Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ATAD3A,Stem-cell-iPSC,PTSD,Wald ratio,1,1.246,2.38E-02,NA,NA,NA,0.012948761
TTC27,Stem-cell-iPSC,PTSD,Wald ratio,1,1.08,2.47E-02,NA,NA,NA,0.060937528
PPP2R4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.079,2.57E-02,NA,NA,NA,0.134837734
DCP1B,Stem-cell-iPSC,PTSD,Wald ratio,1,1.071,2.67E-02,NA,NA,NA,0.018308029
GAA,Stem-cell-iPSC,PTSD,Wald ratio,1,1.063,2.85E-02,NA,NA,NA,0.076076054
CSE1L,Stem-cell-iPSC,PTSD,Wald ratio,1,1.173,3.03E-02,NA,NA,NA,0.009464258
MYLK,Stem-cell-iPSC,PTSD,Wald ratio,1,1.054,3.05E-02,NA,NA,NA,0.070594679
CPNE1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.034,3.24E-02,NA,NA,NA,0.100805533
LRPPRC,Stem-cell-iPSC,PTSD,Wald ratio,1,1.044,3.70E-02,NA,NA,NA,0.06148547
ATP1A3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.077,4.08E-02,NA,NA,NA,0.006199758
CALB1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.075,4.14E-02,NA,NA,NA,0.046755749
MCCC1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.939,4.25E-02,NA,NA,NA,0.003816509
NUDT7,Stem-cell-iPSC,PTSD,Wald ratio,1,0.95,4.33E-02,NA,NA,NA,0.001272138
ANKMY2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.94,5.47E-02,NA,NA,NA,0.030242706
TRIM68,Stem-cell-iPSC,PTSD,Wald ratio,1,0.944,6.14E-02,NA,NA,NA,0.000422204
CYB5R2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.077,6.45E-02,NA,NA,NA,0.036280336
DEPDC1B,Stem-cell-iPSC,PTSD,Wald ratio,1,0.945,6.53E-02,NA,NA,NA,0.000593286
MMAB,Stem-cell-iPSC,PTSD,Wald ratio,1,1.036,6.75E-02,NA,NA,NA,0.042379373
FARSB,Stem-cell-iPSC,PTSD,Wald ratio,1,1.051,6.83E-02,NA,NA,NA,0.03841516
MZT2A,Stem-cell-iPSC,PTSD,Wald ratio,1,0.952,6.91E-02,NA,NA,NA,0.003510731
EEFSEC,Stem-cell-iPSC,PTSD,Wald ratio,1,1.066,7.05E-02,NA,NA,NA,0.003482278
TMEM87B,Stem-cell-iPSC,PTSD,Wald ratio,1,0.935,7.66E-02,NA,NA,NA,0.002522087
DNAJC15,Stem-cell-iPSC,PTSD,Wald ratio,1,0.969,7.69E-02,NA,NA,NA,0.039120362
PPAP2C,Stem-cell-iPSC,PTSD,Wald ratio,1,0.943,8.01E-02,NA,NA,NA,0.001999537
LRRTM4,Stem-cell-iPSC,PTSD,Wald ratio,1,0.961,8.22E-02,NA,NA,NA,0.000182662
PNMAL1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.949,8.53E-02,NA,NA,NA,0.03207927
VWDE,Stem-cell-iPSC,PTSD,Wald ratio,1,0.961,8.61E-02,NA,NA,NA,0.030937963
BST2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.918,8.62E-02,NA,NA,NA,0.0128223
BRD3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.055,8.78E-02,NA,NA,NA,0.004179996
KRI1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.049,8.92E-02,NA,NA,NA,0.032970729
MDH2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.967,8.96E-02,NA,NA,NA,0.032675431
PROSC,Stem-cell-iPSC,PTSD,Wald ratio,1,1.104,9.26E-02,NA,NA,NA,0.005509853
CBWD1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.031,9.43E-02,NA,NA,NA,0.029760514
GSTP1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.908,9.61E-02,NA,NA,NA,0.001473096
PPT1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.929,1.04E-01,NA,NA,NA,0.001221607
HRSP12,Stem-cell-iPSC,PTSD,Wald ratio,1,0.924,1.07E-01,NA,NA,NA,0.010044765
GEN1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.045,1.08E-01,NA,NA,NA,0.009791051
TMEM128,Stem-cell-iPSC,PTSD,Wald ratio,1,0.964,1.10E-01,NA,NA,NA,0.018917111
GFPT2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.949,1.11E-01,NA,NA,NA,0.025384623
MLYCD,Stem-cell-iPSC,PTSD,Wald ratio,1,0.943,1.13E-01,NA,NA,NA,0.003389853
THUMPD1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.055,1.14E-01,NA,NA,NA,0.034722889
UMPS,Stem-cell-iPSC,PTSD,Wald ratio,1,1.092,1.16E-01,NA,NA,NA,0.007024132
MLH1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.065,1.20E-01,NA,NA,NA,0.000969174
GCDH,Stem-cell-iPSC,PTSD,Wald ratio,1,1.036,1.25E-01,NA,NA,NA,0.022906246
DLG1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.048,1.26E-01,NA,NA,NA,0.023162928
NSF,Stem-cell-iPSC,PTSD,Wald ratio,1,0.947,1.27E-01,NA,NA,NA,0.007742252
HDDC3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.044,1.31E-01,NA,NA,NA,0.012934261
DIP2B,Stem-cell-iPSC,PTSD,Wald ratio,1,0.964,1.34E-01,NA,NA,NA,0.02409682
ERAP1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.973,1.34E-01,NA,NA,NA,0.026637713
ARFGEF1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.084,1.34E-01,NA,NA,NA,0.000295243
AP5M1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.053,1.37E-01,NA,NA,NA,0.001956806
ANK1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.048,1.38E-01,NA,NA,NA,0.002336631
MANBA,Stem-cell-iPSC,PTSD,Wald ratio,1,1.032,1.42E-01,NA,NA,NA,0.022468303
CTSH,Stem-cell-iPSC,PTSD,Wald ratio,1,1.034,1.52E-01,NA,NA,NA,0.03265528
CLN8,Stem-cell-iPSC,PTSD,Wald ratio,1,0.952,1.54E-01,NA,NA,NA,0.001901695
SDR39U1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.063,1.55E-01,NA,NA,NA,0.000301907
CDA,Stem-cell-iPSC,PTSD,Wald ratio,1,0.968,1.57E-01,NA,NA,NA,0.001492634
CKAP4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.068,1.63E-01,NA,NA,NA,0.001390306
ACO1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.936,1.68E-01,NA,NA,NA,0.000414913
CBS,Stem-cell-iPSC,PTSD,Wald ratio,1,0.966,1.69E-01,NA,NA,NA,0.022843822
ARHGEF16,Stem-cell-iPSC,PTSD,Wald ratio,1,0.95,1.70E-01,NA,NA,NA,6.88E-05
CPVL,Stem-cell-iPSC,PTSD,Wald ratio,1,1.039,1.72E-01,NA,NA,NA,0.005792155
EI24,Stem-cell-iPSC,PTSD,Wald ratio,1,0.96,1.76E-01,NA,NA,NA,0.002343376
TRMT61B,Stem-cell-iPSC,PTSD,Wald ratio,1,1.028,1.77E-01,NA,NA,NA,0.018030931
STK33,Stem-cell-iPSC,PTSD,Wald ratio,1,0.943,1.86E-01,NA,NA,NA,0.002293171
PPIE,Stem-cell-iPSC,PTSD,Wald ratio,1,0.953,1.87E-01,NA,NA,NA,0.017721484
XPC,Stem-cell-iPSC,PTSD,Wald ratio,1,0.955,1.87E-01,NA,NA,NA,0.00382452
MSH6,Stem-cell-iPSC,PTSD,Wald ratio,1,0.981,1.87E-01,NA,NA,NA,2.71E-05
CHPF2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.962,1.88E-01,NA,NA,NA,0.005194542
ENOSF1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.962,1.92E-01,NA,NA,NA,0.012643622
PLCB3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.95,1.98E-01,NA,NA,NA,0.000359218
CTSC,Stem-cell-iPSC,PTSD,Wald ratio,1,0.95,2.01E-01,NA,NA,NA,0.005000298
FAM101B,Stem-cell-iPSC,PTSD,Wald ratio,1,1.059,2.03E-01,NA,NA,NA,0.001592393
ADA,Stem-cell-iPSC,PTSD,Wald ratio,1,0.955,2.03E-01,NA,NA,NA,0.016141858
RTN3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.047,2.05E-01,NA,NA,NA,0.018059987
NUBPL,Stem-cell-iPSC,PTSD,Wald ratio,1,1.049,2.11E-01,NA,NA,NA,0.000651513
NFU1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.032,2.14E-01,NA,NA,NA,0.015728804
ACOT2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.046,2.15E-01,NA,NA,NA,0.001189171
CASP6,Stem-cell-iPSC,PTSD,Wald ratio,1,0.947,2.27E-01,NA,NA,NA,0.009385247
STAT3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.046,2.32E-01,NA,NA,NA,0.003533795
NSUN2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.048,2.35E-01,NA,NA,NA,0.01181219
UCHL3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.948,2.37E-01,NA,NA,NA,0.014164557
TBCE,Stem-cell-iPSC,PTSD,Wald ratio,1,1.054,2.41E-01,NA,NA,NA,0.014440531
ATP1B1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.957,2.42E-01,NA,NA,NA,0.007238137
YTHDC2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.026,2.43E-01,NA,NA,NA,0.015510985
CLIC4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.059,2.44E-01,NA,NA,NA,0.00219176
GNL3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.038,2.45E-01,NA,NA,NA,0.013081152
MPV17L,Stem-cell-iPSC,PTSD,Wald ratio,1,0.975,2.47E-01,NA,NA,NA,0.000103793
TMEM230,Stem-cell-iPSC,PTSD,Wald ratio,1,1.035,2.51E-01,NA,NA,NA,0.014028343
GPX4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.03,2.52E-01,NA,NA,NA,0.011981983
PLD2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.037,2.52E-01,NA,NA,NA,0.002461944
PRODH,Stem-cell-iPSC,PTSD,Wald ratio,1,0.971,2.54E-01,NA,NA,NA,0.014633316
CDC7,Stem-cell-iPSC,PTSD,Wald ratio,1,1.039,2.62E-01,NA,NA,NA,0.006400457
DPH6,Stem-cell-iPSC,PTSD,Wald ratio,1,1.054,2.66E-01,NA,NA,NA,0.003068042
SUPT5H,Stem-cell-iPSC,PTSD,Wald ratio,1,0.946,2.70E-01,NA,NA,NA,0.000136546
GSTZ1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.015,2.71E-01,NA,NA,NA,0.014105916
NUDCD3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.953,2.72E-01,NA,NA,NA,0.009937122
MGST3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.042,2.72E-01,NA,NA,NA,0.005849571
ZNF738,Stem-cell-iPSC,PTSD,Wald ratio,1,0.981,2.87E-01,NA,NA,NA,0.014730628
C11orf54,Stem-cell-iPSC,PTSD,Wald ratio,1,1.024,2.90E-01,NA,NA,NA,0.013140795
TRMU,Stem-cell-iPSC,PTSD,Wald ratio,1,1.038,2.91E-01,NA,NA,NA,0.000163412
TTF2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.973,2.95E-01,NA,NA,NA,0.012007103
TARS,Stem-cell-iPSC,PTSD,Wald ratio,1,1.051,2.96E-01,NA,NA,NA,0.001302945
VWA8,Stem-cell-iPSC,PTSD,Wald ratio,1,1.017,2.96E-01,NA,NA,NA,0.013359542
PWP1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.962,2.97E-01,NA,NA,NA,0.001572704
NUP50,Stem-cell-iPSC,PTSD,Wald ratio,1,0.964,3.02E-01,NA,NA,NA,0.004602199
TRAPPC4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.042,3.04E-01,NA,NA,NA,0.000363559
THEM4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.026,3.05E-01,NA,NA,NA,0.001020564
NARS2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.971,3.06E-01,NA,NA,NA,0.009059911
GNAQ,Stem-cell-iPSC,PTSD,Wald ratio,1,0.958,3.10E-01,NA,NA,NA,0.008066064
TIMELESS,Stem-cell-iPSC,PTSD,Wald ratio,1,1.049,3.11E-01,NA,NA,NA,0.000586184
RAB33B,Stem-cell-iPSC,PTSD,Wald ratio,1,0.973,3.12E-01,NA,NA,NA,0.013647353
ATG16L1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.973,3.14E-01,NA,NA,NA,0.008692967
ZNRF1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.958,3.14E-01,NA,NA,NA,0.000427177
MTAP,Stem-cell-iPSC,PTSD,Wald ratio,1,1.065,3.14E-01,NA,NA,NA,0.004155328
CHTF18,Stem-cell-iPSC,PTSD,Wald ratio,1,0.982,3.17E-01,NA,NA,NA,0.01474146
PPIL3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.986,3.20E-01,NA,NA,NA,0.014271
PSMB7,Stem-cell-iPSC,PTSD,Wald ratio,1,0.947,3.20E-01,NA,NA,NA,0.030456918
NT5DC3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.974,3.21E-01,NA,NA,NA,0.000586783
CHMP1A,Stem-cell-iPSC,PTSD,Wald ratio,1,1.033,3.24E-01,NA,NA,NA,0.002996947
RMDN1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.982,3.29E-01,NA,NA,NA,0.013571029
EOGT,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.29E-01,NA,NA,NA,0.008278587
LTA4H,Stem-cell-iPSC,PTSD,Wald ratio,1,0.938,3.33E-01,NA,NA,NA,0.003743013
GSS,Stem-cell-iPSC,PTSD,Wald ratio,1,1.026,3.34E-01,NA,NA,NA,0.01184327
MALT1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.949,3.34E-01,NA,NA,NA,0.000192819
GSDMD,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.36E-01,NA,NA,NA,0.014596194
TAMM41,Stem-cell-iPSC,PTSD,Wald ratio,1,0.979,3.44E-01,NA,NA,NA,0.011543087
CRABP2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.95,3.55E-01,NA,NA,NA,0.003390237
AK3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.56E-01,NA,NA,NA,0.015367213
CPT2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.57E-01,NA,NA,NA,0.013097624
NUF2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.041,3.59E-01,NA,NA,NA,0.007386307
IAH1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.021,3.59E-01,NA,NA,NA,0.013305361
LCLAT1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.034,3.62E-01,NA,NA,NA,0.001907675
NMRAL1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.979,3.62E-01,NA,NA,NA,0.016492152
CNN2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.948,3.63E-01,NA,NA,NA,0.010598449
SCG3,Stem-cell-iPSC,PTSD,Wald ratio,1,0.977,3.67E-01,NA,NA,NA,3.19E-05
UQCR10,Stem-cell-iPSC,PTSD,Wald ratio,1,1.038,3.68E-01,NA,NA,NA,0.022705434
IMPA2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.947,3.73E-01,NA,NA,NA,0.001139048
ESD,Stem-cell-iPSC,PTSD,Wald ratio,1,1.042,3.76E-01,NA,NA,NA,0.006837043
SCRN2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.025,3.82E-01,NA,NA,NA,0.010671583
QTRTD1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.969,3.87E-01,NA,NA,NA,0.001065696
GULP1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.88E-01,NA,NA,NA,0.010511872
IMMT,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,3.91E-01,NA,NA,NA,0.010452848
CECR5,Stem-cell-iPSC,PTSD,Wald ratio,1,0.972,3.93E-01,NA,NA,NA,0.002236588
FTSJ3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.022,3.99E-01,NA,NA,NA,0.011562607
LRRC40,Stem-cell-iPSC,PTSD,Wald ratio,1,1.051,4.00E-01,NA,NA,NA,0.000704238
C14orf159,Stem-cell-iPSC,PTSD,Wald ratio,1,0.989,4.01E-01,NA,NA,NA,0.010919901
PTAR1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.04,4.02E-01,NA,NA,NA,0.001074279
HSDL2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.968,4.06E-01,NA,NA,NA,0.000497782
NSFL1C,Stem-cell-iPSC,PTSD,Wald ratio,1,1.032,4.07E-01,NA,NA,NA,0.008667703
HBP1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.979,4.08E-01,NA,NA,NA,0.000568583
TBRG4,Stem-cell-iPSC,PTSD,Wald ratio,1,1.04,4.10E-01,NA,NA,NA,0.004130835
MAPK3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.02,4.11E-01,NA,NA,NA,0.010496082
DHRS7,Stem-cell-iPSC,PTSD,Wald ratio,1,1.038,4.13E-01,NA,NA,NA,9.52E-05
PRKAB1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.042,4.14E-01,NA,NA,NA,0.000459632
SYT2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.029,4.17E-01,NA,NA,NA,0.009472484
WDR18,Stem-cell-iPSC,PTSD,Wald ratio,1,0.974,4.21E-01,NA,NA,NA,0.000395983
CD59,Stem-cell-iPSC,PTSD,Wald ratio,1,1.017,4.22E-01,NA,NA,NA,0.011648698
CTSV,Stem-cell-iPSC,PTSD,Wald ratio,1,0.968,4.29E-01,NA,NA,NA,0.000374706
SURF1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.019,4.29E-01,NA,NA,NA,0.00995396
MAK16,Stem-cell-iPSC,PTSD,Wald ratio,1,1.033,4.31E-01,NA,NA,NA,0.006784953
TSFM,Stem-cell-iPSC,PTSD,Wald ratio,1,0.984,4.32E-01,NA,NA,NA,0.010658726
SLC7A8,Stem-cell-iPSC,PTSD,Wald ratio,1,1.037,4.32E-01,NA,NA,NA,0.000223568
FDXR,Stem-cell-iPSC,PTSD,Wald ratio,1,0.978,4.37E-01,NA,NA,NA,0.008488541
MGME1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.032,4.37E-01,NA,NA,NA,0.000388002
CFL2,Stem-cell-iPSC,PTSD,Wald ratio,1,1.029,4.37E-01,NA,NA,NA,0.013432995
NMD3,Stem-cell-iPSC,PTSD,Wald ratio,1,1.027,4.39E-01,NA,NA,NA,0.008086832
HSPBAP1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.024,4.41E-01,NA,NA,NA,0.007349866
GOSR1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.971,4.45E-01,NA,NA,NA,0.001501634
GOLM1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.026,4.45E-01,NA,NA,NA,0.000944523
NADSYN1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.968,4.46E-01,NA,NA,NA,0.000125859
ACTA1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.981,4.49E-01,NA,NA,NA,0.002897219
WNK2,Stem-cell-iPSC,PTSD,Wald ratio,1,0.971,4.53E-01,NA,NA,NA,0.014157921
WASL,Stem-cell-iPSC,PTSD,Wald ratio,1,1.023,4.54E-01,NA,NA,NA,0.009576995
SHMT1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.978,4.59E-01,NA,NA,NA,0.00997565
NAGA,Stem-cell-iPSC,PTSD,Wald ratio,1,1.039,4.59E-01,NA,NA,NA,0.001393028
LRPAP1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.016,4.60E-01,NA,NA,NA,0.00964808
VPS4B,Stem-cell-iPSC,PTSD,Wald ratio,1,0.969,4.63E-01,NA,NA,NA,0.007571335
SLC25A24,Stem-cell-iPSC,PTSD,Wald ratio,1,1.012,4.63E-01,NA,NA,NA,0.011134488
CAND1,Stem-cell-iPSC,PTSD,Wald ratio,1,1.045,4.63E-01,NA,NA,NA,0.006535024
DIRAS1,Stem-cell-iPSC,PTSD,Wald ratio,1,0.972,4.67E-01,NA,NA,NA,7.45E-05
IVD,Stem-cell-iPSC,PTSD,Wald ratio,1,0.977,4.70E-01,NA,NA,NA,0.005588542
C9orf89,Stem-cell-iPSC,PTSD,Wald ratio,1,0.976,4.71E-01,NA,NA,NA,0.006102329
