Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
DNMBP,Oligodendrocytes,PTSD,Wald ratio,1,1.292,1.36E-04,NA,NA,NA,0.001138016
FBXL18,P_FPP_D11,PTSD,Wald ratio,1,1.239,1.39E-04,NA,NA,NA,0.810226296
AC001226.2,OPCs / COPs,PTSD,Wald ratio,1,1.533,1.58E-04,NA,NA,NA,0.001521622
SLC22A15,Inhibitory neurons,PTSD,Wald ratio,1,0.703,2.02E-04,NA,NA,NA,0.001516832
AC005332.3,Inhibitory neurons,PTSD,Wald ratio,1,1.185,2.04E-04,NA,NA,NA,0.001851573
AC005258.1,Astrocytes,PTSD,Wald ratio,1,0.828,2.07E-04,NA,NA,NA,0.001199949
NFIC,Endothelial cells,PTSD,Wald ratio,1,1.187,2.07E-04,NA,NA,NA,0.001555088
CCDC69,Microglia,PTSD,Wald ratio,1,1.22,2.08E-04,NA,NA,NA,0.000755408
AF064858.1,Astrocytes,PTSD,Wald ratio,1,0.781,2.09E-04,NA,NA,NA,0.000777148
MRPS2,Inhibitory neurons,PTSD,Wald ratio,1,0.662,2.21E-04,NA,NA,NA,0.000700782
FNBP1,Inhibitory neurons,PTSD,Wald ratio,1,1.347,2.24E-04,NA,NA,NA,0.000606631
MCC,Endothelial cells,PTSD,Wald ratio,1,1.219,2.32E-04,NA,NA,NA,0.000899358
FNDC3B,Endothelial cells,PTSD,Wald ratio,1,0.724,2.40E-04,NA,NA,NA,0.000572934
GPR158,Inhibitory neurons,PTSD,Wald ratio,1,1.402,2.44E-04,NA,NA,NA,0.000866187
CD46,Astrocytes,PTSD,Wald ratio,1,1.274,2.49E-04,NA,NA,NA,0.001404245
AC034226.1,OPCs / COPs,PTSD,Wald ratio,1,1.202,2.52E-04,NA,NA,NA,0.00088792
KDELC1,Endothelial cells,PTSD,Wald ratio,1,1.158,2.63E-04,NA,NA,NA,0.001020091
SLC44A3,Oligodendrocytes,PTSD,Wald ratio,1,0.818,2.77E-04,NA,NA,NA,0.000866938
LINC00937,Microglia,PTSD,Wald ratio,1,1.264,2.94E-04,NA,NA,NA,0.000784666
LINC00501,Excitatory neurons,PTSD,Wald ratio,1,1.166,3.08E-04,NA,NA,NA,0.010344244
PLEKHA1,Excitatory neurons,PTSD,Wald ratio,1,0.638,3.17E-04,NA,NA,NA,0.00171781
NCAPG2,OPCs / COPs,PTSD,Wald ratio,1,1.195,3.22E-04,NA,NA,NA,0.000740373
RRM2B,Oligodendrocytes,PTSD,Wald ratio,1,0.764,3.35E-04,NA,NA,NA,0.000417537
CEP41,Inhibitory neurons,PTSD,Wald ratio,1,0.821,3.39E-04,NA,NA,NA,0.000451432
ATXN7,Astrocytes,PTSD,Wald ratio,1,0.683,3.39E-04,NA,NA,NA,0.000764576
ATXN7,OPCs / COPs,PTSD,Wald ratio,1,0.792,3.39E-04,NA,NA,NA,0.000808568
PHC1,Astrocytes,PTSD,Wald ratio,1,1.253,3.49E-04,NA,NA,NA,0.001525444
RAD54B,Endothelial cells,PTSD,Wald ratio,1,1.129,3.50E-04,NA,NA,NA,0.000828961
TMEM61,Sert_D52,PTSD,Wald ratio,1,0.849,3.61E-04,NA,NA,NA,0.670131803
NLRP5,Astrocytes,PTSD,Wald ratio,1,1.379,3.62E-04,NA,NA,NA,0.00044566
NOD2,OPCs / COPs,PTSD,Wald ratio,1,0.845,3.66E-04,NA,NA,NA,0.000960497
CELA2B,Microglia,PTSD,Wald ratio,1,0.817,3.77E-04,NA,NA,NA,0.00062382
TMEM268,Inhibitory neurons,PTSD,Wald ratio,1,1.308,3.86E-04,NA,NA,NA,0.000369785
COLEC11,OPCs / COPs,PTSD,Wald ratio,1,0.914,3.96E-04,NA,NA,NA,0.015370492
DCDC2C,Inhibitory neurons,PTSD,Wald ratio,1,0.873,3.96E-04,NA,NA,NA,0.00059907
DCDC2C,Excitatory neurons,PTSD,Wald ratio,1,0.914,3.96E-04,NA,NA,NA,0.025610428
COLEC11,Astrocytes,PTSD,Wald ratio,1,0.917,3.96E-04,NA,NA,NA,0.03500715
COLEC11,Inhibitory neurons,PTSD,Wald ratio,1,0.932,3.96E-04,NA,NA,NA,0.850034076
COLEC11,Excitatory neurons,PTSD,Wald ratio,1,0.933,3.96E-04,NA,NA,NA,0.850153614
COLEC11,Oligodendrocytes,PTSD,Wald ratio,1,0.913,3.96E-04,NA,NA,NA,0.034042192
ALLC,Excitatory neurons,PTSD,Wald ratio,1,0.94,3.96E-04,NA,NA,NA,0.850144502
ALLC,Inhibitory neurons,PTSD,Wald ratio,1,0.923,3.96E-04,NA,NA,NA,0.20448905
MPZL1,Endothelial cells,PTSD,Wald ratio,1,0.876,3.98E-04,NA,NA,NA,0.001213897
CCDC9,Endothelial cells,PTSD,Wald ratio,1,1.166,4.27E-04,NA,NA,NA,0.000574429
LYG1,Excitatory neurons,PTSD,Wald ratio,1,1.441,4.30E-04,NA,NA,NA,0.00056101
MMP16,Excitatory neurons,PTSD,Wald ratio,1,1.97,4.60E-04,NA,NA,NA,0.000302864
TNKS,Excitatory neurons,PTSD,Wald ratio,1,1.828,4.63E-04,NA,NA,NA,0.000694178
CCDC66,OPCs / COPs,PTSD,Wald ratio,1,1.229,4.70E-04,NA,NA,NA,0.00034997
LASP1,Astrocytes,PTSD,Wald ratio,1,1.288,4.84E-04,NA,NA,NA,0.000376079
CWC25,Inhibitory neurons,PTSD,Wald ratio,1,0.824,4.84E-04,NA,NA,NA,0.000655034
TTC12,Pericytes,PTSD,Wald ratio,1,0.868,4.91E-04,NA,NA,NA,0.000422398
LINC00960,Sert_D52_ROT,PTSD,Wald ratio,1,0.94,4.98E-04,NA,NA,NA,0.774897296
GATD1,Inhibitory neurons,PTSD,Wald ratio,1,1.434,5.10E-04,NA,NA,NA,0.000526334
PGGHG,Pericytes,PTSD,Wald ratio,1,1.211,5.10E-04,NA,NA,NA,0.000542072
PDE3A,OPCs / COPs,PTSD,Wald ratio,1,0.816,5.11E-04,NA,NA,NA,0.000653791
ARHGAP29,Inhibitory neurons,PTSD,Wald ratio,1,1.194,5.20E-04,NA,NA,NA,0.000566802
BRWD1,Excitatory neurons,PTSD,Wald ratio,1,0.746,5.26E-04,NA,NA,NA,0.046408818
RECQL,Microglia,PTSD,Wald ratio,1,0.845,5.27E-04,NA,NA,NA,0.00037164
CCDC196,Excitatory neurons,PTSD,Wald ratio,1,1.36,5.28E-04,NA,NA,NA,0.000465622
PRPF3,Microglia,PTSD,Wald ratio,1,1.185,5.34E-04,NA,NA,NA,0.001153906
PRPF3,Excitatory neurons,PTSD,Wald ratio,1,1.52,5.34E-04,NA,NA,NA,0.000451163
ZBTB24,Pericytes,PTSD,Wald ratio,1,0.873,5.38E-04,NA,NA,NA,0.000377414
TRAK1,OPCs / COPs,PTSD,Wald ratio,1,1.272,5.57E-04,NA,NA,NA,0.000449324
UBR7,Astrocytes,PTSD,Wald ratio,1,1.194,5.66E-04,NA,NA,NA,0.000271564
DENND4C,OPCs / COPs,PTSD,Wald ratio,1,0.855,5.70E-04,NA,NA,NA,0.000382439
ATP13A1,Endothelial cells,PTSD,Wald ratio,1,0.864,5.73E-04,NA,NA,NA,0.000268154
FIBP,Sert_D52,PTSD,Wald ratio,1,0.768,5.80E-04,NA,NA,NA,0.765942414
FIBP,DA_D52,PTSD,Wald ratio,1,0.795,5.80E-04,NA,NA,NA,0.766195412
FIBP,Sert_D52_ROT,PTSD,Wald ratio,1,0.764,5.80E-04,NA,NA,NA,0.765915549
APOA1,FPP_D30,PTSD,Wald ratio,1,0.875,5.95E-04,NA,NA,NA,0.463181911
LINC01266,OPCs / COPs,PTSD,Wald ratio,1,0.875,5.99E-04,NA,NA,NA,0.000502696
ABCD3,Excitatory neurons,PTSD,Wald ratio,1,0.732,6.05E-04,NA,NA,NA,0.000304951
RIC1,Excitatory neurons,PTSD,Wald ratio,1,1.308,6.09E-04,NA,NA,NA,0.000707338
CRYM,P_FPP_D11,PTSD,Wald ratio,1,1.182,6.22E-04,NA,NA,NA,0.730448435
KCNAB3,Inhibitory neurons,PTSD,Wald ratio,1,0.747,6.29E-04,NA,NA,NA,0.000900475
AL133410.1,OPCs / COPs,PTSD,Wald ratio,1,0.852,6.44E-04,NA,NA,NA,0.000323767
FAAP100,OPCs / COPs,PTSD,Wald ratio,1,1.222,6.70E-04,NA,NA,NA,0.000486792
RARRES2,OPCs / COPs,PTSD,Wald ratio,1,0.652,6.72E-04,NA,NA,NA,0.000527636
NID1,OPCs / COPs,PTSD,Wald ratio,1,1.228,6.74E-04,NA,NA,NA,0.000467945
LINC02176,OPCs / COPs,PTSD,Wald ratio,1,0.809,6.95E-04,NA,NA,NA,0.000299364
NUP155,OPCs / COPs,PTSD,Wald ratio,1,0.829,7.00E-04,NA,NA,NA,0.000306572
LINC01208,OPCs / COPs,PTSD,Wald ratio,1,0.765,7.18E-04,NA,NA,NA,0.000215313
KRI1,Endothelial cells,PTSD,Wald ratio,1,0.838,7.22E-04,NA,NA,NA,0.00031832
POLR2E,FPP_D11,PTSD,Wald ratio,1,0.579,7.40E-04,NA,NA,NA,0.284550811
POLR2E,Sert_D52,PTSD,Wald ratio,1,0.822,7.40E-04,NA,NA,NA,0.684302216
ZNF10,Inhibitory neurons,PTSD,Wald ratio,1,0.758,7.75E-04,NA,NA,NA,0.000426628
GYPA,Excitatory neurons,PTSD,Wald ratio,1,0.678,7.77E-04,NA,NA,NA,0.000501568
PTS,Endothelial cells,PTSD,Wald ratio,1,1.188,7.82E-04,NA,NA,NA,0.0003352
CFAP97,Excitatory neurons,PTSD,Wald ratio,1,1.263,7.94E-04,NA,NA,NA,0.00046267
C10orf90,OPCs / COPs,PTSD,Wald ratio,1,0.833,8.06E-04,NA,NA,NA,0.000594108
CCRL2,Microglia,PTSD,Wald ratio,1,1.27,8.14E-04,NA,NA,NA,0.000200044
NSRP1,Oligodendrocytes,PTSD,Wald ratio,1,1.148,8.17E-04,NA,NA,NA,0.618858081
NODAL,Pericytes,PTSD,Wald ratio,1,1.116,8.26E-04,NA,NA,NA,0.00038054
SUPV3L1,Astrocytes,PTSD,Wald ratio,1,0.788,8.26E-04,NA,NA,NA,0.000358013
ANKRD34C,Excitatory neurons,PTSD,Wald ratio,1,0.736,8.42E-04,NA,NA,NA,0.000227365
FIBP,Epen1_D52,PTSD,Wald ratio,1,0.73,8.44E-04,NA,NA,NA,0.720863814
AC008543.1,OPCs / COPs,PTSD,Wald ratio,1,0.83,8.45E-04,NA,NA,NA,0.000196046
HFM1,Inhibitory neurons,PTSD,Wald ratio,1,1.117,8.85E-04,NA,NA,NA,0.003781752
TBL1XR1,OPCs / COPs,PTSD,Wald ratio,1,1.296,8.93E-04,NA,NA,NA,0.000192511
ANKS4B,Excitatory neurons,PTSD,Wald ratio,1,0.808,8.95E-04,NA,NA,NA,0.00597847
SOWAHC,Sert_D52,PTSD,Wald ratio,1,1.153,8.96E-04,NA,NA,NA,0.638906505
LINC00960,Pericytes,PTSD,Wald ratio,1,1.106,8.98E-04,NA,NA,NA,0.000288455
AC010761.1,Astrocytes,PTSD,Wald ratio,1,0.746,9.01E-04,NA,NA,NA,0.000160688
NBEAL1,Oligodendrocytes,PTSD,Wald ratio,1,0.775,9.25E-04,NA,NA,NA,0.000260345
PRPF3,Inhibitory neurons,PTSD,Wald ratio,1,1.369,9.38E-04,NA,NA,NA,0.000321893
AL132671.2,Inhibitory neurons,PTSD,Wald ratio,1,0.836,9.44E-04,NA,NA,NA,0.000165423
AC092813.1,Pericytes,PTSD,Wald ratio,1,1.118,9.45E-04,NA,NA,NA,0.000280455
CFAP36,Excitatory neurons,PTSD,Wald ratio,1,1.423,9.47E-04,NA,NA,NA,0.000237985
GART,P_FPP_D11,PTSD,Wald ratio,1,0.743,9.71E-04,NA,NA,NA,0.352839035
GART,FPP_D11,PTSD,Wald ratio,1,0.782,9.71E-04,NA,NA,NA,0.547123505
TIMMDC1,Endothelial cells,PTSD,Wald ratio,1,0.855,9.76E-04,NA,NA,NA,0.000183077
NTPCR,OPCs / COPs,PTSD,Wald ratio,1,0.695,9.89E-04,NA,NA,NA,0.000413932
LRRC32,Pericytes,PTSD,Wald ratio,1,1.148,9.92E-04,NA,NA,NA,0.000181816
CCDC91,Oligodendrocytes,PTSD,Wald ratio,1,1.198,9.93E-04,NA,NA,NA,0.000259352
FIBP,P_FPP_D11,PTSD,Wald ratio,1,0.913,1.00E-03,NA,NA,NA,0.664719588
ZNF717,Inhibitory neurons,PTSD,Wald ratio,1,1.392,1.02E-03,NA,NA,NA,0.000174896
FIBP,Sert_D30,PTSD,Wald ratio,1,0.734,1.02E-03,NA,NA,NA,0.672704458
SLC39A9,Microglia,PTSD,Wald ratio,1,1.133,1.03E-03,NA,NA,NA,0.000436403
FIBP,FPP_D11,PTSD,Wald ratio,1,0.902,1.03E-03,NA,NA,NA,0.656908411
FIBP,Epen1_D30,PTSD,Wald ratio,1,0.766,1.03E-03,NA,NA,NA,0.647839
GPR89B,Astrocytes,PTSD,Wald ratio,1,1.251,1.04E-03,NA,NA,NA,0.000341588
DDX42,Microglia,PTSD,Wald ratio,1,1.266,1.05E-03,NA,NA,NA,0.000370102
MANBA,Astrocytes,PTSD,Wald ratio,1,1.301,1.08E-03,NA,NA,NA,0.000249089
ETNPPL,Sert_D52_ROT,PTSD,Wald ratio,1,1.116,1.09E-03,NA,NA,NA,0.603377461
ETNPPL,Sert_D52,PTSD,Wald ratio,1,1.098,1.09E-03,NA,NA,NA,0.617184848
AL110292.1,Astrocytes,PTSD,Wald ratio,1,1.174,1.10E-03,NA,NA,NA,0.000214083
AC025283.2,Pericytes,PTSD,Wald ratio,1,1.262,1.10E-03,NA,NA,NA,0.00022443
SEC11A,Microglia,PTSD,Wald ratio,1,0.804,1.11E-03,NA,NA,NA,0.000195859
PSMG1,P_FPP_D11,PTSD,Wald ratio,1,0.715,1.11E-03,NA,NA,NA,0.550161498
STK24,Endothelial cells,PTSD,Wald ratio,1,1.319,1.13E-03,NA,NA,NA,0.000313444
CALD1,Astrocytes,PTSD,Wald ratio,1,1.204,1.13E-03,NA,NA,NA,0.000234056
DYNC2H1,Astrocytes,PTSD,Wald ratio,1,0.705,1.15E-03,NA,NA,NA,0.000123238
AL359091.1,Oligodendrocytes,PTSD,Wald ratio,1,1.559,1.16E-03,NA,NA,NA,0.000254012
PGBD5,Oligodendrocytes,PTSD,Wald ratio,1,0.715,1.18E-03,NA,NA,NA,0.000129881
RIPK2,Microglia,PTSD,Wald ratio,1,0.836,1.20E-03,NA,NA,NA,0.000297549
RNF114,Pericytes,PTSD,Wald ratio,1,1.161,1.20E-03,NA,NA,NA,0.000264905
MFSD9,Endothelial cells,PTSD,Wald ratio,1,1.216,1.20E-03,NA,NA,NA,0.000245579
FIBP,FPP_D30,PTSD,Wald ratio,1,0.739,1.20E-03,NA,NA,NA,0.602557112
KIF13A,Oligodendrocytes,PTSD,Wald ratio,1,1.551,1.21E-03,NA,NA,NA,0.000140899
LINC02307,Endothelial cells,PTSD,Wald ratio,1,0.87,1.21E-03,NA,NA,NA,0.000158339
ATG7,Epen1_D30,PTSD,Wald ratio,1,1.197,1.21E-03,NA,NA,NA,0.583346651
ROBO4,Pericytes,PTSD,Wald ratio,1,1.232,1.23E-03,NA,NA,NA,0.000137376
LINC02249,Endothelial cells,PTSD,Wald ratio,1,1.147,1.24E-03,NA,NA,NA,0.000143514
AEBP2,Astrocytes,PTSD,Wald ratio,1,1.475,1.24E-03,NA,NA,NA,0.000281265
NTN5,Pericytes,PTSD,Wald ratio,1,0.873,1.25E-03,NA,NA,NA,0.000236648
MYO18A,Endothelial cells,PTSD,Wald ratio,1,0.858,1.29E-03,NA,NA,NA,0.000126866
OSMR,OPCs / COPs,PTSD,Wald ratio,1,1.272,1.30E-03,NA,NA,NA,0.000200458
KLHL28,Astrocytes,PTSD,Wald ratio,1,1.289,1.32E-03,NA,NA,NA,0.000288599
HDAC2,Oligodendrocytes,PTSD,Wald ratio,1,1.353,1.34E-03,NA,NA,NA,0.000124006
TMEM232,FPP_D11,PTSD,Wald ratio,1,0.78,1.35E-03,NA,NA,NA,0.143108791
RND2,OPCs / COPs,PTSD,Wald ratio,1,1.31,1.36E-03,NA,NA,NA,0.000213555
DNAAF3,OPCs / COPs,PTSD,Wald ratio,1,1.209,1.37E-03,NA,NA,NA,0.000130453
PDSS2,Oligodendrocytes,PTSD,Wald ratio,1,0.801,1.42E-03,NA,NA,NA,0.000205451
RSPO2,Excitatory neurons,PTSD,Wald ratio,1,1.346,1.42E-03,NA,NA,NA,0.000121129
AC024337.2,Pericytes,PTSD,Wald ratio,1,1.144,1.46E-03,NA,NA,NA,0.000150937
SSH2,OPCs / COPs,PTSD,Wald ratio,1,1.175,1.49E-03,NA,NA,NA,0.002774947
LINC01357,Inhibitory neurons,PTSD,Wald ratio,1,0.814,1.50E-03,NA,NA,NA,0.000174471
RERGL,Excitatory neurons,PTSD,Wald ratio,1,1.186,1.50E-03,NA,NA,NA,0.00026805
BRWD1,Inhibitory neurons,PTSD,Wald ratio,1,0.823,1.50E-03,NA,NA,NA,0.001439189
RBBP4,Oligodendrocytes,PTSD,Wald ratio,1,0.818,1.51E-03,NA,NA,NA,0.000175578
TENM4,OPCs / COPs,PTSD,Wald ratio,1,1.244,1.53E-03,NA,NA,NA,0.000156462
AC010343.3,Microglia,PTSD,Wald ratio,1,1.267,1.53E-03,NA,NA,NA,0.000124838
TLN1,Oligodendrocytes,PTSD,Wald ratio,1,1.339,1.53E-03,NA,NA,NA,0.000171049
UNC45A,FPP_D11,PTSD,Wald ratio,1,0.863,1.53E-03,NA,NA,NA,0.530217152
TDRD3,OPCs / COPs,PTSD,Wald ratio,1,1.214,1.54E-03,NA,NA,NA,0.000187267
ABCA4,Pericytes,PTSD,Wald ratio,1,0.857,1.54E-03,NA,NA,NA,0.000133152
NBN,Microglia,PTSD,Wald ratio,1,1.264,1.54E-03,NA,NA,NA,0.000208485
PIGN,Pericytes,PTSD,Wald ratio,1,0.84,1.55E-03,NA,NA,NA,0.000113949
PCGF5,Endothelial cells,PTSD,Wald ratio,1,1.201,1.56E-03,NA,NA,NA,0.000208018
PKD1,Inhibitory neurons,PTSD,Wald ratio,1,1.285,1.58E-03,NA,NA,NA,0.000123727
ZNF460,Inhibitory neurons,PTSD,Wald ratio,1,0.758,1.60E-03,NA,NA,NA,0.000126977
IGSF3,Excitatory neurons,PTSD,Wald ratio,1,0.703,1.63E-03,NA,NA,NA,0.000133834
GRK5,Microglia,PTSD,Wald ratio,1,1.289,1.64E-03,NA,NA,NA,0.000109196
LINC00320,Oligodendrocytes,PTSD,Wald ratio,1,1.176,1.65E-03,NA,NA,NA,0.026061081
NPRL2,Astrocytes,PTSD,Wald ratio,1,1.308,1.66E-03,NA,NA,NA,0.000151814
MFHAS1,OPCs / COPs,PTSD,Wald ratio,1,1.23,1.67E-03,NA,NA,NA,0.000205271
BPGM,Excitatory neurons,PTSD,Wald ratio,1,1.674,1.67E-03,NA,NA,NA,0.000108949
CXCL13,OPCs / COPs,PTSD,Wald ratio,1,1.167,1.69E-03,NA,NA,NA,0.000121486
PSAT1,FPP_D30,PTSD,Wald ratio,1,1.275,1.69E-03,NA,NA,NA,0.44438557
PPP1R7,Epen1_D52,PTSD,Wald ratio,1,0.925,1.71E-03,NA,NA,NA,0.504114199
ZSWIM5,Astrocytes,PTSD,Wald ratio,1,0.785,1.73E-03,NA,NA,NA,0.000142064
