Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
RELL1,Lymphocyte,PTSD,Wald ratio,1,0.909,8.77E-03,NA,NA,NA,0.260178577
OTX2,Lymphocyte,PTSD,Wald ratio,1,1.048,8.88E-03,NA,NA,NA,0.184733179
CLUAP1,Lymphocyte,PTSD,Wald ratio,1,1.065,8.98E-03,NA,NA,NA,0.191546409
ACTN1,Lymphocyte,PTSD,Wald ratio,1,0.918,9.44E-03,NA,NA,NA,0.20460533
C1orf127,Lymphocyte,PTSD,Wald ratio,1,1.089,9.89E-03,NA,NA,NA,0.192262495
MOSC2,Lymphocyte,PTSD,Wald ratio,1,0.916,9.97E-03,NA,NA,NA,0.289469846
MOSC1,Lymphocyte,PTSD,Wald ratio,1,0.82,9.97E-03,NA,NA,NA,0.28988577
MIR200A,Lymphocyte,PTSD,Wald ratio,1,0.913,1.02E-02,NA,NA,NA,0.265629031
SH3D20,Lymphocyte,PTSD,Wald ratio,1,0.933,1.04E-02,NA,NA,NA,0.197047137
IGF2BP2,Lymphocyte,PTSD,Wald ratio,1,0.943,1.04E-02,NA,NA,NA,0.191330798
ATP8A2,Lymphocyte,PTSD,Inverse variance weighted,3,1.035,1.06E-02,0.372227858,0.66391936,0.90423213,0.007992221
INPP4A,Lymphocyte,PTSD,Wald ratio,1,0.948,1.08E-02,NA,NA,NA,0.172148479
KIF21A,Lymphocyte,PTSD,Wald ratio,1,3.039,1.13E-02,NA,NA,NA,0.187748868
RASSF6,Lymphocyte,PTSD,Wald ratio,1,1.066,1.18E-02,NA,NA,NA,0.147665957
C1orf94,Lymphocyte,PTSD,Wald ratio,1,1.253,1.19E-02,NA,NA,NA,0.167183508
GXYLT1,Lymphocyte,PTSD,Wald ratio,1,42.105,1.21E-02,NA,NA,NA,0.145643751
RPL28,Lymphocyte,PTSD,Wald ratio,1,0.013,1.27E-02,NA,NA,NA,0.223640992
COX6B2,Lymphocyte,PTSD,Wald ratio,1,0.918,1.27E-02,NA,NA,NA,0.223640986
FAM71E2,Lymphocyte,PTSD,Wald ratio,1,0.913,1.27E-02,NA,NA,NA,0.223640992
TNRC6C,Lymphocyte,PTSD,Wald ratio,1,0.962,1.33E-02,NA,NA,NA,0.138666212
CXCL13,Lymphocyte,PTSD,Wald ratio,1,0.951,1.34E-02,NA,NA,NA,0.16550459
NT5DC3,Lymphocyte,PTSD,Wald ratio,1,2.481,1.34E-02,NA,NA,NA,0.179203457
MCC,Lymphocyte,PTSD,Wald ratio,1,0.939,1.40E-02,NA,NA,NA,0.136205799
FHL3,Lymphocyte,PTSD,Wald ratio,1,0.942,1.46E-02,NA,NA,NA,0.171959724
NRXN1,Lymphocyte,PTSD,Wald ratio,1,1.558,1.46E-02,NA,NA,NA,0.124552602
USP20,Lymphocyte,PTSD,Wald ratio,1,0.96,1.48E-02,NA,NA,NA,0.123075697
ATP8A2,Lymphocyte,PTSD,Weighted median,3,1.035,1.49E-02,0.372227858,0.66391936,0.90423213,0.007992221
SLC35D1,Lymphocyte,PTSD,Wald ratio,1,0.448,1.57E-02,NA,NA,NA,0.136674807
SH2D5,Lymphocyte,PTSD,Wald ratio,1,0.95,1.61E-02,NA,NA,NA,0.117558193
C19orf53,Lymphocyte,PTSD,Wald ratio,1,0.952,1.64E-02,NA,NA,NA,0.127114021
RP1L1,Lymphocyte,PTSD,Wald ratio,1,0.918,1.67E-02,NA,NA,NA,0.214525286
MYO18A,Lymphocyte,PTSD,Wald ratio,1,0.963,1.77E-02,NA,NA,NA,0.112873302
WNT11,Lymphocyte,PTSD,Wald ratio,1,0.962,1.78E-02,NA,NA,NA,0.11301088
CCDC74B,Lymphocyte,PTSD,Wald ratio,1,0.957,1.78E-02,NA,NA,NA,0.10798866
TUBA3E,Lymphocyte,PTSD,Wald ratio,1,0.965,1.78E-02,NA,NA,NA,0.107988662
FLJ43860,Lymphocyte,PTSD,Wald ratio,1,1.062,1.79E-02,NA,NA,NA,0.113059365
BSND,Lymphocyte,PTSD,Wald ratio,1,0.96,1.82E-02,NA,NA,NA,0.106485388
DHDH,Lymphocyte,PTSD,Wald ratio,1,0.737,1.82E-02,NA,NA,NA,0.184292519
C15orf29,Lymphocyte,PTSD,Wald ratio,1,1.037,1.85E-02,NA,NA,NA,0.106731134
AP1M2,Lymphocyte,PTSD,Wald ratio,1,1.126,1.89E-02,NA,NA,NA,0.110327126
TRHR,Lymphocyte,PTSD,Wald ratio,1,0.963,1.89E-02,NA,NA,NA,0.103624526
ATG10,Lymphocyte,PTSD,Wald ratio,1,1.038,1.94E-02,NA,NA,NA,0.100609591
MIR1539,Lymphocyte,PTSD,Wald ratio,1,0.845,1.99E-02,NA,NA,NA,0.102750211
C18orf32,Lymphocyte,PTSD,Wald ratio,1,0.614,1.99E-02,NA,NA,NA,0.10275474
VCL,Lymphocyte,PTSD,Wald ratio,1,0.583,2.01E-02,NA,NA,NA,0.114969353
ARL4C,Lymphocyte,PTSD,Wald ratio,1,0.732,2.02E-02,NA,NA,NA,0.115127627
PFDN1,Lymphocyte,PTSD,Wald ratio,1,1.135,2.05E-02,NA,NA,NA,0.096448498
TRPS1,Lymphocyte,PTSD,Wald ratio,1,0.955,2.05E-02,NA,NA,NA,0.096377374
PDE1C,Lymphocyte,PTSD,Wald ratio,1,1.164,2.05E-02,NA,NA,NA,0.118721187
SETBP1,Lymphocyte,PTSD,Wald ratio,1,1.067,2.07E-02,NA,NA,NA,0.134850813
ASGR2,Lymphocyte,PTSD,Wald ratio,1,0.961,2.09E-02,NA,NA,NA,0.096949028
DFNB31,Lymphocyte,PTSD,Wald ratio,1,0.953,2.09E-02,NA,NA,NA,0.096909123
MRE11A,Lymphocyte,PTSD,Wald ratio,1,1.042,2.13E-02,NA,NA,NA,0.093930349
RDH8,Lymphocyte,PTSD,Wald ratio,1,1.065,2.16E-02,NA,NA,NA,0.111994773
COL5A3,Lymphocyte,PTSD,Wald ratio,1,1.214,2.16E-02,NA,NA,NA,0.111994774
SLC25A26,Lymphocyte,PTSD,Wald ratio,1,0.962,2.17E-02,NA,NA,NA,0.099768755
ZNF704,Lymphocyte,PTSD,Wald ratio,1,2.069,2.18E-02,NA,NA,NA,0.154290286
ANKRD56,Lymphocyte,PTSD,Wald ratio,1,0.307,2.22E-02,NA,NA,NA,0.09688205
THBS2,Lymphocyte,PTSD,Inverse variance weighted,2,0.936,2.22E-02,NA,0.76554415,NA,0.055920037
KRTAP11-1,Lymphocyte,PTSD,Wald ratio,1,0.952,2.23E-02,NA,NA,NA,0.101592787
SLC2A2,Lymphocyte,PTSD,Wald ratio,1,0.839,2.24E-02,NA,NA,NA,0.123439816
SPP1,Lymphocyte,PTSD,Wald ratio,1,1.102,2.24E-02,NA,NA,NA,0.099206626
SLC1A7,Lymphocyte,PTSD,Wald ratio,1,0.949,2.34E-02,NA,NA,NA,0.09542091
RIF1,Lymphocyte,PTSD,Wald ratio,1,0.855,2.36E-02,NA,NA,NA,0.088181744
ANKRD13B,Lymphocyte,PTSD,Wald ratio,1,1.062,2.44E-02,NA,NA,NA,0.083824082
GIT1,Lymphocyte,PTSD,Wald ratio,1,1.141,2.44E-02,NA,NA,NA,0.083824082
TMEM79,Lymphocyte,PTSD,Wald ratio,1,0.807,2.48E-02,NA,NA,NA,0.096412427
PAQR6,Lymphocyte,PTSD,Wald ratio,1,0.232,2.48E-02,NA,NA,NA,0.096410987
CRHR2,Lymphocyte,PTSD,Wald ratio,1,1.048,2.49E-02,NA,NA,NA,0.088620349
RAB11B,Lymphocyte,PTSD,Wald ratio,1,0.959,2.51E-02,NA,NA,NA,0.087051005
ANGPTL4,Lymphocyte,PTSD,Wald ratio,1,0.594,2.51E-02,NA,NA,NA,0.087051005
LOC650368,Lymphocyte,PTSD,Wald ratio,1,0.946,2.52E-02,NA,NA,NA,0.124734915
MRPL22,Lymphocyte,PTSD,Wald ratio,1,0.953,2.52E-02,NA,NA,NA,0.089498749
GPD2,Lymphocyte,PTSD,Wald ratio,1,0.963,2.55E-02,NA,NA,NA,0.082009524
C9orf98,Lymphocyte,PTSD,Wald ratio,1,1.05,2.57E-02,NA,NA,NA,0.098477189
LOC100190940,Lymphocyte,PTSD,Wald ratio,1,0.895,2.62E-02,NA,NA,NA,0.087768498
RCCD1,Lymphocyte,PTSD,Wald ratio,1,0.791,2.66E-02,NA,NA,NA,0.084496216
HDDC3,Lymphocyte,PTSD,Wald ratio,1,0.963,2.66E-02,NA,NA,NA,0.084496216
NUDT18,Lymphocyte,PTSD,Wald ratio,1,1.035,2.72E-02,NA,NA,NA,0.077417417
FAM160B2,Lymphocyte,PTSD,Wald ratio,1,1.06,2.72E-02,NA,NA,NA,0.077417142
EPB49,Lymphocyte,PTSD,Wald ratio,1,1.058,2.72E-02,NA,NA,NA,0.077416904
ZNF766,Lymphocyte,PTSD,Wald ratio,1,0.963,2.77E-02,NA,NA,NA,0.048577465
ASS1,Lymphocyte,PTSD,Wald ratio,1,0.664,2.82E-02,NA,NA,NA,0.084554155
HSPA12A,Lymphocyte,PTSD,Wald ratio,1,0.902,2.88E-02,NA,NA,NA,0.144000801
RAMP3,Lymphocyte,PTSD,Wald ratio,1,1.107,2.90E-02,NA,NA,NA,0.087048706
TFG,Lymphocyte,PTSD,Wald ratio,1,0.965,2.93E-02,NA,NA,NA,0.073860003
C11orf48,Lymphocyte,PTSD,Wald ratio,1,1.037,2.99E-02,NA,NA,NA,0.07284684
EML3,Lymphocyte,PTSD,Wald ratio,1,1.306,2.99E-02,NA,NA,NA,0.07284684
NKX2-3,Lymphocyte,PTSD,Wald ratio,1,0.933,2.99E-02,NA,NA,NA,0.077969409
UBXN6,Lymphocyte,PTSD,Wald ratio,1,1.036,3.01E-02,NA,NA,NA,0.071106276
SLC7A14,Lymphocyte,PTSD,Wald ratio,1,0.955,3.03E-02,NA,NA,NA,0.0770199
FLJ39653,Lymphocyte,PTSD,Wald ratio,1,0.958,3.05E-02,NA,NA,NA,0.087426418
CD48,Lymphocyte,PTSD,Wald ratio,1,0.936,3.06E-02,NA,NA,NA,0.080323309
CHN1,Lymphocyte,PTSD,Wald ratio,1,1.036,3.08E-02,NA,NA,NA,0.069830629
MIR548N,Lymphocyte,PTSD,Wald ratio,1,0.953,3.09E-02,NA,NA,NA,0.081631133
MKKS,Lymphocyte,PTSD,Wald ratio,1,1.045,3.10E-02,NA,NA,NA,0.068942369
RFC5,Lymphocyte,PTSD,Wald ratio,1,1.13,3.11E-02,NA,NA,NA,0.074638176
PPP2R2C,Lymphocyte,PTSD,Wald ratio,1,0.94,3.13E-02,NA,NA,NA,0.077961166
LTBP1,Lymphocyte,PTSD,Wald ratio,1,0.92,3.14E-02,NA,NA,NA,0.093598529
UBE2K,Lymphocyte,PTSD,Wald ratio,1,0.946,3.16E-02,NA,NA,NA,0.079048948
PAH,Lymphocyte,PTSD,Wald ratio,1,1.083,3.17E-02,NA,NA,NA,0.071456463
SFRS7,Lymphocyte,PTSD,Wald ratio,1,0.929,3.21E-02,NA,NA,NA,0.072537918
SNORD115-15,Lymphocyte,PTSD,Wald ratio,1,0.94,3.21E-02,NA,NA,NA,0.116226746
SNORD115-16,Lymphocyte,PTSD,Wald ratio,1,0.919,3.21E-02,NA,NA,NA,0.116432405
KIAA1737,Lymphocyte,PTSD,Wald ratio,1,1.044,3.22E-02,NA,NA,NA,0.067399406
KCTD16,Lymphocyte,PTSD,Wald ratio,1,0.967,3.24E-02,NA,NA,NA,0.067944346
GNAI2,Lymphocyte,PTSD,Wald ratio,1,0.926,3.24E-02,NA,NA,NA,0.100805531
SEMA3B,Lymphocyte,PTSD,Wald ratio,1,0.747,3.24E-02,NA,NA,NA,0.10080508
TUSC4,Lymphocyte,PTSD,Wald ratio,1,0.101,3.24E-02,NA,NA,NA,0.100805533
HYAL2,Lymphocyte,PTSD,Wald ratio,1,0.758,3.24E-02,NA,NA,NA,0.100805533
SULT1C2,Lymphocyte,PTSD,Wald ratio,1,0.965,3.26E-02,NA,NA,NA,0.068790378
NRXN2,Lymphocyte,PTSD,Wald ratio,1,0.94,3.31E-02,NA,NA,NA,0.080005934
STK24,Lymphocyte,PTSD,Wald ratio,1,0.949,3.34E-02,NA,NA,NA,0.069022152
LOC732275,Lymphocyte,PTSD,Wald ratio,1,0.946,3.35E-02,NA,NA,NA,0.087787926
ACOX2,Lymphocyte,PTSD,Wald ratio,1,0.924,3.35E-02,NA,NA,NA,0.119937585
LOC285401,Lymphocyte,PTSD,Wald ratio,1,1.036,3.36E-02,NA,NA,NA,0.06628271
WDR48,Lymphocyte,PTSD,Wald ratio,1,0.917,3.43E-02,NA,NA,NA,0.119463049
TTC21A,Lymphocyte,PTSD,Wald ratio,1,0.097,3.43E-02,NA,NA,NA,0.119580119
PPM1F,Lymphocyte,PTSD,Wald ratio,1,1.219,3.43E-02,NA,NA,NA,0.097820285
SNRPN,Lymphocyte,PTSD,Wald ratio,1,0.937,3.43E-02,NA,NA,NA,0.066769171
BCL6,Lymphocyte,PTSD,Wald ratio,1,0.965,3.44E-02,NA,NA,NA,0.067044328
NLRP3,Lymphocyte,PTSD,Wald ratio,1,0.932,3.46E-02,NA,NA,NA,0.074743607
TFAP2A,Lymphocyte,PTSD,Wald ratio,1,0.87,3.47E-02,NA,NA,NA,0.088037674
C3orf20,Lymphocyte,PTSD,Wald ratio,1,0.94,3.51E-02,NA,NA,NA,0.063340994
ACTA1,Lymphocyte,ANXIETY,Wald ratio,1,1.335,3.55E-02,NA,NA,NA,0.009567279
MED10,Lymphocyte,PTSD,Wald ratio,1,0.846,3.56E-02,NA,NA,NA,0.061881354
FLJ33360,Lymphocyte,PTSD,Wald ratio,1,0.968,3.56E-02,NA,NA,NA,0.061881354
MIR641,Lymphocyte,PTSD,Wald ratio,1,0.958,3.56E-02,NA,NA,NA,0.062210158
AKT2,Lymphocyte,PTSD,Wald ratio,1,0.923,3.56E-02,NA,NA,NA,0.062210158
UBAC1,Lymphocyte,PTSD,Wald ratio,1,0.964,3.57E-02,NA,NA,NA,0.066577118
SASH1,Lymphocyte,PTSD,Wald ratio,1,1.462,3.58E-02,NA,NA,NA,0.070258864
TBX21,Lymphocyte,PTSD,Wald ratio,1,0.864,3.58E-02,NA,NA,NA,0.063100888
QSOX1,Lymphocyte,PTSD,Wald ratio,1,1.044,3.60E-02,NA,NA,NA,0.071729508
CREB5,Lymphocyte,PTSD,Inverse variance weighted,2,0.943,3.60E-02,NA,0.395140538,NA,0.081107697
WDR51A,Lymphocyte,PTSD,Wald ratio,1,0.303,3.64E-02,NA,NA,NA,0.109472357
HINFP,Lymphocyte,PTSD,Wald ratio,1,1.075,3.68E-02,NA,NA,NA,0.060277529
C2CD2L,Lymphocyte,PTSD,Wald ratio,1,1.13,3.68E-02,NA,NA,NA,0.060277906
CYP51A1,Lymphocyte,PTSD,Wald ratio,1,5.723,3.76E-02,NA,NA,NA,0.06071291
PLCB3,Lymphocyte,PTSD,Wald ratio,1,0.966,3.79E-02,NA,NA,NA,0.063118112
KCNK4,Lymphocyte,PTSD,Wald ratio,1,0.885,3.79E-02,NA,NA,NA,0.063118823
CCDC88B,Lymphocyte,PTSD,Wald ratio,1,0.949,3.79E-02,NA,NA,NA,0.063118859
BAD,Lymphocyte,PTSD,Wald ratio,1,0.801,3.79E-02,NA,NA,NA,0.063118859
TREH,Lymphocyte,PTSD,Wald ratio,1,1.067,3.82E-02,NA,NA,NA,0.069830381
ZNF583,Lymphocyte,PTSD,Wald ratio,1,1.043,3.83E-02,NA,NA,NA,0.065540783
ZNF835,Lymphocyte,PTSD,Wald ratio,1,1.297,3.83E-02,NA,NA,NA,0.065558629
ZNF470,Lymphocyte,PTSD,Wald ratio,1,3.603,3.83E-02,NA,NA,NA,0.06555863
VPS28,Lymphocyte,PTSD,Wald ratio,1,0.95,3.88E-02,NA,NA,NA,0.058850207
SLC39A4,Lymphocyte,PTSD,Wald ratio,1,0.951,3.88E-02,NA,NA,NA,0.058850207
CPSF1,Lymphocyte,PTSD,Wald ratio,1,0.969,3.88E-02,NA,NA,NA,0.058850202
ING2,Lymphocyte,PTSD,Wald ratio,1,0.136,3.90E-02,NA,NA,NA,0.076768942
ASAP3,Lymphocyte,PTSD,Wald ratio,1,0.954,3.92E-02,NA,NA,NA,0.073469311
MAST4,Lymphocyte,PTSD,Wald ratio,1,0.89,3.97E-02,NA,NA,NA,0.060536315
CATSPER1,Lymphocyte,PTSD,Wald ratio,1,1.111,4.00E-02,NA,NA,NA,0.056759424
GAL3ST3,Lymphocyte,PTSD,Wald ratio,1,1.038,4.00E-02,NA,NA,NA,0.05675956
SLC1A1,Lymphocyte,PTSD,Wald ratio,1,3.129,4.03E-02,NA,NA,NA,0.066623072
CHCHD6,Lymphocyte,PTSD,Wald ratio,1,1.099,4.04E-02,NA,NA,NA,0.073803103
USH1C,Lymphocyte,PTSD,Wald ratio,1,0.967,4.07E-02,NA,NA,NA,0.056318328
FGFR2,Lymphocyte,PTSD,Wald ratio,1,1.032,4.13E-02,NA,NA,NA,0.054936183
C1orf173,Lymphocyte,PTSD,Wald ratio,1,1.171,4.14E-02,NA,NA,NA,0.05656579
EPSTI1,Lymphocyte,PTSD,Wald ratio,1,0.964,4.19E-02,NA,NA,NA,0.064229493
COL23A1,Lymphocyte,PTSD,Inverse variance weighted,2,0.959,4.22E-02,NA,0.262071787,NA,0.01228848
CA10,Lymphocyte,PTSD,Wald ratio,1,0.651,4.24E-02,NA,NA,NA,0.060462759
PLOD2,Lymphocyte,PTSD,Wald ratio,1,0.968,4.27E-02,NA,NA,NA,0.054183129
FAM177B,Lymphocyte,PTSD,Wald ratio,1,1.042,4.28E-02,NA,NA,NA,0.068127065
TNFSF4,Lymphocyte,PTSD,Wald ratio,1,1.044,4.29E-02,NA,NA,NA,0.057638608
API5,Lymphocyte,PTSD,Wald ratio,1,0.924,4.31E-02,NA,NA,NA,0.061655089
SLC5A8,Lymphocyte,PTSD,Wald ratio,1,1.051,4.32E-02,NA,NA,NA,0.064391435
FOXP2,Lymphocyte,PTSD,Wald ratio,1,0.97,4.34E-02,NA,NA,NA,0.053179598
