Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
KLF7,Brain Meta Analysis,DEP,Wald ratio,1,0.957,3.24E-05,NA,NA,NA,0.947012456
FNIP2,Brain Meta Analysis,DEP,Wald ratio,1,1.053,3.85E-05,NA,NA,NA,0.91096248
PPP6C,Brain Meta Analysis,DEP,Wald ratio,1,1.017,4.26E-05,NA,NA,NA,0.902914074
LOC151174,Fetal Brain,DEP,Wald ratio,1,0.343,4.30E-05,NA,NA,NA,0.903980244
MIER1,Fetal Brain,DEP,Wald ratio,1,9.7,4.47E-05,NA,NA,NA,0.909939649
LINC00607,Brain Cortex,DEP,Inverse variance weighted,2,1.035,4.52E-05,NA,0.845367158,NA,0.011229724
HS6ST3,Brain Cortex,DEP,Wald ratio,1,0.882,4.74E-05,NA,NA,NA,0.003506191
MIER1,Brain Meta Analysis,DEP,Wald ratio,1,1.033,4.88E-05,NA,NA,NA,0.902898887
ANO4,Brain Cortex,DEP,Wald ratio,1,1.059,5.86E-05,NA,NA,NA,0.89754685
DCC,Brain Meta Analysis,DEP,Wald ratio,1,0.949,5.97E-05,NA,NA,NA,0.917197112
PTCH1,Brain Cortex,DEP,Wald ratio,1,0.903,5.98E-05,NA,NA,NA,0.919122051
ITIH4,Fetal Brain,DEP,Wald ratio,1,0.79,6.33E-05,NA,NA,NA,0.883171715
PCDH8P1,Brain Cortex,DEP,Wald ratio,1,1.026,6.99E-05,NA,NA,NA,0.853344272
ESR2,Brain Meta Analysis,DEP,Wald ratio,1,1.015,6.99E-05,NA,NA,NA,0.853344272
SLC30A9,Fetal Brain,DEP,Wald ratio,1,9.589,7.34E-05,NA,NA,NA,0.879661008
ERBB4,Brain Meta Analysis,DEP,Wald ratio,1,0.969,8.38E-05,NA,NA,NA,0.836793805
MIR3663HG,Brain Cortex,DEP,Wald ratio,1,0.949,9.19E-05,NA,NA,NA,0.824544678
C5orf44,Fetal Brain,DEP,Wald ratio,1,3.921,9.19E-05,NA,NA,NA,0.824520658
PPWD1,Fetal Brain,DEP,Wald ratio,1,0.049,9.19E-05,NA,NA,NA,0.824544677
TRIM23,Fetal Brain,DEP,Wald ratio,1,10.014,9.19E-05,NA,NA,NA,0.824544679
CACNB2,Brain Cortex,DEP,Wald ratio,1,1.042,9.26E-05,NA,NA,NA,0.820134617
SYNE2,Brain Cortex,DEP,Wald ratio,1,1.025,9.35E-05,NA,NA,NA,0.815505537
NR3C1,Brain Meta Analysis,DEP,Wald ratio,1,1.016,1.03E-04,NA,NA,NA,0.801491287
SSRP1,Brain Meta Analysis,DEP,Wald ratio,1,1.032,1.57E-04,NA,NA,NA,0.78756719
EXT1,Brain Meta Analysis,DEP,Wald ratio,1,0.973,1.61E-04,NA,NA,NA,0.765204535
ZNF395,Fetal Brain,DEP,Wald ratio,1,2.05,1.71E-04,NA,NA,NA,0.827417632
PSMB7,Brain Cortex,DEP,Wald ratio,1,1.061,1.81E-04,NA,NA,NA,0.703434662
CCDC91,Brain Cortex,DEP,Wald ratio,1,1.052,1.81E-04,NA,NA,NA,0.703434656
OTX2-AS1,Brain Cortex,DEP,Wald ratio,1,0.923,1.86E-04,NA,NA,NA,0.765959874
TOX,Brain Meta Analysis,DEP,Wald ratio,1,1.032,1.94E-04,NA,NA,NA,0.69495351
TOX,Fetal Brain,DEP,Wald ratio,1,1.49,1.94E-04,NA,NA,NA,0.69495351
BMAL1,Brain Cortex,DEP,Wald ratio,1,0.962,1.95E-04,NA,NA,NA,0.003911177
TAL1,Brain Cortex,DEP,Wald ratio,1,1.029,1.98E-04,NA,NA,NA,0.685021074
OTX2,Brain Cortex,DEP,Wald ratio,1,0.954,2.01E-04,NA,NA,NA,0.696510378
SLC41A1,Fetal Brain,DEP,Wald ratio,1,6.112,2.12E-04,NA,NA,NA,0.676770393
PM20D1,Fetal Brain,DEP,Wald ratio,1,1.068,2.12E-04,NA,NA,NA,0.676770393
UNC79,Brain Cortex,DEP,Wald ratio,1,0.964,2.19E-04,NA,NA,NA,0.679222564
HTT,Fetal Brain,DEP,Inverse variance weighted,2,0.661,2.19E-04,NA,0.761149254,NA,0.698325179
CCDC68,Fetal Brain,DEP,Wald ratio,1,1.499,2.53E-04,NA,NA,NA,0.639154104
ENSG00000238280,Brain Cortex,DEP,Wald ratio,1,1.043,2.61E-04,NA,NA,NA,0.011819033
FARP1,Brain Cortex,DEP,Wald ratio,1,0.968,2.68E-04,NA,NA,NA,0.00366279
RTN1,Brain Meta Analysis,DEP,Wald ratio,1,0.985,2.92E-04,NA,NA,NA,0.612978436
TSPAN5,Brain Meta Analysis,DEP,Wald ratio,1,1.039,2.98E-04,NA,NA,NA,0.618692882
CELF1,Brain Cortex,DEP,Wald ratio,1,0.946,3.30E-04,NA,NA,NA,0.580458339
SORCS3,Brain Cortex,DEP,Wald ratio,1,1.068,3.39E-04,NA,NA,NA,0.646747571
ACTL8,Brain Meta Analysis,DEP,Wald ratio,1,0.966,3.64E-04,NA,NA,NA,0.56878982
FHIP2A,Brain Cortex,DEP,Wald ratio,1,0.983,3.92E-04,NA,NA,NA,0.54054666
FHIP2A,Brain Meta Analysis,DEP,Wald ratio,1,0.986,3.92E-04,NA,NA,NA,0.540546662
PCDH18,Brain Cortex,DEP,Inverse variance weighted,2,0.931,3.94E-04,NA,0.532270733,NA,0.004384727
KDM2B,Brain Cortex,DEP,Wald ratio,1,1.031,4.45E-04,NA,NA,NA,0.008934221
BDNF-AS,Brain Cortex,DEP,Wald ratio,1,0.948,4.65E-04,NA,NA,NA,0.522210267
THRA,Fetal Brain,DEP,Wald ratio,1,1.278,4.65E-04,NA,NA,NA,0.500624268
STMN1,Fetal Brain,DEP,Wald ratio,1,0.273,4.65E-04,NA,NA,NA,0.500624268
FAM160B1,Fetal Brain,DEP,Wald ratio,1,0.775,4.65E-04,NA,NA,NA,0.500624268
BNC2,Fetal Brain,DEP,Wald ratio,1,0.6,4.65E-04,NA,NA,NA,0.638338352
PACRG,Fetal Brain,DEP,Wald ratio,1,1.867,5.00E-04,NA,NA,NA,0.524789529
ZWILCH,Brain Cortex,DEP,Wald ratio,1,0.948,5.95E-04,NA,NA,NA,0.598596935
ACTR1B,Fetal Brain,DEP,Wald ratio,1,0.762,6.21E-04,NA,NA,NA,0.439242067
RHCG,Brain Meta Analysis,DEP,Wald ratio,1,1.049,6.38E-04,NA,NA,NA,0.473458934
ZNF502,Brain Meta Analysis,DEP,Wald ratio,1,1.035,6.38E-04,NA,NA,NA,0.473473874
TMEM107,Fetal Brain,DEP,Wald ratio,1,1.701,6.42E-04,NA,NA,NA,0.436898944
UBXN1,Brain Meta Analysis,DEP,Wald ratio,1,1.029,6.63E-04,NA,NA,NA,0.434789285
NEK6,Brain Meta Analysis,DEP,Wald ratio,1,0.987,6.74E-04,NA,NA,NA,0.420675073
ZNF718,Fetal Brain,DEP,Wald ratio,1,0.775,6.74E-04,NA,NA,NA,0.420675073
KDM2B,Brain Meta Analysis,DEP,Wald ratio,1,1.029,6.85E-04,NA,NA,NA,0.010189199
C14orf132,Brain Meta Analysis,DEP,Wald ratio,1,1.014,6.96E-04,NA,NA,NA,0.418805614
HPCA,Fetal Brain,DEP,Wald ratio,1,1.551,6.98E-04,NA,NA,NA,0.559416754
NEURL,Fetal Brain,DEP,Wald ratio,1,0.304,7.02E-04,NA,NA,NA,0.455922962
CELF2,Brain Cortex,DEP,Wald ratio,1,0.963,7.31E-04,NA,NA,NA,0.402448507
SNCA,Fetal Brain,DEP,Inverse variance weighted,2,0.789,7.81E-04,NA,0.355211654,NA,0.025753928
SNED1,Fetal Brain,DEP,Wald ratio,1,0.62,8.49E-04,NA,NA,NA,0.591456522
FADS2,Fetal Brain,DEP,Wald ratio,1,0.313,8.58E-04,NA,NA,NA,0.367180043
DYNC1I2,Fetal Brain,DEP,Wald ratio,1,0.554,9.25E-04,NA,NA,NA,0.366002548
RTN4,Fetal Brain,DEP,Wald ratio,1,1.471,9.59E-04,NA,NA,NA,0.333485315
FHIT,Brain Cortex,DEP,Wald ratio,1,1.052,9.73E-04,NA,NA,NA,0.39507124
CELF1,Brain Meta Analysis,DEP,Wald ratio,1,0.971,9.83E-04,NA,NA,NA,0.333553545
TP53I11,Brain Meta Analysis,DEP,Wald ratio,1,1.044,1.09E-03,NA,NA,NA,0.305602317
ACTL8,Brain Cortex,DEP,Wald ratio,1,0.955,1.15E-03,NA,NA,NA,0.319870997
GATA4,Brain Meta Analysis,DEP,Wald ratio,1,1.041,1.20E-03,NA,NA,NA,0.289965509
FREM1,Fetal Brain,DEP,Wald ratio,1,2.899,1.27E-03,NA,NA,NA,0.28712926
CLYBL,Brain Cortex,DEP,Wald ratio,1,0.95,1.33E-03,NA,NA,NA,0.269891687
XKR6,Brain Meta Analysis,DEP,Wald ratio,1,0.967,1.34E-03,NA,NA,NA,0.291230125
CHML,Brain Meta Analysis,DEP,Wald ratio,1,0.972,1.35E-03,NA,NA,NA,0.271412486
ZNF718,Brain Cortex,DEP,Wald ratio,1,0.981,1.37E-03,NA,NA,NA,0.272957503
CCDC85C,Brain Cortex,DEP,Wald ratio,1,1.042,1.44E-03,NA,NA,NA,0.003535514
A4GALT,Fetal Brain,DEP,Wald ratio,1,1.56,1.48E-03,NA,NA,NA,0.259129643
ENSG00000286608,Brain Cortex,DEP,Wald ratio,1,0.95,1.49E-03,NA,NA,NA,0.005790612
SHC4,Brain Meta Analysis,DEP,Inverse variance weighted,2,1.011,1.54E-03,NA,0.455239984,NA,0.026309983
VAMP2,Brain Meta Analysis,DEP,Wald ratio,1,0.949,1.60E-03,NA,NA,NA,0.245639455
KLF11,Brain Meta Analysis,DEP,Wald ratio,1,1.03,1.64E-03,NA,NA,NA,0.276265113
STK32C,Fetal Brain,DEP,Wald ratio,1,0.778,1.64E-03,NA,NA,NA,0.250029854
NOS1AP,Brain Meta Analysis,DEP,Wald ratio,1,0.988,1.71E-03,NA,NA,NA,0.230847706
TBC1D16,Brain Meta Analysis,DEP,Inverse variance weighted,2,0.982,1.72E-03,NA,0.36219365,NA,0.009789545
RGS17,Brain Meta Analysis,DEP,Wald ratio,1,0.987,1.76E-03,NA,NA,NA,0.2377258
8-Mar,Fetal Brain,DEP,Wald ratio,1,1.183,1.82E-03,NA,NA,NA,0.246887209
ALOX5,Fetal Brain,DEP,Wald ratio,1,1.529,1.82E-03,NA,NA,NA,0.246821876
OPCML,Brain Cortex,DEP,Wald ratio,1,0.889,1.90E-03,NA,NA,NA,0.463186142
STON2,Brain Cortex,DEP,Wald ratio,1,0.961,1.97E-03,NA,NA,NA,0.306104505
VPS41,Brain Meta Analysis,DEP,Wald ratio,1,1.038,2.00E-03,NA,NA,NA,0.204711712
INPP5F,Fetal Brain,DEP,Wald ratio,1,3.048,2.00E-03,NA,NA,NA,0.009932181
ZNF787,Brain Meta Analysis,DEP,Inverse variance weighted,2,1.015,2.01E-03,NA,0.412958071,NA,0.011135679
MAD1L1,Fetal Brain,DEP,Wald ratio,1,1.483,2.01E-03,NA,NA,NA,0.209345557
CACNA2D2,Brain Meta Analysis,DEP,Wald ratio,1,0.969,2.07E-03,NA,NA,NA,0.26414964
AATK,Brain Meta Analysis,DEP,Wald ratio,1,0.964,2.10E-03,NA,NA,NA,0.270173869
RHCG,Brain Cortex,DEP,Wald ratio,1,0.973,2.22E-03,NA,NA,NA,0.214699635
STK17A,Fetal Brain,DEP,Wald ratio,1,0.694,2.24E-03,NA,NA,NA,0.220043735
BLVRA,Fetal Brain,DEP,Wald ratio,1,0.493,2.24E-03,NA,NA,NA,0.219824696
DNAH10,Brain Meta Analysis,DEP,Wald ratio,1,1.026,2.33E-03,NA,NA,NA,0.187688216
ZNF500,Brain Meta Analysis,DEP,Wald ratio,1,0.957,2.36E-03,NA,NA,NA,0.199164328
FLI1,Brain Meta Analysis,DEP,Wald ratio,1,1.037,2.52E-03,NA,NA,NA,0.180944394
FADS2,Brain Meta Analysis,DEP,Wald ratio,1,0.966,2.52E-03,NA,NA,NA,0.188913672
NMU,Brain Meta Analysis,DEP,Wald ratio,1,0.973,2.55E-03,NA,NA,NA,0.20943008
MARCHF8,Brain Cortex,DEP,Wald ratio,1,1.094,2.59E-03,NA,NA,NA,0.009612213
SPATA48,Brain Meta Analysis,DEP,Wald ratio,1,0.967,2.60E-03,NA,NA,NA,0.239039354
MYLK,Brain Cortex,DEP,Wald ratio,1,0.956,2.70E-03,NA,NA,NA,0.008015674
TLN2,Brain Cortex,DEP,Wald ratio,1,0.964,2.70E-03,NA,NA,NA,0.005934239
CTXND1,Brain Meta Analysis,DEP,Wald ratio,1,0.965,2.70E-03,NA,NA,NA,0.191671922
CYP2B6,Brain Meta Analysis,DEP,Wald ratio,1,0.98,2.70E-03,NA,NA,NA,0.209110116
FBXO2,Fetal Brain,DEP,Wald ratio,1,1.304,2.88E-03,NA,NA,NA,0.177481535
SLC6A5,Brain Meta Analysis,DEP,Wald ratio,1,1.012,2.91E-03,NA,NA,NA,0.155827465
OSBPL10,Brain Meta Analysis,DEP,Inverse variance weighted,2,1.01,3.00E-03,NA,0.61329597,NA,0.01250385
ADCY2,Brain Meta Analysis,DEP,Wald ratio,1,1.032,3.02E-03,NA,NA,NA,0.127251132
PLCL1,Fetal Brain,DEP,Inverse variance weighted,2,0.072,3.02E-03,NA,0.748561185,NA,0.162133791
ALG3,Brain Meta Analysis,DEP,Wald ratio,1,0.949,3.07E-03,NA,NA,NA,0.165114801
STRN3,Brain Cortex,DEP,Wald ratio,1,1.026,3.08E-03,NA,NA,NA,0.166073717
DNAL1,Brain Meta Analysis,DEP,Wald ratio,1,1.011,3.09E-03,NA,NA,NA,0.224094783
CACNA1C,Brain Cortex,DEP,Wald ratio,1,1.046,3.13E-03,NA,NA,NA,0.003939052
TRPS1,Brain Meta Analysis,DEP,Wald ratio,1,0.989,3.13E-03,NA,NA,NA,0.147168737
KLF17,Fetal Brain,DEP,Wald ratio,1,0.747,3.14E-03,NA,NA,NA,0.143934702
MFSD4A,Brain Meta Analysis,DEP,Wald ratio,1,1.05,3.29E-03,NA,NA,NA,0.197626016
TBC1D1,Brain Cortex,DEP,Wald ratio,1,0.953,3.32E-03,NA,NA,NA,0.013069126
ASTN2,Brain Cortex,DEP,Wald ratio,1,0.979,3.33E-03,NA,NA,NA,0.005568148
EML3,Fetal Brain,DEP,Wald ratio,1,1.056,3.35E-03,NA,NA,NA,0.142212644
RRAS2,Fetal Brain,DEP,Wald ratio,1,0.857,3.35E-03,NA,NA,NA,0.142212644
SLITRK5,Brain Cortex,DEP,Wald ratio,1,0.951,3.43E-03,NA,NA,NA,0.162810313
HTT,Brain Meta Analysis,DEP,Wald ratio,1,0.987,3.54E-03,NA,NA,NA,0.173654504
PEBP4,Fetal Brain,DEP,Wald ratio,1,0.684,3.58E-03,NA,NA,NA,0.137709866
NRXN3,Brain Cortex,DEP,Wald ratio,1,0.964,3.60E-03,NA,NA,NA,0.009548605
CYP20A1,Fetal Brain,DEP,Wald ratio,1,3.141,3.62E-03,NA,NA,NA,0.131219437
TDG,Fetal Brain,DEP,Wald ratio,1,0.907,3.62E-03,NA,NA,NA,0.131223729
STRA6LP,Brain Cortex,DEP,Wald ratio,1,1.037,3.76E-03,NA,NA,NA,0.139986443
SLC2A9,Brain Cortex,DEP,Wald ratio,1,1.015,3.81E-03,NA,NA,NA,0.004169675
GALNT7,Brain Meta Analysis,DEP,Wald ratio,1,0.988,3.81E-03,NA,NA,NA,0.133609196
NRXN1,Fetal Brain,DEP,Wald ratio,1,1.099,3.81E-03,NA,NA,NA,0.133609196
CALHM1,Brain Cortex,DEP,Wald ratio,1,0.902,3.85E-03,NA,NA,NA,0.304103901
MANEA,Fetal Brain,DEP,Wald ratio,1,1.874,3.87E-03,NA,NA,NA,0.025493381
HS3ST4,Fetal Brain,DEP,Wald ratio,1,0.258,3.89E-03,NA,NA,NA,0.166148852
DAB1,Brain Cortex,DEP,Wald ratio,1,1.015,3.93E-03,NA,NA,NA,0.007179245
CAMK1D,Brain Cortex,DEP,Wald ratio,1,0.97,3.95E-03,NA,NA,NA,0.100290622
MARCHF8,Brain Meta Analysis,DEP,Wald ratio,1,0.98,3.98E-03,NA,NA,NA,0.136205828
KCNQ1,Brain Cortex,DEP,Wald ratio,1,0.979,4.04E-03,NA,NA,NA,0.002717623
ENSG00000275630,Brain Cortex,DEP,Wald ratio,1,0.965,4.04E-03,NA,NA,NA,0.129866337
WDFY2,Brain Meta Analysis,DEP,Wald ratio,1,1.025,4.07E-03,NA,NA,NA,0.145123799
ABLIM2,Brain Cortex,DEP,Wald ratio,1,1.046,4.11E-03,NA,NA,NA,0.367180043
MARK3,Fetal Brain,DEP,Wald ratio,1,0.519,4.15E-03,NA,NA,NA,0.120228462
PCSK6,Brain Cortex,DEP,Wald ratio,1,1.049,4.19E-03,NA,NA,NA,0.002802198
SNCA,Brain Meta Analysis,DEP,Wald ratio,1,0.988,4.23E-03,NA,NA,NA,0.113721534
KRT7,Brain Cortex,DEP,Wald ratio,1,0.978,4.35E-03,NA,NA,NA,0.13572025
PAX5,Brain Meta Analysis,DEP,Inverse variance weighted,2,1.043,4.37E-03,NA,0.118766287,NA,0.007229108
CBY1,Brain Meta Analysis,DEP,Wald ratio,1,0.96,4.40E-03,NA,NA,NA,0.116891754
TLE3,Brain Meta Analysis,DEP,Wald ratio,1,1.022,4.50E-03,NA,NA,NA,0.110454223
FARSA,Brain Meta Analysis,DEP,Wald ratio,1,0.974,4.57E-03,NA,NA,NA,0.156495579
RIMS1,Fetal Brain,DEP,Wald ratio,1,2.386,4.83E-03,NA,NA,NA,0.104295091
LYRM4,Fetal Brain,DEP,Wald ratio,1,0.696,4.83E-03,NA,NA,NA,0.104293069
HILPDA,Brain Meta Analysis,DEP,Wald ratio,1,1.03,4.86E-03,NA,NA,NA,0.114170865
SPATA6,Brain Meta Analysis,DEP,Inverse variance weighted,2,0.99,4.86E-03,NA,0.399356918,NA,0.013492124
ABTB2,Brain Cortex,DEP,Wald ratio,1,0.962,4.93E-03,NA,NA,NA,0.005063121
FAM83F,Fetal Brain,DEP,Wald ratio,1,1.197,5.04E-03,NA,NA,NA,0.104788644
ERC2,Brain Meta Analysis,DEP,Weighted median,3,1.009,5.07E-03,0.222996042,0.469330263,0.913262134,0.003629547
LTBP2,Fetal Brain,DEP,Wald ratio,1,0.671,5.18E-03,NA,NA,NA,0.098487257
HPCAL1,Brain Meta Analysis,DEP,Inverse variance weighted,2,1.022,5.37E-03,NA,0.573915225,NA,0.004285945
WDR4,Brain Meta Analysis,DEP,Wald ratio,1,1.01,5.47E-03,NA,NA,NA,0.096128135
