Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
GATC,BannerBBDP,DEP,Wald ratio,1,1.406,5.91E-05,NA,NA,NA,6.87E-05
SRSF9,BannerBBDP,DEP,Wald ratio,1,0.001,5.91E-05,NA,NA,NA,0.000164822
CX6A1,BannerBBDP,DEP,Wald ratio,1,59909900000,5.91E-05,NA,NA,NA,0.000861601
MSI1H,BannerBBDP,DEP,Wald ratio,1,0,5.91E-05,NA,NA,NA,0.00134133
MSI1H,ROSMAP,DEP,Wald ratio,1,3.689,5.91E-05,NA,NA,NA,0.000125549
MFD4A,BannerBBDP,DEP,Inverse variance weighted,3,8.545,6.66E-05,0.886268648,0.707880684,0.563199261,0.000556889
TB182,BannerBBDP,DEP,Wald ratio,1,0.009,6.75E-05,NA,NA,NA,1.31E-07
SSRP1,BannerBBDP,DEP,Wald ratio,1,50.42,6.75E-05,NA,NA,NA,1.12E-08
EFL1,BannerBBDP,DEP,Inverse variance weighted,3,0.567,7.28E-05,0.882147131,0.63435962,0.518840024,0.030362852
RGS17,ROSMAP,DEP,Inverse variance weighted,2,0.094,8.56E-05,NA,0.587189988,NA,1.05E-07
B3GLT,ROSMAP,DEP,Weighted median,5,1.232,1.08E-04,0.778443912,0.889729737,0.86519364,0.99990562
RL24,BannerBBDP,DEP,Wald ratio,1,0.579,1.13E-04,NA,NA,NA,7.80E-07
CEP97,BannerBBDP,DEP,Wald ratio,1,2.633,1.13E-04,NA,NA,NA,4.45E-06
ZNT9,ROSMAP,DEP,Wald ratio,1,2.393,1.15E-04,NA,NA,NA,0.000105499
PPP6,ROSMAP,DEP,Wald ratio,1,393843000,1.19E-04,NA,NA,NA,1.19E-08
RABEK,ROSMAP,DEP,Wald ratio,1,0.622,1.19E-04,NA,NA,NA,4.07E-08
BIP,ROSMAP,DEP,Wald ratio,1,0.103,1.19E-04,NA,NA,NA,3.65E-08
SCAI,ROSMAP,DEP,Wald ratio,1,0,1.19E-04,NA,NA,NA,2.63E-08
RFC5,BannerBBDP,DEP,Inverse variance weighted,3,1.589,1.20E-04,0.557515403,0.841682582,0.983400309,1.97E-07
ACADS,BannerBBDP,DEP,Inverse variance weighted,2,1.082,1.36E-04,NA,0.89764664,NA,0.518421047
SYFM,ROSMAP,DEP,Inverse variance weighted,9,0.679,1.52E-04,0.591842102,0.624908504,0.450534984,2.84E-07
DEN1A,BannerBBDP,DEP,Inverse variance weighted,6,0.407,1.55E-04,0.313374849,0.435167124,0.797485404,2.06E-07
ACADS,ROSMAP,DEP,Inverse variance weighted,2,1.09,1.56E-04,NA,0.596776353,NA,0.518421047
RAB18,BannerBBDP,DEP,Wald ratio,1,0.248,2.06E-04,NA,NA,NA,1.10E-08
PSB4,ROSMAP,DEP,Inverse variance weighted,2,0.91,2.15E-04,NA,0.231643476,NA,0.971263416
SO3A1,ROSMAP,DEP,Inverse variance weighted,7,1.356,2.43E-04,0.355375329,0.3851454,0.426600653,1.50E-05
MGDP1,BannerBBDP,DEP,Inverse variance weighted,2,0.52,2.57E-04,NA,0.637928615,NA,2.78E-08
GNL3,ROSMAP,DEP,Wald ratio,1,4.174,2.68E-04,NA,NA,NA,1.05E-06
LST2,BannerBBDP,DEP,Inverse variance weighted,2,0.618,2.82E-04,NA,0.830785578,NA,5.79E-06
S23IP,BannerBBDP,DEP,Inverse variance weighted,2,0.725,3.26E-04,NA,0.840593054,NA,0.183453841
NKAI3,ROSMAP,DEP,Inverse variance weighted,4,0.923,3.36E-04,0.879385493,0.873232068,0.574238369,1.34E-06
EAA2,BannerBBDP,DEP,Inverse variance weighted,7,1.45,3.64E-04,0.328341646,0.439715628,0.80852647,3.24E-08
DJC11,BannerBBDP,DEP,Inverse variance weighted,2,1.898,4.66E-04,NA,0.988456338,NA,7.77E-08
ARFG3,BannerBBDP,DEP,Inverse variance weighted,2,0.193,5.31E-04,NA,0.911682863,NA,1.26E-07
CCG7,ROSMAP,DEP,Inverse variance weighted,3,3.126,5.35E-04,0.710308423,0.929101889,0.939438166,1.73E-07
PPIL1,ROSMAP,DEP,Inverse variance weighted,2,0.832,5.43E-04,NA,0.997915218,NA,4.13E-07
DJC11,ROSMAP,DEP,Inverse variance weighted,2,1.756,5.60E-04,NA,0.763141292,NA,0.007819408
EMAL3,ROSMAP,DEP,Wald ratio,1,0.302,5.67E-04,NA,NA,NA,6.60E-07
EF1G,ROSMAP,DEP,Wald ratio,1,64.517,5.67E-04,NA,NA,NA,7.36E-07
GANAB,ROSMAP,DEP,Wald ratio,1,0.113,5.67E-04,NA,NA,NA,1.88E-06
MTA2,ROSMAP,DEP,Wald ratio,1,139.23,5.67E-04,NA,NA,NA,3.14E-07
UBXN1,ROSMAP,DEP,Wald ratio,1,0.055,5.67E-04,NA,NA,NA,2.95E-07
RANG,ROSMAP,DEP,Inverse variance weighted,2,0.271,5.68E-04,NA,0.550874647,NA,5.67E-08
EAA2,ROSMAP,DEP,Inverse variance weighted,7,0.769,5.90E-04,0.702623561,0.798429688,0.765105591,2.57E-07
NU133,BannerBBDP,DEP,Inverse variance weighted,3,3.352,5.97E-04,0.264481066,0.533926413,0.943538396,6.05E-07
RSRC1,BannerBBDP,DEP,Wald ratio,1,3.25E+13,6.00E-04,NA,NA,NA,7.43E-06
MLF1,BannerBBDP,DEP,Wald ratio,1,1.212,6.00E-04,NA,NA,NA,3.51E-08
RSRC1,ROSMAP,DEP,Wald ratio,1,0,6.00E-04,NA,NA,NA,1.03E-05
DYN1,ROSMAP,DEP,Inverse variance weighted,2,0.379,6.11E-04,NA,0.639416299,NA,0.000260352
CF089,ROSMAP,DEP,Inverse variance weighted,3,0.295,6.13E-04,0.906087256,0.89400282,0.726344531,9.12E-07
YTDC2,ROSMAP,DEP,Wald ratio,1,1.415,6.26E-04,NA,NA,NA,2.94E-07
EMAL6,ROSMAP,DEP,Inverse variance weighted,2,0.46,6.29E-04,NA,0.99281241,NA,1.01E-07
MCMBP,BannerBBDP,DEP,Wald ratio,1,0.316,6.38E-04,NA,NA,NA,3.13E-06
SAC2,BannerBBDP,DEP,Wald ratio,1,35.127,6.38E-04,NA,NA,NA,4.67E-06
TCRG1,ROSMAP,DEP,Wald ratio,1,7.185,6.44E-04,NA,NA,NA,2.69E-08
PDE1C,ROSMAP,DEP,Inverse variance weighted,6,0.646,6.46E-04,0.566651785,0.67917022,0.687262199,2.72E-08
CALR,BannerBBDP,DEP,Wald ratio,1,139.515,6.74E-04,NA,NA,NA,5.49E-06
G45IP,BannerBBDP,DEP,Wald ratio,1,0.141,6.74E-04,NA,NA,NA,5.34E-06
RGS10,BannerBBDP,DEP,Inverse variance weighted,3,1.215,6.85E-04,0.494942751,0.791905188,0.981293188,6.82E-08
AFG1L,BannerBBDP,DEP,Wald ratio,1,4.85,6.96E-04,NA,NA,NA,4.51E-06
MP2K5,BannerBBDP,DEP,Inverse variance weighted,2,0.748,7.15E-04,NA,0.9966013,NA,5.96E-07
SCD5,BannerBBDP,DEP,Inverse variance weighted,5,0.621,7.52E-04,0.502638951,0.518578921,0.415653262,5.33E-06
BIEA,BannerBBDP,DEP,Wald ratio,1,2.663,7.64E-04,NA,NA,NA,0.005301076
COA1,BannerBBDP,DEP,Wald ratio,1,2.95,7.64E-04,NA,NA,NA,8.97E-07
MLF1,ROSMAP,DEP,Inverse variance weighted,2,1.318,8.01E-04,NA,0.448480822,NA,0.042704336
ZYX,BannerBBDP,DEP,Inverse variance weighted,3,2.3,8.13E-04,0.418764396,0.514949101,0.562481329,1.12E-07
DCTN2,ROSMAP,DEP,Wald ratio,1,0.036,8.38E-04,NA,NA,NA,1.19E-08
SYMC,ROSMAP,DEP,Wald ratio,1,0.061,8.38E-04,NA,NA,NA,6.41E-09
KIF5A,ROSMAP,DEP,Wald ratio,1,0.212,8.38E-04,NA,NA,NA,1.21E-08
AT131,ROSMAP,DEP,Wald ratio,1,1.8,8.45E-04,NA,NA,NA,3.07E-08
AVL9,BannerBBDP,DEP,Inverse variance weighted,2,0.095,8.78E-04,NA,0.620315173,NA,4.96E-07
UNC5D,ROSMAP,DEP,Inverse variance weighted,4,2.129,8.88E-04,0.826513713,0.598982866,0.346241383,2.21E-06
CLMN,BannerBBDP,DEP,Inverse variance weighted,4,1.506,9.49E-04,0.316060132,0.402985026,0.538456036,1.90E-08
NMT1,BannerBBDP,DEP,Wald ratio,1,8982701000,9.59E-04,NA,NA,NA,2.09E-08
DCAKD,BannerBBDP,DEP,Wald ratio,1,1.472,9.59E-04,NA,NA,NA,2.87E-08
GFAP,BannerBBDP,DEP,Wald ratio,1,0.5,9.59E-04,NA,NA,NA,1.49E-07
PLCD3,BannerBBDP,DEP,Wald ratio,1,5.26E+24,9.59E-04,NA,NA,NA,0.001340559
RTN4,ROSMAP,DEP,Wald ratio,1,0.317,9.59E-04,NA,NA,NA,1.30E-08
SCP2,BannerBBDP,DEP,Wald ratio,1,8.858,1.02E-03,NA,NA,NA,6.95E-08
LSM7,BannerBBDP,DEP,Inverse variance weighted,3,3.065,1.02E-03,0.903500887,0.273144222,0.354458089,1.40E-08
P2RX7,BannerBBDP,DEP,Weighted median,4,1.069,1.06E-03,0.000540662,0.000302744,0.553787282,0.927518151
DPYL4,BannerBBDP,DEP,Inverse variance weighted,2,0.7,1.06E-03,NA,0.5743859,NA,0.061870086
YRDC,ROSMAP,DEP,Wald ratio,1,20.062,1.07E-03,NA,NA,NA,8.50E-08
CA122,ROSMAP,DEP,Wald ratio,1,0.017,1.07E-03,NA,NA,NA,1.01E-06
MANEL,ROSMAP,DEP,Wald ratio,1,0.602,1.07E-03,NA,NA,NA,6.83E-08
GGYF1,BannerBBDP,DEP,Wald ratio,1,0.174,1.14E-03,NA,NA,NA,3.07E-08
PSB3,ROSMAP,DEP,Inverse variance weighted,3,1.321,1.16E-03,0.407632018,0.602326514,0.668795502,8.25E-08
FADS2,BannerBBDP,DEP,Inverse variance weighted,2,0.878,1.20E-03,NA,0.408173708,NA,8.04E-06
KIT,ROSMAP,DEP,Inverse variance weighted,4,0.662,1.21E-03,0.69818275,0.803672373,0.65430582,3.05E-07
MLEC,ROSMAP,DEP,Inverse variance weighted,2,3.067,1.24E-03,NA,0.258743825,NA,1.60E-05
THUM3,ROSMAP,DEP,Inverse variance weighted,4,0.707,1.26E-03,0.323238247,0.509323461,0.841776263,8.21E-07
ABCA5,ROSMAP,DEP,Inverse variance weighted,3,0.811,1.28E-03,0.383261417,0.624972896,0.744634745,0.225706427
LAMP1,BannerBBDP,DEP,Inverse variance weighted,3,2.336,1.32E-03,0.449052192,0.632733847,0.662968447,1.45E-08
TM1L2,BannerBBDP,DEP,Inverse variance weighted,2,0.559,1.37E-03,NA,0.337437984,NA,0.204166526
SPTB2,BannerBBDP,DEP,Inverse variance weighted,2,0.007,1.39E-03,NA,0.408089857,NA,1.73E-08
EFNB3,BannerBBDP,DEP,Inverse variance weighted,3,0.536,1.45E-03,0.835212311,0.976555015,0.958919908,9.59E-07
RMD5A,BannerBBDP,DEP,Wald ratio,1,5.33,1.46E-03,NA,NA,NA,6.97E-08
CUL1,ROSMAP,DEP,Inverse variance weighted,4,0.272,1.46E-03,0.737081891,0.330050604,0.235153181,1.83E-07
MP2K1,BannerBBDP,DEP,Wald ratio,1,0.508,1.47E-03,NA,NA,NA,6.70E-05
NFXL1,BannerBBDP,DEP,Inverse variance weighted,2,1.47,1.54E-03,NA,0.873397939,NA,0.19059013
CLPT1,ROSMAP,DEP,Inverse variance weighted,3,2.957,1.55E-03,0.197766071,0.398769115,0.797442623,4.38E-08
SC23B,ROSMAP,DEP,Wald ratio,1,0.515,1.56E-03,NA,NA,NA,7.20E-07
RBBP9,ROSMAP,DEP,Wald ratio,1,0.67,1.56E-03,NA,NA,NA,0.000101677
SAT2,BannerBBDP,DEP,Inverse variance weighted,3,0.924,1.58E-03,0.722594266,0.900328452,0.820440313,0.10390279
MP2K1,ROSMAP,DEP,Wald ratio,1,0.388,1.58E-03,NA,NA,NA,0.009030763
KGP2,ROSMAP,DEP,Inverse variance weighted,3,0.625,1.65E-03,0.959651115,0.963511799,0.833350148,4.38E-07
BIN3,BannerBBDP,DEP,Inverse variance weighted,2,0.743,1.66E-03,NA,0.441734887,NA,1.01E-07
ABCA5,BannerBBDP,DEP,Wald ratio,1,0.754,1.69E-03,NA,NA,NA,4.77E-08
MFD4A,ROSMAP,DEP,Inverse variance weighted,3,1.667,1.69E-03,0.415551464,0.430820578,0.496651049,7.10E-06
S2513,ROSMAP,DEP,Wald ratio,1,0.645,1.71E-03,NA,NA,NA,2.72E-06
LANC1,BannerBBDP,DEP,Wald ratio,1,3.67,1.76E-03,NA,NA,NA,1.71E-06
STXB5,BannerBBDP,DEP,Inverse variance weighted,3,0.405,1.81E-03,0.62202453,0.885341795,0.985337319,9.30E-08
AKAP8,BannerBBDP,DEP,Wald ratio,1,0.853,1.81E-03,NA,NA,NA,4.24E-08
AKP8L,BannerBBDP,DEP,Wald ratio,1,0.155,1.81E-03,NA,NA,NA,2.22E-08
TIM9,BannerBBDP,DEP,Wald ratio,1,0.425,1.83E-03,NA,NA,NA,5.44E-08
GREM2,BannerBBDP,DEP,Simple mode,9,0.489,1.83E-03,0.106193742,0.018872374,0.090716329,1.11E-07
CC038,ROSMAP,DEP,Wald ratio,1,48.183,1.89E-03,NA,NA,NA,8.78E-08
LYRM4,BannerBBDP,DEP,Inverse variance weighted,4,0.831,1.91E-03,0.763152786,0.77044135,0.523687158,0.082957906
SAC2,ROSMAP,DEP,Inverse variance weighted,2,0.196,1.93E-03,NA,0.298042093,NA,1.02E-05
LIN7C,BannerBBDP,DEP,Inverse variance weighted,2,0.525,1.98E-03,NA,0.67326316,NA,1.50E-07
DGLA,BannerBBDP,DEP,Wald ratio,1,5.698,2.01E-03,NA,NA,NA,9.16E-08
FEN1,BannerBBDP,DEP,Wald ratio,1,2.607,2.01E-03,NA,NA,NA,5.69E-07
SIR5,BannerBBDP,DEP,Wald ratio,1,0.707,2.03E-03,NA,NA,NA,5.04E-08
IF4A1,BannerBBDP,DEP,Inverse variance weighted,2,6.572,2.05E-03,NA,0.912806207,NA,9.68E-07
CRF,BannerBBDP,DEP,Wald ratio,1,0.723,2.06E-03,NA,NA,NA,3.93E-07
UN13C,ROSMAP,DEP,Inverse variance weighted,9,1.336,2.09E-03,0.744049924,0.733767555,0.370531014,1.54E-06
DDRGK,BannerBBDP,DEP,Inverse variance weighted,3,2.741,2.12E-03,0.912526084,0.450272417,0.427458747,2.49E-07
SPHM,BannerBBDP,DEP,Inverse variance weighted,3,0.756,2.13E-03,0.506704379,0.560716652,0.552877621,4.30E-08
CNTN6,ROSMAP,DEP,Inverse variance weighted,10,0.825,2.15E-03,0.866223215,0.834721234,0.325443158,1.25E-06
LRC49,ROSMAP,DEP,Wald ratio,1,0.632,2.15E-03,NA,NA,NA,5.25E-08
LARP6,ROSMAP,DEP,Wald ratio,1,0.036,2.15E-03,NA,NA,NA,4.50E-08
RB11B,BannerBBDP,DEP,Inverse variance weighted,2,0.004,2.17E-03,NA,0.873846395,NA,7.02E-09
AEDO,ROSMAP,DEP,Inverse variance weighted,2,1.314,2.18E-03,NA,0.874886835,NA,0.174608739
TM1L2,ROSMAP,DEP,Wald ratio,1,0.563,2.19E-03,NA,NA,NA,0.068509094
CBPC6,ROSMAP,DEP,Inverse variance weighted,6,1.524,2.20E-03,0.187085677,0.282835636,0.829030663,3.56E-07
UBE2F,ROSMAP,DEP,Inverse variance weighted,6,3.135,2.25E-03,0.992254831,0.778816268,0.2100892,1.11E-08
PLCG1,ROSMAP,DEP,Wald ratio,1,2.05,2.28E-03,NA,NA,NA,0.020739222
TOP1,ROSMAP,DEP,Wald ratio,1,3.097,2.28E-03,NA,NA,NA,2.96E-07
FXR2,BannerBBDP,DEP,Inverse variance weighted,2,4.489,2.31E-03,NA,0.635512286,NA,5.05E-07
NFXL1,ROSMAP,DEP,Wald ratio,1,1.311,2.34E-03,NA,NA,NA,0.000183789
MKRN1,ROSMAP,DEP,Wald ratio,1,0.703,2.35E-03,NA,NA,NA,1.15E-07
MYLK,ROSMAP,DEP,Inverse variance weighted,3,2.301,2.37E-03,0.798179768,0.288786333,0.363784648,6.38E-08
TRUB1,ROSMAP,DEP,Wald ratio,1,0.632,2.51E-03,NA,NA,NA,0.002785057
RASK,BannerBBDP,DEP,Inverse variance weighted,4,1.746,2.53E-03,0.265229413,0.440772935,0.874506705,3.97E-07
RB27B,BannerBBDP,DEP,Inverse variance weighted,3,0.794,2.53E-03,0.014068818,0.031111089,0.763997979,0.999898679
TAF6L,ROSMAP,DEP,Inverse variance weighted,2,0.568,2.54E-03,NA,0.210178947,NA,1.17E-07
NPRL2,ROSMAP,DEP,Wald ratio,1,0.028,2.70E-03,NA,NA,NA,1.86E-06
NAA80,ROSMAP,DEP,Wald ratio,1,1.987,2.70E-03,NA,NA,NA,1.87E-06
TM115,ROSMAP,DEP,Wald ratio,1,11.399,2.70E-03,NA,NA,NA,3.88E-06
CA2D2,ROSMAP,DEP,Wald ratio,1,2.031,2.70E-03,NA,NA,NA,0.000310601
TUSC2,ROSMAP,DEP,Wald ratio,1,0,2.70E-03,NA,NA,NA,9.23E-07
C1QB,ROSMAP,DEP,Inverse variance weighted,2,1.44,2.70E-03,NA,0.998344491,NA,3.50E-08
CAD11,BannerBBDP,DEP,Inverse variance weighted,4,1.98,2.71E-03,0.344149061,0.426808531,0.517719389,2.51E-08
C1QC,ROSMAP,DEP,Inverse variance weighted,2,1.468,2.74E-03,NA,0.875364253,NA,3.52E-08
PP2BC,ROSMAP,DEP,Inverse variance weighted,2,0.799,2.78E-03,NA,0.749241022,NA,1.37E-07
C1QA,ROSMAP,DEP,Inverse variance weighted,2,1.62,2.78E-03,NA,0.817917598,NA,1.89E-07
SH3G3,BannerBBDP,DEP,Inverse variance weighted,3,1.747,2.79E-03,0.94520325,0.749456787,0.587748731,4.27E-05
NOTC2,ROSMAP,DEP,Inverse variance weighted,2,0.071,2.82E-03,NA,0.403001647,NA,4.62E-06
SORC3,BannerBBDP,DEP,Inverse variance weighted,3,2.972,2.83E-03,0.663058856,0.045022087,0.246540817,1.17E-07
AEDO,BannerBBDP,DEP,Inverse variance weighted,2,1.314,2.84E-03,NA,0.604417714,NA,0.174608739
NSG2,BannerBBDP,DEP,Inverse variance weighted,3,0.629,2.87E-03,0.511536136,0.622609462,0.603216192,4.37E-08
MCMBP,ROSMAP,DEP,Wald ratio,1,0.279,2.87E-03,NA,NA,NA,1.65E-05
S23IP,ROSMAP,DEP,Wald ratio,1,0.712,2.87E-03,NA,NA,NA,1.75E-07
PDXD1,BannerBBDP,DEP,Wald ratio,1,1.824,2.90E-03,NA,NA,NA,0.000174439
EKI1,BannerBBDP,DEP,Inverse variance weighted,2,0.499,2.95E-03,NA,0.733834966,NA,0.001481295
ADDB,BannerBBDP,DEP,Inverse variance weighted,3,0.527,3.07E-03,0.525659058,0.718813127,0.701036777,8.49E-07
OBI1,ROSMAP,DEP,Inverse variance weighted,3,1.403,3.08E-03,0.902740228,0.98738425,0.9351188,9.75E-08
PLCL2,ROSMAP,DEP,Inverse variance weighted,4,0.285,3.13E-03,0.955641637,0.692934793,0.363342969,9.68E-08
ACAP2,ROSMAP,DEP,Inverse variance weighted,2,0.565,3.22E-03,NA,0.61707678,NA,6.87E-08
FBXL4,BannerBBDP,DEP,Inverse variance weighted,2,1.227,3.24E-03,NA,0.54799165,NA,1.06E-05
APC5,ROSMAP,DEP,Wald ratio,1,13.78,3.28E-03,NA,NA,NA,5.45E-08
SESN1,ROSMAP,DEP,Wald ratio,1,0.432,3.30E-03,NA,NA,NA,2.57E-07
SRGEF,BannerBBDP,DEP,Inverse variance weighted,4,0.871,3.31E-03,0.8737503,0.326738568,0.21627474,1.36E-07
PKHF2,ROSMAP,DEP,Inverse variance weighted,5,0.684,3.32E-03,0.581392846,0.69249845,0.634072203,7.02E-08
CCD92,BannerBBDP,DEP,Inverse variance weighted,2,1.105,3.33E-03,NA,0.646573105,NA,1.48E-05
DCAF6,BannerBBDP,DEP,Wald ratio,1,0.669,3.37E-03,NA,NA,NA,5.08E-08
