Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
KRT5,Brain Meta Analysis,PTSD,Wald ratio,1,1.12,2.36E-03,NA,NA,NA,0.423837747
FLJ43860,Fetal Brain,PTSD,Wald ratio,1,0.496,2.47E-03,NA,NA,NA,0.414178004
DRAXIN,Brain Meta Analysis,PTSD,Wald ratio,1,1.042,2.60E-03,NA,NA,NA,0.527006571
SPRING1,Brain Meta Analysis,PTSD,Wald ratio,1,0.955,2.81E-03,NA,NA,NA,0.401980433
ARHGAP45,Brain Cortex,PTSD,Wald ratio,1,1.219,2.85E-03,NA,NA,NA,0.428084187
GLB1L3,Brain Meta Analysis,PTSD,Wald ratio,1,1.171,3.03E-03,NA,NA,NA,0.395112233
DNMT3A,Brain Meta Analysis,PTSD,Wald ratio,1,1.134,3.09E-03,NA,NA,NA,0.384721541
ENSG00000258526,Brain Cortex,PTSD,Wald ratio,1,0.888,3.13E-03,NA,NA,NA,0.008217252
STK24,Brain Meta Analysis,PTSD,Wald ratio,1,0.962,3.34E-03,NA,NA,NA,0.355500802
LINC02299,Brain Cortex,PTSD,Wald ratio,1,1.107,3.53E-03,NA,NA,NA,0.365478637
HABP2,Brain Meta Analysis,PTSD,Wald ratio,1,0.887,3.73E-03,NA,NA,NA,0.328676592
TAOK3,Brain Meta Analysis,PTSD,Wald ratio,1,1.095,3.79E-03,NA,NA,NA,0.396089866
NKX2-5,Brain Meta Analysis,PTSD,Wald ratio,1,1.087,3.85E-03,NA,NA,NA,0.329362342
ENSG00000291058,Brain Cortex,PTSD,Wald ratio,1,1.646,4.01E-03,NA,NA,NA,0.560605635
CSMD2,Brain Meta Analysis,PTSD,Weighted median,3,1.073,4.24E-03,0.007965159,0.027057174,0.899533422,0.4465664
ZFHX3,Brain Cortex,PTSD,Wald ratio,1,1.057,4.53E-03,NA,NA,NA,0.008291817
CACNA1C,Brain Cortex,PTSD,Wald ratio,1,0.918,4.64E-03,NA,NA,NA,0.018822594
CACNA1C,Fetal Brain,PTSD,Wald ratio,1,0.355,4.64E-03,NA,NA,NA,0.37963279
PWWP2B,Brain Cortex,PTSD,Wald ratio,1,0.827,4.67E-03,NA,NA,NA,0.103306464
PWWP2B,Brain Meta Analysis,PTSD,Wald ratio,1,0.955,4.67E-03,NA,NA,NA,0.43643816
NCOR2,Brain Cortex,PTSD,Wald ratio,1,1.371,4.74E-03,NA,NA,NA,0.033253316
AQP5,Fetal Brain,PTSD,Wald ratio,1,0.435,4.74E-03,NA,NA,NA,0.321151254
CHRNA5,Brain Cortex,PTSD,Wald ratio,1,1.244,4.75E-03,NA,NA,NA,0.436872797
NCF2,Fetal Brain,PTSD,Wald ratio,1,0.397,5.04E-03,NA,NA,NA,0.294881176
SLC7A8,Brain Cortex,PTSD,Wald ratio,1,0.548,5.15E-03,NA,NA,NA,0.5076177
STMN1,Fetal Brain,PTSD,Wald ratio,1,34.62,5.42E-03,NA,NA,NA,0.26047332
UBXN10,Fetal Brain,PTSD,Wald ratio,1,620.404,5.43E-03,NA,NA,NA,0.436106298
ZNF665,Brain Meta Analysis,PTSD,Wald ratio,1,0.928,5.65E-03,NA,NA,NA,0.356137728
LPIN1,Fetal Brain,PTSD,Wald ratio,1,0.574,5.84E-03,NA,NA,NA,0.24880353
SLC7A7,Brain Cortex,PTSD,Inverse variance weighted,2,0.915,5.90E-03,NA,0.873277972,NA,0.02260896
PRNP,Brain Meta Analysis,PTSD,Wald ratio,1,1.086,5.97E-03,NA,NA,NA,0.342601222
PARP14,Brain Meta Analysis,PTSD,Wald ratio,1,0.954,6.01E-03,NA,NA,NA,0.280842615
MADCAM1,Fetal Brain,PTSD,Wald ratio,1,3.47,6.04E-03,NA,NA,NA,0.270521337
NALCN,Brain Cortex,PTSD,Wald ratio,1,0.935,6.26E-03,NA,NA,NA,0.008909433
C2orf63,Fetal Brain,PTSD,Wald ratio,1,0.296,6.38E-03,NA,NA,NA,0.264232498
KIF16B,Fetal Brain,PTSD,Wald ratio,1,4.677,6.57E-03,NA,NA,NA,0.226045884
NCS1,Brain Cortex,PTSD,Wald ratio,1,0.931,6.60E-03,NA,NA,NA,0.013739946
ZNF333,Fetal Brain,PTSD,Wald ratio,1,0.054,6.74E-03,NA,NA,NA,0.228897752
SH3RF3,Brain Cortex,PTSD,Wald ratio,1,1.168,6.77E-03,NA,NA,NA,0.009772569
MRPL52,Brain Meta Analysis,PTSD,Wald ratio,1,1.185,6.99E-03,NA,NA,NA,0.225975951
ENSG00000260661,Brain Cortex,PTSD,Wald ratio,1,1.181,7.03E-03,NA,NA,NA,0.251602585
TRPV1,Brain Meta Analysis,PTSD,Wald ratio,1,1.072,7.16E-03,NA,NA,NA,0.241693009
YTHDC2,Fetal Brain,PTSD,Wald ratio,1,3.686,7.16E-03,NA,NA,NA,0.241644535
POLR2E,Fetal Brain,PTSD,Wald ratio,1,0.017,7.17E-03,NA,NA,NA,0.259255308
VAX1,Brain Cortex,PTSD,Wald ratio,1,1.22,7.55E-03,NA,NA,NA,0.255013822
MAD2L2,Fetal Brain,PTSD,Wald ratio,1,21.312,7.60E-03,NA,NA,NA,0.35844463
DOCK1,Brain Cortex,PTSD,Wald ratio,1,1.075,7.66E-03,NA,NA,NA,0.244614397
LRRC15,Brain Meta Analysis,PTSD,Wald ratio,1,1.041,7.75E-03,NA,NA,NA,0.215560463
ACTR1B,Fetal Brain,PTSD,Wald ratio,1,0.485,8.16E-03,NA,NA,NA,0.200130084
SLFN14,Brain Meta Analysis,PTSD,Wald ratio,1,0.897,8.41E-03,NA,NA,NA,0.187263545
C1orf105,Fetal Brain,PTSD,Wald ratio,1,0.454,8.41E-03,NA,NA,NA,0.210177249
PARN,Brain Meta Analysis,PTSD,Wald ratio,1,1.117,8.55E-03,NA,NA,NA,0.044808815
FARP1,Brain Cortex,PTSD,Wald ratio,1,1.099,8.67E-03,NA,NA,NA,0.010587657
DYNC2H1,Brain Meta Analysis,PTSD,Wald ratio,1,1.086,8.73E-03,NA,NA,NA,0.186976918
ALOX12,Fetal Brain,PTSD,Wald ratio,1,0.28,8.82E-03,NA,NA,NA,0.181751373
PAX5,Brain Meta Analysis,PTSD,Inverse variance weighted,2,1.089,8.86E-03,NA,0.937708384,NA,0.034911807
NRP1,Brain Cortex,PTSD,Wald ratio,1,1.139,8.93E-03,NA,NA,NA,0.181114308
CRLS1,Brain Meta Analysis,PTSD,Wald ratio,1,1.036,8.99E-03,NA,NA,NA,0.246719047
SPPL2B,Fetal Brain,PTSD,Wald ratio,1,0.346,9.19E-03,NA,NA,NA,0.181081969
SSH2,Brain Meta Analysis,PTSD,Wald ratio,1,0.905,9.25E-03,NA,NA,NA,0.183554538
FBXL18,Brain Meta Analysis,PTSD,Wald ratio,1,1.116,9.46E-03,NA,NA,NA,0.169300192
ATXN3,Brain Meta Analysis,PTSD,Wald ratio,1,0.928,9.54E-03,NA,NA,NA,0.234202398
NBAS,Brain Cortex,PTSD,Wald ratio,1,1.076,9.55E-03,NA,NA,NA,0.191173592
SH3BP1,Brain Meta Analysis,PTSD,Wald ratio,1,1.115,9.63E-03,NA,NA,NA,0.264445905
SNAPC4,Brain Meta Analysis,PTSD,Wald ratio,1,0.909,9.70E-03,NA,NA,NA,0.172282801
TENM4,Brain Cortex,PTSD,Inverse variance weighted,2,1.069,9.81E-03,NA,0.929350017,NA,0.008583932
ATP11A,Brain Cortex,PTSD,Wald ratio,1,1.099,9.82E-03,NA,NA,NA,0.012231121
PCLO,Brain Meta Analysis,PTSD,Wald ratio,1,1.032,9.85E-03,NA,NA,NA,0.168529933
BAALC,Brain Meta Analysis,PTSD,Wald ratio,1,1.104,9.87E-03,NA,NA,NA,0.204726687
RAMP1,Brain Cortex,PTSD,Wald ratio,1,0.858,9.89E-03,NA,NA,NA,0.230769229
ANO1,Brain Meta Analysis,PTSD,Inverse variance weighted,2,1.077,9.99E-03,NA,0.84935572,NA,0.059158856
NRF1,Brain Meta Analysis,PTSD,Wald ratio,1,0.956,1.01E-02,NA,NA,NA,0.17374054
MGMT,Fetal Brain,PTSD,Wald ratio,1,0.168,1.02E-02,NA,NA,NA,0.008066017
SHANK2,Brain Cortex,PTSD,Wald ratio,1,0.894,1.04E-02,NA,NA,NA,0.015697097
SORCS2,Brain Meta Analysis,PTSD,Weighted median,11,0.976,1.07E-02,0.025168536,0.018750651,0.318736664,0.018651355
MYOF,Fetal Brain,PTSD,Wald ratio,1,2.544,1.08E-02,NA,NA,NA,0.17953252
NCF2,Brain Meta Analysis,PTSD,Wald ratio,1,1.112,1.09E-02,NA,NA,NA,0.161801939
OSBPL2,Brain Meta Analysis,PTSD,Wald ratio,1,1.097,1.10E-02,NA,NA,NA,0.244263675
SDC3,Brain Meta Analysis,PTSD,Wald ratio,1,0.506,1.11E-02,NA,NA,NA,0.292973541
CACNA1H,Brain Meta Analysis,PTSD,Wald ratio,1,0.895,1.12E-02,NA,NA,NA,0.146921966
SHISA9,Brain Meta Analysis,PTSD,Inverse variance weighted,2,1.047,1.13E-02,NA,0.87350102,NA,0.038452825
PNPLA6,Brain Meta Analysis,PTSD,Wald ratio,1,0.912,1.13E-02,NA,NA,NA,0.153824249
CALU,Fetal Brain,PTSD,Wald ratio,1,68.716,1.13E-02,NA,NA,NA,0.164371926
INPP5A,Brain Cortex,PTSD,Wald ratio,1,1.092,1.14E-02,NA,NA,NA,0.177460354
ZNF470,Brain Cortex,PTSD,Wald ratio,1,0.927,1.14E-02,NA,NA,NA,0.155044727
EFNA5,Fetal Brain,PTSD,Wald ratio,1,3.485,1.14E-02,NA,NA,NA,0.199020782
EHD3,Fetal Brain,PTSD,Wald ratio,1,0.457,1.14E-02,NA,NA,NA,0.152004901
CNTN4,Fetal Brain,PTSD,Wald ratio,1,0.495,1.14E-02,NA,NA,NA,0.19263907
HS6ST3,Brain Cortex,PTSD,Wald ratio,1,0.763,1.16E-02,NA,NA,NA,0.015261568
ZDHHC11,Brain Meta Analysis,PTSD,Wald ratio,1,1.429,1.17E-02,NA,NA,NA,0.341429563
NUP93,Brain Meta Analysis,PTSD,Wald ratio,1,0.849,1.17E-02,NA,NA,NA,0.280517683
FOXF1,Fetal Brain,PTSD,Wald ratio,1,5.235,1.18E-02,NA,NA,NA,0.176216256
TMEM120B,Fetal Brain,PTSD,Wald ratio,1,0.515,1.19E-02,NA,NA,NA,0.149251997
COL6A6,Brain Meta Analysis,PTSD,Wald ratio,1,1.14,1.20E-02,NA,NA,NA,0.215825997
PDZRN3,Brain Meta Analysis,PTSD,Inverse variance weighted,2,0.976,1.21E-02,NA,0.83146132,NA,0.026289511
WDR37,Brain Cortex,PTSD,Wald ratio,1,1.222,1.23E-02,NA,NA,NA,0.196187145
PLCH2,Brain Cortex,PTSD,Wald ratio,1,0.914,1.25E-02,NA,NA,NA,0.152353311
DPY19L4,Fetal Brain,PTSD,Wald ratio,1,975.059,1.25E-02,NA,NA,NA,0.268069421
IRX3,Fetal Brain,PTSD,Wald ratio,1,0.004,1.25E-02,NA,NA,NA,0.152358423
ACTR1B,Brain Meta Analysis,PTSD,Wald ratio,1,0.897,1.26E-02,NA,NA,NA,0.1431651
TRMT61A,Brain Cortex,PTSD,Wald ratio,1,1.096,1.27E-02,NA,NA,NA,0.150401184
SS18L2,Fetal Brain,PTSD,Wald ratio,1,0,1.28E-02,NA,NA,NA,0.199932533
NRDC,Brain Meta Analysis,PTSD,Wald ratio,1,0.933,1.29E-02,NA,NA,NA,0.137696757
NOS1,Brain Cortex,PTSD,Wald ratio,1,0.896,1.30E-02,NA,NA,NA,0.011461846
RBBP5,Brain Meta Analysis,PTSD,Wald ratio,1,0.917,1.30E-02,NA,NA,NA,0.229980634
DNAJB5,Brain Meta Analysis,PTSD,Wald ratio,1,0.847,1.31E-02,NA,NA,NA,0.208596931
RPA3,Brain Meta Analysis,PTSD,Wald ratio,1,0.917,1.31E-02,NA,NA,NA,0.142100499
LCA5L,Brain Meta Analysis,PTSD,Wald ratio,1,1.062,1.31E-02,NA,NA,NA,0.160137183
ZFP62,Brain Meta Analysis,PTSD,Wald ratio,1,1.038,1.31E-02,NA,NA,NA,0.155765074
MYO7B,Fetal Brain,PTSD,Wald ratio,1,0.107,1.31E-02,NA,NA,NA,0.218908386
ZFP62,Fetal Brain,PTSD,Wald ratio,1,2.565,1.31E-02,NA,NA,NA,0.155765067
SDCCAG8,Fetal Brain,PTSD,Wald ratio,1,3.779,1.33E-02,NA,NA,NA,0.158340523
HMGA2,Brain Cortex,PTSD,Wald ratio,1,1.134,1.35E-02,NA,NA,NA,0.20311799
ZNF282,Fetal Brain,PTSD,Wald ratio,1,768.28,1.35E-02,NA,NA,NA,0.152740146
HMGA2,Fetal Brain,PTSD,Wald ratio,1,2.259,1.35E-02,NA,NA,NA,0.203111727
CCDC40,Brain Meta Analysis,PTSD,Wald ratio,1,1.112,1.37E-02,NA,NA,NA,0.12655192
TRAF3,Brain Meta Analysis,PTSD,Wald ratio,1,0.923,1.37E-02,NA,NA,NA,0.160639317
MBP,Fetal Brain,PTSD,Wald ratio,1,0.662,1.40E-02,NA,NA,NA,0.133171801
KIAA1217,Brain Cortex,PTSD,Wald ratio,1,1.145,1.42E-02,NA,NA,NA,0.012544563
MKKS,Brain Meta Analysis,PTSD,Wald ratio,1,1.063,1.44E-02,NA,NA,NA,0.127907849
PNPLA6,Fetal Brain,PTSD,Wald ratio,1,0.015,1.44E-02,NA,NA,NA,0.150383884
C1orf105,Brain Meta Analysis,PTSD,Wald ratio,1,1.065,1.45E-02,NA,NA,NA,0.126255721
XRN2,Brain Meta Analysis,PTSD,Wald ratio,1,0.971,1.45E-02,NA,NA,NA,0.141980352
PSMD13,Fetal Brain,PTSD,Wald ratio,1,1.592,1.45E-02,NA,NA,NA,0.141980357
MPPED2-AS1,Brain Cortex,PTSD,Wald ratio,1,0.948,1.46E-02,NA,NA,NA,0.015053229
JAG1,Brain Meta Analysis,PTSD,Wald ratio,1,0.902,1.51E-02,NA,NA,NA,0.183036145
CELF2,Brain Cortex,PTSD,Wald ratio,1,0.88,1.52E-02,NA,NA,NA,0.022179751
PLEKHA7,Brain Cortex,PTSD,Wald ratio,1,0.944,1.53E-02,NA,NA,NA,0.008477556
TRIM7,Brain Meta Analysis,PTSD,Wald ratio,1,0.937,1.53E-02,NA,NA,NA,0.19392173
NALF1,Brain Meta Analysis,PTSD,Inverse variance weighted,3,0.972,1.53E-02,0.413533594,0.337803719,0.435701982,0.046668716
AP3B2,Brain Meta Analysis,PTSD,Wald ratio,1,1.03,1.54E-02,NA,NA,NA,0.130531202
RPH3AL,Fetal Brain,PTSD,Wald ratio,1,0.712,1.57E-02,NA,NA,NA,0.072218087
NAV2,Brain Meta Analysis,PTSD,Weighted median,6,1.021,1.60E-02,0.965133638,0.855844414,0.306769661,0.007622751
ZNF766,Fetal Brain,PTSD,Wald ratio,1,57.682,1.62E-02,NA,NA,NA,0.115908431
AHNAK2,Brain Meta Analysis,PTSD,Wald ratio,1,1.137,1.64E-02,NA,NA,NA,0.089237003
DCDC2,Brain Meta Analysis,PTSD,Wald ratio,1,0.971,1.64E-02,NA,NA,NA,0.115912761
ACSBG1,Brain Meta Analysis,PTSD,Wald ratio,1,0.966,1.65E-02,NA,NA,NA,0.161130534
CACNA2D2,Brain Meta Analysis,PTSD,Wald ratio,1,0.92,1.65E-02,NA,NA,NA,0.15411262
RASSF9,Brain Meta Analysis,PTSD,Wald ratio,1,1.07,1.66E-02,NA,NA,NA,0.152684785
GABRA2,Brain Meta Analysis,PTSD,Wald ratio,1,1.083,1.69E-02,NA,NA,NA,0.114333225
SNTB1,Brain Meta Analysis,PTSD,Inverse variance weighted,3,1.032,1.71E-02,0.619009997,0.459722055,0.457514848,0.091126948
PITPNB,Brain Meta Analysis,PTSD,Wald ratio,1,1.08,1.74E-02,NA,NA,NA,0.194903834
KDM4B,Fetal Brain,PTSD,Wald ratio,1,2.321,1.74E-02,NA,NA,NA,0.046527522
AQP2,Brain Cortex,PTSD,Wald ratio,1,0.938,1.76E-02,NA,NA,NA,0.135271599
ABLIM2,Brain Cortex,PTSD,Wald ratio,1,0.91,1.77E-02,NA,NA,NA,0.007804958
SNHG14,Brain Cortex,PTSD,Wald ratio,1,1.191,1.79E-02,NA,NA,NA,0.013467333
HAPLN1,Brain Meta Analysis,PTSD,Wald ratio,1,0.925,1.80E-02,NA,NA,NA,0.122879919
ATG7,Fetal Brain,PTSD,Wald ratio,1,13.05,1.80E-02,NA,NA,NA,0.111456285
HMMR,Fetal Brain,PTSD,Wald ratio,1,15.508,1.81E-02,NA,NA,NA,0.189680846
ANKRD43,Fetal Brain,PTSD,Wald ratio,1,16.732,1.81E-02,NA,NA,NA,0.190134725
ENSG00000226334,Brain Cortex,PTSD,Wald ratio,1,0.887,1.82E-02,NA,NA,NA,0.008010923
ABCA1,Brain Cortex,PTSD,Wald ratio,1,1.055,1.82E-02,NA,NA,NA,0.012937361
PTPRS,Brain Meta Analysis,PTSD,Inverse variance weighted,2,1.029,1.82E-02,NA,0.998574905,NA,0.093550636
RBBP6,Brain Cortex,PTSD,Wald ratio,1,0.889,1.83E-02,NA,NA,NA,0.118243696
TBX19,Brain Meta Analysis,PTSD,Wald ratio,1,1.117,1.85E-02,NA,NA,NA,0.185560766
NTN1,Brain Cortex,PTSD,Wald ratio,1,1.149,1.86E-02,NA,NA,NA,0.027279789
ENOX1,Brain Cortex,PTSD,Wald ratio,1,1.11,1.86E-02,NA,NA,NA,0.108507673
P2RX1,Fetal Brain,PTSD,Wald ratio,1,0.52,1.87E-02,NA,NA,NA,0.105196205
SORCS2,Brain Cortex,PTSD,Wald ratio,1,0.729,1.89E-02,NA,NA,NA,0.101375522
NARF,Fetal Brain,PTSD,Wald ratio,1,1.419,1.89E-02,NA,NA,NA,0.106964002
ZNF681,Brain Meta Analysis,PTSD,Wald ratio,1,1.065,1.91E-02,NA,NA,NA,0.164610957
INTS7,Fetal Brain,PTSD,Wald ratio,1,0.479,1.94E-02,NA,NA,NA,0.105726301
ASIC2,Brain Cortex,PTSD,Wald ratio,1,1.231,1.98E-02,NA,NA,NA,0.007624486
AUTS2,Brain Meta Analysis,PTSD,Inverse variance weighted,2,0.933,1.98E-02,NA,0.652553673,NA,0.008870328
TFF2,Brain Meta Analysis,PTSD,Wald ratio,1,0.909,1.99E-02,NA,NA,NA,0.099305063
C15orf29,Fetal Brain,PTSD,Wald ratio,1,2.601,1.99E-02,NA,NA,NA,0.100955083
SLC2A8,Fetal Brain,PTSD,Inverse variance weighted,2,5.891,2.00E-02,NA,0.532613894,NA,0.013214702
SCARB1,Brain Meta Analysis,PTSD,Inverse variance weighted,2,1.031,2.02E-02,NA,0.954754101,NA,0.073145167
RHO,Fetal Brain,PTSD,Inverse variance weighted,2,0.499,2.02E-02,NA,0.858315883,NA,0.080335772
HIPK2,Brain Meta Analysis,PTSD,Wald ratio,1,0.971,2.06E-02,NA,NA,NA,0.108701784
GPR133,Fetal Brain,PTSD,Wald ratio,1,1.46,2.06E-02,NA,NA,NA,0.098324172
CEP55,Brain Meta Analysis,PTSD,Wald ratio,1,1.101,2.07E-02,NA,NA,NA,0.110555829
PSME4,Brain Meta Analysis,PTSD,Wald ratio,1,0.92,2.07E-02,NA,NA,NA,0.094822623
CRMP1,Brain Meta Analysis,PTSD,Wald ratio,1,1.034,2.08E-02,NA,NA,NA,0.098547348
TMIGD2,Brain Cortex,PTSD,Wald ratio,1,0.873,2.09E-02,NA,NA,NA,0.117604
MEGF11,Brain Cortex,PTSD,Wald ratio,1,0.788,2.11E-02,NA,NA,NA,0.008599462
ADCY8,Brain Meta Analysis,PTSD,Wald ratio,1,0.866,2.12E-02,NA,NA,NA,0.165515065
HMGA2,Brain Meta Analysis,PTSD,Wald ratio,1,1.064,2.14E-02,NA,NA,NA,0.143482083
CHD5,Brain Meta Analysis,PTSD,Wald ratio,1,0.948,2.16E-02,NA,NA,NA,0.148349369
BRINP1,Brain Meta Analysis,PTSD,Wald ratio,1,1.098,2.17E-02,NA,NA,NA,0.093819994
ARHGEF4,Brain Meta Analysis,PTSD,Wald ratio,1,0.928,2.19E-02,NA,NA,NA,0.098336872
NT5M,Brain Meta Analysis,PTSD,Wald ratio,1,1.084,2.23E-02,NA,NA,NA,0.093452153
PANX1,Brain Meta Analysis,PTSD,Wald ratio,1,0.931,2.24E-02,NA,NA,NA,0.091828289
SLIT3,Brain Meta Analysis,PTSD,Inverse variance weighted,6,1.02,2.30E-02,0.846979133,0.802813394,0.387289832,0.008062325
