Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
DOCK8,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.925,7.79E-02,NA,NA,NA,0.034309437
RYR3,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.066,7.95E-02,NA,NA,NA,0.029519897
PDIA5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.968,8.20E-02,NA,NA,NA,0.039432088
GSDME,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.075,8.36E-02,NA,NA,NA,0.032476895
EXT1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.025,8.57E-02,NA,NA,NA,0.039655486
RIMS2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.935,8.58E-02,NA,NA,NA,0.040160045
TP63,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.041,8.79E-02,NA,NA,NA,0.053990773
SLC8A2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.93,8.81E-02,NA,NA,NA,0.03655308
LRPAP1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.957,8.86E-02,NA,NA,NA,0.030256575
GPATCH2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.938,8.88E-02,NA,NA,NA,0.030774598
EFCAB2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.049,9.14E-02,NA,NA,NA,0.031228011
FAM124A,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.063,9.17E-02,NA,NA,NA,0.029279899
FREM1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.048,9.39E-02,NA,NA,NA,0.029493221
NAALADL2,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.963,9.43E-02,NA,0.933356979,NA,0.009472665
ITGB3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.932,9.47E-02,NA,NA,NA,0.028924469
SNTG2,Brain Prefrontal cortex,PTSD,Weighted median,3,0.975,9.61E-02,0.619491169,0.837229082,0.79722544,0.013790183
LIMD1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.052,9.84E-02,NA,NA,NA,0.0312891
NMNAT2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.042,1.01E-01,NA,NA,NA,0.029332707
ARHGEF38,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.967,1.01E-01,NA,0.535584147,NA,0.038555106
TEC,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.964,1.02E-01,NA,NA,NA,0.028234772
OSTN,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.07,1.02E-01,NA,NA,NA,0.028585194
IQSEC3,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.027,1.04E-01,NA,NA,NA,0.028760281
CARS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.963,1.06E-01,NA,NA,NA,0.027123431
EEF1A2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.942,1.06E-01,NA,NA,NA,0.028285118
RPH3AL,Brain Prefrontal cortex,PTSD,Weighted mode,4,0.954,1.07E-01,0.011938732,0.013985381,0.592688638,0.085228893
STAB2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.974,1.09E-01,NA,NA,NA,0.025727039
GPAT4,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.051,1.11E-01,NA,NA,NA,0.027397215
IQCA1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.976,1.11E-01,NA,NA,NA,0.026036429
PIWIL4,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.938,1.16E-01,NA,NA,NA,0.022971978
SCD5,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.056,1.18E-01,NA,NA,NA,0.024126431
BORCS5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.96,1.19E-01,NA,NA,NA,0.024466029
APAF1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.952,1.19E-01,NA,NA,NA,0.039561003
C4orf47,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.896,1.21E-01,NA,NA,NA,0.02697694
UNC45B,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.956,1.27E-01,NA,NA,NA,0.023550913
ST7L,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.964,1.36E-01,NA,NA,NA,0.026770501
ZNF577,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.939,1.45E-01,NA,NA,NA,0.030743973
CMIP,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.96,1.47E-01,NA,NA,NA,0.020400304
SLC17A5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.947,1.48E-01,NA,NA,NA,0.021018022
CRYL1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.04,1.50E-01,NA,NA,NA,0.023196187
CACNA1C,Brain Prefrontal cortex,PTSD,Weighted mode,3,1.05,1.50E-01,0.078048685,0.105653344,0.624596324,0.191481199
NXPH1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.974,1.53E-01,NA,NA,NA,0.020451946
AK3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.959,1.54E-01,NA,NA,NA,0.022869681
TPD52,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.958,1.58E-01,NA,NA,NA,0.019792197
AFAP1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.977,1.58E-01,NA,NA,NA,0.021988873
JAZF1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.039,1.59E-01,NA,NA,NA,0.024434848
CHRM5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.972,1.59E-01,NA,NA,NA,0.020187048
GSTO2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.95,1.59E-01,NA,NA,NA,0.019263059
COL9A3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.947,1.60E-01,NA,NA,NA,0.016052228
CECR2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.028,1.62E-01,NA,NA,NA,0.020396101
TENM4,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.969,1.68E-01,NA,NA,NA,0.01891314
MYO5B,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.958,1.68E-01,NA,NA,NA,0.022723089
DLEC1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.032,1.70E-01,NA,NA,NA,0.036570006
PCGF3,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.97,1.70E-01,NA,0.486303866,NA,0.017296374
NEK4,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.046,1.70E-01,NA,NA,NA,0.018644062
DLGAP2,Brain Prefrontal cortex,PTSD,MR Egger,6,1.099,1.72E-01,0.600467379,0.486004541,0.261754922,0.009241313
LDLRAD4,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.022,1.74E-01,NA,NA,NA,0.021969513
TPCN2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.968,1.74E-01,NA,NA,NA,0.025853849
CACNA1C,Brain Prefrontal cortex,PTSD,Simple mode,3,1.061,1.74E-01,0.078048685,0.105653344,0.624596324,0.191481199
FLT4,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.973,1.76E-01,NA,NA,NA,0.02058563
CACNA1C,Brain Prefrontal cortex,PTSD,Inverse variance weighted,3,1.033,1.77E-01,0.078048685,0.105653344,0.624596324,0.191481199
TEX29,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.975,1.79E-01,NA,NA,NA,0.017810615
ADAMTS3,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.059,1.80E-01,NA,NA,NA,0.018536942
DOCK1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.028,1.81E-01,NA,NA,NA,0.017653689
HSF1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.048,1.83E-01,NA,NA,NA,0.01783646
RIN2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.021,1.85E-01,NA,NA,NA,0.017346267
PTPRM,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.95,1.87E-01,NA,NA,NA,0.017886294
DSC1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.963,1.90E-01,NA,NA,NA,0.017734867
CEP72,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.956,1.91E-01,NA,NA,NA,0.015679213
HLA-DQB1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.034,1.93E-01,NA,NA,NA,0.022388778
MTFR1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.047,1.95E-01,NA,NA,NA,0.021241846
FOXN3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.959,1.96E-01,NA,NA,NA,0.017232645
SMG5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.96,1.96E-01,NA,NA,NA,0.016545573
PTPN14,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.036,1.97E-01,NA,NA,NA,0.019921168
LHFPL6,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.03,1.98E-01,NA,NA,NA,0.023045859
SLC66A2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.023,1.98E-01,NA,NA,NA,0.016752424
TMEM132D,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.981,2.00E-01,NA,0.650786128,NA,0.020147481
NCEH1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.042,2.01E-01,NA,NA,NA,0.019288316
PRDX1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.938,2.01E-01,NA,NA,NA,0.017093554
EPHB2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.044,2.02E-01,NA,NA,NA,0.017566344
PCDHB16,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.977,2.03E-01,NA,NA,NA,0.01646691
KCNJ6,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.042,2.04E-01,NA,NA,NA,0.019338232
NAV2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.044,2.05E-01,NA,NA,NA,0.023973679
TNS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.027,2.08E-01,NA,NA,NA,0.01620248
HPCAL1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.937,2.08E-01,NA,NA,NA,0.016609636
PTPRN2,Brain Prefrontal cortex,PTSD,Weighted mode,3,0.969,2.10E-01,0.203789865,0.031933686,0.321786271,0.00866235
PPP3R1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.048,2.11E-01,NA,NA,NA,0.016554268
FRAS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.966,2.12E-01,NA,NA,NA,0.016356739
CCDC77,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.983,2.13E-01,NA,NA,NA,0.015938751
FAM20C,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.037,2.13E-01,NA,NA,NA,0.018138666
PRIMA1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.058,2.17E-01,NA,NA,NA,0.025626868
GPR161,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.041,2.18E-01,NA,NA,NA,0.015979043
DNAJC6,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.967,2.19E-01,NA,NA,NA,0.015062547
ZFP30,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.921,2.21E-01,NA,NA,NA,0.019676758
TP73,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.96,2.22E-01,NA,NA,NA,0.021973908
RAMP1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.964,2.22E-01,NA,NA,NA,0.017156539
ENOSF1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.041,2.24E-01,NA,NA,NA,0.016551161
RAB11FIP3,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.024,2.24E-01,NA,NA,NA,0.015162047
SLC10A7,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.022,2.31E-01,NA,NA,NA,0.01612029
FLACC1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.057,2.31E-01,NA,NA,NA,0.014350083
MTSS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.963,2.32E-01,NA,NA,NA,0.015184668
EGFR,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.973,2.33E-01,NA,NA,NA,0.023213171
ANKRD33B,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.036,2.34E-01,NA,NA,NA,0.014679788
SEC14L5,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.038,2.37E-01,NA,NA,NA,0.014570856
METTL4,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.97,2.39E-01,NA,NA,NA,0.017036984
ATP11A,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.971,2.40E-01,NA,0.221174441,NA,0.042051625
PSMD5,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.967,2.41E-01,NA,NA,NA,0.014612558
GAS7,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.043,2.41E-01,NA,NA,NA,0.014664362
RERG,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.037,2.43E-01,NA,NA,NA,0.014243372
SLC9A9,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.972,2.43E-01,NA,NA,NA,0.014423266
NOTCH1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.033,2.46E-01,NA,NA,NA,0.014949932
TACC3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.962,2.48E-01,NA,NA,NA,0.017783236
SORCS3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.973,2.50E-01,NA,NA,NA,0.015075016
DGKB,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.975,2.51E-01,NA,0.589387437,NA,0.011019932
SNTG2,Brain Prefrontal cortex,PTSD,Weighted mode,3,0.974,2.53E-01,0.619491169,0.837229082,0.79722544,0.013790183
DLGAP2,Brain Prefrontal cortex,PTSD,Weighted median,6,1.014,2.56E-01,0.600467379,0.486004541,0.261754922,0.009241313
CTU2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.037,2.57E-01,NA,NA,NA,0.017365101
NUDT6,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.033,2.58E-01,NA,NA,NA,0.015474307
VPS41,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.038,2.59E-01,NA,NA,NA,0.01271187
ASB5,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.048,2.60E-01,NA,NA,NA,0.015802195
ADCY1,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.959,2.63E-01,NA,NA,NA,0.014260944
ABR,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.978,2.63E-01,NA,NA,NA,0.021949922
PJA2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.019,2.66E-01,NA,NA,NA,0.013737741
DNAAF3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.964,2.69E-01,NA,NA,NA,0.014435566
SNTG2,Brain Prefrontal cortex,PTSD,Simple mode,3,0.972,2.70E-01,0.619491169,0.837229082,0.79722544,0.013790183
OAF,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.954,2.71E-01,NA,NA,NA,0.02350761
SLC7A11,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.046,2.72E-01,NA,NA,NA,0.025293427
TMEM178B,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.962,2.74E-01,NA,NA,NA,0.0132883
ZDHHC14,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.028,2.75E-01,NA,NA,NA,0.013444466
PRKN,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.961,2.76E-01,NA,NA,NA,0.013533145
MOCS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.038,2.77E-01,NA,NA,NA,0.012011415
MFSD12,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.043,2.80E-01,NA,NA,NA,0.013376376
MUC4,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,0.967,2.81E-01,NA,0.346904916,NA,0.025004969
CACNG8,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.958,2.82E-01,NA,NA,NA,0.013647814
FAM131C,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.966,2.85E-01,NA,NA,NA,0.016067277
AGAP1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.032,2.87E-01,NA,NA,NA,0.013153234
KIRREL3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.974,2.89E-01,NA,NA,NA,0.012749407
CAPZB,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.973,2.90E-01,NA,NA,NA,0.013378146
PKP3,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.97,2.91E-01,NA,NA,NA,0.015027603
FAM43A,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.962,2.93E-01,NA,NA,NA,0.012226012
GIGYF2,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.97,2.96E-01,NA,NA,NA,0.013042617
DNAH11,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.034,2.96E-01,NA,NA,NA,0.013402728
CDHR2,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.022,2.97E-01,NA,NA,NA,0.013830054
TMBIM4,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.981,2.98E-01,NA,NA,NA,0.012485863
ARHGEF7,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.027,2.98E-01,NA,NA,NA,0.01272203
MEIS1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.041,3.02E-01,NA,NA,NA,0.013113883
CPZ,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.023,3.06E-01,NA,NA,NA,0.013813739
MEGF6,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.973,3.08E-01,NA,NA,NA,0.045078929
FAM107B,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.029,3.11E-01,NA,NA,NA,0.017456466
CUBN,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.031,3.11E-01,NA,NA,NA,0.012325335
PRDM16,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.971,3.14E-01,NA,NA,NA,0.011988017
LCLAT1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.04,3.17E-01,NA,NA,NA,0.01421271
SMCHD1,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.096,3.18E-01,NA,NA,NA,0.034665267
GOLGA8B,Brain Prefrontal cortex,PTSD,Wald ratio,1,1.031,3.20E-01,NA,NA,NA,0.01282552
MRPS9,Brain Prefrontal cortex,PTSD,Wald ratio,1,0.952,3.21E-01,NA,NA,NA,0.011473922
SDK1,Brain Prefrontal cortex,PTSD,Inverse variance weighted,2,1.022,3.24E-01,NA,0.633176262,NA,0.008319727
