Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ABCC4,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.962,6.64E-03,NA,NA,NA,0.258008985
SORCS3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.953,6.79E-03,NA,NA,NA,0.182454575
PJA2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.029,7.75E-03,NA,NA,NA,0.140243116
METTL4,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.045,8.15E-03,NA,NA,NA,0.152479693
BRD3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.066,8.88E-03,NA,NA,NA,0.179796699
ARHGEF10,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.029,9.63E-03,NA,0.623482343,NA,0.02520218
DSCAM,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.048,1.02E-02,NA,NA,NA,0.112916567
STX6,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.038,1.05E-02,NA,NA,NA,0.110457815
MOCS1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.946,1.11E-02,NA,NA,NA,0.097614498
ANO2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.035,1.16E-02,NA,NA,NA,0.10449142
AGAP1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.049,1.17E-02,NA,NA,NA,0.104283726
RAET1E,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.959,1.36E-02,NA,NA,NA,0.091064782
PSMD5,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.956,1.38E-02,NA,NA,NA,0.08919089
PCBP3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.043,1.42E-02,NA,NA,NA,0.094318007
TMEM132C,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.053,1.45E-02,NA,NA,NA,0.072041092
EIF3H,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.95,1.52E-02,NA,NA,NA,0.083030632
PSD4,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.053,1.58E-02,NA,NA,NA,0.079219897
SLC10A7,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.974,2.26E-02,NA,NA,NA,0.062545642
SCFD1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.028,2.32E-02,NA,NA,NA,0.061257584
ACTN2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.025,2.35E-02,NA,0.810666225,NA,0.046746025
GRID2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.05,2.53E-02,NA,NA,NA,0.062296852
GNA12,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.051,2.72E-02,NA,NA,NA,0.047626155
FAM174B,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.036,2.74E-02,NA,NA,NA,0.089881215
PPP3R1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.054,2.77E-02,NA,NA,NA,0.052603699
NXN,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.031,2.77E-02,NA,NA,NA,0.059949655
PLXNA2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.055,2.85E-02,NA,NA,NA,0.055547209
WDR37,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.957,3.01E-02,NA,NA,NA,0.070570015
RYR3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.951,3.09E-02,NA,NA,NA,0.040949099
TMEM132D,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,0.981,3.13E-02,NA,0.826002897,NA,0.022862552
TENM4,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.969,3.18E-02,NA,NA,NA,0.045207882
PDIA5,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.026,3.20E-02,NA,NA,NA,0.054966826
HDAC4,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.967,3.38E-02,NA,NA,NA,0.051030018
CUBN,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.041,3.53E-02,NA,NA,NA,0.041386491
RAB11FIP3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.03,3.81E-02,NA,NA,NA,0.044368897
PIGP,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.061,4.33E-02,NA,NA,NA,0.034785204
WIPF1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.039,4.33E-02,NA,NA,NA,0.03392231
RACK1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.952,4.37E-02,NA,NA,NA,0.042787691
UTS2R,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.028,4.41E-02,NA,NA,NA,0.076961155
DROSHA,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.046,4.55E-02,NA,NA,NA,0.047394562
PCDHB16,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.023,4.91E-02,NA,NA,NA,0.031041133
HIVEP3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.943,4.93E-02,NA,NA,NA,0.037649812
CHST13,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.043,5.68E-02,NA,NA,NA,0.027032256
CHST9,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.043,5.95E-02,NA,NA,NA,0.027125846
UBAC2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.968,6.29E-02,NA,NA,NA,0.027180515
BORCS5,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.031,6.39E-02,NA,NA,NA,0.02563882
ABCB8,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.041,6.45E-02,NA,NA,NA,0.039754552
UPK3B,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.954,6.48E-02,NA,NA,NA,0.025938255
CCDC149,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.972,6.99E-02,NA,NA,NA,0.022883864
OAF,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.953,7.13E-02,NA,NA,NA,0.040358489
COL5A2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.044,7.47E-02,NA,NA,NA,0.02903985
CDHR2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.024,7.53E-02,NA,NA,NA,0.024541223
PIAS4,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.972,7.66E-02,NA,NA,NA,0.025325969
PTDSS1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.975,7.93E-02,NA,NA,NA,0.021352678
WDR7,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.97,8.06E-02,NA,NA,NA,0.022170372
TRIO,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.02,8.10E-02,NA,NA,NA,0.021000409
SH3RF3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.03,8.19E-02,NA,NA,NA,0.021229834
JAZF1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.029,8.31E-02,NA,NA,NA,0.02520248
CAPZB,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.031,8.38E-02,NA,NA,NA,0.023165131
SDK1,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.025,8.39E-02,NA,0.949673227,NA,0.009643909
APAF1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.964,8.61E-02,NA,NA,NA,0.0354537
DLGAP2,Brain Prefrontal cortex,ADHD,MR Egger,6,1.083,9.20E-02,0.649336416,0.124245565,0.067956228,0.02273026
KREMEN1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.024,9.22E-02,NA,NA,NA,0.023438128
FOXN3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.034,9.56E-02,NA,NA,NA,0.018791428
PAM,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.966,9.63E-02,NA,NA,NA,0.016791845
THEGL,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.04,9.71E-02,NA,NA,NA,0.024705472
KCNMB2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.948,9.79E-02,NA,NA,NA,0.021590099
NRXN1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.049,9.85E-02,NA,NA,NA,0.018177713
CSMD2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.043,9.88E-02,NA,NA,NA,0.018734837
MMP11,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.959,1.00E-01,NA,NA,NA,0.020297052
CARS1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.977,1.06E-01,NA,NA,NA,0.017293604
TACC3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.955,1.07E-01,NA,NA,NA,0.027927574
PNLDC1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.02,1.08E-01,NA,NA,NA,0.016713627
CEP72,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.965,1.09E-01,NA,NA,NA,0.015591989
LAPTM5,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.036,1.09E-01,NA,NA,NA,0.015571011
HLA-DPB1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.036,1.09E-01,NA,NA,NA,0.017349228
COL4A2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.014,1.15E-01,NA,0.835187388,NA,0.009224926
CNTNAP2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,0.984,1.15E-01,NA,0.335011721,NA,0.021791118
HTATIP2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.039,1.16E-01,NA,NA,NA,0.016214037
JKAMP,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.966,1.16E-01,NA,NA,NA,0.017843079
CD59,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.061,1.18E-01,NA,NA,NA,0.030692444
MYH15,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.015,1.18E-01,NA,NA,NA,0.017399092
SNPH,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.022,1.20E-01,NA,NA,NA,0.016542589
PTPRN2,Brain Prefrontal cortex,ADHD,Weighted median,3,0.985,1.21E-01,0.268711227,0.126491772,0.36610963,0.005740056
LHFPL6,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.023,1.21E-01,NA,NA,NA,0.021435449
C19orf12,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.047,1.23E-01,NA,NA,NA,0.018911338
EEF2K,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.972,1.25E-01,NA,NA,NA,0.018369144
TEX29,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.982,1.28E-01,NA,NA,NA,0.014670456
SUCLG2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.031,1.39E-01,NA,NA,NA,0.014076921
KCNG2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.018,1.40E-01,NA,NA,NA,0.020352269
CMIP,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.026,1.41E-01,NA,NA,NA,0.013536687
DLEC1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.024,1.41E-01,NA,NA,NA,0.029844269
STK32C,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.96,1.42E-01,NA,NA,NA,0.023319159
GALNTL6,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.978,1.42E-01,NA,NA,NA,0.014155842
SCG3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.03,1.43E-01,NA,NA,NA,0.013597817
NT5DC1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.981,1.48E-01,NA,NA,NA,0.014697176
TMEM178B,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.968,1.49E-01,NA,NA,NA,0.013219956
PDE1B,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.036,1.51E-01,NA,NA,NA,0.014192406
HHAT,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.028,1.51E-01,NA,NA,NA,0.013910328
ARHGEF38,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.979,1.51E-01,NA,NA,NA,0.016049984
SLC41A3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.985,1.54E-01,NA,NA,NA,0.013998644
KIF16B,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,0.979,1.55E-01,NA,0.205276738,NA,0.006937275
FRAS1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.975,1.56E-01,NA,NA,NA,0.013165387
BPI,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.971,1.57E-01,NA,NA,NA,0.012859146
ACYP2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.023,1.60E-01,NA,NA,NA,0.012695802
SLC8A1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.029,1.61E-01,NA,NA,NA,0.012444953
FAM43A,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.033,1.63E-01,NA,NA,NA,0.011719318
TSNARE1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.02,1.70E-01,NA,NA,NA,0.011875959
SVIL,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.023,1.73E-01,NA,NA,NA,0.012038193
ZNF827,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.98,1.78E-01,NA,NA,NA,0.012300366
SYNE3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.977,1.79E-01,NA,NA,NA,0.013078485
CHRM5,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.983,1.81E-01,NA,NA,NA,0.011798475
RUNX1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.04,1.87E-01,NA,NA,NA,0.014275766
UCN3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.973,1.88E-01,NA,NA,NA,0.0125388
PID1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.041,1.88E-01,NA,NA,NA,0.016767455
SLC7A11,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.034,1.90E-01,NA,NA,NA,0.020307981
STMN4,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.018,1.91E-01,NA,NA,NA,0.010916233
DOCK8,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.038,1.95E-01,NA,NA,NA,0.011178499
CHL1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.986,1.97E-01,NA,NA,NA,0.01097201
TNR,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.019,1.98E-01,NA,NA,NA,0.01062111
PRDX1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.041,2.01E-01,NA,NA,NA,0.010822609
KIRREL3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.98,2.02E-01,NA,NA,NA,0.010477331
DPP10,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.984,2.04E-01,NA,NA,NA,0.012234746
KALRN,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.029,2.06E-01,NA,NA,NA,0.010334439
TC2N,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.027,2.09E-01,NA,NA,NA,0.010048034
NAV2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.025,2.16E-01,NA,NA,NA,0.0137308
TTC13,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.97,2.19E-01,NA,NA,NA,0.013831225
CNTN5,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.977,2.20E-01,NA,NA,NA,0.010560123
CA4,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.042,2.21E-01,NA,NA,NA,0.016158893
HOMER1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.029,2.30E-01,NA,NA,NA,0.002846037
F13A1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.981,2.35E-01,NA,NA,NA,0.017269592
UNC45B,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.978,2.35E-01,NA,NA,NA,0.009597038
ZNF385B,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.98,2.35E-01,NA,NA,NA,0.022383861
GFPT2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,0.99,2.36E-01,NA,0.787836583,NA,0.007032777
FBXO34,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.019,2.36E-01,NA,NA,NA,0.009172461
TRAPPC9,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.967,2.45E-01,NA,NA,NA,0.016407728
S100A16,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.982,2.48E-01,NA,NA,NA,0.00867885
CDH4,Brain Prefrontal cortex,ADHD,Inverse variance weighted,3,0.991,2.52E-01,0.455310795,0.526282946,0.550651741,0.005102448
RNF213,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.021,2.53E-01,NA,NA,NA,0.010528633
DLGAP2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,6,0.991,2.55E-01,0.649336416,0.124245565,0.067956228,0.02273026
KCNQ3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.969,2.56E-01,NA,NA,NA,0.009616633
PTPRJ,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.018,2.58E-01,NA,NA,NA,0.010009052
MATN2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.026,2.59E-01,NA,NA,NA,0.00881484
RERG,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.023,2.61E-01,NA,NA,NA,0.008818701
SLC1A2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.014,2.64E-01,NA,NA,NA,0.008589832
ST7L,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.983,2.65E-01,NA,NA,NA,0.010374434
CDH4,Brain Prefrontal cortex,ADHD,Weighted median,3,0.989,2.67E-01,0.455310795,0.526282946,0.550651741,0.005102448
NCOA7,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.976,2.69E-01,NA,NA,NA,0.008459215
OSBPL3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.982,2.71E-01,NA,NA,NA,0.008968285
CTDP1,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.01,2.74E-01,NA,0.52557165,NA,0.008675597
AK3,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.02,2.75E-01,NA,NA,NA,0.009682956
PTPRN2,Brain Prefrontal cortex,ADHD,Simple mode,3,0.974,2.76E-01,0.268711227,0.126491772,0.36610963,0.005740056
DOCK1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.986,2.78E-01,NA,NA,NA,0.008374815
SORCS2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,0.979,2.81E-01,NA,0.159227955,NA,0.036913188
LHCGR,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.986,2.81E-01,NA,NA,NA,0.010223544
GABRR2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.97,2.81E-01,NA,NA,NA,0.009081001
CAPN9,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.987,2.83E-01,NA,NA,NA,0.008281129
FRMPD2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.988,2.84E-01,NA,NA,NA,0.008606698
ATXN7L1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.017,2.87E-01,NA,NA,NA,0.010523096
DIP2C,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.989,2.87E-01,NA,NA,NA,0.008110124
TFPI,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.977,2.87E-01,NA,NA,NA,0.0093967
VWA5B2,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.015,2.87E-01,NA,NA,NA,0.009477493
ZNF385D,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.975,2.88E-01,NA,NA,NA,0.019369183
STAC,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.026,2.88E-01,NA,NA,NA,0.009597177
RAB2A,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.978,2.88E-01,NA,NA,NA,0.008432534
NAALADL2,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.015,2.88E-01,NA,0.802589142,NA,0.005864825
EXOC2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.988,2.89E-01,NA,NA,NA,0.009962106
CDH4,Brain Prefrontal cortex,ADHD,Weighted mode,3,0.983,2.93E-01,0.455310795,0.526282946,0.550651741,0.005102448
VPS53,Brain Prefrontal cortex,ADHD,Inverse variance weighted,2,1.01,2.94E-01,NA,0.807723885,NA,0.01483897
RNASEH2A,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.015,2.94E-01,NA,NA,NA,0.008818822
TBATA,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.022,2.95E-01,NA,NA,NA,0.008616808
NEDD4L,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.978,2.96E-01,NA,NA,NA,0.00876117
BCAR1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.977,2.97E-01,NA,NA,NA,0.008086926
RFTN1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.971,2.99E-01,NA,NA,NA,0.020907462
DGKI,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.022,3.02E-01,NA,NA,NA,0.007302906
AFDN,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.987,3.03E-01,NA,NA,NA,0.008164111
XKR4,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.013,3.03E-01,NA,NA,NA,0.008243663
SLIT3,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.974,3.03E-01,NA,NA,NA,0.00822166
CDH4,Brain Prefrontal cortex,ADHD,Simple mode,3,0.983,3.04E-01,0.455310795,0.526282946,0.550651741,0.005102448
CR1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.014,3.05E-01,NA,NA,NA,0.009765851
EFCAB2,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.982,3.08E-01,NA,NA,NA,0.008237737
KCNIP1,Brain Prefrontal cortex,ADHD,Wald ratio,1,0.975,3.11E-01,NA,NA,NA,0.010799839
SETBP1,Brain Prefrontal cortex,ADHD,Wald ratio,1,1.018,3.14E-01,NA,NA,NA,0.001386593
