Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ITPR2,BannerBBDP,ADHD,Inverse variance weighted,7,0.495,1.05E-03,0.803891566,0.859266869,0.628589372,1.18E-06
OGA,BannerBBDP,ADHD,Wald ratio,1,1.67E+27,1.07E-03,NA,NA,NA,7.57E-06
KCIP2,BannerBBDP,ADHD,Wald ratio,1,0.09,1.07E-03,NA,NA,NA,1.84E-05
ARMD3,BannerBBDP,ADHD,Wald ratio,1,19.829,1.07E-03,NA,NA,NA,4.11E-05
K0513,BannerBBDP,ADHD,Inverse variance weighted,5,2.396,1.08E-03,0.799671401,0.817151165,0.513227688,1.33E-05
NTNG2,BannerBBDP,ADHD,Inverse variance weighted,3,0.157,1.12E-03,0.198912892,0.355195605,0.70260893,1.11E-07
SRPK1,ROSMAP,ADHD,Wald ratio,1,2.437,1.13E-03,NA,NA,NA,0.019798635
APEX1,ROSMAP,ADHD,Inverse variance weighted,6,5.421,1.18E-03,0.522714749,0.470540595,0.308869864,1.50E-07
KPCA,BannerBBDP,ADHD,Inverse variance weighted,11,2.156,1.29E-03,0.345048005,0.393727656,0.528246831,2.11E-07
PNOC,ROSMAP,ADHD,Inverse variance weighted,5,0.683,1.39E-03,0.517942495,0.539421726,0.427177021,2.99E-07
MCMBP,ROSMAP,ADHD,Wald ratio,1,18.561,1.40E-03,NA,NA,NA,1.27E-05
S23IP,ROSMAP,ADHD,Wald ratio,1,2.171,1.40E-03,NA,NA,NA,0.477560576
NEUR3,BannerBBDP,ADHD,Wald ratio,1,2.381,1.41E-03,NA,NA,NA,0.003776454
CERK1,ROSMAP,ADHD,Inverse variance weighted,2,25.826,1.41E-03,NA,0.504552564,NA,1.98E-06
MRCKB,ROSMAP,ADHD,Inverse variance weighted,2,0.112,1.43E-03,NA,0.210099244,NA,1.91E-08
THNS1,ROSMAP,ADHD,Inverse variance weighted,2,10.767,1.43E-03,NA,0.265718601,NA,0.000245164
EIF3B,ROSMAP,ADHD,Wald ratio,1,2925265000,1.43E-03,NA,NA,NA,5.19E-06
PPCEL,BannerBBDP,ADHD,Wald ratio,1,125960.6,1.44E-03,NA,NA,NA,4.59E-06
TTYH2,ROSMAP,ADHD,Inverse variance weighted,3,12.568,1.44E-03,0.345653093,0.600750277,0.779855746,1.20E-07
AT2L1,BannerBBDP,ADHD,Wald ratio,1,55.338,1.46E-03,NA,NA,NA,2.06E-05
ITF2,ROSMAP,ADHD,Inverse variance weighted,4,0.501,1.52E-03,0.382247783,0.577408746,0.839919294,4.35E-08
RBM15,ROSMAP,ADHD,Wald ratio,1,9.574,1.54E-03,NA,NA,NA,0.000134768
IRF9,ROSMAP,ADHD,Inverse variance weighted,3,3.846,1.57E-03,0.61740832,0.246085648,0.355916166,4.20E-07
RT09,ROSMAP,ADHD,Inverse variance weighted,3,3.533,1.58E-03,0.436419177,0.669699179,0.734563634,1.16E-05
NUP37,ROSMAP,ADHD,Inverse variance weighted,2,0.002,1.59E-03,NA,0.90093616,NA,5.04E-06
MRCKB,BannerBBDP,ADHD,Wald ratio,1,0.045,1.62E-03,NA,NA,NA,0.001322074
ANO10,BannerBBDP,ADHD,Inverse variance weighted,2,0.053,1.74E-03,NA,0.241054307,NA,4.88E-08
MYH10,ROSMAP,ADHD,Inverse variance weighted,2,13.9,1.81E-03,NA,0.586536047,NA,3.44E-07
RS11,BannerBBDP,ADHD,Wald ratio,1,170437700,1.82E-03,NA,NA,NA,2.63E-06
RL13A,BannerBBDP,ADHD,Wald ratio,1,9.427,1.82E-03,NA,NA,NA,1.16E-05
A16A1,BannerBBDP,ADHD,Inverse variance weighted,2,0.719,1.82E-03,NA,0.847706715,NA,0.409897328
PPIL3,ROSMAP,ADHD,Inverse variance weighted,3,0.891,1.83E-03,0.633476464,0.849012466,0.805029691,0.474487004
VIME,BannerBBDP,ADHD,Inverse variance weighted,2,0.355,1.86E-03,NA,0.92283536,NA,1.36E-05
PPIL3,ROSMAP,ADHD,Weighted median,3,0.885,1.88E-03,0.633476464,0.849012466,0.805029691,0.474487004
PIHD1,BannerBBDP,ADHD,Inverse variance weighted,2,2.561,1.89E-03,NA,0.737515091,NA,0.00027
CLVS2,ROSMAP,ADHD,Inverse variance weighted,3,0.068,1.91E-03,0.516452315,0.668030865,0.646134568,2.04E-08
SOX11,BannerBBDP,ADHD,Inverse variance weighted,4,1.44,1.92E-03,0.881463462,0.856829431,0.54685101,0.000279294
GUAD,BannerBBDP,ADHD,Inverse variance weighted,3,2.358,1.92E-03,0.867452571,0.858144147,0.691049623,2.53E-08
AGO2,BannerBBDP,ADHD,Inverse variance weighted,4,0.191,1.95E-03,0.112495884,0.215247799,0.852354875,3.10E-05
LRRK2,ROSMAP,ADHD,Inverse variance weighted,2,1.52,1.95E-03,NA,0.849497834,NA,0.002287898
DUSTY,BannerBBDP,ADHD,Wald ratio,1,2.571,1.97E-03,NA,NA,NA,0.002970939
LSM6,BannerBBDP,ADHD,Inverse variance weighted,3,0.227,2.03E-03,0.897594597,0.072968656,0.262674088,4.70E-08
PPP6,ROSMAP,ADHD,Wald ratio,1,1.26E+15,2.08E-03,NA,NA,NA,1.95E-06
GAPD1,ROSMAP,ADHD,Wald ratio,1,1.44E+19,2.08E-03,NA,NA,NA,1.29E-06
RABEK,ROSMAP,ADHD,Wald ratio,1,0.434,2.08E-03,NA,NA,NA,0.004291341
BIP,ROSMAP,ADHD,Wald ratio,1,0.019,2.08E-03,NA,NA,NA,7.57E-06
SCAI,ROSMAP,ADHD,Wald ratio,1,0,2.08E-03,NA,NA,NA,2.44E-06
5NT1A,BannerBBDP,ADHD,Inverse variance weighted,3,0.659,2.10E-03,0.753732902,0.835692758,0.699528751,0.304896789
S38A3,BannerBBDP,ADHD,Wald ratio,1,0.001,2.17E-03,NA,NA,NA,1.15E-05
CA2D2,BannerBBDP,ADHD,Wald ratio,1,0.308,2.17E-03,NA,NA,NA,0.003010376
TUSC2,BannerBBDP,ADHD,Wald ratio,1,0.009,2.17E-03,NA,NA,NA,8.97E-06
NAA80,BannerBBDP,ADHD,Wald ratio,1,0.092,2.17E-03,NA,NA,NA,1.82E-05
TM115,BannerBBDP,ADHD,Wald ratio,1,0.272,2.17E-03,NA,NA,NA,3.77E-05
NPRL2,BannerBBDP,ADHD,Wald ratio,1,14.264,2.17E-03,NA,NA,NA,1.81E-05
RHG32,ROSMAP,ADHD,Inverse variance weighted,3,7.185,2.20E-03,0.400251577,0.344948368,0.444348016,1.54E-07
T132C,ROSMAP,ADHD,Inverse variance weighted,10,1.541,2.22E-03,0.225430944,0.295368889,0.770530166,1.53E-07
SUN2,BannerBBDP,ADHD,Wald ratio,1,6.701,2.30E-03,NA,NA,NA,1.75E-05
GTPB1,BannerBBDP,ADHD,Wald ratio,1,1944164000,2.30E-03,NA,NA,NA,1.60E-06
TOM22,BannerBBDP,ADHD,Wald ratio,1,14.391,2.30E-03,NA,NA,NA,1.54E-05
E9PKC0,BannerBBDP,ADHD,Inverse variance weighted,4,0.513,2.38E-03,0.415593999,0.581915217,0.699620124,5.75E-08
CX7A1,ROSMAP,ADHD,Inverse variance weighted,2,1.396,2.41E-03,NA,0.604133219,NA,2.04E-05
MFS10,BannerBBDP,ADHD,Wald ratio,1,0.352,2.49E-03,NA,NA,NA,2.59E-05
D6RE79,BannerBBDP,ADHD,Wald ratio,1,0.336,2.49E-03,NA,NA,NA,6.98E-05
NOP14,BannerBBDP,ADHD,Wald ratio,1,1229.28,2.49E-03,NA,NA,NA,5.52E-06
PPM1B,BannerBBDP,ADHD,Inverse variance weighted,3,3.725,2.52E-03,0.194948533,0.411961591,0.852250408,4.61E-08
YRDC,BannerBBDP,ADHD,Wald ratio,1,0.147,2.52E-03,NA,NA,NA,8.25E-06
CA122,BannerBBDP,ADHD,Wald ratio,1,0.437,2.52E-03,NA,NA,NA,9.83E-05
MANEL,BannerBBDP,ADHD,Wald ratio,1,0.068,2.52E-03,NA,NA,NA,6.63E-06
S66A2,ROSMAP,ADHD,Wald ratio,1,0.01,2.58E-03,NA,NA,NA,8.82E-06
NEUR3,ROSMAP,ADHD,Wald ratio,1,11871.86,2.61E-03,NA,NA,NA,2.28E-06
SPCS2,ROSMAP,ADHD,Wald ratio,1,8.434,2.61E-03,NA,NA,NA,3.79E-05
RN169,ROSMAP,ADHD,Wald ratio,1,1.477,2.61E-03,NA,NA,NA,5.28E-05
TXN4A,ROSMAP,ADHD,Inverse variance weighted,2,2.378,2.63E-03,NA,0.786548832,NA,0.028263073
FBXL4,BannerBBDP,ADHD,Inverse variance weighted,2,1.62,2.68E-03,NA,0.944127636,NA,0.000154642
AGRB2,ROSMAP,ADHD,Inverse variance weighted,3,906.488,2.77E-03,0.046186147,0.119039103,0.834330447,0.000470558
A16A1,ROSMAP,ADHD,Wald ratio,1,0.741,2.87E-03,NA,NA,NA,0.313739981
VGLU1,ROSMAP,ADHD,Wald ratio,1,1159.679,2.87E-03,NA,NA,NA,2.46E-06
RL13A,ROSMAP,ADHD,Wald ratio,1,2.23E+24,2.87E-03,NA,NA,NA,2.48E-06
PIHD1,ROSMAP,ADHD,Wald ratio,1,3.866,2.87E-03,NA,NA,NA,3.70E-05
RS11,ROSMAP,ADHD,Wald ratio,1,0.063,2.87E-03,NA,NA,NA,2.01E-05
ACAD8,ROSMAP,ADHD,Inverse variance weighted,4,2.881,2.88E-03,0.889898189,0.837440581,0.514489752,1.04E-07
COMT,ROSMAP,ADHD,Inverse variance weighted,3,4.309,2.97E-03,0.137733505,0.291909719,0.789520876,1.72E-05
IF4G3,BannerBBDP,ADHD,Wald ratio,1,6.51E+13,2.99E-03,NA,NA,NA,1.12E-06
DCNL1,BannerBBDP,ADHD,Wald ratio,1,0.058,3.03E-03,NA,NA,NA,1.02E-05
DGLB,BannerBBDP,ADHD,Inverse variance weighted,2,1.733,3.13E-03,NA,0.865826721,NA,0.18407016
MINP1,ROSMAP,ADHD,Inverse variance weighted,2,0.104,3.16E-03,NA,0.695481579,NA,2.97E-07
BRAF,BannerBBDP,ADHD,Wald ratio,1,0,3.22E-03,NA,NA,NA,2.85E-06
GBG5,BannerBBDP,ADHD,Wald ratio,1,4.61,3.26E-03,NA,NA,NA,1.37E-05
IFIT1,BannerBBDP,ADHD,Wald ratio,1,2.582,3.29E-03,NA,NA,NA,0.000122917
IFIT5,BannerBBDP,ADHD,Wald ratio,1,1.898,3.29E-03,NA,NA,NA,0.298189013
GOGA2,ROSMAP,ADHD,Wald ratio,1,0,3.32E-03,NA,NA,NA,1.43E-06
GMDS,BannerBBDP,ADHD,Inverse variance weighted,9,0.323,3.47E-03,0.807984267,0.684790182,0.209102856,2.80E-08
FARP1,BannerBBDP,ADHD,Inverse variance weighted,10,2.14,3.49E-03,0.448597752,0.533327626,0.698268857,2.44E-08
MCMBP,BannerBBDP,ADHD,Wald ratio,1,8.172,3.50E-03,NA,NA,NA,7.28E-06
SAC2,BannerBBDP,ADHD,Wald ratio,1,0.002,3.50E-03,NA,NA,NA,4.47E-06
TNPO3,ROSMAP,ADHD,Inverse variance weighted,3,0.146,3.51E-03,0.144312738,0.317812483,0.829130432,4.91E-06
WWP1,ROSMAP,ADHD,Inverse variance weighted,2,0.017,3.52E-03,NA,0.24843468,NA,8.63E-06
TEX10,ROSMAP,ADHD,Wald ratio,1,0.177,3.53E-03,NA,NA,NA,0.00013289
MCCA,ROSMAP,ADHD,Inverse variance weighted,2,0.607,3.57E-03,NA,0.716415198,NA,6.55E-08
FCL,ROSMAP,ADHD,Inverse variance weighted,2,0.174,3.57E-03,NA,0.766873097,NA,2.03E-07
PNCB,ROSMAP,ADHD,Inverse variance weighted,2,0.899,3.59E-03,NA,0.75581851,NA,3.65E-05
VIME,ROSMAP,ADHD,Wald ratio,1,0.565,3.61E-03,NA,NA,NA,0.003975717
CADH8,BannerBBDP,ADHD,Inverse variance weighted,6,2.562,3.62E-03,0.026507501,0.04576565,0.760196271,1.43E-06
PEA15,BannerBBDP,ADHD,Inverse variance weighted,2,27.973,3.62E-03,NA,0.667765743,NA,2.92E-06
HMHA1,BannerBBDP,ADHD,Wald ratio,1,5.427,3.66E-03,NA,NA,NA,8.36E-06
WDR18,BannerBBDP,ADHD,Wald ratio,1,53.75,3.66E-03,NA,NA,NA,5.20E-06
MBRL,BannerBBDP,ADHD,Wald ratio,1,2.048,3.66E-03,NA,NA,NA,2.84E-05
SC6A9,ROSMAP,ADHD,Inverse variance weighted,4,10.802,3.88E-03,0.0179365,0.025534173,0.631938484,0.000356932
C19L1,ROSMAP,ADHD,Inverse variance weighted,2,1.624,3.91E-03,NA,0.618225998,NA,0.237572505
ANLN,ROSMAP,ADHD,Inverse variance weighted,5,0.494,3.94E-03,0.46404549,0.631452444,0.922780951,6.75E-07
MET16,BannerBBDP,ADHD,Inverse variance weighted,2,1.452,3.97E-03,NA,0.642385781,NA,8.08E-08
PCAT1,BannerBBDP,ADHD,Inverse variance weighted,6,0.364,4.01E-03,0.915691464,0.814851849,0.32104069,6.53E-05
