Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
AC140912.1,Brain Cortex,ADHD,Wald ratio,1,1.285,3.53E-05,NA,NA,NA,0.963100502
C12orf65,Brain Cortex,ADHD,Wald ratio,1,0.82,3.53E-05,NA,NA,NA,0.962928271
MPHOSPH9,Brain Cortex,ADHD,Wald ratio,1,0.554,3.53E-05,NA,NA,NA,0.963107437
WASHC3,Brain Hippocampus,ADHD,Wald ratio,1,1.046,3.99E-05,NA,NA,NA,0.9640679
LRRFIP2,Brain Hippocampus,ADHD,Wald ratio,1,0.942,4.39E-05,NA,NA,NA,0.950562805
WASHC3,Brain Spinal,ADHD,Wald ratio,1,1.04,4.44E-05,NA,NA,NA,0.960437301
SLC2A1-DT,Brain Hypothalamus,ADHD,Wald ratio,1,1.078,4.54E-05,NA,NA,NA,0.025078163
C2orf82,Brain Cortex,ADHD,Wald ratio,1,1.089,4.62E-05,NA,NA,NA,0.949242831
SNORC,Brain Cortex,ADHD,Wald ratio,1,1.167,4.62E-05,NA,NA,NA,0.949242831
GIGYF2,Brain Cortex,ADHD,Wald ratio,1,0.787,4.62E-05,NA,NA,NA,0.948320934
NGEF,Brain Cortex,ADHD,Wald ratio,1,1.484,4.62E-05,NA,NA,NA,0.949242831
TULP4,Brain Hippocampus,ADHD,Wald ratio,1,1.07,5.04E-05,NA,NA,NA,0.799600711
SNORC,Brain Hippocampus,ADHD,Wald ratio,1,0.947,5.07E-05,NA,NA,NA,0.944922287
WASHC3,Brain Nucleus,ADHD,Wald ratio,1,1.049,6.12E-05,NA,NA,NA,0.947161402
WASHC3,Brain Putamen,ADHD,Wald ratio,1,1.038,6.12E-05,NA,NA,NA,0.906649711
WASHC3,Brain Substantia,ADHD,Wald ratio,1,1.057,6.12E-05,NA,NA,NA,0.906649711
PRKAG1,Brain Hippocampus,ADHD,Wald ratio,1,0.95,6.33E-05,NA,NA,NA,0.933287002
CHUK,Brain Cortex,ADHD,Wald ratio,1,1.272,6.56E-05,NA,NA,NA,0.967950096
BLOC1S2,Brain Cortex,ADHD,Wald ratio,1,1.248,6.56E-05,NA,NA,NA,0.96802499
WTAP,Brain Cortex,ADHD,Wald ratio,1,1.664,8.40E-05,NA,NA,NA,0.936446972
TNNC2,Brain Hypothalamus,ADHD,Wald ratio,1,1.086,8.59E-05,NA,NA,NA,0.009874379
RTN4R,Brain Hypothalamus,ADHD,Wald ratio,1,0.948,8.85E-05,NA,NA,NA,0.006264445
SNORC,Brain Nucleus,ADHD,Wald ratio,1,0.925,9.01E-05,NA,NA,NA,0.274828236
SNORC,Brain Putamen,ADHD,Wald ratio,1,0.947,9.01E-05,NA,NA,NA,7.58E-06
PITPNC1,Brain Hippocampus,ADHD,Wald ratio,1,0.926,9.35E-05,NA,NA,NA,0.449374806
AP006621.5,Brain Cortex,ADHD,Wald ratio,1,1.202,1.01E-04,NA,NA,NA,0.901865975
EPS8L2,Brain Cortex,ADHD,Wald ratio,1,1.6,1.01E-04,NA,NA,NA,0.901865976
PIDD,Brain Cortex,ADHD,Wald ratio,1,0.896,1.01E-04,NA,NA,NA,0.901865976
RPLP2,Brain Cortex,ADHD,Wald ratio,1,1.392,1.01E-04,NA,NA,NA,0.901865976
AP006621.3,Brain Cortex,ADHD,Wald ratio,1,1.179,1.01E-04,NA,NA,NA,0.901865976
PIDD1,Brain Cortex,ADHD,Wald ratio,1,1.567,1.01E-04,NA,NA,NA,0.901865976
GATD1,Brain Cortex,ADHD,Wald ratio,1,1.285,1.01E-04,NA,NA,NA,0.901865976
GATD1-DT,Brain Hippocampus,ADHD,Wald ratio,1,1.045,1.01E-04,NA,NA,NA,0.901865878
GATD1-DT,Brain Substantia,ADHD,Wald ratio,1,1.04,1.01E-04,NA,NA,NA,0.901865969
AMZ2,Brain Cortex,ADHD,Inverse variance weighted,2,1.134,1.20E-04,NA,0.725311737,NA,0.31276409
C18orf32,Brain Spinal,ADHD,Wald ratio,1,1.177,1.27E-04,NA,NA,NA,0.010208642
UQCC2,Brain Spinal,ADHD,Wald ratio,1,0.949,1.33E-04,NA,NA,NA,0.788618774
FBXO21,Brain Spinal,ADHD,Wald ratio,1,1.06,1.42E-04,NA,NA,NA,0.005358165
CTNNB1,Brain Cortex,ADHD,Wald ratio,1,0.779,1.54E-04,NA,NA,NA,0.855291405
FEZ2,Brain Nucleus,ADHD,Wald ratio,1,1.069,1.68E-04,NA,NA,NA,0.653482314
KIF1A,Brain Hippocampus,ADHD,Wald ratio,1,1.101,1.69E-04,NA,NA,NA,0.015326935
LFNG,Brain Spinal,ADHD,Wald ratio,1,0.929,1.78E-04,NA,NA,NA,0.037986876
ZNF350,Brain Nucleus,ADHD,Wald ratio,1,0.925,1.82E-04,NA,NA,NA,0.047562425
ZNF652,Brain Cortex,ADHD,Wald ratio,1,1.527,2.08E-04,NA,NA,NA,0.816566945
RP9P,Brain Nucleus,ADHD,Wald ratio,1,0.931,2.39E-04,NA,NA,NA,0.014192966
CCDC14,Brain Cortex,ADHD,Wald ratio,1,2.061,2.43E-04,NA,NA,NA,0.803785282
UFD1,Brain Nucleus,ADHD,Wald ratio,1,1.074,2.49E-04,NA,NA,NA,0.369955322
LSG1,Brain Cortex,ADHD,Wald ratio,1,1.158,2.51E-04,NA,NA,NA,0.830650326
MROH8,Brain Hypothalamus,ADHD,Wald ratio,1,1.047,2.51E-04,NA,NA,NA,0.818186986
DPYSL5,Brain Spinal,ADHD,Wald ratio,1,1.06,2.56E-04,NA,NA,NA,0.546792442
CXXC4,Brain Cortex,ADHD,Wald ratio,1,1.887,2.66E-04,NA,NA,NA,0.789497762
SS18L2,Brain Nucleus,ADHD,Wald ratio,1,0.902,2.77E-04,NA,NA,NA,0.009652574
CCDC171,Brain Cortex,ADHD,Wald ratio,1,0.883,2.78E-04,NA,NA,NA,0.772098233
GATD1-DT,Brain Nucleus,ADHD,Wald ratio,1,1.039,3.11E-04,NA,NA,NA,0.764273042
ENTPD5,Brain Hippocampus,ADHD,Wald ratio,1,1.073,3.35E-04,NA,NA,NA,0.010131859
NADSYN1,Brain Hippocampus,ADHD,Wald ratio,1,0.97,3.36E-04,NA,NA,NA,0.751178702
NADSYN1,Brain Spinal,ADHD,Wald ratio,1,0.966,3.36E-04,NA,NA,NA,0.751178702
ST3GAL3,Brain Cortex,ADHD,Wald ratio,1,1.172,3.47E-04,NA,NA,NA,0.822442813
TMEM161B-DT,Brain Putamen,ADHD,Wald ratio,1,0.965,3.64E-04,NA,NA,NA,0.301104311
TMEM161B-DT,Brain Spinal,ADHD,Wald ratio,1,0.949,3.64E-04,NA,NA,NA,0.719201643
TMEM161B-DT,Brain Substantia,ADHD,Wald ratio,1,0.96,3.64E-04,NA,NA,NA,0.301104311
LHX6,Brain Hippocampus,ADHD,Wald ratio,1,0.937,3.84E-04,NA,NA,NA,0.0175447
TMEM161B-DT,Brain Nucleus,ADHD,Wald ratio,1,0.962,3.84E-04,NA,NA,NA,0.744792375
MOCS2,Brain Cortex,ADHD,Weighted median,5,1.21,3.89E-04,0.165682508,0.277738499,0.944859443,0.612184222
DHCR7,Brain Cortex,ADHD,Wald ratio,1,0.596,3.92E-04,NA,NA,NA,0.723071467
MROH8,Brain Nucleus,ADHD,Wald ratio,1,1.052,3.95E-04,NA,NA,NA,0.453533713
PTK2,Brain Nucleus,ADHD,Wald ratio,1,0.927,4.02E-04,NA,NA,NA,0.701598416
RP11-554F20.1,Brain Cortex,ADHD,Wald ratio,1,0.856,4.08E-04,NA,NA,NA,0.71561329
TMEM161B-AS1,Brain Cortex,ADHD,Wald ratio,1,0.823,4.26E-04,NA,NA,NA,0.722281521
CKS2,Brain Cortex,ADHD,Wald ratio,1,1.09,4.32E-04,NA,NA,NA,0.803036687
CYP2J2,Brain Substantia,ADHD,Wald ratio,1,0.942,4.46E-04,NA,NA,NA,0.003007872
WASHC3,Brain Cortex,ADHD,Wald ratio,1,1.266,4.50E-04,NA,NA,NA,0.734098581
PARPBP,Brain Cortex,ADHD,Wald ratio,1,0.831,4.50E-04,NA,NA,NA,0.733081046
CCDC53,Brain Cortex,ADHD,Wald ratio,1,1.053,4.50E-04,NA,NA,NA,0.734098581
ZNF365,Brain Cortex,ADHD,Wald ratio,1,0.94,4.56E-04,NA,NA,NA,0.702037923
REV3L,Brain Putamen,ADHD,Wald ratio,1,1.064,4.57E-04,NA,NA,NA,4.83E-06
KIAA1324,Brain Cortex,ADHD,Wald ratio,1,1.206,4.84E-04,NA,NA,NA,0.78805047
AFG1L,Brain Hippocampus,ADHD,Wald ratio,1,1.106,5.09E-04,NA,NA,NA,0.001193629
ADAMTS8,Brain Nucleus,ADHD,Wald ratio,1,0.938,5.12E-04,NA,NA,NA,0.365875844
SLC4A3,Brain Nucleus,ADHD,Wald ratio,1,0.957,5.34E-04,NA,NA,NA,0.016066036
NUDT17,Brain Substantia,ADHD,Wald ratio,1,0.954,5.49E-04,NA,NA,NA,0.003134529
CD40,Brain Cortex,ADHD,Wald ratio,1,1.213,5.54E-04,NA,NA,NA,0.668776234
PCGF2,Brain Nucleus,ADHD,Wald ratio,1,1.093,5.77E-04,NA,NA,NA,0.051113231
APPL2,Brain Spinal,ADHD,Wald ratio,1,0.949,5.80E-04,NA,NA,NA,0.005565412
MCUR1,Brain Cortex,ADHD,Inverse variance weighted,2,0.831,5.84E-04,NA,0.478951883,NA,0.3361137
ATP6V1H,Brain Hypothalamus,ADHD,Wald ratio,1,0.92,5.99E-04,NA,NA,NA,0.013556719
ADAR,Brain Cortex,ADHD,Wald ratio,1,0.623,6.11E-04,NA,NA,NA,0.642384207
CHRNB2,Brain Cortex,ADHD,Wald ratio,1,0.536,6.11E-04,NA,NA,NA,0.641685582
TBC1D1,Brain Hippocampus,ADHD,Wald ratio,1,1.051,6.13E-04,NA,NA,NA,0.658368996
TBC1D1,Brain Hypothalamus,ADHD,Wald ratio,1,1.054,6.13E-04,NA,NA,NA,0.66310189
TBC1D1,Brain Nucleus,ADHD,Wald ratio,1,0.947,6.13E-04,NA,NA,NA,0.665519946
INPP5B,Brain Cortex,ADHD,Wald ratio,1,1.141,6.15E-04,NA,NA,NA,0.62045684
ISCA2,Brain Cortex,ADHD,Wald ratio,1,1.59,6.28E-04,NA,NA,NA,0.676432729
RP11-108M9.4,Brain Cortex,ADHD,Wald ratio,1,1.211,6.31E-04,NA,NA,NA,0.63307409
BX284668.4,Brain Cortex,ADHD,Wald ratio,1,0.659,6.31E-04,NA,NA,NA,0.63530541
MST1P2,Brain Cortex,ADHD,Wald ratio,1,1.167,6.31E-04,NA,NA,NA,0.635298691
ATP13A2,Brain Cortex,ADHD,Wald ratio,1,0.566,6.31E-04,NA,NA,NA,0.635304438
CROCC,Brain Cortex,ADHD,Wald ratio,1,0.624,6.31E-04,NA,NA,NA,0.63530541
KCNJ11,Brain Cortex,ADHD,Wald ratio,1,0.501,6.33E-04,NA,NA,NA,0.611013184
RNF123,Brain Spinal,ADHD,Wald ratio,1,1.076,6.36E-04,NA,NA,NA,0.001991687
CTD-2366F13.1,Brain Cortex,ADHD,Wald ratio,1,0.843,6.38E-04,NA,NA,NA,0.612046696
PSMA3-AS1,Brain Spinal,ADHD,Wald ratio,1,1.057,6.41E-04,NA,NA,NA,0.192809081
ERICH1,Brain Hippocampus,ADHD,Wald ratio,1,0.938,6.59E-04,NA,NA,NA,0.368216707
ECH1,Brain Hypothalamus,ADHD,Wald ratio,1,1.079,6.74E-04,NA,NA,NA,0.001792795
RPL41,Brain Cortex,ADHD,Wald ratio,1,0.629,6.83E-04,NA,NA,NA,0.601867897
RAB5B,Brain Cortex,ADHD,Wald ratio,1,0.731,6.83E-04,NA,NA,NA,0.601867897
RPS26,Brain Cortex,ADHD,Wald ratio,1,0.902,6.83E-04,NA,NA,NA,0.601867897
ERBB3,Brain Cortex,ADHD,Wald ratio,1,0.548,6.83E-04,NA,NA,NA,0.60174322
SUOX,Brain Cortex,ADHD,Wald ratio,1,0.881,6.83E-04,NA,NA,NA,0.601867897
SPEF2,Brain Cortex,ADHD,Weighted median,3,0.923,6.86E-04,0.811382726,0.740109315,0.595162475,0.763686453
SNRPC,Brain Hypothalamus,ADHD,Wald ratio,1,1.095,6.87E-04,NA,NA,NA,0.624237819
SPEF2,Brain Cortex,ADHD,Inverse variance weighted,3,0.924,7.11E-04,0.811382726,0.740109315,0.595162475,0.763686453
PCBP4,Brain Cortex,ADHD,Wald ratio,1,0.665,7.15E-04,NA,NA,NA,0.642533448
CTNNAL1,Brain Spinal,ADHD,Wald ratio,1,0.954,7.45E-04,NA,NA,NA,0.208429942
VHL,Brain Cortex,ADHD,Wald ratio,1,1.871,7.55E-04,NA,NA,NA,0.660040888
BRK1,Brain Cortex,ADHD,Wald ratio,1,1.062,7.55E-04,NA,NA,NA,0.665796783
CIDECP1,Brain Cortex,ADHD,Wald ratio,1,1.411,7.55E-04,NA,NA,NA,0.665796783
BRK1,Brain Hippocampus,ADHD,Wald ratio,1,0.958,7.55E-04,NA,NA,NA,0.660918585
BRK1,Brain Nucleus,ADHD,Wald ratio,1,0.966,7.55E-04,NA,NA,NA,0.665796783
BRK1,Brain Substantia,ADHD,Wald ratio,1,1.057,7.55E-04,NA,NA,NA,0.104507044
TMEM161B-DT,Brain Hippocampus,ADHD,Wald ratio,1,0.955,7.59E-04,NA,NA,NA,0.6011011
TMEM161B-DT,Brain Hypothalamus,ADHD,Wald ratio,1,0.965,7.59E-04,NA,NA,NA,0.601716738
EDEM3,Brain Cortex,ADHD,Wald ratio,1,1.354,7.94E-04,NA,NA,NA,0.56069716
AL713852.1,Brain Cortex,ADHD,Wald ratio,1,1.747,7.94E-04,NA,NA,NA,0.560688412
PPP6C,Brain Cortex,ADHD,Wald ratio,1,0.894,8.16E-04,NA,NA,NA,0.559403137
ARPC5L,Brain Cortex,ADHD,Wald ratio,1,0.813,8.16E-04,NA,NA,NA,0.559403137
DPP10-AS1,Brain Cortex,ADHD,Wald ratio,1,0.468,8.26E-04,NA,NA,NA,0.733429152
UNC5C,Brain Cortex,ADHD,Wald ratio,1,1.121,8.37E-04,NA,NA,NA,0.558526068
UNC5C,Brain Nucleus,ADHD,Wald ratio,1,0.935,8.37E-04,NA,NA,NA,0.025000933
RELT,Brain Cortex,ADHD,Wald ratio,1,1.244,8.50E-04,NA,NA,NA,0.63945248
PTK2,Brain Hippocampus,ADHD,Wald ratio,1,0.934,8.80E-04,NA,NA,NA,0.534469294
CACNA1D,Brain Cortex,ADHD,Wald ratio,1,1.177,8.83E-04,NA,NA,NA,0.613017312
CTNNB1,Brain Hippocampus,ADHD,Wald ratio,1,0.949,8.92E-04,NA,NA,NA,0.525412101
ZBTB16,Brain Hypothalamus,ADHD,Wald ratio,1,0.926,9.02E-04,NA,NA,NA,0.007750405
MATN1-AS1,Brain Substantia,ADHD,Wald ratio,1,0.956,9.14E-04,NA,NA,NA,0.001651563
ANKRD7,Brain Hypothalamus,ADHD,Wald ratio,1,1.076,9.46E-04,NA,NA,NA,0.001922709
C18orf25,Brain Hippocampus,ADHD,Wald ratio,1,0.921,9.67E-04,NA,NA,NA,0.001280773
LYG1,Brain Substantia,ADHD,Wald ratio,1,0.921,9.79E-04,NA,NA,NA,0.000927499
TXNDC9,Brain Substantia,ADHD,Wald ratio,1,0.921,9.79E-04,NA,NA,NA,0.000927499
SMPD3,Brain Nucleus,ADHD,Wald ratio,1,1.136,1.00E-03,NA,NA,NA,0.001663478
NOP14-AS1,Brain Cortex,ADHD,Wald ratio,1,0.555,1.01E-03,NA,NA,NA,0.505175863
GRK4,Brain Cortex,ADHD,Wald ratio,1,0.812,1.01E-03,NA,NA,NA,0.507237063
MFSD10,Brain Cortex,ADHD,Wald ratio,1,0.892,1.01E-03,NA,NA,NA,0.507237061
ADD1,Brain Cortex,ADHD,Wald ratio,1,1.157,1.01E-03,NA,NA,NA,0.507236115
MARK4,Brain Spinal,ADHD,Wald ratio,1,1.122,1.06E-03,NA,NA,NA,0.007260699
RMST,Brain Nucleus,ADHD,Wald ratio,1,0.93,1.07E-03,NA,NA,NA,0.0012885
UBE2Q2P2,Brain Nucleus,ADHD,Wald ratio,1,1.072,1.09E-03,NA,NA,NA,0.003077852
H1-10-AS1,Brain Substantia,ADHD,Wald ratio,1,0.954,1.10E-03,NA,NA,NA,0.000610568
TBPL1,Brain Hippocampus,ADHD,Wald ratio,1,0.938,1.15E-03,NA,NA,NA,0.069948245
AC008629.1,Brain Cortex,ADHD,Wald ratio,1,1.568,1.17E-03,NA,NA,NA,0.579468338
HDAC4-AS1,Brain Nucleus,ADHD,Wald ratio,1,0.933,1.19E-03,NA,NA,NA,0.002667398
CRTC1,Brain Spinal,ADHD,Wald ratio,1,1.054,1.20E-03,NA,NA,NA,0.01059408
SAFB2,Brain Substantia,ADHD,Wald ratio,1,1.042,1.20E-03,NA,NA,NA,0.330397995
LINC00925,Brain Cortex,ADHD,Wald ratio,1,0.853,1.23E-03,NA,NA,NA,0.568251522
GTF3C1,Brain Nucleus,ADHD,Wald ratio,1,1.067,1.24E-03,NA,NA,NA,0.002449713
PSMG4,Brain Cortex,ADHD,Wald ratio,1,1.159,1.29E-03,NA,NA,NA,0.508543206
SMIM30,Brain Hippocampus,ADHD,Wald ratio,1,0.923,1.29E-03,NA,NA,NA,0.006448854
SPEF1,Brain Cortex,ADHD,Wald ratio,1,0.952,1.30E-03,NA,NA,NA,0.457951565
AC004540.1,Brain Cortex,ADHD,Wald ratio,1,0.852,1.30E-03,NA,NA,NA,0.457662763
LINC02145,Brain Cortex,ADHD,Wald ratio,1,1.671,1.30E-03,NA,NA,NA,0.490133428
NUDT17,Brain Hypothalamus,ADHD,Wald ratio,1,0.965,1.30E-03,NA,NA,NA,0.457944068
NUDT17,Brain Nucleus,ADHD,Wald ratio,1,0.967,1.30E-03,NA,NA,NA,0.457951564
MED30,Brain Cortex,ADHD,Wald ratio,1,0.691,1.33E-03,NA,NA,NA,0.502067839
ZHX3,Brain Cortex,ADHD,Wald ratio,1,0.851,1.34E-03,NA,NA,NA,0.445291111
NUDT17,Brain Spinal,ADHD,Wald ratio,1,1.052,1.34E-03,NA,NA,NA,0.005774305
TMPRSS3,Brain Substantia,ADHD,Wald ratio,1,1.04,1.35E-03,NA,NA,NA,0.000422742
RP11-386G11.10,Brain Cortex,ADHD,Wald ratio,1,1.038,1.36E-03,NA,NA,NA,0.451412264
TUBA1C,Brain Cortex,ADHD,Wald ratio,1,0.65,1.36E-03,NA,NA,NA,0.451412264
TUBA1A,Brain Cortex,ADHD,Wald ratio,1,0.689,1.36E-03,NA,NA,NA,0.451412264
