Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
DMBT1L1,Brain,ADHD,Wald ratio,1,0.785,8.44E-03,NA,NA,NA,0.331549929
TMCO3,Brain,ADHD,Wald ratio,1,0.932,9.01E-03,NA,NA,NA,0.133644362
ABCC4,Brain,ADHD,Wald ratio,1,0.891,9.29E-03,NA,NA,NA,0.211201776
FAM167A,Brain,ADHD,Wald ratio,1,0.963,9.38E-03,NA,NA,NA,0.123112239
LRP11,Brain,ADHD,Wald ratio,1,0.915,1.00E-02,NA,NA,NA,0.113708133
MCM9,Brain,ADHD,Wald ratio,1,0.921,1.00E-02,NA,NA,NA,0.113595864
KCNH3,Brain,ADHD,Wald ratio,1,1.143,1.13E-02,NA,NA,NA,0.161610013
CCDC117,Brain,ADHD,Wald ratio,1,1.089,1.17E-02,NA,NA,NA,0.106117343
PARP16,Brain,ADHD,Wald ratio,1,0.898,1.17E-02,NA,NA,NA,0.15267327
AFG3L1P,Brain,ADHD,Wald ratio,1,0.86,1.22E-02,NA,NA,NA,0.156142406
BORCS8-MEF2B,Brain,ADHD,Wald ratio,1,1.093,1.28E-02,NA,NA,NA,0.093693655
ANK3,Brain,ADHD,Wald ratio,1,0.907,1.32E-02,NA,NA,NA,0.165815678
PPFIA2,Brain,ADHD,Wald ratio,1,1.087,1.32E-02,NA,NA,NA,0.105750638
SMAP1,Brain,ADHD,Wald ratio,1,0.934,1.36E-02,NA,NA,NA,0.089268637
ENSG00000254409,Brain,ADHD,Wald ratio,1,0.945,1.42E-02,NA,NA,NA,0.104785898
TMEM132C,Brain,ADHD,Wald ratio,1,1.084,1.45E-02,NA,NA,NA,0.090599974
ATF7IP,Brain,ADHD,Wald ratio,1,0.933,1.47E-02,NA,NA,NA,0.083218843
PSD4,Brain,ADHD,Wald ratio,1,1.085,1.48E-02,NA,NA,NA,0.083148005
STX6,Brain,ADHD,Wald ratio,1,1.044,1.55E-02,NA,NA,NA,0.081231786
ENSG00000260698,Brain,ADHD,Wald ratio,1,1.078,1.58E-02,NA,NA,NA,0.091900056
LINC01117,Brain,ADHD,Wald ratio,1,1.047,1.62E-02,NA,NA,NA,0.077502488
BSPRY,Brain,ADHD,Wald ratio,1,1.083,1.67E-02,NA,NA,NA,0.07567659
ENSG00000228793,Brain,ADHD,Inverse variance weighted,2,1.034,1.71E-02,NA,0.898806314,NA,0.010214255
TMC2,Brain,ADHD,Wald ratio,1,0.971,1.78E-02,NA,NA,NA,0.07028365
SPOCD1,Brain,ADHD,Wald ratio,1,0.924,1.81E-02,NA,NA,NA,0.07432445
ENSG00000233569,Brain,ADHD,Wald ratio,1,0.949,1.90E-02,NA,NA,NA,0.091338334
ENSG00000230863,Brain,ADHD,Wald ratio,1,1.083,1.94E-02,NA,NA,NA,0.067526088
PPM1F,Brain,ADHD,Wald ratio,1,1.056,1.96E-02,NA,NA,NA,0.067547906
KCNJ12,Brain,ADHD,Wald ratio,1,1.075,2.00E-02,NA,NA,NA,0.069830092
INPP5A,Brain,ADHD,Wald ratio,1,0.635,2.02E-02,NA,NA,NA,0.239585003
GALNT2,Brain,ADHD,Wald ratio,1,1.097,2.06E-02,NA,NA,NA,0.080093613
ENSG00000228852,Brain,ADHD,Wald ratio,1,0.9,2.17E-02,NA,NA,NA,0.083253695
KHDC1,Brain,ADHD,Wald ratio,1,1.071,2.20E-02,NA,NA,NA,0.081647228
EEF1D,Brain,ADHD,Wald ratio,1,1.157,2.33E-02,NA,NA,NA,0.141206319
ZFP82,Brain,ADHD,Wald ratio,1,1.079,2.38E-02,NA,NA,NA,0.060011285
RBM38,Brain,ADHD,Wald ratio,1,0.913,2.46E-02,NA,NA,NA,0.071757931
ENSG00000259420,Brain,ADHD,Wald ratio,1,1.054,2.53E-02,NA,NA,NA,0.053365158
CCDC149,Brain,ADHD,Wald ratio,1,0.926,2.53E-02,NA,NA,NA,0.062305515
PDZRN4,Brain,ADHD,Wald ratio,1,0.943,2.60E-02,NA,NA,NA,0.052192794
PTPRD,Brain,ADHD,Wald ratio,1,0.912,2.65E-02,NA,NA,NA,0.062106199
GRID2,Brain,ADHD,Wald ratio,1,1.028,2.67E-02,NA,NA,NA,0.053180691
GABBR1,Brain,ADHD,Wald ratio,1,1.566,2.71E-02,NA,NA,NA,0.202097007
RPN1,Brain,ADHD,Wald ratio,1,0.9,2.87E-02,NA,NA,NA,0.113837389
CTBS,Brain,ADHD,Wald ratio,1,0.945,2.90E-02,NA,NA,NA,0.050124759
RAB7A,Brain,ADHD,Wald ratio,1,1.17,2.91E-02,NA,NA,NA,0.094258648
RMI2,Brain,ADHD,Wald ratio,1,1.045,3.00E-02,NA,NA,NA,0.046870728
PATJ,Brain,ADHD,Wald ratio,1,1.177,3.20E-02,NA,NA,NA,0.103870809
LIG1,Brain,ADHD,Wald ratio,1,0.941,3.25E-02,NA,NA,NA,0.04393882
ENSG00000286780,Brain,ADHD,Wald ratio,1,1.07,3.27E-02,NA,NA,NA,0.04453919
CDKL1,Brain,ADHD,Wald ratio,1,0.922,3.37E-02,NA,NA,NA,0.047337915
COL6A6,Brain,ADHD,Wald ratio,1,0.942,3.41E-02,NA,NA,NA,0.052251746
ENSG00000286679,Brain,ADHD,Wald ratio,1,0.963,3.60E-02,NA,NA,NA,0.044079589
DNAJA3,Brain,ADHD,Wald ratio,1,1.08,3.61E-02,NA,NA,NA,0.048710718
ENSG00000257239,Brain,ADHD,Wald ratio,1,0.944,3.62E-02,NA,NA,NA,0.040637813
ELL,Brain,ADHD,Wald ratio,1,0.926,3.71E-02,NA,NA,NA,0.048489384
SNX4,Brain,ADHD,Wald ratio,1,0.922,3.72E-02,NA,NA,NA,0.06301392
C5orf64,Brain,ADHD,Wald ratio,1,0.915,3.85E-02,NA,NA,NA,0.072179096
ENSG00000288162,Brain,ADHD,Wald ratio,1,0.957,3.95E-02,NA,NA,NA,0.040452281
MIR100HG,Brain,ADHD,Wald ratio,1,0.933,4.00E-02,NA,NA,NA,0.036673408
NFIA,Brain,ADHD,Wald ratio,1,0.93,4.03E-02,NA,NA,NA,0.03871887
DYRK4,Brain,ADHD,Wald ratio,1,0.955,4.12E-02,NA,NA,NA,0.036944305
C14orf132,Brain,ADHD,Wald ratio,1,0.805,4.45E-02,NA,NA,NA,0.100396453
AGPAT3,Brain,ADHD,Wald ratio,1,0.852,4.47E-02,NA,NA,NA,0.085812917
COBL,Brain,ADHD,Wald ratio,1,1.12,4.49E-02,NA,NA,NA,0.05623276
ENSG00000258760,Brain,ADHD,Wald ratio,1,0.949,4.66E-02,NA,NA,NA,0.034422576
WLS,Brain,ADHD,Wald ratio,1,0.949,4.66E-02,NA,NA,NA,0.034746154
LINC02406,Brain,ADHD,Wald ratio,1,0.973,4.66E-02,NA,NA,NA,0.033049668
RANBP17,Brain,ADHD,Wald ratio,1,1.067,4.77E-02,NA,NA,NA,0.033750965
ARHGAP28,Brain,ADHD,Wald ratio,1,1.044,4.90E-02,NA,NA,NA,0.032731726
RNF157,Brain,ADHD,Wald ratio,1,0.915,5.01E-02,NA,NA,NA,0.039579018
FYN,Brain,ADHD,Wald ratio,1,1.072,5.03E-02,NA,NA,NA,0.030451248
ARID5B,Brain,ADHD,Wald ratio,1,1.051,5.15E-02,NA,NA,NA,0.030492046
CFAP61,Brain,ADHD,Wald ratio,1,0.928,5.24E-02,NA,NA,NA,0.036684197
GRM3,Brain,ADHD,Wald ratio,1,0.936,5.38E-02,NA,NA,NA,0.0300246
LMF1,Brain,ADHD,Wald ratio,1,0.959,5.39E-02,NA,NA,NA,0.037897561
MAPT,Brain,ADHD,Wald ratio,1,0.956,5.43E-02,NA,NA,NA,0.036227801
LINC02453,Brain,ADHD,Wald ratio,1,1.065,5.49E-02,NA,NA,NA,0.037343578
ESF1,Brain,ADHD,Wald ratio,1,1.077,5.61E-02,NA,NA,NA,0.054262376
ARMH1,Brain,ADHD,Wald ratio,1,1.089,5.65E-02,NA,NA,NA,0.035095723
SNF8,Brain,ADHD,Wald ratio,1,1.048,5.93E-02,NA,NA,NA,0.029963297
ATP9B,Brain,ADHD,Wald ratio,1,1.057,6.01E-02,NA,NA,NA,0.028294815
C1orf112,Brain,ADHD,Wald ratio,1,0.922,6.12E-02,NA,NA,NA,0.040720436
DNAJB13,Brain,ADHD,Wald ratio,1,1.187,6.22E-02,NA,NA,NA,0.062930856
RCCD1,Brain,ADHD,Wald ratio,1,0.965,6.31E-02,NA,NA,NA,0.026936247
LINC02895,Brain,ADHD,Wald ratio,1,0.894,6.33E-02,NA,NA,NA,0.044326373
SCYL1,Brain,ADHD,Wald ratio,1,1.077,6.36E-02,NA,NA,NA,0.053483572
ZBTB38,Brain,ADHD,Wald ratio,1,0.952,6.67E-02,NA,NA,NA,0.025018332
YJU2,Brain,ADHD,Wald ratio,1,1.037,6.68E-02,NA,NA,NA,0.030971436
GUSBP1,Brain,ADHD,Wald ratio,1,1.035,6.70E-02,NA,NA,NA,0.026176643
ST8SIA5-DT,Brain,ADHD,Wald ratio,1,0.949,6.88E-02,NA,NA,NA,0.023898984
PGM2,Brain,ADHD,Wald ratio,1,0.97,6.90E-02,NA,NA,NA,0.023864719
COLEC11,Brain,ADHD,Wald ratio,1,1.046,7.04E-02,NA,NA,NA,0.026122378
ZSCAN16-AS1,Brain,ADHD,Wald ratio,1,1.062,7.08E-02,NA,NA,NA,0.047061492
FOLH1B,Brain,ADHD,Wald ratio,1,0.943,7.29E-02,NA,NA,NA,0.023539551
ZNF584,Brain,ADHD,Wald ratio,1,1.06,7.33E-02,NA,NA,NA,0.027607785
GRID1,Brain,ADHD,Wald ratio,1,1.213,7.34E-02,NA,NA,NA,0.065662704
MAN2A1,Brain,ADHD,Wald ratio,1,1.068,7.47E-02,NA,NA,NA,0.027203424
ATP12A,Brain,ADHD,Wald ratio,1,0.902,7.57E-02,NA,NA,NA,0.043631695
NHIP,Brain,ADHD,Wald ratio,1,1.03,7.64E-02,NA,NA,NA,0.023584806
TM2D3,Brain,ADHD,Wald ratio,1,0.955,7.75E-02,NA,NA,NA,0.021753269
VSTM2B-DT,Brain,ADHD,Wald ratio,1,0.964,8.01E-02,NA,NA,NA,0.024222032
LARS2,Brain,ADHD,Wald ratio,1,0.906,8.29E-02,NA,NA,NA,0.046463726
ENSG00000257398,Brain,ADHD,Wald ratio,1,1.082,8.33E-02,NA,NA,NA,0.026616011
GMDS-DT,Brain,ADHD,Wald ratio,1,0.961,8.34E-02,NA,NA,NA,0.020297332
PGBD5,Brain,ADHD,Wald ratio,1,1.031,8.34E-02,NA,NA,NA,0.020294352
APOB,Brain,ADHD,Wald ratio,1,1.054,8.36E-02,NA,NA,NA,0.021733349
FAM135B,Brain,ADHD,Wald ratio,1,0.917,8.58E-02,NA,NA,NA,0.031233218
KLC3,Brain,ADHD,Wald ratio,1,0.954,8.62E-02,NA,NA,NA,0.020199424
TSPAN5,Brain,ADHD,Wald ratio,1,1.06,8.79E-02,NA,NA,NA,0.020699674
MICAL3,Brain,ADHD,Wald ratio,1,0.928,9.02E-02,NA,NA,NA,0.024607532
EFHD1,Brain,ADHD,Wald ratio,1,1.041,9.07E-02,NA,NA,NA,0.019201764
CROCC,Brain,ADHD,Wald ratio,1,1.095,9.19E-02,NA,NA,NA,0.031474951
TLR1,Brain,ADHD,Wald ratio,1,0.959,9.50E-02,NA,NA,NA,0.023648985
CDH4,Brain,ADHD,Inverse variance weighted,2,0.972,9.63E-02,NA,0.805736929,NA,0.007672249
CSDC2,Brain,ADHD,Wald ratio,1,1.07,9.66E-02,NA,NA,NA,0.023884148
CNTNAP2,Brain,ADHD,Inverse variance weighted,2,0.974,9.95E-02,NA,0.362827829,NA,0.005307389
ANKS1A,Brain,ADHD,Wald ratio,1,0.975,9.97E-02,NA,NA,NA,0.018194773
ADAR,Brain,ADHD,Wald ratio,1,0.97,1.00E-01,NA,NA,NA,0.017597467
ANXA6,Brain,ADHD,Wald ratio,1,1.054,1.00E-01,NA,NA,NA,0.017597452
STRA8,Brain,ADHD,Wald ratio,1,0.966,1.00E-01,NA,NA,NA,0.019022706
TRMT61A,Brain,ADHD,Wald ratio,1,0.942,1.01E-01,NA,NA,NA,0.018754663
HMSD,Brain,ADHD,Wald ratio,1,1.056,1.01E-01,NA,NA,NA,0.020146019
MYOCOS,Brain,ADHD,Wald ratio,1,0.947,1.03E-01,NA,NA,NA,0.01788548
ENSG00000125695,Brain,ADHD,Wald ratio,1,0.967,1.05E-01,NA,NA,NA,0.018721355
LINC00672,Brain,ADHD,Wald ratio,1,1.057,1.07E-01,NA,NA,NA,0.023495151
LINC02558,Brain,ADHD,Wald ratio,1,1.067,1.08E-01,NA,NA,NA,0.028208153
ENSG00000260288,Brain,ADHD,Wald ratio,1,1.059,1.08E-01,NA,NA,NA,0.019297703
AGAP1,Brain,ADHD,Wald ratio,1,0.956,1.09E-01,NA,NA,NA,0.017872017
RIMKLA,Brain,ADHD,Wald ratio,1,1.043,1.09E-01,NA,NA,NA,0.017008029
PYROXD2,Brain,ADHD,Wald ratio,1,0.959,1.09E-01,NA,NA,NA,0.018165621
PI4K2B,Brain,ADHD,Wald ratio,1,1.083,1.09E-01,NA,NA,NA,0.029038583
PRKCA,Brain,ADHD,Wald ratio,1,0.944,1.10E-01,NA,NA,NA,0.017016143
CCDC88C,Brain,ADHD,Inverse variance weighted,2,0.964,1.11E-01,NA,0.824383661,NA,0.009381547
C1QTNF6,Brain,ADHD,Wald ratio,1,0.953,1.13E-01,NA,NA,NA,0.015876881
DPP10,Brain,ADHD,Wald ratio,1,0.943,1.15E-01,NA,NA,NA,0.016469509
IFFO2,Brain,ADHD,Wald ratio,1,0.95,1.15E-01,NA,NA,NA,0.019912872
CDC20B,Brain,ADHD,Wald ratio,1,0.923,1.17E-01,NA,NA,NA,0.025824565
ITGA2,Brain,ADHD,Wald ratio,1,0.94,1.18E-01,NA,NA,NA,0.0173949
HLA-DQA1,Brain,ADHD,Wald ratio,1,1.023,1.19E-01,NA,NA,NA,0.016526023
VINAC1P,Brain,ADHD,Wald ratio,1,0.975,1.21E-01,NA,NA,NA,0.015691424
ZNF500,Brain,ADHD,Wald ratio,1,1.045,1.21E-01,NA,NA,NA,0.016280241
IQSEC1,Brain,ADHD,Wald ratio,1,0.945,1.22E-01,NA,NA,NA,0.017170326
PRRX1,Brain,ADHD,Wald ratio,1,0.959,1.22E-01,NA,NA,NA,0.018585485
ZBTB46,Brain,ADHD,Wald ratio,1,0.955,1.22E-01,NA,NA,NA,0.015418214
PCAT1,Brain,ADHD,Wald ratio,1,1.049,1.23E-01,NA,NA,NA,0.017470328
ENSG00000275674,Brain,ADHD,Wald ratio,1,1.038,1.24E-01,NA,NA,NA,0.020065385
DPY19L4,Brain,ADHD,Wald ratio,1,1.041,1.25E-01,NA,NA,NA,0.015475934
RRM1,Brain,ADHD,Wald ratio,1,0.962,1.25E-01,NA,NA,NA,0.01492066
ADGRB3,Brain,ADHD,Inverse variance weighted,2,1.05,1.26E-01,NA,0.476902123,NA,0.0183524
LNX2,Brain,ADHD,Wald ratio,1,0.954,1.27E-01,NA,NA,NA,0.014643466
LGI4,Brain,ADHD,Wald ratio,1,0.959,1.27E-01,NA,NA,NA,0.015820958
GSDME,Brain,ADHD,Wald ratio,1,1.039,1.28E-01,NA,NA,NA,0.014375264
ADARB2,Brain,ADHD,Wald ratio,1,1.041,1.28E-01,NA,NA,NA,0.014978764
SLC16A12,Brain,ADHD,Wald ratio,1,0.942,1.30E-01,NA,NA,NA,0.015880558
ARHGEF10,Brain,ADHD,Inverse variance weighted,2,1.055,1.31E-01,NA,0.971142621,NA,0.013804226
TRIM65,Brain,ADHD,Wald ratio,1,0.944,1.36E-01,NA,NA,NA,0.01812562
NIPAL1,Brain,ADHD,Wald ratio,1,0.954,1.36E-01,NA,NA,NA,0.014883419
RNU1-47P,Brain,ADHD,Wald ratio,1,0.945,1.37E-01,NA,NA,NA,0.017278262
IRGM,Brain,ADHD,Wald ratio,1,1.042,1.37E-01,NA,NA,NA,0.028192057
CYBRD1,Brain,ADHD,Wald ratio,1,1.031,1.38E-01,NA,NA,NA,0.013753208
STN1,Brain,ADHD,Wald ratio,1,1.042,1.38E-01,NA,NA,NA,0.013751978
NUTM2E,Brain,ADHD,Wald ratio,1,1.096,1.42E-01,NA,NA,NA,0.02592226
TTYH2,Brain,ADHD,Wald ratio,1,1.057,1.42E-01,NA,NA,NA,0.014168361
MSC-AS1,Brain,ADHD,Wald ratio,1,0.958,1.42E-01,NA,NA,NA,0.013581567
PSMF1,Brain,ADHD,Wald ratio,1,0.949,1.43E-01,NA,NA,NA,0.019313149
RGR,Brain,ADHD,Wald ratio,1,1.044,1.44E-01,NA,NA,NA,0.013608884
ATXN2,Brain,ADHD,Wald ratio,1,1.061,1.44E-01,NA,NA,NA,0.016053528
SLC41A3,Brain,ADHD,Wald ratio,1,0.952,1.45E-01,NA,NA,NA,0.015184547
GALM,Brain,ADHD,Wald ratio,1,1.052,1.45E-01,NA,NA,NA,0.014587521
HS6ST1,Brain,ADHD,Wald ratio,1,1.064,1.47E-01,NA,NA,NA,0.015563075
GREB1,Brain,ADHD,Wald ratio,1,0.947,1.47E-01,NA,NA,NA,0.018283585
MYT1L,Brain,ADHD,Wald ratio,1,0.933,1.48E-01,NA,NA,NA,0.024281149
CCDC163,Brain,ADHD,Wald ratio,1,0.966,1.49E-01,NA,NA,NA,0.013503521
IFT140,Brain,ADHD,Wald ratio,1,0.953,1.49E-01,NA,NA,NA,0.015656643
CYB5B,Brain,ADHD,Wald ratio,1,1.036,1.51E-01,NA,NA,NA,0.013910328
