Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
C1QBP,ROSMAP,ALZ,Wald ratio,1,307.17,4.17E-03,NA,NA,NA,1.97E-06
CATH,BannerBBDP,ALZ,Inverse variance weighted,5,0.857,4.22E-03,NA,NA,NA,4.53E-07
MAOM,BannerBBDP,ALZ,Inverse variance weighted,2,3.38,4.22E-03,0.33980505,0.470263794,0.617854021,6.99E-08
CNPY2,ROSMAP,ALZ,Wald ratio,1,0.445,4.23E-03,NA,NA,NA,0.321823506
CQ10A,ROSMAP,ALZ,Wald ratio,1,0.345,4.23E-03,NA,NA,NA,0.000701492
CISY,ROSMAP,ALZ,Wald ratio,1,5.842,4.23E-03,NA,NA,NA,0.00013275
CADH4,ROSMAP,ALZ,Inverse variance weighted,15,0.574,4.26E-03,0.30451308,0.320564938,0.410355735,5.88E-08
LMCD1,BannerBBDP,ALZ,Wald ratio,1,0.37,4.39E-03,NA,0.614226296,NA,1.14E-07
CK054,BannerBBDP,ALZ,Inverse variance weighted,2,1.22,4.40E-03,NA,NA,NA,0.122480435
CIA2A,ROSMAP,ALZ,Inverse variance weighted,2,2.019,4.40E-03,NA,0.569171272,NA,3.36E-05
MADD,BannerBBDP,ALZ,Inverse variance weighted,3,1.68,4.48E-03,0.261957285,0.389612315,0.777182447,1.87E-07
VWC2,ROSMAP,ALZ,Inverse variance weighted,5,3.016,4.54E-03,0.349092984,0.314099691,0.332291808,4.44E-07
MAP1S,ROSMAP,ALZ,Inverse variance weighted,5,0.603,4.65E-03,0.73866249,0.826602367,0.657626674,5.74E-08
VPS45,BannerBBDP,ALZ,Wald ratio,1,1.10E+11,4.69E-03,0.845445467,0.981118316,0.992865687,1.06E-05
PKHO1,BannerBBDP,ALZ,Wald ratio,1,17.1,4.69E-03,NA,NA,NA,1.55E-05
MYCT,BannerBBDP,ALZ,Inverse variance weighted,3,0.198,4.74E-03,0.912957744,0.35164609,0.386081941,1.66E-07
MAP1S,BannerBBDP,ALZ,Inverse variance weighted,4,0.516,4.75E-03,NA,NA,NA,1.08E-06
CATH,BannerBBDP,ALZ,Weighted median,5,0.851,4.76E-03,NA,NA,NA,4.53E-07
KPCB,BannerBBDP,ALZ,Weighted median,6,0.288,4.82E-03,0.406727234,0.488906432,0.544156498,1.34E-07
PRAG1,BannerBBDP,ALZ,Inverse variance weighted,3,0.364,4.94E-03,NA,0.35097888,NA,4.94E-07
CART,ROSMAP,ALZ,Inverse variance weighted,3,1.188,5.04E-03,0.688856823,0.704669007,0.596629822,0.000236704
ESYT1,BannerBBDP,ALZ,Wald ratio,1,0.031,5.05E-03,0.458370825,0.324289712,0.246491176,3.16E-07
CNPY2,BannerBBDP,ALZ,Wald ratio,1,0.475,5.05E-03,NA,0.574213582,NA,0.353524606
CISY,BannerBBDP,ALZ,Wald ratio,1,7.55,5.05E-03,0.260969195,0.394168762,0.616300567,0.001426476
CQ10A,BannerBBDP,ALZ,Wald ratio,1,0.352,5.05E-03,0.284334443,0.380405657,0.614199124,0.00036271
MYL6B,BannerBBDP,ALZ,Wald ratio,1,0,5.05E-03,0.699544044,0.418715217,0.426634514,3.38E-06
RNF41,BannerBBDP,ALZ,Wald ratio,1,0,5.05E-03,0.306041022,0.49637691,0.665123224,1.69E-05
RIR2B,ROSMAP,ALZ,Inverse variance weighted,4,1.757,5.05E-03,0.724623002,0.427352829,0.281648762,7.47E-05
CD38,BannerBBDP,ALZ,Inverse variance weighted,5,0.769,5.13E-03,0.568149231,0.73803327,0.689342729,7.30E-06
MADD,ROSMAP,ALZ,Inverse variance weighted,2,2.289,5.22E-03,NA,0.833872247,NA,1.32E-06
CHMP3,ROSMAP,ALZ,Wald ratio,1,3.009,5.28E-03,NA,NA,NA,8.40E-06
TAGL,BannerBBDP,ALZ,Wald ratio,1,5.03,5.30E-03,0.966537084,0.97748931,0.750691652,3.39E-06
PA1B2,BannerBBDP,ALZ,Wald ratio,1,4.16,5.30E-03,0.889532512,0.815514621,0.405444422,3.34E-06
RN214,BannerBBDP,ALZ,Wald ratio,1,3.04E+09,5.30E-03,NA,0.150993123,NA,3.19E-08
BPHL,ROSMAP,ALZ,Inverse variance weighted,2,1.215,5.38E-03,NA,0.650540801,NA,0.211092314
COF2,ROSMAP,ALZ,Wald ratio,1,5.85,5.41E-03,NA,NA,NA,0.004754399
PIGT,ROSMAP,ALZ,Inverse variance weighted,2,13.594,5.41E-03,NA,0.886048282,NA,2.03E-07
ODO2,BannerBBDP,ALZ,Wald ratio,1,0.038,5.50E-03,NA,NA,NA,1.13E-05
RARR2,ROSMAP,ALZ,Wald ratio,1,0.436,5.59E-03,NA,NA,NA,2.22E-06
TMED5,BannerBBDP,ALZ,Inverse variance weighted,2,1.78,5.78E-03,NA,0.317047549,NA,3.15E-06
TBB2A,BannerBBDP,ALZ,Wald ratio,1,3370,5.96E-03,NA,NA,NA,4.98E-08
BPHL,BannerBBDP,ALZ,Wald ratio,1,1.22,5.96E-03,0.16510477,0.347775829,0.808440486,2.95E-06
DCAF5,ROSMAP,ALZ,Wald ratio,1,0.001,6.03E-03,NA,NA,NA,1.66E-07
NCALD,ROSMAP,ALZ,Inverse variance weighted,8,0.454,6.06E-03,0.223530206,0.145295836,0.213594547,2.45E-06
VASP,BannerBBDP,ALZ,Inverse variance weighted,2,7660,6.11E-03,NA,NA,NA,3.66E-07
PRS6A,BannerBBDP,ALZ,Wald ratio,1,46.8,6.13E-03,NA,NA,NA,1.24E-06
PRS6A,ROSMAP,ALZ,Wald ratio,1,0,6.13E-03,NA,NA,NA,3.31E-05
SKI8,BannerBBDP,ALZ,Inverse variance weighted,3,0.244,6.19E-03,NA,NA,NA,2.09E-08
DNJA4,ROSMAP,ALZ,Inverse variance weighted,2,0.649,6.27E-03,NA,0.420290042,NA,5.11E-08
EPN3,BannerBBDP,ALZ,Inverse variance weighted,2,2.12,6.43E-03,0.660094523,0.879770133,0.843706094,3.04E-07
RM47,ROSMAP,ALZ,Inverse variance weighted,3,0.512,6.47E-03,0.247638917,0.382344377,0.627590482,5.96E-06
MTEF4,BannerBBDP,ALZ,Inverse variance weighted,3,0.656,6.48E-03,0.783353081,0.642972937,0.390105512,3.13E-07
RS16,ROSMAP,ALZ,Inverse variance weighted,2,0.045,6.62E-03,NA,0.89181671,NA,1.68E-07
RB27A,BannerBBDP,ALZ,Wald ratio,1,11.4,6.64E-03,0.889532512,0.815514621,0.405444422,2.15E-06
IF5A2,ROSMAP,ALZ,Wald ratio,1,0.007,6.64E-03,NA,NA,NA,4.24E-07
HSP74,ROSMAP,ALZ,Wald ratio,1,23.159,6.99E-03,NA,NA,NA,1.23E-07
AFF4,ROSMAP,ALZ,Wald ratio,1,2.78E+222,6.99E-03,NA,NA,NA,7.20E-08
GELS,BannerBBDP,ALZ,Wald ratio,1,5.6,7.06E-03,0.232776899,0.280200873,0.518726302,8.04E-08
STOM,BannerBBDP,ALZ,Wald ratio,1,0.071,7.06E-03,0.499806886,0.790492983,0.922800358,3.82E-07
FTO,BannerBBDP,ALZ,Inverse variance weighted,7,0.449,7.09E-03,NA,NA,NA,4.20E-07
K1671,ROSMAP,ALZ,Inverse variance weighted,7,3.216,7.12E-03,0.446438708,0.57551948,0.993455905,4.65E-08
HDAC5,BannerBBDP,ALZ,Inverse variance weighted,2,0.126,7.14E-03,NA,NA,NA,4.29E-08
CCNY,ROSMAP,ALZ,Inverse variance weighted,3,0.38,7.33E-03,0.692232198,0.357182428,0.399369464,8.40E-07
L2HDH,BannerBBDP,ALZ,Inverse variance weighted,2,0.567,7.43E-03,NA,NA,NA,2.83E-06
MAP1S,ROSMAP,ALZ,Weighted median,5,0.584,7.43E-03,0.73866249,0.826602367,0.657626674,5.74E-08
EI2BB,BannerBBDP,ALZ,Inverse variance weighted,2,1.55E+13,7.54E-03,NA,NA,NA,2.24E-07
GABR2,ROSMAP,ALZ,Inverse variance weighted,9,0.353,7.54E-03,0.614717743,0.681892614,0.590069051,5.12E-08
ARL6,ROSMAP,ALZ,Wald ratio,1,0.205,7.79E-03,NA,NA,NA,5.74E-05
RL27A,BannerBBDP,ALZ,Inverse variance weighted,4,0.015,7.84E-03,NA,NA,NA,0.000241266
BOP1,ROSMAP,ALZ,Wald ratio,1,8.21,7.89E-03,NA,NA,NA,4.04E-08
TBB4A,BannerBBDP,ALZ,Inverse variance weighted,3,9.67,8.10E-03,NA,NA,NA,7.13E-08
GBP1,ROSMAP,ALZ,Inverse variance weighted,2,2.009,8.10E-03,NA,0.709786918,NA,1.62E-07
VIME,BannerBBDP,ALZ,Wald ratio,1,0.592,8.12E-03,NA,NA,NA,6.61E-06
GLSL,BannerBBDP,ALZ,Inverse variance weighted,3,0.344,8.13E-03,NA,NA,NA,3.04E-06
PRP16,BannerBBDP,ALZ,Inverse variance weighted,2,3.07,8.31E-03,0.229096441,0.256947198,0.467372893,9.80E-07
