Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
MTHFD1L,Brain Meta Analysis,ALZ,Inverse variance weighted,3,0.974,1.43E-03,0.747484709,0.619354658,0.525000025,0.021147661
ICAM3,Brain Meta Analysis,ALZ,Wald ratio,1,1.091,1.43E-03,NA,NA,NA,0.480366938
PHACTR1,Brain Meta Analysis,ALZ,Inverse variance weighted,2,1.056,1.46E-03,NA,0.755593168,NA,0.00553164
TM4SF20,Brain Meta Analysis,ALZ,Wald ratio,1,1.027,1.51E-03,NA,NA,NA,0.477822743
C20orf111,Fetal Brain,ALZ,Wald ratio,1,0.036,1.57E-03,NA,NA,NA,0.495558259
USP6NL,Fetal Brain,ALZ,Wald ratio,1,0.559,1.58E-03,NA,NA,NA,0.589066252
TRIM25,Brain Cortex,ALZ,Wald ratio,1,0.893,1.63E-03,NA,NA,NA,0.514356228
ENSG00000259543,Brain Cortex,ALZ,Wald ratio,1,0.959,1.64E-03,NA,NA,NA,0.414431372
DGKE,Brain Meta Analysis,ALZ,Wald ratio,1,0.937,1.73E-03,NA,NA,NA,0.496443551
CCDC37,Fetal Brain,ALZ,Wald ratio,1,1.947,1.78E-03,NA,NA,NA,0.437209454
ABLIM3,Brain Meta Analysis,ALZ,Wald ratio,1,0.94,1.80E-03,NA,NA,NA,0.389238391
FEM1C,Brain Meta Analysis,ALZ,Wald ratio,1,1.093,1.86E-03,NA,NA,NA,0.419378434
ZFYVE28,Fetal Brain,ALZ,Inverse variance weighted,2,0.826,1.99E-03,NA,0.738950014,NA,0.09709729
TRPM4,Brain Meta Analysis,ALZ,Wald ratio,1,0.932,2.05E-03,NA,NA,NA,0.381504849
CMTM7,Brain Meta Analysis,ALZ,Wald ratio,1,1.097,2.06E-03,NA,NA,NA,0.358274162
SH2D4B,Brain Cortex,ALZ,Wald ratio,1,0.875,2.07E-03,NA,NA,NA,0.414185679
LYPD5,Fetal Brain,ALZ,Wald ratio,1,1.881,2.09E-03,NA,NA,NA,0.368307509
FCHO1,Brain Meta Analysis,ALZ,Wald ratio,1,0.936,2.30E-03,NA,NA,NA,0.344430331
TMEM120B,Fetal Brain,ALZ,Wald ratio,1,1.718,2.37E-03,NA,NA,NA,0.337740663
HES6,Fetal Brain,ALZ,Wald ratio,1,0.119,2.54E-03,NA,NA,NA,0.33238153
LOC151174,Fetal Brain,ALZ,Wald ratio,1,0.118,2.54E-03,NA,NA,NA,0.332381529
LOC643387,Fetal Brain,ALZ,Wald ratio,1,0.381,2.54E-03,NA,NA,NA,0.33238153
SCARB1,Brain Cortex,ALZ,Wald ratio,1,0.952,2.62E-03,NA,NA,NA,0.008993737
NEURL1,Brain Meta Analysis,ALZ,Wald ratio,1,1.065,2.70E-03,NA,NA,NA,0.475360675
LACTB2,Fetal Brain,ALZ,Wald ratio,1,14.066,2.84E-03,NA,NA,NA,0.36066879
RPF2,Fetal Brain,ALZ,Wald ratio,1,0.818,2.84E-03,NA,NA,NA,0.350140854
MS4A4A,Brain Meta Analysis,ALZ,Wald ratio,1,0.917,2.87E-03,NA,NA,NA,0.3078215
FARP1,Brain Cortex,ALZ,Wald ratio,1,0.913,2.91E-03,NA,NA,NA,0.006989982
SULT4A1,Brain Meta Analysis,ALZ,Wald ratio,1,1.024,2.95E-03,NA,NA,NA,0.308125847
MAP2K4,Fetal Brain,ALZ,Wald ratio,1,0.664,2.96E-03,NA,NA,NA,0.301887402
CCDC66,Fetal Brain,ALZ,Wald ratio,1,1.226,2.98E-03,NA,NA,NA,0.291206891
CLEC3A,Brain Meta Analysis,ALZ,Wald ratio,1,1.047,3.07E-03,NA,NA,NA,0.287396453
ENSG00000285935,Brain Cortex,ALZ,Wald ratio,1,0.872,3.08E-03,NA,NA,NA,0.901426863
TOM1L2,Brain Cortex,ALZ,Wald ratio,1,1.04,3.30E-03,NA,NA,NA,0.296250102
CAMTA2,Brain Meta Analysis,ALZ,Wald ratio,1,0.94,3.30E-03,NA,NA,NA,0.346044395
TSPAN14,Brain Cortex,ALZ,Wald ratio,1,1.061,3.47E-03,NA,NA,NA,0.292059375
EZR,Fetal Brain,ALZ,Inverse variance weighted,2,1.496,3.49E-03,NA,0.280532157,NA,0.196232089
NOC2L,Fetal Brain,ALZ,Wald ratio,1,0.365,3.55E-03,NA,NA,NA,0.483787133
CFAP100,Brain Meta Analysis,ALZ,Inverse variance weighted,2,1.026,3.71E-03,NA,0.679533235,NA,0.308008849
JAZF1,Fetal Brain,ALZ,Wald ratio,1,0.047,3.80E-03,NA,NA,NA,0.339958727
LOC285074,Fetal Brain,ALZ,Wald ratio,1,1550.688,3.81E-03,NA,NA,NA,0.311867714
OMG,Fetal Brain,ALZ,Wald ratio,1,0.511,3.88E-03,NA,NA,NA,0.254614917
RAP1GAP2,Brain Meta Analysis,ALZ,Inverse variance weighted,6,0.969,4.18E-03,0.334215703,0.470433169,0.993309907,0.005978959
MMP9,Fetal Brain,ALZ,Wald ratio,1,0.485,4.26E-03,NA,NA,NA,0.2253616
BLTP3A,Brain Meta Analysis,ALZ,Wald ratio,1,1.026,4.27E-03,NA,NA,NA,0.23496413
ALDH1A2,Brain Cortex,ALZ,Wald ratio,1,0.782,4.45E-03,NA,NA,NA,0.007971138
ENSG00000260364,Brain Cortex,ALZ,Wald ratio,1,0.962,4.47E-03,NA,NA,NA,0.222945342
LRIG3,Brain Cortex,ALZ,Wald ratio,1,1.134,4.49E-03,NA,NA,NA,0.382955359
HOXA9,Fetal Brain,ALZ,Wald ratio,1,0.16,4.58E-03,NA,NA,NA,0.306941045
FBXO5,Brain Meta Analysis,ALZ,Wald ratio,1,1.052,4.69E-03,NA,NA,NA,0.227965396
CEP85L,Brain Meta Analysis,ALZ,Wald ratio,1,1.091,4.83E-03,NA,NA,NA,0.206160952
ESPL1,Fetal Brain,ALZ,Wald ratio,1,0.595,4.87E-03,NA,NA,NA,0.211325864
MACROD1,Brain Meta Analysis,ALZ,Inverse variance weighted,2,0.961,4.94E-03,NA,0.875568785,NA,0.030567315
TRIB1,Brain Meta Analysis,ALZ,Wald ratio,1,1.095,5.13E-03,NA,NA,NA,0.247952034
HEY2,Fetal Brain,ALZ,Wald ratio,1,0.37,5.21E-03,NA,NA,NA,0.192101841
CHCHD2,Fetal Brain,ALZ,Wald ratio,1,0.023,5.21E-03,NA,NA,NA,0.234626222
TRAPPC8,Brain Meta Analysis,ALZ,Wald ratio,1,1.026,5.23E-03,NA,NA,NA,0.205302684
SCAMP2,Fetal Brain,ALZ,Wald ratio,1,0.529,5.29E-03,NA,NA,NA,0.208177515
CSK,Fetal Brain,ALZ,Wald ratio,1,0.512,5.29E-03,NA,NA,NA,0.208184209
DSE,Brain Meta Analysis,ALZ,Wald ratio,1,0.918,5.45E-03,NA,NA,NA,0.251212071
AKT1,Fetal Brain,ALZ,Wald ratio,1,2.732,5.61E-03,NA,NA,NA,0.205266843
CRTC1,Brain Meta Analysis,ALZ,Wald ratio,1,1.064,5.68E-03,NA,NA,NA,0.223607267
NDUFS5,Fetal Brain,ALZ,Wald ratio,1,67.117,5.68E-03,NA,NA,NA,0.240331159
SGCG,Brain Cortex,ALZ,Wald ratio,1,1.065,5.70E-03,NA,NA,NA,0.008115828
RAC1,Fetal Brain,ALZ,Wald ratio,1,4.17,5.82E-03,NA,NA,NA,0.179937254
SDCCAG8,Brain Meta Analysis,ALZ,Wald ratio,1,1.063,5.86E-03,NA,NA,NA,0.006996638
TANC2,Brain Cortex,ALZ,Wald ratio,1,1.252,5.94E-03,NA,NA,NA,0.359749297
PLEKHA6,Fetal Brain,ALZ,Wald ratio,1,2.245,6.05E-03,NA,NA,NA,0.179195656
ZEB2,Brain Meta Analysis,ALZ,Wald ratio,1,0.926,6.16E-03,NA,NA,NA,0.194481315
CLEC1A,Brain Meta Analysis,ALZ,Wald ratio,1,1.023,6.27E-03,NA,NA,NA,0.178636067
THY1,Fetal Brain,ALZ,Wald ratio,1,2.354,6.39E-03,NA,NA,NA,0.182914455
AKT1,Brain Meta Analysis,ALZ,Wald ratio,1,0.937,6.67E-03,NA,NA,NA,0.183616329
CSGALNACT1,Brain Meta Analysis,ALZ,Inverse variance weighted,4,0.979,6.70E-03,0.344780849,0.353022805,0.410898211,0.020424242
SLA,Brain Meta Analysis,ALZ,Wald ratio,1,0.948,6.98E-03,NA,NA,NA,0.26924222
FAM160B1,Fetal Brain,ALZ,Wald ratio,1,0.638,7.08E-03,NA,NA,NA,0.158083979
MUC12,Brain Meta Analysis,ALZ,Wald ratio,1,1.076,7.15E-03,NA,NA,NA,0.154741199
GRIP1,Brain Meta Analysis,ALZ,Inverse variance weighted,2,0.958,7.15E-03,NA,0.900478003,NA,0.099552718
MIR100HG,Brain Cortex,ALZ,Wald ratio,1,1.046,7.16E-03,NA,NA,NA,0.007731517
RUFY1,Fetal Brain,ALZ,Wald ratio,1,0.318,7.19E-03,NA,NA,NA,0.327028137
FHIP2A,Brain Cortex,ALZ,Wald ratio,1,1.076,7.29E-03,NA,NA,NA,0.15458269
FHIP2A,Brain Meta Analysis,ALZ,Wald ratio,1,0.976,7.29E-03,NA,NA,NA,0.15458269
SNX19,Fetal Brain,ALZ,Wald ratio,1,0.682,7.29E-03,NA,NA,NA,0.067205698
VAPB,Brain Meta Analysis,ALZ,Wald ratio,1,1.046,7.70E-03,NA,NA,NA,0.240175877
RNASEH2B,Brain Meta Analysis,ALZ,Wald ratio,1,0.909,7.84E-03,NA,NA,NA,0.182005588
HS3ST5,Brain Meta Analysis,ALZ,Wald ratio,1,0.943,7.89E-03,NA,NA,NA,0.143128422
CLN6,Fetal Brain,ALZ,Wald ratio,1,6.537,7.89E-03,NA,NA,NA,0.143128422
TCTN2,Brain Cortex,ALZ,Wald ratio,1,0.909,8.05E-03,NA,NA,NA,0.142207857
GOLM1,Fetal Brain,ALZ,Wald ratio,1,1.958,8.07E-03,NA,NA,NA,0.180302807
SYNGR3,Fetal Brain,ALZ,Wald ratio,1,3.284,8.12E-03,NA,NA,NA,0.19867533
PLEC1,Fetal Brain,ALZ,Wald ratio,1,0.582,8.12E-03,NA,NA,NA,0.143526133
GRINA,Fetal Brain,ALZ,Wald ratio,1,1.836,8.12E-03,NA,NA,NA,0.143632432
GFER,Fetal Brain,ALZ,Wald ratio,1,0.037,8.12E-03,NA,NA,NA,0.19894665
VPS39,Brain Meta Analysis,ALZ,Wald ratio,1,1.718,8.14E-03,NA,NA,NA,0.351490265
WDR88,Brain Meta Analysis,ALZ,Wald ratio,1,0.978,8.25E-03,NA,NA,NA,0.146485324
UTP23,Fetal Brain,ALZ,Wald ratio,1,1.826,8.25E-03,NA,NA,NA,0.146485324
SNED1,Brain Meta Analysis,ALZ,Wald ratio,1,0.93,8.28E-03,NA,NA,NA,0.155176318
TMEM209,Brain Meta Analysis,ALZ,Wald ratio,1,0.964,8.29E-03,NA,NA,NA,0.238694847
HIVEP3,Brain Meta Analysis,ALZ,Inverse variance weighted,2,1.024,8.32E-03,NA,0.664636972,NA,0.014490196
GDPD4,Brain Meta Analysis,ALZ,Wald ratio,1,0.835,8.38E-03,NA,NA,NA,0.384375898
WWOX,Brain Meta Analysis,ALZ,Inverse variance weighted,5,1.046,8.51E-03,0.147282019,0.187844915,0.552271897,0.033314966
TMBIM6,Fetal Brain,ALZ,Wald ratio,1,3.91,8.84E-03,NA,NA,NA,0.198295499
STK32A,Brain Meta Analysis,ALZ,Wald ratio,1,1.068,8.87E-03,NA,NA,NA,0.175123475
AGXT2,Brain Meta Analysis,ALZ,Wald ratio,1,0.936,8.89E-03,NA,NA,NA,0.13055903
TNFRSF13B,Brain Meta Analysis,ALZ,Wald ratio,1,1.045,8.90E-03,NA,NA,NA,0.196474201
RBFOX3,Brain Cortex,ALZ,Inverse variance weighted,2,0.914,9.18E-03,NA,0.989957774,NA,0.038819109
OR2V2,Brain Meta Analysis,ALZ,Wald ratio,1,1.207,9.20E-03,NA,NA,NA,0.277356864
CYP20A1,Fetal Brain,ALZ,Wald ratio,1,10.505,9.22E-03,NA,NA,NA,0.129205996
VAC14,Brain Cortex,ALZ,Wald ratio,1,1.142,9.24E-03,NA,NA,NA,0.220891882
BAIAP2,Fetal Brain,ALZ,Wald ratio,1,1.479,9.46E-03,NA,NA,NA,0.042304699
TP53INP1,Brain Meta Analysis,ALZ,Wald ratio,1,0.945,9.55E-03,NA,NA,NA,0.122501122
DENND1C,Brain Meta Analysis,ALZ,Wald ratio,1,0.936,9.69E-03,NA,NA,NA,0.127374273
FBRSL1,Brain Cortex,ALZ,Wald ratio,1,0.745,9.74E-03,NA,NA,NA,0.383882882
PIWIL1,Fetal Brain,ALZ,Wald ratio,1,0.525,9.75E-03,NA,NA,NA,0.23631706
AIP,Brain Cortex,ALZ,Wald ratio,1,1.414,9.91E-03,NA,NA,NA,0.069763512
LAPTM4A,Brain Meta Analysis,ALZ,Wald ratio,1,0.778,9.98E-03,NA,NA,NA,0.366491902
GPR158,Brain Meta Analysis,ALZ,Wald ratio,1,1.055,1.02E-02,NA,NA,NA,0.118642209
PRDM16,Fetal Brain,ALZ,Inverse variance weighted,5,1.268,1.02E-02,0.885576844,0.906428628,0.583575542,0.007277676
ANKRD19,Fetal Brain,ALZ,Wald ratio,1,0.009,1.02E-02,NA,NA,NA,0.388273568
OR11A1,Brain Meta Analysis,ALZ,Wald ratio,1,1.124,1.03E-02,NA,NA,NA,0.26263548
KCNH7,Brain Meta Analysis,ALZ,Wald ratio,1,0.941,1.05E-02,NA,NA,NA,0.140267096
CD274,Brain Meta Analysis,ALZ,Wald ratio,1,0.94,1.05E-02,NA,NA,NA,0.135053493
OR2L13,Fetal Brain,ALZ,Wald ratio,1,0.707,1.05E-02,NA,NA,NA,0.156502642
TOP1MT,Brain Meta Analysis,ALZ,Wald ratio,1,1.066,1.06E-02,NA,NA,NA,0.113779364
SH3RF3,Brain Cortex,ALZ,Wald ratio,1,1.036,1.07E-02,NA,NA,NA,0.005865362
LUC7L3,Brain Meta Analysis,ALZ,Wald ratio,1,0.949,1.09E-02,NA,NA,NA,0.123567515
DYNC1LI1,Fetal Brain,ALZ,Wald ratio,1,0.025,1.09E-02,NA,NA,NA,0.114394567
HRH4,Brain Meta Analysis,ALZ,Wald ratio,1,1.059,1.10E-02,NA,NA,NA,0.114714571
OR4D1,Fetal Brain,ALZ,Wald ratio,1,2.55,1.11E-02,NA,NA,NA,0.110875707
AGBL1,Brain Cortex,ALZ,Wald ratio,1,1.112,1.12E-02,NA,NA,NA,0.163484907
LINC02666,Brain Cortex,ALZ,Wald ratio,1,0.771,1.13E-02,NA,NA,NA,0.007923582
GJB7,Fetal Brain,ALZ,Inverse variance weighted,2,0.433,1.13E-02,NA,0.879988794,NA,0.012244672
POLR1E,Brain Meta Analysis,ALZ,Wald ratio,1,1.178,1.16E-02,NA,NA,NA,0.294692123
TOM1L2,Brain Meta Analysis,ALZ,Wald ratio,1,0.981,1.19E-02,NA,NA,NA,0.102146717
MYCBPAP,Fetal Brain,ALZ,Wald ratio,1,1.952,1.21E-02,NA,NA,NA,0.10364441
VAPB,Fetal Brain,ALZ,Wald ratio,1,0.369,1.21E-02,NA,NA,NA,0.112421468
ZNF583,Fetal Brain,ALZ,Wald ratio,1,1.501,1.22E-02,NA,NA,NA,0.103378869
RBFOX1,Brain Cortex,ALZ,Wald ratio,1,0.972,1.23E-02,NA,NA,NA,0.013030187
