Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
FAM131C,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.95,3.52E-02,NA,NA,NA,0.060390196
KIRREL3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.036,3.57E-02,NA,NA,NA,0.043104592
ASB5,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.943,3.67E-02,NA,NA,NA,0.048536494
CDC16,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.029,4.44E-02,NA,NA,NA,0.065802972
ABCA7,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.942,4.46E-02,NA,NA,NA,0.043229266
CARS1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.969,4.55E-02,NA,NA,NA,0.036089186
ZNF385D,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.041,4.55E-02,NA,NA,NA,0.066217461
LMF1,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,1.026,4.83E-02,NA,0.787751324,NA,0.012993372
ADCY1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.951,4.97E-02,NA,NA,NA,0.034984531
PPP3R1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.052,5.08E-02,NA,NA,NA,0.034559617
PSD4,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.958,5.13E-02,NA,NA,NA,0.031522971
TEX29,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.025,5.24E-02,NA,NA,NA,0.031600904
TMBIM4,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.976,5.24E-02,NA,NA,NA,0.031600904
HSPA12A,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.962,5.52E-02,NA,NA,NA,0.039210585
SYNDIG1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.041,5.71E-02,NA,NA,NA,0.02713703
CCDC6,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.024,5.74E-02,NA,NA,NA,0.029338788
SNTG2,Brain Prefrontal cortex,ALZ,Weighted median,3,1.021,5.80E-02,0.000491141,0.001426018,0.825828499,0.22904318
WDR70,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,6.08E-02,NA,NA,NA,0.029103127
EIF3H,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.042,6.27E-02,NA,NA,NA,0.027607534
ASAP2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.966,6.53E-02,NA,NA,NA,0.026949989
EIF4E3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.024,6.65E-02,NA,NA,NA,0.02683066
PGS1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.953,6.68E-02,NA,NA,NA,0.035365335
MS4A12,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.958,6.72E-02,NA,NA,NA,0.029434549
RAMP1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.038,6.72E-02,NA,NA,NA,0.028839099
TMEM120B,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.036,6.76E-02,NA,NA,NA,0.038123147
SNPH,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.974,6.77E-02,NA,NA,NA,0.026697547
ITPR2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.063,6.78E-02,NA,NA,NA,0.0293281
ADAMTS3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.056,6.81E-02,NA,NA,NA,0.02750623
FAM20C,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.951,7.40E-02,NA,NA,NA,0.038357684
STK32C,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.962,7.69E-02,NA,NA,NA,0.029893868
NBPF3,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.967,7.71E-02,NA,NA,NA,0.022953372
PLEKHG7,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.047,7.92E-02,NA,NA,NA,0.022243232
TRPS1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.039,7.97E-02,NA,NA,NA,0.023666006
TYW1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.026,8.05E-02,NA,NA,NA,0.026495069
RAB11FIP3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,8.23E-02,NA,NA,NA,0.021794832
COL18A1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.039,8.28E-02,NA,NA,NA,0.034736709
PDE11A,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.024,8.61E-02,NA,NA,NA,0.029551385
GFPT2,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,0.985,8.76E-02,NA,0.721673501,NA,0.011264552
DOCK1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.976,8.91E-02,NA,NA,NA,0.020670324
CDHR2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.976,9.03E-02,NA,NA,NA,0.022629745
CHST13,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.961,9.20E-02,NA,NA,NA,0.019416545
ACYP2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.029,9.43E-02,NA,NA,NA,0.019970836
ARHGEF18,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.965,9.62E-02,NA,NA,NA,0.021921412
OTUD7A,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.972,9.67E-02,NA,NA,NA,0.022193566
NXPH1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.02,1.02E-01,NA,NA,NA,0.018450865
CEP72,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.04,1.05E-01,NA,NA,NA,0.017417784
EFCAB2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.97,1.05E-01,NA,NA,NA,0.019001944
SPAG1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.037,1.06E-01,NA,NA,NA,0.018434021
SLC8A2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.048,1.06E-01,NA,NA,NA,0.021828964
PI4KA,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.043,1.10E-01,NA,NA,NA,0.01746707
FOXP1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.033,1.10E-01,NA,NA,NA,0.019016274
DSCAM,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.031,1.11E-01,NA,NA,NA,0.017591803
BCAR1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.038,1.11E-01,NA,NA,NA,0.017022127
VIPR2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.033,1.13E-01,NA,NA,NA,0.020169817
LIMD1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.033,1.14E-01,NA,NA,NA,0.018757447
KIF16B,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,0.978,1.15E-01,NA,0.2507281,NA,0.048301563
ADCY2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.967,1.15E-01,NA,NA,NA,0.014777719
UBA6,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.069,1.17E-01,NA,NA,NA,0.023033942
GHRL,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.971,1.20E-01,NA,NA,NA,0.015957786
S100A16,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.03,1.20E-01,NA,NA,NA,0.017402147
GPR35,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.969,1.20E-01,NA,NA,NA,0.01655216
SNTG2,Brain Prefrontal cortex,ALZ,Weighted mode,3,1.027,1.22E-01,0.000491141,0.001426018,0.825828499,0.22904318
LDLRAD3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.032,1.22E-01,NA,NA,NA,0.016011679
DYNC2I1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.972,1.23E-01,NA,NA,NA,0.016597828
SLC38A9,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.031,1.23E-01,NA,NA,NA,0.016890472
GABRR2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.955,1.23E-01,NA,NA,NA,0.017294165
PRDM16,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.969,1.24E-01,NA,NA,NA,0.016327633
ARHGEF10,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,1.017,1.24E-01,NA,0.672452212,NA,0.015361419
SCFD1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.981,1.26E-01,NA,NA,NA,0.016677626
RUNX2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,1.26E-01,NA,NA,NA,0.016677625
PRKAG2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.967,1.29E-01,NA,NA,NA,0.013342201
TNR,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,1.31E-01,NA,NA,NA,0.015036968
TAF4,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.015,1.34E-01,NA,NA,NA,0.016285138
F13A1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.975,1.36E-01,NA,NA,NA,0.027609128
PLEKHS1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,1.38E-01,NA,NA,NA,0.014925989
CACNA1C,Brain Prefrontal cortex,ALZ,Inverse variance weighted,3,1.017,1.39E-01,0.512824793,0.773207455,0.818281376,0.01905474
RYR3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.036,1.42E-01,NA,NA,NA,0.012775749
HS1BP3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.032,1.43E-01,NA,NA,NA,0.014206969
ACOXL,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.03,1.44E-01,NA,NA,NA,0.017569211
ST7L,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,1.45E-01,NA,NA,NA,0.016985912
GRIN2A,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.016,1.46E-01,NA,NA,NA,0.014003773
STMN4,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,1.48E-01,NA,NA,NA,0.014098351
WDR7,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.026,1.52E-01,NA,NA,NA,0.01395233
CACNG8,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.962,1.55E-01,NA,NA,NA,0.014400506
RPS6KA2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,1.56E-01,NA,NA,NA,0.013174038
JAZF1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.975,1.56E-01,NA,NA,NA,0.016940737
PTDSS1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.979,1.57E-01,NA,NA,NA,0.013227552
MUC17,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.97,1.58E-01,NA,NA,NA,0.016413844
CHPT1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.975,1.58E-01,NA,NA,NA,0.019844227
SLC8A1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.97,1.62E-01,NA,NA,NA,0.013316623
SLC35E2B,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.958,1.64E-01,NA,NA,NA,0.020220713
CRYL1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.975,1.66E-01,NA,NA,NA,0.014606133
NT5DC1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.02,1.66E-01,NA,NA,NA,0.014316553
TSNARE1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.979,1.68E-01,NA,NA,NA,0.012454158
PAM,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.03,1.73E-01,NA,NA,NA,0.011480189
KLK7,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.971,1.76E-01,NA,NA,NA,0.012869907
WAC,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.021,1.76E-01,NA,NA,NA,0.013232289
WNK2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.965,1.78E-01,NA,NA,NA,0.012448105
OPRL1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.02,1.82E-01,NA,NA,NA,0.014663075
KREMEN1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.981,1.83E-01,NA,NA,NA,0.014378583
MYO5B,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.973,1.89E-01,NA,NA,NA,0.014408168
ZDHHC20,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.987,1.89E-01,NA,NA,NA,0.011548983
SLC10A7,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.984,1.91E-01,NA,NA,NA,0.01238801
TMEM178B,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.031,1.92E-01,NA,NA,NA,0.011331369
RFTN1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.037,1.95E-01,NA,NA,NA,0.02788761
HSF1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.031,1.96E-01,NA,NA,NA,0.011604196
CKMT2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.972,1.98E-01,NA,NA,NA,0.008573824
ZFPM1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.982,1.99E-01,NA,NA,NA,0.023104667
APAF1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.972,2.00E-01,NA,NA,NA,0.019319888
SYNE3,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,2.00E-01,NA,NA,NA,0.01272389
CAPN9,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.017,2.01E-01,NA,NA,NA,0.011179747
NUDT6,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.024,2.01E-01,NA,NA,NA,0.012373611
RNASEH2A,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.019,2.05E-01,NA,NA,NA,0.011884297
TTC13,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.032,2.06E-01,NA,NA,NA,0.014846472
LRPAP1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,2.08E-01,NA,NA,NA,0.010903094
GIGYF2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.976,2.08E-01,NA,NA,NA,0.011323968
GSE1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.028,2.08E-01,NA,NA,NA,0.013001102
CTNNA2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.973,2.10E-01,NA,NA,NA,0.016499978
EEF1A2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.964,2.12E-01,NA,NA,NA,0.013692262
MEGF6,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,2.16E-01,NA,NA,NA,0.005884625
NWD2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,2.18E-01,NA,NA,NA,0.010434617
PPP4R4,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.978,2.19E-01,NA,NA,NA,0.014508651
CHCHD3,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.983,2.19E-01,NA,NA,NA,0.009160567
CHRM5,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.983,2.20E-01,NA,NA,NA,0.011079575
TRIO,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.014,2.21E-01,NA,NA,NA,0.010233249
ADAM12,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.979,2.23E-01,NA,NA,NA,0.010456883
RNF215,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.96,2.24E-01,NA,NA,NA,0.011942366
CSGALNACT1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,2.25E-01,NA,NA,NA,0.010084783
PCDHB16,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.985,2.25E-01,NA,NA,NA,0.010183327
KCNIP1,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.97,2.27E-01,NA,NA,NA,0.013528214
DGKI,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.973,2.28E-01,NA,NA,NA,0.009404747
SLC38A10,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.967,2.29E-01,NA,NA,NA,0.011212278
COL19A1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.026,2.29E-01,NA,NA,NA,0.010382931
TRHDE,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.967,2.30E-01,NA,NA,NA,0.010877656
FSTL5,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.028,2.31E-01,NA,NA,NA,0.007634114
MATN2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.973,2.36E-01,NA,NA,NA,0.009756861
SYNE1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.02,2.39E-01,NA,NA,NA,0.013821185
SLC66A2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.017,2.40E-01,NA,NA,NA,0.011774715
SMYD3,Brain Prefrontal cortex,ALZ,MR Egger,4,1.227,2.42E-01,0.760070448,0.377265499,0.251637684,0.004080739
PJA2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.013,2.43E-01,NA,NA,NA,0.009864547
MYRFL,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,2.43E-01,NA,NA,NA,0.011013173
RAET1E,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.979,2.43E-01,NA,NA,NA,0.009941722
ZFP30,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.053,2.44E-01,NA,NA,NA,0.012307275
TMEM132D,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,0.989,2.44E-01,NA,0.371183872,NA,0.016356273
KCNJ6,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,2.45E-01,NA,NA,NA,0.010668325
PIWIL4,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.968,2.45E-01,NA,NA,NA,0.009241349
WDR35,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.98,2.46E-01,NA,NA,NA,0.009675425
TC2N,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.027,2.46E-01,NA,NA,NA,0.009532072
CFAP46,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,1.019,2.47E-01,NA,0.634366826,NA,0.01105631
RAB2A,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.975,2.52E-01,NA,NA,NA,0.009799427
DGKB,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,1.017,2.53E-01,NA,0.393307486,NA,0.018166611
PLCG2,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.981,2.53E-01,NA,NA,NA,0.009951999
CHST9,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.027,2.54E-01,NA,NA,NA,0.009457969
SCG3,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.977,2.58E-01,NA,NA,NA,0.00925686
LHPP,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.014,2.59E-01,NA,NA,NA,0.010084343
GRID2,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.023,2.59E-01,NA,NA,NA,0.009429735
TG,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.025,2.61E-01,NA,NA,NA,0.009407615
EIF3B,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.986,2.62E-01,NA,NA,NA,0.00917033
CACNA1C,Brain Prefrontal cortex,ALZ,Weighted median,3,1.014,2.66E-01,0.512824793,0.773207455,0.818281376,0.01905474
BTBD9,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.035,2.68E-01,NA,NA,NA,0.011491171
SLIT3,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.971,2.68E-01,NA,NA,NA,0.009360062
AGAP1,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.022,2.77E-01,NA,NA,NA,0.009189439
ACTN2,Brain Prefrontal cortex,ALZ,Inverse variance weighted,2,1.013,2.78E-01,NA,0.240878237,NA,0.006852435
MMP11,Brain Prefrontal cortex,ALZ,Wald ratio,1,1.025,2.80E-01,NA,NA,NA,0.008549774
DOCK8,Brain Prefrontal cortex,ALZ,Wald ratio,1,0.969,2.80E-01,NA,NA,NA,0.008932009
