Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
CD36,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.514838429,NA,NA,NA
ZDHHC20-IT1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.000224633,NA,NA,NA
GAPDHP28,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.122178948,NA,NA,NA
CHMP7,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.261192672,NA,NA,NA
LINC01104,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.804970525,NA,NA,NA
TPO,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.534457569,NA,NA,NA
PNPT1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.12E-02,0.006007664,NA,NA,NA
PDHX,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.13E-02,0.317688355,NA,0.760375786,NA
CREB5,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.13E-02,0.943307047,NA,0.838993183,NA
FAT3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.14E-02,0.972488065,NA,NA,NA
OR4D5,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.14E-02,0.030592934,NA,NA,NA
VCAN,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.14E-02,0.551042569,NA,NA,NA
LINC00698,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.14E-02,0.472048213,NA,NA,NA
EVA1C,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.14E-02,0.800580568,NA,NA,NA
CDK14,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,20.086,1.14E-02,0.598533641,0.719583943,0.868417252,0.762439222
MIR3681HG,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.15E-02,0.980094146,NA,0.262989952,NA
DBIP1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.483113027,NA,NA,NA
PRRC2C,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.04187535,NA,NA,NA
AOAH,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.322133853,NA,NA,NA
GALC,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.991035642,NA,NA,NA
MIR548XHG,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.123509367,NA,NA,NA
SLC39A8,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.15E-02,0.505995868,NA,0.452207249,NA
RPSAP74,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.15E-02,0.571168092,NA,NA,NA
NRG3,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.16E-02,0.037165486,NA,0.337905921,NA
FOXF2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.296250053,NA,NA,NA
CACUL1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.199959806,NA,NA,NA
INADL,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.143975695,NA,NA,NA
C10orf35,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.806887896,NA,NA,NA
TACC2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.209122138,NA,NA,NA
CPS1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.026063689,NA,NA,NA
ROR2,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.16E-02,0.007434062,NA,0.677404977,NA
RHBDD1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.577496748,NA,NA,NA
CNTN3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.16E-02,0.406585937,NA,NA,NA
CTNNA3,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.17E-02,0.680065078,NA,0.561874998,NA
CCSER1,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,20.086,1.17E-02,0.583727881,0.691726167,0.924263567,0.989104637
UGT2B7,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.17E-02,0.177501887,NA,NA,NA
MTCO1P43,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.17E-02,0.648108411,NA,NA,NA
RIN2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.17E-02,0.112566022,NA,NA,NA
MIER2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.17E-02,0.919416203,NA,NA,NA
RN7SKP122,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.18E-02,0.695584917,NA,NA,NA
SMYD1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.18E-02,0.609107557,NA,NA,NA
FAM174B,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.18E-02,0.345849663,NA,NA,NA
NRCAM,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.19E-02,0.001676239,NA,NA,NA
KRT18P17,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.19E-02,0.155872954,NA,NA,NA
CD14,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.19E-02,0.161575483,NA,NA,NA
OSBPL1A,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.19E-02,0.53382822,NA,0.252680689,NA
LINC01260,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.19E-02,0.747915357,NA,NA,NA
CSN3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.19E-02,0.044321237,NA,NA,NA
FAM155A,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.379220753,NA,NA,NA
LCP1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.780447879,NA,NA,NA
ABCC9,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.306488964,NA,NA,NA
SDCBP,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.956647218,NA,NA,NA
HSF2BP,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.019615578,NA,NA,NA
CRYL1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.372241012,NA,NA,NA
GLI3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.14278202,NA,NA,NA
MIR548AE1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.332961716,NA,NA,NA
PCA3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.822372405,NA,NA,NA
JAKMIP3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.844744424,NA,NA,NA
CIZ1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.002512493,NA,NA,NA
UGGT1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.167737688,NA,NA,NA
MYO16,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.20E-02,0.163760157,NA,0.552108543,NA
TCP11L1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.20E-02,0.649601362,NA,NA,NA
DLG2,Stem-cell-iPSC,SCZ,sQTL,Weighted mode,54.598,1.21E-02,0.592609965,0.004502165,0.003761301,0.5567883
C4orf51,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.290180663,NA,NA,NA
DDX10,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.018477296,NA,NA,NA
SLC30A10,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.804970525,NA,NA,NA
OR1M4P,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.24835456,NA,NA,NA
TMEM108,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.000564521,NA,NA,NA
STXBP6,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.21E-02,0.183024959,NA,0.445593865,NA
LINC01483,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.21E-02,0.505222388,NA,NA,NA
YEATS4,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.22E-02,0.704848001,NA,NA,NA
MIR1275,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.22E-02,0.006865278,NA,NA,NA
OPN3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.22E-02,0.14278202,NA,NA,NA
PDE3A,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.22E-02,0.65415438,NA,NA,NA
WWOX,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.22E-02,0.602634154,NA,0.226267535,NA
MAEL,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.22E-02,0.586289688,NA,NA,NA
MIR5702,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.369988564,NA,NA,NA
SEPT2P1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.004401524,NA,NA,NA
SRPRB,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.040787604,NA,NA,NA
PRNP,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.06220549,NA,NA,NA
RPL21P47,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.055328867,NA,NA,NA
MRO,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.300943629,NA,NA,NA
POLE4,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.713629711,NA,NA,NA
ICE2P2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.256500817,NA,NA,NA
SYNE3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.23E-02,0.954181237,NA,NA,NA
PRSS2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.829218299,NA,NA,NA
LINC00929,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.099236166,NA,NA,NA
FHL5,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.507188851,NA,NA,NA
TACC3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.147325605,NA,NA,NA
PDZD2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.17409529,NA,NA,NA
ZNF619P1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.010381895,NA,NA,NA
TRIB2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.018805648,NA,NA,NA
DDC,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.003512811,NA,NA,NA
SDHB,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.036377432,NA,NA,NA
TBC1D1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.096417113,NA,NA,NA
POM121L13P,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.945624611,NA,NA,NA
TPT1-AS1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.492497143,NA,NA,NA
PRSS37,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.254584716,NA,NA,NA
DNMBP,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.029269243,NA,NA,NA
LINC01448,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.24E-02,0.985267078,NA,0.812448306,NA
AK9,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.014098952,NA,NA,NA
MYO1C,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.24E-02,0.089998729,NA,NA,NA
FSTL4,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.032683843,NA,NA,NA
RUNX3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.543681029,NA,NA,NA
TENM4,Stem-cell-iPSC,SCZ,sQTL,Weighted median,20.086,1.25E-02,0.495571653,0.098647962,0.033059324,0.435877742
PPM1H,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.935893977,NA,NA,NA
CHST9,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.094797953,NA,NA,NA
MIR4500HG,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.227266958,NA,NA,NA
PUM3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.25E-02,0.441283484,NA,NA,NA
SMYD3,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.25E-02,0.272907602,NA,0.286690086,NA
BTBD11,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.931421955,NA,NA,NA
SCARA5,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.26E-02,0.301837368,NA,0.930993328,NA
COL26A1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.218305828,NA,NA,NA
AOX1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.66496749,NA,NA,NA
ZNRF3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,1.91E-06,NA,NA,NA
PREX2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.809064461,NA,NA,NA
CNN3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.446276315,NA,NA,NA
EGFLAM,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.328975688,NA,NA,NA
PSD3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.002604069,NA,NA,NA
DOCK1,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.26E-02,0.338987356,NA,0.60037556,NA
KRT19,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.26E-02,0.669633026,NA,NA,NA
TTK,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.927593706,NA,NA,NA
PRKCA,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.020890052,NA,NA,NA
TRAM1L1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.004212717,NA,NA,NA
RNU4-43P,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.290915931,NA,NA,NA
LINC00540,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,20.086,1.27E-02,0.912375636,0.616369941,0.525825813,0.494591567
RPL26P3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.030943479,NA,NA,NA
LPAR3,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.49801418,NA,NA,NA
ICA1L,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.085878675,NA,NA,NA
VIT,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.27E-02,0.263758568,NA,NA,NA
NEDD4L,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.27E-02,0.114517865,NA,0.36493129,NA
HMGB3P16,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.609363801,NA,NA,NA
TENM2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.201947674,NA,NA,NA
FLT4,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.364229319,NA,NA,NA
PPP3CC,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.001042076,NA,NA,NA
RPS4XP7,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.08626829,NA,NA,NA
LINC00376,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.573163141,NA,NA,NA
NHLRC2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,1,NA,NA,NA
EEF1A1P27,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.535150447,NA,NA,NA
WAC,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.387525119,NA,NA,NA
SCHIP1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.704848001,NA,NA,NA
WRN,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.339336804,NA,NA,NA
ADAMTS12,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.852291447,NA,NA,NA
RPL4P5,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.004689842,NA,NA,NA
HMGA1P7,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.091063081,NA,NA,NA
TPP2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.009834522,NA,NA,NA
MGST2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.130662664,NA,NA,NA
KCNK2,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.28E-02,0.147590083,NA,NA,NA
QRSL1P1,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.29E-02,0.69380882,NA,NA,NA
SLC12A8,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.29E-02,0.127829374,NA,NA,NA
KLHL23,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.29E-02,0.065713637,NA,NA,NA
STK10,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.29E-02,0.18253611,NA,NA,NA
CEP112,Stem-cell-iPSC,SCZ,sQTL,Wald ratio,2.718,1.29E-02,0.560585063,NA,NA,NA
ANGPT1,Stem-cell-iPSC,SCZ,sQTL,Inverse variance weighted,7.389,1.29E-02,0.962600211,NA,0.972948279,NA
