Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
FKBP2,Lymphocyte,SCZ,Wald ratio,1,1.029,3.60E-03,NA,NA,NA,0.203826657
THEM6,Lymphocyte,SCZ,Wald ratio,1,0.954,4.17E-03,NA,NA,NA,0.009407239
MIR550A2,Lymphocyte,SCZ,Wald ratio,1,0.982,4.80E-03,NA,NA,NA,0.234012484
WDR18,Lymphocyte,SCZ,Wald ratio,1,0.951,5.61E-03,NA,NA,NA,0.172823464
PTPN14,Lymphocyte,SCZ,Wald ratio,1,1.034,5.76E-03,NA,NA,NA,0.001380072
DUSP16,Lymphocyte,SCZ,Wald ratio,1,1.042,6.50E-03,NA,NA,NA,0.162528253
LINC00243,Lymphocyte,SCZ,Wald ratio,1,1.057,6.66E-03,NA,NA,NA,0.047518266
CLASP1,Lymphocyte,SCZ,Wald ratio,1,1.026,7.65E-03,NA,NA,NA,0.002148952
TBXAS1,Lymphocyte,SCZ,Wald ratio,1,0.974,8.19E-03,NA,NA,NA,0.010017779
TSHZ1,Lymphocyte,SCZ,Wald ratio,1,0.984,8.95E-03,NA,NA,NA,0.117386388
GFOD1,Lymphocyte,SCZ,Wald ratio,1,0.956,9.00E-03,NA,NA,NA,0.100146617
RP5-1031D4.2,Lymphocyte,SCZ,Wald ratio,1,0.969,9.09E-03,NA,NA,NA,0.000296285
FMNL2,Lymphocyte,SCZ,Wald ratio,1,1.028,9.91E-03,NA,NA,NA,0.011104246
CTTNBP2NL,Lymphocyte,SCZ,Wald ratio,1,1.019,1.03E-02,NA,NA,NA,0.013593613
TMTC4,Lymphocyte,SCZ,Wald ratio,1,0.968,1.13E-02,NA,NA,NA,0.103226434
UCK2,Lymphocyte,SCZ,Wald ratio,1,0.976,1.16E-02,NA,NA,NA,0.095282354
ANKH,Lymphocyte,SCZ,Wald ratio,1,1.013,1.26E-02,NA,NA,NA,0.002044058
C1orf100,Lymphocyte,SCZ,Wald ratio,1,0.987,1.36E-02,NA,NA,NA,0.086500127
PLA2G6,Lymphocyte,SCZ,Wald ratio,1,0.932,1.37E-02,NA,NA,NA,0.060907132
OSTF1,Lymphocyte,SCZ,Wald ratio,1,0.967,1.38E-02,NA,NA,NA,0.019346669
AGPAT3,Lymphocyte,SCZ,Wald ratio,1,0.958,1.39E-02,NA,NA,NA,0.022967526
DSCR9,Lymphocyte,SCZ,Wald ratio,1,0.937,1.42E-02,NA,NA,NA,0.072223472
GPR133,Lymphocyte,SCZ,Wald ratio,1,1.028,1.47E-02,NA,NA,NA,0.081387875
USP48,Lymphocyte,SCZ,Wald ratio,1,0.957,1.48E-02,NA,NA,NA,0.088365263
MRPL28,Lymphocyte,SCZ,Wald ratio,1,0.962,1.57E-02,NA,NA,NA,0.066487304
KCNN3,Lymphocyte,SCZ,Wald ratio,1,1.028,1.59E-02,NA,NA,NA,0.004643441
ANKRD33B,Lymphocyte,SCZ,Wald ratio,1,0.944,1.68E-02,NA,NA,NA,0.07013632
STIL,Lymphocyte,SCZ,Wald ratio,1,1.034,1.75E-02,NA,NA,NA,0.005589625
NOX3,Lymphocyte,SCZ,Wald ratio,1,0.962,1.80E-02,NA,NA,NA,0.015399951
SPATA20,Lymphocyte,SCZ,Wald ratio,1,0.97,1.85E-02,NA,NA,NA,0.007282312
PROSER2,Lymphocyte,SCZ,Wald ratio,1,0.983,1.86E-02,NA,NA,NA,5.64E-05
HSPA4,Lymphocyte,SCZ,Wald ratio,1,1.028,1.89E-02,NA,NA,NA,0.046184089
DNM3,Lymphocyte,SCZ,Wald ratio,1,1.044,2.02E-02,NA,NA,NA,2.28E-05
TCEB1P28,Lymphocyte,SCZ,Wald ratio,1,1.044,2.03E-02,NA,NA,NA,0.011938099
KIFAP3,Lymphocyte,SCZ,Wald ratio,1,1.035,2.10E-02,NA,NA,NA,0.002434328
LINC00940,Lymphocyte,SCZ,Wald ratio,1,0.968,2.14E-02,NA,NA,NA,0.004868259
FAM92B,Lymphocyte,SCZ,Wald ratio,1,1.022,2.25E-02,NA,NA,NA,0.002408964
TRIM47,Lymphocyte,SCZ,Wald ratio,1,1.017,2.43E-02,NA,NA,NA,0.059806559
MKRN2,Lymphocyte,SCZ,Wald ratio,1,0.97,2.56E-02,NA,NA,NA,0.009535307
TRAK1,Lymphocyte,SCZ,Wald ratio,1,0.989,2.82E-02,NA,NA,NA,5.60E-05
RP11-473I1.6,Lymphocyte,SCZ,Wald ratio,1,1.03,2.89E-02,NA,NA,NA,7.31E-05
VPS13C,Lymphocyte,SCZ,Wald ratio,1,1.031,2.90E-02,NA,NA,NA,0.044773752
TNFAIP8,Lymphocyte,SCZ,Wald ratio,1,0.968,3.13E-02,NA,NA,NA,0.049749816
PPP4R2,Lymphocyte,SCZ,Wald ratio,1,1.037,3.18E-02,NA,NA,NA,0.040435477
PRKCE,Lymphocyte,SCZ,Wald ratio,1,1.034,3.25E-02,NA,NA,NA,0.009583249
DMXL2,Lymphocyte,SCZ,Wald ratio,1,0.983,3.34E-02,NA,NA,NA,0.012564808
PIEZO1,Lymphocyte,SCZ,Wald ratio,1,1.03,3.42E-02,NA,NA,NA,1.53E-05
CLTCL1,Lymphocyte,SCZ,Wald ratio,1,0.973,3.44E-02,NA,NA,NA,0.000593101
LL22NC03-30E12.13,Lymphocyte,SCZ,Wald ratio,1,1.024,3.46E-02,NA,NA,NA,0.039216209
CCS,Lymphocyte,SCZ,Wald ratio,1,1.01,3.53E-02,NA,NA,NA,4.80E-05
RP11-542M13.2,Lymphocyte,SCZ,Wald ratio,1,1.02,3.54E-02,NA,NA,NA,0.031997494
RP5-940F7.2,Lymphocyte,SCZ,Wald ratio,1,0.983,3.75E-02,NA,NA,NA,0.039550619
BHLHE23,Lymphocyte,SCZ,Wald ratio,1,1.022,3.88E-02,NA,NA,NA,0.00013139
ZHX2,Lymphocyte,SCZ,Wald ratio,1,0.964,4.07E-02,NA,NA,NA,0.004871869
NCK2,Lymphocyte,SCZ,Wald ratio,1,0.965,4.09E-02,NA,NA,NA,0.026339385
KIAA1432,Lymphocyte,SCZ,Wald ratio,1,1.018,4.19E-02,NA,NA,NA,0.032711101
ZMIZ2,Lymphocyte,SCZ,Wald ratio,1,0.979,4.20E-02,NA,NA,NA,0.033090498
EXOSC9,Lymphocyte,SCZ,Wald ratio,1,1.031,4.32E-02,NA,NA,NA,0.003826009
AC079630.2,Lymphocyte,SCZ,Wald ratio,1,0.979,4.44E-02,NA,NA,NA,0.034049596
RP11-179A10.1,Lymphocyte,SCZ,Wald ratio,1,0.983,4.44E-02,NA,NA,NA,0.007487181
IKZF1,Lymphocyte,SCZ,Wald ratio,1,0.973,4.55E-02,NA,NA,NA,0.001675979
MTFR1,Lymphocyte,SCZ,Wald ratio,1,0.962,4.64E-02,NA,NA,NA,0.032744246
ICA1,Lymphocyte,SCZ,Wald ratio,1,0.979,4.64E-02,NA,NA,NA,0.039871098
CACNA1E,Lymphocyte,SCZ,Wald ratio,1,0.99,4.68E-02,NA,NA,NA,0.030635163
ZNF767,Lymphocyte,SCZ,Wald ratio,1,0.969,4.77E-02,NA,NA,NA,0.033322737
HOXB2,Lymphocyte,SCZ,Wald ratio,1,1.015,4.92E-02,NA,NA,NA,0.000512967
ZPBP2,Lymphocyte,SCZ,Wald ratio,1,0.977,4.94E-02,NA,NA,NA,0.025874069
ARHGEF19,Lymphocyte,SCZ,Wald ratio,1,1.028,5.00E-02,NA,NA,NA,0.025678457
INSIG2,Lymphocyte,SCZ,Wald ratio,1,0.976,5.01E-02,NA,NA,NA,0.002354755
TAF1D,Lymphocyte,SCZ,Wald ratio,1,1.015,5.06E-02,NA,NA,NA,0.028895775
SYNGR1,Lymphocyte,SCZ,Wald ratio,1,1.017,5.22E-02,NA,NA,NA,0.024546555
RPL21P2,Lymphocyte,SCZ,Wald ratio,1,1.026,5.22E-02,NA,NA,NA,0.008776644
CAPZB,Lymphocyte,SCZ,Wald ratio,1,0.978,5.27E-02,NA,NA,NA,0.007674142
CLC,Lymphocyte,SCZ,Wald ratio,1,1.022,5.32E-02,NA,NA,NA,0.000535221
AL162853.1,Lymphocyte,SCZ,Wald ratio,1,1.017,5.46E-02,NA,NA,NA,0.000193413
NUP205,Lymphocyte,SCZ,Wald ratio,1,1.016,5.48E-02,NA,NA,NA,9.95E-06
TIFA,Lymphocyte,SCZ,Wald ratio,1,1.02,5.89E-02,NA,NA,NA,0.028491411
RALB,Lymphocyte,SCZ,Wald ratio,1,1.014,5.96E-02,NA,NA,NA,0.01194508
ATF7IP,Lymphocyte,SCZ,Wald ratio,1,1.037,6.12E-02,NA,NA,NA,0.022751559
PTK7,Lymphocyte,SCZ,Wald ratio,1,1.019,6.20E-02,NA,NA,NA,7.12E-06
TMPRSS9,Lymphocyte,SCZ,Wald ratio,1,0.988,6.29E-02,NA,NA,NA,0.000196868
TRIM14,Lymphocyte,SCZ,Wald ratio,1,1.019,6.40E-02,NA,NA,NA,0.027138899
AC079610.1,Lymphocyte,SCZ,Wald ratio,1,1.009,6.57E-02,NA,NA,NA,0.023286591
PARVB,Lymphocyte,SCZ,Wald ratio,1,1.022,6.76E-02,NA,NA,NA,0.000254527
KNTC1,Lymphocyte,SCZ,Wald ratio,1,1.014,6.84E-02,NA,NA,NA,0.004574389
C1orf228,Lymphocyte,SCZ,Wald ratio,1,1.02,7.19E-02,NA,NA,NA,0.011065923
RRP12,Lymphocyte,SCZ,Wald ratio,1,0.971,7.28E-02,NA,NA,NA,0.02154262
RP11-387D10.2,Lymphocyte,SCZ,Wald ratio,1,1.031,7.35E-02,NA,NA,NA,0.003698195
GPHN,Lymphocyte,SCZ,Wald ratio,1,1.015,7.47E-02,NA,NA,NA,5.98E-06
MEF2A,Lymphocyte,SCZ,Wald ratio,1,1.026,7.50E-02,NA,NA,NA,0.004295983
INTS8,Lymphocyte,SCZ,Wald ratio,1,0.961,7.59E-02,NA,NA,NA,0.010923422
RP11-138I18.2,Lymphocyte,SCZ,Wald ratio,1,1.018,7.64E-02,NA,NA,NA,8.14E-06
DTX3L,Lymphocyte,SCZ,Wald ratio,1,0.972,7.89E-02,NA,NA,NA,0.024289553
B4GALT1,Lymphocyte,SCZ,Wald ratio,1,1.021,7.97E-02,NA,NA,NA,0.021041667
MYCBPAP,Lymphocyte,SCZ,Wald ratio,1,1.019,8.05E-02,NA,NA,NA,0.010347323
FTOP1,Lymphocyte,SCZ,Wald ratio,1,1.02,8.06E-02,NA,NA,NA,0.022169986
SGSM2,Lymphocyte,SCZ,Wald ratio,1,0.974,8.22E-02,NA,NA,NA,0.004452741
INPP1,Lymphocyte,SCZ,Wald ratio,1,0.972,8.54E-02,NA,NA,NA,0.019923375
CAMK1D,Lymphocyte,SCZ,Wald ratio,1,1.021,8.62E-02,NA,NA,NA,0.007759856
KLK1,Lymphocyte,SCZ,Wald ratio,1,0.964,8.80E-02,NA,NA,NA,3.75E-06
SMG1,Lymphocyte,SCZ,Wald ratio,1,0.985,8.82E-02,NA,NA,NA,0.004040883
LPIN2,Lymphocyte,SCZ,Wald ratio,1,1.019,8.83E-02,NA,NA,NA,0.016965513
PTPRA,Lymphocyte,SCZ,Wald ratio,1,1.013,9.34E-02,NA,NA,NA,0.017256314
JADE2,Lymphocyte,SCZ,Wald ratio,1,1.015,9.70E-02,NA,NA,NA,0.001516791
FAM193A,Lymphocyte,SCZ,Wald ratio,1,1.02,9.70E-02,NA,NA,NA,0.011670506
DST,Lymphocyte,SCZ,Wald ratio,1,0.977,9.73E-02,NA,NA,NA,2.90E-06
SAMSN1,Lymphocyte,SCZ,Wald ratio,1,0.988,9.93E-02,NA,NA,NA,0.017318958
PSMC3,Lymphocyte,SCZ,Wald ratio,1,1.016,1.01E-01,NA,NA,NA,0.000734099
TPD52,Lymphocyte,SCZ,Wald ratio,1,1.012,1.01E-01,NA,NA,NA,0.016163378
SAA1,Lymphocyte,SCZ,Wald ratio,1,0.978,1.02E-01,NA,NA,NA,4.71E-06
RASSF2,Lymphocyte,SCZ,Wald ratio,1,1.018,1.02E-01,NA,NA,NA,0.016437332
MAP3K2,Lymphocyte,SCZ,Wald ratio,1,0.981,1.02E-01,NA,NA,NA,0.000803854
SLC23A2,Lymphocyte,SCZ,Wald ratio,1,1.013,1.03E-01,NA,NA,NA,0.000488715
C15orf53,Lymphocyte,SCZ,Wald ratio,1,0.97,1.04E-01,NA,NA,NA,0.014442349
RP11-753N8.1,Lymphocyte,SCZ,Wald ratio,1,0.987,1.05E-01,NA,NA,NA,0.001397317
SP100,Lymphocyte,SCZ,Wald ratio,1,0.979,1.05E-01,NA,NA,NA,0.016719822
BRF1,Lymphocyte,SCZ,Wald ratio,1,1.02,1.07E-01,NA,NA,NA,0.01786633
EMR2,Lymphocyte,SCZ,Wald ratio,1,1.025,1.08E-01,NA,NA,NA,0.005444008
APBB1IP,Lymphocyte,SCZ,Wald ratio,1,0.982,1.08E-01,NA,NA,NA,0.017290891
PTGIR,Lymphocyte,SCZ,Wald ratio,1,1.031,1.11E-01,NA,NA,NA,0.015584582
RP11-329N22.1,Lymphocyte,SCZ,Wald ratio,1,0.977,1.13E-01,NA,NA,NA,0.004296505
GRAMD4,Lymphocyte,SCZ,Wald ratio,1,0.972,1.13E-01,NA,NA,NA,0.005148729
RAPGEF5,Lymphocyte,SCZ,Wald ratio,1,0.985,1.14E-01,NA,NA,NA,2.20E-05
CTD-3088G3.8,Lymphocyte,SCZ,Wald ratio,1,0.985,1.16E-01,NA,NA,NA,1.36E-05
PYGB,Lymphocyte,SCZ,Wald ratio,1,0.976,1.18E-01,NA,NA,NA,0.004842072
KALRN,Lymphocyte,SCZ,Wald ratio,1,0.985,1.22E-01,NA,NA,NA,0.012933524
CTA-217C2.1,Lymphocyte,SCZ,Wald ratio,1,1.019,1.23E-01,NA,NA,NA,0.002060458
COTL1,Lymphocyte,SCZ,Wald ratio,1,1.026,1.23E-01,NA,NA,NA,0.000112946
ANKRD12,Lymphocyte,SCZ,Wald ratio,1,1.022,1.24E-01,NA,NA,NA,0.011659524
GLCCI1,Lymphocyte,SCZ,Wald ratio,1,1.034,1.26E-01,NA,NA,NA,0.004884749
NDUFA12,Lymphocyte,SCZ,Wald ratio,1,0.974,1.27E-01,NA,NA,NA,0.0143262
PLXNC1,Lymphocyte,SCZ,Wald ratio,1,0.968,1.27E-01,NA,NA,NA,4.38E-06
HECW2,Lymphocyte,SCZ,Wald ratio,1,0.979,1.27E-01,NA,NA,NA,0.004263929
CTA-126B4.7,Lymphocyte,SCZ,Wald ratio,1,1.014,1.29E-01,NA,NA,NA,0.015854448
AGMAT,Lymphocyte,SCZ,Wald ratio,1,1.026,1.29E-01,NA,NA,NA,0.013513775
RP11-861A13.4,Lymphocyte,SCZ,Wald ratio,1,0.973,1.30E-01,NA,NA,NA,0.000470302
LINC00607,Lymphocyte,SCZ,Wald ratio,1,0.992,1.31E-01,NA,NA,NA,3.40E-05
VAT1L,Lymphocyte,SCZ,Wald ratio,1,0.988,1.32E-01,NA,NA,NA,0.013740665
RP11-642P15.1,Lymphocyte,SCZ,Wald ratio,1,1.029,1.33E-01,NA,NA,NA,0.013931948
NEDD9,Lymphocyte,SCZ,Wald ratio,1,0.987,1.34E-01,NA,NA,NA,0.00248074
FAM3C,Lymphocyte,SCZ,Wald ratio,1,1.016,1.35E-01,NA,NA,NA,0.000361075
PIGL,Lymphocyte,SCZ,Wald ratio,1,1.014,1.35E-01,NA,NA,NA,0.002795244
MACROD2,Lymphocyte,SCZ,Wald ratio,1,1.015,1.37E-01,NA,NA,NA,0.013404605
MNT,Lymphocyte,SCZ,Wald ratio,1,0.974,1.38E-01,NA,NA,NA,0.012121677
RPA3-AS1,Lymphocyte,SCZ,Wald ratio,1,0.988,1.38E-01,NA,NA,NA,0.005039854
ANTXRLP1,Lymphocyte,SCZ,Wald ratio,1,1.012,1.39E-01,NA,NA,NA,0.01407702
ENPP7,Lymphocyte,SCZ,Wald ratio,1,0.993,1.40E-01,NA,NA,NA,0.013186265
LINC00423,Lymphocyte,SCZ,Wald ratio,1,1.036,1.40E-01,NA,NA,NA,0.020244139
AMZ1,Lymphocyte,SCZ,Wald ratio,1,1.021,1.41E-01,NA,NA,NA,0.000104836
MCOLN2,Lymphocyte,SCZ,Wald ratio,1,1.016,1.44E-01,NA,NA,NA,0.012762589
AP001347.6,Lymphocyte,SCZ,Inverse variance weighted,2,0.988,1.44E-01,NA,0.734806397,NA,0.011186579
CCDC36,Lymphocyte,SCZ,Wald ratio,1,1.013,1.45E-01,NA,NA,NA,0.010803837
CREB3L2,Lymphocyte,SCZ,Wald ratio,1,1.021,1.45E-01,NA,NA,NA,0.00199586
ZDHHC14,Lymphocyte,SCZ,Wald ratio,1,1.02,1.46E-01,NA,NA,NA,0.011199997
ACCS,Lymphocyte,SCZ,Wald ratio,1,0.98,1.50E-01,NA,NA,NA,0.014388489
CASS4,Lymphocyte,SCZ,Wald ratio,1,1.016,1.52E-01,NA,NA,NA,0.014245338
AC006534.1,Lymphocyte,SCZ,Wald ratio,1,1.011,1.52E-01,NA,NA,NA,2.35E-06
