Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
LRRTM4,Stem-cell-iPSC,SCZ,Wald ratio,1,1.035,6.94E-03,NA,NA,NA,0.000865144
TIMELESS,Stem-cell-iPSC,SCZ,Wald ratio,1,1.076,7.23E-03,NA,NA,NA,0.007400473
ZNF738,Stem-cell-iPSC,SCZ,Wald ratio,1,1.029,7.51E-03,NA,NA,NA,0.151228631
MGST3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.059,9.15E-03,NA,NA,NA,0.053198503
CFL2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.946,9.68E-03,NA,NA,NA,0.143185972
GSS,Stem-cell-iPSC,SCZ,Wald ratio,1,0.962,1.34E-02,NA,NA,NA,0.085752039
CARS2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.971,1.54E-02,NA,NA,NA,0.132910166
BRD3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.046,1.59E-02,NA,NA,NA,0.010510178
AIMP2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.019,1.60E-02,NA,NA,NA,0.082926784
SLC1A5,Stem-cell-iPSC,SCZ,Wald ratio,1,0.936,1.62E-02,NA,NA,NA,0.021680556
GALNT2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.945,1.80E-02,NA,NA,NA,0.004387023
VWA5A,Stem-cell-iPSC,SCZ,Wald ratio,1,1.043,1.94E-02,NA,NA,NA,0.062681292
CBWD1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.975,2.02E-02,NA,NA,NA,0.062166048
ALDH7A1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.96,2.16E-02,NA,NA,NA,0.046842254
OXNAD1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.041,2.35E-02,NA,NA,NA,0.019688201
HSPBAP1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.042,2.43E-02,NA,NA,NA,0.039224728
ACTN3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.02,2.43E-02,NA,NA,NA,0.051835898
SCRN2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.966,3.16E-02,NA,NA,NA,0.041284134
SMC2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.973,3.45E-02,NA,NA,NA,0.038914689
ATIC,Stem-cell-iPSC,SCZ,Wald ratio,1,0.973,3.53E-02,NA,NA,NA,0.0414891
MCOLN2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.974,3.63E-02,NA,NA,NA,0.000119059
CBS,Stem-cell-iPSC,SCZ,Wald ratio,1,1.031,3.72E-02,NA,NA,NA,0.044479575
ARHGEF16,Stem-cell-iPSC,SCZ,Wald ratio,1,1.045,3.80E-02,NA,NA,NA,0.000133271
UBA6,Stem-cell-iPSC,SCZ,Wald ratio,1,1.066,3.89E-02,NA,NA,NA,0.042496908
QDPR,Stem-cell-iPSC,SCZ,Wald ratio,1,0.976,3.94E-02,NA,NA,NA,0.040154934
FAHD1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.029,4.19E-02,NA,NA,NA,0.043482388
METTL18,Stem-cell-iPSC,SCZ,Wald ratio,1,0.973,4.77E-02,NA,NA,NA,0.046570964
TARS,Stem-cell-iPSC,SCZ,Wald ratio,1,1.056,5.19E-02,NA,NA,NA,0.002933836
PAAF1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.97,5.28E-02,NA,NA,NA,0.04836821
GPX4,Stem-cell-iPSC,SCZ,Wald ratio,1,0.972,5.49E-02,NA,NA,NA,0.022712445
ITPA,Stem-cell-iPSC,SCZ,Wald ratio,1,1.023,5.59E-02,NA,NA,NA,0.033989477
C11orf54,Stem-cell-iPSC,SCZ,Wald ratio,1,1.025,5.61E-02,NA,NA,NA,0.026742924
FDPS,Stem-cell-iPSC,SCZ,Wald ratio,1,1.032,5.88E-02,NA,NA,NA,0.026431885
DDX55,Stem-cell-iPSC,SCZ,Wald ratio,1,0.967,5.94E-02,NA,NA,NA,0.026981083
NUDT19,Stem-cell-iPSC,SCZ,Wald ratio,1,1.032,6.00E-02,NA,NA,NA,0.004598247
FBXL18,Stem-cell-iPSC,SCZ,Wald ratio,1,1.04,6.10E-02,NA,NA,NA,0.010523327
GFM2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.962,6.16E-02,NA,NA,NA,0.00100115
NNT,Stem-cell-iPSC,SCZ,Wald ratio,1,0.959,6.32E-02,NA,NA,NA,0.041095738
CKAP4,Stem-cell-iPSC,SCZ,Wald ratio,1,0.951,6.33E-02,NA,NA,NA,0.001716452
PGM2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.957,6.37E-02,NA,NA,NA,0.025912098
FAM160A1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.034,6.42E-02,NA,NA,NA,0.020962817
CALB1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.039,6.49E-02,NA,NA,NA,0.019989505
NT5DC3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.03,6.87E-02,NA,NA,NA,0.00114876
VPS4B,Stem-cell-iPSC,SCZ,Wald ratio,1,0.955,6.93E-02,NA,NA,NA,0.017634613
NTS,Stem-cell-iPSC,SCZ,Wald ratio,1,1.02,7.12E-02,NA,NA,NA,0.021789026
PLEKHA7,Stem-cell-iPSC,SCZ,Wald ratio,1,0.97,7.19E-02,NA,NA,NA,0.015792921
THEM4,Stem-cell-iPSC,SCZ,Wald ratio,1,1.026,7.25E-02,NA,NA,NA,0.001763587
CTSV,Stem-cell-iPSC,SCZ,Wald ratio,1,1.044,7.53E-02,NA,NA,NA,0.00077488
MPI,Stem-cell-iPSC,SCZ,Wald ratio,1,1.037,8.27E-02,NA,NA,NA,0.019137045
ITSN2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.035,8.36E-02,NA,NA,NA,0.000570446
FAM101B,Stem-cell-iPSC,SCZ,Wald ratio,1,0.955,8.42E-02,NA,NA,NA,0.001859018
CHRAC1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.05,8.61E-02,NA,NA,NA,0.001022904
CAND1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.942,8.63E-02,NA,NA,NA,0.012686665
ARID3B,Stem-cell-iPSC,SCZ,Wald ratio,1,0.977,9.21E-02,NA,NA,NA,0.025564537
NUDT2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.028,9.24E-02,NA,NA,NA,0.02491758
C14orf159,Stem-cell-iPSC,SCZ,Wald ratio,1,1.013,1.02E-01,NA,NA,NA,0.017321647
VWDE,Stem-cell-iPSC,SCZ,Wald ratio,1,1.022,1.03E-01,NA,NA,NA,0.016159364
CTSH,Stem-cell-iPSC,SCZ,Wald ratio,1,1.023,1.06E-01,NA,NA,NA,0.026292107
ORMDL3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.028,1.10E-01,NA,NA,NA,0.00011943
SPTBN1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.965,1.11E-01,NA,NA,NA,0.014441544
MAVS,Stem-cell-iPSC,SCZ,Wald ratio,1,0.971,1.12E-01,NA,NA,NA,0.013108208
IVD,Stem-cell-iPSC,SCZ,Wald ratio,1,0.97,1.12E-01,NA,NA,NA,0.008871756
FARSB,Stem-cell-iPSC,SCZ,Wald ratio,1,0.975,1.16E-01,NA,NA,NA,0.015224387
CLIC4,Stem-cell-iPSC,SCZ,Wald ratio,1,1.044,1.19E-01,NA,NA,NA,0.00214441
CPS1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.026,1.26E-01,NA,NA,NA,0.010704087
RAB33B,Stem-cell-iPSC,SCZ,Wald ratio,1,1.025,1.30E-01,NA,NA,NA,0.015303417
ADA,Stem-cell-iPSC,SCZ,Wald ratio,1,0.969,1.34E-01,NA,NA,NA,0.013071799
RTFDC1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.04,1.36E-01,NA,NA,NA,0.004985966
TAF6,Stem-cell-iPSC,SCZ,Wald ratio,1,1.034,1.41E-01,NA,NA,NA,0.001348288
MSH6,Stem-cell-iPSC,SCZ,Wald ratio,1,0.988,1.47E-01,NA,NA,NA,1.89E-05
UMPS,Stem-cell-iPSC,SCZ,Wald ratio,1,0.954,1.55E-01,NA,NA,NA,0.003348917
SRR,Stem-cell-iPSC,SCZ,Wald ratio,1,1.022,1.55E-01,NA,NA,NA,0.011491519
TMEM143,Stem-cell-iPSC,SCZ,Wald ratio,1,0.972,1.60E-01,NA,NA,NA,0.000158213
ALPL,Stem-cell-iPSC,SCZ,Wald ratio,1,0.974,1.62E-01,NA,NA,NA,0.000449034
SYDE1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.026,1.63E-01,NA,NA,NA,0.000363138
WASL,Stem-cell-iPSC,SCZ,Wald ratio,1,1.025,1.66E-01,NA,NA,NA,0.011028674
C9orf89,Stem-cell-iPSC,SCZ,Wald ratio,1,1.028,1.68E-01,NA,NA,NA,0.007125636
C9orf64,Stem-cell-iPSC,SCZ,Wald ratio,1,0.981,1.70E-01,NA,NA,NA,0.002361029
ATG16L1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.978,1.70E-01,NA,NA,NA,0.007880525
LRPPRC,Stem-cell-iPSC,SCZ,Wald ratio,1,0.984,1.73E-01,NA,NA,NA,0.010998964
CHPF2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.977,1.75E-01,NA,NA,NA,0.003238131
SCCPDH,Stem-cell-iPSC,SCZ,Wald ratio,1,1.024,1.77E-01,NA,NA,NA,0.000727316
ASL,Stem-cell-iPSC,SCZ,Wald ratio,1,0.964,1.80E-01,NA,NA,NA,0.010585949
MTHFS,Stem-cell-iPSC,SCZ,Wald ratio,1,0.984,1.87E-01,NA,NA,NA,0.013237133
PDCD6IP,Stem-cell-iPSC,SCZ,Wald ratio,1,0.98,1.88E-01,NA,NA,NA,0.011486273
CHTF18,Stem-cell-iPSC,SCZ,Wald ratio,1,0.986,1.89E-01,NA,NA,NA,0.01267483
ATM,Stem-cell-iPSC,SCZ,Wald ratio,1,1.025,1.90E-01,NA,NA,NA,0.003176697
ERAP1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.986,1.95E-01,NA,NA,NA,0.011953075
THUMPD1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.975,2.00E-01,NA,NA,NA,0.013525594
C11orf57,Stem-cell-iPSC,SCZ,Wald ratio,1,0.966,2.06E-01,NA,NA,NA,9.81E-05
HDHD2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.033,2.08E-01,NA,NA,NA,0.000279545
MAK16,Stem-cell-iPSC,SCZ,Wald ratio,1,0.971,2.13E-01,NA,NA,NA,0.006288737
EPB41L4A,Stem-cell-iPSC,SCZ,Wald ratio,1,0.979,2.13E-01,NA,NA,NA,8.34E-05
PDP2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.973,2.16E-01,NA,NA,NA,4.43E-05
GEN1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.02,2.21E-01,NA,NA,NA,0.003393545
IMPA2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.044,2.23E-01,NA,NA,NA,0.000946083
DHRS4,Stem-cell-iPSC,SCZ,Wald ratio,1,0.987,2.24E-01,NA,NA,NA,0.015156957
CPT2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.982,2.30E-01,NA,NA,NA,0.010515775
CCBL2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.012,2.31E-01,NA,NA,NA,0.008716581
OXSR1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.972,2.31E-01,NA,NA,NA,0.003914361
NUDT7,Stem-cell-iPSC,SCZ,Wald ratio,1,1.018,2.32E-01,NA,NA,NA,0.000199198
CLN8,Stem-cell-iPSC,SCZ,Wald ratio,1,0.976,2.33E-01,NA,NA,NA,0.000831063
ZRANB3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,2.33E-01,NA,NA,NA,0.000255639
MLH1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.029,2.37E-01,NA,NA,NA,0.00034833
IAH1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.016,2.38E-01,NA,NA,NA,0.010331328
UQCR10,Stem-cell-iPSC,SCZ,Wald ratio,1,0.973,2.39E-01,NA,NA,NA,0.017389302
CPNE1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.011,2.45E-01,NA,NA,NA,0.013669103
SUCLA2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.019,2.49E-01,NA,NA,NA,0.010597529
PPAP2C,Stem-cell-iPSC,SCZ,Wald ratio,1,0.977,2.52E-01,NA,NA,NA,0.000511485
NMRAL1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.016,2.55E-01,NA,NA,NA,0.012890384
EARS2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.981,2.55E-01,NA,NA,NA,0.00208233
WRN,Stem-cell-iPSC,SCZ,Wald ratio,1,0.984,2.57E-01,NA,NA,NA,0.002523007
SPTLC1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.022,2.68E-01,NA,NA,NA,0.004475215
ACP6,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,2.70E-01,NA,NA,NA,0.000826913
IDO1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.029,2.71E-01,NA,NA,NA,0.000143734
KRI1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.018,2.74E-01,NA,NA,NA,0.00863758
DLG1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.981,2.75E-01,NA,NA,NA,0.00779358
CD59,Stem-cell-iPSC,SCZ,Wald ratio,1,1.013,2.81E-01,NA,NA,NA,0.008926812
EEFSEC,Stem-cell-iPSC,SCZ,Wald ratio,1,0.978,2.83E-01,NA,NA,NA,0.000727596
UCHL3,Stem-cell-iPSC,SCZ,Wald ratio,1,0.972,2.85E-01,NA,NA,NA,0.007369894
CECR5,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,2.90E-01,NA,NA,NA,0.001599727
KIAA1211,Stem-cell-iPSC,SCZ,Wald ratio,1,0.985,2.92E-01,NA,NA,NA,0.007959701
DCP1B,Stem-cell-iPSC,SCZ,Wald ratio,1,0.981,2.96E-01,NA,NA,NA,0.001647055
ATG3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.04,2.99E-01,NA,NA,NA,0.000196073
CTSC,Stem-cell-iPSC,SCZ,Wald ratio,1,1.025,3.02E-01,NA,NA,NA,0.002229083
QTRTD1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.023,3.03E-01,NA,NA,NA,0.000739959
DDX51,Stem-cell-iPSC,SCZ,Wald ratio,1,0.982,3.04E-01,NA,NA,NA,0.006573663
EPHX2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.013,3.05E-01,NA,NA,NA,0.009844743
ATP1B1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.022,3.12E-01,NA,NA,NA,0.003590372
ANK1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.019,3.12E-01,NA,NA,NA,0.000763553
GCDH,Stem-cell-iPSC,SCZ,Wald ratio,1,0.986,3.12E-01,NA,NA,NA,0.007169073
CHMP2B,Stem-cell-iPSC,SCZ,Wald ratio,1,0.974,3.12E-01,NA,NA,NA,0.001453189
CPVL,Stem-cell-iPSC,SCZ,Wald ratio,1,1.017,3.17E-01,NA,NA,NA,0.002232449
ABAT,Stem-cell-iPSC,SCZ,Wald ratio,1,1.024,3.17E-01,NA,NA,NA,0.001214577
SPATA20,Stem-cell-iPSC,SCZ,Wald ratio,1,1.013,3.21E-01,NA,NA,NA,0.011173512
RDH13,Stem-cell-iPSC,SCZ,Wald ratio,1,0.987,3.21E-01,NA,NA,NA,0.007550434
DHX38,Stem-cell-iPSC,SCZ,Wald ratio,1,1.02,3.21E-01,NA,NA,NA,0.000256469
WNK2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.978,3.25E-01,NA,NA,NA,0.010034416
CD3EAP,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,3.26E-01,NA,NA,NA,0.00585333
VWA8,Stem-cell-iPSC,SCZ,Wald ratio,1,0.991,3.28E-01,NA,NA,NA,0.007432489
EXOSC6,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,3.28E-01,NA,NA,NA,0.001198611
MCCC1,Stem-cell-iPSC,SCZ,Wald ratio,1,1.018,3.32E-01,NA,NA,NA,0.000464952
FAH,Stem-cell-iPSC,SCZ,Wald ratio,1,0.976,3.33E-01,NA,NA,NA,0.002059549
APOL2,Stem-cell-iPSC,SCZ,Wald ratio,1,0.982,3.37E-01,NA,NA,NA,0.000363752
IQCB1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.988,3.37E-01,NA,NA,NA,0.007927599
NUBPL,Stem-cell-iPSC,SCZ,Wald ratio,1,1.022,3.41E-01,NA,NA,NA,0.000279382
TTC27,Stem-cell-iPSC,SCZ,Wald ratio,1,1.019,3.43E-01,NA,NA,NA,0.004829604
MAP2K2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.032,3.46E-01,NA,NA,NA,0.00224525
FN3K,Stem-cell-iPSC,SCZ,Wald ratio,1,0.971,3.46E-01,NA,NA,NA,0.000900713
PEPD,Stem-cell-iPSC,SCZ,Wald ratio,1,0.978,3.55E-01,NA,NA,NA,0.006729717
PTAR1,Stem-cell-iPSC,SCZ,Wald ratio,1,0.975,3.56E-01,NA,NA,NA,0.000687226
SYF2,Stem-cell-iPSC,SCZ,Wald ratio,1,1.021,3.57E-01,NA,NA,NA,0.000200606
TRIM5,Stem-cell-iPSC,SCZ,Wald ratio,1,1.017,3.62E-01,NA,NA,NA,3.50E-05
NTPCR,Stem-cell-iPSC,SCZ,Wald ratio,1,0.988,3.65E-01,NA,NA,NA,0.00807226
IFITM3,Stem-cell-iPSC,SCZ,Wald ratio,1,1.012,3.72E-01,NA,NA,NA,0.006866839
