Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ZNF391,OPCs / COPs,SCZ,Wald ratio,1,0.895,7.48E-09,NA,NA,NA,0.92438537
ZNF391,Microglia,SCZ,Wald ratio,1,0.876,7.48E-09,NA,NA,NA,0.509869888
GNL3,Epen1_D52_ROT,SCZ,Wald ratio,1,1.13,1.13E-08,NA,NA,NA,0.999973734
PLCL1,DA_D30,SCZ,Wald ratio,1,1.174,1.30E-08,NA,NA,NA,0.999976677
CHRNA3,P_FPP_D11,SCZ,Wald ratio,1,0.916,2.42E-08,NA,NA,NA,0.999959158
CHRNA3,FPP_D11,SCZ,Wald ratio,1,0.92,2.42E-08,NA,NA,NA,0.999959158
ZNF536,Inhibitory neurons,SCZ,Wald ratio,1,1.572,2.58E-08,NA,NA,NA,0.080911314
NEK1,Epen1_D52_ROT,SCZ,Wald ratio,1,1.28,3.22E-08,NA,NA,NA,0.987815133
TPO,Pericytes,SCZ,Wald ratio,1,0.844,3.29E-08,NA,NA,NA,0.086875336
GLB1L2,Epen1_D52_ROT,SCZ,Wald ratio,1,0.907,4.04E-08,NA,NA,NA,0.999932884
ANKRD44,Oligodendrocytes,SCZ,Wald ratio,1,0.897,5.72E-08,NA,NA,NA,0.999799773
AC008667.1,Oligodendrocytes,SCZ,Wald ratio,1,1.181,9.06E-08,NA,NA,NA,0.975441761
SNX19,Oligodendrocytes,SCZ,Wald ratio,1,1.046,9.48E-08,NA,NA,NA,0.999872327
AP003486.1,Oligodendrocytes,SCZ,Wald ratio,1,1.127,9.48E-08,NA,NA,NA,0.433194794
SETD6,Sert_D52,SCZ,Wald ratio,1,0.891,1.17E-07,NA,NA,NA,0.999681
PTN,Sert_D52_ROT,SCZ,Wald ratio,1,1.097,1.32E-07,NA,NA,NA,0.999699249
KANSL1,OPCs / COPs,SCZ,Wald ratio,1,0.957,1.64E-07,NA,NA,NA,0.999788981
KANSL1,Microglia,SCZ,Wald ratio,1,0.946,1.64E-07,NA,NA,NA,0.99978817
TKT,Oligodendrocytes,SCZ,Wald ratio,1,1.187,1.66E-07,NA,NA,NA,0.994808864
YTHDF1,Endothelial cells,SCZ,Wald ratio,1,0.88,1.74E-07,NA,NA,NA,0.08259447
CCDC92,Sert_D30,SCZ,Wald ratio,1,0.781,1.94E-07,NA,NA,NA,0.999349505
LRRIQ3,Pericytes,SCZ,Wald ratio,1,1.165,3.86E-07,NA,NA,NA,0.064486211
AL450332.1,OPCs / COPs,SCZ,Wald ratio,1,0.825,4.81E-07,NA,NA,NA,0.054513345
ADGRB3,FPP_D11,SCZ,Wald ratio,1,1.131,5.11E-07,NA,NA,NA,0.998785129
LY6H,Sert_D30,SCZ,Wald ratio,1,1.119,5.41E-07,NA,NA,NA,0.999169632
RCOR2,Excitatory neurons,SCZ,Wald ratio,1,0.74,6.83E-07,NA,NA,NA,0.056571541
PCCB,P_FPP_D11,SCZ,Wald ratio,1,0.88,8.01E-07,NA,NA,NA,0.998852974
EPN2,Astrocytes,SCZ,Wald ratio,1,1.169,8.84E-07,NA,NA,NA,0.144898972
WBP1L,P_FPP_D11,SCZ,Wald ratio,1,1.118,1.10E-06,NA,NA,NA,0.998362102
WBP1L,Sert_D52,SCZ,Wald ratio,1,1.175,1.10E-06,NA,NA,NA,0.997025715
PTBP2,Excitatory neurons,SCZ,Wald ratio,1,1.349,1.11E-06,NA,NA,NA,0.043794329
FAM114A2,Excitatory neurons,SCZ,Wald ratio,1,0.928,1.15E-06,NA,NA,NA,0.998304299
ELAC2,Excitatory neurons,SCZ,Wald ratio,1,1.295,1.44E-06,NA,NA,NA,0.059052864
ELAC2,Sert_D52,SCZ,Wald ratio,1,1.142,1.44E-06,NA,NA,NA,0.99792693
ALMS1,Inhibitory neurons,SCZ,Wald ratio,1,1.219,1.52E-06,NA,NA,NA,0.259726753
ALMS1,Excitatory neurons,SCZ,Wald ratio,1,1.213,1.52E-06,NA,NA,NA,0.99125008
SIAE,FPP_D11,SCZ,Wald ratio,1,1.192,1.91E-06,NA,NA,NA,0.992188155
CCDC122,OPCs / COPs,SCZ,Wald ratio,1,0.955,2.18E-06,NA,NA,NA,0.996837245
CCDC122,Oligodendrocytes,SCZ,Wald ratio,1,0.95,2.18E-06,NA,NA,NA,0.996837243
SDCCAG8,Microglia,SCZ,Wald ratio,1,0.915,2.26E-06,NA,NA,NA,0.99641859
ADAM10,Oligodendrocytes,SCZ,Wald ratio,1,1.11,2.47E-06,NA,NA,NA,0.996878283
BUD13,Endothelial cells,SCZ,Wald ratio,1,0.908,2.81E-06,NA,NA,NA,0.033783341
SCN2B,Excitatory neurons,SCZ,Wald ratio,1,0.72,2.81E-06,NA,NA,NA,0.030793887
SLC9C2,Excitatory neurons,SCZ,Wald ratio,1,0.898,3.06E-06,NA,NA,NA,0.996004926
MED8,P_FPP_D11,SCZ,Wald ratio,1,1.102,3.29E-06,NA,NA,NA,0.995424265
CDC20,Epen1_D30,SCZ,Wald ratio,1,0.932,3.29E-06,NA,NA,NA,0.995424265
ADAL,Inhibitory neurons,SCZ,Wald ratio,1,1.098,3.75E-06,NA,NA,NA,0.609510948
NUP88,Excitatory neurons,SCZ,Wald ratio,1,0.853,4.51E-06,NA,NA,NA,0.750206222
PPP2R4,FPP_D11,SCZ,Wald ratio,1,0.906,4.75E-06,NA,NA,NA,0.996196652
PPP2R4,P_FPP_D11,SCZ,Wald ratio,1,0.871,4.75E-06,NA,NA,NA,0.976060583
ZSCAN2,Excitatory neurons,SCZ,Wald ratio,1,1.153,4.76E-06,NA,NA,NA,0.02697695
NUP50,FPP_D11,SCZ,Wald ratio,1,0.84,5.00E-06,NA,NA,NA,0.993397739
NUP50,P_FPP_D11,SCZ,Wald ratio,1,0.903,5.00E-06,NA,NA,NA,0.99339774
FAM83H,Excitatory neurons,SCZ,Wald ratio,1,1.066,5.11E-06,NA,NA,NA,0.993187375
MPHOSPH9,Sert_D30,SCZ,Wald ratio,1,1.116,5.87E-06,NA,NA,NA,0.993656291
MAPRE3,DA_D52,SCZ,Wald ratio,1,1.255,6.81E-06,NA,NA,NA,0.99075888
FUT2,Excitatory neurons,SCZ,Wald ratio,1,0.899,7.17E-06,NA,NA,NA,0.988913025
RCBTB1,Oligodendrocytes,SCZ,Wald ratio,1,0.95,7.17E-06,NA,NA,NA,0.990311701
DNPH1,FPP_D11,SCZ,Wald ratio,1,1.168,7.25E-06,NA,NA,NA,0.993936029
DNPH1,P_FPP_D11,SCZ,Wald ratio,1,1.153,7.25E-06,NA,NA,NA,0.993936029
SLC12A5,Excitatory neurons,SCZ,Wald ratio,1,1.207,7.68E-06,NA,NA,NA,0.644092861
TSNARE1,P_FPP_D11,SCZ,Wald ratio,1,0.893,7.86E-06,NA,NA,NA,0.92609396
MAP9,P_FPP_D11,SCZ,Wald ratio,1,1.164,8.19E-06,NA,NA,NA,0.987740845
NCOA6,Oligodendrocytes,SCZ,Wald ratio,1,1.152,9.15E-06,NA,NA,NA,0.27190075
SLC9B1,Sert_D52,SCZ,Wald ratio,1,1.119,1.11E-05,NA,NA,NA,0.985068995
CNTN2,Oligodendrocytes,SCZ,Wald ratio,1,0.879,1.23E-05,NA,NA,NA,0.599646846
DHX35,Excitatory neurons,SCZ,Wald ratio,1,1.153,1.24E-05,NA,NA,NA,0.270144137
TBC1D5,Microglia,SCZ,Wald ratio,1,0.737,1.26E-05,NA,NA,NA,0.005674291
NEURL1,Sert_D52_ROT,SCZ,Wald ratio,1,1.102,1.35E-05,NA,NA,NA,0.956096722
KIAA1324L,FPP_D11,SCZ,Wald ratio,1,1.312,1.39E-05,NA,NA,NA,0.889451186
ZNHIT3,P_FPP_D11,SCZ,Wald ratio,1,0.91,1.54E-05,NA,NA,NA,0.979865444
ZNHIT3,DA_D52_ROT,SCZ,Wald ratio,1,0.916,1.54E-05,NA,NA,NA,0.979865356
ZNHIT3,FPP_D11,SCZ,Wald ratio,1,0.911,1.54E-05,NA,NA,NA,0.979865444
NAV2,Oligodendrocytes,SCZ,Wald ratio,1,1.174,1.60E-05,NA,NA,NA,0.005290079
SPHK1,Epen1_D52,SCZ,Wald ratio,1,0.881,1.76E-05,NA,NA,NA,0.97458285
SIL1,Astrocytes,SCZ,Wald ratio,1,1.21,1.80E-05,NA,NA,NA,0.009625151
CTNNA1,Astrocytes,SCZ,Wald ratio,1,1.201,1.80E-05,NA,NA,NA,0.035565177
MDM4,Inhibitory neurons,SCZ,Wald ratio,1,0.824,1.92E-05,NA,NA,NA,0.004686348
ABCC8,OPCs / COPs,SCZ,Wald ratio,1,1.134,2.00E-05,NA,NA,NA,0.02046822
GALNT10,DA_D30,SCZ,Wald ratio,1,1.054,2.06E-05,NA,NA,NA,0.976185222
GALNT10,DA_D52,SCZ,Wald ratio,1,1.056,2.06E-05,NA,NA,NA,0.976186515
GALNT10,Sert_D52_ROT,SCZ,Wald ratio,1,1.043,2.06E-05,NA,NA,NA,0.976188269
GALNT10,Sert_D30,SCZ,Wald ratio,1,1.045,2.06E-05,NA,NA,NA,0.976156297
PABPC1L,Astrocytes,SCZ,Wald ratio,1,1.103,2.16E-05,NA,NA,NA,0.171329268
PABPC1L,OPCs / COPs,SCZ,Wald ratio,1,1.08,2.16E-05,NA,NA,NA,0.120147169
YWHAB,Epen1_D30,SCZ,Wald ratio,1,1.199,2.16E-05,NA,NA,NA,0.973068778
ACOT13,Sert_D52,SCZ,Wald ratio,1,0.902,2.19E-05,NA,NA,NA,0.974135852
ACOT13,P_FPP_D11,SCZ,Wald ratio,1,0.889,2.19E-05,NA,NA,NA,0.974141947
ACOT13,FPP_D11,SCZ,Wald ratio,1,0.885,2.19E-05,NA,NA,NA,0.974141947
ACOT13,Sert_D52_ROT,SCZ,Wald ratio,1,0.887,2.19E-05,NA,NA,NA,0.974125456
REV3L,Pericytes,SCZ,Wald ratio,1,1.076,2.23E-05,NA,NA,NA,0.021198765
TUSC1,Inhibitory neurons,SCZ,Wald ratio,1,0.822,2.87E-05,NA,NA,NA,0.006255496
IFT57,DA_D30,SCZ,Wald ratio,1,0.85,3.19E-05,NA,NA,NA,0.93262284
DISP3,Excitatory neurons,SCZ,Wald ratio,1,1.12,3.23E-05,NA,NA,NA,0.965418716
GOLGA6L10,Excitatory neurons,SCZ,Wald ratio,1,1.06,3.25E-05,NA,NA,NA,0.9656933
DNAH7,Excitatory neurons,SCZ,Wald ratio,1,1.093,3.27E-05,NA,NA,NA,0.977862559
DNAH7,FPP_D30,SCZ,Wald ratio,1,1.211,3.27E-05,NA,NA,NA,0.944690208
DNAH7,Epen1_D30,SCZ,Wald ratio,1,1.099,3.27E-05,NA,NA,NA,0.977863928
MDC1,Excitatory neurons,SCZ,Wald ratio,1,0.855,3.31E-05,NA,NA,NA,0.025483255
RBM6,Astrocytes,SCZ,Wald ratio,1,1.122,3.31E-05,NA,NA,NA,0.130889361
CA8,Sert_D52,SCZ,Wald ratio,1,0.93,3.54E-05,NA,NA,NA,0.957616597
DDHD2,Excitatory neurons,SCZ,Wald ratio,1,0.843,3.60E-05,NA,NA,NA,0.36433453
CUL3,DA_D52,SCZ,Wald ratio,1,0.877,3.66E-05,NA,NA,NA,0.955000737
CUL3,P_FPP_D11,SCZ,Wald ratio,1,0.898,3.66E-05,NA,NA,NA,0.955002524
CUL3,Epen1_D30,SCZ,Wald ratio,1,0.875,3.66E-05,NA,NA,NA,0.949182799
CUL3,FPP_D11,SCZ,Wald ratio,1,0.91,3.66E-05,NA,NA,NA,0.955002524
CUL3,FPP_D30,SCZ,Wald ratio,1,0.884,3.66E-05,NA,NA,NA,0.954981917
DARS2,P_FPP_D11,SCZ,Wald ratio,1,1.126,3.80E-05,NA,NA,NA,0.959558205
CNPPD1,Oligodendrocytes,SCZ,Wald ratio,1,0.914,3.81E-05,NA,NA,NA,0.956550339
JAM3,Oligodendrocytes,SCZ,Wald ratio,1,1.274,4.13E-05,NA,NA,NA,0.001849236
HOMER1,Excitatory neurons,SCZ,Wald ratio,1,1.146,4.24E-05,NA,NA,NA,0.014635799
PCDHB2,P_FPP_D11,SCZ,Wald ratio,1,0.916,4.62E-05,NA,NA,NA,0.732089532
PCDHB2,FPP_D30,SCZ,Wald ratio,1,0.935,4.62E-05,NA,NA,NA,0.967663844
PCDHB2,FPP_D11,SCZ,Wald ratio,1,0.925,4.62E-05,NA,NA,NA,0.965784119
RNF111,P_FPP_D11,SCZ,Wald ratio,1,1.134,4.71E-05,NA,NA,NA,0.892326937
DPH5,Oligodendrocytes,SCZ,Wald ratio,1,0.823,4.99E-05,NA,NA,NA,0.001483219
APTX,Excitatory neurons,SCZ,Wald ratio,1,0.934,5.32E-05,NA,NA,NA,0.94256334
EXOC4,Microglia,SCZ,Wald ratio,1,1.233,5.36E-05,NA,NA,NA,0.001664631
HLA-DRB5,DA_D52,SCZ,Wald ratio,1,1.031,5.51E-05,NA,NA,NA,0.952577979
MARK3,Oligodendrocytes,SCZ,Wald ratio,1,0.917,5.52E-05,NA,NA,NA,0.93818331
NCK1,Oligodendrocytes,SCZ,Wald ratio,1,0.871,5.53E-05,NA,NA,NA,0.001754904
SLC35G2,Astrocytes,SCZ,Wald ratio,1,0.913,5.53E-05,NA,NA,NA,0.907698678
ZMYM4,Microglia,SCZ,Wald ratio,1,0.911,5.73E-05,NA,NA,NA,0.003479584
GSTO2,Excitatory neurons,SCZ,Wald ratio,1,1.067,5.78E-05,NA,NA,NA,0.933059141
GSTO1,Epen1_D52,SCZ,Wald ratio,1,0.931,5.78E-05,NA,NA,NA,0.936199519
GSTO1,Epen1_D52_ROT,SCZ,Wald ratio,1,0.92,5.78E-05,NA,NA,NA,0.936200616
FBXO21,DA_D52_ROT,SCZ,Wald ratio,1,0.932,6.05E-05,NA,NA,NA,0.931540177
NAP1L1,Epen1_D30,SCZ,Wald ratio,1,1.227,6.11E-05,NA,NA,NA,0.933880028
KCNN3,Excitatory neurons,SCZ,Wald ratio,1,0.821,6.33E-05,NA,NA,NA,0.032468755
EMC2,DA_D52,SCZ,Wald ratio,1,1.086,6.61E-05,NA,NA,NA,0.929562168
COX11,P_FPP_D11,SCZ,Wald ratio,1,0.929,6.94E-05,NA,NA,NA,0.927270727
CFAP97D2,Excitatory neurons,SCZ,Wald ratio,1,1.074,7.33E-05,NA,NA,NA,0.917448668
CA8,Inhibitory neurons,SCZ,Wald ratio,1,1.062,7.68E-05,NA,NA,NA,0.913723309
DPYSL5,Oligodendrocytes,SCZ,Wald ratio,1,1.062,8.09E-05,NA,NA,NA,0.90922584
TRIM33,Excitatory neurons,SCZ,Wald ratio,1,1.225,8.25E-05,NA,NA,NA,0.00730487
LINC01550,OPCs / COPs,SCZ,Wald ratio,1,1.104,8.34E-05,NA,NA,NA,0.001734851
CNGA1,Inhibitory neurons,SCZ,Wald ratio,1,0.881,8.36E-05,NA,NA,NA,0.00205268
NPIPB2,Oligodendrocytes,SCZ,Wald ratio,1,1.037,8.41E-05,NA,NA,NA,0.908000639
NPIPB2,Excitatory neurons,SCZ,Wald ratio,1,1.044,8.41E-05,NA,NA,NA,0.908000639
NPIPB2,Microglia,SCZ,Wald ratio,1,1.059,8.41E-05,NA,NA,NA,0.834937183
NPIPB2,Inhibitory neurons,SCZ,Wald ratio,1,1.05,8.41E-05,NA,NA,NA,0.907929193
NPIPB2,Astrocytes,SCZ,Wald ratio,1,1.039,8.41E-05,NA,NA,NA,0.908000634
SLC44A3,Oligodendrocytes,SCZ,Wald ratio,1,0.881,8.43E-05,NA,NA,NA,0.001595131
CASQ1,Excitatory neurons,SCZ,Wald ratio,1,0.915,9.26E-05,NA,NA,NA,0.900180819
UTP4,Excitatory neurons,SCZ,Wald ratio,1,1.114,9.46E-05,NA,NA,NA,0.040988441
KIF18A,Pericytes,SCZ,Wald ratio,1,1.117,9.65E-05,NA,NA,NA,0.001648395
CENPU,FPP_D11,SCZ,Wald ratio,1,1.06,9.96E-05,NA,NA,NA,0.897796583
CENPU,P_FPP_D11,SCZ,Wald ratio,1,1.067,9.96E-05,NA,NA,NA,0.897796583
SPG7,Oligodendrocytes,SCZ,Wald ratio,1,0.875,9.98E-05,NA,NA,NA,0.004482735
LINC02254,Excitatory neurons,SCZ,Wald ratio,1,0.884,1.00E-04,NA,NA,NA,0.00283448
AC020704.1,Excitatory neurons,SCZ,Wald ratio,1,0.888,1.00E-04,NA,NA,NA,0.0291003
MGAM,Pericytes,SCZ,Wald ratio,1,1.135,1.04E-04,NA,NA,NA,0.001873855
NSUN6,Oligodendrocytes,SCZ,Wald ratio,1,1.116,1.06E-04,NA,NA,NA,0.014549042
TMED4,Sert_D52,SCZ,Wald ratio,1,0.863,1.06E-04,NA,NA,NA,0.627533978
CCDC126,Microglia,SCZ,Wald ratio,1,1.163,1.17E-04,NA,NA,NA,0.001250596
ATE1,Oligodendrocytes,SCZ,Wald ratio,1,0.932,1.19E-04,NA,NA,NA,0.925664296
CDHR1,Excitatory neurons,SCZ,Wald ratio,1,0.95,1.22E-04,NA,NA,NA,0.875673666
CDHR1,Inhibitory neurons,SCZ,Wald ratio,1,0.882,1.22E-04,NA,NA,NA,0.001106638
LACTB,Endothelial cells,SCZ,Wald ratio,1,0.902,1.25E-04,NA,NA,NA,0.000969571
COPA,FPP_D11,SCZ,Wald ratio,1,1.2,1.29E-04,NA,NA,NA,0.796225318
MRTFA,OPCs / COPs,SCZ,Wald ratio,1,0.854,1.30E-04,NA,NA,NA,0.001839098
NEGR1,OPCs / COPs,SCZ,Wald ratio,1,1.15,1.37E-04,NA,NA,NA,0.070655359
BDNF-AS,DA_D52,SCZ,Wald ratio,1,0.904,1.39E-04,NA,NA,NA,0.879218765
STAU1,FPP_D11,SCZ,Wald ratio,1,1.083,1.41E-04,NA,NA,NA,0.858863304
AC004949.1,Excitatory neurons,SCZ,Wald ratio,1,0.911,1.43E-04,NA,NA,NA,0.001077568
XPC,Microglia,SCZ,Wald ratio,1,0.88,1.45E-04,NA,NA,NA,0.001130965
KIAA0040,Astrocytes,SCZ,Wald ratio,1,1.131,1.48E-04,NA,NA,NA,0.003734705
DHRS11,Excitatory neurons,SCZ,Wald ratio,1,0.909,1.49E-04,NA,NA,NA,0.842657239
PRPSAP2,Oligodendrocytes,SCZ,Wald ratio,1,0.952,1.50E-04,NA,NA,NA,0.84813689
SLC25A27,DA_D52,SCZ,Wald ratio,1,0.959,1.50E-04,NA,NA,NA,0.86192
SLC25A27,Sert_D52_ROT,SCZ,Wald ratio,1,0.902,1.50E-04,NA,NA,NA,0.861750446
GPATCH2L,Sert_D30,SCZ,Wald ratio,1,1.105,1.55E-04,NA,NA,NA,0.872807659
LRCH1,Excitatory neurons,SCZ,Wald ratio,1,1.205,1.75E-04,NA,NA,NA,0.020530035
GABRA5,Sert_D52,SCZ,Wald ratio,1,0.909,1.75E-04,NA,NA,NA,0.817278675
SRA1,Inhibitory neurons,SCZ,Wald ratio,1,0.919,1.79E-04,NA,NA,NA,0.827003312
