Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
LAMTOR5-AS1,Brain Spinal cord,OCD,Wald ratio,1,1.153,2.24E-03,NA,NA,NA,0.081542006
ITPR1,Brain Cortex,OCD,Wald ratio,1,4.787,2.25E-03,NA,NA,NA,0.61055328
CFAP46,Brain Cortex,OCD,Wald ratio,1,4.07,2.29E-03,NA,NA,NA,0.557978909
STBD1,Brain Substantia,OCD,Wald ratio,1,1.1,2.29E-03,NA,NA,NA,0.462520475
VILL,Brain Hypothalamus,OCD,Wald ratio,1,0.825,2.31E-03,NA,NA,NA,0.015251739
USP19,Brain Putamen basal,OCD,Wald ratio,1,1.632,2.33E-03,NA,NA,NA,0.000175307
NDUFAF8,Brain Putamen basal,OCD,Wald ratio,1,1.064,2.44E-03,NA,NA,NA,0.541862756
BDNF-AS,Brain Hippocampus,OCD,Wald ratio,1,0.904,2.49E-03,NA,NA,NA,0.577733314
BDNF-AS,Brain Hypothalamus,OCD,Wald ratio,1,0.896,2.49E-03,NA,NA,NA,0.467107388
DTNBP1,Brain Spinal cord,OCD,Wald ratio,1,1.135,2.49E-03,NA,NA,NA,0.010869615
NTM,Brain Nucleus accumbens,OCD,Wald ratio,1,0.852,2.51E-03,NA,NA,NA,0.074939226
ZBTB2,Brain Nucleus accumbens,OCD,Wald ratio,1,0.772,2.52E-03,NA,NA,NA,0.00324476
FBXO16,Brain Hypothalamus,OCD,Wald ratio,1,1.228,2.63E-03,NA,NA,NA,0.000546231
CLXN,Brain Nucleus accumbens,OCD,Wald ratio,1,0.822,2.64E-03,NA,NA,NA,0.012403725
ERCC6,Brain Hypothalamus,OCD,Wald ratio,1,1.149,2.66E-03,NA,NA,NA,0.000355179
HEMK1,Brain Hypothalamus,OCD,Wald ratio,1,0.867,2.68E-03,NA,NA,NA,0.001826953
NDUFA7,Brain Cortex,OCD,Inverse variance weighted,2,0.64,2.71E-03,NA,0.794890286,NA,0.101816382
ARHGEF26-AS1,Brain Hypothalamus,OCD,Wald ratio,1,0.851,2.75E-03,NA,NA,NA,0.000188838
EMSY-DT,Brain Substantia,OCD,Wald ratio,1,0.89,2.78E-03,NA,NA,NA,0.00073281
AP003100.2,Brain Cortex,OCD,Wald ratio,1,4.674,2.80E-03,NA,NA,NA,0.514725349
FOLR1,Brain Substantia,OCD,Wald ratio,1,0.846,2.86E-03,NA,NA,NA,0.001013652
MTA2,Brain Hippocampus,OCD,Wald ratio,1,1.263,2.92E-03,NA,NA,NA,0.009689892
MPPE1,Brain Cortex,OCD,Weighted median,3,1.423,2.93E-03,0.092523878,0.034420797,0.448837654,0.948806365
LRRC43,Brain Cortex,OCD,Wald ratio,1,0.624,2.95E-03,NA,NA,NA,0.496276622
MLXIP,Brain Cortex,OCD,Wald ratio,1,1.577,2.95E-03,NA,NA,NA,0.49780048
TULP2,Brain Cortex,OCD,Wald ratio,1,1.587,2.97E-03,NA,NA,NA,0.602819325
NUCB1,Brain Cortex,OCD,Wald ratio,1,0.814,2.97E-03,NA,NA,NA,0.602819441
FAM47E,Brain Cortex,OCD,Wald ratio,1,1.454,2.98E-03,NA,NA,NA,0.49779845
FAM13B,Brain Nucleus accumbens,OCD,Wald ratio,1,0.78,2.98E-03,NA,NA,NA,0.011525853
LINC00639,Brain Nucleus accumbens,OCD,Wald ratio,1,0.811,3.01E-03,NA,NA,NA,0.000608373
TMEM173,Brain Cortex,OCD,Wald ratio,1,1.423,3.03E-03,NA,NA,NA,0.560966258
STING1,Brain Cortex,OCD,Wald ratio,1,0.331,3.03E-03,NA,NA,NA,0.560966258
DNAJC18,Brain Cortex,OCD,Wald ratio,1,0.18,3.03E-03,NA,NA,NA,0.55776048
STING1,Brain Hypothalamus,OCD,Wald ratio,1,1.082,3.03E-03,NA,NA,NA,0.560961701
STING1,Brain Nucleus accumbens,OCD,Wald ratio,1,1.073,3.03E-03,NA,NA,NA,0.560966258
STING1,Brain Putamen basal,OCD,Wald ratio,1,1.083,3.03E-03,NA,NA,NA,0.560966258
STING1,Brain Spinal cord,OCD,Wald ratio,1,1.111,3.03E-03,NA,NA,NA,0.560966238
UBE2E1,Brain Substantia,OCD,Wald ratio,1,0.828,3.03E-03,NA,NA,NA,0.004281991
MADD,Brain Cortex,OCD,Wald ratio,1,0.626,3.12E-03,NA,NA,NA,0.618201431
SRSF4,Brain Spinal cord,OCD,Wald ratio,1,0.878,3.14E-03,NA,NA,NA,0.023547214
AIDA,Brain Hypothalamus,OCD,Wald ratio,1,0.827,3.15E-03,NA,NA,NA,0.001290002
SLC20A2,Brain Spinal cord,OCD,Wald ratio,1,1.122,3.19E-03,NA,NA,NA,0.0237393
PIK3CA,Brain Hypothalamus,OCD,Wald ratio,1,1.16,3.27E-03,NA,NA,NA,0.001609353
DPY19L2,Brain Substantia,OCD,Wald ratio,1,0.886,3.29E-03,NA,NA,NA,0.033550924
WDR92,Brain Cortex,OCD,Wald ratio,1,1.966,3.39E-03,NA,NA,NA,0.495967507
TBL1XR1,Brain Nucleus accumbens,OCD,Wald ratio,1,0.8,3.39E-03,NA,NA,NA,0.002878429
SMUG1,Brain Hippocampus,OCD,Wald ratio,1,0.861,3.44E-03,NA,NA,NA,0.008110335
VILL,Brain Putamen basal,OCD,Wald ratio,1,1.122,3.48E-03,NA,NA,NA,0.504347403
SUMF1,Brain Nucleus accumbens,OCD,Wald ratio,1,1.165,3.56E-03,NA,NA,NA,0.0010433
CDHR3,Brain Cortex,OCD,Inverse variance weighted,3,1.285,3.61E-03,0.981709038,0.988372921,0.904459827,0.054582416
STING1,Brain Substantia,OCD,Wald ratio,1,1.086,3.64E-03,NA,NA,NA,0.51849695
ESYT2,Brain Putamen basal,OCD,Wald ratio,1,0.851,3.68E-03,NA,NA,NA,0.123078163
AC139491.5,Brain Cortex,OCD,Wald ratio,1,0.211,3.76E-03,NA,NA,NA,0.557646445
RP11-826N14.2,Brain Cortex,OCD,Wald ratio,1,0.44,3.76E-03,NA,NA,NA,0.556707342
INSYN2B,Brain Cortex,OCD,Wald ratio,1,4.577,3.76E-03,NA,NA,NA,0.477229792
ALKBH3,Brain Cortex,OCD,Wald ratio,1,0.686,3.78E-03,NA,NA,NA,0.556646999
FAM229B,Brain Hippocampus,OCD,Wald ratio,1,0.842,3.78E-03,NA,NA,NA,0.000804231
DPP7,Brain Hippocampus,OCD,Wald ratio,1,1.232,3.82E-03,NA,NA,NA,0.474689601
ANTXR2,Brain Putamen basal,OCD,Wald ratio,1,1.166,3.91E-03,NA,NA,NA,0.014758725
BTN3A3,Brain Putamen basal,OCD,Wald ratio,1,0.868,3.92E-03,NA,NA,NA,0.010736971
NUB1,Brain Cortex,OCD,Wald ratio,1,0.662,3.95E-03,NA,NA,NA,0.511940641
CCDC92,Brain Hippocampus,OCD,Wald ratio,1,1.085,3.97E-03,NA,NA,NA,0.44482774
EPHX2,Brain Nucleus accumbens,OCD,Wald ratio,1,0.889,4.06E-03,NA,NA,NA,0.021380916
JPT2,Brain Substantia,OCD,Wald ratio,1,0.896,4.06E-03,NA,NA,NA,0.006945719
MCMBP,Brain Nucleus accumbens,OCD,Wald ratio,1,1.204,4.13E-03,NA,NA,NA,0.001959471
PPIP5K2,Brain Hippocampus,OCD,Wald ratio,1,1.183,4.18E-03,NA,NA,NA,0.00946631
EFR3A,Brain Cortex,OCD,Wald ratio,1,2.672,4.19E-03,NA,NA,NA,0.475996112
SEC24D,Brain Cortex,OCD,Wald ratio,1,2.092,4.27E-03,NA,NA,NA,0.422289007
METTL14-DT,Brain Cortex,OCD,Wald ratio,1,4.21,4.27E-03,NA,NA,NA,0.421903699
CCNY,Brain Substantia,OCD,Wald ratio,1,1.098,4.29E-03,NA,NA,NA,0.045393622
