Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
GFPT2,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,0.953,3.34E-02,NA,0.451860613,NA,0.12669245
THSD4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.122,3.83E-02,NA,NA,NA,0.101819989
PKD1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.898,4.02E-02,NA,NA,NA,0.116582325
NINJ2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.907,4.24E-02,NA,NA,NA,0.092613612
E2F7,Brain Prefrontal cortex,OCD,Wald ratio,1,0.924,4.32E-02,NA,NA,NA,0.092207202
RBFOX1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.863,4.39E-02,NA,NA,NA,0.086824588
SIPA1L3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.133,4.43E-02,NA,NA,NA,0.082115107
ASB5,Brain Prefrontal cortex,OCD,Wald ratio,1,0.861,4.45E-02,NA,NA,NA,0.09744822
ZFP30,Brain Prefrontal cortex,OCD,Wald ratio,1,0.791,4.45E-02,NA,NA,NA,0.104262394
NFATC1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.126,4.51E-02,NA,NA,NA,0.090545632
CNTNAP2,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,0.947,4.73E-02,NA,0.648435967,NA,0.039906876
ANKLE2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.071,4.76E-02,NA,NA,NA,0.08096378
TNS1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.929,4.97E-02,NA,NA,NA,0.080434123
GPR35,Brain Prefrontal cortex,OCD,Wald ratio,1,0.831,5.42E-02,NA,NA,NA,0.11858285
PREX1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.174,5.73E-02,NA,NA,NA,0.087600016
NXPH1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.064,5.85E-02,NA,NA,NA,0.071799255
ATP11A,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,0.935,5.96E-02,NA,0.67118504,NA,0.048808125
CARMIL3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.092,6.10E-02,NA,NA,NA,0.082866504
PRKCZ,Brain Prefrontal cortex,OCD,Wald ratio,1,1.089,6.13E-02,NA,NA,NA,0.076602591
RGS14,Brain Prefrontal cortex,OCD,Wald ratio,1,0.924,6.57E-02,NA,NA,NA,0.06844228
XKR4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.067,6.73E-02,NA,NA,NA,0.064747866
BOD1L1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.084,6.99E-02,NA,NA,NA,0.063339143
DIRAS1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.09,7.23E-02,NA,NA,NA,0.075404538
TTC13,Brain Prefrontal cortex,OCD,Wald ratio,1,0.893,7.34E-02,NA,NA,NA,0.073262572
RHEX,Brain Prefrontal cortex,OCD,Wald ratio,1,0.884,7.36E-02,NA,NA,NA,0.070237241
ANO2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.068,7.55E-02,NA,NA,NA,0.058402993
SLC35E4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.075,7.79E-02,NA,NA,NA,0.098234801
CCNY,Brain Prefrontal cortex,OCD,Wald ratio,1,1.07,7.80E-02,NA,NA,NA,0.059438349
CD59,Brain Prefrontal cortex,OCD,Wald ratio,1,1.191,7.88E-02,NA,NA,NA,0.092865074
RAET1E,Brain Prefrontal cortex,OCD,Wald ratio,1,0.921,7.90E-02,NA,NA,NA,0.056082342
WDR35,Brain Prefrontal cortex,OCD,Wald ratio,1,0.924,8.26E-02,NA,NA,NA,0.053837637
NEK8,Brain Prefrontal cortex,OCD,Wald ratio,1,1.094,8.40E-02,NA,NA,NA,0.05317738
SPAG1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.903,8.45E-02,NA,NA,NA,0.054338325
SLC1A2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.945,9.13E-02,NA,NA,NA,0.049272517
NEK4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.102,9.38E-02,NA,NA,NA,0.049186498
BCL11A,Brain Prefrontal cortex,OCD,Wald ratio,1,1.091,9.77E-02,NA,NA,NA,0.055361506
SLC6A3,Brain Prefrontal cortex,OCD,Wald ratio,1,0.943,9.87E-02,NA,NA,NA,0.056003992
PTPRJ,Brain Prefrontal cortex,OCD,Wald ratio,1,0.93,1.00E-01,NA,NA,NA,0.052635036
PLCG2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.928,1.00E-01,NA,NA,NA,0.049977397
CHPT1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.078,1.01E-01,NA,NA,NA,0.064610918
EIF4E3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.058,1.02E-01,NA,NA,NA,0.047255582
DGKB,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,0.938,1.03E-01,NA,0.604279029,NA,0.049298388
TEX29,Brain Prefrontal cortex,OCD,Wald ratio,1,1.057,1.04E-01,NA,NA,NA,0.045965941
KCNJ6,Brain Prefrontal cortex,OCD,Wald ratio,1,1.097,1.04E-01,NA,NA,NA,0.053432677
CKMT2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.913,1.09E-01,NA,NA,NA,0.033127837
CDHR2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.061,1.13E-01,NA,NA,NA,0.046891538
MCOLN2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.935,1.14E-01,NA,NA,NA,0.050267992
NEDD4L,Brain Prefrontal cortex,OCD,Wald ratio,1,0.895,1.15E-01,NA,NA,NA,0.050845321
PLEKHS1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.062,1.16E-01,NA,NA,NA,0.04222744
DOT1L,Brain Prefrontal cortex,OCD,Wald ratio,1,1.124,1.18E-01,NA,NA,NA,0.060504686
CACNA1C,Brain Prefrontal cortex,OCD,Inverse variance weighted,3,1.045,1.18E-01,0.863123117,0.754537407,0.598368661,0.094713007
PTPRM,Brain Prefrontal cortex,OCD,Wald ratio,1,1.111,1.20E-01,NA,NA,NA,0.041553068
HSPA12A,Brain Prefrontal cortex,OCD,Wald ratio,1,0.924,1.21E-01,NA,NA,NA,0.049771705
MTSS1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.919,1.23E-01,NA,NA,NA,0.040587212
PASK,Brain Prefrontal cortex,OCD,Wald ratio,1,1.058,1.23E-01,NA,NA,NA,0.071029807
RPTOR,Brain Prefrontal cortex,OCD,Weighted median,3,0.941,1.31E-01,0.221053037,0.13623386,0.419979179,0.01942057
ASTN2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.935,1.32E-01,NA,NA,NA,0.038212618
PIAS4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.065,1.33E-01,NA,NA,NA,0.040577606
MARCHF6,Brain Prefrontal cortex,OCD,Wald ratio,1,1.086,1.35E-01,NA,NA,NA,0.056949122
ADARB2,Brain Prefrontal cortex,OCD,MR Egger,5,0.869,1.35E-01,0.501222469,0.177956179,0.141419863,0.013968184
AP2A2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.908,1.40E-01,NA,NA,NA,0.0332264
SVIL,Brain Prefrontal cortex,OCD,Wald ratio,1,0.931,1.40E-01,NA,NA,NA,0.037897451
CAPZB,Brain Prefrontal cortex,OCD,Wald ratio,1,0.936,1.42E-01,NA,NA,NA,0.037572025
PTPN13,Brain Prefrontal cortex,OCD,Wald ratio,1,0.954,1.43E-01,NA,NA,NA,0.052678578
RPS6KA2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.064,1.44E-01,NA,NA,NA,0.035312789
EXD3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.109,1.45E-01,NA,NA,NA,0.087154903
DLGAP2,Brain Prefrontal cortex,OCD,MR Egger,6,1.195,1.48E-01,0.440728189,0.258813429,0.171419431,0.016014894
CUBN,Brain Prefrontal cortex,OCD,Wald ratio,1,1.08,1.49E-01,NA,NA,NA,0.035053731
CACNA1C,Brain Prefrontal cortex,OCD,Weighted median,3,1.045,1.50E-01,0.863123117,0.754537407,0.598368661,0.094713007
MTFR1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.085,1.50E-01,NA,NA,NA,0.040087553
RIMS2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.107,1.51E-01,NA,NA,NA,0.04514084
F13A1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.067,1.52E-01,NA,NA,NA,0.060317333
ADAMTS3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.114,1.54E-01,NA,NA,NA,0.035560136
SCFD1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.955,1.56E-01,NA,NA,NA,0.034646377
TACC3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.094,1.59E-01,NA,NA,NA,0.043650061
ZNF385B,Brain Prefrontal cortex,OCD,Wald ratio,1,0.94,1.62E-01,NA,NA,NA,0.065876043
NPM1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.087,1.62E-01,NA,NA,NA,0.033356879
FAM120B,Brain Prefrontal cortex,OCD,Wald ratio,1,1.06,1.63E-01,NA,NA,NA,0.033462523
GNA12,Brain Prefrontal cortex,OCD,Wald ratio,1,0.916,1.65E-01,NA,NA,NA,0.030599152
TP63,Brain Prefrontal cortex,OCD,Wald ratio,1,0.945,1.66E-01,NA,NA,NA,0.0548816
NUDT6,Brain Prefrontal cortex,OCD,Wald ratio,1,0.934,1.68E-01,NA,NA,NA,0.035457974
MFSD12,Brain Prefrontal cortex,OCD,Wald ratio,1,1.097,1.69E-01,NA,NA,NA,0.03153052
JKAMP,Brain Prefrontal cortex,OCD,Wald ratio,1,0.927,1.71E-01,NA,NA,NA,0.032385784
CCDC149,Brain Prefrontal cortex,OCD,Wald ratio,1,0.938,1.72E-01,NA,NA,NA,0.032392748
TEC,Brain Prefrontal cortex,OCD,Wald ratio,1,1.056,1.73E-01,NA,NA,NA,0.032497796
HLA-DPB1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.915,1.80E-01,NA,NA,NA,0.034312551
TMEM120B,Brain Prefrontal cortex,OCD,Wald ratio,1,0.935,1.83E-01,NA,NA,NA,0.043220791
POLR3K,Brain Prefrontal cortex,OCD,Wald ratio,1,0.932,1.85E-01,NA,NA,NA,0.039079166
TMEM178B,Brain Prefrontal cortex,OCD,Wald ratio,1,0.922,1.86E-01,NA,NA,NA,0.029257279
C4orf47,Brain Prefrontal cortex,OCD,Wald ratio,1,0.848,1.87E-01,NA,NA,NA,0.03329268
CAPN11,Brain Prefrontal cortex,OCD,Wald ratio,1,0.939,1.89E-01,NA,NA,NA,0.034318703
RNF141,Brain Prefrontal cortex,OCD,Wald ratio,1,0.889,1.91E-01,NA,NA,NA,0.028780835
KCNIP1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.082,1.91E-01,NA,NA,NA,0.033680481
VPS41,Brain Prefrontal cortex,OCD,Wald ratio,1,1.079,1.93E-01,NA,NA,NA,0.026714201
CR1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.05,2.00E-01,NA,NA,NA,0.035013401
RASA3,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,1.036,2.03E-01,NA,0.969293695,NA,0.022810712
LHPP,Brain Prefrontal cortex,OCD,Wald ratio,1,1.042,2.04E-01,NA,NA,NA,0.03041342
THAP4,Brain Prefrontal cortex,OCD,Wald ratio,1,0.948,2.04E-01,NA,NA,NA,0.040271063
KIF16B,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,0.952,2.05E-01,NA,0.213628109,NA,0.098763588
ALDH16A1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.046,2.09E-01,NA,NA,NA,0.027683483
COLEC11,Brain Prefrontal cortex,OCD,Wald ratio,1,1.063,2.12E-01,NA,NA,NA,0.037904656
PRKN,Brain Prefrontal cortex,OCD,Wald ratio,1,0.909,2.14E-01,NA,NA,NA,0.032697065
SLX9,Brain Prefrontal cortex,OCD,Wald ratio,1,0.944,2.16E-01,NA,NA,NA,0.038526182
HOMER1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.922,2.16E-01,NA,NA,NA,0.007382079
RAB2A,Brain Prefrontal cortex,OCD,Wald ratio,1,1.073,2.17E-01,NA,NA,NA,0.027323122
MMP11,Brain Prefrontal cortex,OCD,Wald ratio,1,0.931,2.19E-01,NA,NA,NA,0.02522436
ADCY1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.084,2.20E-01,NA,NA,NA,0.027505529
SMYD3,Brain Prefrontal cortex,OCD,Weighted median,4,1.033,2.21E-01,0.630965001,0.782452967,0.730434605,0.00578152
ERBB4,Brain Prefrontal cortex,OCD,Wald ratio,1,0.957,2.24E-01,NA,NA,NA,0.025890585
CACNA1C,Brain Prefrontal cortex,OCD,Weighted mode,3,1.059,2.30E-01,0.863123117,0.754537407,0.598368661,0.094713007
MDGA1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.906,2.30E-01,NA,NA,NA,0.041004413
CLUL1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.933,2.30E-01,NA,NA,NA,0.017151802
KCNG2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.039,2.33E-01,NA,NA,NA,0.03573286
SMYD3,Brain Prefrontal cortex,OCD,Inverse variance weighted,4,1.029,2.34E-01,0.630965001,0.782452967,0.730434605,0.00578152
RUNX1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.927,2.36E-01,NA,NA,NA,0.025113826
CDAN1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.924,2.37E-01,NA,NA,NA,0.029761662
PDE11A,Brain Prefrontal cortex,OCD,Wald ratio,1,0.957,2.38E-01,NA,NA,NA,0.034963749
FAM124A,Brain Prefrontal cortex,OCD,Wald ratio,1,0.926,2.39E-01,NA,NA,NA,0.025259724
PLCB4,Brain Prefrontal cortex,OCD,Wald ratio,1,0.951,2.42E-01,NA,NA,NA,0.024551902
C19orf12,Brain Prefrontal cortex,OCD,Wald ratio,1,0.912,2.45E-01,NA,NA,NA,0.029038609
DSCAM,Brain Prefrontal cortex,OCD,Wald ratio,1,0.938,2.46E-01,NA,NA,NA,0.02666033
ITGB3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.089,2.48E-01,NA,NA,NA,0.024447778
SYTL3,Brain Prefrontal cortex,OCD,Wald ratio,1,1.121,2.48E-01,NA,NA,NA,0.023778141
PPFIA4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.063,2.49E-01,NA,NA,NA,0.030714071
VWA5B2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.048,2.53E-01,NA,NA,NA,0.028587724
NMNAT2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.052,2.54E-01,NA,NA,NA,0.025771268
CAMK4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.078,2.54E-01,NA,NA,NA,0.023544181
RUNX2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.046,2.55E-01,NA,NA,NA,0.025675623
ADAM12,Brain Prefrontal cortex,OCD,Wald ratio,1,1.054,2.58E-01,NA,NA,NA,0.024137519
SETBP1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.946,2.58E-01,NA,NA,NA,0.00406253
STAB2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.969,2.61E-01,NA,NA,NA,0.023187654
TRARG1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.937,2.62E-01,NA,NA,NA,0.024772915
TPO,Brain Prefrontal cortex,OCD,Wald ratio,1,1.064,2.63E-01,NA,NA,NA,0.023381956
PRDM16,Brain Prefrontal cortex,OCD,Wald ratio,1,0.943,2.63E-01,NA,NA,NA,0.023380529
SNTG2,Brain Prefrontal cortex,OCD,Inverse variance weighted,3,1.037,2.64E-01,0.267378461,0.154396475,0.389049932,0.0205797
CSGALNACT1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.059,2.66E-01,NA,NA,NA,0.023065954
ASAP2,Brain Prefrontal cortex,OCD,Wald ratio,1,0.947,2.70E-01,NA,NA,NA,0.023956736
NTM,Brain Prefrontal cortex,OCD,Inverse variance weighted,3,1.04,2.74E-01,0.065272779,0.125624704,0.720259902,0.018140344
AUTS2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.057,2.74E-01,NA,NA,NA,0.041251389
AK8,Brain Prefrontal cortex,OCD,Wald ratio,1,0.95,2.76E-01,NA,NA,NA,0.023240768
ANKRD36B,Brain Prefrontal cortex,OCD,Wald ratio,1,0.966,2.78E-01,NA,NA,NA,0.02359498
EIF3H,Brain Prefrontal cortex,OCD,Wald ratio,1,1.066,2.79E-01,NA,NA,NA,0.02291389
GRTP1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.964,2.80E-01,NA,NA,NA,0.024757512
OSBPL3,Brain Prefrontal cortex,OCD,Wald ratio,1,0.951,2.82E-01,NA,NA,NA,0.023413874
ZNF16,Brain Prefrontal cortex,OCD,Wald ratio,1,1.033,2.82E-01,NA,NA,NA,0.025769854
PLEKHG7,Brain Prefrontal cortex,OCD,Wald ratio,1,0.93,2.83E-01,NA,NA,NA,0.021982212
TYW1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.04,2.83E-01,NA,NA,NA,0.025321965
ITPR2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.095,2.84E-01,NA,NA,NA,0.024487354
DYSF,Brain Prefrontal cortex,OCD,Wald ratio,1,1.082,2.84E-01,NA,NA,NA,0.024798078
PIGP,Brain Prefrontal cortex,OCD,Wald ratio,1,0.917,2.85E-01,NA,NA,NA,0.022116663
AMDHD1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.074,2.86E-01,NA,NA,NA,0.022639106
COL5A2,Brain Prefrontal cortex,OCD,Wald ratio,1,1.071,2.90E-01,NA,NA,NA,0.026962317
GAS7,Brain Prefrontal cortex,OCD,Wald ratio,1,1.068,2.91E-01,NA,NA,NA,0.021841214
RFTN1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.928,2.94E-01,NA,NA,NA,0.047872519
PAMR1,Brain Prefrontal cortex,OCD,Wald ratio,1,1.061,2.95E-01,NA,NA,NA,0.022823753
RPTOR,Brain Prefrontal cortex,OCD,Weighted mode,3,0.936,2.98E-01,0.221053037,0.13623386,0.419979179,0.01942057
CTDP1,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,1.026,3.00E-01,NA,0.880653475,NA,0.015676311
COL23A1,Brain Prefrontal cortex,OCD,Inverse variance weighted,2,1.025,3.01E-01,NA,0.846209043,NA,0.018951841
CHCHD3,Brain Prefrontal cortex,OCD,Wald ratio,1,0.959,3.01E-01,NA,NA,NA,0.021355014
SLC10A7,Brain Prefrontal cortex,OCD,Wald ratio,1,0.967,3.07E-01,NA,NA,NA,0.022896532
TRPS1,Brain Prefrontal cortex,OCD,Wald ratio,1,0.946,3.14E-01,NA,NA,NA,0.020945336
EIF2AK4,Brain Prefrontal cortex,OCD,Wald ratio,1,1.085,3.17E-01,NA,NA,NA,0.031089201
HDAC4,Brain Prefrontal cortex,OCD,Wald ratio,1,0.955,3.20E-01,NA,NA,NA,0.02608657
SEC14L5,Brain Prefrontal cortex,OCD,Wald ratio,1,0.947,3.21E-01,NA,NA,NA,0.020416772
RPTOR,Brain Prefrontal cortex,OCD,Simple mode,3,0.937,3.22E-01,0.221053037,0.13623386,0.419979179,0.01942057
HIVEP3,Brain Prefrontal cortex,OCD,Wald ratio,1,0.926,3.22E-01,NA,NA,NA,0.022924177
KIRREL3,Brain Prefrontal cortex,OCD,Wald ratio,1,0.958,3.23E-01,NA,NA,NA,0.020416992
