Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ACOT8,ROSMAP,OCD,Inverse variance weighted,3,3.656,4.31E-03,0.340470321,0.383024139,0.498313191,0.003142771
PHAG1,ROSMAP,OCD,Inverse variance weighted,5,0.083,4.36E-03,0.834837097,0.906125017,0.713378051,2.79E-06
FOCAD,ROSMAP,OCD,Inverse variance weighted,4,0.102,4.42E-03,0.715345199,0.837450432,0.712565696,9.27E-06
MP2K2,BannerBBDP,OCD,Inverse variance weighted,2,0.105,4.45E-03,NA,0.74707785,NA,2.25E-07
DHR11,BannerBBDP,OCD,Inverse variance weighted,2,0.225,4.49E-03,NA,0.117646542,NA,9.07E-07
CMTR1,ROSMAP,OCD,Inverse variance weighted,2,0.003,4.49E-03,NA,0.515887684,NA,2.40E-07
KCNQ3,ROSMAP,OCD,Inverse variance weighted,9,4.477,4.63E-03,0.518217933,0.473326367,0.27290651,1.35E-06
DAAM1,ROSMAP,OCD,Inverse variance weighted,3,0.056,4.68E-03,0.284881178,0.406548309,0.587240075,3.59E-05
SYMPK,ROSMAP,OCD,Inverse variance weighted,2,13974.18,4.76E-03,NA,0.729684588,NA,9.05E-07
DPP2,BannerBBDP,OCD,Inverse variance weighted,2,0.638,4.90E-03,NA,0.578618438,NA,3.31E-06
MA1B1,BannerBBDP,OCD,Inverse variance weighted,2,10.363,4.97E-03,NA,0.561263349,NA,1.13E-06
ERF1,ROSMAP,OCD,Inverse variance weighted,2,0,4.99E-03,NA,0.852090129,NA,1.40E-06
STMN4,ROSMAP,OCD,Wald ratio,1,0.185,5.02E-03,NA,NA,NA,2.91E-07
ROBO1,ROSMAP,OCD,Inverse variance weighted,7,0.144,5.15E-03,0.751518108,0.403268271,0.11963032,1.37E-06
BABA1,ROSMAP,OCD,Inverse variance weighted,3,97726.35,5.17E-03,0.938282654,0.668458183,0.535526438,6.14E-07
TM199,BannerBBDP,OCD,Wald ratio,1,2.28E+38,5.22E-03,NA,NA,NA,7.22E-06
SARM1,BannerBBDP,OCD,Wald ratio,1,0.27,5.22E-03,NA,NA,NA,0.423003381
SGMR2,BannerBBDP,OCD,Wald ratio,1,4.866,5.22E-03,NA,NA,NA,1.27E-05
PDIP2,BannerBBDP,OCD,Wald ratio,1,4525281,5.22E-03,NA,NA,NA,7.82E-06
VTNC,BannerBBDP,OCD,Wald ratio,1,30.994,5.22E-03,NA,NA,NA,2.41E-05
T184B,ROSMAP,OCD,Wald ratio,1,0.11,5.26E-03,NA,NA,NA,3.93E-06
PHOP1,ROSMAP,OCD,Wald ratio,1,12.12,5.35E-03,NA,NA,NA,3.50E-07
CNTP5,BannerBBDP,OCD,Inverse variance weighted,9,0.118,5.39E-03,0.732806441,0.818629919,0.931063436,4.00E-07
ARL10,BannerBBDP,OCD,Inverse variance weighted,2,0.074,5.40E-03,NA,0.705660012,NA,8.34E-08
PROF2,BannerBBDP,OCD,Inverse variance weighted,3,6.561,5.41E-03,0.654944455,0.880293722,0.852994814,5.71E-06
DTD1,ROSMAP,OCD,Inverse variance weighted,2,0.097,5.54E-03,NA,0.960808249,NA,9.36E-07
TBB2B,ROSMAP,OCD,Inverse variance weighted,3,11.793,5.67E-03,0.284491285,0.558400495,0.916678176,2.10E-06
SHSA7,BannerBBDP,OCD,Inverse variance weighted,5,9.749,5.76E-03,0.901669075,0.79412643,0.37052484,2.28E-07
SARM1,ROSMAP,OCD,Inverse variance weighted,2,0.259,5.76E-03,NA,0.540209464,NA,0.423003381
WIPF3,BannerBBDP,OCD,Inverse variance weighted,2,0.215,6.10E-03,NA,0.956482723,NA,0.246144765
KC1E,ROSMAP,OCD,Inverse variance weighted,2,0,6.11E-03,NA,0.36538055,NA,2.43E-07
TIM44,ROSMAP,OCD,Inverse variance weighted,3,14.023,6.12E-03,0.104026915,0.259953357,0.911437064,0.000506717
I2BP1,ROSMAP,OCD,Inverse variance weighted,2,0.079,6.14E-03,NA,0.447093068,NA,2.55E-06
GHC1,BannerBBDP,OCD,Inverse variance weighted,2,0.021,6.19E-03,NA,0.639128761,NA,2.86E-07
CAD12,ROSMAP,OCD,Inverse variance weighted,9,0.241,6.39E-03,0.687048219,0.571057598,0.209846835,5.99E-07
PLCD1,BannerBBDP,OCD,Inverse variance weighted,3,0.11,6.53E-03,0.155833375,0.359303294,0.918982473,5.72E-07
FPGT,BannerBBDP,OCD,Wald ratio,1,2.779,6.64E-03,NA,NA,NA,3.37E-06
SRGEF,BannerBBDP,OCD,Inverse variance weighted,4,2.331,6.65E-03,0.172125635,0.26731396,0.670943046,3.46E-07
ENAH,ROSMAP,OCD,Inverse variance weighted,3,0.051,6.67E-03,0.680286907,0.790031738,0.680297652,6.20E-08
PK3C3,BannerBBDP,OCD,Inverse variance weighted,2,0,6.71E-03,NA,0.707608838,NA,5.40E-08
RIR1,ROSMAP,OCD,Inverse variance weighted,2,0.182,6.82E-03,NA,0.672210856,NA,3.20E-05
VTNC,ROSMAP,OCD,Inverse variance weighted,2,0.061,6.94E-03,NA,0.399074469,NA,2.13E-05
KAT1,ROSMAP,OCD,Inverse variance weighted,2,0.061,7.07E-03,NA,0.879326106,NA,1.28E-07
ELP6,ROSMAP,OCD,Wald ratio,1,0,7.12E-03,NA,NA,NA,2.16E-07
SCAP,ROSMAP,OCD,Wald ratio,1,0,7.12E-03,NA,NA,NA,2.80E-07
CSPG5,ROSMAP,OCD,Wald ratio,1,0.016,7.12E-03,NA,NA,NA,2.77E-07
GGT5,ROSMAP,OCD,Wald ratio,1,0.01,7.18E-03,NA,NA,NA,0.000147156
STR3N,ROSMAP,OCD,Inverse variance weighted,3,0.149,7.32E-03,0.965235112,0.98331876,0.887751904,3.78E-07
UNC5C,ROSMAP,OCD,Inverse variance weighted,9,0.127,7.37E-03,0.977182327,0.989898821,0.907896765,4.27E-07
NEK9,ROSMAP,OCD,Wald ratio,1,1592.733,7.40E-03,NA,NA,NA,5.54E-07
UNC80,BannerBBDP,OCD,Inverse variance weighted,2,966.421,7.43E-03,NA,0.762344779,NA,1.08E-07
UBS3B,ROSMAP,OCD,Weighted median,4,8.43,7.46E-03,0.939274525,0.903727038,0.574299158,4.73E-07
SH3G3,ROSMAP,OCD,Wald ratio,1,77.346,7.51E-03,NA,NA,NA,5.43E-07
SYWM,ROSMAP,OCD,Inverse variance weighted,2,0.248,7.52E-03,NA,0.915117795,NA,2.68E-07
CYTM1,BannerBBDP,OCD,Wald ratio,1,0.313,7.59E-03,NA,NA,NA,0.338362615
PFD1,BannerBBDP,OCD,Wald ratio,1,0,7.59E-03,NA,NA,NA,5.07E-06
PFD1,ROSMAP,OCD,Wald ratio,1,18647.24,7.59E-03,NA,NA,NA,2.13E-06
CYTM1,ROSMAP,OCD,Wald ratio,1,0.395,7.59E-03,NA,NA,NA,0.338394361
NDK7,BannerBBDP,OCD,Inverse variance weighted,3,0.263,7.71E-03,0.399838997,0.580601195,0.648852936,0.223786906
BCL7A,BannerBBDP,OCD,Wald ratio,1,0.001,7.74E-03,NA,NA,NA,5.04E-06
PSMD9,BannerBBDP,OCD,Wald ratio,1,8.231,7.74E-03,NA,NA,NA,2.44E-07
BCL7A,ROSMAP,OCD,Wald ratio,1,1942.326,7.74E-03,NA,NA,NA,7.00E-06
ERAP1,BannerBBDP,OCD,Inverse variance weighted,2,1.48,7.83E-03,NA,0.727212463,NA,0.019633984
EMB,BannerBBDP,OCD,Wald ratio,1,2.36,7.85E-03,NA,NA,NA,0.015604235
THOC1,BannerBBDP,OCD,Inverse variance weighted,5,0.052,7.93E-03,0.451553376,0.584569236,0.679211085,3.00E-07
MAT2B,BannerBBDP,OCD,Inverse variance weighted,2,931.819,8.08E-03,NA,0.505408409,NA,1.02E-07
SC23B,ROSMAP,OCD,Wald ratio,1,0.033,8.25E-03,NA,NA,NA,1.03E-05
RBBP9,ROSMAP,OCD,Wald ratio,1,0.127,8.25E-03,NA,NA,NA,0.001457426
STING,ROSMAP,OCD,Wald ratio,1,0.351,8.29E-03,NA,NA,NA,0.510507208
TOP1,BannerBBDP,OCD,Inverse variance weighted,2,342.7,8.37E-03,NA,0.288829015,NA,3.03E-06
LIPA4,ROSMAP,OCD,Inverse variance weighted,3,36.085,8.52E-03,0.858170724,0.959208825,0.85812359,2.98E-06
CHM1A,BannerBBDP,OCD,Inverse variance weighted,3,361.8,8.58E-03,0.317377818,0.460454734,0.593386524,5.25E-07
SRGEF,ROSMAP,OCD,Weighted median,3,3.021,8.60E-03,0.54078493,0.418911081,0.45054942,2.85E-05
SRC8,ROSMAP,OCD,Inverse variance weighted,3,86.632,8.69E-03,0.363239318,0.645088259,0.859851623,8.76E-08
NDK7,ROSMAP,OCD,Inverse variance weighted,3,0.206,8.75E-03,0.522825097,0.525982828,0.520936019,7.79E-08
ANKL2,BannerBBDP,OCD,Inverse variance weighted,2,28.565,8.77E-03,NA,0.751277233,NA,1.26E-07
ZDH17,ROSMAP,OCD,Inverse variance weighted,2,0.027,8.77E-03,NA,0.53943534,NA,6.82E-06
PSMD9,ROSMAP,OCD,Inverse variance weighted,2,8.863,8.80E-03,NA,0.493661783,NA,0.31113942
PI16,BannerBBDP,OCD,Inverse variance weighted,4,0.632,8.87E-03,0.396335633,0.377872183,0.381425308,1.07E-06
OSBL1,ROSMAP,OCD,Inverse variance weighted,3,0.022,9.08E-03,0.567536224,0.711901211,0.65878465,1.29E-07
ANO10,BannerBBDP,OCD,Inverse variance weighted,2,274.152,9.09E-03,NA,0.363357413,NA,3.89E-07
GRM3,BannerBBDP,OCD,Inverse variance weighted,4,405.103,9.17E-03,0.989494893,0.989978847,0.788260411,3.78E-07
PLS4,ROSMAP,OCD,Weighted median,3,0.574,9.29E-03,0.645094427,0.730609141,0.635454833,0.218144607
NU188,BannerBBDP,OCD,Wald ratio,1,2821.973,9.32E-03,NA,NA,NA,1.78E-06
LRC8A,BannerBBDP,OCD,Wald ratio,1,0.001,9.32E-03,NA,NA,NA,3.39E-06
PHYD1,BannerBBDP,OCD,Wald ratio,1,0.669,9.32E-03,NA,NA,NA,0.266828373
MIGA2,BannerBBDP,OCD,Wald ratio,1,0.014,9.32E-03,NA,NA,NA,4.39E-06
PHYD1,ROSMAP,OCD,Wald ratio,1,0.714,9.32E-03,NA,NA,NA,0.266828367
NU188,ROSMAP,OCD,Wald ratio,1,785963900,9.32E-03,NA,NA,NA,3.54E-06
LRC8A,ROSMAP,OCD,Wald ratio,1,0,9.32E-03,NA,NA,NA,6.03E-06
MIGA2,ROSMAP,OCD,Wald ratio,1,0.002,9.32E-03,NA,NA,NA,7.04E-06
CLIP1,ROSMAP,OCD,Wald ratio,1,0,9.47E-03,NA,NA,NA,8.30E-08
CDC26,BannerBBDP,OCD,Inverse variance weighted,2,2.192,9.65E-03,NA,0.412808763,NA,4.02E-07
MAST3,BannerBBDP,OCD,Inverse variance weighted,2,42.937,9.75E-03,NA,0.637646311,NA,1.06E-06
RN149,BannerBBDP,OCD,Inverse variance weighted,2,0,9.86E-03,NA,0.592577214,NA,3.04E-05
HACL1,ROSMAP,OCD,Inverse variance weighted,2,0.381,9.88E-03,NA,0.80557135,NA,0.004173695
LSM7,BannerBBDP,OCD,Inverse variance weighted,3,0.011,9.95E-03,0.591768497,0.843269641,0.855495337,7.71E-08
ANO8,ROSMAP,OCD,Inverse variance weighted,2,38.506,1.02E-02,NA,0.997100075,NA,5.28E-07
GRID2,ROSMAP,OCD,Inverse variance weighted,7,0.643,1.03E-02,0.990186216,0.995073687,0.740809774,2.81E-07
FARP2,ROSMAP,OCD,Wald ratio,1,4.539,1.03E-02,NA,NA,NA,3.83E-07
NIPA1,ROSMAP,OCD,Inverse variance weighted,6,2.755,1.03E-02,0.584043458,0.717851897,0.853438305,1.60E-07
BRAF,BannerBBDP,OCD,Wald ratio,1,0,1.05E-02,NA,NA,NA,1.30E-07
DDA1,ROSMAP,OCD,Inverse variance weighted,2,134.751,1.05E-02,NA,0.819266296,NA,6.92E-07
RHG17,ROSMAP,OCD,Inverse variance weighted,3,0.026,1.05E-02,0.626557955,0.593837436,0.53434881,7.39E-07
CNN3,BannerBBDP,OCD,Inverse variance weighted,4,2.752,1.06E-02,0.918891204,0.493146311,0.273658498,1.01E-07
LRTM2,BannerBBDP,OCD,Inverse variance weighted,3,6.914,1.09E-02,0.805562574,0.545640448,0.477636557,1.89E-07
HS105,BannerBBDP,OCD,Inverse variance weighted,3,118.552,1.11E-02,0.918355684,0.839211852,0.663899175,1.36E-06
CTBL1,BannerBBDP,OCD,Inverse variance weighted,2,0.009,1.11E-02,NA,0.280575843,NA,4.55E-07
FMN1,BannerBBDP,OCD,Inverse variance weighted,11,2.8,1.14E-02,0.733336283,0.704548851,0.310636716,7.55E-07
F16P1,BannerBBDP,OCD,Inverse variance weighted,2,1.645,1.14E-02,NA,0.689007032,NA,3.86E-06
RTRAF,ROSMAP,OCD,Inverse variance weighted,3,0,1.14E-02,0.408894906,0.569486676,0.625803555,3.50E-07
EFNMT,BannerBBDP,OCD,Wald ratio,1,0.045,1.15E-02,NA,NA,NA,2.08E-05
PLPP6,ROSMAP,OCD,Inverse variance weighted,5,0.291,1.15E-02,0.311696361,0.40064514,0.574711826,5.97E-07
GORS2,BannerBBDP,OCD,Wald ratio,1,0,1.16E-02,NA,NA,NA,2.87E-06
LPPRC,ROSMAP,OCD,Inverse variance weighted,4,0.265,1.17E-02,0.509813897,0.478079034,0.397931261,0.032124459
CHM1A,ROSMAP,OCD,Inverse variance weighted,2,0.097,1.17E-02,NA,0.582007617,NA,3.47E-06
ZBT7A,BannerBBDP,OCD,Wald ratio,1,166.62,1.20E-02,NA,NA,NA,8.01E-06
LIN7C,ROSMAP,OCD,Wald ratio,1,0,1.21E-02,NA,NA,NA,8.80E-06
CIAO3,BannerBBDP,OCD,Inverse variance weighted,4,10.091,1.23E-02,0.307412939,0.423390802,0.602943112,9.75E-08
UBS3B,BannerBBDP,OCD,Inverse variance weighted,4,6.804,1.25E-02,0.20419666,0.332383475,0.737858895,4.73E-05
ACSL3,ROSMAP,OCD,Inverse variance weighted,3,105.482,1.26E-02,0.544313673,0.274130871,0.376262444,4.96E-08
