"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"HAPLN4","Lymphocyte","SCZ","Wald ratio",1,-0.75,0.105,0.472,7.66e-13,NA,NA,NA,0.999999998
"KIAA0892","Lymphocyte","SCZ","Wald ratio",1,-5.864,0.818,0.003,7.66e-13,NA,NA,NA,0.999999998
"VSIG2","Lymphocyte","SCZ","Wald ratio",1,0.08,0.012,1.083,1.38e-11,NA,NA,NA,0.999999331
"NRGN","Lymphocyte","SCZ","Wald ratio",1,0.081,0.012,1.084,1.38e-11,NA,NA,NA,0.999731027
"ITIH4","Lymphocyte","SCZ","Wald ratio",1,0.089,0.014,1.093,7.54e-11,NA,NA,NA,0.999999869
"AS3MT","Lymphocyte","SCZ","Wald ratio",1,0.107,0.018,1.113,1.12e-09,NA,NA,NA,0.999997924
"MAD1L1","Lymphocyte","SCZ","Inverse variance weighted",2,-0.051,0.008,0.95,1.57e-09,NA,0.26104682,NA,0.838250468
"TSNARE1","Lymphocyte","SCZ","Wald ratio",1,0.052,0.009,1.053,3.49e-09,NA,NA,NA,0.99999362
"PLCL2","Lymphocyte","SCZ","Wald ratio",1,-0.099,0.017,0.906,5.48e-09,NA,NA,NA,0.999990423
"ABCB9","Lymphocyte","SCZ","Wald ratio",1,-0.056,0.01,0.945,7.14e-09,NA,NA,NA,0.99998707
"ARL6IP4","Lymphocyte","SCZ","Wald ratio",1,-0.061,0.01,0.941,7.14e-09,NA,NA,NA,0.999988226
"MAP7D1","Lymphocyte","SCZ","Wald ratio",1,0.355,0.064,1.426,2.78e-08,NA,NA,NA,0.99995516
"TRAPPC3","Lymphocyte","SCZ","Wald ratio",1,0.124,0.022,1.132,2.78e-08,NA,NA,NA,0.99995516
"LOC339674","Lymphocyte","SCZ","Wald ratio",1,0.113,0.02,1.12,2.82e-08,NA,NA,NA,0.999952081
"ALMS1P","Lymphocyte","SCZ","Wald ratio",1,-0.076,0.014,0.927,3.04e-08,NA,NA,NA,0.999955493
"ELAC2","Lymphocyte","SCZ","Wald ratio",1,-1.713,0.319,0.18,7.76e-08,NA,NA,NA,0.999889181
"CYP7B1","Lymphocyte","SCZ","Wald ratio",1,0.064,0.012,1.066,1.5e-07,NA,NA,NA,0.999759083
"SNX19","Lymphocyte","SCZ","Wald ratio",1,0.074,0.015,1.077,3.99e-07,NA,NA,NA,0.999373656
"NDRG4","Lymphocyte","SCZ","Wald ratio",1,0.113,0.023,1.12,7.69e-07,NA,NA,NA,0.998849952
"TNXB","Lymphocyte","SCZ","Wald ratio",1,-0.112,0.023,0.894,1.25e-06,NA,NA,NA,0.998244093
"SLC44A4","Lymphocyte","SCZ","Wald ratio",1,-0.179,0.037,0.836,1.25e-06,NA,NA,NA,0.998244278
"CACNA2D4","Lymphocyte","SCZ","Inverse variance weighted",2,0.061,0.013,1.063,1.82e-06,NA,0.584432826,NA,0.038627131
"MMP16","Lymphocyte","SCZ","Wald ratio",1,-0.588,0.124,0.556,2.26e-06,NA,NA,NA,0.996895735
"GDNF","Lymphocyte","SCZ","Wald ratio",1,-0.121,0.026,0.886,2.87e-06,NA,NA,NA,0.996495216
"TFAP2B","Lymphocyte","SCZ","Wald ratio",1,-0.204,0.044,0.816,3.14e-06,NA,NA,NA,0.997047467
"LRRC4","Lymphocyte","SCZ","Wald ratio",1,0.045,0.01,1.046,4.31e-06,NA,NA,NA,0.994081011
"MIR130A","Lymphocyte","SCZ","Wald ratio",1,-0.062,0.013,0.94,4.81e-06,NA,NA,NA,0.993887503
"SERPING1","Lymphocyte","SCZ","Wald ratio",1,-0.095,0.021,0.91,4.81e-06,NA,NA,NA,0.993887503
"UBE2L6","Lymphocyte","SCZ","Wald ratio",1,-0.062,0.014,0.94,4.81e-06,NA,NA,NA,0.993887503
"PSME4","Lymphocyte","SCZ","Wald ratio",1,0.151,0.033,1.164,5.52e-06,NA,NA,NA,0.992746385
"C11orf87","Lymphocyte","SCZ","Wald ratio",1,0.201,0.045,1.223,6.32e-06,NA,NA,NA,0.992004854
"SLC12A5","Lymphocyte","SCZ","Wald ratio",1,-0.051,0.011,0.95,6.33e-06,NA,NA,NA,0.992149757
"PPFIA3","Lymphocyte","SCZ","Wald ratio",1,-0.346,0.078,0.708,8.11e-06,NA,NA,NA,0.989672583
"LIN7B","Lymphocyte","SCZ","Wald ratio",1,-0.059,0.013,0.943,8.11e-06,NA,NA,NA,0.989672583
"TRPM4","Lymphocyte","SCZ","Wald ratio",1,-0.046,0.01,0.955,8.11e-06,NA,NA,NA,0.989671981
"CLCN3","Lymphocyte","SCZ","Wald ratio",1,-0.2,0.045,0.819,1.03e-05,NA,NA,NA,0.987864829
"TMTC1","Lymphocyte","SCZ","Wald ratio",1,-0.074,0.017,0.929,1.16e-05,NA,NA,NA,0.984813613
"IREB2","Lymphocyte","SCZ","Wald ratio",1,-0.192,0.044,0.826,1.55e-05,NA,NA,NA,0.98046245
"ATXN7","Lymphocyte","SCZ","Wald ratio",1,-0.054,0.013,0.947,1.58e-05,NA,NA,NA,0.98461757
"FAM5B","Lymphocyte","SCZ","Wald ratio",1,-0.167,0.039,0.846,1.94e-05,NA,NA,NA,0.984648468
"SH3D20","Lymphocyte","SCZ","Wald ratio",1,0.069,0.016,1.071,2.38e-05,NA,NA,NA,0.976800496
"GABRA5","Lymphocyte","SCZ","Wald ratio",1,0.126,0.03,1.134,2.52e-05,NA,NA,NA,0.974056293
"NMD3","Lymphocyte","SCZ","Wald ratio",1,-0.179,0.043,0.836,3.14e-05,NA,NA,NA,0.960833575
"SOX5","Lymphocyte","SCZ","Wald ratio",1,-0.048,0.011,0.954,3.39e-05,NA,NA,NA,0.962051227
"DPP4","Lymphocyte","SCZ","Wald ratio",1,-0.136,0.033,0.873,3.62e-05,NA,NA,NA,0.958147357
"LOC80154","Lymphocyte","SCZ","Wald ratio",1,-0.061,0.015,0.941,3.76e-05,NA,NA,NA,0.959110124
"C1orf51","Lymphocyte","SCZ","Wald ratio",1,0.072,0.018,1.075,5.94e-05,NA,NA,NA,0.952709574
"RPRD2","Lymphocyte","SCZ","Wald ratio",1,0.059,0.015,1.061,5.94e-05,NA,NA,NA,0.952709638
"THUMPD3","Lymphocyte","SCZ","Wald ratio",1,0.401,0.1,1.493,6.05e-05,NA,NA,NA,0.930917268
"VPS4A","Lymphocyte","SCZ","Wald ratio",1,-0.398,0.1,0.672,6.94e-05,NA,NA,NA,0.925156805
"PDF","Lymphocyte","SCZ","Wald ratio",1,-0.053,0.013,0.949,6.94e-05,NA,NA,NA,0.925146509
"TRIM33","Lymphocyte","SCZ","Wald ratio",1,-0.038,0.009,0.963,6.94e-05,NA,NA,NA,0.925156804
"COPA","Lymphocyte","SCZ","Wald ratio",1,-0.074,0.019,0.928,7.33e-05,NA,NA,NA,0.917465404
"CA8","Lymphocyte","SCZ","Wald ratio",1,0.036,0.009,1.037,7.33e-05,NA,NA,NA,0.917456622
"KIF21A","Lymphocyte","SCZ","Wald ratio",1,-1.005,0.255,0.366,7.92e-05,NA,NA,NA,0.929379732
"GGNBP2","Lymphocyte","SCZ","Wald ratio",1,-2.274,0.58,0.103,8.85e-05,NA,NA,NA,0.902965983
"TMEM22","Lymphocyte","SCZ","Wald ratio",1,-0.095,0.024,0.91,9.08e-05,NA,NA,NA,0.90643644
"NCK1","Lymphocyte","SCZ","Wald ratio",1,-3.64,0.93,0.026,9.08e-05,NA,NA,NA,0.906426484
"TSPAN2","Lymphocyte","SCZ","Wald ratio",1,0.117,0.03,1.124,0.000106,NA,NA,NA,0.897230924
"DHX35","Lymphocyte","SCZ","Wald ratio",1,0.215,0.056,1.24,0.000113,NA,NA,NA,0.887125839
"NUDCD3","Lymphocyte","SCZ","Wald ratio",1,0.046,0.012,1.047,0.00012,NA,NA,NA,0.89170231
"PTK2B","Lymphocyte","SCZ","Wald ratio",1,-0.056,0.015,0.946,0.000122,NA,NA,NA,0.874033301
"NAA16","Lymphocyte","SCZ","Wald ratio",1,0.06,0.016,1.062,0.000134,NA,NA,NA,0.892368434
"MYO15A","Lymphocyte","SCZ","Wald ratio",1,-0.038,0.01,0.963,0.000137,NA,NA,NA,0.865228327
"DRG2","Lymphocyte","SCZ","Wald ratio",1,-0.043,0.011,0.957,0.000137,NA,NA,NA,0.865228327
"NMRAL1","Lymphocyte","SCZ","Wald ratio",1,-0.066,0.017,0.936,0.000147,NA,NA,NA,0.8661463
"HMOX2","Lymphocyte","SCZ","Wald ratio",1,-1.005,0.265,0.366,0.000147,NA,NA,NA,0.8661463
"KIAA0040","Lymphocyte","SCZ","Wald ratio",1,2.3,0.606,9.977,0.000148,NA,NA,NA,0.864287384
"TRPS1","Lymphocyte","SCZ","Wald ratio",1,0.045,0.012,1.046,0.000149,NA,NA,NA,0.85082135
"PCDH8","Lymphocyte","SCZ","Wald ratio",1,-0.096,0.025,0.909,0.00015,NA,NA,NA,0.876325192
"CD302","Lymphocyte","SCZ","Wald ratio",1,0.081,0.021,1.084,0.000165,NA,NA,NA,0.836622809
"GCH1","Lymphocyte","SCZ","Wald ratio",1,-0.057,0.015,0.945,0.000172,NA,NA,NA,0.87743037
"TTC35","Lymphocyte","SCZ","Wald ratio",1,1.7,0.453,5.473,0.000173,NA,NA,NA,0.830365614
"CACNB2","Lymphocyte","SCZ","Inverse variance weighted",2,0.062,0.017,1.064,0.000215,NA,0.524717157,NA,0.773666367
"TTC12","Lymphocyte","SCZ","Wald ratio",1,1.286,0.349,3.62,0.000224,NA,NA,NA,0.849861787
"NRCAM","Lymphocyte","SCZ","Wald ratio",1,0.038,0.01,1.038,0.000227,NA,NA,NA,0.808673745
"GRM3","Lymphocyte","SCZ","Wald ratio",1,-0.255,0.069,0.775,0.000232,NA,NA,NA,0.792055064
"C22orf26","Lymphocyte","SCZ","Wald ratio",1,0.27,0.073,1.31,0.000232,NA,NA,NA,0.797281644
"LOC150381","Lymphocyte","SCZ","Wald ratio",1,0.054,0.015,1.055,0.000232,NA,NA,NA,0.797281644
"LOC400931","Lymphocyte","SCZ","Wald ratio",1,0.036,0.01,1.036,0.000232,NA,NA,NA,0.788207486
"PROX1","Lymphocyte","SCZ","Wald ratio",1,0.211,0.057,1.234,0.000239,NA,NA,NA,0.783513561
"FAM119A","Lymphocyte","SCZ","Wald ratio",1,-0.044,0.012,0.957,0.000267,NA,NA,NA,0.805537415
"PPP2R2B","Lymphocyte","SCZ","Wald ratio",1,0.108,0.03,1.114,0.000281,NA,NA,NA,0.816667841
"ORC5L","Lymphocyte","SCZ","Wald ratio",1,-0.037,0.01,0.964,0.000288,NA,NA,NA,0.776953812
"ZAK","Lymphocyte","SCZ","Wald ratio",1,-0.076,0.021,0.927,0.000307,NA,NA,NA,0.743272957
"SIRPB2","Lymphocyte","SCZ","Wald ratio",1,0.108,0.03,1.114,0.00031,NA,NA,NA,0.804807291
"IGSF9B","Lymphocyte","SCZ","Wald ratio",1,0.113,0.031,1.119,0.00031,NA,NA,NA,0.745603304
"MAPK10","Lymphocyte","SCZ","Wald ratio",1,-0.037,0.01,0.964,0.000342,NA,NA,NA,0.746216377
"OPN3","Lymphocyte","SCZ","Wald ratio",1,0.165,0.046,1.179,0.000343,NA,NA,NA,0.735761113
"USP31","Lymphocyte","SCZ","Wald ratio",1,0.037,0.01,1.038,0.000348,NA,NA,NA,0.730750763
"ARID5B","Lymphocyte","SCZ","Wald ratio",1,0.046,0.013,1.047,0.000349,NA,NA,NA,0.730284205
"TTBK1","Lymphocyte","SCZ","Wald ratio",1,0.096,0.027,1.1,0.000351,NA,NA,NA,0.821480522
"PHF17","Lymphocyte","SCZ","Wald ratio",1,0.048,0.013,1.049,0.000363,NA,NA,NA,0.774263863
"PCDH7","Lymphocyte","SCZ","Wald ratio",1,0.166,0.047,1.181,0.000374,NA,NA,NA,0.704169674
"DENND2A","Lymphocyte","SCZ","Wald ratio",1,0.042,0.012,1.043,0.000383,NA,NA,NA,0.701824763
"GTF2A1","Lymphocyte","SCZ","Wald ratio",1,-0.036,0.01,0.965,0.00039,NA,NA,NA,0.695772205
"NIPA1","Lymphocyte","SCZ","Wald ratio",1,0.062,0.017,1.064,0.000403,NA,NA,NA,0.752167944
"CD8A","Lymphocyte","SCZ","Wald ratio",1,-0.059,0.017,0.943,0.000418,NA,NA,NA,0.727749894
"CCDC57","Lymphocyte","SCZ","Wald ratio",1,-0.038,0.011,0.963,0.000424,NA,NA,NA,0.716010807
"SLC16A3","Lymphocyte","SCZ","Wald ratio",1,-0.132,0.038,0.876,0.000424,NA,NA,NA,0.716010807
"SECTM1","Lymphocyte","SCZ","Wald ratio",1,-0.064,0.018,0.938,0.000424,NA,NA,NA,0.715982323
"MRGPRX3","Lymphocyte","SCZ","Wald ratio",1,0.04,0.011,1.041,0.000428,NA,NA,NA,0.681375146
"FMN2","Lymphocyte","SCZ","Wald ratio",1,-0.04,0.011,0.961,0.000428,NA,NA,NA,0.682193874
"MRGPRX4","Lymphocyte","SCZ","Wald ratio",1,0.034,0.01,1.035,0.000428,NA,NA,NA,0.682193874
"ACSS2","Lymphocyte","SCZ","Wald ratio",1,-0.047,0.013,0.954,0.000445,NA,NA,NA,0.674112505
"MAN2A1","Lymphocyte","SCZ","Wald ratio",1,-2.279,0.65,0.102,0.000455,NA,NA,NA,0.676832774
"NTF3","Lymphocyte","SCZ","Inverse variance weighted",2,-0.069,0.02,0.933,0.000472,NA,0.798543589,NA,0.007394807
"CLYBL","Lymphocyte","SCZ","Wald ratio",1,-0.032,0.009,0.969,0.000475,NA,NA,NA,0.6495509
"FIGNL2","Lymphocyte","SCZ","Wald ratio",1,0.05,0.014,1.051,0.000502,NA,NA,NA,0.676997182
"SCN8A","Lymphocyte","SCZ","Wald ratio",1,0.039,0.011,1.04,0.000502,NA,NA,NA,0.626765619
"BANK1","Lymphocyte","SCZ","Wald ratio",1,-0.318,0.092,0.728,0.000528,NA,NA,NA,0.638162021
"GLB1","Lymphocyte","SCZ","Wald ratio",1,0.036,0.01,1.037,0.000574,NA,NA,NA,0.642190574
"MFSD9","Lymphocyte","SCZ","Wald ratio",1,0.037,0.011,1.038,0.000576,NA,NA,NA,0.656736221
"C16orf53","Lymphocyte","SCZ","Wald ratio",1,0.215,0.062,1.24,0.000583,NA,NA,NA,0.689689396
"DCBLD1","Lymphocyte","SCZ","Wald ratio",1,0.032,0.009,1.033,0.000588,NA,NA,NA,0.612327086
"MYO16","Lymphocyte","SCZ","Wald ratio",1,-0.045,0.013,0.956,0.000591,NA,NA,NA,0.688879633
"FGFR1","Lymphocyte","SCZ","Wald ratio",1,-0.037,0.011,0.963,0.000614,NA,NA,NA,0.602656833
"RLTPR","Lymphocyte","SCZ","Wald ratio",1,-0.317,0.093,0.728,0.000626,NA,NA,NA,0.680662058
"FAM65A","Lymphocyte","SCZ","Wald ratio",1,-0.076,0.022,0.927,0.000626,NA,NA,NA,0.678465227
"ACD","Lymphocyte","SCZ","Wald ratio",1,-0.245,0.072,0.783,0.000626,NA,NA,NA,0.680662042
"DLG4","Lymphocyte","SCZ","Wald ratio",1,0.059,0.017,1.061,0.000637,NA,NA,NA,0.599942087
"CLDN7","Lymphocyte","SCZ","Wald ratio",1,0.079,0.023,1.082,0.000637,NA,NA,NA,0.599942087
"DULLARD","Lymphocyte","SCZ","Wald ratio",1,0.035,0.01,1.036,0.000637,NA,NA,NA,0.59859232
"LRRC16A","Lymphocyte","SCZ","Inverse variance weighted",2,-0.028,0.008,0.973,0.00064,NA,0.617119947,NA,0.268249643
"SUSD1","Lymphocyte","SCZ","Wald ratio",1,0.085,0.025,1.088,0.000641,NA,NA,NA,0.634281685
"POLS","Lymphocyte","SCZ","Wald ratio",1,0.033,0.01,1.034,0.000646,NA,NA,NA,0.599365432
"KLC1","Lymphocyte","SCZ","Wald ratio",1,0.032,0.009,1.033,0.000691,NA,NA,NA,0.581672943
"XRCC3","Lymphocyte","SCZ","Wald ratio",1,0.272,0.08,1.313,0.000691,NA,NA,NA,0.581672943
"EGF","Lymphocyte","SCZ","Wald ratio",1,0.036,0.011,1.037,0.000708,NA,NA,NA,0.573490135
"ZBED4","Lymphocyte","SCZ","Inverse variance weighted",2,-0.041,0.012,0.96,0.000807,NA,0.746366475,NA,0.395746559
"XRRA1","Lymphocyte","SCZ","Wald ratio",1,1.615,0.485,5.029,0.000868,NA,NA,NA,0.550338356
"RNF175","Lymphocyte","SCZ","Wald ratio",1,-0.034,0.01,0.967,0.000936,NA,NA,NA,0.533103791
"SFRP2","Lymphocyte","SCZ","Wald ratio",1,-0.083,0.025,0.921,0.000936,NA,NA,NA,0.533103791
"UBP1","Lymphocyte","SCZ","Wald ratio",1,0.497,0.151,1.644,0.000962,NA,NA,NA,0.569558115
"NDUFC2","Lymphocyte","SCZ","Wald ratio",1,-0.035,0.011,0.966,0.001,NA,NA,NA,0.48824972
"GRPEL1","Lymphocyte","SCZ","Wald ratio",1,0.493,0.15,1.638,0.001,NA,NA,NA,0.55560237
"ERCC4","Lymphocyte","SCZ","Wald ratio",1,-0.218,0.067,0.804,0.00109,NA,NA,NA,0.479843025
"DSTYK","Lymphocyte","SCZ","Wald ratio",1,-0.897,0.275,0.408,0.00111,NA,NA,NA,0.470623181
"SLC1A1","Lymphocyte","SCZ","Wald ratio",1,-1.038,0.319,0.354,0.00113,NA,NA,NA,0.501119532
"LOC154449","Lymphocyte","SCZ","Wald ratio",1,0.052,0.016,1.053,0.00121,NA,NA,NA,0.521876712
"PCBP3","Lymphocyte","SCZ","Wald ratio",1,0.038,0.012,1.038,0.00124,NA,NA,NA,0.465044971
"SLC47A1","Lymphocyte","SCZ","Wald ratio",1,0.051,0.016,1.052,0.00129,NA,NA,NA,0.445267433
"SEMA6D","Lymphocyte","SCZ","Wald ratio",1,-0.032,0.01,0.968,0.0013,NA,NA,NA,0.457951576
"CCT2","Lymphocyte","SCZ","Wald ratio",1,-0.034,0.011,0.967,0.0013,NA,NA,NA,0.435195412
"ITPKB","Lymphocyte","SCZ","Wald ratio",1,-0.712,0.222,0.491,0.00134,NA,NA,NA,0.482675531
"TP53BP2","Lymphocyte","SCZ","Wald ratio",1,0.089,0.028,1.093,0.00136,NA,NA,NA,0.55539537
"C11orf46","Lymphocyte","SCZ","Wald ratio",1,-0.138,0.043,0.871,0.00137,NA,NA,NA,0.462990763
"FBXL17","Lymphocyte","SCZ","Wald ratio",1,-0.034,0.011,0.966,0.00138,NA,NA,NA,0.414558478
"BDNF","Lymphocyte","SCZ","Wald ratio",1,1.722,0.539,5.596,0.0014,NA,NA,NA,0.441118523
"ATPGD1","Lymphocyte","SCZ","Wald ratio",1,-3.459,1.082,0.031,0.0014,NA,NA,NA,0.591367661
"SSH3","Lymphocyte","SCZ","Wald ratio",1,-0.162,0.051,0.85,0.0014,NA,NA,NA,0.591367661
"C17orf28","Lymphocyte","SCZ","Wald ratio",1,0.059,0.018,1.061,0.00142,NA,NA,NA,0.567362793
"UTRN","Lymphocyte","SCZ","Wald ratio",1,-0.096,0.03,0.908,0.00144,NA,NA,NA,0.405347062
"CDC73","Lymphocyte","SCZ","Wald ratio",1,1.046,0.329,2.847,0.00145,NA,NA,NA,0.419751646
"RAB5A","Lymphocyte","SCZ","Wald ratio",1,1.422,0.448,4.144,0.0015,NA,NA,NA,0.439243606
"FAM166B","Lymphocyte","SCZ","Wald ratio",1,0.047,0.015,1.048,0.00154,NA,NA,NA,0.457562661
"COQ3","Lymphocyte","SCZ","Wald ratio",1,0.057,0.018,1.059,0.00156,NA,NA,NA,0.387232805
"TREM1","Lymphocyte","SCZ","Wald ratio",1,-1.675,0.531,0.187,0.00162,NA,NA,NA,0.540858792
"AP3D1","Lymphocyte","SCZ","Wald ratio",1,0.03,0.01,1.031,0.00163,NA,NA,NA,0.365417693
"RCCD1","Lymphocyte","SCZ","Wald ratio",1,0.195,0.062,1.215,0.00164,NA,NA,NA,0.397686418
"HDDC3","Lymphocyte","SCZ","Wald ratio",1,0.031,0.01,1.032,0.00164,NA,NA,NA,0.397686418
"MAP3K12","Lymphocyte","SCZ","Wald ratio",1,0.172,0.055,1.187,0.00165,NA,NA,NA,0.44448746
"DENND2D","Lymphocyte","SCZ","Wald ratio",1,-0.041,0.013,0.96,0.00166,NA,NA,NA,0.400582797
"LOC202781","Lymphocyte","SCZ","Wald ratio",1,-0.032,0.01,0.968,0.00168,NA,NA,NA,0.387457793
"VWA5A","Lymphocyte","SCZ","Wald ratio",1,0.055,0.018,1.057,0.00168,NA,NA,NA,0.420451896
"ACCS","Lymphocyte","SCZ","Wald ratio",1,-0.507,0.162,0.602,0.00172,NA,NA,NA,0.374504262
"SETBP1","Lymphocyte","SCZ","Wald ratio",1,0.05,0.016,1.052,0.00179,NA,NA,NA,0.453412298
"KIAA1908","Lymphocyte","SCZ","Wald ratio",1,0.03,0.01,1.03,0.00183,NA,NA,NA,0.353370785
"FLJ32065","Lymphocyte","SCZ","Wald ratio",1,1.15,0.37,3.158,0.00188,NA,NA,NA,0.473845065
"KRTCAP3","Lymphocyte","SCZ","Wald ratio",1,-0.031,0.01,0.97,0.00192,NA,NA,NA,0.348729316
"NRBP1","Lymphocyte","SCZ","Wald ratio",1,-1.092,0.352,0.336,0.00192,NA,NA,NA,0.348729314
"LOC400794","Lymphocyte","SCZ","Wald ratio",1,0.09,0.029,1.094,0.00198,NA,NA,NA,0.361990401
"KCNJ15","Lymphocyte","SCZ","Wald ratio",1,-0.037,0.012,0.963,0.00204,NA,NA,NA,0.355146269
"TNR","Lymphocyte","SCZ","Wald ratio",1,-0.059,0.019,0.943,0.00211,NA,NA,NA,0.343877604
"DNAH11","Lymphocyte","SCZ","Inverse variance weighted",2,-0.026,0.009,0.974,0.00213,NA,0.931946851,NA,0.009074774
"LOC254559","Lymphocyte","SCZ","Wald ratio",1,0.08,0.026,1.083,0.00215,NA,NA,NA,0.323437177
"MIR30B","Lymphocyte","SCZ","Wald ratio",1,-0.033,0.011,0.967,0.00228,NA,NA,NA,0.332922621
"KCNQ3","Lymphocyte","SCZ","Wald ratio",1,0.038,0.013,1.039,0.00228,NA,NA,NA,0.336941264
"INPP1","Lymphocyte","SCZ","Wald ratio",1,-0.914,0.3,0.401,0.00232,NA,NA,NA,0.464046916
"SCFD1","Lymphocyte","SCZ","Wald ratio",1,1.457,0.478,4.291,0.00232,NA,NA,NA,0.35883473
"CRELD2","Lymphocyte","SCZ","Wald ratio",1,-0.172,0.057,0.842,0.00246,NA,NA,NA,0.401099966
"INPP5D","Lymphocyte","SCZ","Wald ratio",1,-1.754,0.58,0.173,0.0025,NA,NA,NA,0.293728192
"RINT1","Lymphocyte","SCZ","Wald ratio",1,-0.054,0.018,0.948,0.00261,NA,NA,NA,0.290606529
"ERC1","Lymphocyte","SCZ","Wald ratio",1,-0.3,0.1,0.741,0.0027,NA,NA,NA,0.42728015
"TMEM178","Lymphocyte","SCZ","Wald ratio",1,-0.152,0.051,0.859,0.00281,NA,NA,NA,0.272276486
"FGF12","Lymphocyte","SCZ","Weighted median",3,0.022,0.008,1.023,0.00288,0.35125981,0.346495462,0.464448962,0.114830919
"SNCA","Lymphocyte","SCZ","Wald ratio",1,0.032,0.011,1.033,0.00291,NA,NA,NA,0.263490614
"PAPOLA","Lymphocyte","SCZ","Wald ratio",1,-0.325,0.109,0.723,0.00296,NA,NA,NA,0.299884086
"TNFRSF8","Lymphocyte","SCZ","Wald ratio",1,-0.161,0.054,0.851,0.00302,NA,NA,NA,0.259284339
"STON1-GTF2A1L","Lymphocyte","SCZ","Wald ratio",1,-0.03,0.01,0.97,0.00312,NA,NA,NA,0.264521657
"ISL1","Lymphocyte","SCZ","Wald ratio",1,0.154,0.052,1.166,0.00312,NA,NA,NA,0.260208119
"TBXAS1","Lymphocyte","SCZ","Wald ratio",1,0.047,0.016,1.048,0.00314,NA,NA,NA,0.294331819
"SPINK8","Lymphocyte","SCZ","Wald ratio",1,0.053,0.018,1.054,0.00321,NA,NA,NA,0.26343758
"CCDC33","Lymphocyte","SCZ","Wald ratio",1,0.057,0.019,1.059,0.00326,NA,NA,NA,0.246451878
"SEMA7A","Lymphocyte","SCZ","Wald ratio",1,0.052,0.018,1.054,0.00326,NA,NA,NA,0.246451878
"NIPAL4","Lymphocyte","SCZ","Wald ratio",1,-0.403,0.137,0.668,0.0033,NA,NA,NA,0.262207372
"PRKAB2","Lymphocyte","SCZ","Wald ratio",1,-0.327,0.112,0.721,0.00339,NA,NA,NA,0.237773804
"CHD1L","Lymphocyte","SCZ","Wald ratio",1,-0.115,0.039,0.892,0.00339,NA,NA,NA,0.237773811
"PDIA3P","Lymphocyte","SCZ","Wald ratio",1,-0.043,0.015,0.958,0.00339,NA,NA,NA,0.237773811
"LPHN3","Lymphocyte","SCZ","Wald ratio",1,0.07,0.024,1.073,0.00354,NA,NA,NA,0.250282838
"FGF12","Lymphocyte","SCZ","Inverse variance weighted",3,0.022,0.008,1.022,0.00355,0.35125981,0.346495462,0.464448962,0.114830919
"ELOVL7","Lymphocyte","SCZ","Inverse variance weighted",2,-0.042,0.014,0.959,0.00357,NA,0.298374276,NA,0.026027431
"LNPEP","Lymphocyte","SCZ","Wald ratio",1,0.051,0.018,1.053,0.00364,NA,NA,NA,0.228104886
"SYN3","Lymphocyte","SCZ","Wald ratio",1,-0.106,0.037,0.9,0.00385,NA,NA,NA,0.227057577
"COMT","Lymphocyte","SCZ","Wald ratio",1,-0.029,0.01,0.971,0.0039,NA,NA,NA,0.219314746
"TSSC1","Lymphocyte","SCZ","Wald ratio",1,-0.025,0.009,0.975,0.00407,NA,NA,NA,0.208758167
"KCNH3","Lymphocyte","SCZ","Wald ratio",1,0.058,0.02,1.059,0.00411,NA,NA,NA,0.304415137
"FMNL3","Lymphocyte","SCZ","Wald ratio",1,0.125,0.044,1.133,0.00411,NA,NA,NA,0.30441808
"KIAA0226","Lymphocyte","SCZ","Wald ratio",1,0.047,0.016,1.048,0.00416,NA,NA,NA,0.305865046
"CCDC148","Lymphocyte","SCZ","Wald ratio",1,-0.43,0.15,0.651,0.00417,NA,NA,NA,0.223502719
"ADAM10","Lymphocyte","SCZ","Wald ratio",1,0.039,0.014,1.039,0.00432,NA,NA,NA,0.272433147
"LIPC","Lymphocyte","SCZ","Wald ratio",1,0.087,0.031,1.091,0.00432,NA,NA,NA,0.272435673
"SFRS7","Lymphocyte","SCZ","Wald ratio",1,0.057,0.02,1.059,0.0045,NA,NA,NA,0.208307293
"FAM118B","Lymphocyte","SCZ","Wald ratio",1,-0.03,0.011,0.97,0.00454,NA,NA,NA,0.225363274
"PRDM8","Lymphocyte","SCZ","Wald ratio",1,-0.051,0.018,0.95,0.00457,NA,NA,NA,0.210948085
"FCER1A","Lymphocyte","SCZ","Wald ratio",1,0.03,0.01,1.03,0.00461,NA,NA,NA,0.208074261
"GABRB3","Lymphocyte","SCZ","Wald ratio",1,-0.042,0.015,0.959,0.00462,NA,NA,NA,0.24416428
"CRYBB3","Lymphocyte","SCZ","Wald ratio",1,0.058,0.02,1.06,0.00465,NA,NA,NA,0.274377133
"JAM3","Lymphocyte","SCZ","Wald ratio",1,0.062,0.022,1.064,0.00473,NA,NA,NA,0.296071033
"GFRA2","Lymphocyte","SCZ","Wald ratio",1,-0.129,0.046,0.879,0.00487,NA,NA,NA,0.185187106
"CALN1","Lymphocyte","SCZ","Wald ratio",1,-0.057,0.02,0.945,0.00489,NA,NA,NA,0.182922363
"C18orf1","Lymphocyte","SCZ","Weighted median",3,-0.022,0.008,0.978,0.0049,0.020726698,0.068757983,0.981141005,0.005073099
"PDZRN4","Lymphocyte","SCZ","Wald ratio",1,0.118,0.042,1.125,0.00494,NA,NA,NA,0.188109592
