"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"FAM241A","Oligodendrocytes","ASD","Wald ratio",1,0.186,0.064,1.205,0.00342,NA,NA,NA,0.000106454
"PXDNL","Microglia","ASD","Wald ratio",1,0.136,0.046,1.145,0.00347,NA,NA,NA,8.03e-05
"SHISAL2B","Inhibitory neurons","ASD","Wald ratio",1,0.096,0.033,1.101,0.00347,NA,NA,NA,0.000385485
"BCL10","Excitatory neurons","ASD","Wald ratio",1,-0.231,0.079,0.794,0.00349,NA,NA,NA,0.00010849
"C1orf226","Excitatory neurons","ASD","Wald ratio",1,-0.16,0.055,0.852,0.00355,NA,NA,NA,7.19e-05
"ATF6","Inhibitory neurons","ASD","Wald ratio",1,-0.158,0.054,0.854,0.00355,NA,NA,NA,0.000121465
"ASNS","Excitatory neurons","ASD","Wald ratio",1,-0.276,0.095,0.759,0.00357,NA,NA,NA,7.6e-05
"ZDHHC22","OPCs / COPs","ASD","Wald ratio",1,0.247,0.085,1.28,0.00359,NA,NA,NA,0.000103635
"ZFAND1","Endothelial cells","ASD","Wald ratio",1,0.115,0.039,1.122,0.00366,NA,NA,NA,9.32e-05
"MDFIC2","Microglia","ASD","Wald ratio",1,-0.134,0.046,0.875,0.00369,NA,NA,NA,6.27e-05
"TPRA1","Excitatory neurons","ASD","Wald ratio",1,0.183,0.063,1.201,0.0037,NA,NA,NA,0.00011931
"HELB","Excitatory neurons","ASD","Wald ratio",1,-0.059,0.02,0.943,0.00374,NA,NA,NA,0.312502988
"CNTN3","Excitatory neurons","ASD","Wald ratio",1,-0.233,0.08,0.793,0.00375,NA,NA,NA,5.27e-05
"DLG5","Inhibitory neurons","ASD","Wald ratio",1,-0.186,0.064,0.83,0.00384,NA,NA,NA,5.11e-05
"PKIG","Endothelial cells","ASD","Wald ratio",1,-0.155,0.054,0.856,0.00391,NA,NA,NA,5.47e-05
"DIPK1A","Excitatory neurons","ASD","Wald ratio",1,-0.192,0.067,0.825,0.00394,NA,NA,NA,0.018049055
"GAB1","Excitatory neurons","ASD","Wald ratio",1,-0.227,0.079,0.797,0.0041,NA,NA,NA,0.011369761
"ELP2","Oligodendrocytes","ASD","Wald ratio",1,-0.187,0.066,0.829,0.00438,NA,NA,NA,0.00010898
"MOCOS","Microglia","ASD","Wald ratio",1,0.085,0.03,1.089,0.00438,NA,NA,NA,0.03062529
"TMEM50B","Oligodendrocytes","ASD","Wald ratio",1,-0.081,0.028,0.922,0.00438,NA,NA,NA,0.282033295
"UBE2Q1","Endothelial cells","ASD","Wald ratio",1,0.122,0.043,1.129,0.00439,NA,NA,NA,5.84e-05
"PPARGC1A","Excitatory neurons","ASD","Wald ratio",1,-0.256,0.09,0.774,0.00462,NA,NA,NA,5.83e-05
"MPP7","Astrocytes","ASD","Wald ratio",1,-0.081,0.029,0.922,0.00465,NA,NA,NA,0.000993749
"RAB3C","Excitatory neurons","ASD","Wald ratio",1,0.152,0.054,1.165,0.00469,NA,NA,NA,0.189591612
"MALT1","Excitatory neurons","ASD","Wald ratio",1,-0.161,0.057,0.851,0.0048,NA,NA,NA,0.000639408
"TRIM66","OPCs / COPs","ASD","Wald ratio",1,0.076,0.027,1.079,0.00485,NA,NA,NA,0.004784608
"TRIM66","Astrocytes","ASD","Wald ratio",1,0.099,0.035,1.104,0.00485,NA,NA,NA,0.268406352
"TDP1","OPCs / COPs","ASD","Wald ratio",1,0.135,0.048,1.145,0.00503,NA,NA,NA,6.46e-05
"GSTZ1","Excitatory neurons","ASD","Wald ratio",1,-0.125,0.045,0.882,0.00509,NA,NA,NA,0.001105158
"MYC","Pericytes","ASD","Wald ratio",1,0.141,0.05,1.151,0.0052,NA,NA,NA,8.44e-05
"YTHDC1","Astrocytes","ASD","Wald ratio",1,-0.256,0.092,0.774,0.00524,NA,NA,NA,4.04e-05
"ADGRL3","OPCs / COPs","ASD","Wald ratio",1,-0.288,0.103,0.75,0.00525,NA,NA,NA,0.000147838
"CACHD1","Excitatory neurons","ASD","Wald ratio",1,0.28,0.101,1.323,0.00544,NA,NA,NA,0.00014434
"CACHD1","OPCs / COPs","ASD","Wald ratio",1,-0.179,0.064,0.836,0.00544,NA,NA,NA,5e-05
"SF3B2","Oligodendrocytes","ASD","Wald ratio",1,0.134,0.048,1.144,0.00547,NA,NA,NA,0.260080738
"HEY2","Oligodendrocytes","ASD","Wald ratio",1,-0.237,0.085,0.789,0.00563,NA,NA,NA,3.13e-05
"CDKAL1","Pericytes","ASD","Wald ratio",1,-0.131,0.048,0.877,0.00566,NA,NA,NA,4.36e-05
"CSNK1D","Inhibitory neurons","ASD","Wald ratio",1,0.085,0.031,1.089,0.00578,NA,NA,NA,0.000972639
"MAATS1","Endothelial cells","ASD","Wald ratio",1,-0.156,0.057,0.856,0.00579,NA,NA,NA,6.07e-05
"YLPM1","OPCs / COPs","ASD","Wald ratio",1,0.193,0.07,1.212,0.00602,NA,NA,NA,3.3e-05
"MDH2","Excitatory neurons","ASD","Wald ratio",1,-0.403,0.147,0.668,0.00613,NA,NA,NA,4.41e-05
"LSP1","Microglia","ASD","Wald ratio",1,0.101,0.037,1.106,0.00614,NA,NA,NA,0.009733095
"AC021504.1","Inhibitory neurons","ASD","Wald ratio",1,0.086,0.031,1.09,0.00634,NA,NA,NA,0.000241184
"SMARCD2","Endothelial cells","ASD","Wald ratio",1,0.139,0.051,1.149,0.00637,NA,NA,NA,9.39e-05
