"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"APOC2","Lymphocyte","ALZ","Wald ratio",1,"-0.088","0.012"," 0.916","5.51e-13",NA,NA,NA,0.999999999
"APOC4","Lymphocyte","ALZ","Wald ratio",1,"-0.084","0.012"," 0.919","5.51e-13",NA,NA,NA,0.999969765
"CLPTM1","Lymphocyte","ALZ","Wald ratio",1,"-0.521","0.072"," 0.594","5.51e-13",NA,NA,NA,0.999999999
"CD2AP","Lymphocyte","ALZ","Wald ratio",1,"-0.085","0.014"," 0.919","1.58e-09",NA,NA,NA,0.99999766
"SIX5","Lymphocyte","ALZ","Wald ratio",1,"-0.093","0.016"," 0.911","6.71e-09",NA,NA,NA,0.999989431
"DMPK","Lymphocyte","ALZ","Wald ratio",1,"-0.116","0.020"," 0.891","6.71e-09",NA,NA,NA,0.999989431
"DMPK","Lymphocyte","ALZ","Wald ratio",1,"-2.208","0.381"," 0.110","6.71e-09",NA,NA,NA,0.999989431
"NKPD1","Lymphocyte","ALZ","Wald ratio",1,"-0.070","0.013"," 0.933","1.40e-07",NA,NA,NA,0.999828301
"CD33","Lymphocyte","ALZ","Wald ratio",1,"-0.152","0.032"," 0.859","1.75e-06",NA,NA,NA,0.997753527
"IQCK","Lymphocyte","ALZ","Wald ratio",1," 0.066","0.015"," 1.068","1.14e-05",NA,NA,NA,0.9898152
"MIER2","Lymphocyte","ALZ","Wald ratio",1,"-0.058","0.014"," 0.944","2.45e-05",NA,NA,NA,0.978988489
"SH3D20","Lymphocyte","ALZ","Wald ratio",1," 0.078","0.019"," 1.081","4.62e-05",NA,NA,NA,0.963063284
"PFDN1","Lymphocyte","ALZ","Wald ratio",1,"-0.149","0.037"," 0.862","6.07e-05",NA,NA,NA,0.938221705
"SLC24A4","Lymphocyte","ALZ","Wald ratio",1,"-0.226","0.058"," 0.798","9.05e-05",NA,NA,NA,0.942893317
"ARL6IP4","Lymphocyte","ALZ","Wald ratio",1," 0.835","0.216"," 2.305","1.08e-04",NA,NA,NA,0.906520779
"ARL6IP4","Lymphocyte","ALZ","Wald ratio",1," 0.047","0.012"," 1.049","1.08e-04",NA,NA,NA,0.906520779
"ABCB9","Lymphocyte","ALZ","Wald ratio",1," 0.044","0.011"," 1.045","1.08e-04",NA,NA,NA,0.906422949
"ABCB9","Lymphocyte","ALZ","Wald ratio",1," 0.211","0.054"," 1.235","1.08e-04",NA,NA,NA,0.906520779
"PRKD2","Lymphocyte","ALZ","Wald ratio",1," 0.042","0.011"," 1.043","1.72e-04",NA,NA,NA,0.849775421
"PVR","Lymphocyte","ALZ","Wald ratio",1," 0.116","0.031"," 1.123","1.86e-04",NA,NA,NA,0.891729813
"CD302","Lymphocyte","ALZ","Wald ratio",1," 0.091","0.024"," 1.095","2.04e-04",NA,NA,NA,0.82659969
"PACSIN1","Lymphocyte","ALZ","Wald ratio",1," 0.068","0.018"," 1.070","2.12e-04",NA,NA,NA,0.867157572
"TREML2","Lymphocyte","ALZ","Wald ratio",1," 0.110","0.030"," 1.117","2.82e-04",NA,NA,NA,0.786642728
"ADAM10","Lymphocyte","ALZ","Wald ratio",1," 0.054","0.015"," 1.056","3.69e-04",NA,NA,NA,0.800029929
"LIPC","Lymphocyte","ALZ","Wald ratio",1," 0.122","0.034"," 1.130","3.69e-04",NA,NA,NA,0.800031975
"IGF2BP3","Lymphocyte","ALZ","Wald ratio",1," 0.347","0.101"," 1.415","5.84e-04",NA,NA,NA,0.64076989
"BFSP1","Lymphocyte","ALZ","Wald ratio",1," 0.494","0.144"," 1.639","6.13e-04",NA,NA,NA,0.637109298
"RRBP1","Lymphocyte","ALZ","Wald ratio",1," 0.040","0.012"," 1.041","6.13e-04",NA,NA,NA,0.637213237
"WRB","Lymphocyte","ALZ","Wald ratio",1," 0.050","0.015"," 1.051","6.83e-04",NA,NA,NA,0.624705977
"CDGAP","Lymphocyte","ALZ","Wald ratio",1," 0.035","0.010"," 1.036","7.42e-04",NA,NA,NA,0.590866885
"DOCK10","Lymphocyte","ALZ","Wald ratio",1," 0.038","0.011"," 1.039","9.21e-04",NA,NA,NA,0.54892577
"C1orf177","Lymphocyte","ALZ","Wald ratio",1,"-0.037","0.011"," 0.964","1.08e-03",NA,NA,NA,0.525792987
"FCRL3","Lymphocyte","ALZ","Wald ratio",1," 0.044","0.014"," 1.045","1.41e-03",NA,NA,NA,0.443278036
"SNCA","Lymphocyte","ALZ","Wald ratio",1,"-0.039","0.012"," 0.962","1.51e-03",NA,NA,NA,0.426455789
"TTC39A","Lymphocyte","ALZ","Wald ratio",1,"-0.250","0.080"," 0.778","1.72e-03",NA,NA,NA,0.53795241
"DGKE","Lymphocyte","ALZ","Wald ratio",1," 0.057","0.018"," 1.059","1.73e-03",NA,NA,NA,0.496443551
"LOC151174","Lymphocyte","ALZ","Wald ratio",1," 0.166","0.054"," 1.181","1.90e-03",NA,NA,NA,0.390698234
"HES6","Lymphocyte","ALZ","Wald ratio",1," 0.110","0.035"," 1.116","1.90e-03",NA,NA,NA,0.390698234
"LOC151174","Lymphocyte","ALZ","Wald ratio",1," 1.019","0.328"," 2.770","1.90e-03",NA,NA,NA,0.390698234
"COL22A1","Lymphocyte","ALZ","Wald ratio",1," 0.364","0.118"," 1.439","2.03e-03",NA,NA,NA,0.480254927
"ZNF642","Lymphocyte","ALZ","Wald ratio",1,"-1.029","0.337"," 0.357","2.25e-03",NA,NA,NA,0.399637581
"ITGA1","Lymphocyte","ALZ","Wald ratio",1," 0.040","0.013"," 1.040","2.28e-03",NA,NA,NA,0.375034503
"LRIG3","Lymphocyte","ALZ","Wald ratio",1," 0.066","0.022"," 1.068","2.70e-03",NA,NA,NA,0.47335063
"PTK2B","Lymphocyte","ALZ","Wald ratio",1,"-0.050","0.017"," 0.952","2.98e-03",NA,NA,NA,0.291206891
"HNRNPD","Lymphocyte","ALZ","Wald ratio",1,"-0.297","0.100"," 0.743","3.02e-03",NA,NA,NA,0.316647427
"CLEC1A","Lymphocyte","ALZ","Wald ratio",1," 0.038","0.013"," 1.039","3.17e-03",NA,NA,NA,0.279286757
"LMBR1","Lymphocyte","ALZ","Wald ratio",1,"-1.074","0.367"," 0.342","3.40e-03",NA,NA,NA,0.263142347
"FOSB","Lymphocyte","ALZ","Wald ratio",1," 0.071","0.024"," 1.074","3.47e-03",NA,NA,NA,0.266711531
"ARSJ","Lymphocyte","ALZ","Wald ratio",1,"-0.283","0.097"," 0.753","3.67e-03",NA,NA,NA,0.279748053
"C8orf40","Lymphocyte","ALZ","Wald ratio",1," 0.029","0.010"," 1.030","3.73e-03",NA,NA,NA,0.248794482
"C8orf40","Lymphocyte","ALZ","Wald ratio",1," 0.031","0.011"," 1.032","3.73e-03",NA,NA,NA,0.248794482
"TRPM7","Lymphocyte","ALZ","Wald ratio",1,"-0.034","0.012"," 0.967","4.10e-03",NA,NA,NA,0.233011097
"RFX4","Lymphocyte","ALZ","Wald ratio",1,"-0.057","0.020"," 0.944","4.24e-03",NA,NA,NA,0.239669292
"SFXN1","Lymphocyte","ALZ","Wald ratio",1," 1.470","0.519"," 4.350","4.61e-03",NA,NA,NA,0.33774838
"MTERFD2","Lymphocyte","ALZ","Wald ratio",1," 0.038","0.014"," 1.039","4.72e-03",NA,NA,NA,0.259662836
"PASK","Lymphocyte","ALZ","Wald ratio",1," 0.044","0.016"," 1.045","4.72e-03",NA,NA,NA,0.259662845
"LMX1A","Lymphocyte","ALZ","Wald ratio",1,"-0.319","0.113"," 0.727","4.87e-03",NA,NA,NA,0.211325877
"HRG","Lymphocyte","ALZ","Wald ratio",1," 0.037","0.013"," 1.038","5.14e-03",NA,NA,NA,0.197053387
"CABYR","Lymphocyte","ALZ","Wald ratio",1," 0.065","0.023"," 1.067","5.20e-03",NA,NA,NA,0.199984119
"CD27","Lymphocyte","ALZ","Wald ratio",1,"-0.127","0.046"," 0.880","5.26e-03",NA,NA,NA,0.202906553
"CD27","Lymphocyte","ALZ","Wald ratio",1,"-0.054","0.019"," 0.947","5.26e-03",NA,NA,NA,0.202906553
"CAPZB","Lymphocyte","ALZ","Wald ratio",1,"-0.048","0.017"," 0.954","5.41e-03",NA,NA,NA,0.206372666
"DOCK9","Lymphocyte","ALZ","Wald ratio",1," 0.055","0.020"," 1.056","5.48e-03",NA,NA,NA,0.275848225
"CLDN7","Lymphocyte","ALZ","Wald ratio",1,"-0.074","0.027"," 0.928","5.49e-03",NA,NA,NA,0.193839612
"DULLARD","Lymphocyte","ALZ","Wald ratio",1,"-0.033","0.012"," 0.968","5.49e-03",NA,NA,NA,0.192963911
"DLG4","Lymphocyte","ALZ","Wald ratio",1,"-0.056","0.020"," 0.946","5.49e-03",NA,NA,NA,0.193839612
"ZFP42","Lymphocyte","ALZ","Wald ratio",1," 0.189","0.068"," 1.208","5.57e-03",NA,NA,NA,0.207583236
"GTF2H3","Lymphocyte","ALZ","Wald ratio",1,"-0.028","0.010"," 0.972","5.78e-03",NA,NA,NA,0.181890592
"ATP6V0A2","Lymphocyte","ALZ","Wald ratio",1,"-0.029","0.011"," 0.971","5.78e-03",NA,NA,NA,0.182386143
"SIRPB2","Lymphocyte","ALZ","Wald ratio",1," 0.093","0.034"," 1.097","5.86e-03",NA,NA,NA,0.237431803
"OR9Q1","Lymphocyte","ALZ","Wald ratio",1,"-0.052","0.019"," 0.950","6.02e-03",NA,NA,NA,0.23191692
"SNX19","Lymphocyte","ALZ","Wald ratio",1," 0.046","0.017"," 1.047","6.05e-03",NA,NA,NA,0.173430051
"PIK3C2B","Lymphocyte","ALZ","Wald ratio",1,"-0.050","0.018"," 0.952","6.12e-03",NA,NA,NA,0.191303544
"ZEB2","Lymphocyte","ALZ","Wald ratio",1,"-0.106","0.039"," 0.899","6.16e-03",NA,NA,NA,0.194481315
"SLC2A2","Lymphocyte","ALZ","Wald ratio",1,"-0.141","0.052"," 0.868","6.31e-03",NA,NA,NA,0.228003522
"MIR548N","Lymphocyte","ALZ","Wald ratio",1,"-0.039","0.014"," 0.961","6.45e-03",NA,NA,NA,0.189455365
"LOC100188949","Lymphocyte","ALZ","Wald ratio",1,"-0.227","0.084"," 0.797","6.79e-03",NA,NA,NA,0.160510922
"EGF","Lymphocyte","ALZ","Wald ratio",1,"-0.033","0.012"," 0.967","7.02e-03",NA,NA,NA,0.160458213
"SOX9","Lymphocyte","ALZ","Wald ratio",1,"-0.220","0.082"," 0.802","7.23e-03",NA,NA,NA,0.198603526
"TIFAB","Lymphocyte","ALZ","Wald ratio",1,"-0.102","0.038"," 0.903","7.35e-03",NA,NA,NA,0.148542782
"AOAH","Lymphocyte","ALZ","Inverse variance weighted",2," 0.023","0.009"," 1.024","8.06e-03",NA,0.844527322,NA,0.047344198
"TMEM117","Lymphocyte","ALZ","Wald ratio",1,"-0.038","0.014"," 0.963","8.17e-03",NA,NA,NA,0.182819287
"PALM2","Lymphocyte","ALZ","Wald ratio",1," 0.030","0.011"," 1.031","8.24e-03",NA,NA,NA,0.107705919
"MGC2752","Lymphocyte","ALZ","Wald ratio",1,"-0.131","0.049"," 0.878","8.28e-03",NA,NA,NA,0.170583102
"UBE2M","Lymphocyte","ALZ","Wald ratio",1,"-0.036","0.014"," 0.964","8.28e-03",NA,NA,NA,0.170615248
"CEBPE","Lymphocyte","ALZ","Wald ratio",1,"-0.042","0.016"," 0.959","8.29e-03",NA,NA,NA,0.139019687
"C15orf41","Lymphocyte","ALZ","Wald ratio",1,"-0.047","0.018"," 0.954","8.36e-03",NA,NA,NA,0.187838007
"DNAJC13","Lymphocyte","ALZ","Wald ratio",1," 0.043","0.016"," 1.044","8.51e-03",NA,NA,NA,0.199123823
"LUZP2","Lymphocyte","ALZ","Inverse variance weighted",2,"-0.026","0.010"," 0.975","8.60e-03",NA,0.928983767,NA,0.019870864
"SOSTDC1","Lymphocyte","ALZ","Wald ratio",1,"-0.028","0.011"," 0.973","8.85e-03",NA,NA,NA,0.134392902
"CA6","Lymphocyte","ALZ","Wald ratio",1,"-0.089","0.034"," 0.915","9.32e-03",NA,NA,NA,0.126972699
"C4orf22","Lymphocyte","ALZ","Wald ratio",1,"-0.044","0.017"," 0.957","9.53e-03",NA,NA,NA,0.13333179
"CYP4F3","Lymphocyte","ALZ","Wald ratio",1," 0.102","0.039"," 1.107","9.55e-03",NA,NA,NA,0.122501122
"MAP3K12","Lymphocyte","ALZ","Wald ratio",1,"-0.162","0.063"," 0.850","9.57e-03",NA,NA,NA,0.156961638
"LMCD1","Lymphocyte","ALZ","Wald ratio",1,"-0.044","0.017"," 0.957","1.00e-02",NA,NA,NA,0.119157148
"PLEC1","Lymphocyte","ALZ","Wald ratio",1,"-0.058","0.023"," 0.944","1.05e-02",NA,NA,NA,0.117687058
"PLEC1","Lymphocyte","ALZ","Wald ratio",1,"-0.034","0.013"," 0.967","1.05e-02",NA,NA,NA,0.117687068
"MIR661","Lymphocyte","ALZ","Wald ratio",1,"-0.027","0.011"," 0.973","1.05e-02",NA,NA,NA,0.117687068
"SYNPO2L","Lymphocyte","ALZ","Wald ratio",1," 0.051","0.020"," 1.052","1.06e-02",NA,NA,NA,0.170078128
"CLN6","Lymphocyte","ALZ","Wald ratio",1,"-0.214","0.084"," 0.807","1.08e-02",NA,NA,NA,0.113404913
"DNTTIP2","Lymphocyte","ALZ","Wald ratio",1," 0.051","0.020"," 1.052","1.10e-02",NA,NA,NA,0.19298081
"FLYWCH1","Lymphocyte","ALZ","Wald ratio",1,"-1.860","0.733"," 0.156","1.12e-02",NA,NA,NA,0.119450095
"PHOSPHO1","Lymphocyte","ALZ","Wald ratio",1," 0.051","0.020"," 1.052","1.13e-02",NA,NA,NA,0.112241521
"SMYD2","Lymphocyte","ALZ","Wald ratio",1,"-0.040","0.016"," 0.960","1.13e-02",NA,NA,NA,0.113968063
"KCNH3","Lymphocyte","ALZ","Wald ratio",1,"-0.058","0.023"," 0.944","1.14e-02",NA,NA,NA,0.165744722
"FMNL3","Lymphocyte","ALZ","Wald ratio",1,"-0.125","0.050"," 0.882","1.14e-02",NA,NA,NA,0.165746643
"ZNF266","Lymphocyte","ALZ","Wald ratio",1,"-0.061","0.024"," 0.941","1.14e-02",NA,NA,NA,0.171509209
"MRPL28","Lymphocyte","ALZ","Wald ratio",1,"-0.032","0.013"," 0.968","1.16e-02",NA,NA,NA,0.109824362
"TMEM8A","Lymphocyte","ALZ","Wald ratio",1,"-0.257","0.102"," 0.773","1.16e-02",NA,NA,NA,0.109824362
"LOC100134368","Lymphocyte","ALZ","Wald ratio",1,"-0.055","0.022"," 0.947","1.16e-02",NA,NA,NA,0.109824362
"C19orf40","Lymphocyte","ALZ","Wald ratio",1,"-0.301","0.119"," 0.740","1.16e-02",NA,NA,NA,0.128807155
"GPR176","Lymphocyte","ALZ","Wald ratio",1," 0.027","0.011"," 1.028","1.19e-02",NA,NA,NA,0.098558479
"TG","Lymphocyte","ALZ","Wald ratio",1," 0.052","0.021"," 1.053","1.21e-02",NA,NA,NA,0.144042143
"ANKFN1","Lymphocyte","ALZ","Wald ratio",1," 0.039","0.015"," 1.039","1.22e-02",NA,NA,NA,0.140628401
"AGT","Lymphocyte","ALZ","Wald ratio",1," 0.083","0.033"," 1.087","1.23e-02",NA,NA,NA,0.115611538
"CCNY","Lymphocyte","ALZ","Wald ratio",1,"-0.030","0.012"," 0.971","1.24e-02",NA,NA,NA,0.103130001
"LOC100292680","Lymphocyte","ALZ","Wald ratio",1,"-0.041","0.016"," 0.960","1.28e-02",NA,NA,NA,0.099101626
"GIT1","Lymphocyte","ALZ","Wald ratio",1," 0.096","0.039"," 1.101","1.28e-02",NA,NA,NA,0.097299107
"ANKRD13B","Lymphocyte","ALZ","Wald ratio",1," 0.044","0.018"," 1.045","1.28e-02",NA,NA,NA,0.097299107
"RRAGD","Lymphocyte","ALZ","Wald ratio",1,"-0.026","0.011"," 0.974","1.31e-02",NA,NA,NA,0.098709545
"ARFGEF1","Lymphocyte","ALZ","Wald ratio",1,"-0.054","0.022"," 0.948","1.32e-02",NA,NA,NA,0.103884972
"JOSD1","Lymphocyte","ALZ","Wald ratio",1," 0.027","0.011"," 1.027","1.33e-02",NA,NA,NA,0.098538091
"ATP10A","Lymphocyte","ALZ","Inverse variance weighted",2," 0.028","0.011"," 1.029","1.34e-02",NA,0.526627204,NA,0.02141878
"CPM","Lymphocyte","ALZ","Wald ratio",1," 0.036","0.015"," 1.037","1.34e-02",NA,NA,NA,0.081610381
"UTP23","Lymphocyte","ALZ","Wald ratio",1,"-1.606","0.650"," 0.201","1.35e-02",NA,NA,NA,0.098377835
"GTF3C6","Lymphocyte","ALZ","Wald ratio",1,"-0.186","0.075"," 0.830","1.35e-02",NA,NA,NA,0.122313453
"TSEN34","Lymphocyte","ALZ","Wald ratio",1,"-0.110","0.044"," 0.896","1.37e-02",NA,NA,NA,0.094626999
"RPS9","Lymphocyte","ALZ","Wald ratio",1,"-0.057","0.023"," 0.945","1.37e-02",NA,NA,NA,0.094626999
"SV2B","Lymphocyte","ALZ","Wald ratio",1," 0.041","0.017"," 1.042","1.37e-02",NA,NA,NA,0.092811977
"KIAA1609","Lymphocyte","ALZ","Wald ratio",1,"-0.153","0.062"," 0.858","1.43e-02",NA,NA,NA,0.104727141
"CASS4","Lymphocyte","ALZ","Wald ratio",1," 0.058","0.024"," 1.060","1.43e-02",NA,NA,NA,0.118231131
"DRG2","Lymphocyte","ALZ","Wald ratio",1," 0.032","0.013"," 1.033","1.44e-02",NA,NA,NA,0.094172783
"MYO15A","Lymphocyte","ALZ","Wald ratio",1," 0.028","0.011"," 1.028","1.44e-02",NA,NA,NA,0.094172783
"JAKMIP2","Lymphocyte","ALZ","Wald ratio",1," 0.033","0.013"," 1.033","1.48e-02",NA,NA,NA,0.104480837
"CHN1","Lymphocyte","ALZ","Wald ratio",1,"-0.026","0.011"," 0.974","1.51e-02",NA,NA,NA,0.08565305
"ATP1A2","Lymphocyte","ALZ","Wald ratio",1," 0.030","0.012"," 1.030","1.53e-02",NA,NA,NA,0.100830812
"ATP1A4","Lymphocyte","ALZ","Wald ratio",1," 0.041","0.017"," 1.042","1.53e-02",NA,NA,NA,0.100820023
"KLF15","Lymphocyte","ALZ","Wald ratio",1,"-0.484","0.200"," 0.616","1.55e-02",NA,NA,NA,0.086635721
"PAPPA2","Lymphocyte","ALZ","Wald ratio",1," 0.045","0.019"," 1.046","1.56e-02",NA,NA,NA,0.103640739
"TIMD4","Lymphocyte","ALZ","Wald ratio",1," 0.081","0.033"," 1.084","1.57e-02",NA,NA,NA,0.088403999
"C3orf27","Lymphocyte","ALZ","Wald ratio",1,"-0.099","0.041"," 0.906","1.58e-02",NA,NA,NA,0.082968971
"LOC220115","Lymphocyte","ALZ","Wald ratio",1,"-0.076","0.032"," 0.927","1.58e-02",NA,NA,NA,0.165483342
"ATP7B","Lymphocyte","ALZ","Wald ratio",1,"-3.194","1.324"," 0.041","1.58e-02",NA,NA,NA,0.165481257
"C3orf32","Lymphocyte","ALZ","Wald ratio",1,"-0.034","0.014"," 0.967","1.59e-02",NA,NA,NA,0.100733943
"SH2D5","Lymphocyte","ALZ","Wald ratio",1,"-0.034","0.014"," 0.966","1.60e-02",NA,NA,NA,0.08296264
"RPL14","Lymphocyte","ALZ","Wald ratio",1," 1.946","0.808"," 7.002","1.60e-02",NA,NA,NA,0.086591617
"ENTPD3","Lymphocyte","ALZ","Wald ratio",1," 0.030","0.013"," 1.031","1.60e-02",NA,NA,NA,0.086591617
"RASSF8","Lymphocyte","ALZ","Wald ratio",1," 0.025","0.010"," 1.025","1.62e-02",NA,NA,NA,0.081140621
"CIITA","Lymphocyte","ALZ","Wald ratio",1," 0.273","0.114"," 1.313","1.66e-02",NA,NA,NA,0.091998432
"COLEC11","Lymphocyte","ALZ","Wald ratio",1," 0.039","0.016"," 1.040","1.69e-02",NA,NA,NA,0.11266758
"OTX2","Lymphocyte","ALZ","Wald ratio",1," 0.028","0.012"," 1.029","1.77e-02",NA,NA,NA,0.076485157
"GLI4","Lymphocyte","ALZ","Wald ratio",1," 0.026","0.011"," 1.027","1.78e-02",NA,NA,NA,0.075990121
"ZFP41","Lymphocyte","ALZ","Wald ratio",1," 0.051","0.021"," 1.052","1.78e-02",NA,NA,NA,0.075990121
"RAB6B","Lymphocyte","ALZ","Wald ratio",1,"-0.033","0.014"," 0.968","1.80e-02",NA,NA,NA,0.090701112
"CYFIP1","Lymphocyte","ALZ","Wald ratio",1,"-0.051","0.021"," 0.951","1.82e-02",NA,NA,NA,0.106480501
"QPCT","Lymphocyte","ALZ","Wald ratio",1," 0.036","0.015"," 1.036","1.87e-02",NA,NA,NA,0.080205551
"THY1","Lymphocyte","ALZ","Wald ratio",1,"-0.139","0.059"," 0.870","1.89e-02",NA,NA,NA,0.080311799
"SIK1","Lymphocyte","ALZ","Wald ratio",1," 0.325","0.139"," 1.385","1.90e-02",NA,NA,NA,0.129926702
"IMMP2L","Lymphocyte","ALZ","Inverse variance weighted",2," 0.020","0.009"," 1.021","1.91e-02",NA,0.564037214,NA,0.046119609
"XRCC3","Lymphocyte","ALZ","Wald ratio",1," 0.031","0.013"," 1.031","1.91e-02",NA,NA,NA,0.072980044
"KLC1","Lymphocyte","ALZ","Wald ratio",1," 0.025","0.011"," 1.026","1.91e-02",NA,NA,NA,0.072980044
"XRCC3","Lymphocyte","ALZ","Wald ratio",1," 0.215","0.092"," 1.240","1.91e-02",NA,NA,NA,0.072980044
"ILF3","Lymphocyte","ALZ","Wald ratio",1," 0.337","0.144"," 1.401","1.91e-02",NA,NA,NA,0.074885492
"ADH5","Lymphocyte","ALZ","Wald ratio",1," 0.752","0.321"," 2.120","1.93e-02",NA,NA,NA,0.0750073
"ANKRD40","Lymphocyte","ALZ","Wald ratio",1,"-0.072","0.031"," 0.931","1.93e-02",NA,NA,NA,0.078784401
"CAPN14","Lymphocyte","ALZ","Wald ratio",1," 0.033","0.014"," 1.034","1.96e-02",NA,NA,NA,0.0714482
"LOC154449","Lymphocyte","ALZ","Wald ratio",1," 0.042","0.018"," 1.043","1.99e-02",NA,NA,NA,0.090349506
"CDC42EP3","Lymphocyte","ALZ","Wald ratio",1,"-0.507","0.218"," 0.603","2.00e-02",NA,NA,NA,0.067873097
"DNALI1","Lymphocyte","ALZ","Wald ratio",1," 0.068","0.029"," 1.071","2.00e-02",NA,NA,NA,0.067873097
"CALML3","Lymphocyte","ALZ","Wald ratio",1," 0.030","0.013"," 1.030","2.02e-02",NA,NA,NA,0.083305238
"TRAF3","Lymphocyte","ALZ","Wald ratio",1," 0.105","0.045"," 1.111","2.03e-02",NA,NA,NA,0.070103333
"C3orf15","Lymphocyte","ALZ","Wald ratio",1," 0.084","0.036"," 1.087","2.04e-02",NA,NA,NA,0.089080647
"OR2L13","Lymphocyte","ALZ","Wald ratio",1,"-0.029","0.012"," 0.972","2.05e-02",NA,NA,NA,0.07217462
"PNMA2","Lymphocyte","ALZ","Wald ratio",1,"-0.321","0.138"," 0.726","2.05e-02",NA,NA,NA,0.068331061
"NFE2L3","Lymphocyte","ALZ","Wald ratio",1,"-0.132","0.057"," 0.876","2.07e-02",NA,NA,NA,0.078164887
"PTGIS","Lymphocyte","ALZ","Wald ratio",1," 0.051","0.022"," 1.052","2.10e-02",NA,NA,NA,0.10560824
"GOLPH3","Lymphocyte","ALZ","Wald ratio",1," 0.040","0.018"," 1.041","2.12e-02",NA,NA,NA,0.06706511
"DYNC1LI1","Lymphocyte","ALZ","Wald ratio",1," 1.036","0.450"," 2.818","2.13e-02",NA,NA,NA,0.101036853
"NDUFS5","Lymphocyte","ALZ","Wald ratio",1,"-0.028","0.012"," 0.972","2.19e-02",NA,NA,NA,0.061519628
"AKIRIN1","Lymphocyte","ALZ","Wald ratio",1,"-0.201","0.088"," 0.818","2.19e-02",NA,NA,NA,0.063729651
"MACF1","Lymphocyte","ALZ","Wald ratio",1,"-0.038","0.017"," 0.962","2.19e-02",NA,NA,NA,0.063729651
"PLXDC1","Lymphocyte","ALZ","Wald ratio",1," 0.026","0.011"," 1.027","2.21e-02",NA,NA,NA,0.070083774
"SLC15A3","Lymphocyte","ALZ","Wald ratio",1,"-0.032","0.014"," 0.968","2.24e-02",NA,NA,NA,0.062367853
"LTBP4","Lymphocyte","ALZ","Wald ratio",1,"-0.037","0.016"," 0.964","2.26e-02",NA,NA,NA,0.062570375
"SHISA3","Lymphocyte","ALZ","Wald ratio",1," 0.033","0.014"," 1.033","2.26e-02",NA,NA,NA,0.062567477
"ADAMTS15","Lymphocyte","ALZ","Wald ratio",1," 0.135","0.059"," 1.145","2.28e-02",NA,NA,NA,0.062775783
"C6orf162","Lymphocyte","ALZ","Wald ratio",1," 0.676","0.297"," 1.966","2.29e-02",NA,NA,NA,0.06082808
"C6orf162","Lymphocyte","ALZ","Wald ratio",1," 0.074","0.033"," 1.077","2.29e-02",NA,NA,NA,0.06082808
"ALG10B","Lymphocyte","ALZ","Wald ratio",1,"-0.235","0.103"," 0.791","2.29e-02",NA,NA,NA,0.06082808
"SNORD93","Lymphocyte","ALZ","Wald ratio",1," 0.146","0.064"," 1.157","2.29e-02",NA,NA,NA,0.062983584
"HIST1H2BB","Lymphocyte","ALZ","Wald ratio",1,"-0.099","0.044"," 0.906","2.31e-02",NA,NA,NA,0.065334793
"NLRP3","Lymphocyte","ALZ","Wald ratio",1,"-0.052","0.023"," 0.949","2.32e-02",NA,NA,NA,0.073555589
"RASGRP1","Lymphocyte","ALZ","Wald ratio",1,"-0.048","0.021"," 0.953","2.34e-02",NA,NA,NA,0.073967314
"CA3","Lymphocyte","ALZ","Wald ratio",1," 0.056","0.025"," 1.058","2.35e-02",NA,NA,NA,0.069995771
"ALG3","Lymphocyte","ALZ","Wald ratio",1," 0.028","0.013"," 1.029","2.37e-02",NA,NA,NA,0.07000495
"VWA5B2","Lymphocyte","ALZ","Wald ratio",1," 0.524","0.231"," 1.688","2.37e-02",NA,NA,NA,0.070208686
"EGR2","Lymphocyte","ALZ","Wald ratio",1," 0.104","0.046"," 1.110","2.37e-02",NA,NA,NA,0.059742552
"CECR4","Lymphocyte","ALZ","Wald ratio",1," 0.247","0.109"," 1.281","2.37e-02",NA,NA,NA,0.115919576
"CECR5","Lymphocyte","ALZ","Wald ratio",1," 0.050","0.022"," 1.051","2.37e-02",NA,NA,NA,0.11591958
"FSD1L","Lymphocyte","ALZ","Wald ratio",1," 0.030","0.013"," 1.031","2.40e-02",NA,NA,NA,0.060191979
"ANGPT2","Lymphocyte","ALZ","Wald ratio",1,"-0.056","0.025"," 0.946","2.43e-02",NA,NA,NA,0.108342429
"MGAT5","Lymphocyte","ALZ","Wald ratio",1,"-0.039","0.017"," 0.962","2.44e-02",NA,NA,NA,0.091532049
"LOC151162","Lymphocyte","ALZ","Wald ratio",1,"-0.041","0.018"," 0.960","2.44e-02",NA,NA,NA,0.091532049
"MESP2","Lymphocyte","ALZ","Wald ratio",1," 0.026","0.011"," 1.026","2.50e-02",NA,NA,NA,0.061801887
"MESP1","Lymphocyte","ALZ","Wald ratio",1," 0.864","0.386"," 2.373","2.50e-02",NA,NA,NA,0.061823654
"COL18A1","Lymphocyte","ALZ","Inverse variance weighted",2,"-0.036","0.016"," 0.964","2.51e-02",NA,0.759843268,NA,0.037940107
"CYB5R3","Lymphocyte","ALZ","Wald ratio",1," 1.374","0.615"," 3.951","2.54e-02",NA,NA,NA,0.089925738
"RBMS1","Lymphocyte","ALZ","Wald ratio",1,"-0.032","0.015"," 0.968","2.56e-02",NA,NA,NA,0.056038415
