"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SLC2A9","Lymphocyte","ALZ","Wald ratio",1,-0.019,0.011,0.981,0.0688,NA,NA,NA,0.025394603
"PLEKHA7","Lymphocyte","ALZ","Wald ratio",1,-0.022,0.012,0.978,0.0689,NA,NA,NA,0.000464609
"CLTCL1","Lymphocyte","ALZ","Wald ratio",1,-0.027,0.015,0.974,0.0707,NA,NA,NA,0.000374618
"ADPGK","Lymphocyte","ALZ","Wald ratio",1,-0.015,0.008,0.986,0.0721,NA,NA,NA,0.000219271
"IL4I1","Lymphocyte","ALZ","Wald ratio",1,0.012,0.007,1.012,0.0758,NA,NA,NA,0.024973282
"TRMT12","Lymphocyte","ALZ","Wald ratio",1,0.038,0.021,1.039,0.0763,NA,NA,NA,0.009333866
"LAMA5","Lymphocyte","ALZ","Wald ratio",1,-0.022,0.013,0.978,0.0813,NA,NA,NA,0.001260968
"RPA3-AS1","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.009,0.984,0.0825,NA,NA,NA,0.008529367
"AGA","Lymphocyte","ALZ","Wald ratio",1,0.018,0.01,1.018,0.0835,NA,NA,NA,0.003996761
"FMNL2","Lymphocyte","ALZ","Wald ratio",1,-0.022,0.013,0.978,0.0852,NA,NA,NA,0.002098098
"LARGE","Lymphocyte","ALZ","Inverse variance weighted",2,0.016,0.009,1.016,0.0866,NA,0.869070333,NA,0.000279821
"NEDD9","Lymphocyte","ALZ","Wald ratio",1,-0.017,0.01,0.983,0.0867,NA,NA,NA,0.003992819
"INPP5B","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.01,0.984,0.0874,NA,NA,NA,0.024431537
"SAMSN1","Lymphocyte","ALZ","Wald ratio",1,0.014,0.009,1.015,0.0899,NA,NA,NA,0.02093442
"GDI2","Lymphocyte","ALZ","Wald ratio",1,-0.022,0.013,0.978,0.0936,NA,NA,NA,0.019696864
"GLCCI1","Lymphocyte","ALZ","Wald ratio",1,-0.042,0.025,0.959,0.0936,NA,NA,NA,0.007023566
"RN7SKP122","Lymphocyte","ALZ","Wald ratio",1,0.036,0.021,1.036,0.0949,NA,NA,NA,2.65e-06
"PASK","Lymphocyte","ALZ","Wald ratio",1,0.034,0.02,1.034,0.096,NA,NA,NA,0.030804811
"ZNF254","Lymphocyte","ALZ","Wald ratio",1,0.012,0.007,1.012,0.0988,NA,NA,NA,0.027453476
"ZKSCAN8","Lymphocyte","ALZ","Wald ratio",1,0.021,0.013,1.021,0.0989,NA,NA,NA,0.023145097
"STK33","Lymphocyte","ALZ","Wald ratio",1,0.019,0.011,1.019,0.104,NA,NA,NA,0.000117938
"RP11-734K21.2","Lymphocyte","ALZ","Wald ratio",1,-0.02,0.012,0.98,0.104,NA,NA,NA,0.000406197
"KCNQ1","Lymphocyte","ALZ","Wald ratio",1,0.037,0.023,1.037,0.105,NA,NA,NA,0.00331862
"INSIG2","Lymphocyte","ALZ","Wald ratio",1,-0.023,0.014,0.978,0.105,NA,NA,NA,0.001464773
"FAM171A1","Lymphocyte","ALZ","Wald ratio",1,0.018,0.011,1.018,0.112,NA,NA,NA,0.011318573
"IDI1","Lymphocyte","ALZ","Wald ratio",1,-0.015,0.01,0.985,0.114,NA,NA,NA,0.017045202
"INTS8","Lymphocyte","ALZ","Wald ratio",1,-0.04,0.025,0.961,0.118,NA,NA,NA,0.008601955
"TIFA","Lymphocyte","ALZ","Wald ratio",1,-0.019,0.012,0.981,0.119,NA,NA,NA,0.018548927
"GPR35","Lymphocyte","ALZ","Wald ratio",1,0.014,0.009,1.014,0.12,NA,NA,NA,0.005379525
"SERPINF1","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.011,0.984,0.124,NA,NA,NA,0.006388266
"TYW1","Lymphocyte","ALZ","Wald ratio",1,-0.023,0.015,0.978,0.125,NA,NA,NA,0.003144436
"RPS16","Lymphocyte","ALZ","Wald ratio",1,0.011,0.007,1.012,0.127,NA,NA,NA,2.79e-05
"FKBP2","Lymphocyte","ALZ","Wald ratio",1,0.017,0.011,1.017,0.127,NA,NA,NA,0.013675128
"CMIP","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.014,0.98,0.128,NA,NA,NA,2.08e-05
"AGO3","Lymphocyte","ALZ","Wald ratio",1,0.016,0.011,1.016,0.128,NA,NA,NA,0.002430949
"LPCAT1","Lymphocyte","ALZ","Inverse variance weighted",2,-0.013,0.009,0.987,0.132,NA,0.482064742,NA,0.00489652
"ADK","Lymphocyte","ALZ","Wald ratio",1,0.006,0.004,1.006,0.134,NA,NA,NA,0.010589579
"C9orf69","Lymphocyte","ALZ","Wald ratio",1,0.038,0.025,1.039,0.136,NA,NA,NA,0.010215218
"TLR6","Lymphocyte","ALZ","Wald ratio",1,-0.032,0.021,0.969,0.136,NA,NA,NA,0.010371843
"DTNB","Lymphocyte","ALZ","Wald ratio",1,0.015,0.01,1.015,0.136,NA,NA,NA,0.016359297
"TANGO6","Lymphocyte","ALZ","Wald ratio",1,0.011,0.008,1.012,0.137,NA,NA,NA,0.023380028
"RP11-329N22.1","Lymphocyte","ALZ","Wald ratio",1,-0.025,0.017,0.975,0.137,NA,NA,NA,0.004149596
"NIPAL2","Lymphocyte","ALZ","Wald ratio",1,-0.017,0.012,0.983,0.138,NA,NA,NA,0.000516809
"ELP3","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.011,0.984,0.14,NA,NA,NA,6.56e-05
"CYP4F9P","Lymphocyte","ALZ","Wald ratio",1,0.025,0.017,1.026,0.144,NA,NA,NA,2.77e-06
"MAP6","Lymphocyte","ALZ","Wald ratio",1,-0.012,0.008,0.988,0.144,NA,NA,NA,0.014253122
"FAM193A","Lymphocyte","ALZ","Wald ratio",1,-0.02,0.014,0.98,0.145,NA,NA,NA,0.009721638
"GRAMD4","Lymphocyte","ALZ","Wald ratio",1,-0.03,0.021,0.97,0.146,NA,NA,NA,0.00488346
"ANKH","Lymphocyte","ALZ","Wald ratio",1,0.008,0.006,1.008,0.147,NA,NA,NA,0.000292856
"RAMP1","Lymphocyte","ALZ","Wald ratio",1,-0.02,0.014,0.98,0.147,NA,NA,NA,0.014345451
"GLDC","Lymphocyte","ALZ","Wald ratio",1,0.011,0.008,1.011,0.147,NA,NA,NA,0.013928312
"GNG2","Lymphocyte","ALZ","Wald ratio",1,0.034,0.023,1.034,0.149,NA,NA,NA,0.006392696
"MCOLN2","Lymphocyte","ALZ","Wald ratio",1,-0.018,0.013,0.982,0.15,NA,NA,NA,0.014203776
"GCC2","Lymphocyte","ALZ","Wald ratio",1,0.036,0.025,1.037,0.151,NA,NA,NA,0.013901825
"RNU6-1337P","Lymphocyte","ALZ","Wald ratio",1,0.016,0.011,1.016,0.151,NA,NA,NA,0.013901859
"RP11-716O23.2","Lymphocyte","ALZ","Wald ratio",1,0.028,0.02,1.028,0.153,NA,NA,NA,0.0099132
"RP11-701P16.5","Lymphocyte","ALZ","Wald ratio",1,-0.051,0.036,0.95,0.154,NA,NA,NA,3.68e-06
"CCS","Lymphocyte","ALZ","Wald ratio",1,0.008,0.006,1.008,0.156,NA,NA,NA,1.63e-05
"BCL2L15","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.012,0.984,0.16,NA,NA,NA,0.006869963
"RP11-434C1.1","Lymphocyte","ALZ","Wald ratio",1,0.013,0.009,1.013,0.162,NA,NA,NA,0.000372038
"PTK7","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.011,0.984,0.163,NA,NA,NA,3.71e-06
"AP3S2","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.015,0.979,0.165,NA,NA,NA,0.001179247
"RP1-148H17.1","Lymphocyte","ALZ","Wald ratio",1,0.025,0.018,1.025,0.168,NA,NA,NA,0.004650699
"RP11-473I1.6","Lymphocyte","ALZ","Wald ratio",1,0.021,0.015,1.021,0.177,NA,NA,NA,1.94e-05
"MYO5A","Lymphocyte","ALZ","Wald ratio",1,0.016,0.012,1.017,0.179,NA,NA,NA,0.016374316
"AC079610.1","Lymphocyte","ALZ","Wald ratio",1,0.007,0.006,1.007,0.18,NA,NA,NA,0.012080547
"CTD-3094K11.1","Lymphocyte","ALZ","Wald ratio",1,0.011,0.009,1.012,0.18,NA,NA,NA,0.002525551
"DIEXF","Lymphocyte","ALZ","Wald ratio",1,0.028,0.021,1.029,0.181,NA,NA,NA,0.009005826
"SDSL","Lymphocyte","ALZ","Wald ratio",1,0.039,0.029,1.039,0.182,NA,NA,NA,0.000512591
"RNU6-927P","Lymphocyte","ALZ","Wald ratio",1,0.023,0.018,1.024,0.184,NA,NA,NA,0.007311371
"CREB3L2","Lymphocyte","ALZ","Wald ratio",1,0.021,0.016,1.021,0.188,NA,NA,NA,0.001869934
"PDZD2","Lymphocyte","ALZ","Wald ratio",1,-0.009,0.007,0.991,0.189,NA,NA,NA,0.000107027
"EMR2","Lymphocyte","ALZ","Wald ratio",1,-0.023,0.018,0.977,0.193,NA,NA,NA,0.00401938
"CTNNA2","Lymphocyte","ALZ","Wald ratio",1,0.008,0.006,1.008,0.194,NA,NA,NA,0.011467633
"GUCY1A3","Lymphocyte","ALZ","Wald ratio",1,0.018,0.014,1.018,0.194,NA,NA,NA,0.00029755
"APBB1IP","Lymphocyte","ALZ","Wald ratio",1,0.016,0.013,1.016,0.195,NA,NA,NA,0.012659725
"CTB-91J4.1","Lymphocyte","ALZ","Wald ratio",1,-0.013,0.01,0.987,0.195,NA,NA,NA,3.32e-05
"ZPBP2","Lymphocyte","ALZ","Wald ratio",1,0.017,0.013,1.018,0.195,NA,NA,NA,0.01008341
"RRP12","Lymphocyte","ALZ","Wald ratio",1,-0.024,0.019,0.976,0.195,NA,NA,NA,0.011508891
"ADCY3","Lymphocyte","ALZ","Wald ratio",1,0.021,0.016,1.021,0.201,NA,NA,NA,0.009979871
"KCNQ5","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.016,0.979,0.201,NA,NA,NA,0.002973979
"EFCAB7","Lymphocyte","ALZ","Wald ratio",1,-0.007,0.005,0.994,0.202,NA,NA,NA,0.00056598
"RP11-753N8.1","Lymphocyte","ALZ","Wald ratio",1,-0.013,0.01,0.987,0.207,NA,NA,NA,0.001049046
"SPERT","Lymphocyte","ALZ","Wald ratio",1,0.026,0.021,1.026,0.208,NA,NA,NA,0.006016349
"MKRN2","Lymphocyte","ALZ","Wald ratio",1,0.02,0.016,1.02,0.209,NA,NA,NA,0.001994371
"RP11-179A10.1","Lymphocyte","ALZ","Wald ratio",1,0.013,0.01,1.013,0.21,NA,NA,NA,0.002542508
"TRIM38","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.016,0.98,0.211,NA,NA,NA,0.000450317
"SLC15A4","Lymphocyte","ALZ","Wald ratio",1,-0.011,0.009,0.989,0.212,NA,NA,NA,0.010841631
"RP11-212I21.2","Lymphocyte","ALZ","Wald ratio",1,0.01,0.008,1.01,0.217,NA,NA,NA,0.012617594
"GPR146","Lymphocyte","ALZ","Wald ratio",1,-0.038,0.031,0.963,0.219,NA,NA,NA,0.01450937
"TTC39B","Lymphocyte","ALZ","Wald ratio",1,-0.011,0.009,0.989,0.219,NA,NA,NA,0.010796578
"KALRN","Lymphocyte","ALZ","Wald ratio",1,0.013,0.011,1.013,0.223,NA,NA,NA,0.009249202
"MTFR1","Lymphocyte","ALZ","Wald ratio",1,0.027,0.022,1.027,0.23,NA,NA,NA,0.010891034
"RNU6-131P","Lymphocyte","ALZ","Wald ratio",1,-0.015,0.013,0.985,0.235,NA,NA,NA,0.0014104
"PPP4R2","Lymphocyte","ALZ","Wald ratio",1,0.023,0.019,1.023,0.239,NA,NA,NA,0.009581951
"USP48","Lymphocyte","ALZ","Wald ratio",1,0.027,0.023,1.027,0.239,NA,NA,NA,0.012444113
"OSTF1","Lymphocyte","ALZ","Wald ratio",1,-0.018,0.016,0.982,0.245,NA,NA,NA,0.002149266
"RP1-90J20.11","Lymphocyte","ALZ","Wald ratio",1,0.012,0.01,1.012,0.247,NA,NA,NA,0.009830128
"GPR133","Lymphocyte","ALZ","Wald ratio",1,-0.015,0.013,0.985,0.249,NA,NA,NA,0.009985616
"VRK1","Lymphocyte","ALZ","Wald ratio",1,0.015,0.013,1.015,0.249,NA,NA,NA,0.000731898
"ZNF83","Lymphocyte","ALZ","Wald ratio",1,0.031,0.027,1.031,0.261,NA,NA,NA,0.004557839
"NINJ2","Lymphocyte","ALZ","Wald ratio",1,-0.022,0.02,0.978,0.267,NA,NA,NA,0.008650646
"TRIO","Lymphocyte","ALZ","Wald ratio",1,-0.017,0.015,0.983,0.268,NA,NA,NA,0.010113987
"PIEZO2","Lymphocyte","ALZ","Wald ratio",1,-0.008,0.007,0.992,0.27,NA,NA,NA,0.008889752
"ZNHIT6","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.019,0.98,0.271,NA,NA,NA,0.0033298
"APBB2","Lymphocyte","ALZ","Wald ratio",1,-0.009,0.008,0.991,0.271,NA,NA,NA,0.007873807
"CRELD2","Lymphocyte","ALZ","Wald ratio",1,0.015,0.013,1.015,0.273,NA,NA,NA,0.01125246
"LPAR1","Lymphocyte","ALZ","Wald ratio",1,-0.012,0.011,0.988,0.274,NA,NA,NA,3.75e-05
"ZSCAN10","Lymphocyte","ALZ","Wald ratio",1,0.016,0.014,1.016,0.276,NA,NA,NA,0.000201029
"SNX10","Lymphocyte","ALZ","Wald ratio",1,-0.014,0.013,0.986,0.278,NA,NA,NA,0.00950671
"RP5-1198O20.4","Lymphocyte","ALZ","Wald ratio",1,0.014,0.013,1.015,0.279,NA,NA,NA,0.011440914
"LLGL2","Lymphocyte","ALZ","Wald ratio",1,0.012,0.011,1.012,0.28,NA,NA,NA,0.008935239
"PLXNC1","Lymphocyte","ALZ","Wald ratio",1,-0.026,0.025,0.974,0.283,NA,NA,NA,2.77e-06
"KB-1047C11.2","Lymphocyte","ALZ","Wald ratio",1,0.015,0.014,1.015,0.287,NA,NA,NA,0.007918368
"TRBJ2-1","Lymphocyte","ALZ","Wald ratio",1,0.012,0.011,1.012,0.29,NA,NA,NA,1.46e-05
"RBM33","Lymphocyte","ALZ","Wald ratio",1,0.012,0.011,1.012,0.291,NA,NA,NA,0.010753368
"SAMD3","Lymphocyte","ALZ","Wald ratio",1,-0.004,0.004,0.996,0.293,NA,NA,NA,0.009788711
"CHST11","Lymphocyte","ALZ","Wald ratio",1,-0.011,0.01,0.989,0.3,NA,NA,NA,0.009053209
"ICA1","Lymphocyte","ALZ","Wald ratio",1,0.013,0.012,1.013,0.3,NA,NA,NA,0.011302354
"RHOH","Lymphocyte","ALZ","Wald ratio",1,-0.014,0.014,0.986,0.302,NA,NA,NA,0.00073861
"CTB-111H14.1","Lymphocyte","ALZ","Wald ratio",1,0.016,0.015,1.016,0.303,NA,NA,NA,0.005476446
"ZDHHC14","Lymphocyte","ALZ","Wald ratio",1,0.016,0.016,1.017,0.303,NA,NA,NA,0.007689033
"PIK3R6","Lymphocyte","ALZ","Wald ratio",1,0.022,0.021,1.022,0.304,NA,NA,NA,0.00896567
"LRRC16A","Lymphocyte","ALZ","Wald ratio",1,-0.009,0.009,0.991,0.308,NA,NA,NA,0.00832062
"EP400","Lymphocyte","ALZ","Wald ratio",1,-0.028,0.028,0.972,0.311,NA,NA,NA,0.012228512
"TRAK1","Lymphocyte","ALZ","Wald ratio",1,-0.006,0.006,0.994,0.312,NA,NA,NA,9.58e-06
"SNN","Lymphocyte","ALZ","Wald ratio",1,0.019,0.019,1.02,0.312,NA,NA,NA,0.002327223
"WDR91","Lymphocyte","ALZ","Wald ratio",1,-0.019,0.019,0.981,0.313,NA,NA,NA,0.008960625
"GSK3B","Lymphocyte","ALZ","Wald ratio",1,0.018,0.018,1.018,0.313,NA,NA,NA,0.001027591
"ISPD","Lymphocyte","ALZ","Wald ratio",1,0.008,0.008,1.008,0.314,NA,NA,NA,2.06e-05
"DSC2","Lymphocyte","ALZ","Wald ratio",1,-0.013,0.013,0.987,0.317,NA,NA,NA,0.002425382
