"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"UNC5CL","Stem-cell-iPSC","DEP","Wald ratio",1," 0.015","0.022","1.015","4.84e-01",NA,NA,NA,8.48e-06
"TRIB2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.006","1.004","4.85e-01",NA,NA,NA,4.85e-06
"OTOR","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.012","0.991","4.85e-01",NA,NA,NA,0.000163243
"RPL17P35","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.008","0.012","0.992","4.85e-01",NA,NA,NA,2.72e-06
"PRELID3B","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","4.85e-01",NA,NA,NA,2.89e-05
"NPC1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","4.87e-01",NA,NA,NA,1.36e-06
"ROBO2","Stem-cell-iPSC","DEP","Weighted mode",3,"-0.005","0.006","0.995","4.88e-01",0.625624679,0.007431797,0.19908002,4.14e-05
"TG","Stem-cell-iPSC","DEP","Wald ratio",1," 0.009","0.013","1.009","4.89e-01",NA,NA,NA,0.004836829
"RORA","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","4.91e-01",NA,NA,NA,3.55e-06
"CD14","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.006","1.004","4.92e-01",NA,NA,NA,8.68e-06
"VAV2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","4.92e-01",NA,NA,NA,3.52e-06
"PRICKLE2-AS3","Stem-cell-iPSC","DEP","Wald ratio",1," 0.008","0.011","1.008","4.92e-01",NA,NA,NA,0.001697992
"RYR2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","4.93e-01",NA,NA,NA,5.4e-06
"PPM1AP1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.009","1.006","4.94e-01",NA,NA,NA,0.000256817
