"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CTNNA2","Lymphocyte","DEP","Wald ratio",1,0.001,0.003,1.001,0.666,NA,NA,NA,0.002408424
"SERINC4","Lymphocyte","DEP","Wald ratio",1,0.002,0.006,1.002,0.67,NA,NA,NA,0.00027914
"ARHGAP22","Lymphocyte","DEP","Wald ratio",1,0.002,0.004,1.002,0.676,NA,NA,NA,0.000127004
"UBE2E3","Lymphocyte","DEP","Wald ratio",1,0.002,0.006,1.003,0.677,NA,NA,NA,0.002609913
"ZFAT","Lymphocyte","DEP","Wald ratio",1,0.004,0.009,1.004,0.68,NA,NA,NA,0.002447298
"RP11-565N2.1","Lymphocyte","DEP","Wald ratio",1,-0.001,0.003,0.999,0.682,NA,NA,NA,0.002005144
"JADE2","Lymphocyte","DEP","Wald ratio",1,0.002,0.004,1.002,0.682,NA,NA,NA,0.000209081
"RFTN1","Lymphocyte","DEP","Wald ratio",1,0.003,0.007,1.003,0.682,NA,NA,NA,0.002385624
"RNF166","Lymphocyte","DEP","Wald ratio",1,-0.002,0.005,0.998,0.684,NA,NA,NA,0.002923814
"GPHN","Lymphocyte","DEP","Wald ratio",1,-0.002,0.004,0.998,0.685,NA,NA,NA,6.68e-06
"NEDD9","Lymphocyte","DEP","Wald ratio",1,0.002,0.004,1.002,0.693,NA,NA,NA,0.000427454
"WDSUB1","Lymphocyte","DEP","Wald ratio",1,0.002,0.006,1.002,0.693,NA,NA,NA,0.000313477
"MKRN2","Lymphocyte","DEP","Wald ratio",1,-0.003,0.007,0.997,0.693,NA,NA,NA,0.000432341
"LPCAT1","Lymphocyte","DEP","Inverse variance weighted",2,0.002,0.004,1.002,0.695,NA,0.678737538,NA,0.002502982
"C1orf228","Lymphocyte","DEP","Wald ratio",1,-0.002,0.005,0.998,0.699,NA,NA,NA,0.001170279
"TUBB6","Lymphocyte","DEP","Wald ratio",1,0.003,0.007,1.003,0.7,NA,NA,NA,7.79e-05
"CAMK4","Lymphocyte","DEP","Wald ratio",1,-0.002,0.006,0.998,0.708,NA,NA,NA,0.002558452
"CREB5","Lymphocyte","DEP","Wald ratio",1,-0.002,0.005,0.998,0.708,NA,NA,NA,0.002516964
"ADPGK","Lymphocyte","DEP","Wald ratio",1,0.001,0.003,1.001,0.71,NA,NA,NA,2.02e-05
"BHLHE23","Lymphocyte","DEP","Wald ratio",1,0.002,0.005,1.002,0.71,NA,NA,NA,8.67e-06
"LINC00607","Lymphocyte","DEP","Wald ratio",1,-0.001,0.003,0.999,0.712,NA,NA,NA,5.83e-06
"RSU1","Lymphocyte","DEP","Wald ratio",1,0.003,0.007,1.003,0.713,NA,NA,NA,0.002587388
"RP11-734K21.2","Lymphocyte","DEP","Wald ratio",1,0.002,0.005,1.002,0.714,NA,NA,NA,4.99e-05
"INSR","Lymphocyte","DEP","Wald ratio",1,-0.003,0.009,0.997,0.716,NA,NA,NA,8.5e-06
"AP001347.6","Lymphocyte","DEP","Inverse variance weighted",2,0.001,0.004,1.001,0.719,NA,0.966962732,NA,0.002576642
"FAM174B","Lymphocyte","DEP","Wald ratio",1,-0.003,0.01,0.997,0.719,NA,NA,NA,0.002376682
"RP1-148H17.1","Lymphocyte","DEP","Wald ratio",1,-0.003,0.008,0.997,0.731,NA,NA,NA,0.000834417
"RP1-152L7.5","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.733,NA,NA,NA,0.001412998
"PLCG2","Lymphocyte","DEP","Wald ratio",1,0.002,0.006,1.002,0.733,NA,NA,NA,0.002068067
"UBAC2","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.739,NA,NA,NA,0.002371575
"CHST11","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.739,NA,NA,NA,0.002372228
"IKZF1","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.739,NA,NA,NA,0.000118821
"BCL2L15","Lymphocyte","DEP","Wald ratio",1,-0.002,0.005,0.998,0.75,NA,NA,NA,0.001175346
"EMR2","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.75,NA,NA,NA,0.000757168
"VAV2","Lymphocyte","DEP","Inverse variance weighted",2,-0.002,0.006,0.998,0.751,NA,0.819254664,NA,0.002591705
"PIP5K1C","Lymphocyte","DEP","Wald ratio",1,-0.001,0.004,0.999,0.752,NA,NA,NA,0.002981501
"MRPL28","Lymphocyte","DEP","Wald ratio",1,0.003,0.008,1.003,0.756,NA,NA,NA,0.002052247
"FCRLA","Lymphocyte","DEP","Wald ratio",1,0.003,0.009,1.003,0.756,NA,NA,NA,0.002355344
"CNDP2","Lymphocyte","DEP","Wald ratio",1,0.003,0.009,1.003,0.76,NA,NA,NA,0.00255868
"LINC00423","Lymphocyte","DEP","Wald ratio",1,0.004,0.012,1.004,0.768,NA,NA,NA,0.003612122
"RP11-44F21.4","Lymphocyte","DEP","Wald ratio",1,-0.002,0.005,0.998,0.774,NA,NA,NA,9.14e-07
"SRP14-AS1","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.775,NA,NA,NA,0.004501003
"GSDMD","Lymphocyte","DEP","Wald ratio",1,-0.001,0.005,0.999,0.777,NA,NA,NA,0.000614692
"BCL2","Lymphocyte","DEP","Wald ratio",1,-0.003,0.01,0.997,0.779,NA,NA,NA,0.000552692
"PGS1","Lymphocyte","DEP","Wald ratio",1,-0.005,0.016,0.995,0.78,NA,NA,NA,0.001151604
"BCAS4","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.78,NA,NA,NA,7.14e-05
"LPAR1","Lymphocyte","DEP","Wald ratio",1,0.001,0.005,1.001,0.783,NA,NA,NA,9.68e-06
"GCC2","Lymphocyte","DEP","Wald ratio",1,-0.003,0.011,0.997,0.785,NA,NA,NA,0.002277543
"RPA3","Lymphocyte","DEP","Wald ratio",1,0.001,0.003,1.001,0.785,NA,NA,NA,3.03e-05
"RP1-303A1.1","Lymphocyte","DEP","Wald ratio",1,-0.001,0.004,0.999,0.786,NA,NA,NA,0.001398648
"SNCG","Lymphocyte","DEP","Wald ratio",1,0.002,0.007,1.002,0.787,NA,NA,NA,0.000188027
"TRAM2","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.794,NA,NA,NA,0.002368063
"RABEP1","Lymphocyte","DEP","Wald ratio",1,-0.002,0.008,0.998,0.807,NA,NA,NA,0.002311645
"MEF2A","Lymphocyte","DEP","Wald ratio",1,-0.002,0.007,0.998,0.807,NA,NA,NA,0.000452293
"RP11-861A13.4","Lymphocyte","DEP","Wald ratio",1,0.002,0.01,1.002,0.808,NA,NA,NA,8.34e-05
"FAM171A1","Lymphocyte","DEP","Wald ratio",1,-0.001,0.005,0.999,0.809,NA,NA,NA,0.001527172
"NDUFA12","Lymphocyte","DEP","Wald ratio",1,0.002,0.009,1.002,0.811,NA,NA,NA,0.002357882
"PARVB","Lymphocyte","DEP","Wald ratio",1,0.001,0.006,1.001,0.816,NA,NA,NA,2.44e-05
"PDZD2","Lymphocyte","DEP","Wald ratio",1,-0.001,0.003,0.999,0.82,NA,NA,NA,2.01e-05
"RMDN2","Lymphocyte","DEP","Wald ratio",1,0.002,0.007,1.002,0.82,NA,NA,NA,0.002203043
"VAT1L","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.824,NA,NA,NA,0.002277229
"CTTNBP2NL","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.824,NA,NA,NA,0.000263632
"PLEKHA7","Lymphocyte","DEP","Wald ratio",1,0.001,0.005,1.001,0.828,NA,NA,NA,4.01e-05
"NDUFAF6","Lymphocyte","DEP","Wald ratio",1,0.001,0.007,1.001,0.838,NA,NA,NA,0.002240904
"PPFIBP2","Lymphocyte","DEP","Wald ratio",1,-0.002,0.009,0.998,0.838,NA,NA,NA,0.002203356
"TBXAS1","Lymphocyte","DEP","Wald ratio",1,0.001,0.005,1.001,0.852,NA,NA,NA,0.000155481
"MYCBPAP","Lymphocyte","DEP","Wald ratio",1,0.001,0.005,1.001,0.852,NA,NA,NA,0.001144749
"IGHV1-69","Lymphocyte","DEP","Wald ratio",1,-0.001,0.004,0.999,0.854,NA,NA,NA,9.03e-06
"RPS9","Lymphocyte","DEP","Wald ratio",1,-0.002,0.01,0.998,0.856,NA,NA,NA,0.001240363
"RIBC2","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.856,NA,NA,NA,0.00034274
"DSCR9","Lymphocyte","DEP","Wald ratio",1,0.002,0.013,1.002,0.862,NA,NA,NA,0.001947601
"DHTKD1","Lymphocyte","DEP","Wald ratio",1,0.001,0.006,1.001,0.862,NA,NA,NA,0.000104743
"VRK1","Lymphocyte","DEP","Wald ratio",1,-0.001,0.006,0.999,0.87,NA,NA,NA,0.000169054
"CARS2","Lymphocyte","DEP","Inverse variance weighted",2,0.001,0.008,1.001,0.871,NA,0.985705627,NA,1.52e-06
