"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CALB1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.042","0.024","0.959","8.43e-02",NA,NA,NA,0.018623967
"ATP1B1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.043","0.025","1.044","8.46e-02",NA,NA,NA,0.010743243
"CHMP1A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.038","0.023","1.039","9.12e-02",NA,NA,NA,0.005294582
"RAB33B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.030","0.018","0.970","9.68e-02",NA,NA,NA,0.021628398
"SCRN2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.032","0.020","1.032","1.02e-01",NA,NA,NA,0.019053039
"HDDC3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.031","0.019","1.032","1.02e-01",NA,NA,NA,0.010520106
"CENPV","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.010","1.016","1.04e-01",NA,NA,NA,0.01872578
"ASL","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.051","0.031","0.950","1.05e-01",NA,NA,NA,0.018205723
"GAA","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.030","0.019","0.971","1.09e-01",NA,NA,NA,0.017862531
"SLC38A9","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.037","0.023","0.964","1.10e-01",NA,NA,NA,0.009465022
"GFPT2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.034","0.022","1.035","1.11e-01",NA,NA,NA,0.017017269
"KIAA1211","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.027","0.017","0.974","1.13e-01",NA,NA,NA,0.018053853
"IMPA1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.027","0.017","0.973","1.14e-01",NA,NA,NA,0.018193434
"DDX55","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.032","0.021","1.033","1.18e-01",NA,NA,NA,0.018216666
"FAM160A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.033","0.021","0.968","1.19e-01",NA,NA,NA,0.015036282
"ETFDH","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.026","0.017","1.026","1.21e-01",NA,NA,NA,0.00808031
"LRPAP1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.023","0.015","0.978","1.21e-01",NA,NA,NA,0.016281277
"C9orf89","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.036","0.023","1.037","1.23e-01",NA,NA,NA,0.010475837
"UBA6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.055","0.036","1.056","1.26e-01",NA,NA,NA,0.019170837
"IFITM3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.015","1.024","1.27e-01",NA,NA,NA,0.017263245
"ACTN3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.010","1.015","1.30e-01",NA,NA,NA,0.015298935
"MIPEP","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.038","0.025","0.962","1.31e-01",NA,NA,NA,0.004097622
"WDR25","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.049","0.033","0.952","1.33e-01",NA,NA,NA,5.53e-05
"GGPS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.062","0.041","0.940","1.34e-01",NA,NA,NA,0.000890028
