"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"SLCO2A1","Lymphocyte","SCZ","Wald ratio",1," 0.165","0.091","  1.180","6.85e-02",NA,NA,NA,0.029863006
"ZNF266","Lymphocyte","SCZ","Wald ratio",1," 0.039","0.021","  1.040","6.87e-02",NA,NA,NA,0.03881994
"MLLT1","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.011","  0.980","6.87e-02",NA,NA,NA,0.026873222
"SDHAP2","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.011","  0.980","6.90e-02",NA,NA,NA,0.025054204
"SASH1","Lymphocyte","SCZ","Wald ratio",1," 0.191","0.105","  1.211","6.91e-02",NA,NA,NA,0.025054962
"CORIN","Lymphocyte","SCZ","Wald ratio",1," 0.067","0.037","  1.070","6.92e-02",NA,NA,NA,0.027442261
"ALOX15B","Lymphocyte","SCZ","Wald ratio",1," 0.022","0.012","  1.022","6.93e-02",NA,NA,NA,0.022061405
"PLOD2","Lymphocyte","SCZ","Wald ratio",1,"-0.017","0.009","  0.983","6.93e-02",NA,NA,NA,0.022060427
"NT5C1A","Lymphocyte","SCZ","Wald ratio",1,"-0.215","0.118","  0.807","6.94e-02",NA,NA,NA,0.025940673
"FBXL4","Lymphocyte","SCZ","Wald ratio",1," 0.017","0.010","  1.017","6.97e-02",NA,NA,NA,0.021717499
"HECW2","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.021","0.012","  0.979","6.97e-02",NA,0.520210231,NA,0.006934665
"FLYWCH1","Lymphocyte","SCZ","Wald ratio",1," 1.160","0.640","  3.189","6.99e-02",NA,NA,NA,0.024082176
"VAT1L","Lymphocyte","SCZ","Wald ratio",1,"-0.045","0.025","  0.956","7.00e-02",NA,NA,NA,0.036636045
"SCARA3","Lymphocyte","SCZ","Wald ratio",1,"-0.017","0.009","  0.983","7.01e-02",NA,NA,NA,0.022436867
"AOAH","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.014","0.008","  0.986","7.02e-02",NA,0.563103194,NA,0.02381125
"SELT","Lymphocyte","SCZ","Wald ratio",1," 0.050","0.028","  1.051","7.03e-02",NA,NA,NA,0.023753387
"AGBL4","Lymphocyte","SCZ","Wald ratio",1,"-0.025","0.014","  0.976","7.05e-02",NA,NA,NA,0.023461297
"PHACTR1","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.011","  0.981","7.05e-02",NA,NA,NA,0.022246387
"ERI2","Lymphocyte","SCZ","Wald ratio",1,"-0.049","0.027","  0.952","7.07e-02",NA,NA,NA,0.021937279
"NFIL3","Lymphocyte","SCZ","Wald ratio",1," 0.369","0.204","  1.446","7.09e-02",NA,NA,NA,0.02431258
"ACADM","Lymphocyte","SCZ","Wald ratio",1," 0.016","0.009","  1.017","7.09e-02",NA,NA,NA,0.021905615
"RGMA","Lymphocyte","SCZ","Wald ratio",1," 0.034","0.019","  1.035","7.12e-02",NA,NA,NA,0.022796616
"RGMA","Lymphocyte","SCZ","Wald ratio",1," 0.018","0.010","  1.018","7.12e-02",NA,NA,NA,0.02279673
"SMYD2","Lymphocyte","SCZ","Wald ratio",1,"-0.025","0.014","  0.975","7.12e-02",NA,NA,NA,0.022777296
"PLXNA2","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.019","0.010","  0.981","7.13e-02",NA,0.824568973,NA,0.006435411
"FBXO17","Lymphocyte","SCZ","Wald ratio",1," 0.029","0.016","  1.030","7.15e-02",NA,NA,NA,0.021269597
"FBXO27","Lymphocyte","SCZ","Wald ratio",1," 0.085","0.047","  1.089","7.15e-02",NA,NA,NA,0.021269597
"PTPRN2","Lymphocyte","SCZ","Weighted median",8," 0.010","0.006","  1.010","7.18e-02",0.022782382,0.001270353,0.103111946,0.004575196
"PAPSS1","Lymphocyte","SCZ","Wald ratio",1,"-0.027","0.015","  0.973","7.18e-02",NA,NA,NA,0.036104212
"ST8SIA4","Lymphocyte","SCZ","Wald ratio",1,"-0.063","0.035","  0.939","7.19e-02",NA,NA,NA,0.024503501
"TMEM135","Lymphocyte","SCZ","Wald ratio",1," 0.017","0.010","  1.017","7.22e-02",NA,NA,NA,0.021821091
"CYP51A1","Lymphocyte","SCZ","Wald ratio",1,"-0.878","0.489","  0.416","7.25e-02",NA,NA,NA,0.021508961
"SUGT1L1","Lymphocyte","SCZ","Wald ratio",1,"-0.021","0.012","  0.979","7.25e-02",NA,NA,NA,0.022682412
"CHPT1","Lymphocyte","SCZ","Wald ratio",1," 0.269","0.150","  1.309","7.29e-02",NA,NA,NA,0.02117083
"ZXDC","Lymphocyte","SCZ","Wald ratio",1," 0.193","0.107","  1.212","7.30e-02",NA,NA,NA,0.02115622
"LDB2","Lymphocyte","SCZ","Wald ratio",1," 0.057","0.032","  1.058","7.33e-02",NA,NA,NA,0.022021861
"LNX1","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.016","0.009","  0.984","7.35e-02",NA,0.364616646,NA,0.007241425
"GPT2","Lymphocyte","SCZ","Wald ratio",1,"-0.039","0.022","  0.962","7.39e-02",NA,NA,NA,0.032137614
"GPT2","Lymphocyte","SCZ","Wald ratio",1,"-0.049","0.028","  0.952","7.39e-02",NA,NA,NA,0.032173068
"DPP6","Lymphocyte","SCZ","Wald ratio",1," 0.017","0.010","  1.017","7.40e-02",NA,NA,NA,0.021402835
"GMDS","Lymphocyte","SCZ","Weighted median",4,"-0.013","0.008","  0.987","7.41e-02",0.733078382,0.703850345,0.468801011,0.009287979
"PLEKHG3","Lymphocyte","SCZ","Wald ratio",1," 0.193","0.108","  1.213","7.43e-02",NA,NA,NA,0.028672773
"SPIB","Lymphocyte","SCZ","Wald ratio",1,"-0.073","0.041","  0.929","7.45e-02",NA,NA,NA,0.0335259
"RRP12","Lymphocyte","SCZ","Wald ratio",1," 0.025","0.014","  1.025","7.46e-02",NA,NA,NA,0.021959436
"TMEM121","Lymphocyte","SCZ","Wald ratio",1,"-0.025","0.014","  0.975","7.47e-02",NA,NA,NA,0.023999839
"CRIP2","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.011","  0.980","7.47e-02",NA,NA,NA,0.023895663
"CCNI","Lymphocyte","SCZ","Wald ratio",1," 0.022","0.012","  1.022","7.48e-02",NA,NA,NA,0.020743537
"EFHD1","Lymphocyte","SCZ","Wald ratio",1," 0.019","0.011","  1.019","7.48e-02",NA,NA,NA,0.020742559
"ZNF692","Lymphocyte","SCZ","Wald ratio",1,"-0.066","0.037","  0.936","7.49e-02",NA,NA,NA,0.0469314
"DHDH","Lymphocyte","SCZ","Wald ratio",1," 0.139","0.078","  1.150","7.53e-02",NA,NA,NA,0.041492122
"DDIT4L","Lymphocyte","SCZ","Wald ratio",1," 0.019","0.011","  1.019","7.53e-02",NA,NA,NA,0.024532155
"SYN2","Lymphocyte","SCZ","Wald ratio",1," 0.035","0.020","  1.035","7.54e-02",NA,NA,NA,0.027442341
"SYN2","Lymphocyte","SCZ","Wald ratio",1," 0.066","0.037","  1.068","7.54e-02",NA,NA,NA,0.027442106
"C4orf22","Lymphocyte","SCZ","Wald ratio",1," 0.026","0.015","  1.027","7.56e-02",NA,NA,NA,0.022168394
"OR5D16","Lymphocyte","SCZ","Wald ratio",1," 0.024","0.014","  1.024","7.58e-02",NA,NA,NA,0.02507967
"OR4A16","Lymphocyte","SCZ","Wald ratio",1," 0.139","0.078","  1.149","7.58e-02",NA,NA,NA,0.02507967
"LRRC37B2","Lymphocyte","SCZ","Wald ratio",1," 1.350","0.761","  3.858","7.61e-02",NA,NA,NA,0.031680753
"SHISA4","Lymphocyte","SCZ","Wald ratio",1," 0.303","0.171","  1.354","7.61e-02",NA,NA,NA,0.024778217
"C1orf175","Lymphocyte","SCZ","Inverse variance weighted",2," 0.041","0.023","  1.041","7.66e-02",NA,0.688116097,NA,0.014921495
"RNF213","Lymphocyte","SCZ","Wald ratio",1," 0.217","0.123","  1.242","7.67e-02",NA,NA,NA,0.020338961
"GXYLT1","Lymphocyte","SCZ","Wald ratio",1," 1.540","0.870","  4.664","7.67e-02",NA,NA,NA,0.020327414
"CNTLN","Lymphocyte","SCZ","Wald ratio",1," 0.023","0.013","  1.023","7.69e-02",NA,NA,NA,0.021209578
"ZNF260","Lymphocyte","SCZ","Wald ratio",1,"-0.025","0.014","  0.975","7.69e-02",NA,NA,NA,0.021206328
"SH3BGRL2","Lymphocyte","SCZ","Wald ratio",1,"-0.039","0.022","  0.962","7.71e-02",NA,NA,NA,0.03156856
"MTPN","Lymphocyte","SCZ","Wald ratio",1," 0.160","0.090","  1.173","7.73e-02",NA,NA,NA,0.03408183
"C19orf34","Lymphocyte","SCZ","Wald ratio",1,"-0.018","0.010","  0.982","7.74e-02",NA,NA,NA,0.020874413
"CSNK1G2","Lymphocyte","SCZ","Wald ratio",1,"-0.016","0.009","  0.984","7.74e-02",NA,NA,NA,0.020874413
"BTBD2","Lymphocyte","SCZ","Wald ratio",1,"-0.017","0.009","  0.984","7.74e-02",NA,NA,NA,0.020874413
"IL10RB","Lymphocyte","SCZ","Inverse variance weighted",2," 0.024","0.014","  1.025","7.74e-02",NA,0.548383259,NA,0.014423263
"KIF25","Lymphocyte","SCZ","Wald ratio",1,"-0.041","0.023","  0.960","7.74e-02",NA,NA,NA,0.028423387
"PDE1A","Lymphocyte","SCZ","Wald ratio",1,"-0.048","0.027","  0.953","7.82e-02",NA,NA,NA,0.020252547
"HIP1R","Lymphocyte","SCZ","Wald ratio",1,"-0.026","0.015","  0.974","7.82e-02",NA,NA,NA,0.030353984
"HS3ST1","Lymphocyte","SCZ","Wald ratio",1,"-0.246","0.140","  0.782","7.83e-02",NA,NA,NA,0.025768872
"HIAT1","Lymphocyte","SCZ","Wald ratio",1,"-0.047","0.027","  0.954","7.85e-02",NA,NA,NA,0.046436023
"KIAA1217","Lymphocyte","SCZ","Wald ratio",1,"-0.024","0.014","  0.976","7.85e-02",NA,NA,NA,0.02548048
"GAS7","Lymphocyte","SCZ","Wald ratio",1," 0.030","0.017","  1.030","7.87e-02",NA,NA,NA,0.019922166
"TBX18","Lymphocyte","SCZ","Wald ratio",1,"-0.032","0.018","  0.969","7.88e-02",NA,NA,NA,0.020802229
"ZNF677","Lymphocyte","SCZ","Wald ratio",1,"-0.424","0.241","  0.654","7.88e-02",NA,NA,NA,0.022557549
"ALLC","Lymphocyte","SCZ","Wald ratio",1," 0.021","0.012","  1.021","7.90e-02",NA,NA,NA,0.024276195
"ATP6V0A4","Lymphocyte","SCZ","Wald ratio",1," 0.018","0.010","  1.018","7.91e-02",NA,NA,NA,0.02051256
"ATP6V0A4","Lymphocyte","SCZ","Wald ratio",1," 0.026","0.015","  1.026","7.91e-02",NA,NA,NA,0.02051256
"FAM198A","Lymphocyte","SCZ","Wald ratio",1,"-0.029","0.016","  0.972","7.93e-02",NA,NA,NA,0.026576702
"RPL28","Lymphocyte","SCZ","Wald ratio",1," 1.881","1.075","  6.563","8.01e-02",NA,NA,NA,0.03770847
"COX6B2","Lymphocyte","SCZ","Wald ratio",1," 0.037","0.021","  1.038","8.01e-02",NA,NA,NA,0.037708469
"FAM71E2","Lymphocyte","SCZ","Wald ratio",1," 0.040","0.023","  1.041","8.01e-02",NA,NA,NA,0.03770847
"ISPD","Lymphocyte","SCZ","Wald ratio",1," 0.722","0.412","  2.058","8.01e-02",NA,NA,NA,0.029366211
"C1orf173","Lymphocyte","SCZ","Wald ratio",1," 0.079","0.045","  1.082","8.02e-02",NA,NA,NA,0.019855188
"CHN1","Lymphocyte","SCZ","Wald ratio",1," 0.016","0.009","  1.017","8.05e-02",NA,NA,NA,0.019306105
"KRT80","Lymphocyte","SCZ","Wald ratio",1,"-0.027","0.015","  0.973","8.09e-02",NA,NA,NA,0.024415302
"TWSG1","Lymphocyte","SCZ","Wald ratio",1," 0.409","0.234","  1.505","8.09e-02",NA,NA,NA,0.034334626
"LOC150197","Lymphocyte","SCZ","Wald ratio",1," 0.027","0.016","  1.028","8.11e-02",NA,NA,NA,0.02846211
"PTPN21","Lymphocyte","SCZ","Wald ratio",1," 0.025","0.014","  1.025","8.11e-02",NA,NA,NA,0.029126636
"KLRC1","Lymphocyte","SCZ","Wald ratio",1,"-0.022","0.013","  0.978","8.20e-02",NA,NA,NA,0.020363895
"RHOJ","Lymphocyte","SCZ","Wald ratio",1," 0.017","0.010","  1.017","8.22e-02",NA,NA,NA,0.019468047
"FBXO2","Lymphocyte","SCZ","Wald ratio",1,"-0.303","0.174","  0.739","8.22e-02",NA,NA,NA,0.026684941
"HNRNPD","Lymphocyte","SCZ","Wald ratio",1," 0.154","0.089","  1.167","8.23e-02",NA,NA,NA,0.022659995
"PRDM2","Lymphocyte","SCZ","Wald ratio",1," 0.022","0.013","  1.022","8.23e-02",NA,NA,NA,0.021799338
"GTF3A","Lymphocyte","SCZ","Wald ratio",1," 0.029","0.016","  1.029","8.27e-02",NA,NA,NA,0.025516087
"NEXN","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.021","0.012","  0.979","8.30e-02",NA,0.567138017,NA,0.010680251
"PARVA","Lymphocyte","SCZ","Wald ratio",1,"-0.226","0.130","  0.798","8.31e-02",NA,NA,NA,0.030574926
"NFKB1","Lymphocyte","SCZ","Wald ratio",1," 0.016","0.009","  1.016","8.32e-02",NA,NA,NA,0.018856482
"AP4S1","Lymphocyte","SCZ","Wald ratio",1," 0.037","0.021","  1.038","8.32e-02",NA,NA,NA,0.018848263
"C5orf49","Lymphocyte","SCZ","Wald ratio",1,"-0.072","0.042","  0.930","8.32e-02",NA,NA,NA,0.018849051
"CHD5","Lymphocyte","SCZ","Wald ratio",1," 0.026","0.015","  1.027","8.38e-02",NA,NA,NA,0.02086777
"KRTAP11-1","Lymphocyte","SCZ","Wald ratio",1," 0.022","0.013","  1.022","8.39e-02",NA,NA,NA,0.022068782
"IGDCC4","Lymphocyte","SCZ","Wald ratio",1,"-0.138","0.080","  0.871","8.41e-02",NA,NA,NA,0.023720562
"RAX","Lymphocyte","SCZ","Wald ratio",1," 0.048","0.028","  1.049","8.42e-02",NA,NA,NA,0.020569622
"PPARGC1B","Lymphocyte","SCZ","Wald ratio",1,"-0.037","0.021","  0.964","8.44e-02",NA,NA,NA,0.02880675
"CTNNA2","Lymphocyte","SCZ","Inverse variance weighted",2," 0.026","0.015","  1.026","8.44e-02",NA,0.114196408,NA,0.302517833
"GNG2","Lymphocyte","SCZ","Wald ratio",1,"-0.038","0.022","  0.963","8.46e-02",NA,NA,NA,0.018805587
"LMBRD1","Lymphocyte","SCZ","Wald ratio",1," 0.037","0.021","  1.037","8.47e-02",NA,NA,NA,0.018787392
"MFSD4","Lymphocyte","SCZ","Wald ratio",1," 0.375","0.218","  1.455","8.47e-02",NA,NA,NA,0.018787392
"NID1","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.012","  0.980","8.49e-02",NA,NA,NA,0.023957246
"HLA-DOB","Lymphocyte","SCZ","Wald ratio",1,"-0.017","0.010","  0.983","8.52e-02",NA,NA,NA,0.020803117
"TAP2","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.011","  0.980","8.52e-02",NA,NA,NA,0.020803117
"C4orf50","Lymphocyte","SCZ","Wald ratio",1," 0.027","0.016","  1.028","8.53e-02",NA,NA,NA,0.018487341
"APTX","Lymphocyte","SCZ","Wald ratio",1,"-0.073","0.043","  0.929","8.55e-02",NA,NA,NA,0.029315163
"C13orf16","Lymphocyte","SCZ","Wald ratio",1,"-0.018","0.010","  0.982","8.55e-02",NA,NA,NA,0.021361629
"CDCA2","Lymphocyte","SCZ","Wald ratio",1,"-0.019","0.011","  0.981","8.57e-02",NA,NA,NA,0.019043522
"LOC645323","Lymphocyte","SCZ","Wald ratio",1,"-0.169","0.098","  0.845","8.58e-02",NA,NA,NA,0.024788307
"ZFYVE21","Lymphocyte","SCZ","Wald ratio",1," 0.033","0.019","  1.033","8.65e-02",NA,NA,NA,0.038795625
"WNK2","Lymphocyte","SCZ","Wald ratio",1," 0.040","0.023","  1.040","8.65e-02",NA,NA,NA,0.026435242
"MIR487A","Lymphocyte","SCZ","Wald ratio",1,"-0.019","0.011","  0.981","8.67e-02",NA,NA,NA,0.022755164
"MIR453","Lymphocyte","SCZ","Wald ratio",1,"-0.019","0.011","  0.981","8.67e-02",NA,NA,NA,0.022755157
"MIR134","Lymphocyte","SCZ","Wald ratio",1,"-0.019","0.011","  0.981","8.67e-02",NA,NA,NA,0.022755171
"PPFIBP2","Lymphocyte","SCZ","Wald ratio",1,"-0.118","0.069","  0.889","8.67e-02",NA,NA,NA,0.021321376
"TP63","Lymphocyte","SCZ","Wald ratio",1," 0.024","0.014","  1.025","8.68e-02",NA,NA,NA,0.018432742
"THTPA","Lymphocyte","SCZ","Wald ratio",1,"-0.026","0.015","  0.974","8.69e-02",NA,NA,NA,0.026142009
"ENOSF1","Lymphocyte","SCZ","Wald ratio",1,"-1.430","0.835","  0.239","8.70e-02",NA,NA,NA,0.029513549
"KIF3C","Lymphocyte","SCZ","Wald ratio",1,"-0.055","0.032","  0.946","8.74e-02",NA,NA,NA,0.021596656
"FIBIN","Lymphocyte","SCZ","Wald ratio",1,"-0.054","0.032","  0.947","8.74e-02",NA,NA,NA,0.018120894
"SNN","Lymphocyte","SCZ","Wald ratio",1,"-0.040","0.023","  0.961","8.76e-02",NA,NA,NA,0.0187141
"ZFP37","Lymphocyte","SCZ","Wald ratio",1,"-0.224","0.131","  0.800","8.84e-02",NA,NA,NA,0.038145299
"RAB6B","Lymphocyte","SCZ","Wald ratio",1,"-0.021","0.012","  0.979","8.85e-02",NA,NA,NA,0.022400656
"RASA2","Lymphocyte","SCZ","Wald ratio",1," 0.324","0.190","  1.383","8.88e-02",NA,NA,NA,0.039690239
"LOC100192378","Lymphocyte","SCZ","Wald ratio",1,"-0.035","0.021","  0.965","8.90e-02",NA,NA,NA,0.02408022
"THY1","Lymphocyte","SCZ","Wald ratio",1,"-0.087","0.051","  0.916","8.90e-02",NA,NA,NA,0.020086525
"UBE2C","Lymphocyte","SCZ","Wald ratio",1,"-0.138","0.081","  0.871","8.91e-02",NA,NA,NA,0.018666677
"CCNY","Lymphocyte","SCZ","Wald ratio",1,"-0.018","0.010","  0.982","8.92e-02",NA,NA,NA,0.018646232
"GIT1","Lymphocyte","SCZ","Wald ratio",1," 0.058","0.034","  1.059","8.95e-02",NA,NA,NA,0.017791004
"ANKRD13B","Lymphocyte","SCZ","Wald ratio",1," 0.027","0.016","  1.027","8.95e-02",NA,NA,NA,0.017791004
"CST5","Lymphocyte","SCZ","Wald ratio",1,"-0.036","0.021","  0.965","8.96e-02",NA,NA,NA,0.026315445
"ATP10A","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.017","0.010","  0.983","8.97e-02",NA,0.348113373,NA,0.007892254
"LASS2","Lymphocyte","SCZ","Wald ratio",1,"-0.034","0.020","  0.966","8.97e-02",NA,NA,NA,0.01836548
"SETDB1","Lymphocyte","SCZ","Wald ratio",1,"-0.019","0.011","  0.981","8.97e-02",NA,NA,NA,0.01836548
"OR5A2","Lymphocyte","SCZ","Wald ratio",1," 0.020","0.012","  1.020","9.08e-02",NA,NA,NA,0.016514381
"RND3","Lymphocyte","SCZ","Wald ratio",1,"-0.547","0.323","  0.579","9.08e-02",NA,NA,NA,0.019774818
"PARK2","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.015","0.009","  0.985","9.09e-02",NA,0.942713615,NA,0.010474441
"NFKBIA","Lymphocyte","SCZ","Wald ratio",1," 0.058","0.035","  1.060","9.09e-02",NA,NA,NA,0.022316659
"GFOD1","Lymphocyte","SCZ","Wald ratio",1,"-0.022","0.013","  0.978","9.11e-02",NA,NA,NA,0.017749632
"SRD5A3","Lymphocyte","SCZ","Wald ratio",1,"-0.313","0.185","  0.732","9.19e-02",NA,NA,NA,0.018021571
"TTLL13","Lymphocyte","SCZ","Wald ratio",1,"-0.021","0.013","  0.979","9.23e-02",NA,NA,NA,0.019713505
"ATG2B","Lymphocyte","SCZ","Wald ratio",1,"-0.018","0.011","  0.982","9.25e-02",NA,NA,NA,0.02085317
"OLA1","Lymphocyte","SCZ","Wald ratio",1,"-0.030","0.018","  0.970","9.26e-02",NA,NA,NA,0.033901768
"PTGER2","Lymphocyte","SCZ","Wald ratio",1,"-0.045","0.027","  0.956","9.30e-02",NA,NA,NA,0.019992553
"TREH","Lymphocyte","SCZ","Wald ratio",1," 0.030","0.018","  1.031","9.30e-02",NA,NA,NA,0.020565745
"LDHAL6A","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.020","0.012","  0.980","9.31e-02",NA,0.711048001,NA,0.020085361
"MECOM","Lymphocyte","SCZ","Wald ratio",1,"-0.018","0.011","  0.982","9.33e-02",NA,NA,NA,0.017996527
"PDX1","Lymphocyte","SCZ","Wald ratio",1,"-0.058","0.035","  0.944","9.34e-02",NA,NA,NA,0.017398069
"ABCG2","Lymphocyte","SCZ","Wald ratio",1," 0.053","0.031","  1.054","9.34e-02",NA,NA,NA,0.017398134
"DNMT3B","Lymphocyte","SCZ","Wald ratio",1,"-0.107","0.064","  0.898","9.34e-02",NA,NA,NA,0.017398134
"COMMD7","Lymphocyte","SCZ","Wald ratio",1,"-0.047","0.028","  0.954","9.34e-02",NA,NA,NA,0.017398134
"SIRPB2","Lymphocyte","SCZ","Wald ratio",1," 0.035","0.021","  1.036","9.35e-02",NA,NA,NA,0.018550282
"EEF1DP3","Lymphocyte","SCZ","Wald ratio",1," 0.061","0.036","  1.063","9.37e-02",NA,NA,NA,0.034129977
"SHANK2","Lymphocyte","SCZ","Weighted median",4," 0.013","0.008","  1.013","9.40e-02",0.864002657,0.960242377,0.943070263,0.004788584
"DAPK1","Lymphocyte","SCZ","Wald ratio",1,"-0.037","0.022","  0.963","9.40e-02",NA,NA,NA,0.017120929
"CNNM1","Lymphocyte","SCZ","Wald ratio",1," 0.093","0.056","  1.098","9.42e-02",NA,NA,NA,0.02810485
"CLCA2","Lymphocyte","SCZ","Wald ratio",1,"-0.016","0.010","  0.984","9.43e-02",NA,NA,NA,0.018816188
"RPL37","Lymphocyte","SCZ","Wald ratio",1,"-0.371","0.222","  0.690","9.43e-02",NA,NA,NA,0.031411278
"ST6GALNAC3","Lymphocyte","SCZ","Weighted median",3," 0.016","0.009","  1.016","9.47e-02",0.776363944,0.562440123,0.48919657,0.013143004
"HLCS","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.020","0.012","  0.981","9.48e-02",NA,0.241302944,NA,0.009932719
"SENP8","Lymphocyte","SCZ","Wald ratio",1," 0.016","0.010","  1.017","9.49e-02",NA,NA,NA,0.019105059
"UBE2E3","Lymphocyte","SCZ","Wald ratio",1," 0.019","0.011","  1.019","9.49e-02",NA,NA,NA,0.019105059
"ARNTL","Lymphocyte","SCZ","Wald ratio",1,"-0.427","0.256","  0.653","9.55e-02",NA,NA,NA,0.017099878
"FDX1","Lymphocyte","SCZ","Wald ratio",1," 0.015","0.009","  1.015","9.55e-02",NA,NA,NA,0.017099878
"ACAT2","Lymphocyte","SCZ","Wald ratio",1," 0.126","0.076","  1.134","9.56e-02",NA,NA,NA,0.021643006
"CCDC146","Lymphocyte","SCZ","Wald ratio",1,"-0.025","0.015","  0.975","9.60e-02",NA,NA,NA,0.028630824
"KDM4B","Lymphocyte","SCZ","Wald ratio",1," 0.041","0.025","  1.042","9.63e-02",NA,NA,NA,0.019645328
"FUCA1","Lymphocyte","SCZ","Wald ratio",1," 0.027","0.016","  1.027","9.65e-02",NA,NA,NA,0.029967728
"C1orf128","Lymphocyte","SCZ","Wald ratio",1," 1.740","1.047","  5.696","9.65e-02",NA,NA,NA,0.029967728
"CNR2","Lymphocyte","SCZ","Wald ratio",1," 0.056","0.034","  1.058","9.65e-02",NA,NA,NA,0.029967728
"PRKCH","Lymphocyte","SCZ","Inverse variance weighted",2,"-0.021","0.013","  0.979","9.70e-02",NA,0.986672013,NA,0.015925391
"WDR48","Lymphocyte","SCZ","Wald ratio",1,"-0.041","0.025","  0.960","9.74e-02",NA,NA,NA,0.03450503
"TTC21A","Lymphocyte","SCZ","Wald ratio",1,"-1.089","0.657","  0.336","9.74e-02",NA,NA,NA,0.034542107
"ISM1","Lymphocyte","SCZ","Wald ratio",1," 0.018","0.011","  1.018","9.75e-02",NA,NA,NA,0.020194058
"RELT","Lymphocyte","SCZ","Wald ratio",1,"-0.036","0.022","  0.965","9.81e-02",NA,NA,NA,0.025217698
"ARHGEF17","Lymphocyte","SCZ","Wald ratio",1,"-0.028","0.017","  0.973","9.81e-02",NA,NA,NA,0.025252423
"LOC149134","Lymphocyte","SCZ","Wald ratio",1," 0.124","0.075","  1.132","9.84e-02",NA,NA,NA,0.017638072
"FAM177B","Lymphocyte","SCZ","Wald ratio",1," 0.020","0.012","  1.020","9.85e-02",NA,NA,NA,0.021811732
"PTPRN2","Lymphocyte","SCZ","Weighted mode",8," 0.012","0.007","  1.013","9.86e-02",0.022782382,0.001270353,0.103111946,0.004575196
"SMPD3","Lymphocyte","SCZ","Wald ratio",1," 0.085","0.051","  1.089","9.87e-02",NA,NA,NA,0.020191252
"FAM46A","Lymphocyte","SCZ","Wald ratio",1," 0.086","0.052","  1.090","9.89e-02",NA,NA,NA,0.03396626
"KCNS3","Lymphocyte","SCZ","Wald ratio",1,"-0.040","0.024","  0.961","9.92e-02",NA,NA,NA,0.031279523
"FAM190B","Lymphocyte","SCZ","Wald ratio",1,"-0.132","0.080","  0.876","9.92e-02",NA,NA,NA,0.024121531
"FGF12","Lymphocyte","SCZ","Weighted mode",3," 0.022","0.008","  1.022","9.99e-02",0.35125981,0.346495462,0.464448962,0.114830919
"CXCR7","Lymphocyte","SCZ","Wald ratio",1,"-0.408","0.248","  0.665","1.00e-01",NA,NA,NA,0.023260181
"OTX2","Lymphocyte","SCZ","Wald ratio",1," 0.017","0.011","  1.017","1.00e-01",NA,NA,NA,0.016725072
"USH1C","Lymphocyte","SCZ","Wald ratio",1," 0.016","0.010","  1.016","1.00e-01",NA,NA,NA,0.016451252
"RHOB","Lymphocyte","SCZ","Wald ratio",1,"-0.170","0.104","  0.843","1.00e-01",NA,NA,NA,0.016451582
"TARSL2","Lymphocyte","SCZ","Wald ratio",1,"-0.020","0.012","  0.980","1.00e-01",NA,NA,NA,0.019022706
"KIF26B","Lymphocyte","SCZ","Inverse variance weighted",2," 0.023","0.014","  1.023","1.01e-01",NA,0.947506345,NA,0.014066538
"SHANK2","Lymphocyte","SCZ","Inverse variance weighted",4," 0.011","0.007","  1.011","1.01e-01",0.864002657,0.960242377,0.943070263,0.004788584
"MSRB2","Lymphocyte","SCZ","Wald ratio",1," 0.045","0.027","  1.046","1.01e-01",NA,NA,NA,0.016750469
"JPH3","Lymphocyte","SCZ","Wald ratio",1,"-0.244","0.149","  0.783","1.02e-01",NA,NA,NA,0.017025512
"PHOSPHO1","Lymphocyte","SCZ","Wald ratio",1," 0.029","0.018","  1.030","1.02e-01",NA,NA,NA,0.01701951
"WSCD2","Lymphocyte","SCZ","Wald ratio",1,"-0.016","0.010","  0.984","1.02e-01",NA,NA,NA,0.010638772
"CMKLR1","Lymphocyte","SCZ","Wald ratio",1,"-0.033","0.020","  0.967","1.02e-01",NA,NA,NA,0.01701951
"NTN4","Lymphocyte","SCZ","Wald ratio",1,"-0.022","0.013","  0.978","1.02e-01",NA,NA,NA,0.015708676
"CMKLR1","Lymphocyte","SCZ","Wald ratio",1,"-0.026","0.016","  0.974","1.02e-01",NA,NA,NA,0.01701951
"IGSF21","Lymphocyte","SCZ","Weighted mode",3," 0.024","0.008","  1.025","1.02e-01",0.9738759,0.659461738,0.529309127,0.097070481
