"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"TAF6","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.111,0.026,0.895,1.56e-05,NA,NA,NA,0.843083629
"NSF","Stem-cell-iPSC","ALZ","Wald ratio",1,0.082,0.028,1.086,0.00301,NA,NA,NA,0.13309211
"TSFM","Stem-cell-iPSC","ALZ","Wald ratio",1,0.04,0.014,1.041,0.00325,NA,NA,NA,0.282396653
"EARS2","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.053,0.019,0.948,0.00523,NA,NA,NA,0.058156754
"CTSH","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.045,0.016,0.956,0.00661,NA,NA,NA,0.254051047
"RTFDC1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.084,0.034,0.919,0.0143,NA,NA,NA,0.040988621
"ACOT2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.059,0.024,1.061,0.0149,NA,NA,NA,0.007102616
"ATP5S","Stem-cell-iPSC","ALZ","Wald ratio",1,0.034,0.014,1.035,0.0168,NA,NA,NA,0.079391837
"TRAPPC4","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.062,0.026,0.939,0.0179,NA,NA,NA,0.002332218
"TARS","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.075,0.032,0.928,0.0181,NA,NA,NA,0.008118995
"CFL2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.058,0.025,1.06,0.0198,NA,NA,NA,0.092628149
"QTRTD1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.057,0.025,0.944,0.0211,NA,NA,NA,0.007015677
"GNAQ","Stem-cell-iPSC","ALZ","Wald ratio",1,0.073,0.032,1.076,0.0217,NA,NA,NA,0.04849751
"VWDE","Stem-cell-iPSC","ALZ","Wald ratio",1,0.034,0.015,1.035,0.0248,NA,NA,NA,0.057002277
"FLNB","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.069,0.031,0.933,0.0253,NA,NA,NA,0.009113015
"GOLM1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.047,0.022,1.049,0.0299,NA,NA,NA,0.004832316
"SYF2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.057,0.026,1.059,0.0306,NA,NA,NA,0.001589804
"IQCB1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.03,0.014,1.03,0.0309,NA,NA,NA,0.054770715
"C11orf57","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.071,0.033,0.932,0.0316,NA,NA,NA,0.000517779
"CNN2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.088,0.041,1.092,0.0332,NA,NA,NA,0.045271506
"MPI","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.05,0.024,0.951,0.0348,NA,NA,NA,0.043630347
"PLD2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.045,0.021,1.046,0.0355,NA,NA,NA,0.007845399
"YBX2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.041,0.02,1.042,0.0361,NA,NA,NA,0.064556035
"DHX38","Stem-cell-iPSC","ALZ","Wald ratio",1,0.048,0.023,1.05,0.0391,NA,NA,NA,0.001514827
"POLI","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.033,0.016,0.968,0.0404,NA,NA,NA,0.039032129
"CAND1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.08,0.039,1.083,0.0423,NA,NA,NA,0.025349058
"ZNF830","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.071,0.035,0.932,0.045,NA,NA,NA,0.000429765
"RHBDD3","Stem-cell-iPSC","ALZ","Wald ratio",1,0.032,0.016,1.033,0.046,NA,NA,NA,0.001048718
"C11orf54","Stem-cell-iPSC","ALZ","Wald ratio",1,0.029,0.015,1.03,0.0488,NA,NA,NA,0.034117172
"TAMM41","Stem-cell-iPSC","ALZ","Wald ratio",1,0.03,0.015,1.03,0.0499,NA,NA,NA,0.033151363
"GEN1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.039,0.02,0.961,0.0516,NA,NA,NA,0.013213485
"VPS36","Stem-cell-iPSC","ALZ","Wald ratio",1,0.075,0.039,1.078,0.0518,NA,NA,NA,0.000623012
"FDXR","Stem-cell-iPSC","ALZ","Wald ratio",1,0.038,0.02,1.039,0.0529,NA,NA,NA,0.027750911
"NUDT19","Stem-cell-iPSC","ALZ","Wald ratio",1,0.037,0.019,1.038,0.0529,NA,NA,NA,0.005787692
"BST2","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.064,0.033,0.938,0.0552,NA,NA,NA,0.012441742
"SUCLA2","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.036,0.019,0.964,0.0557,NA,NA,NA,0.037610681
"CD40","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.029,0.015,0.972,0.0584,NA,NA,NA,0.027510399
"TLDC1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.038,0.02,1.039,0.0639,NA,NA,NA,0.001532928
"UGDH","Stem-cell-iPSC","ALZ","Wald ratio",1,0.051,0.028,1.053,0.0647,NA,NA,NA,0.027955648
"APOBEC3B","Stem-cell-iPSC","ALZ","Wald ratio",1,0.046,0.025,1.047,0.0674,NA,NA,NA,0.007955121
"GSTP1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.091,0.05,1.095,0.0703,NA,NA,NA,0.001647529
"EPHX2","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.026,0.014,0.975,0.0761,NA,NA,NA,0.031671463
"ZRANB3","Stem-cell-iPSC","ALZ","Wald ratio",1,0.039,0.022,1.04,0.0773,NA,NA,NA,0.000730921
"TBCE","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.052,0.03,0.949,0.0826,NA,NA,NA,0.021999827
"TRIM44","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.025,0.015,0.975,0.0836,NA,NA,NA,1.39e-05
"CALB1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.042,0.024,0.959,0.0843,NA,NA,NA,0.018623967
"ATP1B1","Stem-cell-iPSC","ALZ","Wald ratio",1,0.043,0.025,1.044,0.0846,NA,NA,NA,0.010743243
"CHMP1A","Stem-cell-iPSC","ALZ","Wald ratio",1,0.038,0.023,1.039,0.0912,NA,NA,NA,0.005294582
"RAB33B","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.03,0.018,0.97,0.0968,NA,NA,NA,0.021628398
"SCRN2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.032,0.02,1.032,0.102,NA,NA,NA,0.019053039
"HDDC3","Stem-cell-iPSC","ALZ","Wald ratio",1,0.031,0.019,1.032,0.102,NA,NA,NA,0.010520106
"CENPV","Stem-cell-iPSC","ALZ","Wald ratio",1,0.016,0.01,1.016,0.104,NA,NA,NA,0.01872578
"ASL","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.051,0.031,0.95,0.105,NA,NA,NA,0.018205723
"GAA","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.03,0.019,0.971,0.109,NA,NA,NA,0.017862531
"SLC38A9","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.037,0.023,0.964,0.11,NA,NA,NA,0.009465022
"GFPT2","Stem-cell-iPSC","ALZ","Wald ratio",1,0.034,0.022,1.035,0.111,NA,NA,NA,0.017017269
"KIAA1211","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.027,0.017,0.974,0.113,NA,NA,NA,0.018053853
"IMPA1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.027,0.017,0.973,0.114,NA,NA,NA,0.018193434
"DDX55","Stem-cell-iPSC","ALZ","Wald ratio",1,0.032,0.021,1.033,0.118,NA,NA,NA,0.018216666
"FAM160A1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.033,0.021,0.968,0.119,NA,NA,NA,0.015036282
"ETFDH","Stem-cell-iPSC","ALZ","Wald ratio",1,0.026,0.017,1.026,0.121,NA,NA,NA,0.00808031
"LRPAP1","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.023,0.015,0.978,0.121,NA,NA,NA,0.016281277
"C9orf89","Stem-cell-iPSC","ALZ","Wald ratio",1,0.036,0.023,1.037,0.123,NA,NA,NA,0.010475837
"UBA6","Stem-cell-iPSC","ALZ","Wald ratio",1,0.055,0.036,1.056,0.126,NA,NA,NA,0.019170837
"IFITM3","Stem-cell-iPSC","ALZ","Wald ratio",1,0.023,0.015,1.024,0.127,NA,NA,NA,0.017263245
"ACTN3","Stem-cell-iPSC","ALZ","Wald ratio",1,0.015,0.01,1.015,0.13,NA,NA,NA,0.015298935
"MIPEP","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.038,0.025,0.962,0.131,NA,NA,NA,0.004097622
"WDR25","Stem-cell-iPSC","ALZ","Wald ratio",1,-0.049,0.033,0.952,0.133,NA,NA,NA,5.53e-05
