"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"RAB3C","DA_D52","SCZ","Wald ratio",1,0.048,0.025,1.05,0.0534,NA,NA,NA,0.032421417
"PLAC9","FPP_D11","SCZ","Wald ratio",1,-0.044,0.023,0.957,0.0551,NA,NA,NA,0.017795152
"CROT","Epen1_D52_ROT","SCZ","Wald ratio",1,0.046,0.024,1.047,0.0554,NA,NA,NA,0.001972068
"METTL18","FPP_D11","SCZ","Wald ratio",1,0.041,0.022,1.042,0.0562,NA,NA,NA,0.042194609
"RCN3","FPP_D11","SCZ","Wald ratio",1,-0.023,0.012,0.978,0.0564,NA,NA,NA,0.045931948
"RCN3","Epen1_D52","SCZ","Wald ratio",1,-0.039,0.021,0.961,0.0564,NA,NA,NA,0.001205276
"RCN3","P_FPP_D11","SCZ","Wald ratio",1,-0.023,0.012,0.978,0.0564,NA,NA,NA,0.047212958
"ZC3HAV1","Sert_D52","SCZ","Wald ratio",1,-0.028,0.015,0.972,0.0565,NA,NA,NA,0.025723349
"ZC3HAV1","Sert_D52_ROT","SCZ","Wald ratio",1,-0.034,0.018,0.966,0.0565,NA,NA,NA,0.019962351
"SMARCA2","Epen1_D52","SCZ","Wald ratio",1,-0.033,0.018,0.967,0.0567,NA,NA,NA,0.035274582
"CBR4","Epen1_D52","SCZ","Wald ratio",1,-0.054,0.028,0.947,0.0569,NA,NA,NA,0.02013942
"CBR4","P_FPP_D11","SCZ","Wald ratio",1,-0.064,0.034,0.938,0.0569,NA,NA,NA,0.033466148
"AK1","FPP_D11","SCZ","Wald ratio",1,0.07,0.037,1.072,0.0571,NA,NA,NA,0.000759834
"SUCLG2","Epen1_D30","SCZ","Wald ratio",1,0.037,0.019,1.037,0.0571,NA,NA,NA,0.02444123
"LINC00493","Epen1_D52_ROT","SCZ","Wald ratio",1,0.04,0.021,1.041,0.0572,NA,NA,NA,0.028423236
"PRKCB","DA_D30","SCZ","Wald ratio",1,0.035,0.019,1.036,0.0572,NA,NA,NA,0.027165704
"MOK","Epen1_D52","SCZ","Wald ratio",1,-0.022,0.011,0.978,0.0572,NA,NA,NA,0.038328875
"MOK","Sert_D52","SCZ","Wald ratio",1,-0.043,0.022,0.958,0.0572,NA,NA,NA,0.016706045
"MOK","Epen1_D30","SCZ","Wald ratio",1,-0.026,0.014,0.974,0.0572,NA,NA,NA,0.038328875
"MOK","DA_D52","SCZ","Wald ratio",1,-0.049,0.026,0.952,0.0572,NA,NA,NA,0.023779054
"UCK1","P_FPP_D11","SCZ","Wald ratio",1,0.057,0.03,1.058,0.0573,NA,NA,NA,0.035070033
"GLIS3-AS1","Epen1_D52","SCZ","Wald ratio",1,0.025,0.013,1.025,0.0575,NA,NA,NA,0.032123438
"COPE","DA_D52","SCZ","Wald ratio",1,-0.136,0.072,0.873,0.0576,NA,NA,NA,0.023888159
"NR1D2","Sert_D52","SCZ","Wald ratio",1,-0.062,0.033,0.94,0.0579,NA,NA,NA,0.026754907
"NR1D2","FPP_D11","SCZ","Wald ratio",1,-0.096,0.051,0.908,0.0579,NA,NA,NA,0.019712165
"LINC00880","Epen1_D52","SCZ","Wald ratio",1,0.031,0.017,1.032,0.0581,NA,NA,NA,0.030479208
"LINC00880","Epen1_D30","SCZ","Wald ratio",1,0.041,0.021,1.042,0.0581,NA,NA,NA,0.017870215
"WDSUB1","DA_D52","SCZ","Wald ratio",1,0.033,0.017,1.034,0.0584,NA,NA,NA,0.027006886
"WDSUB1","FPP_D30","SCZ","Wald ratio",1,0.029,0.016,1.03,0.0584,NA,NA,NA,0.027007418
"PREP","FPP_D11","SCZ","Wald ratio",1,-0.094,0.05,0.911,0.0588,NA,NA,NA,0.002276359
"CCDC77","DA_D30","SCZ","Wald ratio",1,0.06,0.032,1.062,0.0589,NA,NA,NA,0.025224581
"RBCK1","Epen1_D30","SCZ","Wald ratio",1,-0.07,0.037,0.933,0.0595,NA,NA,NA,0.034462013
"RBCK1","DA_D52_ROT","SCZ","Wald ratio",1,-0.046,0.024,0.955,0.0595,NA,NA,NA,0.025847532
"RBCK1","Sert_D52_ROT","SCZ","Wald ratio",1,-0.04,0.021,0.96,0.0595,NA,NA,NA,0.029684538
"RBCK1","Epen1_D52","SCZ","Wald ratio",1,-0.053,0.028,0.948,0.0595,NA,NA,NA,0.006354994
"RBCK1","Epen1_D52_ROT","SCZ","Wald ratio",1,-0.058,0.031,0.944,0.0595,NA,NA,NA,0.016823506
"RBCK1","P_FPP_D11","SCZ","Wald ratio",1,-0.05,0.026,0.952,0.0595,NA,NA,NA,0.036613845
"RBCK1","FPP_D11","SCZ","Wald ratio",1,-0.048,0.025,0.953,0.0595,NA,NA,NA,0.03661527
"RBCK1","FPP_D30","SCZ","Wald ratio",1,-0.089,0.047,0.915,0.0595,NA,NA,NA,0.025404401
"EPHX4 ","Epen1_D30","SCZ","Wald ratio",1,-0.041,0.022,0.96,0.0596,NA,NA,NA,0.01833737
"EPHX4 ","FPP_D30","SCZ","Wald ratio",1,-0.031,0.017,0.969,0.0596,NA,NA,NA,0.024613055
"ATXN10","FPP_D11","SCZ","Wald ratio",1,0.099,0.052,1.104,0.06,NA,NA,NA,0.007102986
"DHFRL1","P_FPP_D11","SCZ","Wald ratio",1,-0.057,0.03,0.945,0.06,NA,NA,NA,0.024463592
"MTCH2","DA_D52","SCZ","Wald ratio",1,-0.044,0.024,0.957,0.0602,NA,NA,NA,0.025801987
"STOX1","Epen1_D30","SCZ","Wald ratio",1,0.066,0.035,1.068,0.0605,NA,NA,NA,0.030354543
"MRPL32","FPP_D11","SCZ","Wald ratio",1,0.051,0.027,1.052,0.0606,NA,NA,NA,0.035821361
"MRPL32","P_FPP_D11","SCZ","Wald ratio",1,0.044,0.023,1.045,0.0606,NA,NA,NA,0.035821361
"RALGAPA1","Epen1_D30","SCZ","Wald ratio",1,-0.045,0.024,0.956,0.0608,NA,NA,NA,0.02633272
"SMIM19","P_FPP_D11","SCZ","Wald ratio",1,-0.034,0.018,0.966,0.0622,NA,NA,NA,0.0245908
"ZNF577","Epen1_D52","SCZ","Wald ratio",1,-0.038,0.02,0.963,0.0623,NA,NA,NA,0.009671472
"ZNF577","FPP_D11","SCZ","Wald ratio",1,-0.037,0.02,0.963,0.0623,NA,NA,NA,0.022216695
"ZNF577","P_FPP_D11","SCZ","Wald ratio",1,-0.029,0.016,0.971,0.0623,NA,NA,NA,0.026432953
"ZNF577","Sert_D52","SCZ","Wald ratio",1,-0.047,0.025,0.954,0.0623,NA,NA,NA,0.010921185
"PEBP1","Epen1_D52","SCZ","Wald ratio",1,0.049,0.026,1.05,0.0623,NA,NA,NA,0.009764002
"PSMD2","Epen1_D52_ROT","SCZ","Wald ratio",1,0.083,0.044,1.086,0.0626,NA,NA,NA,0.019161757
"PSMD2","FPP_D11","SCZ","Wald ratio",1,0.085,0.045,1.088,0.0626,NA,NA,NA,0.023926419
"PSMD2","P_FPP_D11","SCZ","Wald ratio",1,0.078,0.042,1.081,0.0626,NA,NA,NA,0.023926424
"IFT46","Epen1_D52","SCZ","Wald ratio",1,-0.054,0.029,0.947,0.0629,NA,NA,NA,0.034794322
"SRP14","Epen1_D52","SCZ","Wald ratio",1,-0.039,0.021,0.962,0.0631,NA,NA,NA,0.025078263
"TESC","P_FPP_D11","SCZ","Wald ratio",1,-0.038,0.02,0.963,0.0635,NA,NA,NA,0.024291116
"TESC","FPP_D11","SCZ","Wald ratio",1,-0.032,0.017,0.969,0.0635,NA,NA,NA,0.024441818
"CRYM","Sert_D52","SCZ","Wald ratio",1,-0.041,0.022,0.96,0.0642,NA,NA,NA,0.025280548
"CRYM","Sert_D52_ROT","SCZ","Wald ratio",1,-0.034,0.019,0.966,0.0642,NA,NA,NA,0.025278958
"YWHAE","DA_D52","SCZ","Wald ratio",1,0.047,0.026,1.049,0.0642,NA,NA,NA,0.025276215
"YWHAE","Epen1_D52","SCZ","Wald ratio",1,0.052,0.028,1.053,0.0642,NA,NA,NA,0.02511526
"MTG2","Epen1_D52","SCZ","Wald ratio",1,0.021,0.012,1.022,0.0642,NA,NA,NA,0.023437992
"MTG2","Sert_D30","SCZ","Wald ratio",1,0.054,0.029,1.056,0.0642,NA,NA,NA,0.019353598
"MTG2","Epen1_D30","SCZ","Wald ratio",1,0.026,0.014,1.026,0.0642,NA,NA,NA,0.023432195
"MTG2","P_FPP_D11","SCZ","Wald ratio",1,0.033,0.018,1.034,0.0642,NA,NA,NA,0.023437989
"MTG2","Sert_D52","SCZ","Wald ratio",1,0.035,0.019,1.036,0.0642,NA,NA,NA,0.023437931
"MTG2","FPP_D30","SCZ","Wald ratio",1,0.043,0.023,1.044,0.0642,NA,NA,NA,0.023394787
"MAEL","Epen1_D52","SCZ","Wald ratio",1,0.03,0.016,1.03,0.0642,NA,NA,NA,0.023437774
"RAB32","P_FPP_D11","SCZ","Wald ratio",1,-0.053,0.029,0.948,0.0648,NA,NA,NA,0.000640064
"MDH1B","Epen1_D52_ROT","SCZ","Wald ratio",1,-0.03,0.017,0.97,0.0648,NA,NA,NA,0.026106979
"MDH1B","Epen1_D52","SCZ","Wald ratio",1,-0.039,0.021,0.961,0.0648,NA,NA,NA,0.026106979
"HMBOX1","Epen1_D52","SCZ","Wald ratio",1,0.031,0.017,1.032,0.065,NA,NA,NA,0.025793455
"HMBOX1","FPP_D30","SCZ","Wald ratio",1,0.035,0.019,1.036,0.065,NA,NA,NA,0.025793473
"HMBOX1","DA_D52_ROT","SCZ","Wald ratio",1,0.029,0.016,1.029,0.065,NA,NA,NA,0.02239916
"HMBOX1","Sert_D30","SCZ","Wald ratio",1,0.032,0.017,1.032,0.065,NA,NA,NA,0.025793832
"HMBOX1","Epen1_D52_ROT","SCZ","Wald ratio",1,0.042,0.023,1.043,0.065,NA,NA,NA,0.025730307
"HMBOX1","P_FPP_D11","SCZ","Wald ratio",1,0.021,0.011,1.021,0.065,NA,NA,NA,0.025793872
"HMBOX1","DA_D52","SCZ","Wald ratio",1,0.019,0.01,1.019,0.065,NA,NA,NA,0.025793872
"HMBOX1","Epen1_D30","SCZ","Wald ratio",1,0.031,0.017,1.032,0.065,NA,NA,NA,0.025793871
"HMBOX1","FPP_D11","SCZ","Wald ratio",1,0.023,0.013,1.024,0.065,NA,NA,NA,0.025793872
"HMBOX1","Sert_D52","SCZ","Wald ratio",1,0.023,0.012,1.023,0.065,NA,NA,NA,0.025793234
"HMBOX1","DA_D30","SCZ","Wald ratio",1,0.03,0.016,1.03,0.065,NA,NA,NA,0.025793872
"POC5","DA_D52_ROT","SCZ","Wald ratio",1,-0.05,0.027,0.951,0.0653,NA,NA,NA,0.022677564
"GFPT1","DA_D30","SCZ","Wald ratio",1,-0.074,0.04,0.928,0.0661,NA,NA,NA,0.02265115
"HEXA","Sert_D52_ROT","SCZ","Wald ratio",1,-0.042,0.023,0.958,0.0671,NA,NA,NA,0.00029316
