"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"GYG1P2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.019","0.994","7.75e-01",NA,NA,NA,4.79e-06
"ALDH18A1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.020","0.994","7.76e-01",NA,NA,NA,1.14e-05
"PRKG1","Stem-cell-iPSC","ADHD","Inverse variance weighted",3,"-0.005","0.018","0.995","7.76e-01",0.550696331,0.249989267,0.363913353,2.29e-05
"KCNQ3","Stem-cell-iPSC","ADHD","Weighted mode",3," 0.005","0.016","1.005","7.77e-01",0.829650104,0.893233907,0.744861093,5.61e-06
"SMYD2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.016","1.005","7.79e-01",NA,NA,NA,5.97e-06
"SDHB","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.013","0.996","7.80e-01",NA,NA,NA,9.02e-06
"ABCA13","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.026","0.993","7.80e-01",NA,NA,NA,0.004715796
"CREG1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.010","0.035","0.990","7.80e-01",NA,NA,NA,2.8e-05
"MAGI2","Stem-cell-iPSC","ADHD","Inverse variance weighted",4," 0.006","0.023","1.006","7.80e-01",0.00024879,0.000620835,0.802209489,0.001867718
"MIR4475","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.016","0.996","7.80e-01",NA,NA,NA,5.07e-06
"DCHS2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.016","1.004","7.81e-01",NA,NA,NA,1.45e-06
"NEK11","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.011","0.041","1.011","7.81e-01",NA,NA,NA,0.006089806
"RNU6-765P","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.015","0.996","7.81e-01",NA,NA,NA,0.000688792
"MIR572","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.025","0.993","7.82e-01",NA,NA,NA,9.66e-06
"ADAMTS3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.008","0.029","0.992","7.83e-01",NA,NA,NA,0.000118607
"PROM1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.026","1.007","7.87e-01",NA,NA,NA,1.22e-05
"TRPC4","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.019","0.995","7.87e-01",NA,NA,NA,1.02e-05
"LINC00856","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.014","1.004","7.88e-01",NA,NA,NA,5.48e-06
"ABCA1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.016","1.004","7.89e-01",NA,NA,NA,0.000139733
"DPT","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.025","1.007","7.90e-01",NA,NA,NA,5.86e-05
"WWTR1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.025","0.993","7.90e-01",NA,NA,NA,6.18e-05
"FLT3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.009","0.032","0.992","7.91e-01",NA,NA,NA,4.25e-05
"USP20","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.009","0.034","0.991","7.91e-01",NA,NA,NA,3.48e-05
"PARP14","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.013","0.047","1.013","7.91e-01",NA,NA,NA,3.5e-05
"RNU6-1103P","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.016","1.004","7.92e-01",NA,NA,NA,4.25e-05
