"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"TYW1","Lymphocyte","ASD","Wald ratio",1,-0.01,0.021,0.99,0.638,NA,NA,NA,0.001522624
"MYCBPAP","Lymphocyte","ASD","Wald ratio",1,0.008,0.017,1.008,0.643,NA,NA,NA,0.004056865
"TARBP1","Lymphocyte","ASD","Inverse variance weighted",2,0.006,0.014,1.006,0.643,NA,0.985060095,NA,0.007491247
"TBXAS1","Lymphocyte","ASD","Wald ratio",1,0.007,0.016,1.007,0.648,NA,NA,NA,0.000550604
"TTC39C","Lymphocyte","ASD","Wald ratio",1,0.005,0.011,1.005,0.648,NA,NA,NA,5.75e-05
"RBFOX3","Lymphocyte","ASD","Wald ratio",1,0.006,0.013,1.006,0.652,NA,NA,NA,0.008848873
"C17orf97","Lymphocyte","ASD","Wald ratio",1,0.006,0.014,1.006,0.661,NA,NA,NA,0.008912436
"GPR150","Lymphocyte","ASD","Wald ratio",1,0.009,0.021,1.009,0.663,NA,NA,NA,8.88e-05
"CTD-2247C11.1","Lymphocyte","ASD","Wald ratio",1,-0.014,0.034,0.986,0.666,NA,NA,NA,0.025468222
"LPCAT1","Lymphocyte","ASD","Inverse variance weighted",2,-0.005,0.013,0.995,0.668,NA,0.831825862,NA,0.007668483
"CMC2","Lymphocyte","ASD","Wald ratio",1,0.018,0.043,1.019,0.669,NA,NA,NA,0.009775184
"WDR91","Lymphocyte","ASD","Wald ratio",1,-0.012,0.027,0.988,0.67,NA,NA,NA,0.008384158
"RHOH","Lymphocyte","ASD","Wald ratio",1,0.008,0.019,1.008,0.673,NA,NA,NA,0.000678911
"PSMC3","Lymphocyte","ASD","Wald ratio",1,-0.006,0.016,0.994,0.677,NA,NA,NA,0.000330923
"CTB-111H14.1","Lymphocyte","ASD","Wald ratio",1,-0.009,0.022,0.991,0.679,NA,NA,NA,0.005012062
"APBB2","Lymphocyte","ASD","Wald ratio",1,-0.004,0.011,0.996,0.685,NA,NA,NA,0.00645277
"IGHV1-69","Lymphocyte","ASD","Wald ratio",1,-0.005,0.013,0.995,0.686,NA,NA,NA,3.19e-05
"RNF157","Lymphocyte","ASD","Wald ratio",1,0.007,0.017,1.007,0.687,NA,NA,NA,0.001091318
"INSIG2","Lymphocyte","ASD","Wald ratio",1,-0.008,0.02,0.992,0.69,NA,NA,NA,0.000599354
"CLASP1","Lymphocyte","ASD","Wald ratio",1,0.006,0.015,1.006,0.695,NA,NA,NA,0.000106518
"KB-1047C11.2","Lymphocyte","ASD","Wald ratio",1,0.008,0.02,1.008,0.695,NA,NA,NA,0.006936163
"RP11-434C1.1","Lymphocyte","ASD","Wald ratio",1,-0.006,0.014,0.994,0.7,NA,NA,NA,0.000233163
"SLC15A4","Lymphocyte","ASD","Wald ratio",1,0.005,0.012,1.005,0.7,NA,NA,NA,0.0076189
"SLC1A1","Lymphocyte","ASD","Wald ratio",1,0.008,0.02,1.008,0.703,NA,NA,NA,0.008498501
"RNU6-131P","Lymphocyte","ASD","Wald ratio",1,-0.007,0.018,0.993,0.708,NA,NA,NA,0.001063181
"AP3S2","Lymphocyte","ASD","Wald ratio",1,0.008,0.021,1.008,0.709,NA,NA,NA,0.000669943
"RIBC2","Lymphocyte","ASD","Wald ratio",1,-0.005,0.013,0.995,0.709,NA,NA,NA,0.001162338
"TLR6","Lymphocyte","ASD","Wald ratio",1,-0.011,0.031,0.989,0.718,NA,NA,NA,0.005316305
"C21orf58","Lymphocyte","ASD","Wald ratio",1,0.004,0.012,1.004,0.725,NA,NA,NA,0.007630696
"ENTPD1","Lymphocyte","ASD","Wald ratio",1,0.005,0.016,1.005,0.739,NA,NA,NA,0.007131359
"RP11-387D10.2","Lymphocyte","ASD","Wald ratio",1,-0.009,0.027,0.991,0.745,NA,NA,NA,0.001262457
"GPR35","Lymphocyte","ASD","Wald ratio",1,0.004,0.013,1.004,0.746,NA,NA,NA,0.00254279
"AGA","Lymphocyte","ASD","Wald ratio",1,-0.005,0.015,0.995,0.749,NA,NA,NA,0.001336402
"BCL2L14","Lymphocyte","ASD","Wald ratio",1,-0.009,0.027,0.991,0.75,NA,NA,NA,0.001321431
"WDR18","Lymphocyte","ASD","Wald ratio",1,-0.01,0.031,0.99,0.754,NA,NA,NA,0.007946772
"RP11-982M15.8","Lymphocyte","ASD","Wald ratio",1,0.006,0.019,1.006,0.756,NA,NA,NA,0.000986745
"CIITA","Lymphocyte","ASD","Wald ratio",1,0.006,0.018,1.006,0.763,NA,NA,NA,0.000129853
"TRIM14","Lymphocyte","ASD","Wald ratio",1,-0.005,0.016,0.995,0.77,NA,NA,NA,0.008301702
"ACSF3","Lymphocyte","ASD","Wald ratio",1,-0.009,0.031,0.991,0.773,NA,NA,NA,0.002781337
"BMP8A","Lymphocyte","ASD","Wald ratio",1,-0.003,0.012,0.997,0.775,NA,NA,NA,8.39e-05
"CARS2","Lymphocyte","ASD","Inverse variance weighted",2,-0.007,0.025,0.993,0.776,NA,0.348255643,NA,6.77e-06
"MICAL2","Lymphocyte","ASD","Wald ratio",1,0.006,0.02,1.006,0.777,NA,NA,NA,0.007467167
"LPAR1","Lymphocyte","ASD","Wald ratio",1,-0.004,0.016,0.996,0.777,NA,NA,NA,3.06e-05
"SLC12A8","Lymphocyte","ASD","Wald ratio",1,-0.006,0.023,0.994,0.781,NA,NA,NA,0.010834146
"GPR133","Lymphocyte","ASD","Wald ratio",1,0.005,0.018,1.005,0.784,NA,NA,NA,0.007501056
"SPG20","Lymphocyte","ASD","Wald ratio",1,0.004,0.017,1.004,0.794,NA,NA,NA,0.000111568
"SPINT2","Lymphocyte","ASD","Wald ratio",1,0.006,0.021,1.006,0.794,NA,NA,NA,0.004484687
"NOX3","Lymphocyte","ASD","Wald ratio",1,-0.007,0.027,0.993,0.795,NA,NA,NA,0.001646082
"EFCAB7","Lymphocyte","ASD","Wald ratio",1,-0.002,0.007,0.998,0.795,NA,NA,NA,0.000368332
"CHST3","Lymphocyte","ASD","Wald ratio",1,0.003,0.012,1.003,0.797,NA,NA,NA,0.007165223
"GPRC5C","Lymphocyte","ASD","Wald ratio",1,-0.004,0.015,0.996,0.798,NA,NA,NA,7.23e-05
"DNAH11","Lymphocyte","ASD","Wald ratio",1,0.003,0.012,1.003,0.804,NA,NA,NA,0.001850127
"ITGAE","Lymphocyte","ASD","Wald ratio",1,-0.007,0.027,0.993,0.805,NA,NA,NA,0.007027003
"SERPINF1","Lymphocyte","ASD","Wald ratio",1,-0.004,0.015,0.996,0.807,NA,NA,NA,0.002839956
"CTTNBP2NL","Lymphocyte","ASD","Wald ratio",1,0.003,0.012,1.003,0.809,NA,NA,NA,0.000850675
"KAZN","Lymphocyte","ASD","Wald ratio",1,0.003,0.013,1.003,0.813,NA,NA,NA,0.006516135
"ICA1","Lymphocyte","ASD","Wald ratio",1,-0.004,0.017,0.996,0.815,NA,NA,NA,0.009268198
"KCNQ5","Lymphocyte","ASD","Wald ratio",1,0.005,0.023,1.005,0.823,NA,NA,NA,0.00185866
"TAF1D","Lymphocyte","ASD","Wald ratio",1,0.003,0.012,1.003,0.823,NA,NA,NA,0.007212405
"RP11-565N2.1","Lymphocyte","ASD","Wald ratio",1,0.002,0.009,1.002,0.824,NA,NA,NA,0.00597637
"BCAS1","Lymphocyte","ASD","Wald ratio",1,-0.007,0.03,0.993,0.83,NA,NA,NA,0.007094095
"SNX10","Lymphocyte","ASD","Wald ratio",1,-0.004,0.018,0.996,0.833,NA,NA,NA,0.007687242
"CYP4F9P","Lymphocyte","ASD","Wald ratio",1,0.005,0.024,1.005,0.833,NA,NA,NA,1.35e-06
"BRF1","Lymphocyte","ASD","Wald ratio",1,0.004,0.019,1.004,0.834,NA,NA,NA,0.007935568
"ATF7IP","Lymphocyte","ASD","Wald ratio",1,-0.007,0.031,0.993,0.834,NA,NA,NA,0.006588587
"SLC7A7","Lymphocyte","ASD","Wald ratio",1,0.003,0.015,1.003,0.835,NA,NA,NA,0.007534363
"DHTKD1","Lymphocyte","ASD","Wald ratio",1,0.004,0.02,1.004,0.836,NA,NA,NA,0.000319987
"BICD2","Lymphocyte","ASD","Wald ratio",1,0.002,0.009,1.002,0.838,NA,NA,NA,0.004090197
"ANKRD33B","Lymphocyte","ASD","Wald ratio",1,0.008,0.039,1.008,0.841,NA,NA,NA,0.007024595
"B4GALT1","Lymphocyte","ASD","Wald ratio",1,-0.004,0.019,0.996,0.842,NA,NA,NA,0.007571015
"CNTNAP2","Lymphocyte","ASD","Wald ratio",1,0.002,0.009,1.002,0.842,NA,NA,NA,0.007042742
