"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"AKAP6","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.032","  2.718","3.41e-02",0.351137934,NA,NA,NA
"WWOX","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000","-0.047","  7.389","3.41e-02",0.167248627,NA,0.421897291,NA
"AOAH","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.013","  2.718","3.41e-02",0.699002996,NA,NA,NA
"CD36","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.029","  2.718","3.42e-02",0.401565926,NA,NA,NA
"MAGI2","Stem-cell-iPSC","ANX","sQTL","Weighted median","4.000"," 0.044"," 54.598","3.45e-02",0.205589151,0.85320917,0.906309995,0.673271657
"LINC01090","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.000","  7.389","3.45e-02",0.999625899,NA,0.276875593,NA
"VCAN","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.040","  2.718","3.46e-02",0.242636967,NA,NA,NA
"CDK14","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","3.000"," 0.009"," 20.086","3.48e-02",0.800778393,0.698168918,0.780058228,0.66134569
"FAT3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.020","  2.718","3.49e-02",0.559038899,NA,NA,NA
"KCNIP4","Stem-cell-iPSC","ANX","sQTL","Weighted mode","3.000","-0.053"," 20.086","3.50e-02",0.267913681,0.578533077,0.84255017,0.883863608
"OR4D5","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.032","  2.718","3.50e-02",0.353391851,NA,NA,NA
"LINC00698","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.007","  2.718","3.50e-02",0.846066893,NA,NA,NA
"KCNIP4","Stem-cell-iPSC","ANX","sQTL","Weighted median","3.000","-0.053"," 20.086","3.50e-02",0.132296125,0.578533077,0.84255017,0.883863608
"MIR548XHG","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.008","  2.718","3.51e-02",0.817945158,NA,NA,NA
"SORCS2","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.023","  7.389","3.51e-02",0.516811708,NA,0.303411388,NA
"C10orf35","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.029","  2.718","3.52e-02",0.414447545,NA,NA,NA
"CPS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.037","  2.718","3.54e-02",0.299782292,NA,NA,NA
"ROR2","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.044","  7.389","3.55e-02",0.214746134,NA,0.539549584,NA
"INADL","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.078","  2.718","3.56e-02",0.029024752,NA,NA,NA
"SLC39A8","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000","-0.003","  7.389","3.58e-02",0.936203612,NA,0.421462711,NA
"NELL1","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.046","  7.389","3.59e-02",0.198848796,NA,0.748474985,NA
"RPSAP74","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.029","  2.718","3.59e-02",0.417529768,NA,NA,NA
"RIN2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.001","  2.718","3.59e-02",0.985003053,NA,NA,NA
"PTPRD","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","4.000"," 0.048"," 54.598","3.59e-02",0.181621662,0.199478789,0.161605859,0.389151477
"RPL30P3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.023","  2.718","3.62e-02",0.51696793,NA,NA,NA
"OSBPL10","Stem-cell-iPSC","ANX","sQTL","Weighted mode","3.000","-0.021"," 20.086","3.62e-02",0.628503221,0.857532881,0.515292629,0.459115353
"CACUL1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.048","  2.718","3.63e-02",0.188303425,NA,NA,NA
"LCP1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.032","  2.718","3.63e-02",0.382356164,NA,NA,NA
"TACC2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.002","  2.718","3.65e-02",0.955695871,NA,NA,NA
"SDCBP","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.002","  2.718","3.65e-02",0.965815412,NA,NA,NA
"KRT18P17","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.050","  2.718","3.65e-02",0.172682041,NA,NA,NA
"CSN3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.016","  2.718","3.65e-02",0.654609073,NA,NA,NA
"UGGT1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.009","  2.718","3.65e-02",0.814326334,NA,NA,NA
"HSF2BP","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.055","  2.718","3.65e-02",0.129271448,NA,NA,NA
"GLI3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.007","  2.718","3.65e-02",0.849075223,NA,NA,NA
