"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"GNL3","Stem-cell-iPSC","BP","Wald ratio",1,0.148,0.02,1.16,3.62e-13,NA,NA,NA,0.999916011
"ACTN3","Stem-cell-iPSC","BP","Wald ratio",1,0.05,0.009,1.052,6.52e-08,NA,NA,NA,0.999899793
"CD40","Stem-cell-iPSC","BP","Wald ratio",1,0.072,0.015,1.075,6.63e-07,NA,NA,NA,0.998842482
"MAPK3","Stem-cell-iPSC","BP","Wald ratio",1,-0.068,0.016,0.934,1.82e-05,NA,NA,NA,0.978996873
"ORMDL3","Stem-cell-iPSC","BP","Wald ratio",1,0.071,0.018,1.074,0.000105,NA,NA,NA,0.059847524
"KIAA1524","Stem-cell-iPSC","BP","Wald ratio",1,-0.1,0.028,0.905,0.000331,NA,NA,NA,0.189463579
"ATIC","Stem-cell-iPSC","BP","Wald ratio",1,-0.05,0.014,0.952,0.000353,NA,NA,NA,0.749704876
"SRR","Stem-cell-iPSC","BP","Wald ratio",1,0.054,0.017,1.056,0.00101,NA,NA,NA,0.501668932
"MAVS","Stem-cell-iPSC","BP","Wald ratio",1,-0.064,0.02,0.938,0.00138,NA,NA,NA,0.402491508
"NSUN2","Stem-cell-iPSC","BP","Wald ratio",1,-0.081,0.026,0.922,0.00155,NA,NA,NA,0.361883451
"GOSR1","Stem-cell-iPSC","BP","Wald ratio",1,-0.075,0.025,0.928,0.00279,NA,NA,NA,0.059208316
"CUL4A","Stem-cell-iPSC","BP","Wald ratio",1,0.062,0.021,1.064,0.00312,NA,NA,NA,0.142415076
"TBRG4","Stem-cell-iPSC","BP","Wald ratio",1,-0.088,0.03,0.915,0.00323,NA,NA,NA,0.124388836
"KDR","Stem-cell-iPSC","BP","Wald ratio",1,-0.071,0.024,0.932,0.00337,NA,NA,NA,0.027578273
"EARS2","Stem-cell-iPSC","BP","Wald ratio",1,-0.053,0.018,0.949,0.0034,NA,NA,NA,0.079166254
"TGFB1I1","Stem-cell-iPSC","BP","Wald ratio",1,0.055,0.019,1.056,0.00458,NA,NA,NA,0.189391079
"WNK2","Stem-cell-iPSC","BP","Wald ratio",1,-0.068,0.024,0.934,0.00507,NA,NA,NA,0.252763746
"VRK2","Stem-cell-iPSC","BP","Wald ratio",1,0.051,0.018,1.052,0.00563,NA,NA,NA,0.178455418
"ARID3B","Stem-cell-iPSC","BP","Wald ratio",1,0.042,0.016,1.042,0.00809,NA,NA,NA,0.189109995
"CHMP2B","Stem-cell-iPSC","BP","Wald ratio",1,-0.073,0.028,0.929,0.0085,NA,NA,NA,0.029088808
"C9orf64","Stem-cell-iPSC","BP","Wald ratio",1,-0.04,0.015,0.961,0.00886,NA,NA,NA,0.029914473
"MLH1","Stem-cell-iPSC","BP","Wald ratio",1,0.068,0.026,1.07,0.00896,NA,NA,NA,0.005643356
"VAMP4","Stem-cell-iPSC","BP","Wald ratio",1,-0.047,0.018,0.954,0.00897,NA,NA,NA,0.010835631
"GGPS1","Stem-cell-iPSC","BP","Wald ratio",1,-0.101,0.039,0.904,0.00913,NA,NA,NA,0.008010626
"PAAF1","Stem-cell-iPSC","BP","Wald ratio",1,-0.045,0.017,0.956,0.00944,NA,NA,NA,0.194868128
"TRAPPC4","Stem-cell-iPSC","BP","Wald ratio",1,-0.066,0.026,0.937,0.0105,NA,NA,NA,0.003604653
"CENPU","Stem-cell-iPSC","BP","Wald ratio",1,-0.036,0.014,0.965,0.0106,NA,NA,NA,0.115516987
"PPP2R4","Stem-cell-iPSC","BP","Wald ratio",1,0.055,0.022,1.057,0.0116,NA,NA,NA,0.170925747
"TAF6","Stem-cell-iPSC","BP","Wald ratio",1,0.062,0.025,1.064,0.0124,NA,NA,NA,0.011076765
"SLC25A1","Stem-cell-iPSC","BP","Wald ratio",1,-0.086,0.035,0.918,0.0155,NA,NA,NA,0.005957158
"GSTZ1","Stem-cell-iPSC","BP","Wald ratio",1,0.021,0.009,1.021,0.016,NA,NA,NA,0.082912642
"MDH2","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.012,0.971,0.0168,NA,NA,NA,0.081207287
"HBP1","Stem-cell-iPSC","BP","Wald ratio",1,-0.039,0.017,0.961,0.0173,NA,NA,NA,0.004426121
"ITSN2","Stem-cell-iPSC","BP","Wald ratio",1,0.051,0.022,1.053,0.0182,NA,NA,NA,0.002259749
"CPS1","Stem-cell-iPSC","BP","Wald ratio",1,0.044,0.019,1.045,0.0184,NA,NA,NA,0.055659653
"VWA5A","Stem-cell-iPSC","BP","Wald ratio",1,0.046,0.02,1.047,0.0188,NA,NA,NA,0.069806085
"APOBEC3B","Stem-cell-iPSC","BP","Wald ratio",1,0.056,0.024,1.058,0.0213,NA,NA,NA,0.020155897
"MGST3","Stem-cell-iPSC","BP","Wald ratio",1,0.055,0.024,1.056,0.0219,NA,NA,NA,0.027290796
"FAHD1","Stem-cell-iPSC","BP","Wald ratio",1,0.035,0.015,1.035,0.0236,NA,NA,NA,0.073996245
"CHMP1A","Stem-cell-iPSC","BP","Wald ratio",1,0.046,0.021,1.047,0.0241,NA,NA,NA,0.014604161
"AIMP2","Stem-cell-iPSC","BP","Wald ratio",1,0.019,0.008,1.019,0.0253,NA,NA,NA,0.062305511
"UCHL3","Stem-cell-iPSC","BP","Wald ratio",1,-0.063,0.029,0.939,0.0276,NA,NA,NA,0.049045612
"ATP8A1","Stem-cell-iPSC","BP","Wald ratio",1,-0.049,0.022,0.952,0.0292,NA,NA,NA,0.000230772
"TAMM41","Stem-cell-iPSC","BP","Wald ratio",1,0.031,0.014,1.031,0.0319,NA,NA,NA,0.045473573
"DIRAS1","Stem-cell-iPSC","BP","Wald ratio",1,-0.052,0.024,0.949,0.0321,NA,NA,NA,0.000353401
"METTL18","Stem-cell-iPSC","BP","Wald ratio",1,-0.032,0.015,0.969,0.0328,NA,NA,NA,0.066609044
"COIL","Stem-cell-iPSC","BP","Wald ratio",1,-0.061,0.029,0.94,0.0354,NA,NA,NA,0.00706279
"HDDC3","Stem-cell-iPSC","BP","Wald ratio",1,-0.038,0.018,0.963,0.0354,NA,NA,NA,0.023785799
"CYB5R2","Stem-cell-iPSC","BP","Wald ratio",1,0.054,0.025,1.055,0.0355,NA,NA,NA,0.038429215
"SMC2","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.014,0.972,0.038,NA,NA,NA,0.038620791
"DDX51","Stem-cell-iPSC","BP","Wald ratio",1,-0.04,0.019,0.961,0.0404,NA,NA,NA,0.03391063
"MCOLN2","Stem-cell-iPSC","BP","Wald ratio",1,-0.027,0.013,0.973,0.0406,NA,NA,NA,0.000116056
"IQGAP1","Stem-cell-iPSC","BP","Wald ratio",1,-0.049,0.024,0.953,0.0409,NA,NA,NA,0.010158455
"FHL3","Stem-cell-iPSC","BP","Wald ratio",1,-0.042,0.021,0.959,0.0455,NA,NA,NA,0.033959387
"NQO1","Stem-cell-iPSC","BP","Wald ratio",1,0.019,0.009,1.019,0.0455,NA,NA,NA,0.04176568
"ITPA","Stem-cell-iPSC","BP","Wald ratio",1,0.026,0.013,1.026,0.0455,NA,NA,NA,0.043078062
"NSF","Stem-cell-iPSC","BP","Wald ratio",1,-0.047,0.024,0.954,0.0455,NA,NA,NA,0.011936424
"NTPCR","Stem-cell-iPSC","BP","Wald ratio",1,0.03,0.015,1.03,0.047,NA,NA,NA,0.04035613
"CKAP4","Stem-cell-iPSC","BP","Wald ratio",1,-0.059,0.03,0.943,0.0477,NA,NA,NA,0.002357298
"CECR1","Stem-cell-iPSC","BP","Wald ratio",1,-0.025,0.013,0.975,0.0477,NA,NA,NA,0.027259431
"RAB5A","Stem-cell-iPSC","BP","Wald ratio",1,-0.044,0.022,0.957,0.0478,NA,NA,NA,0.015875858
"MSH6","Stem-cell-iPSC","BP","Wald ratio",1,-0.018,0.009,0.982,0.0478,NA,NA,NA,5.04e-05
"PRODH","Stem-cell-iPSC","BP","Wald ratio",1,-0.033,0.017,0.968,0.0488,NA,NA,NA,0.034117563
"MLYCD","Stem-cell-iPSC","BP","Wald ratio",1,0.046,0.023,1.047,0.0518,NA,NA,NA,0.004056793
"MCCC1","Stem-cell-iPSC","BP","Wald ratio",1,0.038,0.019,1.038,0.0529,NA,NA,NA,0.002026364
"HMGB1","Stem-cell-iPSC","BP","Wald ratio",1,0.057,0.03,1.059,0.0537,NA,NA,NA,0.00023636
"ZRANB3","Stem-cell-iPSC","BP","Wald ratio",1,0.04,0.021,1.041,0.0538,NA,NA,NA,0.000928676
"ENOSF1","Stem-cell-iPSC","BP","Wald ratio",1,-0.035,0.018,0.966,0.0567,NA,NA,NA,0.020483256
"HEATR3","Stem-cell-iPSC","BP","Wald ratio",1,-0.018,0.009,0.982,0.0568,NA,NA,NA,0.031006281
"GFM2","Stem-cell-iPSC","BP","Wald ratio",1,-0.043,0.023,0.958,0.0582,NA,NA,NA,0.00115401
"IWS1","Stem-cell-iPSC","BP","Wald ratio",1,0.053,0.028,1.054,0.0593,NA,NA,NA,0.000394262
"LCLAT1","Stem-cell-iPSC","BP","Wald ratio",1,0.044,0.024,1.045,0.06,NA,NA,NA,0.00470819
"FDPS","Stem-cell-iPSC","BP","Wald ratio",1,0.034,0.018,1.034,0.0603,NA,NA,NA,0.027637371
"GNA12","Stem-cell-iPSC","BP","Wald ratio",1,0.049,0.026,1.05,0.0612,NA,NA,NA,0.000162224
"PRKAB1","Stem-cell-iPSC","BP","Wald ratio",1,0.058,0.032,1.06,0.0658,NA,NA,NA,0.001123589
"PLEKHA7","Stem-cell-iPSC","BP","Wald ratio",1,-0.034,0.019,0.966,0.0663,NA,NA,NA,0.018316946
"KCTD14","Stem-cell-iPSC","BP","Wald ratio",1,0.056,0.031,1.058,0.071,NA,NA,NA,0.016041894
"PNMAL1","Stem-cell-iPSC","BP","Wald ratio",1,-0.036,0.02,0.965,0.0713,NA,NA,NA,0.02455596
"TRMT61B","Stem-cell-iPSC","BP","Wald ratio",1,0.023,0.013,1.023,0.0739,NA,NA,NA,0.022575171
"AK3","Stem-cell-iPSC","BP","Wald ratio",1,-0.027,0.015,0.973,0.0795,NA,NA,NA,0.027275514
"GCFC2","Stem-cell-iPSC","BP","Wald ratio",1,0.033,0.019,1.034,0.0805,NA,NA,NA,0.012166679
"SPATA20","Stem-cell-iPSC","BP","Wald ratio",1,-0.025,0.014,0.975,0.0807,NA,NA,NA,0.03290411
"PDP2","Stem-cell-iPSC","BP","Wald ratio",1,-0.04,0.023,0.961,0.0825,NA,NA,NA,9.79e-05
"CPNE1","Stem-cell-iPSC","BP","Wald ratio",1,0.017,0.01,1.018,0.0849,NA,NA,NA,0.032675807
"CARS2","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.013,0.977,0.0853,NA,NA,NA,0.037892684
"ADA","Stem-cell-iPSC","BP","Wald ratio",1,-0.04,0.024,0.961,0.0889,NA,NA,NA,0.019717708
"S100A13","Stem-cell-iPSC","BP","Wald ratio",1,-0.035,0.02,0.966,0.0895,NA,NA,NA,0.019805165
"LYPLAL1","Stem-cell-iPSC","BP","Wald ratio",1,0.031,0.018,1.031,0.092,NA,NA,NA,0.000220112
"HSDL2","Stem-cell-iPSC","BP","Wald ratio",1,-0.043,0.026,0.958,0.0936,NA,NA,NA,0.000930207
"TSFM","Stem-cell-iPSC","BP","Wald ratio",1,0.022,0.013,1.022,0.0936,NA,NA,NA,0.019689828
"PPAP2C","Stem-cell-iPSC","BP","Wald ratio",1,-0.037,0.022,0.964,0.0962,NA,NA,NA,0.001150552
"VPS4B","Stem-cell-iPSC","BP","Wald ratio",1,-0.046,0.027,0.955,0.097,NA,NA,NA,0.014541207
"WDR18","Stem-cell-iPSC","BP","Wald ratio",1,-0.038,0.023,0.962,0.0973,NA,NA,NA,0.000786182
"C9orf89","Stem-cell-iPSC","BP","Wald ratio",1,0.036,0.022,1.037,0.0979,NA,NA,NA,0.011813335
"CECR5","Stem-cell-iPSC","BP","Wald ratio",1,0.034,0.021,1.035,0.102,NA,NA,NA,0.003786339
"LRPAP1","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.014,0.977,0.104,NA,NA,NA,0.017587114
"IMMT","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.018,0.971,0.108,NA,NA,NA,0.016713626
"PLD2","Stem-cell-iPSC","BP","Wald ratio",1,0.032,0.02,1.032,0.117,NA,NA,NA,0.002829194
"FARSB","Stem-cell-iPSC","BP","Wald ratio",1,-0.027,0.017,0.973,0.117,NA,NA,NA,0.016315454
"C11orf54","Stem-cell-iPSC","BP","Wald ratio",1,0.022,0.014,1.022,0.118,NA,NA,NA,0.015952269
"SPRYD3","Stem-cell-iPSC","BP","Wald ratio",1,-0.031,0.02,0.969,0.118,NA,NA,NA,0.000368335
"ATM","Stem-cell-iPSC","BP","Wald ratio",1,0.031,0.02,1.032,0.123,NA,NA,NA,0.004767157
"ASL","Stem-cell-iPSC","BP","Wald ratio",1,-0.046,0.03,0.955,0.123,NA,NA,NA,0.015259281
"NT5DC3","Stem-cell-iPSC","BP","Wald ratio",1,-0.026,0.017,0.974,0.123,NA,NA,NA,0.000758407
"NUDT19","Stem-cell-iPSC","BP","Wald ratio",1,0.028,0.019,1.029,0.127,NA,NA,NA,0.002768815
"STAT3","Stem-cell-iPSC","BP","Wald ratio",1,-0.036,0.024,0.965,0.129,NA,NA,NA,0.003477198
"UQCR10","Stem-cell-iPSC","BP","Wald ratio",1,-0.039,0.026,0.962,0.132,NA,NA,NA,0.029127912
"CHPF2","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.019,0.971,0.132,NA,NA,NA,0.00445839
"NUP50","Stem-cell-iPSC","BP","Wald ratio",1,-0.034,0.023,0.967,0.132,NA,NA,NA,0.005297178
"NUDCD3","Stem-cell-iPSC","BP","Wald ratio",1,0.042,0.028,1.043,0.134,NA,NA,NA,0.010916999
"KHK","Stem-cell-iPSC","BP","Wald ratio",1,-0.024,0.016,0.976,0.136,NA,NA,NA,0.0101694
"SURF1","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.015,0.977,0.138,NA,NA,NA,0.014016901
"NADSYN1","Stem-cell-iPSC","BP","Wald ratio",1,-0.038,0.026,0.963,0.141,NA,NA,NA,0.000168133
"ALPL","Stem-cell-iPSC","BP","Wald ratio",1,-0.03,0.02,0.97,0.141,NA,NA,NA,0.00053786
"POGLUT1","Stem-cell-iPSC","BP","Wald ratio",1,-0.022,0.015,0.978,0.144,NA,NA,NA,0.01331286
"PPT1","Stem-cell-iPSC","BP","Wald ratio",1,-0.043,0.029,0.958,0.147,NA,NA,NA,0.000612042
"ACADS","Stem-cell-iPSC","BP","Wald ratio",1,0.03,0.021,1.03,0.158,NA,NA,NA,0.005081839
"TMEM230","Stem-cell-iPSC","BP","Wald ratio",1,0.026,0.019,1.026,0.17,NA,NA,NA,0.011865006
"TRIM68","Stem-cell-iPSC","BP","Wald ratio",1,-0.027,0.02,0.973,0.173,NA,NA,NA,0.000123657
"SCCPDH","Stem-cell-iPSC","BP","Wald ratio",1,0.027,0.02,1.027,0.175,NA,NA,NA,0.000820224
"RAB17","Stem-cell-iPSC","BP","Wald ratio",1,0.021,0.016,1.022,0.177,NA,NA,NA,0.013880748
"PPIL3","Stem-cell-iPSC","BP","Wald ratio",1,0.012,0.009,1.012,0.187,NA,NA,NA,0.013241443
"LRWD1","Stem-cell-iPSC","BP","Wald ratio",1,-0.026,0.02,0.975,0.191,NA,NA,NA,0.006447664
"THEM4","Stem-cell-iPSC","BP","Wald ratio",1,0.021,0.016,1.021,0.193,NA,NA,NA,0.000897093
"EEFSEC","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.023,0.971,0.194,NA,NA,NA,0.001031638
"GSTM4","Stem-cell-iPSC","BP","Wald ratio",1,-0.031,0.024,0.969,0.199,NA,NA,NA,0.000241766
"KIF14","Stem-cell-iPSC","BP","Wald ratio",1,0.033,0.026,1.034,0.2,NA,NA,NA,0.000187719
"CPPED1","Stem-cell-iPSC","BP","Wald ratio",1,-0.037,0.029,0.963,0.205,NA,NA,NA,0.005875431
"RDH13","Stem-cell-iPSC","BP","Wald ratio",1,-0.019,0.015,0.982,0.21,NA,NA,NA,0.011067253
"ATXN2L","Stem-cell-iPSC","BP","Wald ratio",1,-0.02,0.016,0.98,0.211,NA,NA,NA,0.005731604
"TRIM44","Stem-cell-iPSC","BP","Wald ratio",1,0.017,0.014,1.018,0.216,NA,NA,NA,6.5e-06
"RPGRIP1L","Stem-cell-iPSC","BP","Wald ratio",1,-0.024,0.02,0.976,0.218,NA,NA,NA,0.000334013
"EOGT","Stem-cell-iPSC","BP","Wald ratio",1,0.019,0.016,1.02,0.22,NA,NA,NA,0.006875412
"EXOSC6","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.024,0.972,0.223,NA,NA,NA,0.001701129
"AACS","Stem-cell-iPSC","BP","Wald ratio",1,-0.035,0.029,0.965,0.231,NA,NA,NA,0.002430995
"CALB1","Stem-cell-iPSC","BP","Wald ratio",1,0.027,0.023,1.027,0.237,NA,NA,NA,0.008052189
"FAM160A1","Stem-cell-iPSC","BP","Wald ratio",1,0.023,0.019,1.023,0.238,NA,NA,NA,0.008329468
"ATP5S","Stem-cell-iPSC","BP","Wald ratio",1,0.016,0.013,1.016,0.238,NA,NA,NA,0.009323442
"SYF2","Stem-cell-iPSC","BP","Wald ratio",1,0.029,0.024,1.029,0.24,NA,NA,NA,0.000285074
"MTAP","Stem-cell-iPSC","BP","Wald ratio",1,0.047,0.04,1.048,0.24,NA,NA,NA,0.00319018
"STRN","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.019,0.978,0.243,NA,NA,NA,0.009297999
"COA1","Stem-cell-iPSC","BP","Wald ratio",1,-0.025,0.022,0.975,0.248,NA,NA,NA,0.009190895
"NTS","Stem-cell-iPSC","BP","Wald ratio",1,-0.013,0.012,0.987,0.248,NA,NA,NA,0.009127443
"ALDH16A1","Stem-cell-iPSC","BP","Wald ratio",1,-0.016,0.014,0.984,0.252,NA,NA,NA,0.010451398
"DLAT","Stem-cell-iPSC","BP","Wald ratio",1,-0.03,0.026,0.971,0.253,NA,NA,NA,0.006455715
"CPT2","Stem-cell-iPSC","BP","Wald ratio",1,0.019,0.017,1.019,0.254,NA,NA,NA,0.010646128
"NMD3","Stem-cell-iPSC","BP","Wald ratio",1,0.024,0.021,1.025,0.256,NA,NA,NA,0.007195696
"CCBL2","Stem-cell-iPSC","BP","Wald ratio",1,0.013,0.012,1.013,0.261,NA,NA,NA,0.009011834
"MIPEP","Stem-cell-iPSC","BP","Wald ratio",1,0.028,0.025,1.028,0.265,NA,NA,NA,0.002413844
"DHX36","Stem-cell-iPSC","BP","Wald ratio",1,0.028,0.026,1.029,0.269,NA,NA,NA,0.00028441
"GALNT3","Stem-cell-iPSC","BP","Wald ratio",1,-0.017,0.015,0.983,0.27,NA,NA,NA,0.008812802
"HSPA4","Stem-cell-iPSC","BP","Wald ratio",1,-0.035,0.032,0.965,0.27,NA,NA,NA,0.000188948
"APIP","Stem-cell-iPSC","BP","Wald ratio",1,-0.013,0.012,0.987,0.271,NA,NA,NA,0.00896946
"SUPT5H","Stem-cell-iPSC","BP","Wald ratio",1,-0.036,0.033,0.965,0.272,NA,NA,NA,8.84e-05
"SPTBN1","Stem-cell-iPSC","BP","Wald ratio",1,0.026,0.024,1.026,0.273,NA,NA,NA,0.007906245
"ATG3","Stem-cell-iPSC","BP","Wald ratio",1,0.046,0.042,1.047,0.273,NA,NA,NA,0.000230946
"NAT10","Stem-cell-iPSC","BP","Wald ratio",1,0.034,0.031,1.034,0.274,NA,NA,NA,0.002556923
"IQGAP3","Stem-cell-iPSC","BP","Wald ratio",1,0.015,0.013,1.015,0.276,NA,NA,NA,0.008774636
"CBS","Stem-cell-iPSC","BP","Wald ratio",1,0.017,0.016,1.017,0.277,NA,NA,NA,0.010232743
"GULP1","Stem-cell-iPSC","BP","Wald ratio",1,-0.019,0.018,0.981,0.278,NA,NA,NA,0.008295375
"NIPSNAP1","Stem-cell-iPSC","BP","Wald ratio",1,0.028,0.026,1.028,0.278,NA,NA,NA,0.00885863
"SELENBP1","Stem-cell-iPSC","BP","Wald ratio",1,0.031,0.029,1.032,0.279,NA,NA,NA,0.006602789
"BBS4","Stem-cell-iPSC","BP","Wald ratio",1,0.025,0.024,1.025,0.288,NA,NA,NA,0.004322363
"POLI","Stem-cell-iPSC","BP","Wald ratio",1,-0.016,0.015,0.984,0.293,NA,NA,NA,0.008178889
"FAM221A","Stem-cell-iPSC","BP","Wald ratio",1,0.014,0.014,1.014,0.297,NA,NA,NA,0.007918789
"SCRN2","Stem-cell-iPSC","BP","Wald ratio",1,-0.018,0.018,0.982,0.302,NA,NA,NA,0.007821962
"PROSC","Stem-cell-iPSC","BP","Wald ratio",1,0.04,0.039,1.041,0.303,NA,NA,NA,0.001534739
"THUMPD1","Stem-cell-iPSC","BP","Wald ratio",1,0.022,0.021,1.022,0.307,NA,NA,NA,0.011031017
"MAP2K2","Stem-cell-iPSC","BP","Wald ratio",1,0.037,0.037,1.038,0.309,NA,NA,NA,0.002619602
"TTC38","Stem-cell-iPSC","BP","Wald ratio",1,-0.029,0.029,0.971,0.313,NA,NA,NA,6.08e-05
"DLG1","Stem-cell-iPSC","BP","Wald ratio",1,-0.019,0.019,0.981,0.318,NA,NA,NA,0.007640658
"NMRAL1","Stem-cell-iPSC","BP","Wald ratio",1,0.015,0.015,1.015,0.323,NA,NA,NA,0.011598089
"TBCEL","Stem-cell-iPSC","BP","Wald ratio",1,-0.027,0.028,0.973,0.332,NA,NA,NA,0.003192173
"SCG3","Stem-cell-iPSC","BP","Wald ratio",1,-0.015,0.016,0.985,0.334,NA,NA,NA,2.12e-05
"NUBPL","Stem-cell-iPSC","BP","Wald ratio",1,0.023,0.025,1.024,0.34,NA,NA,NA,0.000301682
"NAGA","Stem-cell-iPSC","BP","Wald ratio",1,-0.031,0.033,0.969,0.34,NA,NA,NA,0.001066342
"WRN","Stem-cell-iPSC","BP","Wald ratio",1,-0.015,0.015,0.985,0.341,NA,NA,NA,0.00222347
"CAND1","Stem-cell-iPSC","BP","Wald ratio",1,0.036,0.038,1.037,0.343,NA,NA,NA,0.004973132
"ZNF830","Stem-cell-iPSC","BP","Wald ratio",1,-0.032,0.034,0.968,0.347,NA,NA,NA,8.94e-05
"PWP1","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.024,0.978,0.347,NA,NA,NA,0.00091767
"HIBCH","Stem-cell-iPSC","BP","Wald ratio",1,-0.015,0.016,0.985,0.349,NA,NA,NA,0.007292553
"DHRS4","Stem-cell-iPSC","BP","Wald ratio",1,-0.011,0.012,0.989,0.351,NA,NA,NA,0.012270785
"MAK16","Stem-cell-iPSC","BP","Wald ratio",1,-0.025,0.027,0.975,0.352,NA,NA,NA,0.005125677
"TXN","Stem-cell-iPSC","BP","Wald ratio",1,0.022,0.024,1.022,0.353,NA,NA,NA,0.010328901
"ITM2C","Stem-cell-iPSC","BP","Wald ratio",1,0.024,0.026,1.024,0.355,NA,NA,NA,0.000642458
"ETHE1","Stem-cell-iPSC","BP","Wald ratio",1,-0.012,0.013,0.988,0.355,NA,NA,NA,0.009150992
"NUDT2","Stem-cell-iPSC","BP","Wald ratio",1,-0.016,0.017,0.984,0.355,NA,NA,NA,0.010050834
"MPI","Stem-cell-iPSC","BP","Wald ratio",1,0.021,0.023,1.021,0.36,NA,NA,NA,0.007074413
"YTHDC2","Stem-cell-iPSC","BP","Wald ratio",1,-0.013,0.014,0.987,0.362,NA,NA,NA,0.007548406
"CCDC97","Stem-cell-iPSC","BP","Wald ratio",1,-0.016,0.018,0.984,0.373,NA,NA,NA,0.000481194
"VAV2","Stem-cell-iPSC","BP","Wald ratio",1,-0.013,0.015,0.987,0.376,NA,NA,NA,0.006963444
"CLIC4","Stem-cell-iPSC","BP","Wald ratio",1,0.027,0.031,1.028,0.377,NA,NA,NA,0.001043403
"XPC","Stem-cell-iPSC","BP","Wald ratio",1,0.018,0.021,1.019,0.383,NA,NA,NA,0.001440658
"RHBDD3","Stem-cell-iPSC","BP","Wald ratio",1,-0.013,0.015,0.987,0.385,NA,NA,NA,0.000197958
"TBC1D15","Stem-cell-iPSC","BP","Wald ratio",1,-0.028,0.033,0.972,0.385,NA,NA,NA,0.0005688
"IFITM3","Stem-cell-iPSC","BP","Wald ratio",1,0.013,0.014,1.013,0.387,NA,NA,NA,0.007487628
"IAH1","Stem-cell-iPSC","BP","Wald ratio",1,0.012,0.014,1.012,0.389,NA,NA,NA,0.008121488
"DDAH1","Stem-cell-iPSC","BP","Wald ratio",1,-0.023,0.027,0.977,0.391,NA,NA,NA,0.008073298
"CLN8","Stem-cell-iPSC","BP","Wald ratio",1,-0.019,0.022,0.981,0.391,NA,NA,NA,0.000637787
"KRI1","Stem-cell-iPSC","BP","Wald ratio",1,0.015,0.018,1.015,0.393,NA,NA,NA,0.007346224
"IQCB1","Stem-cell-iPSC","BP","Wald ratio",1,0.011,0.013,1.011,0.393,NA,NA,NA,0.007763358
"NSFL1C","Stem-cell-iPSC","BP","Wald ratio",1,0.021,0.024,1.021,0.394,NA,NA,NA,0.005561016
"SLC38A9","Stem-cell-iPSC","BP","Wald ratio",1,0.018,0.021,1.018,0.395,NA,NA,NA,0.003555529
"SYDE1","Stem-cell-iPSC","BP","Wald ratio",1,-0.017,0.02,0.983,0.402,NA,NA,NA,0.000216053
