"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"POLE","Oligodendrocytes","PTSD","Wald ratio",1,-0.369,0.074,0.692,5.59e-07,NA,NA,NA,0.141993913
"LINC02367","OPCs / COPs","PTSD","Wald ratio",1,0.13,0.031,1.139,2.49e-05,NA,NA,NA,0.032964006
"NETO1","Excitatory neurons","PTSD","Wald ratio",1,0.444,0.108,1.559,3.98e-05,NA,NA,NA,0.007250591
"LINC01899","Astrocytes","PTSD","Wald ratio",1,-0.358,0.087,0.699,3.98e-05,NA,NA,NA,0.005496081
"CALR","Astrocytes","PTSD","Wald ratio",1,0.334,0.082,1.396,4.49e-05,NA,NA,NA,0.005114823
"RNF26","Excitatory neurons","PTSD","Wald ratio",1,0.574,0.142,1.776,5.11e-05,NA,NA,NA,0.002812569
"DEK","OPCs / COPs","PTSD","Wald ratio",1,-0.23,0.057,0.795,5.39e-05,NA,NA,NA,0.002819692
"KDM1B","OPCs / COPs","PTSD","Wald ratio",1,-0.285,0.072,0.752,7.68e-05,NA,NA,NA,0.003487242
"ZSWIM6","Oligodendrocytes","PTSD","Wald ratio",1,0.413,0.106,1.511,9.28e-05,NA,NA,NA,0.004464517
"MCC","Pericytes","PTSD","Wald ratio",1,0.136,0.035,1.146,0.000103,NA,NA,NA,0.001973038
"NEURL1","Inhibitory neurons","PTSD","Wald ratio",1,0.344,0.089,1.41,0.000105,NA,NA,NA,0.002487012
"FALEC","Oligodendrocytes","PTSD","Wald ratio",1,0.371,0.096,1.45,0.000118,NA,NA,NA,0.001814626
"VPS45","OPCs / COPs","PTSD","Wald ratio",1,-0.242,0.063,0.785,0.000118,NA,NA,NA,0.001597008
"CDC42SE1","OPCs / COPs","PTSD","Wald ratio",1,0.298,0.077,1.347,0.000118,NA,NA,NA,0.001590786
"NDUFS4","OPCs / COPs","PTSD","Wald ratio",1,-0.17,0.044,0.844,0.000126,NA,NA,NA,0.001349092
"DNMBP","Oligodendrocytes","PTSD","Wald ratio",1,0.257,0.067,1.292,0.000136,NA,NA,NA,0.001138016
"AC001226.2","OPCs / COPs","PTSD","Wald ratio",1,0.427,0.113,1.533,0.000158,NA,NA,NA,0.001521622
"SLC22A15","Inhibitory neurons","PTSD","Wald ratio",1,-0.353,0.095,0.703,0.000202,NA,NA,NA,0.001516832
"AC005332.3","Inhibitory neurons","PTSD","Wald ratio",1,0.17,0.046,1.185,0.000204,NA,NA,NA,0.001851573
"AC005258.1","Astrocytes","PTSD","Wald ratio",1,-0.189,0.051,0.828,0.000207,NA,NA,NA,0.001199949
"NFIC","Endothelial cells","PTSD","Wald ratio",1,0.171,0.046,1.187,0.000207,NA,NA,NA,0.001555088
"CCDC69","Microglia","PTSD","Wald ratio",1,0.199,0.054,1.22,0.000208,NA,NA,NA,0.000755408
"AF064858.1","Astrocytes","PTSD","Wald ratio",1,-0.247,0.067,0.781,0.000209,NA,NA,NA,0.000777148
"MRPS2","Inhibitory neurons","PTSD","Wald ratio",1,-0.413,0.112,0.662,0.000221,NA,NA,NA,0.000700782
"FNBP1","Inhibitory neurons","PTSD","Wald ratio",1,0.298,0.081,1.347,0.000224,NA,NA,NA,0.000606631
"MCC","Endothelial cells","PTSD","Wald ratio",1,0.198,0.054,1.219,0.000232,NA,NA,NA,0.000899358
"FNDC3B","Endothelial cells","PTSD","Wald ratio",1,-0.323,0.088,0.724,0.00024,NA,NA,NA,0.000572934
"GPR158","Inhibitory neurons","PTSD","Wald ratio",1,0.338,0.092,1.402,0.000244,NA,NA,NA,0.000866187
"CD46","Astrocytes","PTSD","Wald ratio",1,0.242,0.066,1.274,0.000249,NA,NA,NA,0.001404245
"AC034226.1","OPCs / COPs","PTSD","Wald ratio",1,0.184,0.05,1.202,0.000252,NA,NA,NA,0.00088792
"KDELC1","Endothelial cells","PTSD","Wald ratio",1,0.147,0.04,1.158,0.000263,NA,NA,NA,0.001020091
"SLC44A3","Oligodendrocytes","PTSD","Wald ratio",1,-0.201,0.055,0.818,0.000277,NA,NA,NA,0.000866938
"LINC00937","Microglia","PTSD","Wald ratio",1,0.234,0.065,1.264,0.000294,NA,NA,NA,0.000784666
"LINC00501","Excitatory neurons","PTSD","Wald ratio",1,0.154,0.043,1.166,0.000308,NA,NA,NA,0.010344244
"PLEKHA1","Excitatory neurons","PTSD","Wald ratio",1,-0.449,0.125,0.638,0.000317,NA,NA,NA,0.00171781
"NCAPG2","OPCs / COPs","PTSD","Wald ratio",1,0.178,0.049,1.195,0.000322,NA,NA,NA,0.000740373
"RRM2B","Oligodendrocytes","PTSD","Wald ratio",1,-0.269,0.075,0.764,0.000335,NA,NA,NA,0.000417537
"CEP41","Inhibitory neurons","PTSD","Wald ratio",1,-0.198,0.055,0.821,0.000339,NA,NA,NA,0.000451432
"ATXN7","Astrocytes","PTSD","Wald ratio",1,-0.381,0.106,0.683,0.000339,NA,NA,NA,0.000764576
"ATXN7","OPCs / COPs","PTSD","Wald ratio",1,-0.233,0.065,0.792,0.000339,NA,NA,NA,0.000808568
"PHC1","Astrocytes","PTSD","Wald ratio",1,0.225,0.063,1.253,0.000349,NA,NA,NA,0.001525444
"RAD54B","Endothelial cells","PTSD","Wald ratio",1,0.121,0.034,1.129,0.00035,NA,NA,NA,0.000828961
"NLRP5","Astrocytes","PTSD","Wald ratio",1,0.321,0.09,1.379,0.000362,NA,NA,NA,0.00044566
"NOD2","OPCs / COPs","PTSD","Wald ratio",1,-0.168,0.047,0.845,0.000366,NA,NA,NA,0.000960497
"CELA2B","Microglia","PTSD","Wald ratio",1,-0.202,0.057,0.817,0.000377,NA,NA,NA,0.00062382
"TMEM268","Inhibitory neurons","PTSD","Wald ratio",1,0.269,0.076,1.308,0.000386,NA,NA,NA,0.000369785
"COLEC11","OPCs / COPs","PTSD","Wald ratio",1,-0.09,0.025,0.914,0.000396,NA,NA,NA,0.015370492
"DCDC2C","Inhibitory neurons","PTSD","Wald ratio",1,-0.136,0.038,0.873,0.000396,NA,NA,NA,0.00059907
"DCDC2C","Excitatory neurons","PTSD","Wald ratio",1,-0.09,0.026,0.914,0.000396,NA,NA,NA,0.025610428
"COLEC11","Astrocytes","PTSD","Wald ratio",1,-0.086,0.024,0.917,0.000396,NA,NA,NA,0.03500715
"COLEC11","Inhibitory neurons","PTSD","Wald ratio",1,-0.07,0.02,0.932,0.000396,NA,NA,NA,0.850034076
"COLEC11","Excitatory neurons","PTSD","Wald ratio",1,-0.069,0.02,0.933,0.000396,NA,NA,NA,0.850153614
"COLEC11","Oligodendrocytes","PTSD","Wald ratio",1,-0.091,0.026,0.913,0.000396,NA,NA,NA,0.034042192
"ALLC","Excitatory neurons","PTSD","Wald ratio",1,-0.062,0.018,0.94,0.000396,NA,NA,NA,0.850144502
"ALLC","Inhibitory neurons","PTSD","Wald ratio",1,-0.08,0.023,0.923,0.000396,NA,NA,NA,0.20448905
"MPZL1","Endothelial cells","PTSD","Wald ratio",1,-0.132,0.037,0.876,0.000398,NA,NA,NA,0.001213897
"CCDC9","Endothelial cells","PTSD","Wald ratio",1,0.153,0.043,1.166,0.000427,NA,NA,NA,0.000574429
"LYG1","Excitatory neurons","PTSD","Wald ratio",1,0.365,0.104,1.441,0.00043,NA,NA,NA,0.00056101
"MMP16","Excitatory neurons","PTSD","Wald ratio",1,0.678,0.194,1.97,0.00046,NA,NA,NA,0.000302864
"TNKS","Excitatory neurons","PTSD","Wald ratio",1,0.603,0.172,1.828,0.000463,NA,NA,NA,0.000694178
"CCDC66","OPCs / COPs","PTSD","Wald ratio",1,0.206,0.059,1.229,0.00047,NA,NA,NA,0.00034997
"LASP1","Astrocytes","PTSD","Wald ratio",1,0.253,0.072,1.288,0.000484,NA,NA,NA,0.000376079
"CWC25","Inhibitory neurons","PTSD","Wald ratio",1,-0.194,0.055,0.824,0.000484,NA,NA,NA,0.000655034
"TTC12","Pericytes","PTSD","Wald ratio",1,-0.142,0.041,0.868,0.000491,NA,NA,NA,0.000422398
"GATD1","Inhibitory neurons","PTSD","Wald ratio",1,0.361,0.104,1.434,0.00051,NA,NA,NA,0.000526334
"PGGHG","Pericytes","PTSD","Wald ratio",1,0.191,0.055,1.211,0.00051,NA,NA,NA,0.000542072
"PDE3A","OPCs / COPs","PTSD","Wald ratio",1,-0.203,0.058,0.816,0.000511,NA,NA,NA,0.000653791
"ARHGAP29","Inhibitory neurons","PTSD","Wald ratio",1,0.177,0.051,1.194,0.00052,NA,NA,NA,0.000566802
"BRWD1","Excitatory neurons","PTSD","Wald ratio",1,-0.293,0.084,0.746,0.000526,NA,NA,NA,0.046408818
"RECQL","Microglia","PTSD","Wald ratio",1,-0.168,0.048,0.845,0.000527,NA,NA,NA,0.00037164
"CCDC196","Excitatory neurons","PTSD","Wald ratio",1,0.307,0.089,1.36,0.000528,NA,NA,NA,0.000465622
"PRPF3","Microglia","PTSD","Wald ratio",1,0.17,0.049,1.185,0.000534,NA,NA,NA,0.001153906
"PRPF3","Excitatory neurons","PTSD","Wald ratio",1,0.419,0.121,1.52,0.000534,NA,NA,NA,0.000451163
"ZBTB24","Pericytes","PTSD","Wald ratio",1,-0.136,0.039,0.873,0.000538,NA,NA,NA,0.000377414
"TRAK1","OPCs / COPs","PTSD","Wald ratio",1,0.24,0.07,1.272,0.000557,NA,NA,NA,0.000449324
"UBR7","Astrocytes","PTSD","Wald ratio",1,0.177,0.051,1.194,0.000566,NA,NA,NA,0.000271564
"DENND4C","OPCs / COPs","PTSD","Wald ratio",1,-0.156,0.045,0.855,0.00057,NA,NA,NA,0.000382439
"ATP13A1","Endothelial cells","PTSD","Wald ratio",1,-0.147,0.043,0.864,0.000573,NA,NA,NA,0.000268154
"LINC01266","OPCs / COPs","PTSD","Wald ratio",1,-0.133,0.039,0.875,0.000599,NA,NA,NA,0.000502696
"ABCD3","Excitatory neurons","PTSD","Wald ratio",1,-0.313,0.091,0.732,0.000605,NA,NA,NA,0.000304951
"RIC1","Excitatory neurons","PTSD","Wald ratio",1,0.268,0.078,1.308,0.000609,NA,NA,NA,0.000707338
"KCNAB3","Inhibitory neurons","PTSD","Wald ratio",1,-0.292,0.085,0.747,0.000629,NA,NA,NA,0.000900475
"AL133410.1","OPCs / COPs","PTSD","Wald ratio",1,-0.16,0.047,0.852,0.000644,NA,NA,NA,0.000323767
"FAAP100","OPCs / COPs","PTSD","Wald ratio",1,0.2,0.059,1.222,0.00067,NA,NA,NA,0.000486792
"RARRES2","OPCs / COPs","PTSD","Wald ratio",1,-0.428,0.126,0.652,0.000672,NA,NA,NA,0.000527636
"NID1","OPCs / COPs","PTSD","Wald ratio",1,0.205,0.06,1.228,0.000674,NA,NA,NA,0.000467945
"LINC02176","OPCs / COPs","PTSD","Wald ratio",1,-0.213,0.063,0.809,0.000695,NA,NA,NA,0.000299364
"NUP155","OPCs / COPs","PTSD","Wald ratio",1,-0.188,0.055,0.829,7e-04,NA,NA,NA,0.000306572
"LINC01208","OPCs / COPs","PTSD","Wald ratio",1,-0.267,0.079,0.765,0.000718,NA,NA,NA,0.000215313
"KRI1","Endothelial cells","PTSD","Wald ratio",1,-0.177,0.052,0.838,0.000722,NA,NA,NA,0.00031832
"ZNF10","Inhibitory neurons","PTSD","Wald ratio",1,-0.278,0.083,0.758,0.000775,NA,NA,NA,0.000426628
"GYPA","Excitatory neurons","PTSD","Wald ratio",1,-0.389,0.116,0.678,0.000777,NA,NA,NA,0.000501568
"PTS","Endothelial cells","PTSD","Wald ratio",1,0.172,0.051,1.188,0.000782,NA,NA,NA,0.0003352
"CFAP97","Excitatory neurons","PTSD","Wald ratio",1,0.233,0.07,1.263,0.000794,NA,NA,NA,0.00046267
"C10orf90","OPCs / COPs","PTSD","Wald ratio",1,-0.183,0.055,0.833,0.000806,NA,NA,NA,0.000594108
"CCRL2","Microglia","PTSD","Wald ratio",1,0.239,0.071,1.27,0.000814,NA,NA,NA,0.000200044
"NSRP1","Oligodendrocytes","PTSD","Wald ratio",1,0.138,0.041,1.148,0.000817,NA,NA,NA,0.618858081
"NODAL","Pericytes","PTSD","Wald ratio",1,0.11,0.033,1.116,0.000826,NA,NA,NA,0.00038054
"SUPV3L1","Astrocytes","PTSD","Wald ratio",1,-0.238,0.071,0.788,0.000826,NA,NA,NA,0.000358013
"ANKRD34C","Excitatory neurons","PTSD","Wald ratio",1,-0.307,0.092,0.736,0.000842,NA,NA,NA,0.000227365
"AC008543.1","OPCs / COPs","PTSD","Wald ratio",1,-0.186,0.056,0.83,0.000845,NA,NA,NA,0.000196046
"HFM1","Inhibitory neurons","PTSD","Wald ratio",1,0.11,0.033,1.117,0.000885,NA,NA,NA,0.003781752
"TBL1XR1","OPCs / COPs","PTSD","Wald ratio",1,0.259,0.078,1.296,0.000893,NA,NA,NA,0.000192511
"ANKS4B","Excitatory neurons","PTSD","Wald ratio",1,-0.213,0.064,0.808,0.000895,NA,NA,NA,0.00597847
"LINC00960","Pericytes","PTSD","Wald ratio",1,0.101,0.03,1.106,0.000898,NA,NA,NA,0.000288455
"AC010761.1","Astrocytes","PTSD","Wald ratio",1,-0.293,0.088,0.746,0.000901,NA,NA,NA,0.000160688
"NBEAL1","Oligodendrocytes","PTSD","Wald ratio",1,-0.255,0.077,0.775,0.000925,NA,NA,NA,0.000260345
"PRPF3","Inhibitory neurons","PTSD","Wald ratio",1,0.314,0.095,1.369,0.000938,NA,NA,NA,0.000321893
"AL132671.2","Inhibitory neurons","PTSD","Wald ratio",1,-0.179,0.054,0.836,0.000944,NA,NA,NA,0.000165423
"AC092813.1","Pericytes","PTSD","Wald ratio",1,0.112,0.034,1.118,0.000945,NA,NA,NA,0.000280455
"CFAP36","Excitatory neurons","PTSD","Wald ratio",1,0.353,0.107,1.423,0.000947,NA,NA,NA,0.000237985
"TIMMDC1","Endothelial cells","PTSD","Wald ratio",1,-0.157,0.048,0.855,0.000976,NA,NA,NA,0.000183077
"NTPCR","OPCs / COPs","PTSD","Wald ratio",1,-0.364,0.111,0.695,0.000989,NA,NA,NA,0.000413932
"LRRC32","Pericytes","PTSD","Wald ratio",1,0.138,0.042,1.148,0.000992,NA,NA,NA,0.000181816
"CCDC91","Oligodendrocytes","PTSD","Wald ratio",1,0.181,0.055,1.198,0.000993,NA,NA,NA,0.000259352
"ZNF717","Inhibitory neurons","PTSD","Wald ratio",1,0.331,0.101,1.392,0.00102,NA,NA,NA,0.000174896
"SLC39A9","Microglia","PTSD","Wald ratio",1,0.124,0.038,1.133,0.00103,NA,NA,NA,0.000436403
"GPR89B","Astrocytes","PTSD","Wald ratio",1,0.224,0.068,1.251,0.00104,NA,NA,NA,0.000341588
"DDX42","Microglia","PTSD","Wald ratio",1,0.236,0.072,1.266,0.00105,NA,NA,NA,0.000370102
"MANBA","Astrocytes","PTSD","Wald ratio",1,0.263,0.081,1.301,0.00108,NA,NA,NA,0.000249089
"AL110292.1","Astrocytes","PTSD","Wald ratio",1,0.161,0.049,1.174,0.0011,NA,NA,NA,0.000214083
"AC025283.2","Pericytes","PTSD","Wald ratio",1,0.233,0.071,1.262,0.0011,NA,NA,NA,0.00022443
"SEC11A","Microglia","PTSD","Wald ratio",1,-0.219,0.067,0.804,0.00111,NA,NA,NA,0.000195859
"STK24","Endothelial cells","PTSD","Wald ratio",1,0.277,0.085,1.319,0.00113,NA,NA,NA,0.000313444
"CALD1","Astrocytes","PTSD","Wald ratio",1,0.186,0.057,1.204,0.00113,NA,NA,NA,0.000234056
"DYNC2H1","Astrocytes","PTSD","Wald ratio",1,-0.349,0.107,0.705,0.00115,NA,NA,NA,0.000123238
"AL359091.1","Oligodendrocytes","PTSD","Wald ratio",1,0.444,0.137,1.559,0.00116,NA,NA,NA,0.000254012
"PGBD5","Oligodendrocytes","PTSD","Wald ratio",1,-0.335,0.103,0.715,0.00118,NA,NA,NA,0.000129881
"RIPK2","Microglia","PTSD","Wald ratio",1,-0.179,0.055,0.836,0.0012,NA,NA,NA,0.000297549
"RNF114","Pericytes","PTSD","Wald ratio",1,0.15,0.046,1.161,0.0012,NA,NA,NA,0.000264905
"MFSD9","Endothelial cells","PTSD","Wald ratio",1,0.195,0.06,1.216,0.0012,NA,NA,NA,0.000245579
"KIF13A","Oligodendrocytes","PTSD","Wald ratio",1,0.439,0.136,1.551,0.00121,NA,NA,NA,0.000140899
"LINC02307","Endothelial cells","PTSD","Wald ratio",1,-0.14,0.043,0.87,0.00121,NA,NA,NA,0.000158339
"ROBO4","Pericytes","PTSD","Wald ratio",1,0.209,0.065,1.232,0.00123,NA,NA,NA,0.000137376
"LINC02249","Endothelial cells","PTSD","Wald ratio",1,0.137,0.042,1.147,0.00124,NA,NA,NA,0.000143514
"AEBP2","Astrocytes","PTSD","Wald ratio",1,0.389,0.12,1.475,0.00124,NA,NA,NA,0.000281265
"NTN5","Pericytes","PTSD","Wald ratio",1,-0.136,0.042,0.873,0.00125,NA,NA,NA,0.000236648
"MYO18A","Endothelial cells","PTSD","Wald ratio",1,-0.153,0.048,0.858,0.00129,NA,NA,NA,0.000126866
"OSMR","OPCs / COPs","PTSD","Wald ratio",1,0.24,0.075,1.272,0.0013,NA,NA,NA,0.000200458
"KLHL28","Astrocytes","PTSD","Wald ratio",1,0.254,0.079,1.289,0.00132,NA,NA,NA,0.000288599
"HDAC2","Oligodendrocytes","PTSD","Wald ratio",1,0.302,0.094,1.353,0.00134,NA,NA,NA,0.000124006
"RND2","OPCs / COPs","PTSD","Wald ratio",1,0.27,0.084,1.31,0.00136,NA,NA,NA,0.000213555
"DNAAF3","OPCs / COPs","PTSD","Wald ratio",1,0.19,0.059,1.209,0.00137,NA,NA,NA,0.000130453
"PDSS2","Oligodendrocytes","PTSD","Wald ratio",1,-0.222,0.07,0.801,0.00142,NA,NA,NA,0.000205451
"RSPO2","Excitatory neurons","PTSD","Wald ratio",1,0.297,0.093,1.346,0.00142,NA,NA,NA,0.000121129
"AC024337.2","Pericytes","PTSD","Wald ratio",1,0.135,0.042,1.144,0.00146,NA,NA,NA,0.000150937
"SSH2","OPCs / COPs","PTSD","Wald ratio",1,0.161,0.051,1.175,0.00149,NA,NA,NA,0.002774947
"LINC01357","Inhibitory neurons","PTSD","Wald ratio",1,-0.205,0.065,0.814,0.0015,NA,NA,NA,0.000174471
"RERGL","Excitatory neurons","PTSD","Wald ratio",1,0.171,0.054,1.186,0.0015,NA,NA,NA,0.00026805
"BRWD1","Inhibitory neurons","PTSD","Wald ratio",1,-0.195,0.061,0.823,0.0015,NA,NA,NA,0.001439189
"RBBP4","Oligodendrocytes","PTSD","Wald ratio",1,-0.201,0.063,0.818,0.00151,NA,NA,NA,0.000175578
"TENM4","OPCs / COPs","PTSD","Wald ratio",1,0.218,0.069,1.244,0.00153,NA,NA,NA,0.000156462
"AC010343.3","Microglia","PTSD","Wald ratio",1,0.237,0.075,1.267,0.00153,NA,NA,NA,0.000124838
"TLN1","Oligodendrocytes","PTSD","Wald ratio",1,0.292,0.092,1.339,0.00153,NA,NA,NA,0.000171049
"TDRD3","OPCs / COPs","PTSD","Wald ratio",1,0.194,0.061,1.214,0.00154,NA,NA,NA,0.000187267
"ABCA4","Pericytes","PTSD","Wald ratio",1,-0.154,0.049,0.857,0.00154,NA,NA,NA,0.000133152
"NBN","Microglia","PTSD","Wald ratio",1,0.235,0.074,1.264,0.00154,NA,NA,NA,0.000208485
"PIGN","Pericytes","PTSD","Wald ratio",1,-0.174,0.055,0.84,0.00155,NA,NA,NA,0.000113949
"PCGF5","Endothelial cells","PTSD","Wald ratio",1,0.183,0.058,1.201,0.00156,NA,NA,NA,0.000208018
"PKD1","Inhibitory neurons","PTSD","Wald ratio",1,0.251,0.079,1.285,0.00158,NA,NA,NA,0.000123727
"ZNF460","Inhibitory neurons","PTSD","Wald ratio",1,-0.277,0.088,0.758,0.0016,NA,NA,NA,0.000126977
"IGSF3","Excitatory neurons","PTSD","Wald ratio",1,-0.352,0.112,0.703,0.00163,NA,NA,NA,0.000133834
"GRK5","Microglia","PTSD","Wald ratio",1,0.254,0.081,1.289,0.00164,NA,NA,NA,0.000109196
"LINC00320","Oligodendrocytes","PTSD","Wald ratio",1,0.162,0.052,1.176,0.00165,NA,NA,NA,0.026061081
"NPRL2","Astrocytes","PTSD","Wald ratio",1,0.268,0.085,1.308,0.00166,NA,NA,NA,0.000151814
"MFHAS1","OPCs / COPs","PTSD","Wald ratio",1,0.207,0.066,1.23,0.00167,NA,NA,NA,0.000205271
"BPGM","Excitatory neurons","PTSD","Wald ratio",1,0.515,0.164,1.674,0.00167,NA,NA,NA,0.000108949
"CXCL13","OPCs / COPs","PTSD","Wald ratio",1,0.154,0.049,1.167,0.00169,NA,NA,NA,0.000121486
"ZSWIM5","Astrocytes","PTSD","Wald ratio",1,-0.242,0.077,0.785,0.00173,NA,NA,NA,0.000142064
"FAM228B","Endothelial cells","PTSD","Wald ratio",1,0.183,0.058,1.201,0.00173,NA,NA,NA,0.000107778
"TNKS","Oligodendrocytes","PTSD","Wald ratio",1,-0.109,0.035,0.896,0.00174,NA,NA,NA,0.058047842
"EEPD1","Pericytes","PTSD","Wald ratio",1,0.146,0.047,1.157,0.00175,NA,NA,NA,0.000100238
"CSRNP3","Astrocytes","PTSD","Wald ratio",1,0.164,0.052,1.178,0.00176,NA,NA,NA,0.000875507
"ZNF236","Oligodendrocytes","PTSD","Wald ratio",1,-0.249,0.079,0.78,0.00176,NA,NA,NA,0.000139078
"PDE1C","Inhibitory neurons","PTSD","Wald ratio",1,-0.267,0.085,0.766,0.00176,NA,NA,NA,9.28e-05
"NGLY1","OPCs / COPs","PTSD","Wald ratio",1,0.149,0.048,1.161,0.00182,NA,NA,NA,0.000172903
"ZFP36L1","Microglia","PTSD","Wald ratio",1,0.205,0.066,1.228,0.00184,NA,NA,NA,0.000162658
"C3orf38","Endothelial cells","PTSD","Wald ratio",1,-0.153,0.049,0.858,0.00188,NA,NA,NA,0.00024216
"PPP1R18","Microglia","PTSD","Wald ratio",1,0.216,0.069,1.241,0.00189,NA,NA,NA,0.000130235
"TCF19","Astrocytes","PTSD","Wald ratio",1,0.177,0.057,1.194,0.00189,NA,NA,NA,0.00013636
"AC093673.2","Inhibitory neurons","PTSD","Wald ratio",1,-0.266,0.086,0.766,0.00189,NA,NA,NA,9.06e-05
"MRPS35","Inhibitory neurons","PTSD","Wald ratio",1,0.199,0.064,1.22,0.00191,NA,NA,NA,0.000150424
"AARS2","Astrocytes","PTSD","Wald ratio",1,0.218,0.07,1.244,0.00194,NA,NA,NA,9.44e-05
"RGS22","Excitatory neurons","PTSD","Wald ratio",1,-0.194,0.063,0.824,0.00195,NA,NA,NA,0.002890065
"AL645608.7","Inhibitory neurons","PTSD","Wald ratio",1,0.16,0.052,1.174,0.00197,NA,NA,NA,0.000166506
"LYG1","Inhibitory neurons","PTSD","Wald ratio",1,0.181,0.059,1.199,0.00198,NA,NA,NA,0.000131159
"C12orf10","Excitatory neurons","PTSD","Wald ratio",1,-0.749,0.242,0.473,0.00198,NA,NA,NA,0.000115591
"EIF4E2","Endothelial cells","PTSD","Wald ratio",1,-0.139,0.045,0.87,0.00198,NA,NA,NA,9.79e-05
"KCNB1","OPCs / COPs","PTSD","Wald ratio",1,-0.208,0.067,0.812,0.002,NA,NA,NA,8.5e-05
"LINC00461","Oligodendrocytes","PTSD","Wald ratio",1,0.316,0.102,1.372,0.002,NA,NA,NA,0.000245873
"MPP3","Oligodendrocytes","PTSD","Wald ratio",1,0.12,0.039,1.128,0.00201,NA,NA,NA,0.007346596
"TNKS2","Oligodendrocytes","PTSD","Wald ratio",1,0.213,0.069,1.238,0.00204,NA,NA,NA,9.87e-05
"PSME4","Endothelial cells","PTSD","Wald ratio",1,-0.183,0.059,0.832,0.00204,NA,NA,NA,0.000153531
"WDR73","Pericytes","PTSD","Wald ratio",1,0.136,0.044,1.146,0.00205,NA,NA,NA,0.000145247
"USP54","Astrocytes","PTSD","Wald ratio",1,0.597,0.194,1.816,0.00205,NA,NA,NA,0.000163925
"AC022400.6","Pericytes","PTSD","Wald ratio",1,-0.194,0.063,0.824,0.00205,NA,NA,NA,0.000211911
"CFAP70","Oligodendrocytes","PTSD","Wald ratio",1,0.392,0.127,1.479,0.00205,NA,NA,NA,0.000166345
"AL731563.3","Pericytes","PTSD","Wald ratio",1,-0.161,0.052,0.851,0.00205,NA,NA,NA,0.000179382
"P4HA1","Astrocytes","PTSD","Wald ratio",1,0.472,0.153,1.603,0.00205,NA,NA,NA,0.000163372
"ECD","Pericytes","PTSD","Wald ratio",1,0.215,0.07,1.24,0.00205,NA,NA,NA,0.000164419
"WNT9A","OPCs / COPs","PTSD","Wald ratio",1,0.172,0.056,1.188,0.00206,NA,NA,NA,0.00013393
"GLIS2","OPCs / COPs","PTSD","Wald ratio",1,-0.196,0.064,0.822,0.00207,NA,NA,NA,8.09e-05
"INSYN1","Excitatory neurons","PTSD","Wald ratio",1,-0.304,0.099,0.738,0.00207,NA,NA,NA,0.000148304
"ZNF558","OPCs / COPs","PTSD","Wald ratio",1,0.178,0.058,1.194,0.00208,NA,NA,NA,8.93e-05
"ZNF346","Oligodendrocytes","PTSD","Wald ratio",1,0.288,0.093,1.333,0.00209,NA,NA,NA,7.73e-05
"B4GALT4","Excitatory neurons","PTSD","Wald ratio",1,0.305,0.099,1.356,0.00212,NA,NA,NA,0.000150635
"ATAT1","Oligodendrocytes","PTSD","Wald ratio",1,0.185,0.06,1.203,0.00213,NA,NA,NA,0.000118962
"GPATCH11","Inhibitory neurons","PTSD","Wald ratio",1,-0.237,0.077,0.789,0.00215,NA,NA,NA,9.06e-05
"FAM126A","Excitatory neurons","PTSD","Wald ratio",1,-0.203,0.066,0.816,0.00216,NA,NA,NA,0.000300665
"CBX7","Endothelial cells","PTSD","Wald ratio",1,0.145,0.047,1.156,0.00216,NA,NA,NA,0.000104349
"PPIH","OPCs / COPs","PTSD","Wald ratio",1,0.162,0.053,1.176,0.00216,NA,NA,NA,0.00015949
"MDFIC2","Inhibitory neurons","PTSD","Wald ratio",1,-0.257,0.084,0.774,0.00216,NA,NA,NA,9.42e-05
"RGPD5","Microglia","PTSD","Wald ratio",1,0.18,0.059,1.197,0.00219,NA,NA,NA,8.87e-05
"SH3RF3","Astrocytes","PTSD","Wald ratio",1,0.269,0.088,1.309,0.00219,NA,NA,NA,9.15e-05
"TRAK1","Astrocytes","PTSD","Wald ratio",1,0.327,0.107,1.387,0.00221,NA,NA,NA,7.3e-05
"DNAH2","Oligodendrocytes","PTSD","Wald ratio",1,0.196,0.064,1.217,0.00221,NA,NA,NA,7.48e-05
"EFCAB5","Excitatory neurons","PTSD","Wald ratio",1,0.107,0.035,1.113,0.00221,NA,NA,NA,0.428183174
"SSH2","Inhibitory neurons","PTSD","Wald ratio",1,0.275,0.09,1.317,0.00221,NA,NA,NA,0.000204839
"RHBDL3","Astrocytes","PTSD","Wald ratio",1,0.089,0.029,1.093,0.00221,NA,NA,NA,0.439162562
"CCDC85C","Pericytes","PTSD","Wald ratio",1,-0.162,0.053,0.85,0.00228,NA,NA,NA,8.7e-05
"SLC30A5","Pericytes","PTSD","Wald ratio",1,-0.204,0.067,0.815,0.0023,NA,NA,NA,0.000119681
"MEAK7","Excitatory neurons","PTSD","Wald ratio",1,-0.165,0.054,0.848,0.00231,NA,NA,NA,0.019727515
"C1GALT1C1L","Oligodendrocytes","PTSD","Wald ratio",1,-0.175,0.058,0.839,0.00232,NA,NA,NA,0.000133082
"CLHC1","Astrocytes","PTSD","Wald ratio",1,0.074,0.024,1.077,0.00233,NA,NA,NA,0.49594641
