"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"IVD","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.023","0.032","0.977","4.70e-01",NA,NA,NA,0.005588542
"C9orf89","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.025","0.034","0.976","4.71e-01",NA,NA,NA,0.006102329
"ACTN3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.011","0.015","0.990","4.74e-01",NA,NA,NA,0.009434333
"SLC27A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.028","0.039","1.028","4.78e-01",NA,NA,NA,0.006951158
"PGM2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.029","0.041","1.029","4.79e-01",NA,NA,NA,0.0103524
"HSD17B7","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.022","0.985","4.81e-01",NA,NA,NA,0.011238174
"SYDE1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.022","0.031","0.978","4.83e-01",NA,NA,NA,0.000299825
"CCDC97","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.029","1.020","4.86e-01",NA,NA,NA,0.000639173
"C21orf33","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.030","1.021","4.86e-01",NA,NA,NA,0.000430029
"SLC25A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.039","0.056","1.040","4.86e-01",NA,NA,NA,0.000645126
"MON2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.023","0.033","0.978","4.91e-01",NA,NA,NA,0.009023782
"SLC1A5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.033","0.048","1.033","4.92e-01",NA,NA,NA,0.00267776
"ORMDL3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.029","1.020","4.98e-01",NA,NA,NA,7.12e-05
"RAB17","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.025","1.017","4.99e-01",NA,NA,NA,0.01101781
"VPS36","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.030","0.045","0.971","5.01e-01",NA,NA,NA,0.000140334
"ASRGL1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.019","0.029","1.019","5.02e-01",NA,NA,NA,0.0138172
"HDHD2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.030","0.045","1.031","5.04e-01",NA,NA,NA,0.00027447
"UBA6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.036","0.054","0.965","5.07e-01",NA,NA,NA,0.011293052
"SYF2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.025","0.039","0.975","5.13e-01",NA,NA,NA,0.000278525
"VRK2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.029","0.981","5.13e-01",NA,NA,NA,0.009159548
"POGLUT1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.024","1.016","5.18e-01",NA,NA,NA,0.008940334
"ATP5S","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.021","1.014","5.19e-01",NA,NA,NA,0.009051463
"DHRS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.018","0.988","5.20e-01",NA,NA,NA,0.01763775
"CSTB","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.033","1.022","5.21e-01",NA,NA,NA,0.009560332
"SRR","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.026","1.017","5.23e-01",NA,NA,NA,0.00883842
"FLNB","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.030","0.047","0.971","5.25e-01",NA,NA,NA,0.001389701
"VAV2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.024","1.015","5.25e-01",NA,NA,NA,0.009020713
"RPGRIP1L","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.020","0.031","0.981","5.30e-01",NA,NA,NA,0.000302488
"SRA1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.033","0.053","0.968","5.32e-01",NA,NA,NA,0.001891834
"LRWD1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.018","0.030","0.982","5.41e-01",NA,NA,NA,0.005082413
"LARS2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.023","1.014","5.44e-01",NA,NA,NA,0.009218389
"TLDC1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.018","0.030","0.982","5.46e-01",NA,NA,NA,0.000484278
"CHRAC1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.029","0.050","0.971","5.55e-01",NA,NA,NA,0.000487845
"CD3EAP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.021","0.036","0.979","5.61e-01",NA,NA,NA,0.007383543
"CENPV","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.014","1.008","5.61e-01",NA,NA,NA,0.00865449
"EXOSC6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.021","0.037","0.979","5.62e-01",NA,NA,NA,0.001495909
"CCDC51","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.027","0.047","1.027","5.66e-01",NA,NA,NA,0.000541754
"TRIM5","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.033","0.981","5.68e-01",NA,NA,NA,4.81e-05
"SLC38A9","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.019","0.033","1.019","5.69e-01",NA,NA,NA,0.00454063
"CHMP2B","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.025","0.044","0.975","5.70e-01",NA,NA,NA,0.001743977
"SPTLC1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.019","0.034","1.019","5.80e-01",NA,NA,NA,0.004866505
"SPATA20","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.022","0.988","5.83e-01",NA,NA,NA,0.013220454
"LIMCH1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.028","0.985","5.83e-01",NA,NA,NA,2.5e-05
"RTFDC1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.024","0.045","1.025","5.88e-01",NA,NA,NA,0.003241297
"KCTD14","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.027","0.049","0.974","5.88e-01",NA,NA,NA,0.005814301
"CENPU","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.022","0.988","5.89e-01",NA,NA,NA,0.009189654
"S100A13","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.032","0.983","5.89e-01",NA,NA,NA,0.008570497
"RNPEP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.030","0.056","0.970","5.89e-01",NA,NA,NA,0.00059839
"C7orf50","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.017","0.991","5.92e-01",NA,NA,NA,0.008610724
"PARP4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.033","0.983","5.94e-01",NA,NA,NA,0.000394436
"TAF6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.020","0.039","0.980","6.03e-01",NA,NA,NA,0.000889494
"FAHD1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.013","0.025","1.013","6.03e-01",NA,NA,NA,0.011336629
"MAP2K2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.029","0.055","1.029","6.05e-01",NA,NA,NA,0.002689452
"TRIOBP","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.038","1.020","6.05e-01",NA,NA,NA,0.009460267
"VAMP4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.028","0.986","6.05e-01",NA,NA,NA,0.000653964
"ETHE1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.011","0.021","0.989","6.06e-01",NA,NA,NA,0.010547279
"TXN","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.037","0.981","6.06e-01",NA,NA,NA,0.012040156
"LYPLAL1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.029","0.985","6.09e-01",NA,NA,NA,9.73e-05
"METTL18","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.023","0.988","6.10e-01",NA,NA,NA,0.013047502
"TBC1D15","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.026","0.051","1.026","6.13e-01",NA,NA,NA,0.000693286
"MAVS","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.031","1.016","6.15e-01",NA,NA,NA,0.007147695
"NT5C3B","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.044","0.087","0.957","6.17e-01",NA,NA,NA,0.00301086
"MIPEP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.038","0.981","6.17e-01",NA,NA,NA,0.002237233
"NTPCR","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.012","0.024","1.012","6.20e-01",NA,NA,NA,0.01079725
"SCCPDH","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.031","0.985","6.23e-01",NA,NA,NA,0.000572923
"ABAT","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.040","1.020","6.24e-01",NA,NA,NA,0.001422622
"GNB4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.044","1.022","6.25e-01",NA,NA,NA,0.000151441
"WDSUB1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.014","0.028","1.014","6.28e-01",NA,NA,NA,0.001730146
"APOL2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.035","0.983","6.28e-01",NA,NA,NA,0.000478604
"NNT","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.040","0.981","6.29e-01",NA,NA,NA,0.015007269
"C4orf27","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.011","0.024","1.011","6.31e-01",NA,NA,NA,0.011307939
"CRYZ","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.014","0.993","6.31e-01",NA,NA,NA,0.008207947
"NAT10","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.024","0.050","0.977","6.33e-01",NA,NA,NA,0.002534576
"MPI","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.035","1.017","6.41e-01",NA,NA,NA,0.008148113
"C11orf57","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.021","0.046","0.979","6.43e-01",NA,NA,NA,8.23e-05
"GCSH","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.023","0.050","0.977","6.45e-01",NA,NA,NA,0.000911564
"SAT2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.013","0.029","1.014","6.45e-01",NA,NA,NA,0.00874098
"BCR","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.038","1.017","6.51e-01",NA,NA,NA,0.00082291
"PFAS","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.022","0.050","1.022","6.61e-01",NA,NA,NA,0.008724585
"DLAT","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.039","0.983","6.61e-01",NA,NA,NA,0.005507614
"GSTT1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.010","0.022","1.010","6.61e-01",NA,NA,NA,0.008803003
"ATG3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.030","0.069","1.030","6.65e-01",NA,NA,NA,0.000226998
"TBCEL","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.019","0.044","1.019","6.71e-01",NA,NA,NA,0.003450797
"GALNT2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.040","1.017","6.73e-01",NA,NA,NA,0.000493952
"DDAH1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.018","0.044","1.019","6.76e-01",NA,NA,NA,0.009885068
"KDR","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.037","0.985","6.79e-01",NA,NA,NA,0.000652616
"PDK1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.010","0.023","0.990","6.80e-01",NA,NA,NA,0.008567509
"IDO1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.019","0.046","0.981","6.84e-01",NA,NA,NA,0.00014824
"FUCA1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.037","0.985","6.85e-01",NA,NA,NA,0.012425051
"FAM221A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.021","0.991","6.85e-01",NA,NA,NA,0.00785616
"TTC38","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.043","1.018","6.87e-01",NA,NA,NA,5.87e-05
"ITM2C","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.040","1.016","6.87e-01",NA,NA,NA,0.000718621
"TGFB1I1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.012","0.030","0.988","6.92e-01",NA,NA,NA,0.006983934
"IQGAP1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.037","1.015","6.93e-01",NA,NA,NA,0.0021284
"ETFDH","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.024","0.991","6.94e-01",NA,NA,NA,0.00374519
"KIF14","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.038","1.015","7.02e-01",NA,NA,NA,0.000130503
"ZNF830","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.021","0.056","0.979","7.04e-01",NA,NA,NA,0.000100021
"SUN1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.056","1.021","7.05e-01",NA,NA,NA,0.000262763
"FHL3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.012","0.033","1.012","7.07e-01",NA,NA,NA,0.008048702
"AAMDC","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.08e-01",NA,NA,NA,0.012909344
"WDR25","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.040","1.015","7.09e-01",NA,NA,NA,2.37e-05
"PECR","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.013","0.036","1.013","7.13e-01",NA,NA,NA,9.23e-05
"HIBCH","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.14e-01",NA,NA,NA,0.00792756
"ATXN2L","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.19e-01",NA,NA,NA,0.004378635
"PYGL","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.018","0.051","0.982","7.19e-01",NA,NA,NA,0.003765626
"PEPD","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.015","0.042","0.985","7.22e-01",NA,NA,NA,0.008078217
"NTS","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.006","0.018","0.994","7.23e-01",NA,NA,NA,0.007809955
"MTHFS","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.021","0.993","7.25e-01",NA,NA,NA,0.010263172
"TIMM21","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.013","0.037","0.987","7.29e-01",NA,NA,NA,0.000594077
"R3HCC1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.011","0.033","1.011","7.35e-01",NA,NA,NA,0.000119793
"OXNAD1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.010","0.031","1.010","7.36e-01",NA,NA,NA,0.002859135
"PLEKHA7","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.010","0.029","1.010","7.37e-01",NA,NA,NA,0.00575954
"AIMP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.004","0.013","0.996","7.45e-01",NA,NA,NA,0.008951123
"NUDT19","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.029","0.991","7.50e-01",NA,NA,NA,0.001431062
"ZNF557","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.008","0.025","0.992","7.51e-01",NA,NA,NA,2.42e-05
"CD40","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.023","1.007","7.54e-01",NA,NA,NA,0.007443741
"WRN","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.008","0.025","0.992","7.56e-01",NA,NA,NA,0.002364796
"EPHX2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.021","1.007","7.57e-01",NA,NA,NA,0.010327465
"HSPA4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.054","0.983","7.57e-01",NA,NA,NA,0.000181177
"TMEM143","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.011","0.035","0.989","7.59e-01",NA,NA,NA,0.000105329
"RHBDD3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.025","1.008","7.60e-01",NA,NA,NA,0.000237106
"RAB5A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.010","0.035","0.990","7.64e-01",NA,NA,NA,0.003753678
"ALDH7A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.028","1.008","7.64e-01",NA,NA,NA,0.005838867
"RDH13","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.023","0.993","7.65e-01",NA,NA,NA,0.0083256
"C9orf64","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.024","0.993","7.70e-01",NA,NA,NA,0.001643935
"ISCA1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.010","0.035","0.990","7.73e-01",NA,NA,NA,0.007202946
"STRN","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.030","1.009","7.79e-01",NA,NA,NA,0.007658317
"SLFN13","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.024","1.007","7.79e-01",NA,NA,NA,0.007715967
"IQCB1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.021","1.006","7.83e-01",NA,NA,NA,0.008766085
"YBX2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.024","1.007","7.86e-01",NA,NA,NA,0.009808004
"GFM1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.053","0.986","7.88e-01",NA,NA,NA,0.001634282
"SIVA1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.016","0.062","1.016","7.91e-01",NA,NA,NA,0.000153053
"PRMT7","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.025","0.993","7.92e-01",NA,NA,NA,0.010738609
"LEPREL2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.023","1.006","7.93e-01",NA,NA,NA,7.84e-05
"SPRYD3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.032","1.008","7.95e-01",NA,NA,NA,0.000181955
"FAM118A","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.018","1.005","7.96e-01",NA,NA,NA,0.00847937
"GATM","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.008","0.032","0.992","7.97e-01",NA,NA,NA,0.001255282
"CHCHD2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.006","0.023","0.994","7.97e-01",NA,NA,NA,0.002432655
"RCN1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.032","1.008","7.99e-01",NA,NA,NA,0.003132632
"POLI","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.024","1.006","8.00e-01",NA,NA,NA,0.007662356
"ACSF3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.034","0.992","8.02e-01",NA,NA,NA,0.003565357
"FANCI","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.028","0.993","8.07e-01",NA,NA,NA,0.000801172
"WWC2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.009","0.036","1.009","8.08e-01",NA,NA,NA,0.000543799
"SUCLA2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.028","1.007","8.10e-01",NA,NA,NA,0.009650853
"NOM1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.010","0.040","1.010","8.10e-01",NA,NA,NA,0.000213418
"NIPSNAP1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.010","0.042","0.990","8.11e-01",NA,NA,NA,0.008190038
"ATM","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.032","1.008","8.14e-01",NA,NA,NA,0.002369705
"FAM160A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.031","1.007","8.14e-01",NA,NA,NA,0.006766325
"APOBEC3B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.009","0.039","1.009","8.16e-01",NA,NA,NA,0.00237857
"HMGB1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.011","0.047","0.989","8.17e-01",NA,NA,NA,6.01e-05
"ITPA","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.020","0.995","8.17e-01",NA,NA,NA,0.00986507
"DHX36","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.041","0.991","8.26e-01",NA,NA,NA,0.000252592
"PAAF1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.027","1.006","8.27e-01",NA,NA,NA,0.013601888
"DHRS4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.019","1.004","8.34e-01",NA,NA,NA,0.012414362
"AP3M2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.032","1.007","8.35e-01",NA,NA,NA,0.000509845
"TBCD","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.009","0.041","1.009","8.36e-01",NA,NA,NA,0.011102838
"ACP6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.006","0.031","0.994","8.39e-01",NA,NA,NA,0.000777431
"INF2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.026","0.995","8.40e-01",NA,NA,NA,0.010342185
"MRI1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.023","0.995","8.40e-01",NA,NA,NA,0.00776932
"ALDH16A1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.023","0.995","8.41e-01",NA,NA,NA,0.008812759
"ALPL","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.006","0.033","0.994","8.53e-01",NA,NA,NA,0.000299997
"IQGAP3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.021","1.004","8.56e-01",NA,NA,NA,0.007812717
"MCAT","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.027","0.995","8.60e-01",NA,NA,NA,0.007974981
"GNA12","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.040","1.007","8.61e-01",NA,NA,NA,4.46e-05
"COA7","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.029","1.005","8.64e-01",NA,NA,NA,0.006466084
"BBS4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.037","1.006","8.70e-01",NA,NA,NA,0.003930206
"PDCD6IP","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.026","1.004","8.72e-01",NA,NA,NA,0.008359251
"QDPR","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.003","0.021","0.997","8.72e-01",NA,NA,NA,0.008702935
"COPG2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.007","0.042","1.007","8.73e-01",NA,NA,NA,0.000751368
"ITSN2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.034","1.005","8.80e-01",NA,NA,NA,0.000223839
"ACADS","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.005","0.033","0.995","8.82e-01",NA,NA,NA,0.002987436
"FDPS","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.029","1.004","8.83e-01",NA,NA,NA,0.007779186
"FAH","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.044","1.006","8.84e-01",NA,NA,NA,0.002259074
"PSMD5","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.024","1.003","8.92e-01",NA,NA,NA,0.000688253
"VWA5A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.004","0.031","0.996","8.95e-01",NA,NA,NA,0.007471739
"DDX51","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.030","1.004","8.97e-01",NA,NA,NA,0.006602002
"GCFC2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.004","0.030","1.004","8.99e-01",NA,NA,NA,0.004219676
"UGDH","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.041","1.005","9.03e-01",NA,NA,NA,0.007772744
"HYOU1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.040","1.005","9.04e-01",NA,NA,NA,0.007231457
"ARID3B","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.024","1.003","9.05e-01",NA,NA,NA,0.010966156
"CARS2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.002","0.021","0.998","9.09e-01",NA,NA,NA,0.014240828
"DDX55","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.030","1.003","9.13e-01",NA,NA,NA,0.008015282
"LYN","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.027","1.003","9.17e-01",NA,NA,NA,0.001747016
"CPPED1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.005","0.048","1.005","9.18e-01",NA,NA,NA,0.004286095
"E2F6","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.003","0.035","0.997","9.20e-01",NA,NA,NA,6.11e-05
"CPS1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.029","1.003","9.20e-01",NA,NA,NA,0.005797595
"SETD9","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.023","1.002","9.20e-01",NA,NA,NA,0.01020391
"EARS2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.028","1.003","9.21e-01",NA,NA,NA,0.001896453
"FBLIM1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.003","0.034","1.003","9.27e-01",NA,NA,NA,0.008413222
"APIP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.002","0.019","0.998","9.28e-01",NA,NA,NA,0.007698452
"TRIM44","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.023","1.002","9.38e-01",NA,NA,NA,4.98e-06
"EPB41L4A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.002","0.029","0.998","9.42e-01",NA,NA,NA,6.72e-05
"DHX38","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.034","1.002","9.42e-01",NA,NA,NA,0.000264281
"IFITM3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.022","1.002","9.44e-01",NA,NA,NA,0.007735237
"IMPA1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.026","1.002","9.50e-01",NA,NA,NA,0.007975334
"HEATR3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.001","0.015","1.001","9.61e-01",NA,NA,NA,0.008067191
"GFM2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.035","1.002","9.64e-01",NA,NA,NA,0.000298993
"ASL","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.002","0.047","1.002","9.66e-01",NA,NA,NA,0.007369704
"ZRANB3","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.001","0.032","1.001","9.69e-01",NA,NA,NA,0.000224228
"ATP8A1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.001","0.035","1.001","9.70e-01",NA,NA,NA,3.38e-05
"GSTM4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.001","0.038","0.999","9.75e-01",NA,NA,NA,0.000163202
"KLHDC7A","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.001","0.028","0.999","9.76e-01",NA,NA,NA,0.000793793
"SPTBN1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.001","0.038","1.001","9.80e-01",NA,NA,NA,0.007008446
