"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"HOOK1","Lymphocyte","OCD","Wald ratio",1,"-0.498","0.944","0.608","5.98e-01",NA,NA,NA,0.025535304
"PRDM16","Lymphocyte","OCD","Inverse variance weighted",2," 0.016","0.031","1.016","6.00e-01",NA,0.227961673,NA,0.014678548
"KANK4","Lymphocyte","OCD","Wald ratio",1," 0.069","0.137","1.071","6.15e-01",NA,NA,NA,0.015458006
"GJA5","Lymphocyte","OCD","Wald ratio",1,"-0.035","0.071","0.965","6.17e-01",NA,NA,NA,0.016906758
"MORN1","Lymphocyte","OCD","Wald ratio",1,"-0.015","0.031","0.985","6.32e-01",NA,NA,NA,0.014597345
"TGFBR3","Lymphocyte","OCD","Wald ratio",1,"-0.379","0.804","0.685","6.37e-01",NA,NA,NA,0.02420832
"CCDC163P","Lymphocyte","OCD","Wald ratio",1," 0.183","0.397","1.200","6.46e-01",NA,NA,NA,0.014834249
"CCDC163P","Lymphocyte","OCD","Wald ratio",1," 0.022","0.047","1.022","6.46e-01",NA,NA,NA,0.014834249
"FCRL3","Lymphocyte","OCD","Wald ratio",1,"-0.016","0.036","0.984","6.49e-01",NA,NA,NA,0.013916941
"C1orf175","Lymphocyte","OCD","Wald ratio",1,"-0.038","0.087","0.962","6.61e-01",NA,NA,NA,0.025916407
"SLC1A7","Lymphocyte","OCD","Wald ratio",1,"-0.018","0.042","0.982","6.62e-01",NA,NA,NA,0.015875073
"SH2D5","Lymphocyte","OCD","Wald ratio",1," 0.015","0.037","1.015","6.91e-01",NA,NA,NA,0.013840783
"DDX20","Lymphocyte","OCD","Wald ratio",1,"-0.050","0.125","0.952","6.93e-01",NA,NA,NA,0.020558664
"NOL9","Lymphocyte","OCD","Wald ratio",1," 0.019","0.049","1.020","6.96e-01",NA,NA,NA,0.020237192
