"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CERS6","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.041,2.718,0.0904,0.650495144,NA,NA,NA
"CMIP","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.083,2.718,0.0904,0.361299353,NA,NA,NA
"DOCK8","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.017,2.718,0.0904,0.847834701,NA,NA,NA
"PDE1B","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.045,2.718,0.0905,0.6180616,NA,NA,NA
"TGFBI","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.079,2.718,0.0905,0.383466046,NA,NA,NA
"EPB41L3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.054,2.718,0.0905,0.552376414,NA,NA,NA
"C1orf109","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.046,2.718,0.0905,0.60873965,NA,NA,NA
"TMEM78","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.106,2.718,0.0906,0.243345009,NA,NA,NA
"SYNM","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.171,2.718,0.0906,0.058743265,NA,NA,NA
"KRT8P18","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.037,2.718,0.0907,0.680067417,NA,NA,NA
"CPXM2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.029,2.718,0.0907,0.748579613,NA,NA,NA
"FGD3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.108,2.718,0.0909,0.233194273,NA,NA,NA
"KIAA1161","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.058,2.718,0.0909,0.525317153,NA,NA,NA
"SLC9A9","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.059,2.718,0.0909,0.519650079,NA,NA,NA
"TFEC","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.064,2.718,0.091,0.478738282,NA,NA,NA
"SLC24A2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.001,2.718,0.0911,0.989868405,NA,NA,NA
