"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ATP1A3","Stem-cell-iPSC","SCZ","Wald ratio",1,0.005,0.022,1.005,0.82,NA,NA,NA,0.000478725
"ETFDH","Stem-cell-iPSC","SCZ","Wald ratio",1,0.003,0.014,1.003,0.821,NA,NA,NA,0.002120168
"INF2","Stem-cell-iPSC","SCZ","Wald ratio",1,0.004,0.016,1.004,0.825,NA,NA,NA,0.006434973
"DDAH1","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.005,0.025,0.995,0.827,NA,NA,NA,0.005336171
"COA7","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.004,0.017,0.996,0.831,NA,NA,NA,0.003834559
"IMMT","Stem-cell-iPSC","SCZ","Wald ratio",1,0.003,0.017,1.003,0.843,NA,NA,NA,0.004361669
"KIF14","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.005,0.024,0.995,0.845,NA,NA,NA,8.03e-05
"TMEM128","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.003,0.013,0.997,0.85,NA,NA,NA,0.003241866
"CUL4A","Stem-cell-iPSC","SCZ","Wald ratio",1,0.004,0.019,1.004,0.852,NA,NA,NA,0.001975534
"SLC25A1","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.006,0.032,0.994,0.856,NA,NA,NA,0.000296324
"PPIL3","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.001,0.008,0.999,0.861,NA,NA,NA,0.005194842
"CCDC51","Stem-cell-iPSC","SCZ","Wald ratio",1,0.005,0.027,1.005,0.861,NA,NA,NA,0.000271838
"ESD","Stem-cell-iPSC","SCZ","Wald ratio",1,0.005,0.027,1.005,0.863,NA,NA,NA,0.002758988
"MYLK","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.002,0.015,0.998,0.869,NA,NA,NA,0.004459677
"GNB4","Stem-cell-iPSC","SCZ","Wald ratio",1,0.004,0.025,1.004,0.87,NA,NA,NA,8e-05
"DEPDC1B","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.003,0.018,0.997,0.873,NA,NA,NA,6.81e-05
"RCN1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.003,0.019,1.003,0.876,NA,NA,NA,0.001792991
"MON2","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.003,0.019,0.997,0.88,NA,NA,NA,0.004216339
"COA1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.003,0.02,1.003,0.883,NA,NA,NA,0.004426839
"NADSYN1","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.003,0.024,0.997,0.898,NA,NA,NA,5.35e-05
"AAMDC","Stem-cell-iPSC","SCZ","Wald ratio",1,0.002,0.014,1.002,0.903,NA,NA,NA,0.006985282
"APOBEC3B","Stem-cell-iPSC","SCZ","Wald ratio",1,0.002,0.023,1.002,0.914,NA,NA,NA,0.001373236
"S100A13","Stem-cell-iPSC","SCZ","Wald ratio",1,0.002,0.019,1.002,0.919,NA,NA,NA,0.004399086
"RMDN1","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.001,0.011,0.999,0.92,NA,NA,NA,0.004993603
"DNAJC15","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.01,1.001,0.921,NA,NA,NA,0.005042689
"HSD17B7","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.013,1.001,0.924,NA,NA,NA,0.005224231
"E2F6","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.002,0.021,0.998,0.927,NA,NA,NA,3.77e-05
"SIVA1","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.003,0.033,0.997,0.928,NA,NA,NA,8.11e-05
"ETHE1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.012,1.001,0.935,NA,NA,NA,0.005470202
"HMGB1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.002,0.027,1.002,0.944,NA,NA,NA,3.42e-05
"IMPA1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.015,1.001,0.949,NA,NA,NA,0.004633077
"XPC","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.02,1.001,0.952,NA,NA,NA,0.000919085
"ACTA1","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.014,1.001,0.96,NA,NA,NA,0.001232272
"GNA12","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.001,0.024,0.999,0.961,NA,NA,NA,2.69e-05
"PSMD5","Stem-cell-iPSC","SCZ","Wald ratio",1,-0.001,0.014,0.999,0.967,NA,NA,NA,0.000408142
"SUPT5H","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.03,1.001,0.974,NA,NA,NA,4.45e-05
"COIL","Stem-cell-iPSC","SCZ","Wald ratio",1,0.001,0.027,1.001,0.975,NA,NA,NA,0.000716476
"C21orf33","Stem-cell-iPSC","SCZ","Wald ratio",1,0,0.017,1,0.978,NA,NA,NA,0.000198463
"VAV2","Stem-cell-iPSC","SCZ","Wald ratio",1,0,0.014,1,0.982,NA,NA,NA,0.004377824
"SCG3","Stem-cell-iPSC","SCZ","Wald ratio",1,0,0.015,1,0.994,NA,NA,NA,1.25e-05
