"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"GNG12","Lymphocyte","ED","Inverse variance weighted",2,0.089,0.088,1.094,0.309,NA,0.026821098,NA,0.018838361
"LOC648740","Lymphocyte","ED","Wald ratio",1,-0.033,0.034,0.967,0.328,NA,NA,NA,0.025514411
"AK3L1","Lymphocyte","ED","Wald ratio",1,0.066,0.07,1.068,0.346,NA,NA,NA,0.020542273
"KCNA10","Lymphocyte","ED","Wald ratio",1,0.014,0.016,1.014,0.381,NA,NA,NA,0.00991328
"BEST4","Lymphocyte","ED","Wald ratio",1,-0.013,0.015,0.987,0.391,NA,NA,NA,0.009673301
"PTCH2","Lymphocyte","ED","Wald ratio",1,-0.015,0.017,0.985,0.391,NA,NA,NA,0.010040657
"SNORD38A","Lymphocyte","ED","Wald ratio",1,-0.028,0.033,0.972,0.391,NA,NA,NA,0.010040451
"KIF2C","Lymphocyte","ED","Wald ratio",1,-0.146,0.17,0.864,0.391,NA,NA,NA,0.010040657
"ATP1A4","Lymphocyte","ED","Wald ratio",1,-0.023,0.028,0.977,0.414,NA,NA,NA,0.013459811
"ATP1A2","Lymphocyte","ED","Wald ratio",1,-0.016,0.02,0.984,0.414,NA,NA,NA,0.013461391
"C1orf70","Lymphocyte","ED","Wald ratio",1,-0.055,0.069,0.946,0.427,NA,NA,NA,0.011449323
"VWA1","Lymphocyte","ED","Wald ratio",1,-0.018,0.023,0.982,0.427,NA,NA,NA,0.011449323
"TMEM88B","Lymphocyte","ED","Wald ratio",1,-0.018,0.022,0.983,0.427,NA,NA,NA,0.011155044
"SSU72","Lymphocyte","ED","Wald ratio",1,-0.015,0.019,0.985,0.427,NA,NA,NA,0.011449323
"ATAD3A","Lymphocyte","ED","Wald ratio",1,-0.016,0.02,0.984,0.427,NA,NA,NA,0.011449279
"DNALI1","Lymphocyte","ED","Wald ratio",1,0.031,0.041,1.031,0.449,NA,NA,NA,0.00894649
"PTGFRN","Lymphocyte","ED","Wald ratio",1,0.011,0.014,1.011,0.459,NA,NA,NA,0.00615941
"C1orf43","Lymphocyte","ED","Wald ratio",1,-0.011,0.015,0.989,0.469,NA,NA,NA,0.008603826
"LASS2","Lymphocyte","ED","Wald ratio",1,-0.023,0.032,0.977,0.471,NA,NA,NA,0.008965298
"SETDB1","Lymphocyte","ED","Wald ratio",1,-0.013,0.018,0.987,0.471,NA,NA,NA,0.008965298
"GPR177","Lymphocyte","ED","Inverse variance weighted",2,0.015,0.021,1.015,0.476,NA,0.893151309,NA,0.016038555
"IFI44","Lymphocyte","ED","Wald ratio",1,-0.02,0.028,0.98,0.482,NA,NA,NA,0.009163204
"LRIG2","Lymphocyte","ED","Wald ratio",1,-0.01,0.015,0.99,0.483,NA,NA,NA,0.009088536
"PTGER3","Lymphocyte","ED","Wald ratio",1,-0.206,0.304,0.814,0.499,NA,NA,NA,0.013456694
"FCRL3","Lymphocyte","ED","Wald ratio",1,-0.012,0.019,0.988,0.507,NA,NA,NA,0.008257903
"PIK3CD","Lymphocyte","ED","Wald ratio",1,-0.049,0.074,0.953,0.511,NA,NA,NA,0.008399875
"C1orf200","Lymphocyte","ED","Wald ratio",1,-0.076,0.115,0.927,0.511,NA,NA,NA,0.008399875
"PRDM16","Lymphocyte","ED","Weighted mode",3,-0.014,0.017,0.986,0.511,0.834020525,0.073288013,0.263486244,0.049933703
"PRDM16","Lymphocyte","ED","Weighted median",3,-0.009,0.014,0.991,0.522,0.834020525,0.073288013,0.263486244,0.049933703
"MCOLN2","Lymphocyte","ED","Wald ratio",1,0.012,0.019,1.012,0.526,NA,NA,NA,0.008282786
"FPGT","Lymphocyte","ED","Wald ratio",1,0.058,0.092,1.06,0.526,NA,NA,NA,0.008099752
"AJAP1","Lymphocyte","ED","Weighted median",3,0.012,0.019,1.012,0.533,0.403830124,0.703459721,0.94840313,0.006829922
"DDX20","Lymphocyte","ED","Wald ratio",1,-0.039,0.063,0.962,0.533,NA,NA,NA,0.011858152
"NEXN","Lymphocyte","ED","Wald ratio",1,-0.018,0.03,0.982,0.546,NA,NA,NA,0.016214832
"FUBP1","Lymphocyte","ED","Wald ratio",1,-0.362,0.6,0.696,0.546,NA,NA,NA,0.016754805
"CGN","Lymphocyte","ED","Wald ratio",1,-0.225,0.373,0.798,0.546,NA,NA,NA,0.010566207
"CTBS","Lymphocyte","ED","Wald ratio",1,-0.41,0.7,0.664,0.558,NA,NA,NA,0.012609904
"AJAP1","Lymphocyte","ED","Weighted mode",3,0.014,0.02,1.014,0.57,0.403830124,0.703459721,0.94840313,0.006829922
"PRDM16","Lymphocyte","ED","Simple mode",3,-0.012,0.018,0.988,0.578,0.834020525,0.073288013,0.263486244,0.049933703
"LOC388588","Lymphocyte","ED","Wald ratio",1,0.022,0.041,1.023,0.583,NA,NA,NA,0.008272549
"KIAA0562","Lymphocyte","ED","Wald ratio",1,0.008,0.015,1.008,0.583,NA,NA,NA,0.008272549
"LPAR3","Lymphocyte","ED","Inverse variance weighted",2,0.014,0.029,1.014,0.618,NA,0.339113734,NA,0.007775008
"EPS8L3","Lymphocyte","ED","Wald ratio",1,0.009,0.02,1.009,0.658,NA,NA,NA,0.009461356
"AJAP1","Lymphocyte","ED","Inverse variance weighted",3,0.007,0.017,1.007,0.661,0.403830124,0.703459721,0.94840313,0.006829922
"AJAP1","Lymphocyte","ED","Simple mode",3,0.012,0.024,1.012,0.666,0.403830124,0.703459721,0.94840313,0.006829922
"LPHN2","Lymphocyte","ED","Wald ratio",1,-0.02,0.055,0.98,0.71,NA,NA,NA,0.012288214
"LOC100133612","Lymphocyte","ED","Wald ratio",1,0.007,0.021,1.007,0.724,NA,NA,NA,0.008050477
"SYT6","Lymphocyte","ED","Wald ratio",1,0.056,0.16,1.058,0.726,NA,NA,NA,0.007057207
"SLC22A15","Lymphocyte","ED","Wald ratio",1,-0.016,0.047,0.984,0.739,NA,NA,NA,0.008150278
"C1orf113","Lymphocyte","ED","Wald ratio",1,-0.008,0.025,0.992,0.758,NA,NA,NA,0.008084869
"FAM176B","Lymphocyte","ED","Wald ratio",1,-0.038,0.125,0.962,0.758,NA,NA,NA,0.008084867
"ROR1","Lymphocyte","ED","Wald ratio",1,0.01,0.032,1.01,0.762,NA,NA,NA,0.008886892
"CLCA2","Lymphocyte","ED","Wald ratio",1,0.004,0.015,1.004,0.771,NA,NA,NA,0.007637305
"ST3GAL3","Lymphocyte","ED","Wald ratio",1,-0.005,0.019,0.995,0.773,NA,NA,NA,0.007173406
"KCNQ4","Lymphocyte","ED","Wald ratio",1,-0.038,0.134,0.962,0.775,NA,NA,NA,0.013687404
"ZNF642","Lymphocyte","ED","Wald ratio",1,0.129,0.461,1.138,0.779,NA,NA,NA,0.008981367
"C1orf94","Lymphocyte","ED","Wald ratio",1,0.022,0.082,1.022,0.788,NA,NA,NA,0.008198004
"HOOK1","Lymphocyte","ED","Wald ratio",1,-0.13,0.51,0.878,0.799,NA,NA,NA,0.01288999
"SLC2A7","Lymphocyte","ED","Wald ratio",1,-0.005,0.021,0.995,0.801,NA,NA,NA,0.007911047
"IGSF9","Lymphocyte","ED","Wald ratio",1,-0.011,0.042,0.989,0.802,NA,NA,NA,0.009912759
"TMEM79","Lymphocyte","ED","Wald ratio",1,0.02,0.09,1.02,0.823,NA,NA,NA,0.008359151
"PAQR6","Lymphocyte","ED","Wald ratio",1,0.137,0.611,1.147,0.823,NA,NA,NA,0.008359014
"CAMTA1","Lymphocyte","ED","MR Egger",3,0.254,0.902,1.289,0.825,0.00047696,0.001378414,0.825059745,0.223456835
"CYP2J2","Lymphocyte","ED","Wald ratio",1,0.063,0.333,1.065,0.849,NA,NA,NA,0.01309784
"PRDM16","Lymphocyte","ED","Inverse variance weighted",3,0.002,0.018,1.002,0.898,0.834020525,0.073288013,0.263486244,0.049933703
"PGLYRP3","Lymphocyte","ED","Wald ratio",1,0.002,0.017,1.002,0.924,NA,NA,NA,0.006769161
"BCL2L15","Lymphocyte","ED","Wald ratio",1,-0.001,0.018,0.999,0.938,NA,NA,NA,0.007053222
"PDE4B","Lymphocyte","ED","Wald ratio",1,-0.013,0.176,0.987,0.939,NA,NA,NA,0.00715076
"SPAG17","Lymphocyte","ED","Wald ratio",1,0.002,0.045,1.002,0.959,NA,NA,NA,0.015058646
"AJAP1","Lymphocyte","ED","MR Egger",3,0.003,0.055,1.003,0.963,0.403830124,0.703459721,0.94840313,0.006829922
"CAMTA1","Lymphocyte","ED","Inverse variance weighted",3,0,0.028,1,0.999,0.00047696,0.001378414,0.825059745,0.223456835
"AIM2","Lymphocyte","ED","Wald ratio",1,0,0.038,1,1,NA,NA,NA,0.015179603
