"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ACA59","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.004,0.997,0.418,NA,NA,NA,8.5e-06
"KB-1047C11.2","Lymphocyte","ADHD","Wald ratio",1,0.011,0.014,1.011,0.421,NA,NA,NA,0.005930492
"INPP5B","Lymphocyte","ADHD","Wald ratio",1,0.007,0.009,1.007,0.422,NA,NA,NA,0.007653479
"RP11-212I21.2","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.007,0.994,0.422,NA,NA,NA,0.007654755
"INSIG2","Lymphocyte","ADHD","Wald ratio",1,-0.01,0.013,0.99,0.427,NA,NA,NA,0.000514497
"ZKSCAN8","Lymphocyte","ADHD","Wald ratio",1,-0.009,0.012,0.991,0.428,NA,NA,NA,0.007478095
"GPATCH2L","Lymphocyte","ADHD","Wald ratio",1,-0.009,0.011,0.991,0.429,NA,NA,NA,4.82e-06
"RAMP1","Lymphocyte","ADHD","Wald ratio",1,-0.01,0.013,0.99,0.435,NA,NA,NA,0.006459833
"B4GALT4","Lymphocyte","ADHD","Wald ratio",1,0.005,0.006,1.005,0.437,NA,NA,NA,3.74e-05
"NCF2","Lymphocyte","ADHD","Wald ratio",1,-0.018,0.024,0.982,0.438,NA,NA,NA,0.003054749
"PLEC","Lymphocyte","ADHD","Wald ratio",1,-0.013,0.017,0.987,0.438,NA,NA,NA,0.005598701
"ISPD","Lymphocyte","ADHD","Wald ratio",1,0.006,0.008,1.006,0.441,NA,NA,NA,1.55e-05
"TEC","Lymphocyte","ADHD","Wald ratio",1,-0.016,0.021,0.984,0.444,NA,NA,NA,0.006511022
"SRP14-AS1","Lymphocyte","ADHD","Wald ratio",1,-0.013,0.018,0.987,0.45,NA,NA,NA,0.013478875
"WDSUB1","Lymphocyte","ADHD","Wald ratio",1,0.009,0.012,1.009,0.453,NA,NA,NA,0.00082043
"GPR150","Lymphocyte","ADHD","Wald ratio",1,0.013,0.017,1.013,0.454,NA,NA,NA,8.42e-05
"AP001347.6","Lymphocyte","ADHD","Inverse variance weighted",2,-0.007,0.009,0.993,0.457,NA,0.735946462,NA,0.006566583
"ADAMTS12","Lymphocyte","ADHD","Wald ratio",1,-0.01,0.013,0.99,0.464,NA,NA,NA,0.005190608
"LARGE","Lymphocyte","ADHD","Inverse variance weighted",2,0.013,0.019,1.014,0.472,NA,0.034721847,NA,0.00279605
"RP1-90J20.11","Lymphocyte","ADHD","Wald ratio",1,0.007,0.01,1.007,0.473,NA,NA,NA,0.00616361
"ZDHHC7","Lymphocyte","ADHD","Wald ratio",1,0.006,0.008,1.006,0.475,NA,NA,NA,0.004415462
"FAM107B","Lymphocyte","ADHD","Wald ratio",1,-0.019,0.027,0.981,0.482,NA,NA,NA,8.07e-07
"TGFBR3","Lymphocyte","ADHD","Wald ratio",1,0.009,0.013,1.009,0.483,NA,NA,NA,0.005732516
"SYK","Lymphocyte","ADHD","Wald ratio",1,0.009,0.013,1.009,0.483,NA,NA,NA,0.006186814
"DTX3L","Lymphocyte","ADHD","Wald ratio",1,0.011,0.016,1.011,0.486,NA,NA,NA,0.006882565
"AGMAT","Lymphocyte","ADHD","Wald ratio",1,-0.013,0.018,0.987,0.487,NA,NA,NA,0.005998315
"RP11-701P16.5","Lymphocyte","ADHD","Wald ratio",1,-0.023,0.034,0.977,0.489,NA,NA,NA,1.58e-06
"MGAT5","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.008,0.994,0.489,NA,NA,NA,4.63e-05
"RP1-148H17.1","Lymphocyte","ADHD","Wald ratio",1,-0.011,0.017,0.989,0.494,NA,NA,NA,0.002149008
"SDSL","Lymphocyte","ADHD","Wald ratio",1,0.019,0.028,1.019,0.496,NA,NA,NA,0.000260423
"TRIM47","Lymphocyte","ADHD","Wald ratio",1,0.006,0.008,1.006,0.497,NA,NA,NA,0.006920498
"GPR35","Lymphocyte","ADHD","Wald ratio",1,0.008,0.011,1.008,0.502,NA,NA,NA,0.002562807
"ELP3","Lymphocyte","ADHD","Wald ratio",1,-0.007,0.011,0.993,0.503,NA,NA,NA,2.63e-05
"KCNQ1","Lymphocyte","ADHD","Wald ratio",1,-0.013,0.02,0.987,0.508,NA,NA,NA,0.000995129
"AP3S2","Lymphocyte","ADHD","Wald ratio",1,0.01,0.015,1.01,0.514,NA,NA,NA,0.000545793
"OAS1","Lymphocyte","ADHD","Wald ratio",1,-0.008,0.013,0.992,0.522,NA,NA,NA,0.006088117
"NAGK","Lymphocyte","ADHD","Wald ratio",1,0.007,0.012,1.007,0.523,NA,NA,NA,0.007408183
"HOXB2","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.009,0.994,0.526,NA,NA,NA,0.000114509
"PAX5","Lymphocyte","ADHD","Wald ratio",1,-0.011,0.017,0.989,0.527,NA,NA,NA,0.005704222
"SLC7A7","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.01,0.994,0.527,NA,NA,NA,0.005940368
"RBM47","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.01,0.994,0.529,NA,NA,NA,1.75e-05
"SUZ12P","Lymphocyte","ADHD","Wald ratio",1,0.008,0.012,1.008,0.529,NA,NA,NA,6.84e-05
"KNTC1","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.008,0.995,0.529,NA,NA,NA,0.001148388
"CNDP2","Lymphocyte","ADHD","Wald ratio",1,-0.012,0.019,0.988,0.531,NA,NA,NA,0.006451146
"AC079630.2","Lymphocyte","ADHD","Wald ratio",1,0.007,0.011,1.007,0.533,NA,NA,NA,0.006080681
"LPAR1","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.011,0.994,0.543,NA,NA,NA,2.41e-05
"OSTF1","Lymphocyte","ADHD","Wald ratio",1,0.009,0.015,1.009,0.551,NA,NA,NA,0.001245078
"CREB5","Lymphocyte","ADHD","Wald ratio",1,0.007,0.011,1.007,0.552,NA,NA,NA,0.006016296
"ANKRD33B","Lymphocyte","ADHD","Wald ratio",1,-0.015,0.026,0.985,0.555,NA,NA,NA,0.005498411
"ZDHHC13","Lymphocyte","ADHD","Wald ratio",1,0.008,0.013,1.008,0.559,NA,NA,NA,0.001183282
"GFOD1","Lymphocyte","ADHD","Wald ratio",1,-0.01,0.017,0.99,0.561,NA,NA,NA,0.004363052
"SYNE3","Lymphocyte","ADHD","Wald ratio",1,0.009,0.016,1.009,0.564,NA,NA,NA,0.005225271
"NDUFS5","Lymphocyte","ADHD","Wald ratio",1,0.014,0.025,1.015,0.567,NA,NA,NA,0.005997853
"ZC3H12D","Lymphocyte","ADHD","Wald ratio",1,0.015,0.027,1.016,0.57,NA,NA,NA,0.005541693
"MIR550A2","Lymphocyte","ADHD","Wald ratio",1,0.005,0.008,1.005,0.571,NA,NA,NA,0.008528943
"C9orf69","Lymphocyte","ADHD","Wald ratio",1,-0.015,0.028,0.985,0.575,NA,NA,NA,0.004297872
"ZNF341","Lymphocyte","ADHD","Wald ratio",1,0.008,0.014,1.008,0.576,NA,NA,NA,0.001059045
"DHTKD1","Lymphocyte","ADHD","Wald ratio",1,0.009,0.015,1.009,0.579,NA,NA,NA,0.000287155
"PLXNC1","Lymphocyte","ADHD","Wald ratio",1,0.013,0.023,1.013,0.58,NA,NA,NA,1.73e-06
"TRIO","Lymphocyte","ADHD","Wald ratio",1,-0.008,0.014,0.992,0.58,NA,NA,NA,0.006019705
"TBC1D4","Lymphocyte","ADHD","Wald ratio",1,0.005,0.009,1.005,0.581,NA,NA,NA,0.005108666
"MKRN2","Lymphocyte","ADHD","Wald ratio",1,0.008,0.015,1.008,0.581,NA,NA,NA,0.001037467
"DNAH11","Lymphocyte","ADHD","Wald ratio",1,0.004,0.008,1.004,0.584,NA,NA,NA,0.00140614
"HECW2","Lymphocyte","ADHD","Wald ratio",1,0.008,0.015,1.008,0.586,NA,NA,NA,0.001732053
"RP11-982M15.8","Lymphocyte","ADHD","Wald ratio",1,-0.007,0.013,0.993,0.586,NA,NA,NA,0.000760594
"ENTPD1","Lymphocyte","ADHD","Wald ratio",1,0.006,0.01,1.006,0.587,NA,NA,NA,0.005230365
"CAMK4","Lymphocyte","ADHD","Wald ratio",1,0.008,0.014,1.008,0.587,NA,NA,NA,0.006013919
"SPATA20","Lymphocyte","ADHD","Wald ratio",1,0.008,0.014,1.008,0.589,NA,NA,NA,0.000578871
"BIN1","Lymphocyte","ADHD","Wald ratio",1,0.011,0.02,1.011,0.593,NA,NA,NA,0.001318347
"VAMP1","Lymphocyte","ADHD","Wald ratio",1,0.01,0.019,1.01,0.593,NA,NA,NA,0.003311505
"ZNF767","Lymphocyte","ADHD","Wald ratio",1,0.009,0.017,1.009,0.594,NA,NA,NA,0.006147576
"GSAP","Lymphocyte","ADHD","Wald ratio",1,-0.008,0.015,0.992,0.599,NA,NA,NA,0.005348723
"CTD-3088G3.8","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.011,0.994,0.603,NA,NA,NA,5.17e-06
"ZNHIT6","Lymphocyte","ADHD","Wald ratio",1,0.009,0.017,1.009,0.606,NA,NA,NA,0.001913007
"PTPRA","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.009,0.996,0.61,NA,NA,NA,0.005274307
"GLYAT","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.009,0.996,0.61,NA,NA,NA,0.005429663
"LY86","Lymphocyte","ADHD","Wald ratio",1,0.004,0.009,1.004,0.614,NA,NA,NA,0.005761938
"CTNNA2","Lymphocyte","ADHD","Wald ratio",1,0.003,0.006,1.003,0.617,NA,NA,NA,0.005289924
"LRRC16A","Lymphocyte","ADHD","Wald ratio",1,0.004,0.008,1.004,0.617,NA,NA,NA,0.00540153
"NDUFA6-AS1","Lymphocyte","ADHD","Wald ratio",1,0.01,0.019,1.01,0.623,NA,NA,NA,0.012028678
"ADK","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.004,0.998,0.628,NA,NA,NA,0.003712645
"CLTCL1","Lymphocyte","ADHD","Wald ratio",1,-0.007,0.014,0.993,0.631,NA,NA,NA,7.75e-05
"RP11-513G19.1","Lymphocyte","ADHD","Wald ratio",1,0.007,0.014,1.007,0.631,NA,NA,NA,0.003696156
"ZSCAN10","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.014,0.994,0.632,NA,NA,NA,0.00011757
"MACROD2","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.011,0.995,0.632,NA,NA,NA,0.005347273
"CUX1","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.012,0.994,0.634,NA,NA,NA,0.00099878
"KAZN","Lymphocyte","ADHD","Wald ratio",1,0.004,0.009,1.004,0.636,NA,NA,NA,0.00475502
"FKBP2","Lymphocyte","ADHD","Wald ratio",1,0.005,0.011,1.005,0.637,NA,NA,NA,0.004536819
"SAMSN1","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.008,0.996,0.638,NA,NA,NA,0.005544214
"TSPAN18","Lymphocyte","ADHD","Wald ratio",1,0.005,0.011,1.005,0.64,NA,NA,NA,0.000550654
"BCL2L15","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.011,0.995,0.642,NA,NA,NA,0.002614191
"FBXO10","Lymphocyte","ADHD","Wald ratio",1,0.005,0.011,1.005,0.647,NA,NA,NA,0.001095961
"INTS8","Lymphocyte","ADHD","Wald ratio",1,-0.011,0.023,0.989,0.649,NA,NA,NA,0.002608107
"AC069368.3","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.006,0.997,0.651,NA,NA,NA,0.001531838
"IRAK2","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.007,0.997,0.654,NA,NA,NA,0.005843671
"RP11-473I1.6","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.014,0.994,0.66,NA,NA,NA,7.89e-06
"RNU6-131P","Lymphocyte","ADHD","Wald ratio",1,0.005,0.012,1.005,0.664,NA,NA,NA,0.000760873
"AGPAT6","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.014,0.994,0.666,NA,NA,NA,0.000633448
"AKAP13","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.009,0.996,0.667,NA,NA,NA,0.001400313
"AC079610.1","Lymphocyte","ADHD","Wald ratio",1,0.002,0.005,1.002,0.678,NA,NA,NA,0.005090313
"LINC00423","Lymphocyte","ADHD","Wald ratio",1,-0.011,0.026,0.989,0.678,NA,NA,NA,0.008197265
"INSR","Lymphocyte","ADHD","Wald ratio",1,-0.008,0.02,0.992,0.68,NA,NA,NA,1.91e-05
"RNU6-1337P","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.011,0.996,0.683,NA,NA,NA,0.005290462
"USP48","Lymphocyte","ADHD","Wald ratio",1,0.008,0.02,1.008,0.689,NA,NA,NA,0.006023566
"B4GALT1","Lymphocyte","ADHD","Wald ratio",1,0.005,0.013,1.005,0.692,NA,NA,NA,0.005424778
"ZNF257","Lymphocyte","ADHD","Wald ratio",1,-0.006,0.016,0.994,0.705,NA,NA,NA,0.003654534
"LAMA2","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.015,0.995,0.708,NA,NA,NA,0.003142449
"PKHD1L1","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.01,0.996,0.71,NA,NA,NA,0.001999984
"BICD2","Lymphocyte","ADHD","Wald ratio",1,0.002,0.006,1.002,0.71,NA,NA,NA,0.002896232
"CAPZB","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.012,0.995,0.71,NA,NA,NA,0.001375822
"CACNA1E","Lymphocyte","ADHD","Wald ratio",1,0.002,0.006,1.002,0.711,NA,NA,NA,0.005161374
"IL4I1","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.712,NA,NA,NA,0.005448588
"CTTNBP2NL","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.008,0.997,0.713,NA,NA,NA,0.000598447
"ZNF155","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.006,0.998,0.718,NA,NA,NA,0.000159129
"SNX10","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.012,0.996,0.72,NA,NA,NA,0.005454021
"GDI2","Lymphocyte","ADHD","Wald ratio",1,0.004,0.013,1.004,0.721,NA,NA,NA,0.005030731
"TBXAS1","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.011,0.996,0.725,NA,NA,NA,0.000354923
"SPTLC2","Lymphocyte","ADHD","Wald ratio",1,0.003,0.008,1.003,0.725,NA,NA,NA,0.004968582
"FAM193A","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.013,0.996,0.732,NA,NA,NA,0.003427357
"CCDC155","Lymphocyte","ADHD","Wald ratio",1,0.006,0.018,1.006,0.733,NA,NA,NA,0.004950503
"RP11-179A10.1","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.01,0.997,0.736,NA,NA,NA,0.00116258
"CASS4","Lymphocyte","ADHD","Wald ratio",1,0.004,0.012,1.004,0.737,NA,NA,NA,0.005931414
"CRELD2","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.014,0.995,0.746,NA,NA,NA,0.006929928
"TRAK1","Lymphocyte","ADHD","Wald ratio",1,0.002,0.006,1.002,0.757,NA,NA,NA,5.73e-06
"GPRC5C","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.01,0.997,0.761,NA,NA,NA,4.87e-05
"BMPR1APS2","Lymphocyte","ADHD","Wald ratio",1,0.004,0.012,1.004,0.763,NA,NA,NA,0.001224987
"RFTN1","Lymphocyte","ADHD","Wald ratio",1,0.005,0.016,1.005,0.765,NA,NA,NA,0.004883931
"GLCCI1","Lymphocyte","ADHD","Wald ratio",1,0.007,0.024,1.007,0.765,NA,NA,NA,0.001724522
"APBB2","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.765,NA,NA,NA,0.004247623
"RP11-693J15.3","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.766,NA,NA,NA,0.004882742
"TUBB6","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.016,0.995,0.767,NA,NA,NA,0.000163649
"CCDC146","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.011,0.997,0.768,NA,NA,NA,0.003445548
"PNOC","Lymphocyte","ADHD","Wald ratio",1,0.006,0.019,1.006,0.769,NA,NA,NA,0.005649484
"TPD52","Lymphocyte","ADHD","Wald ratio",1,0.002,0.008,1.002,0.771,NA,NA,NA,0.00482167
"ZNF83","Lymphocyte","ADHD","Wald ratio",1,-0.008,0.026,0.992,0.774,NA,NA,NA,0.002442653
"TTC39C","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.774,NA,NA,NA,3.55e-05
"ZNF568","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.008,0.998,0.778,NA,NA,NA,0.004758705
"CCS","Lymphocyte","ADHD","Wald ratio",1,0.001,0.005,1.001,0.779,NA,NA,NA,5.66e-06
"ZFAT","Lymphocyte","ADHD","Wald ratio",1,0.005,0.019,1.005,0.779,NA,NA,NA,0.004862136
"CTA-373H7.7","Lymphocyte","ADHD","Wald ratio",1,0.005,0.018,1.005,0.78,NA,NA,NA,0.001225212
"MYO1D","Lymphocyte","ADHD","Wald ratio",1,0.003,0.011,1.003,0.781,NA,NA,NA,1.03e-06
"RP1-303A1.1","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.008,0.998,0.781,NA,NA,NA,0.002982372
"GPR133","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.012,0.997,0.783,NA,NA,NA,0.00505773
"CNR2","Lymphocyte","ADHD","Wald ratio",1,0.003,0.01,1.003,0.783,NA,NA,NA,0.000299841
"VRK1","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.012,0.997,0.784,NA,NA,NA,0.000374142
"UTP18","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.011,0.997,0.786,NA,NA,NA,0.00291471
"DSCR9","Lymphocyte","ADHD","Wald ratio",1,0.008,0.029,1.008,0.787,NA,NA,NA,0.004309919
"NDUFA12","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.018,0.995,0.791,NA,NA,NA,0.005038401
"TRAJ9","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.018,0.995,0.791,NA,NA,NA,0.00141899
"RP1-152L7.5","Lymphocyte","ADHD","Wald ratio",1,0.004,0.015,1.004,0.798,NA,NA,NA,0.00293571
"BCL2","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.021,0.995,0.801,NA,NA,NA,0.001215666
"FMNL2","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.012,0.997,0.801,NA,NA,NA,0.000452475
"LRRK1","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.011,0.997,0.804,NA,NA,NA,0.005273528
"NT5E","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.804,NA,NA,NA,5e-06
"RPA3","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.006,0.998,0.807,NA,NA,NA,5.88e-05
"AC068610.5","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.008,0.998,0.807,NA,NA,NA,1.48e-05
"HSPA4","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.014,0.997,0.807,NA,NA,NA,0.003861548
"AGPAT3","Lymphocyte","ADHD","Wald ratio",1,-0.005,0.019,0.995,0.808,NA,NA,NA,0.0012647
"CMIP","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.013,0.997,0.81,NA,NA,NA,6.47e-06
"NDUFAF6","Lymphocyte","ADHD","Wald ratio",1,0.004,0.015,1.004,0.815,NA,NA,NA,0.004801421
"RPS10-NUDT3","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.016,0.996,0.817,NA,NA,NA,0.001685923
"KCTD1","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.007,0.998,0.821,NA,NA,NA,0.000130408
"MEF2A","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.016,0.997,0.824,NA,NA,NA,0.000988308
"SLC1A1","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.014,0.997,0.824,NA,NA,NA,0.00549545
"RAPGEF5","Lymphocyte","ADHD","Wald ratio",1,0.002,0.01,1.002,0.826,NA,NA,NA,7.07e-06
"MYO5A","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.012,0.997,0.827,NA,NA,NA,0.006699547
"RP5-940F7.2","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.009,0.998,0.827,NA,NA,NA,0.005368843
"METTL21A","Lymphocyte","ADHD","Wald ratio",1,0.002,0.009,1.002,0.83,NA,NA,NA,0.004981134
"CNTNAP2","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.006,0.999,0.843,NA,NA,NA,0.004728316
"RP11-642P15.1","Lymphocyte","ADHD","Wald ratio",1,0.004,0.02,1.004,0.848,NA,NA,NA,0.005009681
"C2orf76","Lymphocyte","ADHD","Wald ratio",1,0.001,0.006,1.001,0.851,NA,NA,NA,0.000319453
"RP11-431M7.2","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.021,0.996,0.851,NA,NA,NA,0.002726805
"NINJ2","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.019,0.996,0.851,NA,NA,NA,0.004590792
"SLC23A2","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.009,0.998,0.854,NA,NA,NA,0.000145424
"CHST3","Lymphocyte","ADHD","Wald ratio",1,0.001,0.008,1.001,0.858,NA,NA,NA,0.004797795
"ZC2HC1A","Lymphocyte","ADHD","Wald ratio",1,0.001,0.007,1.001,0.859,NA,NA,NA,0.00010869
"ARHGAP26","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.01,0.998,0.859,NA,NA,NA,0.004846596
"EMR2","Lymphocyte","ADHD","Wald ratio",1,0.003,0.017,1.003,0.87,NA,NA,NA,0.001720582
"ZPBP2","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.013,0.998,0.873,NA,NA,NA,0.004263843
"PTPN14","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.013,0.998,0.877,NA,NA,NA,3.33e-05
"FAM189A1","Lymphocyte","ADHD","Wald ratio",1,0.002,0.011,1.002,0.878,NA,NA,NA,2.02e-05
"ENPP7","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.005,0.999,0.879,NA,NA,NA,0.004976083
"CTD-2247C11.1","Lymphocyte","ADHD","Wald ratio",1,-0.003,0.02,0.997,0.88,NA,NA,NA,0.014398016
"GCH1","Lymphocyte","ADHD","Wald ratio",1,-0.004,0.026,0.996,0.882,NA,NA,NA,0.005013693
"AL162853.1","Lymphocyte","ADHD","Wald ratio",1,0.001,0.01,1.001,0.882,NA,NA,NA,3.47e-05
"IQCB1","Lymphocyte","ADHD","Wald ratio",1,0.002,0.012,1.002,0.886,NA,NA,NA,0.003152492
"DTNB","Lymphocyte","ADHD","Wald ratio",1,0.001,0.009,1.001,0.887,NA,NA,NA,0.005317335
"RP11-716O23.2","Lymphocyte","ADHD","Wald ratio",1,0.003,0.018,1.003,0.889,NA,NA,NA,0.003380101
"RP11-125B21.2","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.01,0.999,0.89,NA,NA,NA,0.000747344
"TYW1","Lymphocyte","ADHD","Wald ratio",1,0.002,0.014,1.002,0.894,NA,NA,NA,0.000928136
"ARSB","Lymphocyte","ADHD","Wald ratio",1,0.002,0.015,1.002,0.896,NA,NA,NA,0.000102439
"CARS2","Lymphocyte","ADHD","Inverse variance weighted",2,-0.002,0.016,0.998,0.897,NA,0.363267582,NA,4.1e-06
"ZDHHC14","Lymphocyte","ADHD","Wald ratio",1,0.002,0.015,1.002,0.903,NA,NA,NA,0.004402605
"MAP6","Lymphocyte","ADHD","Wald ratio",1,0.001,0.008,1.001,0.908,NA,NA,NA,0.00475382
"RPF2","Lymphocyte","ADHD","Wald ratio",1,0.002,0.016,1.002,0.908,NA,NA,NA,0.006042688
"RAB15","Lymphocyte","ADHD","Wald ratio",1,0.003,0.025,1.003,0.908,NA,NA,NA,0.000560783
"TCP11L1","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.017,0.998,0.916,NA,NA,NA,0.00060376
"IL2RB","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.012,0.999,0.919,NA,NA,NA,0.005057075
"PIK3R6","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.02,0.998,0.922,NA,NA,NA,0.005090903
"SLFN5","Lymphocyte","ADHD","Wald ratio",1,0.001,0.006,1.001,0.923,NA,NA,NA,0.004645078
"TRBJ2-1","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.011,0.999,0.926,NA,NA,NA,8.41e-06
"ANKH","Lymphocyte","ADHD","Wald ratio",1,0,0.005,1,0.931,NA,NA,NA,9.63e-05
"GALC","Lymphocyte","ADHD","Wald ratio",1,-0.002,0.021,0.998,0.939,NA,NA,NA,0.000495368
"NEDD9","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.009,0.999,0.942,NA,NA,NA,0.00088373
"EXOSC9","Lymphocyte","ADHD","Wald ratio",1,0.001,0.016,1.001,0.944,NA,NA,NA,0.000549963
"RABEP1","Lymphocyte","ADHD","Wald ratio",1,-0.001,0.017,0.999,0.951,NA,NA,NA,0.004878083
"APBB1IP","Lymphocyte","ADHD","Wald ratio",1,0.001,0.012,1.001,0.953,NA,NA,NA,0.005076282
"NIPAL2","Lymphocyte","ADHD","Wald ratio",1,0.001,0.01,1.001,0.957,NA,NA,NA,0.000151897
"OVOL1","Lymphocyte","ADHD","Wald ratio",1,0,0.005,1,0.974,NA,NA,NA,0.004462899
"PPP4R2","Lymphocyte","ADHD","Wald ratio",1,0.001,0.018,1.001,0.975,NA,NA,NA,0.004583306
"DFNA5","Lymphocyte","ADHD","Wald ratio",1,0,0.011,1,0.976,NA,NA,NA,0.006496549
"PYGB","Lymphocyte","ADHD","Wald ratio",1,0,0.016,1,0.983,NA,NA,NA,0.001517094
"ALG8","Lymphocyte","ADHD","Wald ratio",1,0,0.009,1,0.983,NA,NA,NA,0.004498746
"PIEZO2","Lymphocyte","ADHD","Wald ratio",1,0,0.007,1,0.983,NA,NA,NA,0.00467393
"ARHGEF19","Lymphocyte","ADHD","Wald ratio",1,0,0.015,1,0.985,NA,NA,NA,0.004180562
"TAF1D","Lymphocyte","ADHD","Wald ratio",1,0,0.008,1,0.992,NA,NA,NA,0.004741769
"AGA","Lymphocyte","ADHD","Wald ratio",1,0,0.01,1,0.992,NA,NA,NA,0.00085711
"PSMC3","Lymphocyte","ADHD","Wald ratio",1,0,0.011,1,0.993,NA,NA,NA,0.000215393
"MOXD1","Lymphocyte","ADHD","Wald ratio",1,0,0.011,1,0.994,NA,NA,NA,0.006297522
"RP11-861A13.4","Lymphocyte","ADHD","Wald ratio",1,0,0.019,1,1,NA,NA,NA,0.000161876
"SRPK2","Lymphocyte","ADHD","Wald ratio",1,0.049,0.014,1.05,0.000652,NA,NA,NA,0.599555247
"RP5-1031D4.2","Lymphocyte","ADHD","Wald ratio",1,0.033,0.013,1.034,0.00973,NA,NA,NA,0.000300963
"ODF1","Lymphocyte","ADHD","Wald ratio",1,-0.027,0.011,0.973,0.0111,NA,NA,NA,1.3e-05
"AK3","Lymphocyte","ADHD","Wald ratio",1,0.03,0.013,1.031,0.0176,NA,NA,NA,0.07598519
"PGAP3","Lymphocyte","ADHD","Wald ratio",1,-0.032,0.015,0.968,0.0273,NA,NA,NA,0.054209458
"AC005592.2","Lymphocyte","ADHD","Wald ratio",1,-0.019,0.009,0.981,0.0273,NA,NA,NA,0.049902415
"USP10","Lymphocyte","ADHD","Wald ratio",1,-0.02,0.009,0.98,0.0364,NA,NA,NA,4.78e-06
