"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SLC27A1","Stem-cell-iPSC","DEP","Wald ratio",1,0.02,0.011,1.02,0.0589,NA,NA,NA,0.008795487
"ANK1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.009,0.983,0.0656,NA,NA,NA,0.001261034
"WDR25","Stem-cell-iPSC","DEP","Wald ratio",1,0.02,0.011,1.02,0.0703,NA,NA,NA,3.13e-05
"ACO1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.025,0.014,0.975,0.0723,NA,NA,NA,0.000238624
"THEM4","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.007,1.013,0.0726,NA,NA,NA,0.000884482
"HMGB1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.024,0.013,0.977,0.0741,NA,NA,NA,8.22e-05
"TBCD","Stem-cell-iPSC","DEP","Wald ratio",1,-0.021,0.012,0.98,0.0747,NA,NA,NA,0.014894801
"FAM118A","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.005,0.99,0.0758,NA,NA,NA,0.011696531
"CRABP2","Stem-cell-iPSC","DEP","Wald ratio",1,0.029,0.016,1.03,0.0774,NA,NA,NA,0.003123842
"DDX51","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.009,1.016,0.0778,NA,NA,NA,0.009171268
"ATP5S","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.006,0.989,0.0811,NA,NA,NA,0.009736112
"PWP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.019,0.011,0.982,0.0835,NA,NA,NA,0.001174258
"NMD3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.01,0.983,0.0876,NA,NA,NA,0.007581519
"PPP2R4","Stem-cell-iPSC","DEP","Wald ratio",1,0.017,0.01,1.018,0.0901,NA,NA,NA,0.01690112
"SPATA20","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.006,0.99,0.0956,NA,NA,NA,0.013004676
"COA1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.01,0.984,0.097,NA,NA,NA,0.008551778
"CAND1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.029,0.018,0.971,0.0971,NA,NA,NA,0.005825439
"E2F6","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.009,1.015,0.0986,NA,NA,NA,6.34e-05
"FARSB","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.008,1.013,0.0998,NA,NA,NA,0.008637604
"NADSYN1","Stem-cell-iPSC","DEP","Wald ratio",1,0.02,0.012,1.02,0.101,NA,NA,NA,0.000105427
"NUF2","Stem-cell-iPSC","DEP","Wald ratio",1,0.021,0.013,1.022,0.101,NA,NA,NA,0.005553274
"NSFL1C","Stem-cell-iPSC","DEP","Wald ratio",1,0.018,0.011,1.018,0.102,NA,NA,NA,0.006827658
"HYOU1","Stem-cell-iPSC","DEP","Wald ratio",1,0.018,0.011,1.018,0.105,NA,NA,NA,0.007316014
"NARS2","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.008,1.013,0.11,NA,NA,NA,0.005350269
"LRWD1","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.009,1.014,0.11,NA,NA,NA,0.004498734
"FDPS","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.008,1.013,0.111,NA,NA,NA,0.007894233
"CRYZ","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.004,0.994,0.114,NA,NA,NA,0.007445363
"ALDH16A1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.007,0.989,0.115,NA,NA,NA,0.008923018
"SUPT5H","Stem-cell-iPSC","DEP","Wald ratio",1,-0.023,0.015,0.977,0.117,NA,NA,NA,7.47e-05
"ESD","Stem-cell-iPSC","DEP","Wald ratio",1,0.02,0.013,1.021,0.125,NA,NA,NA,0.004357061
"ORMDL3","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.009,1.013,0.125,NA,NA,NA,5.38e-05
"ITM2C","Stem-cell-iPSC","DEP","Wald ratio",1,-0.018,0.012,0.982,0.128,NA,NA,NA,0.000625345
"TIMELESS","Stem-cell-iPSC","DEP","Wald ratio",1,-0.021,0.014,0.98,0.131,NA,NA,NA,0.000318929
"FHL3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.014,0.009,0.986,0.134,NA,NA,NA,0.00650167
"KIAA1524","Stem-cell-iPSC","DEP","Wald ratio",1,-0.019,0.013,0.981,0.134,NA,NA,NA,0.000545226
"YBX2","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.007,1.01,0.136,NA,NA,NA,0.008273123
"CHMP2B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.019,0.013,0.981,0.136,NA,NA,NA,0.00131064
"SLFN13","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.007,1.01,0.137,NA,NA,NA,0.006461301
"GULP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.008,1.012,0.143,NA,NA,NA,0.006244415
"CARS2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.006,0.991,0.157,NA,NA,NA,0.011421183
"TRMT61B","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.006,1.008,0.163,NA,NA,NA,0.005655421
"CTSV","Stem-cell-iPSC","DEP","Wald ratio",1,0.017,0.012,1.017,0.163,NA,NA,NA,0.000211664
"HSPBAP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.012,0.009,0.988,0.163,NA,NA,NA,0.004229449
"CPNE1","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.005,1.006,0.163,NA,NA,NA,0.009280349
"C11orf54","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.006,0.991,0.166,NA,NA,NA,0.005714584
"PLEKHA7","Stem-cell-iPSC","DEP","Wald ratio",1,-0.012,0.009,0.988,0.168,NA,NA,NA,0.004101267
"ACTA1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.007,0.99,0.17,NA,NA,NA,0.001553146
"OXSR1","Stem-cell-iPSC","DEP","Wald ratio",1,0.016,0.012,1.017,0.171,NA,NA,NA,0.002510411
"PDP2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.015,0.011,0.985,0.174,NA,NA,NA,2.69e-05
"CALB1","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.01,1.014,0.174,NA,NA,NA,0.004619598
"CBWD1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.005,0.993,0.175,NA,NA,NA,0.005603316
"RHBDD3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.007,0.991,0.176,NA,NA,NA,0.000160007
"LYN","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.008,0.989,0.177,NA,NA,NA,0.00128912
"TSFM","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.006,0.992,0.178,NA,NA,NA,0.005667769
"GSTP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.021,0.016,1.021,0.181,NA,NA,NA,0.000252858
"KIAA1211","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.007,0.99,0.185,NA,NA,NA,0.005467272
"C9orf64","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.007,0.991,0.185,NA,NA,NA,0.001112352
"PARP4","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.01,1.013,0.185,NA,NA,NA,0.00024276
"QDPR","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.006,0.992,0.187,NA,NA,NA,0.0059339
"DDX55","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.009,0.989,0.187,NA,NA,NA,0.005478744
"TBCE","Stem-cell-iPSC","DEP","Wald ratio",1,-0.017,0.013,0.983,0.19,NA,NA,NA,0.004999547
"TARS","Stem-cell-iPSC","DEP","Wald ratio",1,-0.018,0.014,0.982,0.19,NA,NA,NA,0.000527117
"HRSP12","Stem-cell-iPSC","DEP","Wald ratio",1,-0.019,0.014,0.982,0.192,NA,NA,NA,0.001896739
"CD3EAP","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.01,1.013,0.196,NA,NA,NA,0.004147822
"MAK16","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.012,1.015,0.205,NA,NA,NA,0.003248331
"TRMU","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.01,1.013,0.206,NA,NA,NA,6.13e-05
"ISCA1","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.009,1.012,0.207,NA,NA,NA,0.004166144
"KLHDC7A","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.008,1.01,0.213,NA,NA,NA,0.000468008
"NOM1","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.012,1.015,0.214,NA,NA,NA,0.00013381
"R3HCC1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.008,0.99,0.214,NA,NA,NA,6.38e-05
"SCRN2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.008,0.99,0.218,NA,NA,NA,0.004511987
"ARID3B","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.007,1.009,0.218,NA,NA,NA,0.006770675
"QTRTD1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.013,0.011,0.987,0.219,NA,NA,NA,0.000459025
"AAMDC","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.007,0.991,0.22,NA,NA,NA,0.007453143
"COPG2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.015,0.012,0.985,0.226,NA,NA,NA,0.000457664
"SLC1A5","Stem-cell-iPSC","DEP","Wald ratio",1,-0.016,0.014,0.984,0.228,NA,NA,NA,0.001263165
"LRRC40","Stem-cell-iPSC","DEP","Wald ratio",1,-0.021,0.017,0.98,0.229,NA,NA,NA,0.000298511
"RAB17","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.007,1.009,0.233,NA,NA,NA,0.005241652
"CASP6","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.013,1.016,0.236,NA,NA,NA,0.002686069
"ATG3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.024,0.02,0.977,0.237,NA,NA,NA,0.000122754
"OXNAD1","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.009,1.011,0.239,NA,NA,NA,0.001597783
"CHPF2","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.009,1.01,0.245,NA,NA,NA,0.0012594
"GSS","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.008,0.991,0.246,NA,NA,NA,0.004285945
"SETD9","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.006,0.993,0.25,NA,NA,NA,0.005417327
"YTHDC2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.006,0.993,0.251,NA,NA,NA,0.004510879
"GATM","Stem-cell-iPSC","DEP","Wald ratio",1,-0.011,0.009,0.989,0.252,NA,NA,NA,0.000691767
"PRKAB1","Stem-cell-iPSC","DEP","Wald ratio",1,0.016,0.015,1.017,0.258,NA,NA,NA,0.000181233
"ARFGEF1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.018,0.016,0.982,0.264,NA,NA,NA,5.62e-05
"PECR","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.01,1.011,0.266,NA,NA,NA,4.31e-05
"SLC38A9","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.01,1.011,0.268,NA,NA,NA,0.002090611
"CCDC97","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.008,1.009,0.275,NA,NA,NA,0.000267362
"PPAP2C","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.01,1.011,0.275,NA,NA,NA,0.000235941
"MTHFS","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.006,0.994,0.277,NA,NA,NA,0.005118036
"NT5DC3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.007,0.992,0.279,NA,NA,NA,0.000184127
"CHRAC1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.015,0.014,0.985,0.281,NA,NA,NA,0.000212852
"GALNT3","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.007,0.993,0.285,NA,NA,NA,0.003793771
"TGFB1I1","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.009,1.009,0.285,NA,NA,NA,0.003394607
"APOBEC3B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.012,0.011,0.988,0.291,NA,NA,NA,0.001160524
