"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ENPP6","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.041,2.718,0.0328,0.20725208,NA,NA,NA
"KIAA1671","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.098,2.718,0.0329,0.002777503,NA,NA,NA
"KDR","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,0.013,7.389,0.0329,0.699462805,NA,0.029984621,NA
"SLC15A4","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.015,2.718,0.0329,0.649601362,NA,NA,NA
"AQR","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.01,2.718,0.033,0.766964118,NA,NA,NA
"ALCAM","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.02,2.718,0.033,0.535279047,NA,NA,NA
"NREP-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.042,2.718,0.033,0.206489498,NA,NA,NA
"LGI2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.074,2.718,0.0331,0.024590512,NA,NA,NA
"IYD","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.012,2.718,0.0331,0.725447106,NA,NA,NA
"GNG12-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.019,2.718,0.0331,0.573450598,NA,NA,NA
"RPL23AP22","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.044,2.718,0.0331,0.180037995,NA,NA,NA
"ZNF280D","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.001,2.718,0.0332,0.96469807,NA,NA,NA
"GPM6A","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.141,2.718,0.0333,2.16e-05,NA,NA,NA
"CDH19","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.023,2.718,0.0334,0.484291846,NA,NA,NA
"TGM3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.005,2.718,0.0334,0.88317256,NA,NA,NA
"ZC3H12D","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.023,2.718,0.0335,0.49801418,NA,NA,NA
"CREG1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.008,2.718,0.0335,0.804741171,NA,NA,NA
"MCTP1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.034,2.718,0.0336,0.317245373,NA,NA,NA
"CAB39L","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.045,2.718,0.0336,0.181263577,NA,NA,NA
"PWRN2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.02,2.718,0.0337,0.554180749,NA,NA,NA
"SMARCA2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.036,2.718,0.0338,0.291254192,NA,NA,NA
"APOL4","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.036,2.718,0.0338,0.283041807,NA,NA,NA
"FMNL2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.017,2.718,0.0338,0.611560261,NA,NA,NA
"RGS12","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.015,2.718,0.0339,0.649601362,NA,NA,NA
"HELZ","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.02,2.718,0.0339,0.546255717,NA,NA,NA
"ELP3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.013,2.718,0.0339,0.704070502,NA,NA,NA
"AKR1C2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.012,2.718,0.034,0.714873671,NA,NA,NA
"FAM13B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.093,2.718,0.034,0.006464233,NA,NA,NA
"AHCYP4","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,0.009,7.389,0.0341,0.781211053,NA,0.047919559,NA
"CYB5A","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.029,2.718,0.0341,0.386886348,NA,NA,NA
"RPL17P12","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.05,2.718,0.0342,0.145267302,NA,NA,NA
"BEGAIN","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.116,2.718,0.0342,0.000661619,NA,NA,NA
"KTN1-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.014,2.718,0.0342,0.67328705,NA,NA,NA
"SERPINA5","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.016,2.718,0.0342,0.631116346,NA,NA,NA
"EPHA6","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,-0.001,7.389,0.0342,0.981668636,NA,0.000132928,NA
"DCLK2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.039,2.718,0.0344,0.252991463,NA,NA,NA
"HAS2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.008,2.718,0.0345,0.809173276,NA,NA,NA
"ARHGEF10","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.026,2.718,0.0345,0.444208344,NA,NA,NA
"PRKCZ","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.106,2.718,0.0346,0.002119371,NA,NA,NA
"PTPRO","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.042,2.718,0.0346,0.2201194,NA,NA,NA
"PLEKHS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.026,2.718,0.0346,0.458966833,NA,NA,NA
"CECR5-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.03,2.718,0.0346,0.38901138,NA,NA,NA
"INSR","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.071,2.718,0.0347,0.039718634,NA,NA,NA
"ZNF148","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.011,2.718,0.0347,0.749960236,NA,NA,NA
"RPS17P2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.011,2.718,0.0347,0.752942967,NA,NA,NA
"CDKAL1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.001,2.718,0.0347,0.985495257,NA,NA,NA
"GUCY2GP","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.024,2.718,0.0347,0.490269929,NA,NA,NA
"NFIA","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.007,2.718,0.0348,0.850196136,NA,NA,NA
"CDH3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.023,2.718,0.0348,0.504955847,NA,NA,NA
"KIAA1217","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,-0.013,7.389,0.0348,0.708557179,NA,0.003638657,NA
"SATB1-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.01,2.718,0.0349,0.77648528,NA,NA,NA
"SH3RF1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.031,2.718,0.0349,0.381610348,NA,NA,NA
"ROR1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.002,2.718,0.035,0.963754059,NA,NA,NA
"TMEM132B","Stem-cell-iPSC","SCZ","sQTL","Inverse variance weighted",2,-0.006,7.389,0.035,0.864098221,NA,0.006028809,NA
"CD101","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.089,2.718,0.035,0.011257394,NA,NA,NA
"S100A14","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.028,2.718,0.0351,0.425332872,NA,NA,NA
"CSGALNACT1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.128,2.718,0.0351,0.000264525,NA,NA,NA
"ANKDD1B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.101,2.718,0.0351,0.004023235,NA,NA,NA
"GHRL","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.032,2.718,0.0354,0.369937078,NA,NA,NA
"SH2D1B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.008,2.718,0.0355,0.82153612,NA,NA,NA
"METTL4","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.034,2.718,0.0355,0.336717699,NA,NA,NA
"CIDEA","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.062,2.718,0.0356,0.079766172,NA,NA,NA
"MXRA7","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.077,2.718,0.0356,0.030741232,NA,NA,NA
"SUMO2P13","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.036,2.718,0.0357,0.311857228,NA,NA,NA
"RNU6-991P","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.006,2.718,0.0358,0.875029097,NA,NA,NA
"CCDC106","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.11,2.718,0.0359,0.002130797,NA,NA,NA
"AMOTL1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.048,2.718,0.0359,0.1793144,NA,NA,NA
"ZNF385B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.02,2.718,0.0359,0.572262146,NA,NA,NA
"DOK6","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.007,2.718,0.0359,0.847948144,NA,NA,NA
