"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ADAMTS12","Lymphocyte","ANX","Wald ratio",1,-0.001,0.037,0.999,0.983,NA,NA,NA,0.01074541
"SLC12A8","Lymphocyte","ANX","Wald ratio",1,0.001,0.045,1.001,0.984,NA,NA,NA,0.019509734
"B4GALT1","Lymphocyte","ANX","Wald ratio",1,-0.001,0.036,0.999,0.986,NA,NA,NA,0.01381894
"OSTF1","Lymphocyte","ANX","Wald ratio",1,0.001,0.042,1.001,0.989,NA,NA,NA,0.002899358
"MYCBPAP","Lymphocyte","ANX","Wald ratio",1,0,0.038,1,0.99,NA,NA,NA,0.007988189
"SPERT","Lymphocyte","ANX","Wald ratio",1,0.001,0.056,1.001,0.991,NA,NA,NA,0.007346043
"BCL2","Lymphocyte","ANX","Wald ratio",1,0.001,0.059,1.001,0.992,NA,NA,NA,0.003228104
"CAMK1D","Lymphocyte","ANX","Wald ratio",1,0,0.036,1,0.997,NA,NA,NA,0.005450532
"RPA3-AS1","Lymphocyte","ANX","Wald ratio",1,0,0.028,1,0.998,NA,NA,NA,0.005608633
"TLDC1","Lymphocyte","ANX","Wald ratio",1,0,0.08,1,1,NA,NA,NA,0.016668537
"DOCK10","Lymphocyte","ANX","Wald ratio",1,0,0.031,1,1,NA,NA,NA,0.013321626
"PNPLA5","Lymphocyte","ANX","Wald ratio",1,0.128,0.043,1.136,0.00321,NA,NA,NA,0.480611513
"CDH1","Lymphocyte","ANX","Wald ratio",1,0.188,0.071,1.207,0.00821,NA,NA,NA,5.72e-05
"ODF1","Lymphocyte","ANX","Wald ratio",1,0.078,0.031,1.082,0.0109,NA,NA,NA,3.53e-05
"SRPK2","Lymphocyte","ANX","Wald ratio",1,0.124,0.05,1.132,0.0121,NA,NA,NA,0.250702883
"ANKRD12","Lymphocyte","ANX","Wald ratio",1,0.109,0.044,1.115,0.0122,NA,NA,NA,0.192690177
"PRM1","Lymphocyte","ANX","Wald ratio",1,-0.079,0.035,0.924,0.0249,NA,NA,NA,5.19e-05
"AC005592.2","Lymphocyte","ANX","Wald ratio",1,-0.063,0.028,0.939,0.0265,NA,NA,NA,0.13888659
"BTN3A2","Lymphocyte","ANX","Wald ratio",1,0.077,0.036,1.08,0.0341,NA,NA,NA,0.156193379
"APOBEC3H","Lymphocyte","ANX","Wald ratio",1,-0.091,0.044,0.913,0.0363,NA,NA,NA,0.116168123
"ALOX5","Lymphocyte","ANX","Wald ratio",1,0.068,0.033,1.07,0.0378,NA,NA,NA,0.125383426
"PARP15","Lymphocyte","ANX","Wald ratio",1,-0.052,0.025,0.95,0.0395,NA,NA,NA,7.66e-05
"TTN","Lymphocyte","ANX","Wald ratio",1,0.09,0.044,1.094,0.0406,NA,NA,NA,0.009188001
"ANKRD13D","Lymphocyte","ANX","Wald ratio",1,0.079,0.039,1.082,0.0414,NA,NA,NA,7.25e-05
"USP3","Lymphocyte","ANX","Wald ratio",1,-0.088,0.046,0.915,0.0523,NA,NA,NA,0.083694566
"AC007386.2","Lymphocyte","ANX","Wald ratio",1,0.163,0.09,1.177,0.0689,NA,NA,NA,0.086104353
