"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ATIC","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.073,0.022,0.93,0.000803,NA,NA,NA,0.68166334
"KIAA1211","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.08,0.025,0.923,0.00124,NA,NA,NA,0.580472831
"SELENBP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.133,0.045,0.876,0.0031,NA,NA,NA,0.304278883
"NUDT2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.081,0.027,0.922,0.0032,NA,NA,NA,0.435660347
"GALNT3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.066,0.024,1.068,0.00505,NA,NA,NA,0.269137426
"CCBL2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.049,0.018,1.05,0.00584,NA,NA,NA,0.24419351
"OXSR1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.112,0.042,1.118,0.00707,NA,NA,NA,0.108720569
"MCOLN2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.056,0.021,0.946,0.00868,NA,NA,NA,0.000693779
"CUL4A","Stem-cell-iPSC","PTSD","Wald ratio",1,0.079,0.031,1.082,0.0117,NA,NA,NA,0.069411905
"FBXL18","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.091,0.036,0.913,0.0123,NA,NA,NA,0.066415433
"AACS","Stem-cell-iPSC","PTSD","Wald ratio",1,0.123,0.049,1.131,0.0127,NA,NA,NA,0.040888335
"KHK","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.064,0.026,0.938,0.0134,NA,NA,NA,0.101119466
"COIL","Stem-cell-iPSC","PTSD","Wald ratio",1,0.11,0.045,1.116,0.0156,NA,NA,NA,0.021709249
"KIAA1524","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.108,0.045,0.898,0.0161,NA,NA,NA,0.010665511
"IWS1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.1,0.043,1.106,0.0192,NA,NA,NA,0.001504238
"COA1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.078,0.034,0.925,0.023,NA,NA,NA,0.088360497
"TP53I3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.086,0.038,1.09,0.0235,NA,NA,NA,0.026050634
"ATAD3A","Stem-cell-iPSC","PTSD","Wald ratio",1,0.22,0.097,1.246,0.0238,NA,NA,NA,0.012948761
"TTC27","Stem-cell-iPSC","PTSD","Wald ratio",1,0.077,0.034,1.08,0.0247,NA,NA,NA,0.060937528
"PPP2R4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.076,0.034,1.079,0.0257,NA,NA,NA,0.134837734
"DCP1B","Stem-cell-iPSC","PTSD","Wald ratio",1,0.068,0.031,1.071,0.0267,NA,NA,NA,0.018308029
"GAA","Stem-cell-iPSC","PTSD","Wald ratio",1,0.061,0.028,1.063,0.0285,NA,NA,NA,0.076076054
"CSE1L","Stem-cell-iPSC","PTSD","Wald ratio",1,0.159,0.074,1.173,0.0303,NA,NA,NA,0.009464258
"MYLK","Stem-cell-iPSC","PTSD","Wald ratio",1,0.053,0.025,1.054,0.0305,NA,NA,NA,0.070594679
"CPNE1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.033,0.015,1.034,0.0324,NA,NA,NA,0.100805533
"LRPPRC","Stem-cell-iPSC","PTSD","Wald ratio",1,0.043,0.021,1.044,0.037,NA,NA,NA,0.06148547
"ATP1A3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.074,0.036,1.077,0.0408,NA,NA,NA,0.006199758
"CALB1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.072,0.035,1.075,0.0414,NA,NA,NA,0.046755749
"MCCC1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.063,0.031,0.939,0.0425,NA,NA,NA,0.003816509
"NUDT7","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.051,0.025,0.95,0.0433,NA,NA,NA,0.001272138
"ANKMY2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.062,0.032,0.94,0.0547,NA,NA,NA,0.030242706
"TRIM68","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.057,0.031,0.944,0.0614,NA,NA,NA,0.000422204
"CYB5R2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.074,0.04,1.077,0.0645,NA,NA,NA,0.036280336
"DEPDC1B","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.057,0.031,0.945,0.0653,NA,NA,NA,0.000593286
"MMAB","Stem-cell-iPSC","PTSD","Wald ratio",1,0.036,0.02,1.036,0.0675,NA,NA,NA,0.042379373
"FARSB","Stem-cell-iPSC","PTSD","Wald ratio",1,0.05,0.027,1.051,0.0683,NA,NA,NA,0.03841516
"MZT2A","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.049,0.027,0.952,0.0691,NA,NA,NA,0.003510731
"EEFSEC","Stem-cell-iPSC","PTSD","Wald ratio",1,0.064,0.035,1.066,0.0705,NA,NA,NA,0.003482278
"TMEM87B","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.067,0.038,0.935,0.0766,NA,NA,NA,0.002522087
"DNAJC15","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.032,0.018,0.969,0.0769,NA,NA,NA,0.039120362
"PPAP2C","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.059,0.033,0.943,0.0801,NA,NA,NA,0.001999537
"LRRTM4","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.04,0.023,0.961,0.0822,NA,NA,NA,0.000182662
"PNMAL1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.052,0.03,0.949,0.0853,NA,NA,NA,0.03207927
"VWDE","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.039,0.023,0.961,0.0861,NA,NA,NA,0.030937963
"BST2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.086,0.05,0.918,0.0862,NA,NA,NA,0.0128223
"BRD3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.054,0.031,1.055,0.0878,NA,NA,NA,0.004179996
"KRI1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.048,0.028,1.049,0.0892,NA,NA,NA,0.032970729
"MDH2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.033,0.019,0.967,0.0896,NA,NA,NA,0.032675431
"PROSC","Stem-cell-iPSC","PTSD","Wald ratio",1,0.099,0.059,1.104,0.0926,NA,NA,NA,0.005509853
"CBWD1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.031,0.018,1.031,0.0943,NA,NA,NA,0.029760514
"GSTP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.097,0.058,0.908,0.0961,NA,NA,NA,0.001473096
"PPT1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.074,0.045,0.929,0.104,NA,NA,NA,0.001221607
"HRSP12","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.079,0.049,0.924,0.107,NA,NA,NA,0.010044765
"GEN1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.044,0.027,1.045,0.108,NA,NA,NA,0.009791051
"TMEM128","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.037,0.023,0.964,0.11,NA,NA,NA,0.018917111
"GFPT2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.052,0.033,0.949,0.111,NA,NA,NA,0.025384623
"MLYCD","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.059,0.037,0.943,0.113,NA,NA,NA,0.003389853
"THUMPD1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.053,0.034,1.055,0.114,NA,NA,NA,0.034722889
"UMPS","Stem-cell-iPSC","PTSD","Wald ratio",1,0.088,0.056,1.092,0.116,NA,NA,NA,0.007024132
"MLH1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.063,0.04,1.065,0.12,NA,NA,NA,0.000969174
"GCDH","Stem-cell-iPSC","PTSD","Wald ratio",1,0.036,0.023,1.036,0.125,NA,NA,NA,0.022906246
"DLG1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.047,0.031,1.048,0.126,NA,NA,NA,0.023162928
"NSF","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.054,0.035,0.947,0.127,NA,NA,NA,0.007742252
"HDDC3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.043,0.029,1.044,0.131,NA,NA,NA,0.012934261
"DIP2B","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.037,0.025,0.964,0.134,NA,NA,NA,0.02409682
"ERAP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.027,0.018,0.973,0.134,NA,NA,NA,0.026637713
"ARFGEF1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.081,0.054,1.084,0.134,NA,NA,NA,0.000295243
"AP5M1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.051,0.034,1.053,0.137,NA,NA,NA,0.001956806
"ANK1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.047,0.032,1.048,0.138,NA,NA,NA,0.002336631
"MANBA","Stem-cell-iPSC","PTSD","Wald ratio",1,0.032,0.022,1.032,0.142,NA,NA,NA,0.022468303
"CTSH","Stem-cell-iPSC","PTSD","Wald ratio",1,0.033,0.023,1.034,0.152,NA,NA,NA,0.03265528
"CLN8","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.049,0.035,0.952,0.154,NA,NA,NA,0.001901695
"SDR39U1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.061,0.043,1.063,0.155,NA,NA,NA,0.000301907
"CDA","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.033,0.023,0.968,0.157,NA,NA,NA,0.001492634
"CKAP4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.066,0.047,1.068,0.163,NA,NA,NA,0.001390306
"ACO1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.066,0.048,0.936,0.168,NA,NA,NA,0.000414913
"CBS","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.034,0.025,0.966,0.169,NA,NA,NA,0.022843822
"ARHGEF16","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.051,0.037,0.95,0.17,NA,NA,NA,6.88e-05
"CPVL","Stem-cell-iPSC","PTSD","Wald ratio",1,0.038,0.028,1.039,0.172,NA,NA,NA,0.005792155
"EI24","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.04,0.03,0.96,0.176,NA,NA,NA,0.002343376
"TRMT61B","Stem-cell-iPSC","PTSD","Wald ratio",1,0.028,0.02,1.028,0.177,NA,NA,NA,0.018030931
"STK33","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.059,0.044,0.943,0.186,NA,NA,NA,0.002293171
"PPIE","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.048,0.037,0.953,0.187,NA,NA,NA,0.017721484
"XPC","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.046,0.035,0.955,0.187,NA,NA,NA,0.00382452
"MSH6","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.019,0.015,0.981,0.187,NA,NA,NA,2.71e-05
"CHPF2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.039,0.03,0.962,0.188,NA,NA,NA,0.005194542
"ENOSF1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.039,0.03,0.962,0.192,NA,NA,NA,0.012643622
"PLCB3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.051,0.039,0.95,0.198,NA,NA,NA,0.000359218
"CTSC","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.051,0.04,0.95,0.201,NA,NA,NA,0.005000298
"FAM101B","Stem-cell-iPSC","PTSD","Wald ratio",1,0.057,0.045,1.059,0.203,NA,NA,NA,0.001592393
"ADA","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.046,0.036,0.955,0.203,NA,NA,NA,0.016141858
"RTN3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.046,0.037,1.047,0.205,NA,NA,NA,0.018059987
"NUBPL","Stem-cell-iPSC","PTSD","Wald ratio",1,0.048,0.039,1.049,0.211,NA,NA,NA,0.000651513
"NFU1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.032,0.025,1.032,0.214,NA,NA,NA,0.015728804
"ACOT2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.045,0.036,1.046,0.215,NA,NA,NA,0.001189171
"CASP6","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.054,0.045,0.947,0.227,NA,NA,NA,0.009385247
"STAT3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.045,0.038,1.046,0.232,NA,NA,NA,0.003533795
"NSUN2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.047,0.04,1.048,0.235,NA,NA,NA,0.01181219
"UCHL3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.053,0.045,0.948,0.237,NA,NA,NA,0.014164557
"TBCE","Stem-cell-iPSC","PTSD","Wald ratio",1,0.052,0.045,1.054,0.241,NA,NA,NA,0.014440531
"ATP1B1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.044,0.038,0.957,0.242,NA,NA,NA,0.007238137
"YTHDC2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.026,0.022,1.026,0.243,NA,NA,NA,0.015510985
"CLIC4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.057,0.049,1.059,0.244,NA,NA,NA,0.00219176
"GNL3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.038,0.032,1.038,0.245,NA,NA,NA,0.013081152
"MPV17L","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.025,0.022,0.975,0.247,NA,NA,NA,0.000103793
"TMEM230","Stem-cell-iPSC","PTSD","Wald ratio",1,0.034,0.03,1.035,0.251,NA,NA,NA,0.014028343
"GPX4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.029,0.026,1.03,0.252,NA,NA,NA,0.011981983
"PLD2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.036,0.032,1.037,0.252,NA,NA,NA,0.002461944
"PRODH","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.029,0.026,0.971,0.254,NA,NA,NA,0.014633316
"CDC7","Stem-cell-iPSC","PTSD","Wald ratio",1,0.038,0.034,1.039,0.262,NA,NA,NA,0.006400457
"DPH6","Stem-cell-iPSC","PTSD","Wald ratio",1,0.052,0.047,1.054,0.266,NA,NA,NA,0.003068042
"SUPT5H","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.056,0.051,0.946,0.27,NA,NA,NA,0.000136546
"GSTZ1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.015,0.013,1.015,0.271,NA,NA,NA,0.014105916
"NUDCD3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.048,0.043,0.953,0.272,NA,NA,NA,0.009937122
"MGST3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.042,0.038,1.042,0.272,NA,NA,NA,0.005849571
"ZNF738","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.019,0.018,0.981,0.287,NA,NA,NA,0.014730628
"C11orf54","Stem-cell-iPSC","PTSD","Wald ratio",1,0.024,0.022,1.024,0.29,NA,NA,NA,0.013140795
"TRMU","Stem-cell-iPSC","PTSD","Wald ratio",1,0.038,0.036,1.038,0.291,NA,NA,NA,0.000163412
"TTF2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.027,0.026,0.973,0.295,NA,NA,NA,0.012007103
"TARS","Stem-cell-iPSC","PTSD","Wald ratio",1,0.05,0.048,1.051,0.296,NA,NA,NA,0.001302945
"VWA8","Stem-cell-iPSC","PTSD","Wald ratio",1,0.017,0.016,1.017,0.296,NA,NA,NA,0.013359542
"PWP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.039,0.038,0.962,0.297,NA,NA,NA,0.001572704
"NUP50","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.037,0.036,0.964,0.302,NA,NA,NA,0.004602199
"TRAPPC4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.041,0.04,1.042,0.304,NA,NA,NA,0.000363559
"THEM4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.025,0.025,1.026,0.305,NA,NA,NA,0.001020564
"NARS2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.03,0.029,0.971,0.306,NA,NA,NA,0.009059911
"GNAQ","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.043,0.042,0.958,0.31,NA,NA,NA,0.008066064
"TIMELESS","Stem-cell-iPSC","PTSD","Wald ratio",1,0.048,0.047,1.049,0.311,NA,NA,NA,0.000586184
"RAB33B","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.028,0.027,0.973,0.312,NA,NA,NA,0.013647353
"ATG16L1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.027,0.027,0.973,0.314,NA,NA,NA,0.008692967
"ZNRF1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.043,0.042,0.958,0.314,NA,NA,NA,0.000427177
"MTAP","Stem-cell-iPSC","PTSD","Wald ratio",1,0.063,0.063,1.065,0.314,NA,NA,NA,0.004155328
"CHTF18","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.018,0.018,0.982,0.317,NA,NA,NA,0.01474146
"PPIL3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.014,0.014,0.986,0.32,NA,NA,NA,0.014271
"PSMB7","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.055,0.055,0.947,0.32,NA,NA,NA,0.030456918
"NT5DC3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.026,0.026,0.974,0.321,NA,NA,NA,0.000586783
"CHMP1A","Stem-cell-iPSC","PTSD","Wald ratio",1,0.032,0.033,1.033,0.324,NA,NA,NA,0.002996947
"RMDN1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.018,0.018,0.982,0.329,NA,NA,NA,0.013571029
"EOGT","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.025,0.025,0.976,0.329,NA,NA,NA,0.008278587
"LTA4H","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.064,0.066,0.938,0.333,NA,NA,NA,0.003743013
"GSS","Stem-cell-iPSC","PTSD","Wald ratio",1,0.026,0.027,1.026,0.334,NA,NA,NA,0.01184327
"MALT1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.052,0.054,0.949,0.334,NA,NA,NA,0.000192819
"GSDMD","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.024,0.025,0.976,0.336,NA,NA,NA,0.014596194
"TAMM41","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.021,0.022,0.979,0.344,NA,NA,NA,0.011543087
"CRABP2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.052,0.056,0.95,0.355,NA,NA,NA,0.003390237
"AK3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.024,0.026,0.976,0.356,NA,NA,NA,0.015367213
"CPT2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.024,0.026,0.976,0.357,NA,NA,NA,0.013097624
"NUF2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.04,0.044,1.041,0.359,NA,NA,NA,0.007386307
"IAH1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.021,0.022,1.021,0.359,NA,NA,NA,0.013305361
"LCLAT1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.034,0.037,1.034,0.362,NA,NA,NA,0.001907675
"NMRAL1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.021,0.023,0.979,0.362,NA,NA,NA,0.016492152
"CNN2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.054,0.059,0.948,0.363,NA,NA,NA,0.010598449
"SCG3","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.023,0.026,0.977,0.367,NA,NA,NA,3.19e-05
"UQCR10","Stem-cell-iPSC","PTSD","Wald ratio",1,0.038,0.042,1.038,0.368,NA,NA,NA,0.022705434
"IMPA2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.054,0.061,0.947,0.373,NA,NA,NA,0.001139048
"ESD","Stem-cell-iPSC","PTSD","Wald ratio",1,0.041,0.046,1.042,0.376,NA,NA,NA,0.006837043
"SCRN2","Stem-cell-iPSC","PTSD","Wald ratio",1,0.025,0.028,1.025,0.382,NA,NA,NA,0.010671583
"QTRTD1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.032,0.037,0.969,0.387,NA,NA,NA,0.001065696
"GULP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.024,0.028,0.976,0.388,NA,NA,NA,0.010511872
"IMMT","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.024,0.028,0.976,0.391,NA,NA,NA,0.010452848
"CECR5","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.028,0.033,0.972,0.393,NA,NA,NA,0.002236588
"FTSJ3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.022,0.026,1.022,0.399,NA,NA,NA,0.011562607
"LRRC40","Stem-cell-iPSC","PTSD","Wald ratio",1,0.05,0.059,1.051,0.4,NA,NA,NA,0.000704238
"C14orf159","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.012,0.014,0.989,0.401,NA,NA,NA,0.010919901
"PTAR1","Stem-cell-iPSC","PTSD","Wald ratio",1,0.039,0.046,1.04,0.402,NA,NA,NA,0.001074279
"HSDL2","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.033,0.04,0.968,0.406,NA,NA,NA,0.000497782
"NSFL1C","Stem-cell-iPSC","PTSD","Wald ratio",1,0.032,0.038,1.032,0.407,NA,NA,NA,0.008667703
"HBP1","Stem-cell-iPSC","PTSD","Wald ratio",1,-0.021,0.025,0.979,0.408,NA,NA,NA,0.000568583
"TBRG4","Stem-cell-iPSC","PTSD","Wald ratio",1,0.039,0.047,1.04,0.41,NA,NA,NA,0.004130835
"MAPK3","Stem-cell-iPSC","PTSD","Wald ratio",1,0.02,0.025,1.02,0.411,NA,NA,NA,0.010496082
"DHRS7","Stem-cell-iPSC","PTSD","Wald ratio",1,0.037,0.045,1.038,0.413,NA,NA,NA,9.52e-05
