"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CDA","Stem-cell-iPSC","BP","Wald ratio",1," 0.012","0.014","1.012","4.07e-01",NA,NA,NA,0.000474339
"OXNAD1","Stem-cell-iPSC","BP","Wald ratio",1," 0.016","0.019","1.016","4.10e-01",NA,NA,NA,0.002363224
"MTHFS","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.013","0.990","4.17e-01",NA,NA,NA,0.008381256
"CCDC51","Stem-cell-iPSC","BP","Wald ratio",1,"-0.024","0.030","0.976","4.20e-01",NA,NA,NA,0.000400455
"E2F6","Stem-cell-iPSC","BP","Wald ratio",1,"-0.018","0.022","0.982","4.22e-01",NA,NA,NA,5.47e-05
"CRABP2","Stem-cell-iPSC","BP","Wald ratio",1," 0.028","0.036","1.028","4.33e-01",NA,NA,NA,0.001939709
"ARFGEF1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.028","0.036","0.972","4.36e-01",NA,NA,NA,9.09e-05
"EPB41L4A","Stem-cell-iPSC","BP","Wald ratio",1," 0.014","0.018","1.014","4.39e-01",NA,NA,NA,5.63e-05
"ACP6","Stem-cell-iPSC","BP","Wald ratio",1," 0.015","0.020","1.015","4.40e-01",NA,NA,NA,0.000653024
"DYSF","Stem-cell-iPSC","BP","Wald ratio",1,"-0.015","0.020","0.985","4.41e-01",NA,NA,NA,0.004953781
"EI24","Stem-cell-iPSC","BP","Wald ratio",1," 0.014","0.019","1.015","4.43e-01",NA,NA,NA,0.000804934
"ATP1B1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.018","0.024","0.982","4.45e-01",NA,NA,NA,0.003119023
"EPHX2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.014","0.990","4.48e-01",NA,NA,NA,0.008505368
"ATP1A3","Stem-cell-iPSC","BP","Wald ratio",1,"-0.018","0.023","0.982","4.49e-01",NA,NA,NA,0.000667987
"DHRS7","Stem-cell-iPSC","BP","Wald ratio",1,"-0.024","0.032","0.976","4.54e-01",NA,NA,NA,6.51e-05
"TBCD","Stem-cell-iPSC","BP","Wald ratio",1," 0.019","0.026","1.020","4.57e-01",NA,NA,NA,0.009096443
"ZNF738","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.012","1.009","4.58e-01",NA,NA,NA,0.007114127
"ACOT2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.016","0.022","0.984","4.59e-01",NA,NA,NA,0.00045121
"APOL2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.016","0.021","0.984","4.62e-01",NA,NA,NA,0.000344523
"BRD3","Stem-cell-iPSC","BP","Wald ratio",1," 0.015","0.021","1.015","4.67e-01",NA,NA,NA,0.000861856
"FBXL18","Stem-cell-iPSC","BP","Wald ratio",1," 0.017","0.023","1.017","4.70e-01",NA,NA,NA,0.002582133
"PDCD6IP","Stem-cell-iPSC","BP","Wald ratio",1,"-0.012","0.017","0.988","4.73e-01",NA,NA,NA,0.006791822
"OXSR1","Stem-cell-iPSC","BP","Wald ratio",1," 0.018","0.025","1.018","4.82e-01",NA,NA,NA,0.002666071
"STK33","Stem-cell-iPSC","BP","Wald ratio",1," 0.019","0.028","1.019","4.85e-01",NA,NA,NA,0.000766838
"CENPV","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.010","0.993","4.92e-01",NA,NA,NA,0.00621806
"UGDH","Stem-cell-iPSC","BP","Wald ratio",1,"-0.017","0.026","0.983","5.07e-01",NA,NA,NA,0.006058311
"AP3M2","Stem-cell-iPSC","BP","Wald ratio",1," 0.014","0.021","1.014","5.07e-01",NA,NA,NA,0.000396896
"TMEM87B","Stem-cell-iPSC","BP","Wald ratio",1," 0.016","0.025","1.016","5.08e-01",NA,NA,NA,0.000430622
"GSS","Stem-cell-iPSC","BP","Wald ratio",1,"-0.011","0.017","0.989","5.12e-01",NA,NA,NA,0.005908328
"TIMM21","Stem-cell-iPSC","BP","Wald ratio",1,"-0.015","0.023","0.985","5.14e-01",NA,NA,NA,0.000427756
"SLC1A5","Stem-cell-iPSC","BP","Wald ratio",1,"-0.020","0.030","0.981","5.20e-01",NA,NA,NA,0.001672069
"PSMD5","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.015","1.010","5.22e-01",NA,NA,NA,0.000528821
"UMPS","Stem-cell-iPSC","BP","Wald ratio",1," 0.023","0.036","1.023","5.23e-01",NA,NA,NA,0.001640036
"CASP6","Stem-cell-iPSC","BP","Wald ratio",1," 0.019","0.030","1.019","5.27e-01",NA,NA,NA,0.003692973
"CRYZ","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.009","0.994","5.28e-01",NA,NA,NA,0.005756737
"ABAT","Stem-cell-iPSC","BP","Wald ratio",1," 0.016","0.025","1.016","5.28e-01",NA,NA,NA,0.0009714
"TRIM5","Stem-cell-iPSC","BP","Wald ratio",1," 0.013","0.020","1.013","5.34e-01",NA,NA,NA,3.07e-05
"CSTB","Stem-cell-iPSC","BP","Wald ratio",1," 0.013","0.021","1.013","5.39e-01",NA,NA,NA,0.006006207
"MZT2A","Stem-cell-iPSC","BP","Wald ratio",1," 0.012","0.019","1.012","5.41e-01",NA,NA,NA,0.00059031
"PDK1","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.015","1.009","5.47e-01",NA,NA,NA,0.006098758
"PSMB7","Stem-cell-iPSC","BP","Wald ratio",1,"-0.020","0.034","0.980","5.54e-01",NA,NA,NA,0.01446716
"GPX4","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.016","0.990","5.56e-01",NA,NA,NA,0.004846556
"CTSV","Stem-cell-iPSC","BP","Wald ratio",1,"-0.015","0.026","0.985","5.58e-01",NA,NA,NA,0.000207323
"FN3K","Stem-cell-iPSC","BP","Wald ratio",1," 0.020","0.034","1.020","5.62e-01",NA,NA,NA,0.000753051
"QDPR","Stem-cell-iPSC","BP","Wald ratio",1,"-0.008","0.013","0.993","5.63e-01",NA,NA,NA,0.006387014
"C11orf57","Stem-cell-iPSC","BP","Wald ratio",1,"-0.016","0.029","0.984","5.69e-01",NA,NA,NA,5.5e-05
"ETFDH","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.015","1.009","5.77e-01",NA,NA,NA,0.002635652
"ESD","Stem-cell-iPSC","BP","Wald ratio",1,"-0.016","0.029","0.984","5.80e-01",NA,NA,NA,0.003417946
"FBLIM1","Stem-cell-iPSC","BP","Wald ratio",1," 0.012","0.022","1.012","5.86e-01",NA,NA,NA,0.006387832
"FANCI","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.018","0.991","5.89e-01",NA,NA,NA,0.000571561
"TLDC1","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.019","1.010","5.91e-01",NA,NA,NA,0.000297964
"GAA","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.018","1.009","6.02e-01",NA,NA,NA,0.005457505
"FLNB","Stem-cell-iPSC","BP","Wald ratio",1,"-0.015","0.029","0.985","6.04e-01",NA,NA,NA,0.000821395
"WASL","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.019","1.010","6.06e-01",NA,NA,NA,0.0052689
"PFAS","Stem-cell-iPSC","BP","Wald ratio",1,"-0.016","0.032","0.984","6.07e-01",NA,NA,NA,0.005796396
"TMEM128","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.014","0.993","6.10e-01",NA,NA,NA,0.003833517
"SIVA1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.019","0.037","0.981","6.10e-01",NA,NA,NA,0.000104531
"LRRTM4","Stem-cell-iPSC","BP","Wald ratio",1," 0.007","0.014","1.007","6.11e-01",NA,NA,NA,2.89e-05
"TTC27","Stem-cell-iPSC","BP","Wald ratio",1,"-0.011","0.022","0.989","6.12e-01",NA,NA,NA,0.003856249
"HSPBAP1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.020","0.990","6.13e-01",NA,NA,NA,0.004008685
"NUF2","Stem-cell-iPSC","BP","Wald ratio",1," 0.014","0.028","1.014","6.13e-01",NA,NA,NA,0.003548135
"ANKMY2","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.021","1.010","6.17e-01",NA,NA,NA,0.00362968
"PARP4","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.021","1.010","6.25e-01",NA,NA,NA,0.000252322
"BST2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.015","0.032","0.985","6.32e-01",NA,NA,NA,0.00218637
"HRSP12","Stem-cell-iPSC","BP","Wald ratio",1," 0.015","0.031","1.015","6.35e-01",NA,NA,NA,0.001989761
"VWA8","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.011","1.005","6.35e-01",NA,NA,NA,0.005613638
"ANK1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.009","0.020","0.991","6.43e-01",NA,NA,NA,0.000557007
"CDC7","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.022","0.990","6.55e-01",NA,NA,NA,0.002402326
"RAB33B","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.017","1.008","6.60e-01",NA,NA,NA,0.005847638
"DHX38","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.021","1.009","6.64e-01",NA,NA,NA,0.00018106
"CD59","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.013","0.994","6.66e-01",NA,NA,NA,0.005929662
"NOM1","Stem-cell-iPSC","BP","Wald ratio",1," 0.011","0.026","1.011","6.67e-01",NA,NA,NA,0.000148921
"AP5M1","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.022","1.009","6.77e-01",NA,NA,NA,0.000456511
"C4orf27","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.014","0.994","6.80e-01",NA,NA,NA,0.006504098
"MALT1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.014","0.034","0.986","6.90e-01",NA,NA,NA,8.32e-05
"C21orf33","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.020","1.008","6.93e-01",NA,NA,NA,0.000241634
"ERAP1","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.012","1.005","6.93e-01",NA,NA,NA,0.006112718
"DEPDC1B","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.019","1.008","6.93e-01",NA,NA,NA,7.63e-05
"CPVL","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.018","0.993","6.94e-01",NA,NA,NA,0.001603347
"SLFN13","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.015","0.994","6.97e-01",NA,NA,NA,0.005092034
"FAM101B","Stem-cell-iPSC","BP","Wald ratio",1," 0.011","0.029","1.011","6.97e-01",NA,NA,NA,0.000494789
"MYLK","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.016","0.994","6.98e-01",NA,NA,NA,0.005102254
"IDO1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.011","0.029","0.989","7.00e-01",NA,NA,NA,9.32e-05
"GATM","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.020","1.008","7.07e-01",NA,NA,NA,0.000833266
"CHTF18","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.012","0.995","7.08e-01",NA,NA,NA,0.006538385
"MMAB","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.013","0.995","7.11e-01",NA,NA,NA,0.005740616
"DNAJC15","Stem-cell-iPSC","BP","Wald ratio",1,"-0.004","0.011","0.996","7.20e-01",NA,NA,NA,0.005767466
"GALNT2","Stem-cell-iPSC","BP","Wald ratio",1," 0.009","0.026","1.009","7.24e-01",NA,NA,NA,0.00031171
"AAMDC","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.016","0.994","7.24e-01",NA,NA,NA,0.008359133
"LTA4H","Stem-cell-iPSC","BP","Wald ratio",1," 0.014","0.040","1.014","7.25e-01",NA,NA,NA,0.001538844
"NNT","Stem-cell-iPSC","BP","Wald ratio",1,"-0.008","0.024","0.992","7.27e-01",NA,NA,NA,0.008840668
"RTFDC1","Stem-cell-iPSC","BP","Wald ratio",1," 0.010","0.030","1.010","7.28e-01",NA,NA,NA,0.001989925
"LARS2","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.015","1.005","7.29e-01",NA,NA,NA,0.005176795
"ACO1","Stem-cell-iPSC","BP","Wald ratio",1," 0.011","0.031","1.011","7.31e-01",NA,NA,NA,0.000112328
"MANBA","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.014","0.995","7.39e-01",NA,NA,NA,0.005198477
"HSD17B7","Stem-cell-iPSC","BP","Wald ratio",1," 0.004","0.014","1.005","7.46e-01",NA,NA,NA,0.00594445
"COPG2","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.026","1.009","7.47e-01",NA,NA,NA,0.000491343
"QTRTD1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.023","0.993","7.54e-01",NA,NA,NA,0.000495152
"WWC2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.023","0.993","7.54e-01",NA,NA,NA,0.000352628
"SRA1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.010","0.033","0.990","7.59e-01",NA,NA,NA,0.0010339
"WDR25","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.024","0.993","7.66e-01",NA,NA,NA,1.43e-05
"NUDT7","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.016","0.995","7.68e-01",NA,NA,NA,0.000111015
"TTF2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.016","0.995","7.68e-01",NA,NA,NA,0.004619924
"ATG16L1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.017","0.995","7.71e-01",NA,NA,NA,0.003488941
"CFL2","Stem-cell-iPSC","BP","Wald ratio",1," 0.007","0.024","1.007","7.73e-01",NA,NA,NA,0.006721851
"VWDE","Stem-cell-iPSC","BP","Wald ratio",1,"-0.004","0.015","0.996","7.74e-01",NA,NA,NA,0.004867732
"ZNF557","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.019","0.995","7.75e-01",NA,NA,NA,1.79e-05
"TRMU","Stem-cell-iPSC","BP","Wald ratio",1,"-0.007","0.023","0.993","7.77e-01",NA,NA,NA,6.4e-05
"LYN","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.017","1.005","7.78e-01",NA,NA,NA,0.001155662
"FDXR","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.018","1.005","7.83e-01",NA,NA,NA,0.004236651
"SUCLA2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.017","0.995","7.84e-01",NA,NA,NA,0.006002114
"PRMT7","Stem-cell-iPSC","BP","Wald ratio",1," 0.004","0.016","1.004","7.85e-01",NA,NA,NA,0.006835214
"MON2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.021","0.994","7.90e-01",NA,NA,NA,0.004717082
"TMEM143","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.022","0.994","7.91e-01",NA,NA,NA,6.65e-05
"C7orf50","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.011","0.997","7.93e-01",NA,NA,NA,0.005090447
"TIMELESS","Stem-cell-iPSC","BP","Wald ratio",1," 0.008","0.030","1.008","7.97e-01",NA,NA,NA,0.000227416
"DPH6","Stem-cell-iPSC","BP","Wald ratio",1,"-0.008","0.030","0.992","7.98e-01",NA,NA,NA,0.00110505
"GFPT2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.005","0.021","0.995","7.99e-01",NA,NA,NA,0.004784791
"ACSF3","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.022","1.005","8.05e-01",NA,NA,NA,0.002280599
"PEPD","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.026","0.994","8.06e-01",NA,NA,NA,0.004917185
"UBA6","Stem-cell-iPSC","BP","Wald ratio",1,"-0.008","0.034","0.992","8.17e-01",NA,NA,NA,0.005894702
"GCDH","Stem-cell-iPSC","BP","Wald ratio",1," 0.003","0.015","1.003","8.21e-01",NA,NA,NA,0.004876714
"WDSUB1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.004","0.018","0.996","8.22e-01",NA,NA,NA,0.00103907
"FAH","Stem-cell-iPSC","BP","Wald ratio",1,"-0.006","0.029","0.994","8.24e-01",NA,NA,NA,0.001503678
"CD3EAP","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.022","1.005","8.35e-01",NA,NA,NA,0.003956523
"C14orf159","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.009","0.998","8.42e-01",NA,NA,NA,0.005068366
"MGME1","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.026","1.005","8.48e-01",NA,NA,NA,0.000186201
"DHRS1","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.012","1.002","8.48e-01",NA,NA,NA,0.009340911
"MCAT","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.017","0.997","8.49e-01",NA,NA,NA,0.005053341
"SLC25A24","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.011","0.998","8.57e-01",NA,NA,NA,0.005600157
"GOLM1","Stem-cell-iPSC","BP","Wald ratio",1," 0.004","0.021","1.004","8.62e-01",NA,NA,NA,0.000447012
"DCP1B","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.020","0.997","8.65e-01",NA,NA,NA,0.001046177
"FAM118A","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.012","1.002","8.65e-01",NA,NA,NA,0.005340663
"IVD","Stem-cell-iPSC","BP","Wald ratio",1," 0.003","0.020","1.003","8.66e-01",NA,NA,NA,0.002764687
"LRPPRC","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.013","1.002","8.66e-01",NA,NA,NA,0.004789113
"GNB4","Stem-cell-iPSC","BP","Wald ratio",1," 0.005","0.028","1.005","8.68e-01",NA,NA,NA,8.73e-05
"ARHGEF16","Stem-cell-iPSC","BP","Wald ratio",1,"-0.004","0.024","0.996","8.81e-01",NA,NA,NA,1.77e-05
"CTSH","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.015","1.002","8.81e-01",NA,NA,NA,0.008048021
"LIMCH1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.017","0.997","8.81e-01",NA,NA,NA,1.33e-05
"CTSC","Stem-cell-iPSC","BP","Wald ratio",1,"-0.004","0.025","0.996","8.86e-01",NA,NA,NA,0.001433163
"SPTLC1","Stem-cell-iPSC","BP","Wald ratio",1," 0.003","0.021","1.003","8.88e-01",NA,NA,NA,0.002639211
"CBWD1","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.012","1.002","8.89e-01",NA,NA,NA,0.005017584
"MRI1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.015","0.998","8.89e-01",NA,NA,NA,0.005015347
"DIP2B","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.016","0.998","8.94e-01",NA,NA,NA,0.005261693
"IMPA1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.016","0.998","8.98e-01",NA,NA,NA,0.005059633
"CHRAC1","Stem-cell-iPSC","BP","Wald ratio",1," 0.004","0.031","1.004","9.03e-01",NA,NA,NA,0.00026194
"HDHD2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.027","0.997","9.06e-01",NA,NA,NA,0.000134587
"ALDH7A1","Stem-cell-iPSC","BP","Wald ratio",1," 0.002","0.019","1.002","9.07e-01",NA,NA,NA,0.00387017
"IMPA2","Stem-cell-iPSC","BP","Wald ratio",1," 0.004","0.039","1.004","9.09e-01",NA,NA,NA,0.000496482
"TP53I3","Stem-cell-iPSC","BP","Wald ratio",1,"-0.003","0.024","0.997","9.17e-01",NA,NA,NA,0.001362568
"FUCA1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.023","0.998","9.18e-01",NA,NA,NA,0.007450961
"RMDN1","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.011","1.001","9.20e-01",NA,NA,NA,0.005439856
"INF2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.002","0.018","0.998","9.27e-01",NA,NA,NA,0.006830871
"LEPREL2","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.014","1.001","9.28e-01",NA,NA,NA,4.67e-05
"DDX55","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.019","0.999","9.38e-01",NA,NA,NA,0.00504428
"COA7","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.019","1.001","9.42e-01",NA,NA,NA,0.004094247
"NFU1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.016","0.999","9.50e-01",NA,NA,NA,0.004728544
"ASRGL1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.018","0.999","9.50e-01",NA,NA,NA,0.007124491
"SHMT1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.020","0.999","9.51e-01",NA,NA,NA,0.004877153
"ACTA1","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.016","1.001","9.57e-01",NA,NA,NA,0.001334673
"PPIE","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.023","1.001","9.59e-01",NA,NA,NA,0.004847606
"KIAA1211","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.016","1.001","9.60e-01",NA,NA,NA,0.00493974
"TBCE","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.028","0.999","9.67e-01",NA,NA,NA,0.004612888
"LRRC40","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.038","1.001","9.69e-01",NA,NA,NA,0.000316312
"CHCHD2","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.015","0.999","9.72e-01",NA,NA,NA,0.001505251
"ZNRF1","Stem-cell-iPSC","BP","Wald ratio",1,"-0.001","0.027","0.999","9.76e-01",NA,NA,NA,0.000162858
"RTN3","Stem-cell-iPSC","BP","Wald ratio",1," 0.001","0.024","1.001","9.82e-01",NA,NA,NA,0.005336377
"TARS","Stem-cell-iPSC","BP","Wald ratio",1," 0.000","0.030","1.000","9.92e-01",NA,NA,NA,0.000485803
"GEN1","Stem-cell-iPSC","BP","Wald ratio",1," 0.000","0.018","1.000","9.92e-01",NA,NA,NA,0.001806552
"RCN1","Stem-cell-iPSC","BP","Wald ratio",1," 0.000","0.021","1.000","1.00e+00",NA,NA,NA,0.001936593
"PGM2","Stem-cell-iPSC","BP","Wald ratio",1," 0.000","0.026","1.000","1.00e+00",NA,NA,NA,0.005108538
