Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ZNF830,OPCs / COPs,ANX,Wald ratio,1,1.524,2.33E-04,NA,NA,NA,0.001090703
PLEKHG4B,OPCs / COPs,ANX,Wald ratio,1,0.637,2.38E-04,NA,NA,NA,0.001839342
AC067968.1,Astrocytes,ANX,Wald ratio,1,1.585,2.51E-04,NA,NA,NA,0.000954967
MTX2,Astrocytes,ANX,Wald ratio,1,0.509,2.61E-04,NA,NA,NA,0.001170777
SCHIP1,Sert_D52,ANX,Wald ratio,1,1.358,2.74E-04,NA,NA,NA,0.908798646
GOLPH3,Excitatory neurons,ANX,Wald ratio,1,0.473,2.82E-04,NA,NA,NA,0.001322172
PAOX,Pericytes,ANX,Wald ratio,1,0.627,2.99E-04,NA,NA,NA,0.001115837
DOCK1,OPCs / COPs,ANX,Wald ratio,1,0.579,3.01E-04,NA,NA,NA,0.001036865
BARD1,Microglia,ANX,Wald ratio,1,0.728,3.02E-04,NA,NA,NA,0.010661288
PLSCR2,Excitatory neurons,ANX,Wald ratio,1,1.79,3.29E-04,NA,NA,NA,0.000673696
RAP1GAP,Inhibitory neurons,ANX,Wald ratio,1,0.631,3.33E-04,NA,NA,NA,0.000824468
ACER3,OPCs / COPs,ANX,Wald ratio,1,0.774,3.34E-04,NA,NA,NA,0.002933025
CLCN1,Pericytes,ANX,Wald ratio,1,0.736,3.58E-04,NA,NA,NA,0.000728288
CCDC174,Astrocytes,ANX,Wald ratio,1,0.727,3.61E-04,NA,NA,NA,0.001717237
C3orf20,OPCs / COPs,ANX,Wald ratio,1,0.841,3.61E-04,NA,NA,NA,0.575652235
C3orf20,Astrocytes,ANX,Wald ratio,1,0.886,3.61E-04,NA,NA,NA,0.877355615
C3orf20,Excitatory neurons,ANX,Wald ratio,1,0.889,3.61E-04,NA,NA,NA,0.877355615
C3orf20,Oligodendrocytes,ANX,Wald ratio,1,0.897,3.61E-04,NA,NA,NA,0.877355615
HBA1,Endothelial cells,ANX,Wald ratio,1,1.541,3.61E-04,NA,NA,NA,0.000465129
ABHD4,Inhibitory neurons,ANX,Wald ratio,1,0.474,3.68E-04,NA,NA,NA,0.000942477
AMOTL1,Excitatory neurons,ANX,Wald ratio,1,1.82,3.68E-04,NA,NA,NA,0.00083801
CHCHD3,OPCs / COPs,ANX,Wald ratio,1,0.788,3.94E-04,NA,NA,NA,0.001335724
MPI,Excitatory neurons,ANX,Wald ratio,1,0.268,4.01E-04,NA,NA,NA,0.000871803
RPP25,Inhibitory neurons,ANX,Wald ratio,1,0.228,4.01E-04,NA,NA,NA,0.000776484
WWTR1,Endothelial cells,ANX,Wald ratio,1,0.673,4.08E-04,NA,NA,NA,0.000618884
WASHC3,Excitatory neurons,ANX,Wald ratio,1,2.357,4.18E-04,NA,NA,NA,0.00067667
DMXL2,Excitatory neurons,ANX,Wald ratio,1,0.271,4.33E-04,NA,NA,NA,0.000815841
ACER3,Excitatory neurons,ANX,Wald ratio,1,0.687,4.36E-04,NA,NA,NA,0.007336151
NUF2,P_FPP_D11,ANX,Wald ratio,1,1.589,4.37E-04,NA,NA,NA,0.863559807
C3orf20,Inhibitory neurons,ANX,Wald ratio,1,0.876,4.38E-04,NA,NA,NA,0.857111114
NGDN,Oligodendrocytes,ANX,Wald ratio,1,1.866,4.39E-04,NA,NA,NA,0.000690829
NCK2,Endothelial cells,ANX,Wald ratio,1,1.433,4.61E-04,NA,NA,NA,0.000809717
ETS1,Endothelial cells,ANX,Wald ratio,1,0.771,4.74E-04,NA,NA,NA,0.000567473
HSPA14,Endothelial cells,ANX,Wald ratio,1,0.804,4.86E-04,NA,NA,NA,0.002605304
LINC02237,Excitatory neurons,ANX,Wald ratio,1,0.619,5.03E-04,NA,NA,NA,0.00337371
ACOX3,Oligodendrocytes,ANX,Wald ratio,1,0.466,5.12E-04,NA,NA,NA,0.000711826
B3GAT1,Inhibitory neurons,ANX,Wald ratio,1,0.559,5.13E-04,NA,NA,NA,0.000581136
EIF2A,Inhibitory neurons,ANX,Wald ratio,1,1.613,5.28E-04,NA,NA,NA,0.000474713
COMMD2,Oligodendrocytes,ANX,Wald ratio,1,0.569,5.28E-04,NA,NA,NA,0.000437614
ALG5,Epen1_D52_ROT,ANX,Wald ratio,1,1.315,5.30E-04,NA,NA,NA,0.828432242
ALG5,Sert_D52_ROT,ANX,Wald ratio,1,1.549,5.30E-04,NA,NA,NA,0.788737998
LINC02112,Excitatory neurons,ANX,Wald ratio,1,10.538,5.38E-04,NA,NA,NA,5.44E-05
TAS2R1,Excitatory neurons,ANX,Wald ratio,1,11.138,5.38E-04,NA,NA,NA,5.49E-05
GLDN,Oligodendrocytes,ANX,Wald ratio,1,1.472,5.46E-04,NA,NA,NA,0.018687988
TSPAN8,Endothelial cells,ANX,Wald ratio,1,1.346,5.47E-04,NA,NA,NA,0.000527627
EBF4,Excitatory neurons,ANX,Wald ratio,1,0.38,5.67E-04,NA,NA,NA,0.000625895
DHPS,Endothelial cells,ANX,Wald ratio,1,0.439,5.87E-04,NA,NA,NA,0.000805622
SNX29,OPCs / COPs,ANX,Wald ratio,1,1.617,5.97E-04,NA,NA,NA,0.000433166
PPIL2,Inhibitory neurons,ANX,Wald ratio,1,1.636,5.97E-04,NA,NA,NA,0.000657684
COPG2,Inhibitory neurons,ANX,Wald ratio,1,0.446,6.15E-04,NA,NA,NA,0.000595853
TBC1D2,Pericytes,ANX,Wald ratio,1,1.275,6.53E-04,NA,NA,NA,0.000651888
DDX17,Endothelial cells,ANX,Wald ratio,1,1.565,6.61E-04,NA,NA,NA,0.000576145
BARD1,Excitatory neurons,ANX,Wald ratio,1,0.79,6.63E-04,NA,NA,NA,0.793890336
ABCA12,Excitatory neurons,ANX,Wald ratio,1,0.671,6.63E-04,NA,NA,NA,0.000455738
TTC30B,Excitatory neurons,ANX,Wald ratio,1,0.653,6.78E-04,NA,NA,NA,0.000373032
ABTB2,Astrocytes,ANX,Wald ratio,1,1.723,6.82E-04,NA,NA,NA,0.000563987
MLYCD,Microglia,ANX,Wald ratio,1,1.899,6.93E-04,NA,NA,NA,0.000384879
KLHDC1,Excitatory neurons,ANX,Wald ratio,1,2.081,7.05E-04,NA,NA,NA,0.000365497
ACOT13,Excitatory neurons,ANX,Wald ratio,1,0.526,7.21E-04,NA,NA,NA,0.000369467
HIKESHI,Excitatory neurons,ANX,Wald ratio,1,2,7.26E-04,NA,NA,NA,0.000362784
LINS1,Excitatory neurons,ANX,Wald ratio,1,1.209,7.34E-04,NA,NA,NA,0.792659664
AC027020.2,Inhibitory neurons,ANX,Wald ratio,1,1.23,7.34E-04,NA,NA,NA,0.021059359
LINS1,Inhibitory neurons,ANX,Wald ratio,1,1.287,7.34E-04,NA,NA,NA,0.047241669
AC027020.2,OPCs / COPs,ANX,Wald ratio,1,1.181,7.34E-04,NA,NA,NA,0.177069703
AC027020.2,Oligodendrocytes,ANX,Wald ratio,1,1.132,7.34E-04,NA,NA,NA,0.79328164
AC027020.2,Astrocytes,ANX,Wald ratio,1,1.113,7.34E-04,NA,NA,NA,0.793282321
PPM1L,Astrocytes,ANX,Wald ratio,1,0.68,7.51E-04,NA,NA,NA,0.000520847
MOCS3,Inhibitory neurons,ANX,Wald ratio,1,1.47,7.52E-04,NA,NA,NA,0.000430481
CD300A,FPP_D11,ANX,Wald ratio,1,1.359,7.68E-04,NA,NA,NA,0.790593469
SLC19A1,Astrocytes,ANX,Wald ratio,1,0.451,7.69E-04,NA,NA,NA,0.000456668
CHDH,Oligodendrocytes,ANX,Wald ratio,1,2.077,7.71E-04,NA,NA,NA,0.000494684
SUB1,Excitatory neurons,ANX,Wald ratio,1,0.3,7.88E-04,NA,NA,NA,0.000492164
LINS,FPP_D11,ANX,Wald ratio,1,1.432,8.04E-04,NA,NA,NA,0.688757814
FHOD3,Excitatory neurons,ANX,Wald ratio,1,0.351,8.46E-04,NA,NA,NA,0.000385169
HEATR5B,Inhibitory neurons,ANX,Wald ratio,1,1.432,8.52E-04,NA,NA,NA,0.000439312
C9orf3,Sert_D52,ANX,Wald ratio,1,0.773,8.58E-04,NA,NA,NA,0.77892174
RNMTL1,P_FPP_D11,ANX,Wald ratio,1,0.632,8.65E-04,NA,NA,NA,0.617044729
TP53RK,Inhibitory neurons,ANX,Wald ratio,1,0.646,8.78E-04,NA,NA,NA,0.000360149
PNP,OPCs / COPs,ANX,Wald ratio,1,1.546,8.89E-04,NA,NA,NA,0.000875755
FAM98C,Excitatory neurons,ANX,Wald ratio,1,1.871,8.98E-04,NA,NA,NA,0.000330976
RCAN1,Inhibitory neurons,ANX,Wald ratio,1,1.776,9.19E-04,NA,NA,NA,0.000319231
CASC6,Inhibitory neurons,ANX,Wald ratio,1,1.538,9.25E-04,NA,NA,NA,0.000286855
SOCS1,FPP_D11,ANX,Wald ratio,1,0.66,9.32E-04,NA,NA,NA,0.675110259
AC012435.2,Endothelial cells,ANX,Wald ratio,1,1.371,9.42E-04,NA,NA,NA,0.000408492
AP2M1,Epen1_D52_ROT,ANX,Wald ratio,1,1.654,9.54E-04,NA,NA,NA,0.754123754
CHAMP1,Astrocytes,ANX,Wald ratio,1,0.647,9.64E-04,NA,NA,NA,0.00035795
SPG21,OPCs / COPs,ANX,Wald ratio,1,0.327,9.72E-04,NA,NA,NA,0.000108411
NCKAP5,Microglia,ANX,Wald ratio,1,1.387,9.78E-04,NA,NA,NA,0.000371581
NCKAP5,Sert_D52_ROT,ANX,Wald ratio,1,1.165,9.78E-04,NA,NA,NA,0.790755953
NCKAP5,Sert_D52,ANX,Wald ratio,1,1.135,9.78E-04,NA,NA,NA,0.790756306
RRAGC,Pericytes,ANX,Wald ratio,1,1.402,9.85E-04,NA,NA,NA,0.000409827
RIN3,Astrocytes,ANX,Wald ratio,1,0.713,9.86E-04,NA,NA,NA,0.001741024
EML4,Pericytes,ANX,Wald ratio,1,1.621,1.00E-03,NA,NA,NA,0.000369554
LINC01146,Endothelial cells,ANX,Wald ratio,1,0.777,1.01E-03,NA,NA,NA,0.000333899
KPNA3,Microglia,ANX,Wald ratio,1,1.572,1.03E-03,NA,NA,NA,0.000310125
PPM1H,Endothelial cells,ANX,Wald ratio,1,0.639,1.03E-03,NA,NA,NA,0.000367579
PET117,Inhibitory neurons,ANX,Wald ratio,1,0.626,1.04E-03,NA,NA,NA,0.000298103
LACC1,Epen1_D52_ROT,ANX,Wald ratio,1,1.286,1.05E-03,NA,NA,NA,0.743368676
C20orf203,Inhibitory neurons,ANX,Wald ratio,1,1.558,1.08E-03,NA,NA,NA,0.000426563
TET1,Oligodendrocytes,ANX,Wald ratio,1,1.57,1.10E-03,NA,NA,NA,0.000349009
LY6G5C,Excitatory neurons,ANX,Wald ratio,1,0.713,1.11E-03,NA,NA,NA,0.786980665
LY6G5C,Astrocytes,ANX,Wald ratio,1,0.403,1.11E-03,NA,NA,NA,0.000451908
GTF2I,OPCs / COPs,ANX,Wald ratio,1,0.556,1.11E-03,NA,NA,NA,0.000523257
SLC30A6,Oligodendrocytes,ANX,Wald ratio,1,0.683,1.14E-03,NA,NA,NA,0.00129131
CCL3,Endothelial cells,ANX,Wald ratio,1,1.187,1.14E-03,NA,NA,NA,0.00046384
CA4,Endothelial cells,ANX,Wald ratio,1,0.484,1.14E-03,NA,NA,NA,0.000247303
AC092167.1,Endothelial cells,ANX,Wald ratio,1,1.208,1.15E-03,NA,NA,NA,0.000445292
AC008946.1,Oligodendrocytes,ANX,Wald ratio,1,1.695,1.16E-03,NA,NA,NA,0.014996243
C3orf20,Endothelial cells,ANX,Wald ratio,1,0.794,1.16E-03,NA,NA,NA,0.000314344
GZMH,Endothelial cells,ANX,Wald ratio,1,1.783,1.19E-03,NA,NA,NA,0.000276086
AC008758.4,Pericytes,ANX,Wald ratio,1,2.523,1.21E-03,NA,NA,NA,0.000140549
PXDNL,Endothelial cells,ANX,Wald ratio,1,1.323,1.22E-03,NA,NA,NA,0.000259536
XRCC4,Endothelial cells,ANX,Wald ratio,1,0.762,1.22E-03,NA,NA,NA,0.000344305
SPG7,Inhibitory neurons,ANX,Wald ratio,1,1.521,1.24E-03,NA,NA,NA,0.001281916
KPNB1,Inhibitory neurons,ANX,Wald ratio,1,2.92,1.26E-03,NA,NA,NA,0.000286362
CLUAP1,Excitatory neurons,ANX,Wald ratio,1,1.88,1.27E-03,NA,NA,NA,0.00201374
METTL22,Inhibitory neurons,ANX,Wald ratio,1,0.717,1.27E-03,NA,NA,NA,0.000322984
TRIM24,Microglia,ANX,Wald ratio,1,0.776,1.27E-03,NA,NA,NA,0.00053531
KCTD1,Inhibitory neurons,ANX,Wald ratio,1,0.59,1.27E-03,NA,NA,NA,0.000332015
HSDL2,P_FPP_D11,ANX,Wald ratio,1,1.293,1.30E-03,NA,NA,NA,0.700309969
ARID1B,Sert_D52_ROT,ANX,Wald ratio,1,0.496,1.30E-03,NA,NA,NA,0.203909249
ARID1B,Sert_D52,ANX,Wald ratio,1,0.473,1.30E-03,NA,NA,NA,0.683006275
BICD2,Pericytes,ANX,Wald ratio,1,1.254,1.32E-03,NA,NA,NA,0.000363311
CPHXL,OPCs / COPs,ANX,Wald ratio,1,1.925,1.33E-03,NA,NA,NA,0.000213948
NT5E,Pericytes,ANX,Wald ratio,1,1.44,1.37E-03,NA,NA,NA,0.000236472
OAZ1,Endothelial cells,ANX,Wald ratio,1,1.431,1.37E-03,NA,NA,NA,0.000227941
LRRC4C,Astrocytes,ANX,Wald ratio,1,0.683,1.41E-03,NA,NA,NA,0.001659995
DLG1,Astrocytes,ANX,Wald ratio,1,0.592,1.43E-03,NA,NA,NA,0.00024555
SCHIP1,Epen1_D52,ANX,Wald ratio,1,1.351,1.43E-03,NA,NA,NA,0.169566602
SCHIP1,FPP_D11,ANX,Wald ratio,1,1.382,1.43E-03,NA,NA,NA,0.638810925
ZNF443,FPP_D11,ANX,Wald ratio,1,0.787,1.43E-03,NA,NA,NA,0.726217388
HSDL2,FPP_D11,ANX,Wald ratio,1,1.434,1.44E-03,NA,NA,NA,0.679718769
XPR1,Astrocytes,ANX,Wald ratio,1,2.319,1.47E-03,NA,NA,NA,0.000286083
ATP6V1E2,Microglia,ANX,Wald ratio,1,0.74,1.48E-03,NA,NA,NA,0.000287407
DDAH2,OPCs / COPs,ANX,Wald ratio,1,1.876,1.48E-03,NA,NA,NA,0.000233579
LRFN5,OPCs / COPs,ANX,Wald ratio,1,0.744,1.48E-03,NA,NA,NA,0.000969453
CACNA1H,Pericytes,ANX,Wald ratio,1,1.521,1.48E-03,NA,NA,NA,0.00030204
WDSUB1,Epen1_D30,ANX,Wald ratio,1,1.246,1.48E-03,NA,NA,NA,0.653267246
WDSUB1,Epen1_D52,ANX,Wald ratio,1,1.215,1.48E-03,NA,NA,NA,0.67584686
MGAT5,OPCs / COPs,ANX,Wald ratio,1,0.655,1.49E-03,NA,NA,NA,0.000270774
CKLF,Endothelial cells,ANX,Wald ratio,1,0.728,1.51E-03,NA,NA,NA,0.000206542
ZNF268,Oligodendrocytes,ANX,Wald ratio,1,0.627,1.52E-03,NA,NA,NA,0.00039417
LINS1,Astrocytes,ANX,Wald ratio,1,1.141,1.55E-03,NA,NA,NA,0.656211522
LINS1,Oligodendrocytes,ANX,Wald ratio,1,1.255,1.55E-03,NA,NA,NA,0.007940068
LINS1,Microglia,ANX,Wald ratio,1,1.309,1.55E-03,NA,NA,NA,0.000187423
CERS3,Excitatory neurons,ANX,Wald ratio,1,1.195,1.55E-03,NA,NA,NA,0.076765773
LINS1,OPCs / COPs,ANX,Wald ratio,1,1.158,1.55E-03,NA,NA,NA,0.527380454
AC027020.2,Excitatory neurons,ANX,Wald ratio,1,1.151,1.55E-03,NA,NA,NA,0.65350388
AZI2,Oligodendrocytes,ANX,Wald ratio,1,1.551,1.55E-03,NA,NA,NA,0.00028796
AL034347.1,Microglia,ANX,Wald ratio,1,1.316,1.56E-03,NA,NA,NA,0.000221313
CYB5R4,Endothelial cells,ANX,Wald ratio,1,1.221,1.56E-03,NA,NA,NA,0.000232228
SCARA5,Microglia,ANX,Wald ratio,1,0.738,1.57E-03,NA,NA,NA,0.000175239
DDOST,Microglia,ANX,Wald ratio,1,0.536,1.57E-03,NA,NA,NA,0.000225995
TOR1B,Microglia,ANX,Wald ratio,1,0.661,1.59E-03,NA,NA,NA,0.000265157
SETBP1,OPCs / COPs,ANX,Wald ratio,1,0.61,1.60E-03,NA,NA,NA,0.000264868
NFKBIZ,Oligodendrocytes,ANX,Wald ratio,1,0.684,1.61E-03,NA,NA,NA,0.001646895
LIX1L,Endothelial cells,ANX,Wald ratio,1,2.563,1.61E-03,NA,NA,NA,0.000173329
STAU1,Oligodendrocytes,ANX,Wald ratio,1,0.716,1.64E-03,NA,NA,NA,0.000184494
CDH10,Excitatory neurons,ANX,Wald ratio,1,0.446,1.64E-03,NA,NA,NA,0.000222324
BARD1,Astrocytes,ANX,Wald ratio,1,0.716,1.65E-03,NA,NA,NA,0.003866998
HCG27,Oligodendrocytes,ANX,Wald ratio,1,0.605,1.66E-03,NA,NA,NA,0.001189584
PGAP2,Astrocytes,ANX,Wald ratio,1,0.552,1.67E-03,NA,NA,NA,0.000262946
LINC01470,Excitatory neurons,ANX,Wald ratio,1,1.696,1.68E-03,NA,NA,NA,0.000152432
CASP3,OPCs / COPs,ANX,Wald ratio,1,1.537,1.68E-03,NA,NA,NA,0.00021217
CPD,Oligodendrocytes,ANX,Wald ratio,1,2.312,1.70E-03,NA,NA,NA,0.000278839
TOX4,Inhibitory neurons,ANX,Wald ratio,1,1.741,1.72E-03,NA,NA,NA,0.000520636
ZNF200,Inhibitory neurons,ANX,Wald ratio,1,0.708,1.72E-03,NA,NA,NA,0.000415053
AC008758.6,Astrocytes,ANX,Wald ratio,1,0.773,1.73E-03,NA,NA,NA,0.292466133
VPS54,Excitatory neurons,ANX,Wald ratio,1,3.055,1.75E-03,NA,NA,NA,0.000247992
ABCF1,Oligodendrocytes,ANX,Wald ratio,1,0.408,1.78E-03,NA,NA,NA,0.000234828
TSEN2,OPCs / COPs,ANX,Wald ratio,1,0.681,1.78E-03,NA,NA,NA,0.000207167
RPS16,Sert_D30,ANX,Wald ratio,1,0.607,1.79E-03,NA,NA,NA,0.650157578
RPS16,Epen1_D52_ROT,ANX,Wald ratio,1,0.72,1.79E-03,NA,NA,NA,0.650158538
