Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
VAMP4,Stem-cell-iPSC,ANX,Wald ratio,1,1.082,1.24E-01,NA,NA,NA,0.003281198
CTSC,Stem-cell-iPSC,ANX,Wald ratio,1,0.888,1.29E-01,NA,NA,NA,0.012844534
STK33,Stem-cell-iPSC,ANX,Wald ratio,1,1.125,1.30E-01,NA,NA,NA,0.005142017
CLN8,Stem-cell-iPSC,ANX,Wald ratio,1,1.096,1.41E-01,NA,NA,NA,0.003590224
MAPK3,Stem-cell-iPSC,ANX,Wald ratio,1,0.907,1.44E-01,NA,NA,NA,0.05361765
GPX4,Stem-cell-iPSC,ANX,Wald ratio,1,1.101,1.45E-01,NA,NA,NA,0.041554514
FDPS,Stem-cell-iPSC,ANX,Wald ratio,1,1.086,1.50E-01,NA,NA,NA,0.040217232
HDDC3,Stem-cell-iPSC,ANX,Wald ratio,1,1.077,1.53E-01,NA,NA,NA,0.020171815
THEM4,Stem-cell-iPSC,ANX,Wald ratio,1,1.065,1.54E-01,NA,NA,NA,0.002883284
MAK16,Stem-cell-iPSC,ANX,Wald ratio,1,0.902,1.56E-01,NA,NA,NA,0.023342363
DEPDC1B,Stem-cell-iPSC,ANX,Wald ratio,1,1.103,1.61E-01,NA,NA,NA,0.000590817
CFL2,Stem-cell-iPSC,ANX,Wald ratio,1,1.105,1.62E-01,NA,NA,NA,0.047271072
SRR,Stem-cell-iPSC,ANX,Wald ratio,1,0.936,1.64E-01,NA,NA,NA,0.032473639
INF2,Stem-cell-iPSC,ANX,Wald ratio,1,1.142,1.66E-01,NA,NA,NA,0.074385457
IFITM3,Stem-cell-iPSC,ANX,Wald ratio,1,0.876,1.67E-01,NA,NA,NA,0.070838037
ATXN2L,Stem-cell-iPSC,ANX,Wald ratio,1,0.926,1.67E-01,NA,NA,NA,0.022710542
SLC38A9,Stem-cell-iPSC,ANX,Wald ratio,1,0.911,1.70E-01,NA,NA,NA,0.019120936
SPTLC1,Stem-cell-iPSC,ANX,Wald ratio,1,1.096,1.71E-01,NA,NA,NA,0.019999552
LIMCH1,Stem-cell-iPSC,ANX,Wald ratio,1,0.822,1.76E-01,NA,NA,NA,0.000133725
GNB4,Stem-cell-iPSC,ANX,Wald ratio,1,0.886,1.76E-01,NA,NA,NA,0.000657229
PRKAB1,Stem-cell-iPSC,ANX,Wald ratio,1,1.129,1.81E-01,NA,NA,NA,0.001416746
WNK2,Stem-cell-iPSC,ANX,Wald ratio,1,0.913,1.91E-01,NA,NA,NA,0.041363925
EPB41L4A,Stem-cell-iPSC,ANX,Wald ratio,1,1.078,1.91E-01,NA,NA,NA,0.000297704
LRRTM4,Stem-cell-iPSC,ANX,Wald ratio,1,1.06,1.93E-01,NA,NA,NA,0.000175577
TRAPPC4,Stem-cell-iPSC,ANX,Wald ratio,1,0.902,1.95E-01,NA,NA,NA,0.000948985
ITPA,Stem-cell-iPSC,ANX,Wald ratio,1,1.049,1.97E-01,NA,NA,NA,0.037685429
MON2,Stem-cell-iPSC,ANX,Wald ratio,1,0.929,1.99E-01,NA,NA,NA,0.02756104
NT5C3B,Stem-cell-iPSC,ANX,Wald ratio,1,0.889,2.02E-01,NA,NA,NA,0.006171767
ATP1B1,Stem-cell-iPSC,ANX,Wald ratio,1,0.918,2.02E-01,NA,NA,NA,0.014461255
CLIC4,Stem-cell-iPSC,ANX,Wald ratio,1,1.128,2.04E-01,NA,NA,NA,0.004680565
HDHD2,Stem-cell-iPSC,ANX,Wald ratio,1,1.129,2.04E-01,NA,NA,NA,0.000919584
POGLUT1,Stem-cell-iPSC,ANX,Wald ratio,1,1.056,2.05E-01,NA,NA,NA,0.027801109
PDCD6IP,Stem-cell-iPSC,ALZ,Wald ratio,1,0.979,2.06E-01,NA,NA,NA,0.002618859
GALNT3,Stem-cell-iPSC,ANX,Wald ratio,1,1.054,2.09E-01,NA,NA,NA,0.027679831
RTN3,Stem-cell-iPSC,ANX,Wald ratio,1,0.916,2.11E-01,NA,NA,NA,0.03223127
AP5M1,Stem-cell-iPSC,ANX,Wald ratio,1,1.083,2.16E-01,NA,NA,NA,0.002571776
ESD,Stem-cell-iPSC,ANX,Wald ratio,1,0.903,2.16E-01,NA,NA,NA,0.01718894
GGPS1,Stem-cell-iPSC,ANX,Wald ratio,1,1.177,2.19E-01,NA,NA,NA,0.001900808
FDXR,Stem-cell-iPSC,ANX,Wald ratio,1,0.939,2.20E-01,NA,NA,NA,0.023240811
C21orf33,Stem-cell-iPSC,ANX,Wald ratio,1,1.079,2.21E-01,NA,NA,NA,0.001426134
GOLM1,Stem-cell-iPSC,ANX,Wald ratio,1,0.928,2.24E-01,NA,NA,NA,0.002593452
SLC27A1,Stem-cell-iPSC,ANX,Wald ratio,1,0.903,2.24E-01,NA,NA,NA,0.023005194
SAT2,Stem-cell-iPSC,ANX,Wald ratio,1,0.944,2.29E-01,NA,NA,NA,0.025492708
MPI,Stem-cell-iPSC,ANX,Wald ratio,1,0.911,2.31E-01,NA,NA,NA,0.031202458
TP53I3,Stem-cell-iPSC,ANX,Wald ratio,1,1.095,2.32E-01,NA,NA,NA,0.008128617
CSTB,Stem-cell-iPSC,ANX,Wald ratio,1,1.083,2.34E-01,NA,NA,NA,0.030489763
VPS4B,Stem-cell-iPSC,ANX,Wald ratio,1,1.096,2.35E-01,NA,NA,NA,0.020499286
HSPA4,Stem-cell-iPSC,ANX,Wald ratio,1,0.858,2.43E-01,NA,NA,NA,0.000738501
E2F6,Stem-cell-iPSC,ANX,Wald ratio,1,1.144,2.44E-01,NA,NA,NA,0.0003374
DHRS4,Stem-cell-iPSC,ANX,Wald ratio,1,0.952,2.48E-01,NA,NA,NA,0.048431989
GCFC2,Stem-cell-iPSC,ANX,Wald ratio,1,0.935,2.50E-01,NA,NA,NA,0.015469892
NT5DC3,Stem-cell-iPSC,ANX,Wald ratio,1,0.939,2.52E-01,NA,NA,NA,0.001358239
EI24,Stem-cell-iPSC,ANX,Wald ratio,1,0.942,2.55E-01,NA,NA,NA,0.003086012
CHRAC1,Stem-cell-iPSC,ANX,Wald ratio,1,0.892,2.57E-01,NA,NA,NA,0.001511892
CASP6,Stem-cell-iPSC,ANX,Wald ratio,1,0.913,2.60E-01,NA,NA,NA,0.015093925
CUL4A,Stem-cell-iPSC,ANX,Wald ratio,1,1.099,2.63E-01,NA,NA,NA,0.014916894
HSD17B7,Stem-cell-iPSC,ANX,Wald ratio,1,1.05,2.64E-01,NA,NA,NA,0.031302496
MMAB,Stem-cell-iPSC,ANX,Wald ratio,1,1.04,2.68E-01,NA,NA,NA,0.026735812
QDPR,Stem-cell-iPSC,ANX,Wald ratio,1,0.96,2.75E-01,NA,NA,NA,0.027085432
QTRTD1,Stem-cell-iPSC,ANX,Wald ratio,1,1.075,2.75E-01,NA,NA,NA,0.002366525
CTSH,Stem-cell-iPSC,ANX,Wald ratio,1,1.069,2.76E-01,NA,NA,NA,0.050535851
FANCI,Stem-cell-iPSC,ANX,Wald ratio,1,1.06,2.76E-01,NA,NA,NA,0.002560138
HEATR3,Stem-cell-iPSC,ANX,Wald ratio,1,0.972,2.80E-01,NA,NA,NA,0.024757717
AP3M2,Stem-cell-iPSC,ANX,Wald ratio,1,1.064,2.86E-01,NA,NA,NA,0.001559009
SUN1,Stem-cell-iPSC,ANX,Wald ratio,1,0.792,2.86E-01,NA,NA,NA,0.0015351
PRMT7,Stem-cell-iPSC,ANX,Wald ratio,1,0.951,2.87E-01,NA,NA,NA,0.032398409
RHBDD3,Stem-cell-iPSC,ANX,Wald ratio,1,1.078,2.90E-01,NA,NA,NA,0.000924832
GAA,Stem-cell-iPSC,ANX,Wald ratio,1,0.944,2.90E-01,NA,NA,NA,0.024666784
EOGT,Stem-cell-iPSC,ANX,Wald ratio,1,1.047,3.08E-01,NA,NA,NA,0.015101503
FHL3,Stem-cell-iPSC,ANX,Wald ratio,1,0.906,3.08E-01,NA,NA,NA,0.034401066
NADSYN1,Stem-cell-iPSC,ANX,Wald ratio,1,0.924,3.12E-01,NA,NA,NA,0.000268041
VWA8,Stem-cell-iPSC,ANX,Wald ratio,1,1.033,3.17E-01,NA,NA,NA,0.024497406
ISCA1,Stem-cell-iPSC,ANX,Wald ratio,1,0.936,3.17E-01,NA,NA,NA,0.02088992
MSH6,Stem-cell-iPSC,ANX,Wald ratio,1,0.974,3.19E-01,NA,NA,NA,3.31E-05
LRPAP1,Stem-cell-iPSC,ANX,Wald ratio,1,0.961,3.19E-01,NA,NA,NA,0.021541564
METTL18,Stem-cell-iPSC,ANX,Wald ratio,1,0.96,3.21E-01,NA,NA,NA,0.031474113
MAP2K2,Stem-cell-iPSC,ANX,Wald ratio,1,1.133,3.22E-01,NA,NA,NA,0.00842313
FARSB,Stem-cell-iPSC,ANX,Wald ratio,1,0.953,3.24E-01,NA,NA,NA,0.021352106
ZNF830,Stem-cell-iPSC,ANX,Wald ratio,1,0.885,3.25E-01,NA,NA,NA,0.000300764
ZRANB3,Stem-cell-iPSC,ANX,Wald ratio,1,1.06,3.25E-01,NA,NA,NA,0.000645599
FUCA1,Stem-cell-iPSC,ANX,Wald ratio,1,0.884,3.26E-01,NA,NA,NA,0.052063033
UCHL3,Stem-cell-iPSC,ANX,Wald ratio,1,1.082,3.27E-01,NA,NA,NA,0.020022943
NTPCR,Stem-cell-iPSC,ANX,Wald ratio,1,1.046,3.29E-01,NA,NA,NA,0.027645749
CHMP1A,Stem-cell-iPSC,ANX,Wald ratio,1,1.065,3.37E-01,NA,NA,NA,0.005771824
PWP1,Stem-cell-iPSC,ANX,Wald ratio,1,1.066,3.39E-01,NA,NA,NA,0.002515189
FAHD1,Stem-cell-iPSC,ANX,Wald ratio,1,0.958,3.39E-01,NA,NA,NA,0.02692137
EPHX2,Stem-cell-iPSC,ANX,Wald ratio,1,0.965,3.44E-01,NA,NA,NA,0.026556847
TTC38,Stem-cell-iPSC,ANX,Wald ratio,1,0.92,3.48E-01,NA,NA,NA,0.000159731
AACS,Stem-cell-iPSC,ANX,Wald ratio,1,1.093,3.52E-01,NA,NA,NA,0.005666597
CARS2,Stem-cell-iPSC,ANX,Wald ratio,1,1.043,3.54E-01,NA,NA,NA,0.041382553
COIL,Stem-cell-iPSC,ANX,Wald ratio,1,0.913,3.58E-01,NA,NA,NA,0.003942136
NSF,Stem-cell-iPSC,ANX,Wald ratio,1,0.813,3.64E-01,NA,NA,NA,0.018008118
HMGB1,Stem-cell-iPSC,ANX,Wald ratio,1,1.095,3.65E-01,NA,NA,NA,0.000180252
FBXL18,Stem-cell-iPSC,ANX,Wald ratio,1,1.062,3.70E-01,NA,NA,NA,0.008594357
MYLK,Stem-cell-iPSC,ANX,Wald ratio,1,1.047,3.73E-01,NA,NA,NA,0.022255025
COA7,Stem-cell-iPSC,ANX,Wald ratio,1,0.944,3.75E-01,NA,NA,NA,0.020328532
PRODH,Stem-cell-iPSC,ANX,Wald ratio,1,1.053,3.75E-01,NA,NA,NA,0.024813372
ASRGL1,Stem-cell-iPSC,ANX,Wald ratio,1,1.046,3.80E-01,NA,NA,NA,0.027632346
TTF2,Stem-cell-iPSC,ANX,Wald ratio,1,0.959,3.82E-01,NA,NA,NA,0.018552604
VRK2,Stem-cell-iPSC,ANX,Wald ratio,1,0.955,3.82E-01,NA,NA,NA,0.019089607
DYSF,Stem-cell-iPSC,ANX,Wald ratio,1,1.055,3.86E-01,NA,NA,NA,0.016070939
VWDE,Stem-cell-iPSC,ANX,Wald ratio,1,1.04,3.92E-01,NA,NA,NA,0.020575703
HRSP12,Stem-cell-iPSC,ANX,Wald ratio,1,0.924,3.95E-01,NA,NA,NA,0.007456814
COPG2,Stem-cell-iPSC,ANX,Wald ratio,1,0.938,3.96E-01,NA,NA,NA,0.001861376
TBCE,Stem-cell-iPSC,ANX,Wald ratio,1,1.07,3.97E-01,NA,NA,NA,0.018298674
LYPLAL1,Stem-cell-iPSC,ANX,Wald ratio,1,0.957,4.01E-01,NA,NA,NA,0.0002109
KRI1,Stem-cell-iPSC,ANX,Wald ratio,1,1.044,4.02E-01,NA,NA,NA,0.020534863
OXNAD1,Stem-cell-iPSC,ANX,Wald ratio,1,1.046,4.03E-01,NA,NA,NA,0.006561647
PDK1,Stem-cell-iPSC,ANX,Wald ratio,1,0.966,4.05E-01,NA,NA,NA,0.019554128
CPT2,Stem-cell-iPSC,ANX,Wald ratio,1,1.042,4.11E-01,NA,NA,NA,0.022305181
NMD3,Stem-cell-iPSC,ANX,Wald ratio,1,0.951,4.11E-01,NA,NA,NA,0.014620819
HIBCH,Stem-cell-iPSC,ANX,Wald ratio,1,0.96,4.13E-01,NA,NA,NA,0.020034022
DDX51,Stem-cell-iPSC,ANX,Wald ratio,1,1.054,4.13E-01,NA,NA,NA,0.018985406
SCCPDH,Stem-cell-iPSC,ANX,Wald ratio,1,1.054,4.13E-01,NA,NA,NA,0.001392492
HYOU1,Stem-cell-iPSC,ANX,Wald ratio,1,0.931,4.16E-01,NA,NA,NA,0.021165071
MGST3,Stem-cell-iPSC,ANX,Wald ratio,1,0.948,4.19E-01,NA,NA,NA,0.007716274
GALNT2,Stem-cell-iPSC,ANX,Wald ratio,1,0.941,4.20E-01,NA,NA,NA,0.001135541
MIPEP,Stem-cell-iPSC,ANX,Wald ratio,1,0.934,4.22E-01,NA,NA,NA,0.005838646
RAB17,Stem-cell-iPSC,ANX,Wald ratio,1,0.96,4.22E-01,NA,NA,NA,0.023620044
NAGA,Stem-cell-iPSC,ANX,Wald ratio,1,1.078,4.25E-01,NA,NA,NA,0.002618859
CPS1,Stem-cell-iPSC,ANX,Wald ratio,1,0.958,4.26E-01,NA,NA,NA,0.014221519
ATIC,Stem-cell-iPSC,ANX,Wald ratio,1,1.032,4.27E-01,NA,NA,NA,0.0195399
SELENBP1,Stem-cell-iPSC,ANX,Wald ratio,1,1.068,4.30E-01,NA,NA,NA,0.014087174
NUDT19,Stem-cell-iPSC,ANX,Wald ratio,1,1.043,4.31E-01,NA,NA,NA,0.003349771
TMEM230,Stem-cell-iPSC,ANX,Wald ratio,1,0.958,4.32E-01,NA,NA,NA,0.017615836
PLEKHA7,Stem-cell-iPSC,ANX,Wald ratio,1,1.046,4.32E-01,NA,NA,NA,0.014206493
LTA4H,Stem-cell-iPSC,ANX,Wald ratio,1,1.107,4.33E-01,NA,NA,NA,0.005949698
PLCB3,Stem-cell-iPSC,ANX,Wald ratio,1,0.945,4.36E-01,NA,NA,NA,0.000386789
CALB1,Stem-cell-iPSC,ANX,Wald ratio,1,1.053,4.41E-01,NA,NA,NA,0.015323729
NARS2,Stem-cell-iPSC,ANX,Wald ratio,1,0.96,4.47E-01,NA,NA,NA,0.012960596
SDR39U1,Stem-cell-iPSC,ANX,Wald ratio,1,1.057,4.50E-01,NA,NA,NA,0.000248388
TXN,Stem-cell-iPSC,ANX,Wald ratio,1,0.942,4.52E-01,NA,NA,NA,0.028320262
CHPF2,Stem-cell-iPSC,ANX,Wald ratio,1,1.041,4.54E-01,NA,NA,NA,0.005153771
GSDMD,Stem-cell-iPSC,ANX,Wald ratio,1,1.039,4.57E-01,NA,NA,NA,0.023907761
NIPSNAP1,Stem-cell-iPSC,ANX,Wald ratio,1,1.061,4.58E-01,NA,NA,NA,0.019361945
TMEM143,Stem-cell-iPSC,ANX,Wald ratio,1,0.954,4.58E-01,NA,NA,NA,0.00023993
IMPA2,Stem-cell-iPSC,ANX,Wald ratio,1,0.919,4.60E-01,NA,NA,NA,0.001854923
GEN1,Stem-cell-iPSC,ANX,Wald ratio,1,1.039,4.62E-01,NA,NA,NA,0.006753877
SLC1A5,Stem-cell-iPSC,ANX,Wald ratio,1,0.934,4.62E-01,NA,NA,NA,0.005316257
SYT2,Stem-cell-iPSC,ANX,Wald ratio,1,1.046,4.63E-01,NA,NA,NA,0.015012997
GCDH,Stem-cell-iPSC,ANX,Wald ratio,1,1.04,4.63E-01,NA,NA,NA,0.021065535
KCTD14,Stem-cell-iPSC,ANX,Wald ratio,1,1.074,4.64E-01,NA,NA,NA,0.012626511
ERAP1,Stem-cell-iPSC,ANX,Wald ratio,1,0.976,4.64E-01,NA,NA,NA,0.020332208
PECR,Stem-cell-iPSC,ANX,Wald ratio,1,0.954,4.65E-01,NA,NA,NA,0.00018987
GNA12,Stem-cell-iPSC,ANX,Wald ratio,1,1.122,4.67E-01,NA,NA,NA,0.000182642
WDR25,Stem-cell-iPSC,ANX,Wald ratio,1,1.087,4.69E-01,NA,NA,NA,7.48E-05
ENOSF1,Stem-cell-iPSC,ANX,Wald ratio,1,1.044,4.69E-01,NA,NA,NA,0.013876681
TMEM128,Stem-cell-iPSC,ANX,Wald ratio,1,1.042,4.72E-01,NA,NA,NA,0.016216282
NOM1,Stem-cell-iPSC,ANX,Wald ratio,1,1.06,4.73E-01,NA,NA,NA,0.000516855
BBS4,Stem-cell-iPSC,ANX,Wald ratio,1,0.949,4.74E-01,NA,NA,NA,0.009640331
CTSV,Stem-cell-iPSC,ANX,Wald ratio,1,1.054,4.75E-01,NA,NA,NA,0.000623463
DLG1,Stem-cell-iPSC,ANX,Wald ratio,1,0.962,4.80E-01,NA,NA,NA,0.016438945
C11orf57,Stem-cell-iPSC,ANX,Wald ratio,1,1.078,4.83E-01,NA,NA,NA,0.000201951
FAM160A1,Stem-cell-iPSC,ANX,Wald ratio,1,0.958,4.87E-01,NA,NA,NA,0.016528676
KIAA1211,Stem-cell-iPSC,ANX,Wald ratio,1,1.032,4.92E-01,NA,NA,NA,0.017525231
MRI1,Stem-cell-iPSC,ANX,Wald ratio,1,0.955,4.94E-01,NA,NA,NA,0.026624563
