Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ASAP3,Lymphocyte,ANX,Wald ratio,1,1.111,3.63E-02,NA,NA,NA,0.145534641
DAGLA,Lymphocyte,ANX,Wald ratio,1,1.099,3.64E-02,NA,NA,NA,0.143579495
ANXA6,Lymphocyte,ANX,Wald ratio,1,0.899,3.69E-02,NA,NA,NA,0.107393782
C15orf27,Lymphocyte,ANX,Wald ratio,1,1.173,3.72E-02,NA,NA,NA,0.143407965
SEMA5B,Lymphocyte,ANX,Wald ratio,1,1.174,3.81E-02,NA,NA,NA,0.129044591
FHL3,Lymphocyte,ANX,Wald ratio,1,0.915,3.83E-02,NA,NA,NA,0.131028874
LILRA4,Lymphocyte,ANX,Wald ratio,1,1.132,3.83E-02,NA,NA,NA,0.149921058
EEF1DP3,Lymphocyte,ANX,Wald ratio,1,0.797,3.85E-02,NA,NA,NA,0.159759548
SOX9,Lymphocyte,ANX,Wald ratio,1,0.612,3.86E-02,NA,NA,NA,0.13220492
CCND1,Lymphocyte,ANX,Wald ratio,1,1.165,3.91E-02,NA,NA,NA,0.127297961
ELAVL4,Lymphocyte,ANX,Wald ratio,1,0.894,3.92E-02,NA,NA,NA,0.1516325
CYP1B1,Lymphocyte,ANX,Wald ratio,1,0.9,3.96E-02,NA,NA,NA,0.130124589
C1orf70,Lymphocyte,ANX,Wald ratio,1,0.74,3.98E-02,NA,NA,NA,0.120362257
TMEM88B,Lymphocyte,ANX,Wald ratio,1,0.908,3.98E-02,NA,NA,NA,0.117601298
ATAD3A,Lymphocyte,ANX,Wald ratio,1,0.915,3.98E-02,NA,NA,NA,0.120361841
SSU72,Lymphocyte,ANX,Wald ratio,1,0.922,3.98E-02,NA,NA,NA,0.120362257
VWA1,Lymphocyte,ANX,Wald ratio,1,0.906,3.98E-02,NA,NA,NA,0.120362257
VCL,Lymphocyte,ANX,Wald ratio,1,0.397,3.99E-02,NA,NA,NA,0.116931627
PLEKHH2,Lymphocyte,ANX,Wald ratio,1,1.088,4.00E-02,NA,NA,NA,0.131132023
FMNL3,Lymphocyte,ANX,Wald ratio,1,0.739,4.07E-02,NA,NA,NA,0.147511371
KCNH3,Lymphocyte,ANX,Wald ratio,1,0.869,4.07E-02,NA,NA,NA,0.147509623
LOC643406,Lymphocyte,ANX,Wald ratio,1,1.132,4.08E-02,NA,NA,NA,0.162337981
GNA12,Lymphocyte,ANX,Wald ratio,1,0.936,4.09E-02,NA,NA,NA,0.106558682
MTFMT,Lymphocyte,ANX,Wald ratio,1,0.022,4.12E-02,NA,NA,NA,0.129775467
OSTBETA,Lymphocyte,ANX,Wald ratio,1,0.273,4.12E-02,NA,NA,NA,0.129775436
FAM19A5,Lymphocyte,ANX,Inverse variance weighted,2,0.947,4.13E-02,NA,0.938002234,NA,0.040365803
LGR6,Lymphocyte,ANX,Wald ratio,1,0.886,4.21E-02,NA,NA,NA,0.102707671
WDR41,Lymphocyte,ANX,Wald ratio,1,0.276,4.26E-02,NA,NA,NA,0.09752752
TOX4,Lymphocyte,ANX,Wald ratio,1,0.94,4.27E-02,NA,NA,NA,0.099290994
CENPH,Lymphocyte,ANX,Wald ratio,1,0.936,4.27E-02,NA,NA,NA,0.089113358
TRPV6,Lymphocyte,ANX,Wald ratio,1,0.886,4.27E-02,NA,NA,NA,0.154025753
XIRP2,Lymphocyte,ANX,Wald ratio,1,1.087,4.31E-02,NA,NA,NA,0.111733528
KCNT1,Lymphocyte,ANX,Wald ratio,1,1.098,4.32E-02,NA,NA,NA,0.115328796
CAMSAP1,Lymphocyte,ANX,Wald ratio,1,1.107,4.32E-02,NA,NA,NA,0.115328796
EIF3D,Lymphocyte,ANX,Wald ratio,1,1.137,4.32E-02,NA,NA,NA,0.104604687
TXN2,Lymphocyte,ANX,Wald ratio,1,59.219,4.32E-02,NA,NA,NA,0.104604687
SMPDL3A,Lymphocyte,ANX,Wald ratio,1,0.862,4.34E-02,NA,NA,NA,0.112092103
C9orf5,Lymphocyte,ANX,Wald ratio,1,1.176,4.35E-02,NA,NA,NA,0.102577978
PREX1,Lymphocyte,ANX,Wald ratio,1,0.86,4.37E-02,NA,NA,NA,0.111999414
OR5D16,Lymphocyte,ANX,Wald ratio,1,1.098,4.40E-02,NA,NA,NA,0.113487275
OR4A16,Lymphocyte,ANX,Wald ratio,1,1.713,4.40E-02,NA,NA,NA,0.113487275
ST8SIA4,Lymphocyte,ANX,Wald ratio,1,0.79,4.42E-02,NA,NA,NA,0.105790923
PPARGC1A,Lymphocyte,ANX,Wald ratio,1,1.078,4.43E-02,NA,NA,NA,0.108137658
