Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
XYLT1,Lymphocyte,ASD,Wald ratio,1,1.062,1.59E-02,NA,NA,NA,0.025833129
APBB1IP,Lymphocyte,ASD,Wald ratio,1,0.959,1.70E-02,NA,NA,NA,0.115928399
RFTN1,Lymphocyte,ASD,Wald ratio,1,0.946,1.91E-02,NA,NA,NA,0.098651086
FGFR1OP,Lymphocyte,ASD,Wald ratio,1,1.04,2.02E-02,NA,NA,NA,0.081694713
TGM3,Lymphocyte,ASD,Wald ratio,1,1.039,2.10E-02,NA,NA,NA,0.001105277
GCC2,Lymphocyte,ASD,Wald ratio,1,0.922,2.20E-02,NA,NA,NA,0.087389426
RP11-125B21.2,Lymphocyte,ASD,Wald ratio,1,0.967,2.20E-02,NA,NA,NA,0.014663135
CTA-217C2.1,Lymphocyte,ASD,Wald ratio,1,1.047,2.21E-02,NA,NA,NA,0.013468353
TUBB6,Lymphocyte,ASD,Wald ratio,1,0.951,2.32E-02,NA,NA,NA,0.002859903
DSC2,Lymphocyte,ASD,Wald ratio,1,1.043,2.47E-02,NA,NA,NA,0.024852375
BCL2L10,Lymphocyte,ASD,Wald ratio,1,1.052,2.51E-02,NA,NA,NA,1.81E-05
DCPS,Lymphocyte,ASD,Wald ratio,1,0.961,2.53E-02,NA,NA,NA,0.075353638
ADCY3,Lymphocyte,ASD,Wald ratio,1,0.951,2.58E-02,NA,NA,NA,0.068650304
HSPA4,Lymphocyte,ASD,Wald ratio,1,1.042,2.61E-02,NA,NA,NA,0.054431438
SDSL,Lymphocyte,ASD,Wald ratio,1,0.917,2.76E-02,NA,NA,NA,0.002975174
ENO4,Lymphocyte,ASD,Wald ratio,1,0.957,2.77E-02,NA,NA,NA,0.012343345
RNASET2,Lymphocyte,ASD,Wald ratio,1,1.077,2.77E-02,NA,NA,NA,8.05E-06
SSH1,Lymphocyte,ASD,Wald ratio,1,1.031,2.78E-02,NA,NA,NA,1.97E-05
FMNL2,Lymphocyte,ASD,Wald ratio,1,1.039,2.95E-02,NA,NA,NA,0.006823224
SERINC4,Lymphocyte,ASD,Wald ratio,1,0.962,2.96E-02,NA,NA,NA,0.008438516
GRHPR,Lymphocyte,ASD,Wald ratio,1,1.06,2.97E-02,NA,NA,NA,1.26E-05
KCNN3,Lymphocyte,ASD,Wald ratio,1,1.041,3.06E-02,NA,NA,NA,0.01062254
NPLOC4,Lymphocyte,ASD,Wald ratio,1,1.024,3.25E-02,NA,NA,NA,0.035596543
TSHZ1,Lymphocyte,ASD,Wald ratio,1,0.98,3.29E-02,NA,NA,NA,0.063829923
GALNT2,Lymphocyte,ASD,Wald ratio,1,1.097,3.40E-02,NA,NA,NA,4.61E-05
MED31,Lymphocyte,ASD,Wald ratio,1,1.053,3.43E-02,NA,NA,NA,0.055281999
RP11-157N3.1,Lymphocyte,ASD,Wald ratio,1,1.023,3.45E-02,NA,NA,NA,0.000708605
PAX5,Lymphocyte,ASD,Wald ratio,1,1.056,3.49E-02,NA,NA,NA,0.06008491
DOCK8,Lymphocyte,ASD,Wald ratio,1,1.024,3.49E-02,NA,NA,NA,0.000798311
PMS2CL,Lymphocyte,ASD,Wald ratio,1,1.052,3.62E-02,NA,NA,NA,0.004981141
RPS9,Lymphocyte,ASD,Wald ratio,1,1.076,3.69E-02,NA,NA,NA,0.034952644
ZNF341,Lymphocyte,ASD,Wald ratio,1,0.959,3.74E-02,NA,NA,NA,0.011416426
OXNAD1,Lymphocyte,ASD,Wald ratio,1,0.984,3.90E-02,NA,NA,NA,0.001206628
OSTF1,Lymphocyte,ASD,Wald ratio,1,1.047,3.93E-02,NA,NA,NA,0.01256867
PLA2G6,Lymphocyte,ASD,Wald ratio,1,1.099,4.10E-02,NA,NA,NA,0.038657681
RP11-259G18.1,Lymphocyte,ASD,Wald ratio,1,1.043,4.21E-02,NA,NA,NA,0.056772236
MREG,Lymphocyte,ASD,Wald ratio,1,0.949,4.23E-02,NA,NA,NA,0.019977662
NAGK,Lymphocyte,ASD,Wald ratio,1,1.037,4.27E-02,NA,NA,NA,0.067191895
GNA12,Lymphocyte,ASD,Wald ratio,1,0.974,4.27E-02,NA,NA,NA,0.000948741
TTC39B,Lymphocyte,ASD,Wald ratio,1,0.974,4.34E-02,NA,NA,NA,0.051266353
RP11-282I1.1,Lymphocyte,ASD,Wald ratio,1,0.959,4.41E-02,NA,NA,NA,0.007363669
MTHFD1,Lymphocyte,ASD,Wald ratio,1,1.024,4.69E-02,NA,NA,NA,0.0106155
SYNGR1,Lymphocyte,ASD,Wald ratio,1,1.027,4.75E-02,NA,NA,NA,0.041503341
C2orf76,Lymphocyte,ASD,Wald ratio,1,0.983,4.77E-02,NA,NA,NA,0.003237624
NRCAM,Lymphocyte,ASD,Wald ratio,1,1.046,4.99E-02,NA,NA,NA,0.049035441
GSK3B,Lymphocyte,ASD,Wald ratio,1,1.05,5.06E-02,NA,NA,NA,0.00583404
CUX1,Lymphocyte,ASD,Wald ratio,1,0.966,5.12E-02,NA,NA,NA,0.008464478
NEDD9,Lymphocyte,ASD,Wald ratio,1,1.027,5.45E-02,NA,NA,NA,0.008190444
ZNF568,Lymphocyte,ASD,Wald ratio,1,0.976,5.48E-02,NA,NA,NA,0.041333622
TRAM2,Lymphocyte,ASD,Wald ratio,1,0.975,5.50E-02,NA,NA,NA,0.044227964
RERE,Lymphocyte,ASD,Wald ratio,1,0.965,5.72E-02,NA,NA,NA,0.002959148
SYNE3,Lymphocyte,ASD,Wald ratio,1,1.045,5.74E-02,NA,NA,NA,0.037501235
MRPL28,Lymphocyte,ASD,Wald ratio,1,0.951,5.77E-02,NA,NA,NA,0.036864493
MNT,Lymphocyte,ASD,Wald ratio,1,0.947,5.89E-02,NA,NA,NA,0.038056891
SH3TC1,Lymphocyte,ASD,Wald ratio,1,1.051,5.97E-02,NA,NA,NA,0.052927585
MFSD6,Lymphocyte,ASD,Wald ratio,1,1.056,6.17E-02,NA,NA,NA,0.042513117
RP11-642P15.1,Lymphocyte,ASD,Wald ratio,1,1.057,6.34E-02,NA,NA,NA,0.038822101
TGFBR3,Lymphocyte,ASD,Wald ratio,1,1.035,6.98E-02,NA,NA,NA,0.033065153
STIL,Lymphocyte,ASD,Wald ratio,1,0.96,6.98E-02,NA,NA,NA,0.002763576
CTSH,Lymphocyte,ASD,Wald ratio,1,1.03,7.06E-02,NA,NA,NA,0.036821924
PIK3R6,Lymphocyte,ASD,Wald ratio,1,1.053,7.25E-02,NA,NA,NA,0.035157772
UBE2E3,Lymphocyte,ASD,Wald ratio,1,1.036,7.26E-02,NA,NA,NA,0.03714231
CRELD2,Lymphocyte,ASD,Wald ratio,1,0.969,7.35E-02,NA,NA,NA,0.038626498
BTN3A2,Lymphocyte,ASD,Wald ratio,1,1.031,7.44E-02,NA,NA,NA,0.048609852
EMR2,Lymphocyte,ASD,Wald ratio,1,1.046,7.57E-02,NA,NA,NA,0.011775421
CTD-3088G3.8,Lymphocyte,ASD,Wald ratio,1,0.973,7.64E-02,NA,NA,NA,3.09E-05
AC005592.2,Lymphocyte,ASD,Wald ratio,1,0.977,7.66E-02,NA,NA,NA,0.031449188
TTLL11,Lymphocyte,ASD,Wald ratio,1,0.959,7.83E-02,NA,NA,NA,0.025402567
FAM3C,Lymphocyte,ASD,Wald ratio,1,1.03,8.14E-02,NA,NA,NA,0.000842465
DMXL2,Lymphocyte,ASD,Wald ratio,1,1.023,8.20E-02,NA,NA,NA,0.009503148
CREB3L2,Lymphocyte,ASD,Wald ratio,1,0.962,8.46E-02,NA,NA,NA,0.004787173
AC006534.1,Lymphocyte,ASD,Wald ratio,1,1.022,8.69E-02,NA,NA,NA,5.90E-06
LHFPL2,Lymphocyte,ASD,Wald ratio,1,1.031,8.86E-02,NA,NA,NA,0.030144429
PREX1,Lymphocyte,ASD,Wald ratio,1,1.046,9.22E-02,NA,NA,NA,0.023021533
AMZ1,Lymphocyte,ASD,Wald ratio,1,0.962,9.28E-02,NA,NA,NA,0.000236725
EXOSC9,Lymphocyte,ASD,Wald ratio,1,1.041,9.29E-02,NA,NA,NA,0.003270974
ABCC4,Lymphocyte,ASD,Wald ratio,1,0.952,9.36E-02,NA,NA,NA,0.006530762
NDUFAF6,Lymphocyte,ASD,Wald ratio,1,0.962,9.56E-02,NA,NA,NA,0.027252127
SLC23A2,Lymphocyte,ASD,Wald ratio,1,1.023,9.56E-02,NA,NA,NA,0.0008517
AKAP13,Lymphocyte,ASD,Wald ratio,1,0.979,9.95E-02,NA,NA,NA,0.007311879
LRRK2,Lymphocyte,ASD,Wald ratio,1,1.049,1.03E-01,NA,NA,NA,0.006447757
DNMBP,Lymphocyte,ASD,Wald ratio,1,0.965,1.05E-01,NA,NA,NA,0.004793106
RPA3,Lymphocyte,ASD,Wald ratio,1,0.983,1.07E-01,NA,NA,NA,0.000342856
PPP4R2,Lymphocyte,ASD,Wald ratio,1,1.044,1.07E-01,NA,NA,NA,0.023650601
ARID1B,Lymphocyte,ASD,Wald ratio,1,1.022,1.07E-01,NA,NA,NA,0.000669841
RBM47,Lymphocyte,ASD,Wald ratio,1,0.976,1.10E-01,NA,NA,NA,7.41E-05
CAMK4,Lymphocyte,ASD,Wald ratio,1,0.967,1.12E-01,NA,NA,NA,0.026489501
ANKRD44,Lymphocyte,ASD,Wald ratio,1,1.045,1.13E-01,NA,NA,NA,0.024150841
YEATS4,Lymphocyte,ASD,Wald ratio,1,1.044,1.16E-01,NA,NA,NA,0.023023763
GALC,Lymphocyte,ASD,Wald ratio,1,1.05,1.17E-01,NA,NA,NA,0.002477526
LINC00271,Lymphocyte,ASD,Wald ratio,1,0.976,1.18E-01,NA,NA,NA,0.000465293
KCNQ1,Lymphocyte,ASD,Wald ratio,1,0.963,1.18E-01,NA,NA,NA,0.003241958
MACROD2,Lymphocyte,ASD,Wald ratio,1,0.975,1.23E-01,NA,NA,NA,0.022890827
TRIO,Lymphocyte,ASD,Wald ratio,1,1.034,1.26E-01,NA,NA,NA,0.024460271
IKZF1,Lymphocyte,ASD,Wald ratio,1,1.034,1.27E-01,NA,NA,NA,0.001151113
PIGL,Lymphocyte,ASD,Wald ratio,1,1.022,1.31E-01,NA,NA,NA,0.004551391
GLYAT,Lymphocyte,ASD,Wald ratio,1,1.019,1.36E-01,NA,NA,NA,0.020480677
UBAC2,Lymphocyte,ASD,Wald ratio,1,1.033,1.36E-01,NA,NA,NA,0.021323044
OAS1,Lymphocyte,ASD,Wald ratio,1,0.973,1.39E-01,NA,NA,NA,0.02116976
SRCRB4D,Lymphocyte,ASD,Wald ratio,1,1.014,1.41E-01,NA,NA,NA,2.59E-05
SPTLC2,Lymphocyte,ASD,Wald ratio,1,1.017,1.44E-01,NA,NA,NA,0.019352787
CLTCL1,Lymphocyte,ASD,Wald ratio,1,0.971,1.45E-01,NA,NA,NA,0.000289548
AGMAT,Lymphocyte,ASD,Wald ratio,1,1.04,1.46E-01,NA,NA,NA,0.019446608
AGO3,Lymphocyte,ASD,Wald ratio,1,1.022,1.48E-01,NA,NA,NA,0.003040115
ZNF83,Lymphocyte,ASD,Wald ratio,1,0.947,1.56E-01,NA,NA,NA,0.009228982
TPD52,Lymphocyte,ASD,Wald ratio,1,1.017,1.56E-01,NA,NA,NA,0.018494003
DPCD,Lymphocyte,ASD,Wald ratio,1,0.976,1.56E-01,NA,NA,NA,0.009351829
DAPK1,Lymphocyte,ASD,Wald ratio,1,0.979,1.57E-01,NA,NA,NA,0.019457762
MGAT5,Lymphocyte,ASD,Wald ratio,1,0.983,1.59E-01,NA,NA,NA,0.000144281
GDI2,Lymphocyte,ASD,Wald ratio,1,0.975,1.61E-01,NA,NA,NA,0.018121235
SAMD3,Lymphocyte,ASD,Wald ratio,1,1.008,1.62E-01,NA,NA,NA,0.020741551
KIAA1432,Lymphocyte,ASD,Wald ratio,1,1.021,1.63E-01,NA,NA,NA,0.017934705
SAMSN1,Lymphocyte,ASD,Wald ratio,1,1.017,1.64E-01,NA,NA,NA,0.018691761
CCS,Lymphocyte,ASD,Wald ratio,1,1.011,1.69E-01,NA,NA,NA,2.16E-05
PNPLA5,Lymphocyte,ASD,Wald ratio,1,1.032,1.69E-01,NA,NA,NA,0.017274154
ZNF257,Lymphocyte,ASD,Wald ratio,1,0.969,1.70E-01,NA,NA,NA,0.01272392
PM20D2,Lymphocyte,ASD,Wald ratio,1,1.017,1.72E-01,NA,NA,NA,4.26E-05
INSR,Lymphocyte,ASD,Wald ratio,1,0.96,1.76E-01,NA,NA,NA,6.46E-05
GCH1,Lymphocyte,ASD,Wald ratio,1,0.952,1.78E-01,NA,NA,NA,0.01724967
RP11-431M7.2,Lymphocyte,ASD,Wald ratio,1,1.044,1.78E-01,NA,NA,NA,0.00981614
GFOD1,Lymphocyte,ASD,Wald ratio,1,0.964,1.78E-01,NA,NA,NA,0.014263178
RPA3-AS1,Lymphocyte,ASD,Wald ratio,1,1.018,1.79E-01,NA,NA,NA,0.006769444
DTNB,Lymphocyte,ASD,Wald ratio,1,1.019,1.80E-01,NA,NA,NA,0.018621717
PDZD2,Lymphocyte,ASD,Wald ratio,1,1.012,1.83E-01,NA,NA,NA,0.000155012
GSAP,Lymphocyte,ASD,Wald ratio,1,0.971,1.85E-01,NA,NA,NA,0.016726771
TMEM87B,Lymphocyte,ASD,Wald ratio,1,1.03,1.85E-01,NA,NA,NA,0.01179401
PPFIBP2,Lymphocyte,ASD,Inverse variance weighted,2,0.97,1.85E-01,NA,0.763768843,NA,0.003325145
PLEC,Lymphocyte,ASD,Wald ratio,1,0.968,1.87E-01,NA,NA,NA,0.014338173
ANKRD13D,Lymphocyte,ASD,Wald ratio,1,1.021,1.91E-01,NA,NA,NA,1.40E-05
PPP1R13B,Lymphocyte,ASD,Wald ratio,1,0.968,1.91E-01,NA,NA,NA,0.015643806
IQCB1,Lymphocyte,ASD,Wald ratio,1,0.977,1.92E-01,NA,NA,NA,0.010605678
IQSEC1,Lymphocyte,ASD,Wald ratio,1,1.031,1.92E-01,NA,NA,NA,0.01901778
NEU4,Lymphocyte,ASD,Wald ratio,1,0.975,1.92E-01,NA,NA,NA,0.017584056
INPP5B,Lymphocyte,ASD,Wald ratio,1,1.017,1.93E-01,NA,NA,NA,0.017725081
RP11-179A10.1,Lymphocyte,ASD,Wald ratio,1,0.982,1.93E-01,NA,NA,NA,0.003807287
MIR550A2,Lymphocyte,ASD,Wald ratio,1,0.986,1.94E-01,NA,NA,NA,0.021315175
HLA-DQB1,Lymphocyte,ASD,Wald ratio,1,1.017,1.94E-01,NA,NA,NA,0.016000613
ANKH,Lymphocyte,ASD,Wald ratio,1,1.011,1.98E-01,NA,NA,NA,0.000326762
LMBR1,Lymphocyte,ASD,Wald ratio,1,1.028,1.99E-01,NA,NA,NA,0.000376879
ENPP7,Lymphocyte,ASD,Wald ratio,1,0.99,2.04E-01,NA,NA,NA,0.01585008
LPCAT1,Lymphocyte,ASD,Wald ratio,1,0.978,2.05E-01,NA,NA,NA,0.015130498
UBOX5,Lymphocyte,ASD,Wald ratio,1,0.974,2.08E-01,NA,NA,NA,0.000260131
RNU6-927P,Lymphocyte,ASD,Wald ratio,1,1.031,2.08E-01,NA,NA,NA,0.009223599
IL4I1,Lymphocyte,ASD,Wald ratio,1,0.987,2.08E-01,NA,NA,NA,0.016607498
TEC,Lymphocyte,ASD,Wald ratio,1,0.961,2.09E-01,NA,NA,NA,0.015517779
CHST11,Lymphocyte,ASD,Inverse variance weighted,2,0.985,2.11E-01,NA,0.511819486,NA,0.008938007
AGPAT6,Lymphocyte,ASD,Wald ratio,1,0.975,2.13E-01,NA,NA,NA,0.001821106
NIPAL2,Lymphocyte,ASD,Wald ratio,1,0.98,2.14E-01,NA,NA,NA,0.000510125
CCDC36,Lymphocyte,ASD,Wald ratio,1,1.018,2.15E-01,NA,NA,NA,0.012835072
NUP205,Lymphocyte,ASD,Wald ratio,1,0.984,2.15E-01,NA,NA,NA,5.38E-06
MOXD1,Lymphocyte,ASD,Wald ratio,1,0.98,2.16E-01,NA,NA,NA,0.019381958
TBC1D4,Lymphocyte,ASD,Wald ratio,1,0.985,2.17E-01,NA,NA,NA,0.013542181
RNU6-1337P,Lymphocyte,ASD,Wald ratio,1,0.982,2.22E-01,NA,NA,NA,0.014460939
PPFIBP2,Lymphocyte,ASD,Wald ratio,1,0.965,2.22E-01,NA,NA,NA,0.01429154
AC007969.5,Lymphocyte,ASD,Wald ratio,1,1.02,2.23E-01,NA,NA,NA,0.007341471
ART3,Lymphocyte,ASD,Wald ratio,1,0.984,2.23E-01,NA,NA,NA,9.72E-06
LAMA5,Lymphocyte,ASD,Wald ratio,1,1.022,2.26E-01,NA,NA,NA,0.000821872
NDUFA6-AS1,Lymphocyte,ASD,Wald ratio,1,1.036,2.27E-01,NA,NA,NA,0.032075165
WDR25,Lymphocyte,ASD,Wald ratio,1,0.967,2.31E-01,NA,NA,NA,0.015627132
PLCG2,Lymphocyte,ASD,Wald ratio,1,1.022,2.31E-01,NA,NA,NA,0.012612501
VRK1,Lymphocyte,ASD,Wald ratio,1,0.979,2.32E-01,NA,NA,NA,0.001062117
ARSB,Lymphocyte,ASD,Wald ratio,1,1.026,2.34E-01,NA,NA,NA,0.000297726
AGPAT3,Lymphocyte,ASD,Wald ratio,1,0.967,2.37E-01,NA,NA,NA,0.003657414
SLFN5,Lymphocyte,ASD,Wald ratio,1,0.989,2.38E-01,NA,NA,NA,0.013674999
B4GALT4,Lymphocyte,ASD,Wald ratio,1,1.01,2.44E-01,NA,NA,NA,8.08E-05
ZC3H12D,Lymphocyte,ASD,Wald ratio,1,0.955,2.48E-01,NA,NA,NA,0.013484051
RP1-148H17.1,Lymphocyte,ASD,Wald ratio,1,0.972,2.50E-01,NA,NA,NA,0.004811081
AP001046.6,Lymphocyte,ASD,Wald ratio,1,0.98,2.52E-01,NA,NA,NA,0.009309589
RP1-303A1.1,Lymphocyte,ASD,Wald ratio,1,0.986,2.54E-01,NA,NA,NA,0.008231985
CNR2,Lymphocyte,ASD,Wald ratio,1,1.017,2.55E-01,NA,NA,NA,0.000780326
IL2RB,Lymphocyte,ASD,Wald ratio,1,1.02,2.58E-01,NA,NA,NA,0.01332482
RP11-42I10.1,Lymphocyte,ASD,Wald ratio,1,0.98,2.63E-01,NA,NA,NA,0.000449778
DFNA5,Lymphocyte,ASD,Wald ratio,1,0.982,2.65E-01,NA,NA,NA,0.017449745
ACA59,Lymphocyte,ASD,Wald ratio,1,0.994,2.66E-01,NA,NA,NA,1.70E-05
DTD1,Lymphocyte,ASD,Wald ratio,1,1.02,2.69E-01,NA,NA,NA,0.003611653
SH3PXD2A,Lymphocyte,ASD,Wald ratio,1,1.022,2.71E-01,NA,NA,NA,0.012507661
