Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
RNA5SP279,Stem-cell-iPSC,ASD,Wald ratio,1,1.061,7.77E-03,NA,NA,NA,0.005309569
RNU6-138P,Stem-cell-iPSC,ASD,Wald ratio,1,0.791,7.86E-03,NA,NA,NA,0.01591907
SPINK2,Stem-cell-iPSC,ASD,Wald ratio,1,0.878,7.96E-03,NA,NA,NA,0.000979567
MAMDC2-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.892,8.02E-03,NA,NA,NA,0.000528757
RPS2P48,Stem-cell-iPSC,ASD,Wald ratio,1,0.946,8.63E-03,NA,NA,NA,0.179730744
LINC00593,Stem-cell-iPSC,ASD,Wald ratio,1,0.893,9.22E-03,NA,NA,NA,0.000485399
C1orf106,Stem-cell-iPSC,ASD,Wald ratio,1,1.059,9.59E-03,NA,NA,NA,0.124627291
KIAA1328,Stem-cell-iPSC,ASD,Wald ratio,1,1.135,1.03E-02,NA,NA,NA,0.00108344
EXOC6,Stem-cell-iPSC,ASD,Wald ratio,1,0.828,1.07E-02,NA,NA,NA,0.157819666
PSMG1,Stem-cell-iPSC,ASD,Wald ratio,1,0.922,1.07E-02,NA,NA,NA,0.000485491
HNRNPA1P43,Stem-cell-iPSC,ASD,Wald ratio,1,1.057,1.12E-02,NA,NA,NA,0.000110112
NBAS,Stem-cell-iPSC,ASD,Wald ratio,1,0.892,1.13E-02,NA,NA,NA,0.000712035
ESCO1,Stem-cell-iPSC,ASD,Wald ratio,1,1.157,1.14E-02,NA,NA,NA,0.000961295
LINC01500,Stem-cell-iPSC,ASD,Wald ratio,1,0.822,1.17E-02,NA,NA,NA,0.001103428
LINC01088,Stem-cell-iPSC,ASD,Wald ratio,1,1.043,1.19E-02,NA,NA,NA,0.002252146
MC5R,Stem-cell-iPSC,ASD,Wald ratio,1,1.073,1.21E-02,NA,NA,NA,0.000298329
FAM49B,Stem-cell-iPSC,ASD,Wald ratio,1,0.904,1.24E-02,NA,NA,NA,0.063694351
PIP5K1B,Stem-cell-iPSC,ASD,Wald ratio,1,0.942,1.37E-02,NA,NA,NA,0.000123314
EPHB1,Stem-cell-iPSC,ASD,Wald ratio,1,1.11,1.48E-02,NA,NA,NA,0.000509472
ARHGAP24,Stem-cell-iPSC,ASD,Wald ratio,1,1.06,1.51E-02,NA,NA,NA,8.71E-05
FAM160A1,Stem-cell-iPSC,ASD,Wald ratio,1,1.107,1.53E-02,NA,NA,NA,0.000265187
ADH1C,Stem-cell-iPSC,ASD,Wald ratio,1,1.21,1.63E-02,NA,NA,NA,0.026223304
POT1-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,1.051,1.67E-02,NA,NA,NA,0.001171414
UGT2B15,Stem-cell-iPSC,ASD,Wald ratio,1,0.886,1.74E-02,NA,NA,NA,0.078626657
SORCS2,Stem-cell-iPSC,ASD,Inverse variance weighted,2,0.96,1.75E-02,NA,0.759210286,NA,7.87E-05
UTS2B,Stem-cell-iPSC,ASD,Wald ratio,1,1.043,1.79E-02,NA,NA,NA,0.001716528
PNLDC1,Stem-cell-iPSC,ASD,Wald ratio,1,1.058,1.88E-02,NA,NA,NA,0.000121142
GALNTL6,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.065,1.94E-02,NA,0.698255864,NA,7.59E-05
VTCN1,Stem-cell-iPSC,ASD,Wald ratio,1,1.13,1.99E-02,NA,NA,NA,0.014046987
CGNL1,Stem-cell-iPSC,ASD,Wald ratio,1,0.895,2.02E-02,NA,NA,NA,0.092146958
CHFR,Stem-cell-iPSC,ASD,Wald ratio,1,0.933,2.04E-02,NA,NA,NA,0.000359418
DKK2,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.079,2.04E-02,NA,0.941531226,NA,0.000130615
GPC6-AS2,Stem-cell-iPSC,ASD,Wald ratio,1,0.954,2.12E-02,NA,NA,NA,0.000494431
LSM1P2,Stem-cell-iPSC,ASD,Wald ratio,1,1.068,2.13E-02,NA,NA,NA,9.46E-05
PDP1,Stem-cell-iPSC,ASD,Wald ratio,1,0.951,2.31E-02,NA,NA,NA,0.007474575
PRB1,Stem-cell-iPSC,ASD,Wald ratio,1,0.876,2.32E-02,NA,NA,NA,0.002069531
POLD2P1,Stem-cell-iPSC,ASD,Wald ratio,1,1.068,2.34E-02,NA,NA,NA,0.003596866
SMARCA2,Stem-cell-iPSC,ASD,Wald ratio,1,1.128,2.37E-02,NA,NA,NA,0.001432986
FBP1,Stem-cell-iPSC,ASD,Wald ratio,1,0.844,2.44E-02,NA,NA,NA,0.094763648
TACC3,Stem-cell-iPSC,ASD,Wald ratio,1,1.046,2.49E-02,NA,NA,NA,0.010629467
MAGI1,Stem-cell-iPSC,ASD,Wald ratio,1,1.048,2.53E-02,NA,NA,NA,4.89E-05
HLA-DPB1,Stem-cell-iPSC,ASD,Wald ratio,1,1.081,2.57E-02,NA,NA,NA,0.117464899
HTRA1,Stem-cell-iPSC,ASD,Wald ratio,1,0.89,2.58E-02,NA,NA,NA,0.000221377
RNU6-21P,Stem-cell-iPSC,ASD,Wald ratio,1,1.17,2.73E-02,NA,NA,NA,0.000391718
KIF16B,Stem-cell-iPSC,ASD,Wald ratio,1,0.945,2.74E-02,NA,NA,NA,0.00015263
WDR70,Stem-cell-iPSC,ASD,Wald ratio,1,1.113,2.75E-02,NA,NA,NA,0.000148937
RPL13AP25,Stem-cell-iPSC,ASD,Wald ratio,1,1.107,2.85E-02,NA,NA,NA,0.00037577
SLC36A3,Stem-cell-iPSC,ASD,Wald ratio,1,1.248,2.86E-02,NA,NA,NA,0.071799911
TMTC1,Stem-cell-iPSC,ASD,Wald ratio,1,1.163,2.92E-02,NA,NA,NA,0.089296003
HIVEP3,Stem-cell-iPSC,ASD,Wald ratio,1,1.082,3.03E-02,NA,NA,NA,0.00014332
HLA-DQB1,Stem-cell-iPSC,ASD,Wald ratio,1,0.835,3.07E-02,NA,NA,NA,0.088426491
LIFR-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,1.073,3.20E-02,NA,NA,NA,6.30E-05
GSTM2P1,Stem-cell-iPSC,ASD,Wald ratio,1,0.953,3.28E-02,NA,NA,NA,8.49E-05
LINC01603,Stem-cell-iPSC,ASD,Wald ratio,1,1.051,3.28E-02,NA,NA,NA,2.80E-05
TGM3,Stem-cell-iPSC,ASD,Wald ratio,1,1.122,3.29E-02,NA,NA,NA,0.00032528
WDR27,Stem-cell-iPSC,ASD,Wald ratio,1,1.643,3.32E-02,NA,NA,NA,0.088731718
CACYBPP2,Stem-cell-iPSC,ASD,Wald ratio,1,0.941,3.35E-02,NA,NA,NA,8.95E-05
SH3YL1,Stem-cell-iPSC,ASD,Wald ratio,1,0.954,3.36E-02,NA,NA,NA,2.83E-05
AOX1,Stem-cell-iPSC,ASD,Wald ratio,1,0.958,3.37E-02,NA,NA,NA,0.060204636
NRCAM,Stem-cell-iPSC,ASD,Wald ratio,1,0.961,3.43E-02,NA,NA,NA,0.000537916
ADAMTS12,Stem-cell-iPSC,ASD,Wald ratio,1,1.044,3.44E-02,NA,NA,NA,0.00097612
ADNP2,Stem-cell-iPSC,ASD,Wald ratio,1,0.947,3.45E-02,NA,NA,NA,0.000105644
KLHL1,Stem-cell-iPSC,ASD,Wald ratio,1,0.933,3.47E-02,NA,NA,NA,0.00021212
FAM179A,Stem-cell-iPSC,ASD,Wald ratio,1,0.954,3.51E-02,NA,NA,NA,8.92E-05
GLRX3,Stem-cell-iPSC,ASD,Wald ratio,1,1.051,3.83E-02,NA,NA,NA,0.000271488
MYO3A,Stem-cell-iPSC,ASD,Wald ratio,1,1.135,3.83E-02,NA,NA,NA,0.000554744
AK4P4,Stem-cell-iPSC,ASD,Wald ratio,1,0.954,3.88E-02,NA,NA,NA,0.000107134
ZNF391,Stem-cell-iPSC,ASD,Wald ratio,1,0.873,3.89E-02,NA,NA,NA,0.001552209
OXNAD1,Stem-cell-iPSC,ASD,Wald ratio,1,0.887,3.90E-02,NA,NA,NA,0.054660983
WDPCP,Stem-cell-iPSC,ASD,Wald ratio,1,0.933,3.96E-02,NA,NA,NA,5.89E-05
ZFPM2,Stem-cell-iPSC,ASD,Wald ratio,1,1.052,3.96E-02,NA,NA,NA,0.0009319
UFD1L,Stem-cell-iPSC,ASD,Wald ratio,1,0.949,3.98E-02,NA,NA,NA,7.02E-05
TMEM117,Stem-cell-iPSC,ASD,Wald ratio,1,1.067,4.12E-02,NA,NA,NA,0.001538486
PPM1AP1,Stem-cell-iPSC,ASD,Wald ratio,1,1.063,4.16E-02,NA,NA,NA,0.005199458
ANK1,Stem-cell-iPSC,ASD,Wald ratio,1,1.097,4.16E-02,NA,NA,NA,9.23E-05
CCNT2-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.956,4.17E-02,NA,NA,NA,0.003064537
LINC00504,Stem-cell-iPSC,ASD,Wald ratio,1,0.958,4.19E-02,NA,NA,NA,0.011587704
ADGRL3,Stem-cell-iPSC,ASD,Wald ratio,1,1.062,4.22E-02,NA,NA,NA,3.85E-05
THRAP3P1,Stem-cell-iPSC,ASD,Wald ratio,1,0.868,4.23E-02,NA,NA,NA,0.020610706
HUNK,Stem-cell-iPSC,ASD,Wald ratio,1,1.107,4.27E-02,NA,NA,NA,0.002203543
DLC1,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.053,4.31E-02,NA,0.738904141,NA,3.37E-05
UGGT1,Stem-cell-iPSC,ASD,Wald ratio,1,0.962,4.32E-02,NA,NA,NA,0.001683343
FAM227A,Stem-cell-iPSC,ASD,Wald ratio,1,0.965,4.34E-02,NA,NA,NA,0.000141727
C5orf49,Stem-cell-iPSC,ASD,Wald ratio,1,0.9,4.39E-02,NA,NA,NA,0.002974093
PWP1,Stem-cell-iPSC,ASD,Wald ratio,1,1.075,4.40E-02,NA,NA,NA,3.91E-05
DAOA-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.816,4.41E-02,NA,NA,NA,0.053737219
INSR,Stem-cell-iPSC,ASD,Wald ratio,1,1.118,4.43E-02,NA,NA,NA,0.002860064
ARNTL,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.04,4.43E-02,NA,0.757257925,NA,2.62E-05
LINC00376,Stem-cell-iPSC,ASD,Wald ratio,1,0.96,4.48E-02,NA,NA,NA,0.000984374
VGLL3,Stem-cell-iPSC,ASD,Wald ratio,1,1.129,4.55E-02,NA,NA,NA,0.049717057
LZTS1,Stem-cell-iPSC,ASD,Wald ratio,1,1.05,4.68E-02,NA,NA,NA,0.000640763
RFX3,Stem-cell-iPSC,ASD,Wald ratio,1,0.933,4.78E-02,NA,NA,NA,3.29E-05
SERPINE2,Stem-cell-iPSC,ASD,Wald ratio,1,0.888,4.95E-02,NA,NA,NA,0.044564047
KRT18P27,Stem-cell-iPSC,ASD,Wald ratio,1,0.914,5.04E-02,NA,NA,NA,0.020847489
RIMS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.919,5.13E-02,NA,NA,NA,0.000142044
WRN,Stem-cell-iPSC,ASD,Wald ratio,1,1.041,5.19E-02,NA,NA,NA,1.98E-05
TNIP3,Stem-cell-iPSC,ASD,Wald ratio,1,0.829,5.20E-02,NA,NA,NA,0.000409146
COBL,Stem-cell-iPSC,ASD,Wald ratio,1,1.05,5.22E-02,NA,NA,NA,2.90E-05
ZFYVE9P2,Stem-cell-iPSC,ASD,Wald ratio,1,0.958,5.27E-02,NA,NA,NA,0.000101198
ENDOD1,Stem-cell-iPSC,ASD,Wald ratio,1,0.921,5.34E-02,NA,NA,NA,0.044228012
ATP6V1C1,Stem-cell-iPSC,ASD,Wald ratio,1,1.044,5.39E-02,NA,NA,NA,2.40E-05
KIF18A,Stem-cell-iPSC,ASD,Wald ratio,1,1.047,5.47E-02,NA,NA,NA,4.18E-05
AHCYL2,Stem-cell-iPSC,ASD,Wald ratio,1,0.917,5.50E-02,NA,NA,NA,0.009035345
TYW3,Stem-cell-iPSC,ASD,Wald ratio,1,1.142,5.56E-02,NA,NA,NA,0.041139835
PTPRQ,Stem-cell-iPSC,ASD,Inverse variance weighted,2,0.966,5.57E-02,NA,0.960670772,NA,2.55E-05
AQR,Stem-cell-iPSC,ASD,Wald ratio,1,0.903,5.59E-02,NA,NA,NA,0.000572987
PDE1C,Stem-cell-iPSC,ASD,Wald ratio,1,0.958,5.63E-02,NA,NA,NA,6.08E-05
NPHP3-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.959,5.69E-02,NA,NA,NA,0.044855465
GJC1,Stem-cell-iPSC,ASD,Wald ratio,1,0.936,5.72E-02,NA,NA,NA,1.71E-05
SLC44A1,Stem-cell-iPSC,ASD,Wald ratio,1,0.869,5.80E-02,NA,NA,NA,0.000181129
PEPD,Stem-cell-iPSC,ASD,Wald ratio,1,0.961,5.84E-02,NA,NA,NA,0.049554887
ZNF407,Stem-cell-iPSC,ASD,Wald ratio,1,1.098,5.87E-02,NA,NA,NA,0.005001537
LINC01280,Stem-cell-iPSC,ASD,Wald ratio,1,1.087,5.87E-02,NA,NA,NA,0.003467711
HSPE1P10,Stem-cell-iPSC,ASD,Wald ratio,1,1.103,5.94E-02,NA,NA,NA,0.000123035
C2orf47,Stem-cell-iPSC,ASD,Wald ratio,1,0.915,5.94E-02,NA,NA,NA,0.000984106
IGFBP7-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,0.961,6.01E-02,NA,NA,NA,0.000464897
LRRTM4,Stem-cell-iPSC,ASD,Wald ratio,1,1.075,6.05E-02,NA,NA,NA,0.000134822
SETP2,Stem-cell-iPSC,ASD,Wald ratio,1,1.091,6.05E-02,NA,NA,NA,0.012359419
MAP3K9,Stem-cell-iPSC,ASD,Wald ratio,1,1.065,6.18E-02,NA,NA,NA,4.78E-05
HERPUD2,Stem-cell-iPSC,ASD,Wald ratio,1,1.047,6.21E-02,NA,NA,NA,7.73E-05
RNU6-2,Stem-cell-iPSC,ASD,Wald ratio,1,1.069,6.30E-02,NA,NA,NA,0.060063779
RNU1-18P,Stem-cell-iPSC,ASD,Wald ratio,1,0.833,6.37E-02,NA,NA,NA,0.051148648
FAM107B,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.065,6.37E-02,NA,0.599435034,NA,0.000199817
LYRM4,Stem-cell-iPSC,ASD,Wald ratio,1,0.928,6.40E-02,NA,NA,NA,0.03756198
GPR78,Stem-cell-iPSC,ASD,Wald ratio,1,0.956,6.40E-02,NA,NA,NA,4.68E-05
DNMBP,Stem-cell-iPSC,ASD,Wald ratio,1,0.964,6.42E-02,NA,NA,NA,1.18E-05
SATB1-AS1,Stem-cell-iPSC,ASD,Wald ratio,1,1.108,6.57E-02,NA,NA,NA,0.040093764
BCR,Stem-cell-iPSC,ASD,Wald ratio,1,1.072,6.61E-02,NA,NA,NA,0.001391349
CDH13,Stem-cell-iPSC,ASD,Inverse variance weighted,3,1.023,6.72E-02,0.234279997,0.47846277,0.871049852,0.000849752
MAP1B,Stem-cell-iPSC,ASD,Wald ratio,1,1.19,6.78E-02,NA,NA,NA,0.036289
PRKD1,Stem-cell-iPSC,ASD,Wald ratio,1,0.961,6.82E-02,NA,NA,NA,9.53E-05
YEATS4,Stem-cell-iPSC,ASD,Wald ratio,1,1.036,6.89E-02,NA,NA,NA,0.000917198
NAMA,Stem-cell-iPSC,ASD,Wald ratio,1,0.92,6.89E-02,NA,NA,NA,0.000172633
DPT,Stem-cell-iPSC,ASD,Wald ratio,1,1.073,6.91E-02,NA,NA,NA,0.0004415
RNF138P2,Stem-cell-iPSC,ASD,Wald ratio,1,1.128,6.92E-02,NA,NA,NA,0.044885898
LINC01559,Stem-cell-iPSC,ASD,Wald ratio,1,1.052,6.93E-02,NA,NA,NA,2.23E-05
AGPAT5,Stem-cell-iPSC,ASD,Wald ratio,1,0.954,7.02E-02,NA,NA,NA,9.03E-05
PRDM15,Stem-cell-iPSC,ASD,Wald ratio,1,0.912,7.05E-02,NA,NA,NA,0.015797925
COL13A1,Stem-cell-iPSC,ASD,Wald ratio,1,0.93,7.06E-02,NA,NA,NA,3.84E-05
ZPLD1,Stem-cell-iPSC,ASD,Wald ratio,1,1.044,7.12E-02,NA,NA,NA,3.75E-05
PON1,Stem-cell-iPSC,ASD,Wald ratio,1,1.086,7.25E-02,NA,NA,NA,0.000716475
GSTA4,Stem-cell-iPSC,ASD,Wald ratio,1,0.96,7.28E-02,NA,NA,NA,0.000320312
MRPL50P1,Stem-cell-iPSC,ASD,Wald ratio,1,1.183,7.28E-02,NA,NA,NA,0.001258641
SMYD2,Stem-cell-iPSC,ASD,Wald ratio,1,1.045,7.40E-02,NA,NA,NA,4.32E-05
CHSY3,Stem-cell-iPSC,ASD,Wald ratio,1,0.951,7.43E-02,NA,NA,NA,0.002689698
RAD51B,Stem-cell-iPSC,ASD,Wald ratio,1,0.92,7.45E-02,NA,NA,NA,0.001154343
RNU4ATAC8P,Stem-cell-iPSC,ASD,Wald ratio,1,1.042,7.46E-02,NA,NA,NA,0.00835218
C1orf141,Stem-cell-iPSC,ASD,Wald ratio,1,0.866,7.53E-02,NA,NA,NA,0.034224559
ZNF292,Stem-cell-iPSC,ASD,Wald ratio,1,0.874,7.55E-02,NA,NA,NA,0.000198273
MARCO,Stem-cell-iPSC,ASD,Wald ratio,1,1.06,7.57E-02,NA,NA,NA,1.91E-05
AK9,Stem-cell-iPSC,ASD,Wald ratio,1,0.965,7.62E-02,NA,NA,NA,4.45E-05
LINC00539,Stem-cell-iPSC,ASD,Wald ratio,1,1.132,7.66E-02,NA,NA,NA,0.033050108
SEMA5B,Stem-cell-iPSC,ASD,Wald ratio,1,0.97,7.77E-02,NA,NA,NA,0.005846749
PROM1,Stem-cell-iPSC,ASD,Wald ratio,1,0.933,7.83E-02,NA,NA,NA,8.15E-05
PCNPP2,Stem-cell-iPSC,ASD,Wald ratio,1,0.935,7.89E-02,NA,NA,NA,0.001115528
ARHGAP22,Stem-cell-iPSC,ASD,Wald ratio,1,1.153,7.90E-02,NA,NA,NA,0.033087686
SHANK2,Stem-cell-iPSC,ASD,Wald ratio,1,0.935,7.95E-02,NA,NA,NA,1.38E-05
CDH13,Stem-cell-iPSC,ASD,Weighted median,3,1.026,8.06E-02,0.234279997,0.47846277,0.871049852,0.000849752
RNF17,Stem-cell-iPSC,ASD,Wald ratio,1,1.037,8.10E-02,NA,NA,NA,0.030233538
ZNF385D,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.068,8.27E-02,NA,0.883291773,NA,4.58E-05
ABCC9,Stem-cell-iPSC,ASD,Wald ratio,1,0.967,8.38E-02,NA,NA,NA,0.000321807
INHBB,Stem-cell-iPSC,ASD,Wald ratio,1,0.964,8.38E-02,NA,NA,NA,2.52E-05
FBLN7,Stem-cell-iPSC,ASD,Wald ratio,1,1.038,8.45E-02,NA,NA,NA,1.34E-05
C15orf53,Stem-cell-iPSC,ASD,Wald ratio,1,1.038,8.55E-02,NA,NA,NA,0.000113091
LRMP,Stem-cell-iPSC,ASD,Inverse variance weighted,2,1.054,8.60E-02,NA,0.977661241,NA,7.37E-05
XPO6,Stem-cell-iPSC,ASD,Wald ratio,1,0.939,8.61E-02,NA,NA,NA,4.20E-05
MGAT4C,Stem-cell-iPSC,ASD,Wald ratio,1,0.93,8.65E-02,NA,NA,NA,8.58E-05
SYNM,Stem-cell-iPSC,ASD,Wald ratio,1,1.086,8.71E-02,NA,NA,NA,0.035812237
RDX,Stem-cell-iPSC,ASD,Wald ratio,1,1.061,8.72E-02,NA,NA,NA,4.81E-05
