Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
PNLDC1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.972,1.22E-02,NA,NA,NA,0.090604729
GAS7,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.054,1.34E-02,NA,NA,NA,0.086697554
DIRAS1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.963,1.39E-02,NA,NA,NA,0.101517121
PHRF1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.023,1.43E-02,NA,NA,NA,0.081432154
ANKRD33B,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.043,1.58E-02,NA,NA,NA,0.073655813
DOCK1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.03,1.63E-02,NA,NA,NA,0.07180223
PLXNA2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.947,1.63E-02,NA,NA,NA,0.081340553
ITPR2,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.073,1.64E-02,NA,NA,NA,0.080864635
PIP5K1C,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,1.64E-02,NA,NA,NA,0.130316791
FLACC1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.066,1.65E-02,NA,NA,NA,0.067907389
CHL1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.976,1.65E-02,NA,NA,NA,0.071808393
CHCHD3,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,1.68E-02,NA,NA,NA,0.070086236
TBX19,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.95,1.69E-02,NA,NA,NA,0.123980721
GSE1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.046,1.69E-02,NA,NA,NA,0.081196704
IQCA1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.021,1.89E-02,NA,NA,NA,0.065080548
SLC8A2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.944,2.01E-02,NA,NA,NA,0.071870186
PRKG1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.951,2.10E-02,NA,NA,NA,0.058707922
CHRM5,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.974,2.19E-02,NA,NA,NA,0.057651137
PCGF3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.95,2.26E-02,NA,NA,NA,0.113804164
CACNG8,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.946,2.30E-02,NA,NA,NA,0.058891635
COL5A2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.953,2.34E-02,NA,NA,NA,0.06535257
DIP2C,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.977,2.43E-02,NA,NA,NA,0.051835901
NMNAT2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.968,2.69E-02,NA,NA,NA,0.051301494
SNTG2,Brain Prefrontal cortex,SCZ,Weighted median,3,0.98,2.72E-02,0.565181216,0.005145959,0.193103873,0.007525018
SH3RF3,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.036,2.85E-02,NA,NA,NA,0.046494794
DLGAP2,Brain Prefrontal cortex,SCZ,Inverse variance weighted,6,1.017,2.91E-02,0.228297293,0.057061653,0.129933674,0.00577863
TMEM132D,Brain Prefrontal cortex,SCZ,Inverse variance weighted,2,1.019,2.99E-02,NA,0.746410108,NA,0.019652355
ASTN2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.969,3.16E-02,NA,NA,NA,0.041810227
HSD17B11,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.047,3.18E-02,NA,NA,NA,0.041015725
CCDC149,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.034,3.19E-02,NA,NA,NA,0.042353137
MTUS1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.043,3.19E-02,NA,NA,NA,0.054579255
TMEM178B,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.957,3.34E-02,NA,NA,NA,0.039500253
NADSYN1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.969,3.38E-02,NA,NA,NA,0.044291725
AGAP1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.965,3.56E-02,NA,NA,NA,0.038718202
ANKLE2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.976,3.64E-02,NA,NA,NA,0.036811343
CTNNA2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.963,3.66E-02,NA,NA,NA,0.052573901
GRTP1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.024,3.72E-02,NA,NA,NA,0.040100777
TRAPPC8,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.122,3.80E-02,NA,NA,NA,0.065687527
EEF2K,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.966,3.88E-02,NA,NA,NA,0.04255144
OAF,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.951,3.95E-02,NA,NA,NA,0.058996261
CEP104,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.044,4.24E-02,NA,NA,NA,0.035654143
PRPH2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.976,4.44E-02,NA,NA,NA,0.034772898
MYRFL,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,4.55E-02,NA,NA,NA,0.0354063
RYR3,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.043,4.68E-02,NA,NA,NA,0.026830913
SPATC1L,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.976,4.77E-02,NA,NA,NA,0.03507476
FBXO34,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.971,4.81E-02,NA,NA,NA,0.02963825
UBA6,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.077,4.82E-02,NA,NA,NA,0.041144036
PRIMA1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.95,5.11E-02,NA,NA,NA,0.045073952
NT5DC1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.024,5.13E-02,NA,NA,NA,0.031501776
OSBPL3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.97,5.17E-02,NA,NA,NA,0.029479663
TRIML1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.963,5.19E-02,NA,NA,NA,0.028452278
SLC41A3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.982,5.27E-02,NA,NA,NA,0.030258301
STK32C,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.965,5.50E-02,NA,NA,NA,0.033570524
FAM120B,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.027,5.60E-02,NA,NA,NA,0.027068273
PIGP,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.95,5.78E-02,NA,NA,NA,0.02551112
SNPH,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.977,5.88E-02,NA,NA,NA,0.026295467
LDLRAD4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.017,5.93E-02,NA,NA,NA,0.029974752
SHB,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.967,5.96E-02,NA,NA,NA,0.02462244
CAMK1D,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.036,6.56E-02,NA,NA,NA,0.022494664
RAB11FIP3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.98,6.61E-02,NA,NA,NA,0.022652749
DLGAP2,Brain Prefrontal cortex,SCZ,Weighted median,6,1.012,6.65E-02,0.228297293,0.057061653,0.129933674,0.00577863
XKR4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.022,6.83E-02,NA,NA,NA,0.023048259
ANO2,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.023,6.84E-02,NA,NA,NA,0.023044191
FAM20C,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.962,6.98E-02,NA,NA,NA,0.030591716
AUTS2,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.031,7.17E-02,NA,NA,NA,0.040188455
NTM,Brain Prefrontal cortex,SCZ,Weighted median,3,1.018,7.37E-02,0.526585165,0.005794694,0.195897786,0.079299447
MYH15,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.016,7.42E-02,NA,NA,NA,0.023433673
ADCY1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.962,7.46E-02,NA,NA,NA,0.021630351
KCNJ6,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.034,7.49E-02,NA,NA,NA,0.024869993
TBC1D1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.024,7.51E-02,NA,NA,NA,0.023678936
ADCY2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.968,7.63E-02,NA,NA,NA,0.017902391
LIMD1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.969,7.80E-02,NA,NA,NA,0.022300812
PIERCE2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.916,7.91E-02,NA,NA,NA,0.037225323
SCD5,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.965,8.12E-02,NA,NA,NA,0.019186629
CA4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.047,8.24E-02,NA,NA,NA,0.026992571
HS1BP3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.968,8.47E-02,NA,NA,NA,0.018785634
HDAC4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.026,8.51E-02,NA,NA,NA,0.023095916
KCNMB2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.955,8.74E-02,NA,NA,NA,0.019533209
PIWIL4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.042,8.76E-02,NA,NA,NA,0.017016697
ATP11A,Brain Prefrontal cortex,SCZ,Inverse variance weighted,2,0.96,8.86E-02,NA,0.044213533,NA,0.890420544
TEX29,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.981,8.89E-02,NA,NA,NA,0.018086903
CHAF1A,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.969,9.04E-02,NA,NA,NA,0.018043538
RNF213,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.025,9.11E-02,NA,NA,NA,0.017749633
PPP3R1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.963,9.20E-02,NA,NA,NA,0.018585778
ST6GAL1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.045,9.27E-02,NA,NA,NA,0.017584065
BOD1L1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.025,9.63E-02,NA,NA,NA,0.01794386
CCDC6,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.982,9.72E-02,NA,NA,NA,0.017052859
PDE2A,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.974,9.80E-02,NA,NA,NA,0.016756078
ANXA11,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.029,9.82E-02,NA,NA,NA,0.018306785
ALDH16A1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.98,9.86E-02,NA,NA,NA,0.017052751
MMP11,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,1.02E-01,NA,NA,NA,0.015895339
THAP4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.022,1.04E-01,NA,NA,NA,0.022688404
PCDHB16,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.018,1.05E-01,NA,NA,NA,0.015861253
ACOXL,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.03,1.06E-01,NA,NA,NA,0.019857322
SNTG2,Brain Prefrontal cortex,SCZ,Weighted mode,3,0.975,1.07E-01,0.565181216,0.005145959,0.193103873,0.007525018
GMDS,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.051,1.08E-01,NA,NA,NA,0.015439652
CNTN5,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.973,1.09E-01,NA,NA,NA,0.016013743
HELZ2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.967,1.09E-01,NA,NA,NA,0.015860696
WDR7,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.026,1.11E-01,NA,NA,NA,0.015589044
CMIP,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.974,1.11E-01,NA,NA,NA,0.015003956
RPH3AL,Brain Prefrontal cortex,SCZ,Weighted median,4,1.019,1.12E-01,0.311173428,0.058922419,0.17144812,0.02672402
AK8,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.025,1.12E-01,NA,NA,NA,0.015601745
BCAR1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,1.18E-01,NA,NA,NA,0.014488433
KCNG2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.983,1.19E-01,NA,NA,NA,0.021097501
MCF2L,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.982,1.20E-01,NA,NA,NA,0.017698738
CHST13,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.968,1.20E-01,NA,NA,NA,0.014143657
RUNX1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.967,1.22E-01,NA,NA,NA,0.014399382
MAD1L1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.03,1.24E-01,NA,NA,NA,0.014889172
KYAT1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.052,1.26E-01,NA,NA,NA,0.015201163
SLC17A5,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.967,1.26E-01,NA,NA,NA,0.014058752
RPTOR,Brain Prefrontal cortex,SCZ,Simple mode,3,0.96,1.28E-01,0.336756422,0.470722529,0.584527526,0.025976449
DOCK8,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.04,1.29E-01,NA,NA,NA,0.01381194
LRBA,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.025,1.31E-01,NA,NA,NA,0.013558449
RPTOR,Brain Prefrontal cortex,SCZ,Weighted mode,3,0.959,1.33E-01,0.336756422,0.470722529,0.584527526,0.025976449
GNA12,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.97,1.35E-01,NA,NA,NA,0.012240835
RERG,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.973,1.35E-01,NA,NA,NA,0.012895107
SNX7,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.068,1.37E-01,NA,NA,NA,0.029105159
SLC6A3,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.017,1.40E-01,NA,NA,NA,0.015301278
CHPT1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.023,1.42E-01,NA,NA,NA,0.018937842
ARHGEF7,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.022,1.43E-01,NA,NA,NA,0.012675422
OTUD7A,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.022,1.46E-01,NA,NA,NA,0.014301664
STMN4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.019,1.46E-01,NA,NA,NA,0.012472472
JAZF1,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.023,1.47E-01,NA,NA,NA,0.015283325
LRRC27,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.965,1.52E-01,NA,NA,NA,0.014835124
SLIT3,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.968,1.55E-01,NA,NA,NA,0.012147337
PLEKHG7,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.033,1.56E-01,NA,NA,NA,0.0116007
BCL11A,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.976,1.57E-01,NA,NA,NA,0.01352409
RPH3AL,Brain Prefrontal cortex,SCZ,MR Egger,4,1.125,1.58E-01,0.311173428,0.058922419,0.17144812,0.02672402
FMN2,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.013,1.60E-01,NA,NA,NA,0.013048795
SLC35E2B,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.031,1.60E-01,NA,NA,NA,0.014964111
SMYD3,Brain Prefrontal cortex,SCZ,MR Egger,4,0.791,1.61E-01,0.520543135,0.130060697,0.172567789,0.001873134
PID1,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.963,1.63E-01,NA,NA,NA,0.016871594
DLGAP2,Brain Prefrontal cortex,SCZ,Weighted mode,6,1.012,1.64E-01,0.228297293,0.057061653,0.129933674,0.00577863
VPS41,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.027,1.66E-01,NA,NA,NA,0.010299972
HSD17B4,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.049,1.66E-01,NA,NA,NA,0.011019997
HRNR,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.986,1.67E-01,NA,NA,NA,0.011406323
CACNA1C,Brain Prefrontal cortex,SCZ,Weighted median,3,1.016,1.67E-01,0.018657405,0.009312845,0.558664626,0.068756457
KDM5B,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.965,1.71E-01,NA,NA,NA,0.011725502
SNTG2,Brain Prefrontal cortex,SCZ,MR Egger,3,0.919,1.72E-01,0.565181216,0.005145959,0.193103873,0.007525018
RPH3AL,Brain Prefrontal cortex,SCZ,Simple mode,4,1.029,1.73E-01,0.311173428,0.058922419,0.17144812,0.02672402
EXOC2,Brain Prefrontal cortex,SCZ,Wald ratio,1,0.985,1.74E-01,NA,NA,NA,0.013393388
CCNY,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.018,1.76E-01,NA,NA,NA,0.011472151
WNK2,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.031,1.78E-01,NA,NA,NA,0.010649986
KIRREL3,Brain Prefrontal cortex,SCZ,Wald ratio,1,1.02,1.79E-01,NA,NA,NA,0.01060513
