Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
BAG4,BannerBBDP,SCZ,Inverse variance weighted,2,2.47E+13,1.36E-07,NA,0.897262086,NA,1.87E-06
DDHD2,BannerBBDP,SCZ,Wald ratio,1,140.846,1.48E-07,NA,NA,NA,9.03E-05
MARK2,BannerBBDP,SCZ,Wald ratio,1,0,2.01E-07,NA,NA,NA,1.35E-05
NGEF,BannerBBDP,SCZ,Inverse variance weighted,2,0.166,2.54E-07,NA,0.123633677,NA,5.03E-08
NRBP2,ROSMAP,SCZ,Wald ratio,1,0.037,2.65E-07,NA,NA,NA,0.015679724
PLEC,ROSMAP,SCZ,Wald ratio,1,7.59E+13,2.65E-07,NA,NA,NA,1.14E-07
PUF60,ROSMAP,SCZ,Wald ratio,1,0.005,2.65E-07,NA,NA,NA,0.005381167
CCD92,BannerBBDP,SCZ,Inverse variance weighted,2,1.415,3.65E-07,NA,0.532414167,NA,5.00E-07
E2AK2,ROSMAP,SCZ,Inverse variance weighted,2,0.004,3.91E-07,NA,0.644604217,NA,1.66E-06
NSF,BannerBBDP,SCZ,Wald ratio,1,48.698,5.74E-07,NA,NA,NA,2.41E-06
PSA4,ROSMAP,SCZ,Wald ratio,1,0,6.08E-07,NA,NA,NA,0.006040663
DEFM,BannerBBDP,SCZ,Inverse variance weighted,2,0.195,6.41E-07,NA,0.760219679,NA,0.863330791
CUL3,BannerBBDP,SCZ,Inverse variance weighted,3,0.01,7.54E-07,0.852898994,0.387955662,0.402833201,4.40E-07
LY6H,BannerBBDP,SCZ,Inverse variance weighted,3,0.562,8.60E-07,0.599012627,0.548787999,0.512645964,2.68E-06
TM1L2,ROSMAP,SCZ,Wald ratio,1,6.073,9.40E-07,NA,NA,NA,0.99286897
DNPH1,BannerBBDP,SCZ,Inverse variance weighted,2,0.272,1.25E-06,NA,0.738211156,NA,7.78E-08
TM1L2,BannerBBDP,SCZ,Inverse variance weighted,2,5.551,1.42E-06,NA,0.331773206,NA,0.998655641
CPNE7,ROSMAP,SCZ,Wald ratio,1,31.097,1.74E-06,NA,NA,NA,0.000450467
F1142,ROSMAP,SCZ,Wald ratio,1,2.442,1.82E-06,NA,NA,NA,0.99830172
RABE1,ROSMAP,SCZ,Wald ratio,1,9.469,2.49E-06,NA,NA,NA,0.477532719
SYMC,BannerBBDP,SCZ,Wald ratio,1,0,2.95E-06,NA,NA,NA,1.30E-07
KIF5A,BannerBBDP,SCZ,Wald ratio,1,170657.4,2.95E-06,NA,NA,NA,2.41E-07
DCTN2,BannerBBDP,SCZ,Wald ratio,1,6951.407,2.95E-06,NA,NA,NA,1.04E-07
SIAE,BannerBBDP,SCZ,Inverse variance weighted,4,2.131,7.24E-06,0.355112554,0.337587471,0.378594768,5.75E-08
CE170,BannerBBDP,SCZ,Wald ratio,1,0.036,8.43E-06,NA,NA,NA,2.43E-07
RLBP1,ROSMAP,SCZ,Inverse variance weighted,2,1.328,8.75E-06,NA,0.350137342,NA,0.794959677
NDRG4,ROSMAP,SCZ,Inverse variance weighted,2,0.093,9.77E-06,NA,0.242118463,NA,0.032090095
GSDME,ROSMAP,SCZ,Wald ratio,1,0.459,1.01E-05,NA,NA,NA,0.99822308
CLCN3,BannerBBDP,SCZ,Wald ratio,1,0.002,1.03E-05,NA,NA,NA,1.10E-07
NEK1,BannerBBDP,SCZ,Wald ratio,1,28.336,1.03E-05,NA,NA,NA,0.001052616
SYDM,ROSMAP,SCZ,Wald ratio,1,0.607,1.05E-05,NA,NA,NA,0.985992853
SYDM,BannerBBDP,SCZ,Wald ratio,1,0.631,1.16E-05,NA,NA,NA,0.987207974
KHK,ROSMAP,SCZ,Wald ratio,1,0.88,1.30E-05,NA,NA,NA,0.937142377
TM214,ROSMAP,SCZ,Wald ratio,1,17.571,1.30E-05,NA,NA,NA,0.000104991
MARE3,ROSMAP,SCZ,Wald ratio,1,51.477,1.30E-05,NA,NA,NA,0.000118423
PREB,ROSMAP,SCZ,Wald ratio,1,0,1.30E-05,NA,NA,NA,5.66E-05
CGRE1,ROSMAP,SCZ,Wald ratio,1,3.141,1.30E-05,NA,NA,NA,0.000233191
PCDH7,ROSMAP,SCZ,Wald ratio,1,53.852,1.30E-05,NA,NA,NA,4.98E-07
ERLEC,ROSMAP,SCZ,Wald ratio,1,0.072,1.37E-05,NA,NA,NA,1.80E-05
PSME4,ROSMAP,SCZ,Wald ratio,1,38.957,1.37E-05,NA,NA,NA,2.05E-05
BRSK2,ROSMAP,SCZ,Wald ratio,1,81.951,1.56E-05,NA,NA,NA,7.68E-07
AGM1,ROSMAP,SCZ,Wald ratio,1,1.889,1.74E-05,NA,NA,NA,0.969381045
RWD2A,ROSMAP,SCZ,Wald ratio,1,0.156,1.74E-05,NA,NA,NA,0.00227406
DOP1,ROSMAP,SCZ,Wald ratio,1,0.002,1.74E-05,NA,NA,NA,0.000257756
NRBP2,BannerBBDP,SCZ,Inverse variance weighted,2,0.106,1.82E-05,NA,0.398036445,NA,0.129108703
AGFG2,ROSMAP,SCZ,Inverse variance weighted,2,0.147,1.83E-05,NA,0.422014404,NA,2.77E-06
AKAP1,BannerBBDP,SCZ,Inverse variance weighted,5,0.023,1.92E-05,0.392201808,0.524433278,0.680163052,1.23E-07
ADCY1,BannerBBDP,SCZ,Inverse variance weighted,3,2.8,2.09E-05,0.828989605,0.442519232,0.427444028,1.36E-06
DEFM,ROSMAP,SCZ,Inverse variance weighted,2,0.526,2.16E-05,NA,0.541645958,NA,8.44E-05
ELL3,ROSMAP,SCZ,Wald ratio,1,16.845,2.27E-05,NA,NA,NA,4.26E-05
HYPK,ROSMAP,SCZ,Wald ratio,1,0.002,2.27E-05,NA,NA,NA,0.093937053
MFAP1,ROSMAP,SCZ,Wald ratio,1,0,2.27E-05,NA,NA,NA,0.004863429
PDIA3,ROSMAP,SCZ,Wald ratio,1,0.105,2.27E-05,NA,NA,NA,1.56E-05
KCRU,ROSMAP,SCZ,Wald ratio,1,4.97E+99,2.27E-05,NA,NA,NA,0.000152483
AP180,BannerBBDP,SCZ,Inverse variance weighted,2,0.111,2.35E-05,NA,0.204300525,NA,9.24E-06
TYDP2,ROSMAP,SCZ,Wald ratio,1,0,2.64E-05,NA,NA,NA,2.36E-05
GPT11,BannerBBDP,SCZ,Inverse variance weighted,3,0.27,2.65E-05,0.381732357,0.635830998,0.771670637,0.000356314
AGM1,BannerBBDP,SCZ,Wald ratio,1,1.709,2.74E-05,NA,NA,NA,0.97991346
RWD2A,BannerBBDP,SCZ,Wald ratio,1,0.284,2.74E-05,NA,NA,NA,0.001160766
DOP1,BannerBBDP,SCZ,Wald ratio,1,1.48E+14,2.74E-05,NA,NA,NA,0.000534934
KPRA,ROSMAP,SCZ,Wald ratio,1,2.56E+24,2.78E-05,NA,NA,NA,5.52E-07
UBE2O,ROSMAP,SCZ,Wald ratio,1,0.018,2.78E-05,NA,NA,NA,3.56E-07
UN45A,BannerBBDP,SCZ,Inverse variance weighted,3,2.603,2.96E-05,0.166316338,0.379302948,0.93051884,0.028626313
GGYF1,ROSMAP,SCZ,Wald ratio,1,0,3.03E-05,NA,NA,NA,2.50E-06
GBB2,ROSMAP,SCZ,Wald ratio,1,1.95E+15,3.03E-05,NA,NA,NA,6.06E-07
CISD2,BannerBBDP,SCZ,Wald ratio,1,2.911,3.14E-05,NA,NA,NA,0.945973615
CPNE7,BannerBBDP,SCZ,Inverse variance weighted,2,4.529,3.45E-05,NA,0.848047296,NA,0.003835536
COX11,ROSMAP,SCZ,Inverse variance weighted,3,1.918,3.48E-05,0.233653368,0.422323783,0.723394141,7.82E-08
NPL,BannerBBDP,SCZ,Inverse variance weighted,2,0.446,3.55E-05,NA,0.764876934,NA,9.68E-06
NSD3,ROSMAP,SCZ,Wald ratio,1,0.017,3.60E-05,NA,NA,NA,0.012933608
DDHD2,ROSMAP,SCZ,Wald ratio,1,0,3.60E-05,NA,NA,NA,0.032906356
HSC20,BannerBBDP,SCZ,Inverse variance weighted,2,75.615,3.61E-05,NA,0.941115448,NA,3.91E-08
S4A10,BannerBBDP,SCZ,Wald ratio,1,0.156,3.62E-05,NA,NA,NA,0.000148563
LSM1,ROSMAP,SCZ,Inverse variance weighted,2,0.254,3.77E-05,NA,0.60527418,NA,6.36E-08
CISD2,ROSMAP,SCZ,Wald ratio,1,3.133,4.48E-05,NA,NA,NA,0.9483002
TPPC1,BannerBBDP,SCZ,Wald ratio,1,0.031,4.56E-05,NA,NA,NA,1.04E-07
CHD3,BannerBBDP,SCZ,Wald ratio,1,1.59,4.56E-05,NA,NA,NA,1.22E-06
LSMD1,BannerBBDP,SCZ,Wald ratio,1,877.598,4.56E-05,NA,NA,NA,5.09E-08
WDFY3,BannerBBDP,SCZ,Inverse variance weighted,2,0.031,4.76E-05,NA,0.339365847,NA,1.28E-08
C4BPA,ROSMAP,SCZ,Inverse variance weighted,3,0.279,4.79E-05,0.809852197,0.547229297,0.47806747,3.32E-07
COX5B,BannerBBDP,SCZ,Wald ratio,1,60.164,5.09E-05,NA,NA,NA,4.71E-07
ACTY,BannerBBDP,SCZ,Wald ratio,1,0.27,5.09E-05,NA,NA,NA,1.65E-06
AT5G1,BannerBBDP,SCZ,Wald ratio,1,0.092,5.10E-05,NA,NA,NA,2.90E-05
UBE2Z,BannerBBDP,SCZ,Wald ratio,1,0,5.10E-05,NA,NA,NA,1.28E-05
SNF8,BannerBBDP,SCZ,Wald ratio,1,0.236,5.10E-05,NA,NA,NA,1.56E-05
VWC2L,BannerBBDP,SCZ,Inverse variance weighted,2,2.953,5.49E-05,NA,0.912535824,NA,1.73E-07
TM214,BannerBBDP,SCZ,Wald ratio,1,0.003,5.50E-05,NA,NA,NA,0.000974602
MARE3,BannerBBDP,SCZ,Wald ratio,1,214.17,5.50E-05,NA,NA,NA,0.000957056
SELB,BannerBBDP,SCZ,Inverse variance weighted,2,0.352,5.61E-05,NA,0.729958436,NA,0.003610746
VPS4A,BannerBBDP,SCZ,Inverse variance weighted,2,0.195,5.78E-05,NA,0.228731107,NA,0.53265
MMAB,BannerBBDP,SCZ,Inverse variance weighted,2,0.867,6.64E-05,NA,0.888037317,NA,0.883322775
RLBP1,BannerBBDP,SCZ,Inverse variance weighted,3,1.256,7.07E-05,0.372684997,0.668065076,0.930404101,1.07E-06
SNUT1,BannerBBDP,SCZ,Wald ratio,1,0,8.16E-05,NA,NA,NA,5.94E-05
SNUT1,ROSMAP,SCZ,Wald ratio,1,18843650000,8.16E-05,NA,NA,NA,8.11E-05
FIBP,ROSMAP,SCZ,Wald ratio,1,0.003,8.16E-05,NA,NA,NA,2.17E-08
CC85B,ROSMAP,SCZ,Wald ratio,1,0,8.16E-05,NA,NA,NA,6.46E-07
CP7B1,ROSMAP,SCZ,Inverse variance weighted,3,2.046,8.20E-05,0.0661051,0.184351915,0.976417983,1.67E-07
ADA10,BannerBBDP,SCZ,Inverse variance weighted,4,0.472,9.13E-05,0.138826834,0.261885482,0.891497866,1.40E-06
SCRN3,BannerBBDP,SCZ,Inverse variance weighted,3,1.519,1.02E-04,0.274892441,0.549644792,0.959671714,0.637741351
SNX32,BannerBBDP,SCZ,Inverse variance weighted,2,0.721,1.10E-04,NA,0.335020064,NA,4.70E-05
ACADS,BannerBBDP,SCZ,Inverse variance weighted,2,1.169,1.29E-04,NA,0.77375353,NA,0.65057387
BACD3,ROSMAP,SCZ,Inverse variance weighted,2,7.07,1.33E-04,NA,0.407237601,NA,1.50E-07
UBE4A,ROSMAP,SCZ,Inverse variance weighted,2,5257590,1.38E-04,NA,0.485128839,NA,1.78E-08
PBIP1,ROSMAP,SCZ,Wald ratio,1,2.685,1.40E-04,NA,NA,NA,0.541668471
PMVK,ROSMAP,SCZ,Wald ratio,1,0,1.40E-04,NA,NA,NA,0.000774587
SNTB2,ROSMAP,SCZ,Wald ratio,1,0.001,1.41E-04,NA,NA,NA,0.000117783
SETD3,ROSMAP,SCZ,Inverse variance weighted,4,60.596,1.41E-04,0.288642868,0.472873982,0.893942189,1.53E-08
LIN7C,ROSMAP,SCZ,Wald ratio,1,81.376,1.43E-04,NA,NA,NA,2.26E-06
UBX2B,BannerBBDP,SCZ,Inverse variance weighted,2,2.652,1.46E-04,NA,0.341562008,NA,0.006215863
KBP,ROSMAP,SCZ,Inverse variance weighted,2,0.298,1.47E-04,NA,0.819763367,NA,0.00017161
PSD11,BannerBBDP,SCZ,Inverse variance weighted,3,0.051,1.51E-04,0.472279373,0.478548866,0.506935425,9.21E-08
SNTB2,BannerBBDP,SCZ,Wald ratio,1,0.028,1.52E-04,NA,NA,NA,4.26E-05
FSCN1,BannerBBDP,SCZ,Inverse variance weighted,3,0.022,1.54E-04,0.690444432,0.372861615,0.406546896,8.50E-08
PURA2,BannerBBDP,SCZ,Inverse variance weighted,4,0.259,1.56E-04,0.287802277,0.307918561,0.444819903,2.14E-08
UBX2B,ROSMAP,SCZ,Wald ratio,1,3.891,1.58E-04,NA,NA,NA,1.79E-07
ACADS,ROSMAP,SCZ,Inverse variance weighted,2,1.187,1.58E-04,NA,0.495380209,NA,0.650573835
TACC2,BannerBBDP,SCZ,Inverse variance weighted,7,0.607,1.61E-04,0.763961624,0.858397218,0.94162786,1.16E-06
HNRH1,ROSMAP,SCZ,Wald ratio,1,74.051,1.61E-04,NA,NA,NA,3.37E-08
COX11,BannerBBDP,SCZ,Inverse variance weighted,3,1.595,1.74E-04,0.903546274,0.381460153,0.398539186,5.73E-08
NDUA5,ROSMAP,SCZ,Wald ratio,1,5.501,1.75E-04,NA,NA,NA,2.81E-07
UBE3B,BannerBBDP,SCZ,Inverse variance weighted,2,554.624,1.80E-04,NA,0.374895716,NA,5.10E-06
PMVK,BannerBBDP,SCZ,Wald ratio,1,0.203,1.87E-04,NA,NA,NA,3.84E-05
PBIP1,BannerBBDP,SCZ,Wald ratio,1,1.841,1.87E-04,NA,NA,NA,0.006543087
NJMU,BannerBBDP,SCZ,Wald ratio,1,0.001,2.03E-04,NA,NA,NA,1.31E-06
DHR11,ROSMAP,SCZ,Inverse variance weighted,3,1.443,2.11E-04,0.308166468,0.471935525,0.62511144,0.732911593
ACSF3,BannerBBDP,SCZ,Inverse variance weighted,3,0.725,2.31E-04,0.325720978,0.496445901,0.628907078,0.003833497
RUFY1,ROSMAP,SCZ,Inverse variance weighted,2,7.862,2.31E-04,NA,0.35244823,NA,1.79E-06
S2512,BannerBBDP,SCZ,Wald ratio,1,0.506,2.32E-04,NA,NA,NA,0.063502738
S2512,ROSMAP,SCZ,Wald ratio,1,0.274,2.32E-04,NA,NA,NA,0.79201939
ELP5,BannerBBDP,SCZ,Inverse variance weighted,2,0.223,2.43E-04,NA,0.457608999,NA,1.21E-07
HYI,BannerBBDP,SCZ,Wald ratio,1,0.48,2.49E-04,NA,NA,NA,0.782536661
HYI,ROSMAP,SCZ,Wald ratio,1,0.652,2.49E-04,NA,NA,NA,0.22398138
IF4A2,BannerBBDP,SCZ,Inverse variance weighted,3,0.003,2.54E-04,0.926573485,0.959318745,0.830291626,8.25E-08
CUL9,ROSMAP,SCZ,Wald ratio,1,0,2.64E-04,NA,NA,NA,0.006098735
DNPH1,ROSMAP,SCZ,Inverse variance weighted,2,643.209,2.65E-04,NA,0.588682995,NA,0.756777448
SCRN3,ROSMAP,SCZ,Inverse variance weighted,2,1.339,2.77E-04,NA,0.460969697,NA,0.637741389
DHR11,BannerBBDP,SCZ,Inverse variance weighted,2,1.503,2.79E-04,NA,0.899615543,NA,4.05E-07
GBRAP,ROSMAP,SCZ,Inverse variance weighted,3,0.008,2.86E-04,0.681498566,0.912619019,0.923891471,3.54E-05
TSP1,BannerBBDP,SCZ,Wald ratio,1,0.581,2.89E-04,NA,NA,NA,2.76E-07
CAPR1,ROSMAP,SCZ,Inverse variance weighted,4,0.238,2.93E-04,0.944040434,0.674241529,0.355673756,1.03E-07
SCMC1,ROSMAP,SCZ,Wald ratio,1,0.753,2.94E-04,NA,NA,NA,7.35E-07
GBRAP,BannerBBDP,SCZ,Inverse variance weighted,2,0.006,2.98E-04,NA,0.334197305,NA,4.52E-08
CC90B,ROSMAP,SCZ,Inverse variance weighted,2,3.478,3.07E-04,NA,0.349628285,NA,3.65E-05
PP1B,BannerBBDP,SCZ,Inverse variance weighted,2,0.047,3.19E-04,NA,0.399485831,NA,1.00E-06
P3C2A,ROSMAP,SCZ,Wald ratio,1,1.61E+17,3.26E-04,NA,NA,NA,1.79E-07
RS13,ROSMAP,SCZ,Wald ratio,1,102.32,3.26E-04,NA,NA,NA,2.02E-07
GSLG1,BannerBBDP,SCZ,Inverse variance weighted,2,0.191,3.31E-04,NA,0.963925796,NA,0.000132302
UBP31,ROSMAP,SCZ,Wald ratio,1,23.452,3.35E-04,NA,NA,NA,1.15E-07
CC85A,BannerBBDP,SCZ,Inverse variance weighted,5,2.604,3.39E-04,0.09849878,0.154927923,0.700743368,2.95E-07
T132B,ROSMAP,SCZ,Inverse variance weighted,5,0.231,3.48E-04,0.458624566,0.488448737,0.42760575,6.48E-08
ACE,BannerBBDP,SCZ,Wald ratio,1,1.436,3.53E-04,NA,NA,NA,0.717626872
DCAF7,BannerBBDP,SCZ,Wald ratio,1,0,3.53E-04,NA,NA,NA,3.17E-05
HECD1,BannerBBDP,SCZ,Wald ratio,1,0.077,3.56E-04,NA,NA,NA,0.000766957
AP4S1,BannerBBDP,SCZ,Wald ratio,1,0.019,3.56E-04,NA,NA,NA,1.33E-05
MK67I,BannerBBDP,SCZ,Wald ratio,1,0.259,3.59E-04,NA,NA,NA,2.23E-05
YRDC,ROSMAP,SCZ,Wald ratio,1,691.959,3.59E-04,NA,NA,NA,2.05E-07
CA122,ROSMAP,SCZ,Wald ratio,1,0,3.59E-04,NA,NA,NA,2.45E-06
MANEL,ROSMAP,SCZ,Wald ratio,1,0.33,3.59E-04,NA,NA,NA,1.65E-07
PRIC1,ROSMAP,SCZ,Inverse variance weighted,5,0.522,3.66E-04,0.679497854,0.466325658,0.24629693,2.79E-06
LY6H,ROSMAP,SCZ,Inverse variance weighted,3,0.673,3.77E-04,0.645668775,0.709431563,0.615780882,0.74639171
MARK2,ROSMAP,SCZ,Wald ratio,1,491.604,3.92E-04,NA,NA,NA,0.004856882
MAEA,BannerBBDP,SCZ,Wald ratio,1,0.163,4.01E-04,NA,NA,NA,1.06E-07
CTBP1,BannerBBDP,SCZ,Wald ratio,1,0,4.01E-04,NA,NA,NA,2.49E-08
CTNL1,ROSMAP,SCZ,Inverse variance weighted,2,0.116,4.17E-04,NA,0.493482477,NA,6.92E-07
SMU1,BannerBBDP,SCZ,Wald ratio,1,1902.396,4.29E-04,NA,NA,NA,2.74E-08
DNJA1,BannerBBDP,SCZ,Wald ratio,1,0.036,4.29E-04,NA,NA,NA,3.49E-07
TPPP3,BannerBBDP,SCZ,Inverse variance weighted,2,1.728,4.30E-04,NA,0.719204653,NA,6.98E-07
HMCES,ROSMAP,SCZ,Wald ratio,1,0.133,4.36E-04,NA,NA,NA,4.54E-07
COPG1,ROSMAP,SCZ,Wald ratio,1,0,4.36E-04,NA,NA,NA,1.42E-07
H1X,ROSMAP,SCZ,Wald ratio,1,0.04,4.36E-04,NA,NA,NA,4.10E-07
RFIP5,ROSMAP,SCZ,Inverse variance weighted,2,0.027,4.43E-04,NA,0.450836044,NA,1.24E-07
KCD21,ROSMAP,SCZ,Wald ratio,1,0.611,4.43E-04,NA,NA,NA,0.475059681
UBP35,ROSMAP,SCZ,Wald ratio,1,0,4.43E-04,NA,NA,NA,2.03E-05
GAB2,ROSMAP,SCZ,Wald ratio,1,0,4.43E-04,NA,NA,NA,1.53E-07
SYFM,ROSMAP,SCZ,Inverse variance weighted,9,0.489,4.53E-04,0.834437938,0.882486391,0.668024482,7.48E-07
HECD1,ROSMAP,SCZ,Wald ratio,1,14.898,4.55E-04,NA,NA,NA,0.000244891
IDHP,BannerBBDP,SCZ,Inverse variance weighted,3,0.244,4.65E-04,0.846306971,0.898088854,0.746218163,0.005444749
