Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
LINC00390,Brain,SCZ,Wald ratio,1,1.139,5.17E-04,NA,NA,NA,0.716329192
TBC1D14,Brain,SCZ,Wald ratio,1,1.085,5.54E-04,NA,NA,NA,0.622662179
KCNH3,Brain,SCZ,Wald ratio,1,1.173,5.90E-04,NA,NA,NA,0.713005734
CASQ1,Brain,SCZ,Wald ratio,1,0.895,6.10E-04,NA,NA,NA,0.609389954
KNTC1,Brain,SCZ,Wald ratio,1,1.057,6.17E-04,NA,NA,NA,0.63138018
TUBG2,Brain,SCZ,Wald ratio,1,1.119,6.48E-04,NA,NA,NA,0.622857133
ANK2,Brain,SCZ,Wald ratio,1,0.911,6.58E-04,NA,NA,NA,0.584425682
ENSG00000257239,Brain,SCZ,Wald ratio,1,0.918,7.37E-04,NA,NA,NA,0.564361673
OTUB1,Brain,SCZ,Wald ratio,1,1.053,7.39E-04,NA,NA,NA,0.56362643
TCF20,Brain,SCZ,Wald ratio,1,1.412,9.10E-04,NA,NA,NA,0.755417541
FAM221A,Brain,SCZ,Wald ratio,1,1.057,1.00E-03,NA,NA,NA,0.48824972
LRRC4B,Brain,SCZ,Wald ratio,1,0.916,1.11E-03,NA,NA,NA,0.480266585
RCCD1,Brain,SCZ,Wald ratio,1,1.057,1.22E-03,NA,NA,NA,0.453342423
SIRT5,Brain,SCZ,Wald ratio,1,1.08,1.27E-03,NA,NA,NA,0.455415468
PRKCZ,Brain,SCZ,Wald ratio,1,0.912,1.44E-03,NA,NA,NA,0.43220736
TIMM50,Brain,SCZ,Wald ratio,1,0.92,1.57E-03,NA,NA,NA,0.389239945
DLGAP2,Brain,SCZ,Wald ratio,1,1.097,1.75E-03,NA,NA,NA,0.417484524
RUBCN,Brain,SCZ,Wald ratio,1,1.131,1.82E-03,NA,NA,NA,0.47612142
XRRA1,Brain,SCZ,Wald ratio,1,0.936,1.95E-03,NA,NA,NA,0.355573717
CIT,Brain,SCZ,Wald ratio,1,1.1,2.11E-03,NA,NA,NA,0.341984381
STOX1,Brain,SCZ,Wald ratio,1,1.114,2.32E-03,NA,NA,NA,0.359000558
GSTO2,Brain,SCZ,Wald ratio,1,1.045,2.33E-03,NA,NA,NA,0.31658859
SHANK2,Brain,SCZ,Wald ratio,1,1.092,2.43E-03,NA,NA,NA,0.31954569
CCDC158,Brain,SCZ,Wald ratio,1,1.045,2.70E-03,NA,NA,NA,0.279317411
FARS2,Brain,SCZ,Wald ratio,1,1.111,2.78E-03,NA,NA,NA,0.316009509
SMG1P2,Brain,SCZ,Wald ratio,1,0.953,2.79E-03,NA,NA,NA,0.284310798
CRELD2,Brain,SCZ,Wald ratio,1,1.167,3.03E-03,NA,NA,NA,0.35607626
ENSG00000286619,Brain,SCZ,Wald ratio,1,0.968,3.14E-03,NA,NA,NA,0.25491452
ENSG00000230960,Brain,SCZ,Wald ratio,1,1.088,3.48E-03,NA,NA,NA,0.264506166
PPM1F,Brain,SCZ,Wald ratio,1,1.063,3.64E-03,NA,NA,NA,0.228104886
QPCT,Brain,SCZ,Wald ratio,1,1.074,3.64E-03,NA,NA,NA,0.228104886
F13B,Brain,SCZ,Wald ratio,1,0.912,4.05E-03,NA,NA,NA,0.211466893
CHD1L,Brain,SCZ,Wald ratio,1,0.909,4.19E-03,NA,NA,NA,0.208325308
PGM2,Brain,SCZ,Wald ratio,1,0.957,4.34E-03,NA,NA,NA,0.203192977
FAM135B,Brain,SCZ,Wald ratio,1,0.886,4.61E-03,NA,NA,NA,0.254980342
LINC02406,Brain,SCZ,Wald ratio,1,1.037,4.63E-03,NA,NA,NA,0.195668106
ZNF577,Brain,SCZ,Wald ratio,1,0.875,4.72E-03,NA,NA,NA,0.259536749
ADAR,Brain,SCZ,Wald ratio,1,0.953,5.08E-03,NA,NA,NA,0.177783977
ADCY1,Brain,SCZ,Wald ratio,1,0.915,5.15E-03,NA,NA,NA,0.180839864
ARHGEF3,Brain,SCZ,Wald ratio,1,0.916,5.22E-03,NA,NA,NA,0.175888091
ENSG00000230333,Brain,SCZ,Wald ratio,1,1.088,5.40E-03,NA,NA,NA,0.193280303
ENSG00000241345,Brain,SCZ,Wald ratio,1,0.922,5.61E-03,NA,NA,NA,0.205073919
LNX2,Brain,SCZ,Wald ratio,1,0.923,5.64E-03,NA,NA,NA,0.164331441
ITGA2,Brain,SCZ,Wald ratio,1,0.904,6.10E-03,NA,NA,NA,0.170982745
HLA-J,Brain,SCZ,Wald ratio,1,1.115,6.35E-03,NA,NA,NA,0.179569502
TTC7B,Brain,SCZ,Weighted median,3,0.942,6.55E-03,0.762964478,0.008582817,0.200466864,0.012530089
ENSG00000231769,Brain,SCZ,Wald ratio,1,0.917,6.87E-03,NA,NA,NA,0.148391173
BORCS7,Brain,SCZ,Wald ratio,1,1.052,7.00E-03,NA,NA,NA,0.156888707
RNU1-47P,Brain,SCZ,Wald ratio,1,1.083,7.03E-03,NA,NA,NA,0.147143929
JAKMIP3,Brain,SCZ,Inverse variance weighted,2,0.947,7.08E-03,NA,0.569243747,NA,0.021305307
BSPRY,Brain,SCZ,Wald ratio,1,0.921,7.14E-03,NA,NA,NA,0.138594627
RPL3P2,Brain,SCZ,Wald ratio,1,0.815,7.18E-03,NA,NA,NA,0.261642181
JAML,Brain,SCZ,Wald ratio,1,0.938,7.56E-03,NA,NA,NA,0.133876324
GSE1,Brain,SCZ,Wald ratio,1,1.103,7.67E-03,NA,NA,NA,0.150024554
ST8SIA5-DT,Brain,SCZ,Wald ratio,1,1.073,8.19E-03,NA,NA,NA,0.124571168
GNA12,Brain,SCZ,Wald ratio,1,1.091,8.19E-03,NA,NA,NA,0.124556937
CASP8,Brain,SCZ,Wald ratio,1,1.075,8.33E-03,NA,NA,NA,0.131394981
ENSG00000257943,Brain,SCZ,Wald ratio,1,0.925,8.39E-03,NA,NA,NA,0.12351801
ECE1,Brain,SCZ,Wald ratio,1,0.931,8.66E-03,NA,NA,NA,0.120454397
SUCLG2,Brain,SCZ,Wald ratio,1,1.074,8.74E-03,NA,NA,NA,0.121980591
ANO5,Brain,SCZ,Wald ratio,1,0.926,9.02E-03,NA,NA,NA,0.139097763
ENSG00000260698,Brain,SCZ,Wald ratio,1,0.93,9.15E-03,NA,NA,NA,0.127748393
EPHB4,Brain,SCZ,Wald ratio,1,1.094,9.61E-03,NA,NA,NA,0.118617411
SLC22A15,Brain,SCZ,Wald ratio,1,0.927,9.70E-03,NA,NA,NA,0.109074198
ENSG00000272305,Brain,SCZ,Wald ratio,1,1.061,9.81E-03,NA,NA,NA,0.112481498
USP16,Brain,SCZ,Wald ratio,1,1.053,9.84E-03,NA,NA,NA,0.119624063
COBL,Brain,SCZ,Wald ratio,1,1.151,1.04E-02,NA,NA,NA,0.169084947
FOXP1,Brain,SCZ,Wald ratio,1,1.069,1.05E-02,NA,NA,NA,0.103088814
C1orf174,Brain,SCZ,Wald ratio,1,1.082,1.13E-02,NA,NA,NA,0.103226442
ENSG00000260850,Brain,SCZ,Wald ratio,1,1.085,1.13E-02,NA,NA,NA,0.117331684
C8orf34,Brain,SCZ,Wald ratio,1,0.922,1.14E-02,NA,NA,NA,0.095584105
MORF4L1,Brain,SCZ,Wald ratio,1,0.937,1.24E-02,NA,NA,NA,0.088537542
DIS3L2,Brain,SCZ,Wald ratio,1,1.071,1.28E-02,NA,NA,NA,0.093704737
KDM4C,Brain,SCZ,Wald ratio,1,1.068,1.33E-02,NA,NA,NA,0.085819389
LINC00672,Brain,SCZ,Wald ratio,1,1.083,1.33E-02,NA,NA,NA,0.115804205
MYO15A,Brain,SCZ,Wald ratio,1,0.926,1.35E-02,NA,NA,NA,0.083823157
ZNF100,Brain,SCZ,Wald ratio,1,0.958,1.36E-02,NA,NA,NA,0.083818057
ENSG00000288583,Brain,SCZ,Wald ratio,1,1.085,1.38E-02,NA,NA,NA,0.087226264
ARID5B,Brain,SCZ,Wald ratio,1,0.944,1.39E-02,NA,NA,NA,0.081677785
RFX8,Brain,SCZ,Wald ratio,1,0.884,1.40E-02,NA,NA,NA,0.134783389
ZNF500,Brain,SCZ,Wald ratio,1,0.94,1.41E-02,NA,NA,NA,0.081518232
AFG3L1P,Brain,SCZ,Wald ratio,1,1.151,1.42E-02,NA,NA,NA,0.134452307
PFKL,Brain,SCZ,Wald ratio,1,1.061,1.45E-02,NA,NA,NA,0.083315582
AKAP12,Brain,SCZ,Wald ratio,1,1.081,1.46E-02,NA,NA,NA,0.079549548
ANXA4,Brain,SCZ,Wald ratio,1,1.067,1.46E-02,NA,NA,NA,0.077663507
SIRPA,Brain,SCZ,Wald ratio,1,0.946,1.47E-02,NA,NA,NA,0.08144887
NGEF,Brain,SCZ,Wald ratio,1,1.038,1.50E-02,NA,NA,NA,0.077507355
JMJD6,Brain,SCZ,Wald ratio,1,0.926,1.51E-02,NA,NA,NA,0.075618463
BTBD7,Brain,SCZ,Wald ratio,1,0.924,1.51E-02,NA,NA,NA,0.092001997
CCDC66,Brain,SCZ,Wald ratio,1,1.088,1.53E-02,NA,NA,NA,0.084836449
COL6A6,Brain,SCZ,Wald ratio,1,0.938,1.56E-02,NA,NA,NA,0.092005986
GPLD1,Brain,SCZ,Wald ratio,1,1.074,1.61E-02,NA,NA,NA,0.099060286
CKMT2-AS1,Brain,SCZ,Wald ratio,1,1.103,1.63E-02,NA,NA,NA,0.112669202
GALNT2,Brain,SCZ,Wald ratio,1,1.089,1.63E-02,NA,NA,NA,0.08654992
CCDC85C,Brain,SCZ,Wald ratio,1,1.08,1.65E-02,NA,NA,NA,0.071806665
PDZRN4,Brain,SCZ,Wald ratio,1,0.944,1.71E-02,NA,NA,NA,0.068200253
GALM,Brain,SCZ,Wald ratio,1,0.929,1.76E-02,NA,NA,NA,0.070305664
LINC01500,Brain,SCZ,Wald ratio,1,0.959,1.77E-02,NA,NA,NA,0.066501841
DDX11-AS1,Brain,SCZ,Wald ratio,1,1.029,1.79E-02,NA,NA,NA,0.06651407
NTM,Brain,SCZ,Wald ratio,1,0.932,1.82E-02,NA,NA,NA,0.070604294
KCNS3,Brain,SCZ,Wald ratio,1,1.036,1.83E-02,NA,NA,NA,0.068757997
SPATA20,Brain,SCZ,Wald ratio,1,0.949,1.85E-02,NA,NA,NA,0.066911006
DOCK2,Brain,SCZ,Wald ratio,1,0.925,1.93E-02,NA,NA,NA,0.071213435
LARS2,Brain,SCZ,Wald ratio,1,1.128,2.01E-02,NA,NA,NA,0.126451832
FARP2,Brain,SCZ,Wald ratio,1,1.105,2.09E-02,NA,NA,NA,0.089665042
CRPPA,Brain,SCZ,Wald ratio,1,1.069,2.16E-02,NA,NA,NA,0.061330137
TMTC4,Brain,SCZ,Wald ratio,1,1.057,2.18E-02,NA,NA,NA,0.071582605
CDH13,Brain,SCZ,Wald ratio,1,0.953,2.28E-02,NA,NA,NA,0.006554323
PLD5,Brain,SCZ,Wald ratio,1,0.943,2.48E-02,NA,NA,NA,0.052655495
MRPL14,Brain,SCZ,Wald ratio,1,1.044,2.49E-02,NA,NA,NA,0.050314407
KCNQ3,Brain,SCZ,Wald ratio,1,1.068,2.51E-02,NA,NA,NA,0.055261916
ABCA5,Brain,SCZ,Wald ratio,1,0.919,2.52E-02,NA,NA,NA,0.070778599
STRA8,Brain,SCZ,Wald ratio,1,1.044,2.53E-02,NA,NA,NA,0.053365158
ESPN,Brain,SCZ,Wald ratio,1,1.132,2.56E-02,NA,NA,NA,0.117075247
CDSN,Brain,SCZ,Wald ratio,1,0.905,2.66E-02,NA,NA,NA,0.082289674
ENSG00000285847,Brain,SCZ,Wald ratio,1,0.945,2.72E-02,NA,NA,NA,0.049305376
ENSG00000253235,Brain,SCZ,Wald ratio,1,1.048,2.89E-02,NA,NA,NA,0.060206309
IQSEC1,Brain,SCZ,Wald ratio,1,0.929,2.90E-02,NA,NA,NA,0.050146836
PDCD6IPP2,Brain,SCZ,Wald ratio,1,1.197,2.93E-02,NA,NA,NA,0.118070303
TTN,Brain,SCZ,Wald ratio,1,0.909,2.99E-02,NA,NA,NA,0.060009828
LINC01181,Brain,SCZ,Wald ratio,1,0.944,3.00E-02,NA,NA,NA,0.044062005
GCK,Brain,SCZ,Wald ratio,1,1.123,3.02E-02,NA,NA,NA,0.079317
CIAO3,Brain,SCZ,Wald ratio,1,1.092,3.12E-02,NA,NA,NA,0.052608819
EPHA10,Brain,SCZ,Wald ratio,1,1.035,3.12E-02,NA,NA,NA,0.046758731
PLCH2,Brain,SCZ,Wald ratio,1,0.919,3.20E-02,NA,NA,NA,0.066858122
CCDC149,Brain,SCZ,Wald ratio,1,1.061,3.26E-02,NA,NA,NA,0.041131208
ERC1,Brain,SCZ,Wald ratio,1,0.958,3.32E-02,NA,NA,NA,0.045746889
CDH4,Brain,SCZ,Inverse variance weighted,2,1.032,3.40E-02,NA,0.643897496,NA,0.007351236
MACF1,Brain,SCZ,Wald ratio,1,0.925,3.48E-02,NA,NA,NA,0.04365867
ENSG00000235140,Brain,SCZ,Wald ratio,1,1.055,3.48E-02,NA,NA,NA,0.047369006
ENSG00000269758,Brain,SCZ,Wald ratio,1,0.954,3.51E-02,NA,NA,NA,0.044964447
ENSG00000241449,Brain,SCZ,Wald ratio,1,1.085,3.51E-02,NA,NA,NA,0.056205756
C20orf96,Brain,SCZ,Wald ratio,1,0.933,3.57E-02,NA,NA,NA,0.03901131
TARS1,Brain,SCZ,Wald ratio,1,1.068,3.59E-02,NA,NA,NA,0.043740124
PRIMA1,Brain,SCZ,Wald ratio,1,0.942,3.67E-02,NA,NA,NA,0.059637622
EPB41L3,Brain,SCZ,Wald ratio,1,1.078,3.70E-02,NA,NA,NA,0.044219647
COL26A1,Brain,SCZ,Wald ratio,1,1.068,3.75E-02,NA,NA,NA,0.036277615
RNF212,Brain,SCZ,Wald ratio,1,1.051,3.79E-02,NA,NA,NA,0.037941605
EFHD1,Brain,SCZ,Wald ratio,1,1.046,4.08E-02,NA,NA,NA,0.033917435
PRPH2,Brain,SCZ,Wald ratio,1,0.974,4.22E-02,NA,NA,NA,0.036182481
ENSG00000228852,Brain,SCZ,Wald ratio,1,1.095,4.31E-02,NA,NA,NA,0.04706592
PKD2L2,Brain,SCZ,Wald ratio,1,0.955,4.34E-02,NA,NA,NA,0.037831879
GFOD1,Brain,SCZ,Wald ratio,1,0.938,4.44E-02,NA,NA,NA,0.034772895
ECPAS,Brain,SCZ,Wald ratio,1,0.97,4.55E-02,NA,NA,NA,0.030665402
MYOM2,Brain,SCZ,Wald ratio,1,1.045,4.55E-02,NA,NA,NA,0.030983945
CYB5B,Brain,SCZ,Wald ratio,1,1.046,4.55E-02,NA,NA,NA,0.033017657
ALS2,Brain,SCZ,Wald ratio,1,1.086,4.64E-02,NA,NA,NA,0.040107899
GET1-SH3BGR,Brain,SCZ,Wald ratio,1,0.949,4.65E-02,NA,NA,NA,0.037786253
MDGA1,Brain,SCZ,Wald ratio,1,0.953,4.67E-02,NA,NA,NA,0.032003042
ZFP69,Brain,SCZ,Wald ratio,1,0.953,4.75E-02,NA,NA,NA,0.038443537
CACNA1E,Brain,SCZ,Wald ratio,1,1.029,4.80E-02,NA,NA,NA,0.029985714
KBTBD11-OT1,Brain,SCZ,Wald ratio,1,0.939,4.84E-02,NA,NA,NA,0.037807017
ARHGEF19,Brain,SCZ,Wald ratio,1,1.044,5.00E-02,NA,NA,NA,0.032163332
SHB,Brain,SCZ,Wald ratio,1,0.965,5.08E-02,NA,NA,NA,0.028032615
CD82,Brain,SCZ,Wald ratio,1,1.074,5.08E-02,NA,NA,NA,0.040638275
IPO9,Brain,SCZ,Wald ratio,1,1.067,5.31E-02,NA,NA,NA,0.033026401
NTNG2,Brain,SCZ,Wald ratio,1,0.947,5.35E-02,NA,NA,NA,0.027185123
SUZ12,Brain,SCZ,Wald ratio,1,0.916,5.42E-02,NA,NA,NA,0.036578785
ANO8,Brain,SCZ,Wald ratio,1,0.91,5.45E-02,NA,NA,NA,0.091630817
APOB,Brain,SCZ,Wald ratio,1,0.947,5.57E-02,NA,NA,NA,0.028064363
