"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CAPZB","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.006","0.015","0.994","7.00e-01",NA,NA,NA,0.004870444
"PRDM16","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.007","0.017","0.993","7.01e-01",NA,NA,NA,0.004602619
"THEGL","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.008","0.022","1.008","7.05e-01",NA,NA,NA,0.006336497
"NCOA7","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.007","0.020","1.007","7.13e-01",NA,NA,NA,0.004522867
"ANKRD18B","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.007","0.018","0.993","7.13e-01",NA,NA,NA,0.004785252
"MATN2","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.007","0.020","0.993","7.21e-01",NA,NA,NA,0.004500243
"ITGB3","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.009","0.024","1.009","7.21e-01",NA,NA,NA,0.00460924
"ZNF385B","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.006","0.016","0.994","7.21e-01",NA,NA,NA,0.011152101
"ADARB2","Brain Prefrontal cortex","SCZ","Weighted mode",4,"-0.004","0.009","0.996","7.23e-01",0.049192541,0.110190076,0.970233452,0.00785235
"LRP1B","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.008","0.023","0.992","7.30e-01",NA,NA,NA,0.009992265
"RUNX2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.013","1.005","7.31e-01",NA,NA,NA,0.00490258
"UNC45B","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.006","0.017","1.006","7.36e-01",NA,NA,NA,0.004681808
"ADARB2","Brain Prefrontal cortex","SCZ","Weighted median",4,"-0.003","0.008","0.997","7.47e-01",0.049192541,0.110190076,0.970233452,0.00785235
"PTPRN2","Brain Prefrontal cortex","SCZ","Simple mode",3," 0.004","0.012","1.004","7.48e-01",0.036562654,0.111567463,0.962031452,0.028910806
"DPP6","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.006","0.018","1.006","7.51e-01",NA,NA,NA,0.00511819
"ACTN2","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2," 0.003","0.009","1.003","7.53e-01",NA,0.290090471,NA,0.006496233
"MET","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.017","1.005","7.57e-01",NA,NA,NA,0.004538598
"GPR161","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.006","0.019","1.006","7.59e-01",NA,NA,NA,0.004663005
"ARHGAP24","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.009","1.003","7.60e-01",NA,NA,NA,0.004946509
"WDR33","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.006","0.020","0.994","7.61e-01",NA,NA,NA,0.0038526
"PTPRJ","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.004","0.015","1.004","7.62e-01",NA,NA,NA,0.005149685
"KLK7","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.006","0.020","1.006","7.62e-01",NA,NA,NA,0.004988617
"PPP1R14C","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.010","0.997","7.63e-01",NA,NA,NA,0.004992073
"NTM","Brain Prefrontal cortex","SCZ","Inverse variance weighted",3," 0.005","0.018","1.005","7.63e-01",0.526585165,0.005794694,0.195897786,0.079299447
"SVIL","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.016","1.005","7.64e-01",NA,NA,NA,0.00467145
