"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ENSG00000289207","Brain","BP","Wald ratio",1,"-0.019","0.032","0.982","5.65e-01",NA,NA,NA,0.00579776
"ARHGEF7","Brain","BP","Wald ratio",1," 0.009","0.016","1.009","5.66e-01",NA,NA,NA,0.005617343
"SEPTIN7P14","Brain","BP","Wald ratio",1,"-0.007","0.013","0.993","5.67e-01",NA,NA,NA,0.00602015
"FAM185A","Brain","BP","Wald ratio",1," 0.017","0.030","1.017","5.67e-01",NA,NA,NA,0.00602015
"CCDC7","Brain","BP","Wald ratio",1,"-0.019","0.033","0.981","5.67e-01",NA,NA,NA,0.005614097
"ST6GAL1","Brain","BP","Wald ratio",1," 0.014","0.024","1.014","5.67e-01",NA,NA,NA,0.005728272
"PCDH9","Brain","BP","Wald ratio",1," 0.017","0.029","1.017","5.68e-01",NA,NA,NA,0.00583917
"ENSG00000286296","Brain","BP","Wald ratio",1,"-0.022","0.038","0.979","5.68e-01",NA,NA,NA,0.005838292
"ZFP2","Brain","BP","Wald ratio",1," 0.021","0.037","1.021","5.69e-01",NA,NA,NA,0.008256904
"ANO5","Brain","BP","Wald ratio",1,"-0.018","0.032","0.982","5.73e-01",NA,NA,NA,0.006908448
"ELL","Brain","BP","Wald ratio",1,"-0.020","0.036","0.980","5.74e-01",NA,NA,NA,0.006614775
"AGPAT3","Brain","BP","Wald ratio",1,"-0.049","0.087","0.952","5.75e-01",NA,NA,NA,0.01619617
"CCDC188BP","Brain","BP","Wald ratio",1,"-0.030","0.054","0.970","5.76e-01",NA,NA,NA,0.0082628
"HEXB","Brain","BP","Wald ratio",1,"-0.019","0.034","0.981","5.77e-01",NA,NA,NA,0.005512368
"GRIK4","Brain","BP","Wald ratio",1,"-0.018","0.033","0.982","5.77e-01",NA,NA,NA,0.005623872
"ENSG00000285492","Brain","BP","Wald ratio",1," 0.045","0.082","1.046","5.82e-01",NA,NA,NA,0.018150997
"ENSG00000268981","Brain","BP","Wald ratio",1,"-0.014","0.026","0.986","5.82e-01",NA,NA,NA,0.008674294
"ALS2","Brain","BP","Wald ratio",1," 0.024","0.044","1.024","5.84e-01",NA,NA,NA,0.007135708
"GRHL3","Brain","BP","Wald ratio",1," 0.016","0.029","1.016","5.85e-01",NA,NA,NA,0.005703571
"SEPTIN9","Brain","BP","Wald ratio",1,"-0.017","0.032","0.983","5.86e-01",NA,NA,NA,0.005814965
"CAPN14","Brain","BP","Wald ratio",1," 0.027","0.049","1.027","5.86e-01",NA,NA,NA,0.007688361
"EVL","Brain","BP","Wald ratio",1,"-0.082","0.152","0.921","5.88e-01",NA,NA,NA,0.025113411
"APBA2","Brain","BP","Wald ratio",1,"-0.064","0.118","0.938","5.89e-01",NA,NA,NA,0.021195673
"TOGARAM2","Brain","BP","Wald ratio",1," 0.007","0.013","1.007","5.89e-01",NA,NA,NA,0.006480081
