"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PRKD3","Brain Cortex","SCZ","Wald ratio",1,-0.968,0.19,0.38,3.49e-07,NA,NA,NA,0.99948977
"NDUFAF7","Brain Cortex","SCZ","Wald ratio",1,-0.332,0.065,0.717,3.49e-07,NA,NA,NA,0.999498803
"CEBPZOS","Brain Cortex","SCZ","Wald ratio",1,-0.52,0.102,0.594,3.49e-07,NA,NA,NA,0.999498803
"PTPA","Brain Cortex","SCZ","Wald ratio",1,0.566,0.112,1.761,3.97e-07,NA,NA,NA,0.999682539
"ZDHHC12","Brain Cortex","SCZ","Wald ratio",1,0.184,0.036,1.202,3.97e-07,NA,NA,NA,0.999682539
"PRICKLE2","Brain Cortex","SCZ","Wald ratio",1,0.64,0.127,1.896,5.18e-07,NA,NA,NA,0.999333092
"FANCL","Brain Cortex","SCZ","Wald ratio",1,0.689,0.14,1.992,8.4e-07,NA,NA,NA,0.999221514
"CDK10","Brain Cortex","SCZ","Inverse variance weighted",2,-0.449,0.091,0.638,8.57e-07,NA,0.762391025,NA,0.270171064
"ZSCAN23","Brain Cortex","SCZ","Weighted median",3,0.242,0.049,1.274,9.09e-07,0.162458638,0.37673327,0.983920039,0.999993548
"FAM49B","Brain Cortex","SCZ","Wald ratio",1,-0.202,0.041,0.817,9.76e-07,NA,NA,NA,0.998538349
"CYRIB","Brain Cortex","SCZ","Wald ratio",1,0.402,0.082,1.495,9.76e-07,NA,NA,NA,0.998538349
"XPNPEP3","Brain Cortex","SCZ","Wald ratio",1,0.067,0.014,1.07,1.09e-06,NA,NA,NA,0.998391928
"PRMT7","Brain Cortex","SCZ","Weighted median",3,0.109,0.023,1.115,1.44e-06,0.191083019,0.399134979,0.830162534,0.216624655
"GLB1L2","Brain Cortex","SCZ","Wald ratio",1,0.234,0.049,1.263,1.47e-06,NA,NA,NA,0.99804089
"TBC1D15","Brain Cortex","SCZ","Wald ratio",1,0.167,0.035,1.182,1.49e-06,NA,NA,NA,0.998002139
"LINC00320","Brain Cortex","SCZ","Wald ratio",1,0.262,0.054,1.299,1.5e-06,NA,NA,NA,0.998165756
"CCDC122","Brain Cortex","SCZ","Wald ratio",1,-0.52,0.109,0.594,1.64e-06,NA,NA,NA,0.997590267
"LACC1","Brain Cortex","SCZ","Wald ratio",1,0.115,0.024,1.122,1.64e-06,NA,NA,NA,0.997590267
"AC107223.1","Brain Cortex","SCZ","Wald ratio",1,0.665,0.144,1.944,3.77e-06,NA,NA,NA,0.012154764
"DNPH1","Brain Cortex","SCZ","Wald ratio",1,-0.608,0.132,0.545,4.06e-06,NA,NA,NA,0.99577853
"MRM2","Brain Cortex","SCZ","Inverse variance weighted",2,-0.225,0.049,0.798,4.29e-06,NA,0.1545104,NA,0.018221227
"AUTS2","Brain Cortex","SCZ","Wald ratio",1,0.218,0.047,1.243,4.36e-06,NA,NA,NA,0.995736846
"EMX1","Brain Cortex","SCZ","Wald ratio",1,-0.288,0.063,0.75,4.41e-06,NA,NA,NA,0.99419671
"PABPC1L","Brain Cortex","SCZ","Wald ratio",1,-0.411,0.09,0.663,4.49e-06,NA,NA,NA,0.9943266
"YWHAB","Brain Cortex","SCZ","Wald ratio",1,-0.07,0.015,0.933,4.49e-06,NA,NA,NA,0.9943266
"PTBP2","Brain Cortex","SCZ","Wald ratio",1,-0.198,0.044,0.82,5.85e-06,NA,NA,NA,0.99358142
"IFT81","Brain Cortex","SCZ","Inverse variance weighted",2,0.183,0.041,1.201,6.74e-06,NA,0.432265133,NA,0.876824488
