"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ERLEC","BannerBBDP","ED","Wald ratio",1,5.907,1.103,367.671,8.44e-08,NA,NA,NA,1.1e-05
"HEAT1","BannerBBDP","ED","Inverse variance weighted",6,-2.645,0.63,0.071,2.71e-05,0.759530358,0.570868476,0.231976526,1.81e-07
"BBS2","BannerBBDP","ED","Inverse variance weighted",2,-14.668,3.696,0,7.22e-05,NA,0.871565245,NA,6.31e-08
"MT2","BannerBBDP","ED","Inverse variance weighted",3,-0.712,0.182,0.491,9.1e-05,0.471542617,0.742004519,0.826153938,5.16e-07
"S2512","BannerBBDP","ED","Wald ratio",1,1.181,0.302,3.256,9.51e-05,NA,NA,NA,0.198142523
"CTNB1","BannerBBDP","ED","Wald ratio",1,-5.859,1.503,0.003,9.74e-05,NA,NA,NA,5.66e-06
"RL13A","BannerBBDP","ED","Inverse variance weighted",2,-3.54,0.92,0.029,0.000119,NA,0.897761135,NA,6.69e-06
"NIBA1","BannerBBDP","ED","Inverse variance weighted",3,-1.42,0.371,0.242,0.00013,0.791147122,0.408449942,0.414667898,2.38e-07
"PIHD1","BannerBBDP","ED","Inverse variance weighted",3,-1.432,0.382,0.239,0.000178,0.728773845,0.626809479,0.532698581,9.99e-05
"RGS14","BannerBBDP","ED","Inverse variance weighted",3,1.762,0.476,5.826,0.000212,0.762314992,0.836886025,0.697513758,6.69e-08
"SYMC","BannerBBDP","ED","Wald ratio",1,103.915,28.077,1.3486e+45,0.000215,NA,NA,NA,1.93e-07
"KIF5A","BannerBBDP","ED","Wald ratio",1,-15.433,4.17,0,0.000215,NA,NA,NA,3.57e-07
"DCTN2","BannerBBDP","ED","Wald ratio",1,-11.333,3.062,0,0.000215,NA,NA,NA,1.54e-07
"HSDL2","BannerBBDP","ED","Wald ratio",1,1.663,0.458,5.274,0.000285,NA,NA,NA,4.34e-05
"RAE1L","BannerBBDP","ED","Inverse variance weighted",4,-2.065,0.577,0.127,0.000348,0.988659469,0.988569057,0.778687051,1.33e-07
"GNA11","BannerBBDP","ED","Inverse variance weighted",4,5.577,1.589,264.202,0.000449,0.253255623,0.312074981,0.520273214,1.99e-05
"DNAL1","BannerBBDP","ED","Inverse variance weighted",2,-1.958,0.571,0.141,0.000604,NA,0.538398513,NA,4.9e-08
"PNMA1","BannerBBDP","ED","Inverse variance weighted",2,-3.553,1.038,0.029,0.000616,NA,0.519868313,NA,7.69e-08
"DOP2","BannerBBDP","ED","Inverse variance weighted",2,-2.508,0.733,0.081,0.00062,NA,0.708586669,NA,0.000328498
"CBR3","BannerBBDP","ED","Inverse variance weighted",2,-0.315,0.092,0.73,0.000631,NA,0.707965998,NA,0.686625187
"NDUB9","BannerBBDP","ED","Inverse variance weighted",2,-1.908,0.566,0.148,0.000742,NA,0.469332891,NA,1.88e-07
"DOCK4","BannerBBDP","ED","Inverse variance weighted",7,1.791,0.531,5.996,0.000743,0.638706455,0.707271652,0.567277723,2.58e-07
"KBRS1","BannerBBDP","ED","Inverse variance weighted",3,-1.289,0.391,0.275,0.000972,0.70328948,0.662247096,0.561196169,1.51e-06
"ASCC3","BannerBBDP","ED","Inverse variance weighted",3,2.072,0.634,7.939,0.00108,0.565274387,0.769580846,0.736380707,9.32e-08
"CPSF5","BannerBBDP","ED","Wald ratio",1,19.822,6.089,405881700,0.00113,NA,NA,NA,3.4e-07
"GMPPA","BannerBBDP","ED","Wald ratio",1,-556.91,172.308,0,0.00123,NA,NA,NA,2.79e-07
"CCD43","BannerBBDP","ED","Wald ratio",1,-2.114,0.661,0.121,0.00139,NA,NA,NA,2.4e-06
"ADA11","BannerBBDP","ED","Wald ratio",1,-11.156,3.491,0,0.00139,NA,NA,NA,0.001354459
"DBF4B","BannerBBDP","ED","Wald ratio",1,7.299,2.284,1478.722,0.00139,NA,NA,NA,8.25e-06
"U5S1","BannerBBDP","ED","Wald ratio",1,24.527,7.675,44878380000,0.00139,NA,NA,NA,2.25e-06
"A16A1","BannerBBDP","ED","Inverse variance weighted",3,0.547,0.171,1.728,0.00142,0.34677469,0.292359078,0.428383678,0.55248914
"RAB12","BannerBBDP","ED","Inverse variance weighted",5,-5.096,1.598,0.006,0.00143,0.328527445,0.435993424,0.622292179,4.83e-08
"SBP1","BannerBBDP","ED","Inverse variance weighted",2,-1.528,0.485,0.217,0.00162,NA,0.65684794,NA,5.09e-06
"ANO8","BannerBBDP","ED","Inverse variance weighted",2,2.238,0.717,9.37,0.00181,NA,0.700772694,NA,0.001736886
"MFAP1","BannerBBDP","ED","Wald ratio",1,1.459,0.47,4.304,0.00191,NA,NA,NA,5.42e-08
"KCRU","BannerBBDP","ED","Wald ratio",1,2.442,0.787,11.501,0.00191,NA,NA,NA,4.34e-08
"HYPK","BannerBBDP","ED","Wald ratio",1,-1.835,0.591,0.16,0.00191,NA,NA,NA,7.61e-08
"PDIA3","BannerBBDP","ED","Wald ratio",1,-18.387,5.925,0,0.00191,NA,NA,NA,0.003261432
"ELL3","BannerBBDP","ED","Wald ratio",1,4.184,1.348,65.629,0.00191,NA,NA,NA,2.02e-07
"AP3M1","BannerBBDP","ED","Wald ratio",1,22.796,7.35,7949791000,0.00193,NA,NA,NA,1.21e-07
"ADK","BannerBBDP","ED","Wald ratio",1,2.021,0.652,7.544,0.00193,NA,NA,NA,0.034495681
"TSYL1","BannerBBDP","ED","Inverse variance weighted",2,-1.036,0.335,0.355,0.00198,NA,0.850644116,NA,4.86e-06
"CUL3","BannerBBDP","ED","Inverse variance weighted",3,-4.661,1.507,0.009,0.00198,0.246838189,0.333068998,0.570557022,2.23e-07
"ELP5","BannerBBDP","ED","Inverse variance weighted",2,-1.925,0.639,0.146,0.00259,NA,0.531535048,NA,2.57e-06
"BST2","BannerBBDP","ED","Wald ratio",1,3.021,1.005,20.515,0.00264,NA,NA,NA,2.23e-05
"GTPB3","BannerBBDP","ED","Wald ratio",1,-7.917,2.633,0,0.00264,NA,NA,NA,1.81e-05
"CHD2","BannerBBDP","ED","Inverse variance weighted",6,1.42,0.477,4.138,0.00288,0.464801649,0.594348667,0.760447345,2.07e-07
"MCA3","BannerBBDP","ED","Inverse variance weighted",2,-2.257,0.758,0.105,0.00293,NA,0.515310268,NA,5.67e-08
"RL24","BannerBBDP","ED","Wald ratio",1,1.308,0.441,3.699,0.00305,NA,NA,NA,5.53e-07
"CEP97","BannerBBDP","ED","Wald ratio",1,-2.316,0.782,0.099,0.00305,NA,NA,NA,3.15e-06
"B3GLT","BannerBBDP","ED","Inverse variance weighted",4,-0.327,0.111,0.721,0.00319,0.58789407,0.783060061,0.920256665,1.37e-07
"GLPC","BannerBBDP","ED","Inverse variance weighted",5,-0.525,0.179,0.591,0.00343,0.872642161,0.824451641,0.434460685,1.62e-07
"RN213","BannerBBDP","ED","Inverse variance weighted",3,1.461,0.5,4.312,0.00349,0.663691798,0.847047077,0.769894312,4.25e-08
"ABCD3","BannerBBDP","ED","Inverse variance weighted",3,3.665,1.257,39.056,0.00356,0.641654068,0.541380348,0.49830909,4.16e-05
"KIFC2","BannerBBDP","ED","Wald ratio",1,7.251,2.492,1410.124,0.00362,NA,NA,NA,5.06e-06
"VPS28","BannerBBDP","ED","Wald ratio",1,-25.093,8.623,0,0.00362,NA,NA,NA,1.82e-06
"CH082","BannerBBDP","ED","Wald ratio",1,12.586,4.325,292500.4,0.00362,NA,NA,NA,3.49e-06
"LRC14","BannerBBDP","ED","Wald ratio",1,20.312,6.98,662510500,0.00362,NA,NA,NA,0.00015193
"PP16A","BannerBBDP","ED","Wald ratio",1,-1.503,0.516,0.223,0.00362,NA,NA,NA,0.262942659
"CPSF1","BannerBBDP","ED","Wald ratio",1,7.864,2.702,2600.663,0.00362,NA,NA,NA,1.41e-06
"RHG39","BannerBBDP","ED","Wald ratio",1,6.644,2.283,768.389,0.00362,NA,NA,NA,1.49e-06
"ALAT1","BannerBBDP","ED","Wald ratio",1,-1.267,0.436,0.282,0.00362,NA,NA,NA,0.000331261
"XRCC4","BannerBBDP","ED","Inverse variance weighted",2,-1.483,0.514,0.227,0.0039,NA,0.537074511,NA,3.3e-06
"REEP5","BannerBBDP","ED","Inverse variance weighted",2,-1.867,0.647,0.155,0.00391,NA,0.818253071,NA,1.12e-07
"FOLR2","BannerBBDP","ED","Inverse variance weighted",2,0.647,0.226,1.909,0.00427,NA,0.899075226,NA,6.03e-07
"GRIN1","BannerBBDP","ED","Inverse variance weighted",3,-8.225,2.879,0,0.00428,0.945038131,0.90903783,0.740793688,2.28e-06
"NP1L5","BannerBBDP","ED","Wald ratio",1,2.935,1.03,18.817,0.00438,NA,NA,NA,5.01e-07
"NDRG2","BannerBBDP","ED","Inverse variance weighted",4,2.476,0.874,11.896,0.00462,0.740771181,0.740261005,0.503840858,1.49e-07
"RM34","BannerBBDP","ED","Inverse variance weighted",2,1.089,0.385,2.972,0.00467,NA,0.294847107,NA,1.76e-05
"APC","BannerBBDP","ED","Wald ratio",1,-10.015,3.542,0,0.00469,NA,NA,NA,9.27e-07
"RED1","BannerBBDP","ED","Wald ratio",1,1.309,0.465,3.703,0.00485,NA,NA,NA,1.39e-07
"SRPK2","BannerBBDP","ED","Inverse variance weighted",2,5.98,2.149,395.537,0.00538,NA,0.939273311,NA,1.02e-07
"NDUAC","BannerBBDP","ED","Inverse variance weighted",2,2.626,0.945,13.822,0.00543,NA,0.495363816,NA,5.44e-07
"IF5A1","BannerBBDP","ED","Inverse variance weighted",3,-4.881,1.771,0.008,0.00585,0.179464838,0.366852079,0.793593944,1.18e-07
"S23A2","BannerBBDP","ED","Inverse variance weighted",6,1.119,0.407,3.063,0.0059,0.602054679,0.721192563,0.74513278,1.66e-07
"KAD5","BannerBBDP","ED","Inverse variance weighted",4,0.982,0.357,2.669,0.00593,0.756807766,0.902799385,0.914406306,7.99e-07
"RT27","BannerBBDP","ED","Inverse variance weighted",2,-0.809,0.294,0.445,0.00599,NA,0.946018714,NA,1.22e-06
"PLD3","BannerBBDP","ED","Inverse variance weighted",2,-4.159,1.521,0.016,0.00626,NA,0.819693122,NA,5.71e-08
"SCO2","BannerBBDP","ED","Weighted median",3,-0.478,0.175,0.62,0.00627,0.012655497,0.038322121,0.860830553,1.63e-07
"LBP","BannerBBDP","ED","Inverse variance weighted",5,0.285,0.104,1.33,0.00627,0.345764943,0.504227731,0.911106007,1.65e-06
"TAOK1","BannerBBDP","ED","Wald ratio",1,9.421,3.464,12340.5,0.00654,NA,NA,NA,8.48e-07
"SSH2","BannerBBDP","ED","Wald ratio",1,-21.292,7.829,0,0.00654,NA,NA,NA,5.82e-08
"WIPI1","BannerBBDP","ED","Inverse variance weighted",3,-0.486,0.179,0.615,0.00667,0.440889725,0.424550212,0.482045995,6.2e-07
"RL15","BannerBBDP","ED","Inverse variance weighted",2,-9.392,3.486,0,0.00706,NA,0.397372035,NA,3.73e-07
"KINH","BannerBBDP","ED","Wald ratio",1,-4.117,1.536,0.016,0.00736,NA,NA,NA,4.22e-06
"RBGPR","BannerBBDP","ED","Inverse variance weighted",3,-2.762,1.033,0.063,0.00752,0.199069131,0.407406565,0.815477703,1.75e-06
"CNN1","BannerBBDP","ED","Inverse variance weighted",2,0.438,0.164,1.55,0.00767,NA,0.720963542,NA,7.81e-05
"BTF3","BannerBBDP","ED","Inverse variance weighted",4,-0.853,0.322,0.426,0.00796,0.705125551,0.666276259,0.449211675,7.62e-08
"ANR16","BannerBBDP","ED","Inverse variance weighted",3,-0.436,0.165,0.647,0.00827,0.396497839,0.684438917,0.875271372,1.5e-06
"CKAP4","BannerBBDP","ED","Inverse variance weighted",3,1.188,0.45,3.28,0.00832,0.589322629,0.846150925,0.870257568,2.74e-07
"IP3KB","BannerBBDP","ED","Wald ratio",1,-2.083,0.791,0.125,0.00844,NA,NA,NA,4.77e-06
"ERBB4","BannerBBDP","ED","MR Egger",13,-3.049,0.955,0.047,0.00854,0.856161808,0.190652814,0.009671822,1.03e-07
"AL1A1","BannerBBDP","ED","Inverse variance weighted",3,-0.762,0.29,0.467,0.00858,0.724609622,0.560778233,0.494872851,4.6e-06
"BPNT1","BannerBBDP","ED","Wald ratio",1,-2.003,0.766,0.135,0.00894,NA,NA,NA,8.32e-06
"SYIM","BannerBBDP","ED","Wald ratio",1,25.275,9.668,94809110000,0.00894,NA,NA,NA,0.00895541
"SF3B5","BannerBBDP","ED","Wald ratio",1,1.845,0.71,6.328,0.00932,NA,NA,NA,3.31e-07
"CNST","BannerBBDP","ED","Inverse variance weighted",4,-4.246,1.641,0.014,0.00965,0.829374093,0.944181028,0.942541121,4.9e-07
"THOC5","BannerBBDP","ED","Inverse variance weighted",2,2.583,1.006,13.231,0.0102,NA,0.568358266,NA,1e-07
"CLP1L","BannerBBDP","ED","Inverse variance weighted",4,1.316,0.513,3.728,0.0104,0.382242572,0.584330176,0.9015928,7.65e-07
"2ABD","BannerBBDP","ED","Inverse variance weighted",2,3.454,1.348,31.611,0.0104,NA,0.236644189,NA,2.89e-07
"PPM1K","BannerBBDP","ED","Inverse variance weighted",3,1.266,0.495,3.546,0.0106,0.745414992,0.670329448,0.557692593,1.16e-07
"SNX1","BannerBBDP","ED","Wald ratio",1,-4.854,1.899,0.008,0.0106,NA,NA,NA,0.000598412
"PPIB","BannerBBDP","ED","Wald ratio",1,20.784,8.13,1062341000,0.0106,NA,NA,NA,9.75e-08
"ELAV3","BannerBBDP","ED","Wald ratio",1,9.366,3.664,11688.89,0.0106,NA,NA,NA,1.68e-05
"GNA1","BannerBBDP","ED","Inverse variance weighted",2,-0.883,0.347,0.414,0.0109,NA,0.449325298,NA,1.14e-06
"TICN2","BannerBBDP","ED","Inverse variance weighted",2,-0.616,0.242,0.54,0.011,NA,0.698462286,NA,2.4e-07
"PLIN3","BannerBBDP","ED","Inverse variance weighted",2,1.008,0.397,2.739,0.0112,NA,0.623525322,NA,0.011192764
"FAKD4","BannerBBDP","ED","Inverse variance weighted",4,0.436,0.172,1.547,0.0113,0.397292889,0.556948698,0.679458768,1.31e-06
"ATX3","BannerBBDP","ED","Wald ratio",1,1.001,0.396,2.722,0.0114,NA,NA,NA,2.41e-07
"DUT","BannerBBDP","ED","Wald ratio",1,-1.88,0.746,0.153,0.0117,NA,NA,NA,0.001296414
"APJ","BannerBBDP","ED","Inverse variance weighted",2,-0.258,0.102,0.773,0.0117,NA,0.554295777,NA,2.48e-07
"LMF1","BannerBBDP","ED","Inverse variance weighted",6,-0.615,0.244,0.541,0.0117,0.394931255,0.487348419,0.583652979,7.7e-07
"BLVRB","BannerBBDP","ED","Inverse variance weighted",3,0.765,0.304,2.15,0.0118,0.598965127,0.490625047,0.478107272,0.006946387
"KCNA4","BannerBBDP","ED","Wald ratio",1,4.034,1.603,56.484,0.0118,NA,NA,NA,3.08e-07
"PANK4","BannerBBDP","ED","Wald ratio",1,-0.927,0.368,0.396,0.0119,NA,NA,NA,0.026677254
"NOE3","BannerBBDP","ED","Inverse variance weighted",6,-0.918,0.366,0.399,0.0122,0.439010388,0.534744368,0.591414453,3.67e-07
"MOC2B","BannerBBDP","ED","Wald ratio",1,-0.403,0.161,0.669,0.0124,NA,NA,NA,1.51e-06
"MOC2A","BannerBBDP","ED","Wald ratio",1,-2.751,1.1,0.064,0.0124,NA,NA,NA,1.23e-06
"DCNL2","BannerBBDP","ED","Inverse variance weighted",2,-0.508,0.207,0.601,0.014,NA,0.720896207,NA,3.18e-07
"ZY11B","BannerBBDP","ED","Wald ratio",1,-27.498,11.189,0,0.014,NA,NA,NA,1.21e-06
"COA7","BannerBBDP","ED","Wald ratio",1,-0.336,0.137,0.715,0.014,NA,NA,NA,0.11092639
"PTPR2","BannerBBDP","ED","MR Egger",15,-1.662,0.586,0.19,0.014,0.943411989,0.79701897,0.086598168,1.2e-07
"WDR18","BannerBBDP","ED","Inverse variance weighted",2,-3.285,1.338,0.037,0.014,NA,0.867393728,NA,6.26e-07
"B3GLT","BannerBBDP","ED","Weighted median",4,-0.322,0.131,0.725,0.0142,0.58789407,0.783060061,0.920256665,1.37e-07
"FXR1","BannerBBDP","ED","Wald ratio",1,7.291,2.976,1466.811,0.0143,NA,NA,NA,1.08e-07
"CX7A1","BannerBBDP","ED","Inverse variance weighted",2,-0.361,0.148,0.697,0.0144,NA,0.944785691,NA,8.55e-06
"AMRP","BannerBBDP","ED","Inverse variance weighted",3,-0.914,0.375,0.401,0.0147,0.846323429,0.929962684,0.798162434,0.047455584
"ANR50","BannerBBDP","ED","Inverse variance weighted",2,-0.839,0.345,0.432,0.015,NA,0.949129907,NA,1.21e-06
"HEAT1","BannerBBDP","ED","MR Egger",6,-3.426,0.84,0.033,0.0151,0.759530358,0.570868476,0.231976526,1.81e-07
"COG1","BannerBBDP","ED","Wald ratio",1,8.938,3.679,7618.346,0.0151,NA,NA,NA,7.51e-08
"KAT3","BannerBBDP","ED","Inverse variance weighted",3,-0.102,0.042,0.903,0.0155,0.886197879,0.975968257,0.894140638,2.6e-05
"PRIC1","BannerBBDP","ED","Inverse variance weighted",3,1.004,0.415,2.731,0.0155,0.413039162,0.715132157,0.985207019,6.06e-07
"S20A2","BannerBBDP","ED","Wald ratio",1,-0.986,0.408,0.373,0.0155,NA,NA,NA,0.1248674
"IL16","BannerBBDP","ED","Inverse variance weighted",4,-0.494,0.204,0.61,0.0156,0.966397126,0.990399451,0.854391217,7.48e-08
"ANM5","BannerBBDP","ED","Inverse variance weighted",2,-6.982,2.889,0.001,0.0157,NA,0.606268234,NA,3.3e-08
"GPC5B","BannerBBDP","ED","Inverse variance weighted",2,-0.959,0.397,0.383,0.0157,NA,0.55285933,NA,4.53e-06
"SNTB1","BannerBBDP","ED","Inverse variance weighted",6,-0.532,0.22,0.588,0.0159,0.998354401,0.871752734,0.260387018,7.64e-05
"S2542","BannerBBDP","ED","Wald ratio",1,2.043,0.848,7.715,0.016,NA,NA,NA,7.57e-08
"SNTA1","BannerBBDP","ED","Wald ratio",1,4.141,1.724,62.852,0.0163,NA,NA,NA,3.47e-08
"DLGP3","BannerBBDP","ED","Inverse variance weighted",2,3.779,1.58,43.784,0.0168,NA,0.637303263,NA,1.86e-07
"FBXL4","BannerBBDP","ED","Inverse variance weighted",2,-0.537,0.226,0.584,0.0172,NA,0.954155861,NA,3.76e-06
"ALS2","BannerBBDP","ED","Inverse variance weighted",4,1.444,0.606,4.239,0.0172,0.835750948,0.927192352,0.778705227,2.34e-05
"NDUF7","BannerBBDP","ED","Wald ratio",1,-1.148,0.482,0.317,0.0173,NA,NA,NA,7.94e-08
"GATA","BannerBBDP","ED","Inverse variance weighted",2,0.387,0.163,1.472,0.0174,NA,0.685127915,NA,0.026153422
"FEM1B","BannerBBDP","ED","Inverse variance weighted",2,1.771,0.747,5.876,0.0177,NA,0.680790432,NA,1.85e-07
"UBP5","BannerBBDP","ED","Inverse variance weighted",3,-8.543,3.604,0,0.0178,0.294409825,0.488989665,0.68031282,1.65e-07
"HUMMR","BannerBBDP","ED","Wald ratio",1,0.377,0.159,1.458,0.0179,NA,NA,NA,0.007713298
"NDUC1","BannerBBDP","ED","Wald ratio",1,24.45,10.326,41526950000,0.0179,NA,NA,NA,8.17e-08
"NAA15","BannerBBDP","ED","Wald ratio",1,-5.514,2.329,0.004,0.0179,NA,NA,NA,3e-08
"HEM4","BannerBBDP","ED","Wald ratio",1,-0.534,0.226,0.586,0.0179,NA,NA,NA,0.044158256
"BCCIP","BannerBBDP","ED","Wald ratio",1,-2.855,1.206,0.058,0.0179,NA,NA,NA,3.35e-07
"TF2B","BannerBBDP","ED","Wald ratio",1,1.38,0.583,3.973,0.018,NA,NA,NA,5.69e-07
"SPRE3","BannerBBDP","ED","Inverse variance weighted",2,1.77,0.748,5.872,0.018,NA,0.766560898,NA,1.01e-05
"EIF3F","BannerBBDP","ED","Inverse variance weighted",3,-17.574,7.441,0,0.0182,0.324500174,0.576799263,0.779856074,1.71e-07
"GLYM","BannerBBDP","ED","Wald ratio",1,4.465,1.891,86.915,0.0182,NA,NA,NA,2e-07
"NUA4L","BannerBBDP","ED","Wald ratio",1,5.171,2.189,176.021,0.0182,NA,NA,NA,4.21e-07
"OAS3","BannerBBDP","ED","Inverse variance weighted",3,-0.782,0.332,0.457,0.0184,0.549049387,0.832351504,0.943287903,1.54e-07
"SRP09","BannerBBDP","ED","Inverse variance weighted",2,-1.784,0.757,0.168,0.0184,NA,0.446082515,NA,1.45e-07
"CPNS1","BannerBBDP","ED","Inverse variance weighted",2,-3.836,1.628,0.022,0.0185,NA,0.507718333,NA,3.54e-08
"CIA2A","BannerBBDP","ED","Inverse variance weighted",2,-0.835,0.355,0.434,0.0186,NA,0.313471183,NA,2.39e-07
"FCERG","BannerBBDP","ED","Inverse variance weighted",4,1.031,0.439,2.803,0.0188,0.998082919,0.83724331,0.454531252,3.4e-07
"GSKIP","BannerBBDP","ED","Inverse variance weighted",3,2.682,1.142,14.613,0.0188,0.808351441,0.383575975,0.402975703,9.23e-08
"RM15","BannerBBDP","ED","Inverse variance weighted",2,-2.62,1.118,0.073,0.0191,NA,0.164603466,NA,7.07e-08
"BICD1","BannerBBDP","ED","Inverse variance weighted",4,0.809,0.347,2.245,0.0197,0.410324833,0.614673683,0.901515484,7.61e-07
"FERM2","BannerBBDP","ED","Inverse variance weighted",2,18.294,7.842,88095620,0.0197,NA,0.251346788,NA,6.14e-07
"GORS2","BannerBBDP","ED","Wald ratio",1,6.475,2.776,648.583,0.0197,NA,NA,NA,1.7e-06
"KHDR3","BannerBBDP","ED","Inverse variance weighted",4,1.422,0.61,4.144,0.0198,0.483608153,0.660097584,0.740907583,0.000417083
"PCAT1","BannerBBDP","ED","Inverse variance weighted",6,1.178,0.506,3.249,0.0198,0.80754068,0.877746421,0.693069463,3.7e-07
"FRY","BannerBBDP","ED","Inverse variance weighted",5,1.186,0.511,3.275,0.0201,0.670539315,0.807063368,0.824380102,1.15e-06
"RB3GP","BannerBBDP","ED","Wald ratio",1,-1127.016,485.714,0,0.0203,NA,NA,NA,1.19e-07
"JAK1","BannerBBDP","ED","Inverse variance weighted",2,-2.317,1.001,0.099,0.0206,NA,0.648756446,NA,8.84e-07
"STRN3","BannerBBDP","ED","Inverse variance weighted",3,-3.555,1.54,0.029,0.0209,0.677539035,0.47096527,0.454406594,2.49e-08
"AATM","BannerBBDP","ED","Inverse variance weighted",2,0.232,0.1,1.261,0.021,NA,0.948905281,NA,2.31e-06
"ADA10","BannerBBDP","ED","Inverse variance weighted",4,0.596,0.258,1.816,0.021,0.399118511,0.5414832,0.631168413,1.89e-07
"LIN7C","BannerBBDP","ED","Inverse variance weighted",2,2.145,0.93,8.546,0.0211,NA,0.15727744,NA,2.75e-07
"S6A11","BannerBBDP","ED","Inverse variance weighted",6,-0.484,0.21,0.616,0.0214,0.14415248,0.194652409,0.61068895,1.06e-07
"PGES2","BannerBBDP","ED","Inverse variance weighted",2,1.673,0.728,5.327,0.0215,NA,0.358737468,NA,3.87e-07
"SHPS1","BannerBBDP","ED","Weighted median",4,-0.206,0.09,0.814,0.0218,0.098818412,0.193227922,0.858762647,4.77e-07
"D19L1","BannerBBDP","ED","Inverse variance weighted",2,1.157,0.504,3.18,0.0218,NA,0.345159184,NA,2.24e-05
"MD1L1","BannerBBDP","ED","Inverse variance weighted",3,-0.465,0.203,0.628,0.0219,0.914257968,0.961181874,0.838075075,5.03e-07
"RRAGA","BannerBBDP","ED","Inverse variance weighted",3,-0.947,0.413,0.388,0.022,0.183956276,0.310331801,0.669879727,2.32e-06
"CDC37","BannerBBDP","ED","Inverse variance weighted",2,186.841,81.735,1.393402e+81,0.0223,NA,0.515906558,NA,8.28e-07
"EEIG1","BannerBBDP","ED","Wald ratio",1,18.833,8.25,151064100,0.0224,NA,NA,NA,5.15e-06
"SYDM","BannerBBDP","ED","Wald ratio",1,-0.389,0.171,0.678,0.0229,NA,NA,NA,0.094875177
"CS025","BannerBBDP","ED","Inverse variance weighted",3,0.728,0.32,2.072,0.0229,0.286575761,0.560124671,0.90894428,5.19e-08
"PDIA4","BannerBBDP","ED","Inverse variance weighted",2,-0.565,0.248,0.568,0.023,NA,0.796322621,NA,0.096940995
"IF4A3","BannerBBDP","ED","Inverse variance weighted",3,-2.352,1.037,0.095,0.0234,0.64927111,0.652769156,0.568938443,2.49e-08
"RCAN2","BannerBBDP","ED","Inverse variance weighted",2,5.375,2.374,216.006,0.0235,NA,0.952808751,NA,1.12e-06
"PDXD1","BannerBBDP","ED","Wald ratio",1,-1.408,0.623,0.245,0.0238,NA,NA,NA,0.000699331
"GDIR2","BannerBBDP","ED","Inverse variance weighted",2,1.123,0.498,3.074,0.0242,NA,0.332563608,NA,6.3e-08
"GID8","BannerBBDP","ED","Inverse variance weighted",3,-2.786,1.238,0.062,0.0244,0.744071328,0.938171443,0.908243763,2.25e-07
"UCHL3","BannerBBDP","ED","Inverse variance weighted",2,0.383,0.17,1.466,0.0246,NA,0.883036645,NA,7.58e-06
"MDHM","BannerBBDP","ED","Wald ratio",1,8.862,3.948,7056.305,0.0248,NA,NA,NA,1.06e-06
"EGLN1","BannerBBDP","ED","Wald ratio",1,5.622,2.509,276.499,0.025,NA,NA,NA,0.000513877
"EXOC8","BannerBBDP","ED","Wald ratio",1,2.641,1.179,14.031,0.025,NA,NA,NA,1.74e-05
"COMD6","BannerBBDP","ED","Wald ratio",1,-26.246,11.733,0,0.0253,NA,NA,NA,1.17e-06
"NDUB4","BannerBBDP","ED","Wald ratio",1,-8.258,3.692,0,0.0253,NA,NA,NA,1.33e-06
"ACOX3","BannerBBDP","ED","Weighted median",4,-0.375,0.168,0.688,0.0254,0.595618568,0.778631101,0.83319357,0.002145012
"TPP2","BannerBBDP","ED","Inverse variance weighted",4,1.501,0.671,4.485,0.0254,0.74445708,0.870453018,0.760704353,2.2e-05
"MICU3","BannerBBDP","ED","Inverse variance weighted",7,1.136,0.508,3.114,0.0254,0.189808372,0.246384152,0.607302543,3.54e-07
"VTM2B","BannerBBDP","ED","Inverse variance weighted",6,0.694,0.311,2.002,0.0256,0.940161786,0.969283166,0.740823343,1.98e-05
"NDUA5","BannerBBDP","ED","Wald ratio",1,-2.133,0.956,0.118,0.0256,NA,NA,NA,2.76e-07
"MP2K5","BannerBBDP","ED","Inverse variance weighted",2,0.625,0.28,1.868,0.0257,NA,0.580414384,NA,1.83e-06
"CPNE8","BannerBBDP","ED","Wald ratio",1,1.186,0.532,3.275,0.0257,NA,NA,NA,0.004839214
"PTPR2","BannerBBDP","ED","Inverse variance weighted",15,-0.81,0.363,0.445,0.0257,0.943411989,0.79701897,0.086598168,1.2e-07
"UBP43","BannerBBDP","ED","Inverse variance weighted",3,2.09,0.94,8.088,0.0262,0.575941297,0.643994366,0.58903857,6.36e-06
"ABTB3","BannerBBDP","ED","Inverse variance weighted",5,-0.668,0.301,0.513,0.0264,0.46161974,0.596310665,0.686792139,2.09e-06
"UEVLD","BannerBBDP","ED","Wald ratio",1,-1.599,0.721,0.202,0.0267,NA,NA,NA,9.14e-08
"CSN8","BannerBBDP","ED","Inverse variance weighted",2,4.541,2.05,93.823,0.0268,NA,0.479793222,NA,4.24e-08
"COX7R","BannerBBDP","ED","Wald ratio",1,1.804,0.816,6.073,0.027,NA,NA,NA,0.047693655
"EMAL4","BannerBBDP","ED","Wald ratio",1,-3.862,1.747,0.021,0.027,NA,NA,NA,2.19e-06
"PNISR","BannerBBDP","ED","Inverse variance weighted",2,-4.435,2.006,0.012,0.027,NA,0.779721895,NA,1.26e-07
"EST1A","BannerBBDP","ED","Inverse variance weighted",3,-1.562,0.708,0.21,0.0273,0.827763773,0.35789967,0.391252515,3.05e-05
