"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"MAML3","Brain","ADHD","Wald ratio",1,"-0.040","0.031","0.961","1.93e-01",NA,NA,NA,0.019568142
"GGA2","Brain","ADHD","Wald ratio",1,"-0.041","0.032","0.960","1.97e-01",NA,NA,NA,0.015861976
"DNAJC18","Brain","ADHD","Wald ratio",1," 0.037","0.029","1.038","1.98e-01",NA,NA,NA,0.012517965
"SNHG28","Brain","ADHD","Wald ratio",1,"-0.051","0.040","0.950","1.99e-01",NA,NA,NA,0.015305415
"LRRIQ4","Brain","ADHD","Wald ratio",1,"-0.032","0.025","0.969","1.99e-01",NA,NA,NA,0.010692812
"MORF4L1","Brain","ADHD","Wald ratio",1,"-0.037","0.029","0.964","1.99e-01",NA,NA,NA,0.010680214
"ENSG00000266202","Brain","ADHD","Wald ratio",1," 0.047","0.037","1.048","2.02e-01",NA,NA,NA,0.010899075
"ENSG00000223646","Brain","ADHD","Wald ratio",1,"-0.042","0.033","0.959","2.03e-01",NA,NA,NA,0.011743684
"SMG1P2","Brain","ADHD","Wald ratio",1,"-0.024","0.019","0.977","2.03e-01",NA,NA,NA,0.011743685
"ENOX1","Brain","ADHD","Wald ratio",1," 0.047","0.037","1.048","2.04e-01",NA,NA,NA,0.011457824
"YEATS4","Brain","ADHD","Wald ratio",1," 0.028","0.022","1.029","2.05e-01",NA,NA,NA,0.009918108
"CASP8","Brain","ADHD","Wald ratio",1," 0.038","0.030","1.038","2.06e-01",NA,NA,NA,0.011177822
"COL16A1","Brain","ADHD","Wald ratio",1,"-0.041","0.033","0.960","2.09e-01",NA,NA,NA,0.010629297
"TC2N","Brain","ADHD","Wald ratio",1," 0.017","0.013","1.017","2.09e-01",NA,NA,NA,0.010199066
"RSPO2","Brain","ADHD","Wald ratio",1," 0.032","0.025","1.032","2.11e-01",NA,NA,NA,0.012379379
"DSCAS","Brain","ADHD","Wald ratio",1,"-0.057","0.046","0.944","2.12e-01",NA,NA,NA,0.01294126
"SLC2A9","Brain","ADHD","Wald ratio",1,"-0.027","0.022","0.973","2.12e-01",NA,NA,NA,0.009989744
"PICK1","Brain","ADHD","Wald ratio",1," 0.016","0.013","1.016","2.19e-01",NA,NA,NA,0.010586104
