Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
RMND1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.039,0.075,1.04,0.605,NA,0.126551616,NA,0.017196424
NDUFC2,Brain Meta Analysis,ANX,Wald ratio,1,-0.012,0.024,0.988,0.605,NA,NA,NA,0.014757584
BRF1,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.032,0.061,0.969,0.605,NA,0.269902251,NA,0.058320475
KHNYN,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.013,0.024,0.988,0.606,NA,0.923761952,NA,0.015473299
DESI1,Brain Meta Analysis,ANX,Wald ratio,1,-0.049,0.096,0.952,0.606,NA,NA,NA,0.01796092
GNPTAB,Brain Meta Analysis,ANX,Wald ratio,1,-0.014,0.027,0.986,0.606,NA,NA,NA,0.016134306
SEMA5B,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.071,0.964,0.606,NA,NA,NA,0.021483682
ADGRD1,Brain Meta Analysis,ANX,Inverse variance weighted,3,0.026,0.051,1.027,0.606,0.190130578,0.356892129,0.732032027,0.023891405
ZNF8,Brain Meta Analysis,ANX,Wald ratio,1,-0.039,0.075,0.962,0.606,NA,NA,NA,0.016233518
LCTL,Brain Meta Analysis,ANX,Wald ratio,1,-0.033,0.064,0.968,0.607,NA,NA,NA,0.018602245
RPL18A,Brain Meta Analysis,ANX,Wald ratio,1,-0.033,0.064,0.968,0.608,NA,NA,NA,0.028119907
LPCAT1,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.037,0.073,0.963,0.608,NA,0.075667225,NA,0.023273509
HACD3,Brain Meta Analysis,ANX,Wald ratio,1,0.035,0.068,1.036,0.608,NA,NA,NA,0.022710093
ARHGEF10L,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.049,0.096,1.05,0.609,NA,0.075695791,NA,0.01620389
