Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
LRTM2,Brain Cortex,ANX,Inverse variance weighted,2,0.311,0.128,1.364,0.0152,NA,0.599851404,NA,0.149260913
UST,Brain Cortex,ANX,Inverse variance weighted,3,-0.708,0.292,0.492,0.0152,0.351994365,0.561961257,0.687181479,0.019171201
ANKRD12,Brain Cortex,ANX,Inverse variance weighted,2,0.261,0.108,1.298,0.0153,NA,0.89275299,NA,0.152030523
NPM1,Brain Cortex,ANX,Wald ratio,1,-0.367,0.151,0.693,0.0153,NA,NA,NA,0.218469489
RAMP3,Brain Cortex,ANX,Wald ratio,1,0.439,0.182,1.552,0.0156,NA,NA,NA,0.282235864
AC073332.1,Brain Cortex,ANX,Inverse variance weighted,2,0.396,0.164,1.486,0.0158,NA,0.487197551,NA,0.06507857
FAM179A,Brain Cortex,ANX,Wald ratio,1,-0.12,0.05,0.887,0.0164,NA,NA,NA,0.217860572
TRMT61B,Brain Cortex,ANX,Wald ratio,1,-0.39,0.163,0.677,0.0164,NA,NA,NA,0.21514197
PPP1CB,Brain Cortex,ANX,Wald ratio,1,1.521,0.634,4.577,0.0164,NA,NA,NA,0.216401704
TOGARAM2,Brain Cortex,ANX,Wald ratio,1,0.531,0.221,1.7,0.0164,NA,NA,NA,0.217860572
TRMT10A,Brain Cortex,ANX,Wald ratio,1,-0.406,0.169,0.666,0.0165,NA,NA,NA,0.224550272
NKAIN3,Brain Cortex,ANX,Wald ratio,1,1.381,0.576,3.977,0.0165,NA,NA,NA,0.307382322
ANKRD45,Brain Cortex,ANX,Inverse variance weighted,2,-0.098,0.041,0.907,0.0166,NA,0.340583942,NA,0.337848998
NOB1,Brain Cortex,ANX,Inverse variance weighted,2,-1.596,0.669,0.203,0.017,NA,0.736463049,NA,0.174495637
RPS19,Brain Cortex,ANX,Wald ratio,1,-1.147,0.481,0.317,0.0171,NA,NA,NA,0.181860754
LDB2,Brain Cortex,ANX,Wald ratio,1,0.155,0.065,1.167,0.0172,NA,NA,NA,0.233583904
CMYA5,Brain Cortex,ANX,Wald ratio,1,-1.59,0.667,0.204,0.0172,NA,NA,NA,0.027318617
SIPA1L1,Brain Cortex,ANX,Wald ratio,1,-0.39,0.164,0.677,0.0173,NA,NA,NA,0.175037279
CIB1,Brain Cortex,ANX,Wald ratio,1,0.928,0.39,2.529,0.0173,NA,NA,NA,0.180608237
AC091167.7,Brain Cortex,ANX,Wald ratio,1,1.153,0.484,3.167,0.0173,NA,NA,NA,0.180604356
PLCG2,Brain Cortex,ANX,Wald ratio,1,1.128,0.474,3.089,0.0173,NA,NA,NA,0.204759009
TMEM2,Brain Cortex,ANX,Wald ratio,1,0.414,0.174,1.513,0.0175,NA,NA,NA,0.247945918
ARHGEF26-AS1,Brain Cortex,ANX,Wald ratio,1,-0.639,0.269,0.528,0.0176,NA,NA,NA,0.287865268
COQ8B,Brain Cortex,ANX,Wald ratio,1,-0.525,0.222,0.592,0.018,NA,NA,NA,0.205559926
AC136759.1,Brain Cortex,ANX,Inverse variance weighted,2,0.917,0.389,2.503,0.0183,NA,0.214014143,NA,0.031415803
CNDP1,Brain Cortex,ANX,Wald ratio,1,-0.346,0.147,0.707,0.0185,NA,NA,NA,0.19362762
RAPGEF4,Brain Cortex,ANX,Wald ratio,1,-0.269,0.114,0.764,0.0186,NA,NA,NA,0.291403779
FLYWCH1,Brain Cortex,ANX,Wald ratio,1,-0.231,0.098,0.793,0.0187,NA,NA,NA,0.174660098
PDCD2,Brain Cortex,ANX,Wald ratio,1,-0.311,0.133,0.732,0.0188,NA,NA,NA,0.178467087
FAM19A2,Brain Cortex,ANX,Wald ratio,1,-0.4,0.171,0.67,0.019,NA,NA,NA,0.234795505
SLC9A3R2,Brain Cortex,ANX,Wald ratio,1,-0.772,0.329,0.462,0.0191,NA,NA,NA,0.231711241
SNHG9,Brain Cortex,ANX,Wald ratio,1,-0.517,0.22,0.596,0.0191,NA,NA,NA,0.020721505
INSYN2B,Brain Cortex,ANX,Wald ratio,1,1.245,0.532,3.473,0.0192,NA,NA,NA,0.182245483
LIPT2,Brain Cortex,ANX,Wald ratio,1,0.502,0.215,1.652,0.0194,NA,NA,NA,0.166190873
CCDC141,Brain Cortex,ANX,Wald ratio,1,-1.056,0.452,0.348,0.0195,NA,NA,NA,0.184887533
Z95115.1,Brain Cortex,ANX,Wald ratio,1,-0.93,0.4,0.394,0.0201,NA,NA,NA,0.178216468
HPS4,Brain Cortex,ANX,Wald ratio,1,-0.341,0.147,0.711,0.0201,NA,NA,NA,0.178187861
TFIP11,Brain Cortex,ANX,Wald ratio,1,-0.625,0.269,0.536,0.0201,NA,NA,NA,0.178216468
NCK1-DT,Brain Cortex,ANX,Wald ratio,1,1.278,0.551,3.59,0.0203,NA,NA,NA,0.162634768
NCK1,Brain Cortex,ANX,Wald ratio,1,0.85,0.367,2.341,0.0203,NA,NA,NA,0.164444067
