"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ARTN","Brain Amygdala","ADHD","Wald ratio",1,-0.119,0.021,0.888,9.42e-09,NA,NA,NA,0.976452811
"HYAL3","Brain Amygdala","ADHD","Wald ratio",1,0.09,0.019,1.094,2.46e-06,NA,NA,NA,0.996800687
"NAA80","Brain Amygdala","ADHD","Wald ratio",1,-0.134,0.028,0.875,2.46e-06,NA,NA,NA,0.991096517
"BLOC1S2","Brain Amygdala","ADHD","Wald ratio",1,0.13,0.03,1.139,1.82e-05,NA,NA,NA,0.989513543
"SUOX","Brain Amygdala","ADHD","Wald ratio",1,-0.102,0.024,0.903,2.78e-05,NA,NA,NA,0.943047329
"RPS26","Brain Amygdala","ADHD","Wald ratio",1,0.035,0.008,1.035,2.78e-05,NA,NA,NA,0.967761447
"GNAZ","Brain Amygdala","ADHD","Wald ratio",1,-0.156,0.038,0.856,3.78e-05,NA,NA,NA,0.961988198
"CD40","Brain Amygdala","ADHD","Wald ratio",1,0.106,0.027,1.111,8.59e-05,NA,NA,NA,0.61713795
"NBR2","Brain Amygdala","ADHD","Wald ratio",1,0.031,0.008,1.031,9.62e-05,NA,NA,NA,0.907774206
"GATD1-DT","Brain Amygdala","ADHD","Wald ratio",1,-0.076,0.019,0.927,0.000101,NA,NA,NA,0.901863991
"LSG1","Brain Amygdala","ADHD","Wald ratio",1,-0.055,0.015,0.946,0.000206,NA,NA,NA,0.856373511
"SNORC","Brain Amygdala","ADHD","Wald ratio",1,0.056,0.015,1.057,0.000305,NA,NA,NA,0.760306644
"RNF123","Brain Amygdala","ADHD","Wald ratio",1,-0.165,0.047,0.848,0.000474,NA,NA,NA,0.596620017
"TMEM161B-DT","Brain Amygdala","ADHD","Wald ratio",1,0.057,0.016,1.059,0.000507,NA,NA,NA,0.692791971
"KHDC1L","Brain Amygdala","ADHD","Wald ratio",1,0.061,0.018,1.063,0.000767,NA,NA,NA,0.199874697
"CTNNB1","Brain Amygdala","ADHD","Wald ratio",1,0.086,0.026,1.09,0.000893,NA,NA,NA,0.490664489
"ALDH16A1","Brain Amygdala","ADHD","Wald ratio",1,-0.065,0.02,0.937,0.00132,NA,NA,NA,0.481474712
"PAX8-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.031,0.01,0.97,0.00135,NA,NA,NA,0.45056942
"PAX8","Brain Amygdala","ADHD","Wald ratio",1,-0.034,0.011,0.966,0.00135,NA,NA,NA,0.450354407
"CCDC171","Brain Amygdala","ADHD","Wald ratio",1,0.059,0.019,1.061,0.0017,NA,NA,NA,0.385912292
"MCUR1","Brain Amygdala","ADHD","Wald ratio",1,0.063,0.02,1.065,0.00194,NA,NA,NA,0.377209951
"PTK2","Brain Amygdala","ADHD","Wald ratio",1,-0.095,0.031,0.909,0.00218,NA,NA,NA,0.334781552
"NPEPPS","Brain Amygdala","ADHD","Wald ratio",1,0.134,0.045,1.143,0.00302,NA,NA,NA,0.010078107
"PMS2P3","Brain Amygdala","ADHD","Wald ratio",1,0.072,0.024,1.074,0.00308,NA,NA,NA,0.024477889
"NSUN5P1","Brain Amygdala","ADHD","Wald ratio",1,-0.114,0.039,0.892,0.00308,NA,NA,NA,0.095316866
"PMS2P2","Brain Amygdala","ADHD","Wald ratio",1,-0.048,0.016,0.953,0.00308,NA,NA,NA,0.18216238
"SIGLEC14","Brain Amygdala","ADHD","Wald ratio",1,-0.053,0.018,0.948,0.00327,NA,NA,NA,0.382904985
"HP","Brain Amygdala","ADHD","Wald ratio",1,-0.053,0.018,0.948,0.00327,NA,NA,NA,0.011855122
"TXNL4B","Brain Amygdala","ADHD","Wald ratio",1,-0.059,0.02,0.943,0.00327,NA,NA,NA,0.181152998
"HPR","Brain Amygdala","ADHD","Wald ratio",1,-0.032,0.011,0.968,0.00327,NA,NA,NA,0.306337294
"SYNC","Brain Amygdala","ADHD","Wald ratio",1,0.074,0.025,1.077,0.00335,NA,NA,NA,0.068820257
"PISD","Brain Amygdala","ADHD","Wald ratio",1,0.084,0.029,1.087,0.00363,NA,NA,NA,0.156825811
"LINC00506","Brain Amygdala","ADHD","Wald ratio",1,0.059,0.02,1.061,0.00369,NA,NA,NA,0.035461599
"RHCE","Brain Amygdala","ADHD","Wald ratio",1,-0.043,0.015,0.958,0.00371,NA,NA,NA,0.252765001
"RHD","Brain Amygdala","ADHD","Wald ratio",1,0.03,0.011,1.031,0.00371,NA,NA,NA,0.253369836
"PGK1P2","Brain Amygdala","ADHD","Wald ratio",1,-0.046,0.016,0.955,0.00393,NA,NA,NA,0.240207081
"SUFU","Brain Amygdala","ADHD","Wald ratio",1,-0.13,0.045,0.878,0.00397,NA,NA,NA,0.020340673
"RBFADN","Brain Amygdala","ADHD","Wald ratio",1,0.055,0.019,1.057,0.00401,NA,NA,NA,0.331711722
"MRPL34","Brain Amygdala","ADHD","Wald ratio",1,-0.086,0.03,0.918,0.0042,NA,NA,NA,0.216467919
"PIP4K2A","Brain Amygdala","ADHD","Wald ratio",1,-0.124,0.044,0.883,0.00429,NA,NA,NA,0.149263072
"ARMH4","Brain Amygdala","ADHD","Wald ratio",1,0.111,0.039,1.118,0.00446,NA,NA,NA,0.050635275
"CDHR1","Brain Amygdala","ADHD","Wald ratio",1,-0.07,0.025,0.932,0.00451,NA,NA,NA,0.018566203
"SMIM8","Brain Amygdala","ADHD","Wald ratio",1,-0.08,0.028,0.923,0.00464,NA,NA,NA,0.04600084
"CCDC32","Brain Amygdala","ADHD","Wald ratio",1,0.032,0.011,1.032,0.00498,NA,NA,NA,0.193632468
"FAM86JP","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.01,1.028,0.00499,NA,NA,NA,0.254061645
"DSTYK","Brain Amygdala","ADHD","Wald ratio",1,0.06,0.022,1.062,0.00529,NA,NA,NA,0.186384589
"LINC01954","Brain Amygdala","ADHD","Wald ratio",1,0.044,0.016,1.045,0.00538,NA,NA,NA,0.018297866
"KPNA2","Brain Amygdala","ADHD","Wald ratio",1,0.08,0.029,1.083,0.00542,NA,NA,NA,0.208989068
"KCNT1","Brain Amygdala","ADHD","Wald ratio",1,0.094,0.034,1.098,0.00596,NA,NA,NA,0.227264199
"KNSTRN","Brain Amygdala","ADHD","Wald ratio",1,0.025,0.009,1.026,0.00643,NA,NA,NA,0.216941213
"LMF1","Brain Amygdala","ADHD","Wald ratio",1,-0.065,0.024,0.937,0.00669,NA,NA,NA,0.195544293
"CAMLG","Brain Amygdala","ADHD","Wald ratio",1,-0.04,0.015,0.961,0.00679,NA,NA,NA,0.222261197
"MACROH2A2","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.019,0.95,0.00745,NA,NA,NA,0.001070842
"MOCS2-DT","Brain Amygdala","ADHD","Wald ratio",1,-0.057,0.021,0.944,0.00751,NA,NA,NA,0.14506765
"CDC26","Brain Amygdala","ADHD","Wald ratio",1,0.057,0.021,1.059,0.00788,NA,NA,NA,0.062662662
"ARHGEF7","Brain Amygdala","ADHD","Wald ratio",1,-0.063,0.024,0.939,0.00808,NA,NA,NA,0.0354985
"TUBA1C","Brain Amygdala","ADHD","Wald ratio",1,0.071,0.027,1.074,0.0082,NA,NA,NA,0.129560677
"WASF2","Brain Amygdala","ADHD","Wald ratio",1,0.134,0.051,1.143,0.00831,NA,NA,NA,0.058715869
"ANO7","Brain Amygdala","ADHD","Wald ratio",1,0.045,0.017,1.047,0.00841,NA,NA,NA,0.031612711
"SLC30A9","Brain Amygdala","ADHD","Wald ratio",1,0.084,0.032,1.088,0.00872,NA,NA,NA,0.109588113
"STAG1-DT","Brain Amygdala","ADHD","Wald ratio",1,0.04,0.015,1.041,0.00877,NA,NA,NA,0.114647559
"SNRPC","Brain Amygdala","ADHD","Wald ratio",1,0.059,0.023,1.061,0.00906,NA,NA,NA,0.129808888
"PLA2G4C","Brain Amygdala","ADHD","Wald ratio",1,0.057,0.022,1.059,0.00976,NA,NA,NA,0.026986793
"CSGALNACT2","Brain Amygdala","ADHD","Wald ratio",1,-0.049,0.019,0.952,0.0098,NA,NA,NA,0.149419768
"MAP2K5-DT","Brain Amygdala","ADHD","Wald ratio",1,0.043,0.017,1.044,0.00988,NA,NA,NA,0.010739901
"MTRR","Brain Amygdala","ADHD","Wald ratio",1,-0.066,0.026,0.936,0.0102,NA,NA,NA,0.110585634
"CUTALP","Brain Amygdala","ADHD","Wald ratio",1,0.022,0.008,1.022,0.0102,NA,NA,NA,0.11293802
"IGFBP7","Brain Amygdala","ADHD","Wald ratio",1,0.051,0.02,1.052,0.0106,NA,NA,NA,0.112039584
"DDB2","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.02,0.951,0.0107,NA,NA,NA,0.032707727
"TXNDC16","Brain Amygdala","ADHD","Wald ratio",1,-0.065,0.025,0.937,0.011,NA,NA,NA,0.040438639
"TRIOBP","Brain Amygdala","ADHD","Wald ratio",1,-0.076,0.03,0.927,0.0111,NA,NA,NA,0.114214259
"LAMC2","Brain Amygdala","ADHD","Wald ratio",1,-0.034,0.013,0.966,0.0112,NA,NA,NA,0.11780153
"NBL1","Brain Amygdala","ADHD","Wald ratio",1,0.084,0.033,1.087,0.0112,NA,NA,NA,0.074694112
"CMTM6","Brain Amygdala","ADHD","Wald ratio",1,-0.091,0.036,0.913,0.0113,NA,NA,NA,0.11812717
"ANO3","Brain Amygdala","ADHD","Wald ratio",1,0.139,0.055,1.149,0.0117,NA,NA,NA,0.001746819
"RPS18","Brain Amygdala","ADHD","Wald ratio",1,-0.076,0.03,0.927,0.0117,NA,NA,NA,0.184765344
"KLF11","Brain Amygdala","ADHD","Wald ratio",1,0.042,0.017,1.043,0.0128,NA,NA,NA,0.000149815
"RYR1","Brain Amygdala","ADHD","Wald ratio",1,0.08,0.032,1.083,0.013,NA,NA,NA,0.002207454
"TSPAN11","Brain Amygdala","ADHD","Wald ratio",1,0.033,0.013,1.034,0.0133,NA,NA,NA,0.115955588
"YWHAZP3","Brain Amygdala","ADHD","Wald ratio",1,0.072,0.029,1.074,0.0138,NA,NA,NA,0.000430673
"SNX31","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.011,1.028,0.0144,NA,NA,NA,0.0852097
"MTATP6P2","Brain Amygdala","ADHD","Wald ratio",1,0.045,0.018,1.046,0.0144,NA,NA,NA,0.000160103
"ARHGAP28-AS1","Brain Amygdala","ADHD","Wald ratio",1,0.034,0.014,1.034,0.0157,NA,NA,NA,0.079307867
"PBXIP1","Brain Amygdala","ADHD","Wald ratio",1,-0.136,0.057,0.872,0.0167,NA,NA,NA,0.070307255
"SYT15B","Brain Amygdala","ADHD","Wald ratio",1,-0.081,0.034,0.923,0.017,NA,NA,NA,0.029242064
"DHRS11","Brain Amygdala","ADHD","Wald ratio",1,-0.04,0.017,0.961,0.0172,NA,NA,NA,0.075809155
"MYO19","Brain Amygdala","ADHD","Wald ratio",1,-0.068,0.029,0.934,0.0172,NA,NA,NA,0.031378959
"LINC00205","Brain Amygdala","ADHD","Wald ratio",1,-0.025,0.011,0.975,0.0177,NA,NA,NA,0.077808061
"PAK4","Brain Amygdala","ADHD","Wald ratio",1,0.061,0.026,1.063,0.0186,NA,NA,NA,0.072341232
"USP38-DT","Brain Amygdala","ADHD","Wald ratio",1,0.04,0.017,1.041,0.0196,NA,NA,NA,0.001449438
"TDRKH-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.045,0.019,0.956,0.0206,NA,NA,NA,0.002109027
"DHRS1","Brain Amygdala","ADHD","Wald ratio",1,-0.031,0.013,0.97,0.022,NA,NA,NA,0.059834765
"PTPRD-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.03,0.013,0.971,0.022,NA,NA,NA,0.081570579
"ZBTB46","Brain Amygdala","ADHD","Wald ratio",1,0.051,0.022,1.052,0.0222,NA,NA,NA,0.059822016
"LINC01299","Brain Amygdala","ADHD","Wald ratio",1,-0.039,0.017,0.962,0.0222,NA,NA,NA,0.060001434
"NRG4","Brain Amygdala","ADHD","Wald ratio",1,-0.03,0.013,0.97,0.0222,NA,NA,NA,0.083875154
"ZNF530","Brain Amygdala","ADHD","Wald ratio",1,0.051,0.022,1.053,0.0225,NA,NA,NA,0.005324722
"ZNF223","Brain Amygdala","ADHD","Wald ratio",1,0.058,0.025,1.059,0.0234,NA,NA,NA,0.021043518
"AHSA2P","Brain Amygdala","ADHD","Wald ratio",1,0.031,0.014,1.032,0.024,NA,NA,NA,0.060168477
"C2orf74","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.022,0.951,0.024,NA,NA,NA,0.060150541
"LINC02916","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.023,0.95,0.0247,NA,NA,NA,0.023164788
"CDRT4","Brain Amygdala","ADHD","Wald ratio",1,-0.056,0.025,0.945,0.0248,NA,NA,NA,0.053985493
"MTRF1L","Brain Amygdala","ADHD","Wald ratio",1,-0.029,0.013,0.972,0.0252,NA,NA,NA,0.057760809
"LRRC1","Brain Amygdala","ADHD","Wald ratio",1,-0.056,0.025,0.946,0.0268,NA,NA,NA,0.026219615
"AQP4-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.026,0.012,0.975,0.0268,NA,NA,NA,0.050937374
"CDIPTOSP","Brain Amygdala","ADHD","Wald ratio",1,-0.05,0.023,0.952,0.0291,NA,NA,NA,0.000113017
"CNKSR1","Brain Amygdala","ADHD","Wald ratio",1,-0.036,0.016,0.965,0.0297,NA,NA,NA,0.0543163
"GSTM4","Brain Amygdala","ADHD","Wald ratio",1,-0.048,0.022,0.953,0.0298,NA,NA,NA,0.041311021
"RAB2A","Brain Amygdala","ADHD","Wald ratio",1,-0.138,0.064,0.871,0.0311,NA,NA,NA,0.006844486
"ARF4","Brain Amygdala","ADHD","Wald ratio",1,0.061,0.028,1.063,0.0312,NA,NA,NA,0.05565869
"RMDN1","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.024,0.95,0.0315,NA,NA,NA,0.047344548
"STMN4","Brain Amygdala","ADHD","Wald ratio",1,-0.033,0.015,0.967,0.0316,NA,NA,NA,0.044942237
"RCVRN","Brain Amygdala","ADHD","Wald ratio",1,-0.021,0.01,0.979,0.0318,NA,NA,NA,0.045207882
"C15orf40","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.013,1.028,0.0321,NA,NA,NA,0.046109467
"RELCH","Brain Amygdala","ADHD","Wald ratio",1,-0.059,0.027,0.943,0.0322,NA,NA,NA,0.000111304
"THAP5","Brain Amygdala","ADHD","Wald ratio",1,0.039,0.018,1.04,0.033,NA,NA,NA,0.045038731
"SMG1P1","Brain Amygdala","ADHD","Wald ratio",1,0.05,0.023,1.051,0.0331,NA,NA,NA,0.000789207
"FAHD1","Brain Amygdala","ADHD","Wald ratio",1,-0.035,0.017,0.965,0.0333,NA,NA,NA,0.055846877
"MEIOB","Brain Amygdala","ADHD","Wald ratio",1,0.038,0.018,1.039,0.0333,NA,NA,NA,0.001228613
"CNTN4","Brain Amygdala","ADHD","Wald ratio",1,0.077,0.036,1.08,0.0337,NA,NA,NA,0.041159295
"LINC02716","Brain Amygdala","ADHD","Wald ratio",1,-0.039,0.018,0.962,0.0337,NA,NA,NA,0.051055758
"GGCX","Brain Amygdala","ADHD","Wald ratio",1,-0.041,0.02,0.959,0.0344,NA,NA,NA,0.012890651
"NQO2","Brain Amygdala","ADHD","Wald ratio",1,-0.032,0.015,0.968,0.0348,NA,NA,NA,0.039333985
"CREG1","Brain Amygdala","ADHD","Wald ratio",1,0.062,0.03,1.064,0.0351,NA,NA,NA,0.002207019
"TNKS2-DT","Brain Amygdala","ADHD","Wald ratio",1,-0.026,0.012,0.975,0.0361,NA,NA,NA,0.040332335
"PABPC1L","Brain Amygdala","ADHD","Wald ratio",1,0.05,0.024,1.051,0.0363,NA,NA,NA,0.045335334
"UBE2FP3","Brain Amygdala","ADHD","Wald ratio",1,-0.031,0.015,0.969,0.0371,NA,NA,NA,0.007966532
"TEX9","Brain Amygdala","ADHD","Wald ratio",1,-0.066,0.032,0.936,0.0376,NA,NA,NA,0.037774827
"SMIM2-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.021,0.01,0.979,0.0379,NA,NA,NA,0.043041268
"HTATIP2","Brain Amygdala","ADHD","Wald ratio",1,-0.043,0.021,0.958,0.0382,NA,NA,NA,0.039623136
"KCNMB3","Brain Amygdala","ADHD","Wald ratio",1,0.042,0.02,1.042,0.0383,NA,NA,NA,0.014665189
"CD244","Brain Amygdala","ADHD","Wald ratio",1,-0.043,0.021,0.958,0.0384,NA,NA,NA,0.002468597
"BLTP1","Brain Amygdala","ADHD","Wald ratio",1,-0.054,0.026,0.947,0.039,NA,NA,NA,0.019818807
"CENPC","Brain Amygdala","ADHD","Wald ratio",1,0.042,0.021,1.043,0.0395,NA,NA,NA,0.015173193
"PRUNE2","Brain Amygdala","ADHD","Wald ratio",1,-0.064,0.032,0.938,0.0411,NA,NA,NA,0.016715062
"LINC02273","Brain Amygdala","ADHD","Wald ratio",1,-0.039,0.019,0.962,0.0412,NA,NA,NA,0.001327755
"CCDC174","Brain Amygdala","ADHD","Wald ratio",1,-0.028,0.014,0.973,0.0413,NA,NA,NA,0.037960881
"TTC12","Brain Amygdala","ADHD","Wald ratio",1,-0.026,0.013,0.975,0.0421,NA,NA,NA,0.035184529
"PDK4-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.04,0.02,0.961,0.0422,NA,NA,NA,0.022504232
"CEP41","Brain Amygdala","ADHD","Wald ratio",1,0.083,0.041,1.087,0.0431,NA,NA,NA,0.004171578
"WIPF1","Brain Amygdala","ADHD","Wald ratio",1,-0.056,0.027,0.946,0.0433,NA,NA,NA,0.034778203
"ROCK1P1","Brain Amygdala","ADHD","Wald ratio",1,0.027,0.013,1.027,0.0436,NA,NA,NA,0.03911041
"NIPSNAP3A","Brain Amygdala","ADHD","Wald ratio",1,-0.036,0.018,0.964,0.0444,NA,NA,NA,0.037137618
"TECTB","Brain Amygdala","ADHD","Wald ratio",1,-0.03,0.015,0.971,0.0449,NA,NA,NA,0.060517088
"TTC3","Brain Amygdala","ADHD","Wald ratio",1,-0.067,0.034,0.935,0.0455,NA,NA,NA,0.03263268
"CADM2-AS1","Brain Amygdala","ADHD","Inverse variance weighted",2,0.041,0.02,1.041,0.046,NA,0.070130299,NA,0.64411266
"LYRM9","Brain Amygdala","ADHD","Wald ratio",1,0.048,0.024,1.049,0.0465,NA,NA,NA,0.037107887
"NOS2","Brain Amygdala","ADHD","Wald ratio",1,-0.033,0.017,0.967,0.0465,NA,NA,NA,0.037107888
"OSGIN2","Brain Amygdala","ADHD","Wald ratio",1,0.032,0.016,1.033,0.0466,NA,NA,NA,0.034738537
"CLDN15","Brain Amygdala","ADHD","Wald ratio",1,-0.044,0.022,0.957,0.0477,NA,NA,NA,0.035038349
"SNX6","Brain Amygdala","ADHD","Wald ratio",1,-0.095,0.048,0.909,0.0479,NA,NA,NA,0.02433847
"GEMIN7","Brain Amygdala","ADHD","Wald ratio",1,-0.045,0.023,0.956,0.0479,NA,NA,NA,0.031764662
"FNBP1P1","Brain Amygdala","ADHD","Wald ratio",1,0.038,0.019,1.038,0.048,NA,NA,NA,0.018354375
"REC8","Brain Amygdala","ADHD","Wald ratio",1,-0.051,0.026,0.951,0.0484,NA,NA,NA,0.002993054
"ANXA5","Brain Amygdala","ADHD","Wald ratio",1,-0.04,0.02,0.96,0.0487,NA,NA,NA,0.034470553
"ZNF454","Brain Amygdala","ADHD","Wald ratio",1,-0.035,0.018,0.966,0.0488,NA,NA,NA,0.006822474
"LINC01080","Brain Amygdala","ADHD","Wald ratio",1,-0.026,0.013,0.974,0.049,NA,NA,NA,0.032402277
"P3H2-AS1","Brain Amygdala","ADHD","Wald ratio",1,-0.033,0.017,0.967,0.0508,NA,NA,NA,0.000757929
"DNM1","Brain Amygdala","ADHD","Wald ratio",1,-0.159,0.082,0.853,0.0525,NA,NA,NA,0.022188462
"FOXRED1","Brain Amygdala","ADHD","Wald ratio",1,-0.041,0.021,0.959,0.0526,NA,NA,NA,0.035056484
"LCA5L","Brain Amygdala","ADHD","Wald ratio",1,-0.034,0.018,0.966,0.0528,NA,NA,NA,0.029454814
"NAPRT","Brain Amygdala","ADHD","Wald ratio",1,-0.026,0.013,0.974,0.053,NA,NA,NA,0.047050801
"CENPN-AS1","Brain Amygdala","ADHD","Wald ratio",1,0.03,0.015,1.03,0.0531,NA,NA,NA,0.041804172
"BMERB1","Brain Amygdala","ADHD","Wald ratio",1,0.122,0.063,1.13,0.054,NA,NA,NA,0.07637332
"NLRC4","Brain Amygdala","ADHD","Wald ratio",1,0.053,0.027,1.054,0.0543,NA,NA,NA,0.002670304
"DOCK9-DT","Brain Amygdala","ADHD","Wald ratio",1,-0.033,0.017,0.968,0.0545,NA,NA,NA,0.030806609
"EIF2S1","Brain Amygdala","ADHD","Wald ratio",1,0.083,0.043,1.087,0.0546,NA,NA,NA,0.000577227
"MRI1","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.015,1.028,0.0547,NA,NA,NA,0.034556315
"WDR11","Brain Amygdala","ADHD","Wald ratio",1,-0.053,0.028,0.948,0.0548,NA,NA,NA,0.030677814
"SPOCK3","Brain Amygdala","ADHD","Wald ratio",1,-0.09,0.047,0.914,0.0556,NA,NA,NA,0.018993941
"EIF2A","Brain Amygdala","ADHD","Inverse variance weighted",2,0.029,0.015,1.029,0.0558,NA,0.586139408,NA,0.017901255
"LRRC39","Brain Amygdala","ADHD","Wald ratio",1,-0.045,0.024,0.956,0.0564,NA,NA,NA,0.001152011
"ABCA8","Brain Amygdala","ADHD","Wald ratio",1,0.041,0.021,1.042,0.0564,NA,NA,NA,0.066133477
"VILL","Brain Amygdala","ADHD","Wald ratio",1,-0.031,0.016,0.969,0.0569,NA,NA,NA,0.033491674
"ST3GAL6-AS1","Brain Amygdala","ADHD","Wald ratio",1,0.027,0.014,1.027,0.0571,NA,NA,NA,0.02750145
"MSL1","Brain Amygdala","ADHD","Wald ratio",1,0.04,0.021,1.041,0.0583,NA,NA,NA,0.037136992
"METTL18","Brain Amygdala","ADHD","Wald ratio",1,0.035,0.019,1.036,0.0584,NA,NA,NA,0.005823305
"PSMD12","Brain Amygdala","ADHD","Wald ratio",1,0.044,0.024,1.045,0.0587,NA,NA,NA,0.006359542
"SERHL2","Brain Amygdala","ADHD","Wald ratio",1,0.038,0.02,1.039,0.0588,NA,NA,NA,0.002119557
"PDE1C","Brain Amygdala","ADHD","Wald ratio",1,-0.072,0.038,0.931,0.0604,NA,NA,NA,0.001549868
"TRABD-AS1","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.015,1.028,0.0607,NA,NA,NA,0.061581623
"FAM200B","Brain Amygdala","ADHD","Wald ratio",1,0.053,0.028,1.055,0.0608,NA,NA,NA,0.026284409
"LINC02731","Brain Amygdala","ADHD","Wald ratio",1,-0.034,0.018,0.967,0.0609,NA,NA,NA,0.014735075
"EPM2A-DT","Brain Amygdala","ADHD","Wald ratio",1,0.037,0.02,1.037,0.061,NA,NA,NA,0.010442887
"GSTZ1","Brain Amygdala","ADHD","Wald ratio",1,0.049,0.026,1.05,0.0613,NA,NA,NA,0.027012341
"NUSAP1","Brain Amygdala","ADHD","Wald ratio",1,0.02,0.011,1.02,0.0613,NA,NA,NA,0.030235903
"NDUFAF1","Brain Amygdala","ADHD","Wald ratio",1,-0.049,0.026,0.952,0.0613,NA,NA,NA,0.020846262
"AMOTL1","Brain Amygdala","ADHD","Wald ratio",1,0.04,0.021,1.041,0.0613,NA,NA,NA,0.015724829
"H3-3A","Brain Amygdala","ADHD","Wald ratio",1,-0.029,0.016,0.971,0.0617,NA,NA,NA,0.029275118
"MIR100HG","Brain Amygdala","ADHD","Wald ratio",1,0.039,0.021,1.04,0.0623,NA,NA,NA,0.002805267
"ZNF197","Brain Amygdala","ADHD","Wald ratio",1,0.036,0.02,1.037,0.0625,NA,NA,NA,5.47e-05
"ERAP2","Brain Amygdala","ADHD","Wald ratio",1,0.018,0.01,1.018,0.0629,NA,NA,NA,0.025441535
"LACC1","Brain Amygdala","ADHD","Wald ratio",1,0.054,0.029,1.056,0.0629,NA,NA,NA,0.00895834
"PPP1R21","Brain Amygdala","ADHD","Wald ratio",1,0.087,0.047,1.091,0.0635,NA,NA,NA,0.000664808
"PGM2","Brain Amygdala","ADHD","Wald ratio",1,0.038,0.02,1.039,0.0639,NA,NA,NA,0.025638229
"CDS2","Brain Amygdala","ADHD","Wald ratio",1,-0.057,0.031,0.944,0.0647,NA,NA,NA,0.026118045
"CLXN","Brain Amygdala","ADHD","Wald ratio",1,-0.035,0.019,0.966,0.0652,NA,NA,NA,0.025480445
"MCAT","Brain Amygdala","ADHD","Wald ratio",1,0.077,0.042,1.08,0.0656,NA,NA,NA,0.01801369
"ACP6","Brain Amygdala","ADHD","Wald ratio",1,0.022,0.012,1.023,0.0663,NA,NA,NA,0.027141494
"LRRC37A2","Brain Amygdala","ADHD","Wald ratio",1,0.022,0.012,1.022,0.0664,NA,NA,NA,0.034546797
"LRRC37A4P","Brain Amygdala","ADHD","Wald ratio",1,-0.022,0.012,0.978,0.0664,NA,NA,NA,0.034546797
"KANSL1-AS1","Brain Amygdala","ADHD","Wald ratio",1,0.023,0.013,1.024,0.0664,NA,NA,NA,0.034546797
"MAPK8IP1P1","Brain Amygdala","ADHD","Wald ratio",1,0.024,0.013,1.024,0.0664,NA,NA,NA,0.034546797
"MAPK8IP1P2","Brain Amygdala","ADHD","Wald ratio",1,0.022,0.012,1.022,0.0664,NA,NA,NA,0.034546797
"LRRC37A","Brain Amygdala","ADHD","Wald ratio",1,0.037,0.02,1.038,0.0664,NA,NA,NA,0.003670314
"ARL17A","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.016,1.029,0.0664,NA,NA,NA,0.034507849
"DND1P1","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.015,1.028,0.0664,NA,NA,NA,0.034546795
"LINC02210","Brain Amygdala","ADHD","Wald ratio",1,0.028,0.015,1.029,0.0664,NA,NA,NA,0.034546797
"PLEKHM1","Brain Amygdala","ADHD","Wald ratio",1,0.065,0.035,1.067,0.0664,NA,NA,NA,0.014329997
"CERS1","Brain Amygdala","ADHD","Wald ratio",1,-0.048,0.026,0.953,0.0672,NA,NA,NA,0.028952491
"NF1","Brain Amygdala","ADHD","Wald ratio",1,0.058,0.032,1.06,0.0683,NA,NA,NA,0.02249551
"POLR1B","Brain Amygdala","ADHD","Wald ratio",1,-0.03,0.017,0.97,0.0688,NA,NA,NA,0.038935942
"PDE4A","Brain Amygdala","ADHD","Wald ratio",1,0.079,0.043,1.082,0.0698,NA,NA,NA,0.01197803
"MAPKAP1","Brain Amygdala","ADHD","Wald ratio",1,0.039,0.022,1.04,0.0713,NA,NA,NA,7.87e-05
"GGH","Brain Amygdala","ADHD","Wald ratio",1,0.056,0.031,1.057,0.0715,NA,NA,NA,0.011411797
"ZNF32-AS2","Brain Amygdala","ADHD","Wald ratio",1,-0.049,0.027,0.952,0.0717,NA,NA,NA,0.000164883
"PDE1A","Brain Amygdala","ADHD","Wald ratio",1,0.048,0.027,1.049,0.0721,NA,NA,NA,0.026307717
"TBC1D7","Brain Amygdala","ADHD","Wald ratio",1,-0.045,0.025,0.956,0.0725,NA,NA,NA,0.016562426
"NUP50","Brain Amygdala","ADHD","Wald ratio",1,0.049,0.027,1.05,0.0727,NA,NA,NA,0.025676485
"CSDC2","Brain Amygdala","ADHD","Wald ratio",1,-0.03,0.017,0.97,0.0737,NA,NA,NA,0.029045032
