Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
NKX6-3,Brain Meta Analysis,ADHD,Wald ratio,1,0.045,0.021,1.046,0.0355,NA,NA,NA,0.103023141
MAML3,Brain Meta Analysis,ADHD,Weighted median,3,-0.013,0.006,0.987,0.0357,0.111143882,0.005994975,0.331856194,0.839842357
SERPINB10,Brain Meta Analysis,ADHD,Wald ratio,1,-0.182,0.087,0.834,0.0364,NA,NA,NA,0.139893318
RAPGEF5,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.046,0.022,1.047,0.0364,NA,0.462342115,NA,0.020760646
BARX2,Brain Meta Analysis,ADHD,Wald ratio,1,0.037,0.018,1.038,0.0365,NA,NA,NA,0.041951378
GRIA1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.052,0.025,0.949,0.0365,NA,NA,NA,0.046244381
NPSR1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.051,0.024,0.95,0.037,NA,NA,NA,0.03896621
LVRN,Brain Meta Analysis,ADHD,Wald ratio,1,-0.087,0.042,0.917,0.0372,NA,NA,NA,0.077980431
ATP2B4,Brain Meta Analysis,ADHD,Weighted median,3,-0.014,0.007,0.986,0.0384,0.265117202,0.455588021,0.696795769,0.006285721
ABCC3,Brain Meta Analysis,ADHD,Wald ratio,1,-0.042,0.02,0.959,0.0386,NA,NA,NA,0.041598352
RNF38,Brain Meta Analysis,ADHD,Wald ratio,1,0.042,0.02,1.043,0.0392,NA,NA,NA,0.044529675
SNX19,Brain Meta Analysis,ADHD,Wald ratio,1,-0.054,0.026,0.948,0.0395,NA,NA,NA,0.046768906
PHB1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.079,0.039,0.924,0.0396,NA,NA,NA,0.045170596
MCPH1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.05,0.024,0.951,0.0399,NA,NA,NA,0.049067745
WWTR1,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.036,0.018,1.037,0.04,NA,0.888133109,NA,0.021384007
TM9SF4,Brain Meta Analysis,ADHD,Wald ratio,1,-0.034,0.017,0.966,0.0403,NA,NA,NA,0.03873665
NEDD4,Brain Meta Analysis,ADHD,Wald ratio,1,-0.017,0.008,0.983,0.041,NA,NA,NA,0.044652768
ZIC4,Brain Meta Analysis,ADHD,Wald ratio,1,-0.057,0.028,0.944,0.0411,NA,NA,NA,0.03660746
CRIM1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.041,0.02,0.96,0.0412,NA,NA,NA,0.036579667
NCK2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.048,0.024,0.953,0.0422,NA,NA,NA,0.036538475
WASHC4,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.008,1.016,0.0422,NA,NA,NA,0.036184053
ACOT11,Brain Meta Analysis,ADHD,Wald ratio,1,0.047,0.023,1.048,0.0423,NA,NA,NA,0.059559222
NCAPG2,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.008,1.017,0.0425,NA,NA,NA,0.039531987
CMBL,Brain Meta Analysis,ADHD,Wald ratio,1,0.046,0.023,1.047,0.0433,NA,NA,NA,0.036170646
CCNJL,Brain Meta Analysis,ADHD,Wald ratio,1,-0.017,0.008,0.984,0.0434,NA,NA,NA,0.037487156
GABBR2,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.035,0.017,1.036,0.0438,NA,0.802815558,NA,0.013306834
VPS52,Brain Meta Analysis,ADHD,Wald ratio,1,0.043,0.021,1.044,0.0443,NA,NA,NA,0.033766383
CNGB1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.048,0.024,0.953,0.0443,NA,NA,NA,0.03374784
